-- Logs begin at Tue 2020-03-31 13:30:07 UTC, end at Tue 2020-03-31 14:50:14 UTC. --
Mar 31 14:23:45 cloud-provider-iscsi-0000000095 systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 14:23:45 cloud-provider-iscsi-0000000095 dstat.sh[24179]: [286B blob data]
Mar 31 14:23:45 cloud-provider-iscsi-0000000095 dstat.sh[24179]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 14:23:55 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:23:55| 16   6  65  13   0| 639M 4187M  144M 2895M|9974B 2106B|   0    31M|   0   774 |4438    12k|0.50 0.61 0.44|1.0   0   0|   0     0 |keystone-manage      254889.5%  40k 290k|python3.6            5836  272k 567k1.5%|mysqld       196M|   0     0 |  14    7    0    6    0
Mar 31 14:23:56 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:23:56|  9   4  72  15   0| 642M 4183M  145M 2896M|8510B 2106B|   0    10M|   0   807 |4059  9277 |0.62 0.64 0.45|  0 1.0   0|   0     0 |mysqld               234616.5%   0    0 |keystone-manage      25488  30k  18k5.5%|mysqld       198M|   0     0 |  14    7    0    6    0
Mar 31 14:23:57 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:23:57| 17   5  68   9   0| 644M 4179M  145M 2897M|7207B 2052B|   0  8080k|   0   620 |4824    14k|0.62 0.64 0.45|1.0   0   0|   0     0 |keystone-manage      25488 12%  58k 361k|python3.6            5836  339k 706k1.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Mar 31 14:23:58 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:23:58| 16   6  68  10   0| 646M 4176M  146M 2898M|9063B 2160B|   0  7388k|   0   567 |4431    14k|0.62 0.64 0.45|  0 1.0 2.0|   0     0 |keystone-manage      25488 11%  55k 357k|python3.6            5836  336k 701k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 31 14:23:59 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:23:59| 12   5  71  12   0| 646M 4175M  146M 2898M|7578B 2160B|   0  8996k|   0   735 |5180  9455 |0.62 0.64 0.45|  0 1.0   0|   0     0 |keystone-manage      254887.5%  49k  32k|keystone-manage      25488  49k  32k7.5%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 31 14:24:00 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:00| 20   6  73   1   0| 603M 4218M  146M 2898M|  15k 2160B|   0  4860k|   0  49.0 |1132  1610 |0.62 0.64 0.45|1.0   0  78|   0     0 |keystone-manage      25569 14%7017k  37k|bash                 2084   17M1881k1.0%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 14:24:01 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:01| 23   3  72   2   0| 586M 4234M  146M 2899M|6622B 2160B|   0  7148k|   0  72.0 | 926  1376 |0.65 0.64 0.45|1.0   0  11|   0     0 |keystone-manage      255804.0%2117k  37k|bash                 2084   16M  39k  0%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 14:24:02 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:02| 23   3  73   1   0| 627M 4193M  146M 2899M|6497B 2160B|   0  6900k|   0  69.0 | 833  1239 |0.65 0.64 0.45|1.0   0   0|   0     0 |keystone-manage      25580 25%  11M   0 |keystone-manage      25580  11M   0  25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 14:24:03 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:03| 16  12  69   3   0| 577M 4241M  146M 2901M|6176B 2160B|   0  7688k|   0   211 |2401  3948 |0.65 0.64 0.45|1.0   0 249|   0     0 |bash                 2084 2.2%  16M  55k|bash                 2084   16M  55k2.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 14:24:04 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:04| 13  21  65   0   0| 579M 4239M  146M 2902M|6719B 2148B|   0   264k|   0  17.0 |2989  6252 |0.65 0.64 0.45|1.0   0 451|   0     0 |bash                 2084 2.5%3822k  27k|bash                 2084 3822k  27k2.5%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 14:24:05 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:05| 38  12  50   0   0| 643M 4173M  146M 2903M|9071B 2214B|   0  7144k|   0   424 |4334  5743 |0.65 0.64 0.45|5.0   0 172|   0     0 |uwsgi                26322 16%7523k  37k|uwsgi                263227523k  37k 16%|mysqld       201M|   0     0 |  14    7    0    7    0
Mar 31 14:24:06 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:06| 46   5  49   1   0| 724M 4092M  146M 2904M|9318B 2106B| 148k  452k|5.00  68.0 |1266  1264 |0.76 0.66 0.46|3.0   0   0|   0     0 |uwsgi                26322 25%9520k 452k|uwsgi                263239900k 308k 25%|mysqld       201M|   0     0 |  14    7    0    7    0
Mar 31 14:24:07 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:07| 32  12  56   0   0| 752M 4062M  146M 2905M|8600B 1944B|   0     0 |   0     0 |4271  6665 |0.76 0.66 0.46|1.0   0 174|   0     0 |uwsgi                26323 11% 444k 109k|keystone-manage      265974137k  37k8.2%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 31 14:24:08 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:08| 24   3  73   0   0| 806M 4008M  146M 2905M|7912B 2214B|   0     0 |   0     0 | 661   826 |0.76 0.66 0.46|1.0   0 2.0|   0     0 |keystone-manage      26597 25%  12M2860B|keystone-manage      26597  12M2860B 25%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 31 14:24:09 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:09| 23   3  74   1   0| 819M 3994M  146M 2905M|8847B 2160B|   0  1868k|   0  73.0 |1377  2142 |0.76 0.66 0.46|1.0   0 2.0|   0     0 |keystone-manage      26597 22%1045k  10k|keystone-manage      265971045k  10k 22%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 31 14:24:10 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:10| 22   5  72   1   0| 778M 4035M  146M 2905M|  11k 2160B|   0    11M|   0   194 |1224  1452 |0.76 0.66 0.46|1.0   0  53|   0     0 |openstack            26683 21%8758k  37k|bash                 2084   18M  50k0.2%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 31 14:24:11 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:11| 22   2  73   2   0| 802M 4012M  146M 2905M|  20k 2160B|  72k 1024k|18.0  7.00 |1295  1847 |0.78 0.67 0.47|1.0   0 1.0|   0     0 |openstack            266838.5%2401k  33B|openstack            266832401k  33B8.5%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 31 14:24:12 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:12| 22   5  73   0   0| 789M 4024M  146M 2905M|9336B 2160B|   0     0 |   0     0 |1068  1355 |0.78 0.67 0.47|1.0   0  61|   0     0 |openstack            26745 21%7740k  37k|bash                 2084   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 31 14:24:13 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:13| 21   7  72   0   0| 762M 4052M  146M 2905M|  23k 2160B|   0     0 |   0     0 |1380  2149 |0.78 0.67 0.47|1.0   0  99|   0     0 |uwsgi                263222.0%2678B8386B|bash                 2084   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 31 14:24:14 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:14| 22   4  74   0   0| 804M 4009M  146M 2905M|  13k 2160B|   0     0 |   0     0 | 793   801 |0.78 0.67 0.47|1.0   0 1.0|   0     0 |openstack            26845 25%  10M  37k|openstack            26845  10M  37k 25%|mysqld       205M|   0     0 |  14   31    0   22    0
Mar 31 14:24:15 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:15| 24   3  72   0   0| 783M 4030M  146M 2906M|9266B 2160B|   0  1016k|   0  13.0 |1424  2068 |0.78 0.67 0.47|1.0   0  22|   0     0 |openstack            26867 13%5819k  37k|bash                 2084   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 31 14:24:16 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:16| 23   3  74   0   0| 803M 4010M  146M 2906M|7564B 2052B|   0     0 |   0     0 |1037  1487 |0.80 0.68 0.47|1.0   0   0|   0     0 |openstack            26867 20%5316k   0 |openstack            268675316k   0  20%|mysqld       205M|   0     0 |  14   31    0   36    0
Mar 31 14:24:17 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:17| 21   7  72   0   0| 795M 4018M  146M 2906M|7034B 2052B|   0   648k|   0  15.0 |1123  1693 |0.80 0.68 0.47|1.0   0  74|   0     0 |openstack            26941 16%7740k  37k|bash                 2084   11M  37k0.2%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 31 14:24:18 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:18| 24   2  73   0   0| 809M 4004M  146M 2906M|6718B 2160B|   0   224k|   0  3.00 |1329  2018 |0.80 0.68 0.47|2.0   0 2.0|   0     0 |openstack            26941 17%3404k 605B|openstack            269413404k 605B 17%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 31 14:24:19 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:19| 21   7  73   0   0| 796M 4017M  146M 2906M|6539B 2160B|   0    16k|   0  3.00 |1052  1585 |0.80 0.68 0.47|1.0   0 101|   0     0 |openstack            27044 20%8272k  37k|bash                 2084   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 31 14:24:20 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:20| 21   5  74   0   0| 771M 4042M  146M 2906M|6938B 2160B|   0  2528k|   0  33.0 |1253  1912 |0.80 0.68 0.47|1.0   0  68|   0     0 |openstack            271133.8%1945k   0 |bash                 2084   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 31 14:24:21 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:21| 22   4  74   0   0| 808M 4005M  146M 2906M|  10k 2160B|   0   600k|   0  15.0 | 839  1032 |0.81 0.68 0.47|1.0   0 1.0|   0     0 |openstack            27113 23%9214k  37k|openstack            271139214k  37k 23%|mysqld       205M|   0     0 |  14   31    0   53    0
Mar 31 14:24:22 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:22| 21   6  74   0   0| 780M 4032M  146M 2906M|5917B 2160B|   0   112k|   0  3.00 |1196  1727 |0.81 0.68 0.47|1.0   0  71|   0     0 |openstack            27184 12%3968k  37k|bash                 2084   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 31 14:24:23 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:23| 24   3  73   0   0| 811M 4002M  146M 2906M|6616B 2160B|   0   312k|   0  6.00 | 865  1232 |0.81 0.68 0.47|1.0   0   0|   0     0 |openstack            27184 21%7181k  33B|openstack            271847181k  33B 21%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 31 14:24:24 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:24| 22   5  73   0   0| 798M 4015M  146M 2906M|  15k 2160B|   0   264k|   0  6.00 |1034  1318 |0.81 0.68 0.47|1.0   0  69|   0     0 |openstack            27253 22%7740k  37k|bash                 2084   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 31 14:24:25 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:25| 21   6  72   1   0| 776M 4037M  146M 2906M|  14k 2148B|   0  1540k|   0  58.0 |1254  1740 |0.81 0.68 0.47|1.0   0  72|   0     0 |openstack            273265.2%1945k   0 |bash                 2084   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 31 14:24:26 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:26| 24   3  73   0   0| 812M 4001M  146M 2906M|7865B 1998B|   0   684k|   0  23.0 | 809   931 |0.83 0.69 0.47|1.0   0 1.0|   0     0 |openstack            27326 24%9201k  37k|openstack            273269201k  37k 24%|mysqld       205M|   0     0 |  14   31    0   65    0
Mar 31 14:24:27 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:27| 21   6  73   0   0| 799M 4014M  146M 2906M|5848B 2106B|   0   260k|   0  9.00 |1124  1720 |0.83 0.69 0.47|1.0   0  78|   0     0 |openstack            27404 16%7740k  37k|bash                 2084   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 31 14:24:28 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:28| 21   6  73   0   0| 766M 4047M  146M 2906M|6181B 2256B|   0   296k|   0  3.00 |1108  1786 |0.83 0.69 0.47|1.0   0  73|   0     0 |uwsgi                263232.0%3551B9584B|bash                 2084   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 31 14:24:29 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:29| 23   3  74   0   0| 804M 4008M  146M 2906M|  11k 2234B|   0   488k|   0  13.0 | 806   869 |0.83 0.69 0.47|1.0   0  15|   0     0 |openstack            27492 24%9491k  37k|openstack            274929491k  37k 24%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 31 14:24:30 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:30| 20   6  73   0   0| 776M 4036M  146M 2906M|6405B 2160B|   0  1216k|   0  13.0 |1239  2061 |0.83 0.69 0.47|1.0   0  97|   0     0 |openstack            275907.8%2292k   0 |bash                 2084   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 31 14:24:31 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:31| 22   4  74   0   0| 813M 4000M  146M 2906M|6543B 2160B|   0   504k|   0  9.00 | 908  1221 |0.84 0.69 0.48|1.0   0 1.0|   0     0 |openstack            27590 22%8857k  37k|openstack            275908857k  37k 22%|mysqld       205M|   0     0 |  14   31    0   82    0
Mar 31 14:24:32 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:32| 20   8  72   0   0| 796M 4016M  146M 2906M|7762B 2160B|   0   456k|   0  19.0 |1295  2254 |0.84 0.69 0.48|1.0   0 145|   0     0 |openstack            27735 16%6883k  37k|bash                 2084   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 31 14:24:33 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:33| 25   2  74   0   0| 813M 3999M  146M 2906M|7156B 2106B|   0   320k|   0  12.0 |1125  1722 |0.84 0.69 0.48|1.0   0   0|   0     0 |uwsgi                263223.8%6165B  19k|bash                 27666  11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 31 14:24:34 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:34| 21   5  74   0   0| 807M 4005M  146M 2906M|7489B 2214B|   0   336k|   0  6.00 | 857   997 |0.84 0.69 0.48|1.0   0  22|   0     0 |openstack            27757 23%  10M  37k|bash                 2084   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 31 14:24:35 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:35| 22   6  72   0   0| 791M 4021M  146M 2907M|  11k 2106B|   0   528k|   0  17.0 |1404  2293 |0.84 0.69 0.48|1.0   0  72|   0     0 |openstack            27829 12%5685k  37k|bash                 2084   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 31 14:24:36 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:36| 24   2  73   0   0| 814M 3998M  146M 2907M|6396B 1944B|   0   776k|   0  87.0 |1376  1885 |0.86 0.70 0.48|1.0   0   0|   0     0 |openstack            27829 17%5458k 725B|openstack            278295458k 725B 17%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 31 14:24:37 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:37| 18  10  72   0   0| 801M 4011M  146M 2907M|6319B 2214B|   0   280k|   0  6.00 |1429  2164 |0.86 0.70 0.48|1.0   0 169|   0     0 |openstack            27998 17%7740k  37k|bash                 2084   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 31 14:24:38 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:38| 23   4  73   0   0| 775M 4037M  146M 2907M|  16k 2106B|   0   300k|   0  11.0 |1269  2052 |0.86 0.70 0.48|1.0   0  23|   0     0 |openstack            280223.5%1936k   0 |bash                 2084   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 31 14:24:39 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:39| 24   2  74   0   0| 812M 4000M  146M 2907M|  15k 2160B|   0   716k|   0  20.0 | 919  1173 |0.86 0.70 0.48|1.0   0 1.0|   0     0 |openstack            28022 23%9199k  37k|openstack            280229199k  37k 23%|mysqld       205M|   0     0 |  14   29    0  122    0
Mar 31 14:24:40 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:40| 24   3  72   0   0| 801M 4011M  146M 2907M|7632B 2214B|   0   452k|   0  19.0 |1259  2079 |0.86 0.70 0.48|1.0   0  72|   0     0 |openstack            28094 17%7740k  37k|bash                 2084   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 31 14:24:41 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:41| 23   4  73   1   0| 766M 4046M  146M 2907M|7147B 2106B|   0  3080k|   0   302 |1827  2164 |0.87 0.70 0.48|2.0   0  25|   0     0 |uwsgi                263224.2%4906B  15k|bash                 28024  11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 31 14:24:42 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:42| 20   7  72   0   0| 802M 4010M  146M 2907M|7307B 2308B|   0   660k|   0  14.0 |1205  1997 |0.87 0.70 0.48|1.0   0 144|   0     0 |openstack            28263 19%7829k  37k|bash                 2084   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 31 14:24:43 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:43| 23   3  74   0   0| 775M 4037M  146M 2907M|6354B 2160B|   0    60k|   0  6.00 |1295  2019 |0.87 0.70 0.48|1.0   0  21|   0     0 |openstack            282853.8%1927k   0 |bash                 2084   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 31 14:24:44 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:44| 23   3  74   0   0| 812M 3999M  146M 2907M|7435B 2160B|   0     0 |   0     0 | 678   917 |0.87 0.70 0.48|1.0   0 1.0|   0     0 |openstack            28285 23%9209k  37k|openstack            282859209k  37k 23%|mysqld       205M|   0     0 |  14   29    0  144    1
Mar 31 14:24:45 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:45| 22   5  73   0   0| 794M 4017M  146M 2907M|7004B 2052B|   0   288k|   0  3.00 |1345  2144 |0.87 0.70 0.48|1.0   0  72|   0     0 |openstack            28357 15%5747k  37k|bash                 2084   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 31 14:24:46 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:46| 24   3  73   0   0| 814M 3997M  146M 2907M|6355B 2052B|   0   444k|   0  2.00 |1079  1743 |0.88 0.71 0.49|1.0   0   0|   0     0 |openstack            28357 17%5397k 725B|openstack            283575397k 725B 17%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 31 14:24:47 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:47| 20   8  72   0   0| 800M 4012M  146M 2907M|7044B 2160B|   0   316k|   0  6.00 |1300  2203 |0.88 0.71 0.49|1.0   0 169|   0     0 |openstack            28526 17%7740k  37k|bash                 2084   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  159    0
Mar 31 14:24:48 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:48| 23   4  73   0   0| 774M 4038M  146M 2907M|6132B 2106B|   0     0 |   0     0 |1240  2002 |0.88 0.71 0.49|1.0   0  23|   0     0 |uwsgi                263223.5%6165B  19k|bash                 2084   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  168    0
Mar 31 14:24:49 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:49| 23   4  74   0   0| 812M 4000M  146M 2907M|  22k 2214B|   0   404k|   0  9.00 | 657   688 |0.88 0.71 0.49|1.0   0 1.0|   0     0 |openstack            28550 25%9215k  37k|openstack            285509215k  37k 25%|mysqld       205M|   0     0 |  14   29    0  168    0
Mar 31 14:24:50 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:50| 23   5  71   0   0| 793M 4018M  146M 2907M|6950B 2106B|   0   528k|   0  19.0 |1412  2397 |0.88 0.71 0.49|2.0   0  72|   0     0 |openstack            28622 13%5716k  37k|bash                 2084   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  175    0
Mar 31 14:24:51 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:51| 25   2  73   0   0| 815M 3996M  146M 2907M|6422B 2214B|   0  2116k|   0  53.0 |1262  1883 |0.89 0.71 0.49|1.0   0   0|   0     0 |openstack            28622 18%5428k 725B|openstack            286225428k 725B 18%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 31 14:24:52 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:52| 21   6  74   0   0| 801M 4010M  146M 2907M|7444B 2160B|   0     0 |   0     0 |1050  1701 |0.89 0.71 0.49|1.0   0 110|   0     0 |openstack            28732 20%7740k  37k|bash                 2084   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 31 14:24:53 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:53| 21   6  73   0   0| 778M 4033M  146M 2907M|7560B 2160B|   0   596k|   0  15.0 |1483  2182 |0.89 0.71 0.49|1.0   0  97|   0     0 |openstack            288304.8%2037k   0 |bash                 2084   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  187    0
Mar 31 14:24:54 cloud-provider-iscsi-0000000095 dstat.sh[24179]: 31-03 14:24:54| 23   3  74   0   0| 814M 3997M  146M 2907M|  10k 2160B|   0   768k|   0  22.0 | 780  1063 |0.89 0.71 0.49|1.0   0 1.0|   0     0 |openstack            28830 22%9110k  37k|openstack            288309110k  37k 22%|mysqld       205M|   0     0 |  14   31    0  188    0
