-- Logs begin at Fri 2020-04-10 15:21:16 UTC, end at Fri 2020-04-10 16:39:01 UTC. --
Apr 10 16:07:58 cloud-provider-iscsi-0000000238 systemd[1]: Started Devstack devstack@dstat.service.
Apr 10 16:07:58 cloud-provider-iscsi-0000000238 dstat.sh[23690]: [286B blob data]
Apr 10 16:07:58 cloud-provider-iscsi-0000000238 dstat.sh[23690]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 10 16:08:08 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:08|  8   5  66  20   0| 639M 4155M  148M 2922M|8259B 2214B|   0    76M|   0  1036 |4052  6718 |0.68 0.75 0.51|2.0   0   0|   0     0 |mysqld               229725.2%   0    0 |keystone-manage      25002  22k  13k3.8%|mysqld       198M|   0     0 |  14    7    0    6    0
Apr 10 16:08:09 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:09| 13   4  71  12   0| 641M 4152M  148M 2923M|9238B 2160B|   0  8844k|   0   703 |5476  9850 |0.79 0.77 0.51|2.0   0   0|   0     0 |keystone-manage      250027.5%  28k 158k|python3.6            5746  146k 305k1.5%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 10 16:08:10 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:10| 25   6  67   3   0| 642M 4149M  148M 2924M|7781B 2160B|   0  3728k|   0   233 |7422    15k|0.79 0.77 0.51|1.0   0   0|   0     0 |keystone-manage      25002 19%  72k 562k|python3.6            5746  536k1118k3.5%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 10 16:08:11 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:11| 12   6  66  16   0| 643M 4148M  149M 2924M|7208B 2160B|   0  9428k|   0   752 |4361  6675 |0.79 0.77 0.51|  0 1.0   0|   0     0 |mysqld               229729.2%   0    0 |keystone-manage      25002  21k  14k4.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 10 16:08:12 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:12| 15   4  72   8   0| 643M 4147M  149M 2925M|6856B 2106B|   0  7724k|   0   616 |4864  9042 |0.79 0.77 0.51|1.0   0   0|   0     0 |keystone-manage      25002 11%  44k  29k|keystone-manage      25002  44k  29k 11%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 10 16:08:13 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:13| 21   7  72   1   0| 607M 4183M  149M 2925M|8838B 2214B|   0    17M|   0   422 |1858  1574 |0.79 0.77 0.51|1.0   0  78|   0     0 |keystone-manage      25082 18%7969k  37k|bash                 1995   17M1898k0.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 10 16:08:14 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:14| 23   3  73   1   0| 577M 4213M  149M 2925M|8684B 2160B|   0  7412k|   0  79.0 |1086  1494 |0.89 0.79 0.52|1.0   0  12|   0     0 |keystone-manage      250951.2% 542k   0 |bash                 1995   16M  39k0.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 10 16:08:15 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:15| 24   3  73   1   0| 626M 4163M  149M 2926M|9028B 1944B|   0  6932k|   0  69.0 |1090  1427 |0.89 0.79 0.52|1.0   0 1.0|   0     0 |keystone-manage      25095 25%  13M  37k|keystone-manage      25095  13M  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 10 16:08:16 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:16| 15  14  69   2   0| 574M 4214M  149M 2927M|  14k 2160B|   0  6692k|   0   138 |2687  4567 |0.89 0.79 0.52|1.0   0 299|   0     0 |bash                 1995 2.8%  17M  58k|bash                 1995   17M  58k2.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 10 16:08:17 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:17| 12  21  67   0   0| 576M 4211M  149M 2928M|7733B 2160B|   0   164k|   0  15.0 |3346  7290 |0.89 0.79 0.52|1.0   0 401|   0     0 |bash                 1995 2.5%3183k  24k|bash                 1995 3183k  24k2.5%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 10 16:08:18 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:18| 38  12  50   0   0| 629M 4157M  149M 2929M|8367B 2148B|   0  3900k|   0   162 |3540  7369 |0.89 0.79 0.52|2.0   0 175|   0     0 |uwsgi                25840 15%5349k  37k|uwsgi                258415882k  37k 15%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 10 16:08:19 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:19| 46   4  49   1   0| 704M 4081M  149M 2929M|  10k 2214B| 148k   72k|5.00  13.0 | 829   740 |0.98 0.81 0.53|2.0   0   0|   0     0 |uwsgi                25841 25%9047k 100k|uwsgi                258409573k 128k 24%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 10 16:08:20 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:20| 37  11  52   0   0| 733M 4050M  149M 2931M|8538B 2160B|   0   356k|   0  47.0 |2825  6528 |0.98 0.81 0.53|1.0   0 118|   0     0 |uwsgi                25840 18%2600k 573k|uwsgi                258402600k 573k 18%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 10 16:08:21 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:21| 23   6  71   0   0| 775M 4008M  149M 2931M|6955B 2160B|   0     0 |   0     0 |1583  1652 |0.98 0.81 0.53|1.0   0  52|   0     0 |keystone-manage      26114 23%  10M  37k|keystone-manage      26114  10M  37k 23%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 10 16:08:22 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:22| 23   3  74   1   0| 818M 3965M  149M 2931M|  19k 2160B|   0  1696k|   0  48.0 |1217  1881 |0.98 0.81 0.53|  0 1.0 2.0|   0     0 |keystone-manage      26114 23%7628k  12k|keystone-manage      261147628k  12k 23%|mysqld       203M|   0     0 |  14   11    0    8    0
Apr 10 16:08:23 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:23| 21   6  73   1   0| 762M 4021M  149M 2931M|  14k 2106B|   0  8940k|   0   137 |1211  1495 |0.98 0.81 0.53|1.0   0  53|   0     0 |openstack            26195 12%5345k  37k|bash                 1995   18M  50k  0%|mysqld       203M|   0     0 |  14    5    0   11    0
Apr 10 16:08:24 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:24| 24   2  73   1   0| 794M 3989M  149M 2931M|9860B 2256B|  12k 5620k|3.00   107 |1341  1866 |1.06 0.83 0.54|  0 1.0 2.0|   0     0 |openstack            26195 17%5902k   0 |openstack            261955902k   0  17%|mysqld       203M|   0     0 |  14   17    0   13    0
Apr 10 16:08:25 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:25| 20   6  73   1   0| 769M 4014M  149M 2931M|8508B 1944B|  60k    0 |15.0     0 |1307  1783 |1.06 0.83 0.54|1.0   0  62|   0     0 |openstack            262599.0%3745k  37k|bash                 1995   11M  39k0.2%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 10 16:08:26 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:26| 23   3  74   0   0| 802M 3981M  149M 2931M|8006B 2160B|   0     0 |   0     0 | 983  1385 |1.06 0.83 0.54|1.0   0   0|   0     0 |openstack            26259 21%7493k  33B|openstack            262597493k  33B 21%|mysqld       205M|   0     0 |  14   29    0   21    0
Apr 10 16:08:27 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:27| 22   6  72   0   0| 790M 3993M  149M 2932M|  14k 2106B|   0   792k|   0  7.00 |1092  1512 |1.06 0.83 0.54|1.0   0 100|   0     0 |openstack            26359 19%7903k  37k|bash                 1995   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Apr 10 16:08:28 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:28| 22   5  73   0   0| 769M 4013M  149M 2932M|7238B 2214B|   0  1016k|   0  13.0 |1448  2063 |1.06 0.83 0.54|1.0   0  22|   0     0 |openstack            263817.2%3754k  37k|bash                 1995   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   29    0
Apr 10 16:08:29 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:29| 23   4  73   0   0| 805M 3977M  149M 2932M|  11k 2160B|   0   360k|   0  6.00 |1359  1922 |1.05 0.83 0.54|1.0   0 2.0|   0     0 |openstack            26381 17%7470k   0 |openstack            263817470k   0  17%|mysqld       205M|   0     0 |  14   31    0   36    0
Apr 10 16:08:30 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:30| 23   5  72   0   0| 793M 3989M  149M 2932M|8060B 2160B|   0   268k|   0  5.00 | 992  1395 |1.05 0.83 0.54|1.0   0  72|   0     0 |openstack            26455 18%7742k  37k|bash                 1995   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Apr 10 16:08:31 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:31| 22   5  73   0   0| 761M 4021M  149M 2932M|6544B 2106B|   0     0 |   0     0 |1680  2766 |1.05 0.83 0.54|1.0   0 100|   0     0 |uwsgi                258414.2%5041B  16k|bash                 1995   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0   45    0
Apr 10 16:08:32 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:32| 23   3  74   0   0| 803M 3978M  149M 2932M|7477B 2214B|   0   604k|   0  19.0 | 804   919 |1.05 0.83 0.54|1.0   0 1.0|   0     0 |openstack            26556 25%  10M  37k|openstack            26556  10M  37k 25%|mysqld       205M|   0     0 |  14   29    0   45    0
Apr 10 16:08:33 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:33| 21   6  73   0   0| 785M 3997M  149M 2932M|  15k 2160B|   0     0 |   0     0 |1309  1924 |1.05 0.83 0.54|1.0   0  69|   0     0 |openstack            26625 13%5990k  37k|bash                 1995   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Apr 10 16:08:34 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:34| 23   4  73   1   0| 810M 3972M  149M 2932M|7616B 2160B|   0  3820k|   0  71.0 |1183  1738 |0.97 0.82 0.54|1.0   0 4.0|   0     0 |openstack            26625 17%5257k  33B|openstack            266255257k  33B 17%|mysqld       205M|   0     0 |  14   29    0   56    0
Apr 10 16:08:35 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:35| 21   6  73   0   0| 797M 3985M  149M 2932M|7015B 1944B|   0     0 |   0     0 | 914  1299 |0.97 0.82 0.54|1.0   0  69|   0     0 |openstack            26698 19%7970k  37k|bash                 1995   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Apr 10 16:08:36 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:36| 21   6  73   0   0| 775M 4007M  149M 2932M|9184B 2160B|   0   400k|   0  13.0 |1179  1945 |0.97 0.82 0.54|1.0   0  68|   0     0 |openstack            267677.0%2775k  37k|bash                 1995   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   60    0
Apr 10 16:08:37 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:37| 23   3  74   0   0| 763M 4019M  149M 2932M|7508B 2106B|   0   756k|   0  21.0 | 960  1253 |0.97 0.82 0.54|1.0   0 9.0|   0     0 |uwsgi                258401.8%2540B7333B|bash                 1995   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   64    0
Apr 10 16:08:38 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:38| 22   5  74   0   0| 809M 3973M  149M 2932M|6822B 2214B|   0   284k|   0  6.00 | 952  1325 |0.97 0.82 0.54|1.0   0  65|   0     0 |openstack            26840 23%  11M  37k|openstack            26840  11M  37k 23%|mysqld       205M|   0     0 |  14   31    0   64    0
Apr 10 16:08:39 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:39| 21   5  73   0   0| 797M 3985M  149M 2932M|  14k 2214B|   0   588k|   0  5.00 |1165  1679 |0.97 0.82 0.54|1.0   0  78|   0     0 |openstack            26918 16%7742k  37k|bash                 1995   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   68    0
Apr 10 16:08:40 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:40| 20   6  73   0   0| 778M 4004M  149M 2932M|7844B 2200B|   0   344k|   0  3.00 |1135  1922 |0.97 0.82 0.54|1.0   0  86|   0     0 |openstack            270047.2%3439k  37k|bash                 1995   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Apr 10 16:08:41 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:41| 24   2  74   0   0| 811M 3971M  149M 2932M|6914B 2160B|   0   296k|   0  3.00 | 896  1354 |0.97 0.82 0.54|1.0   0   0|   0     0 |openstack            27004 21%7808k  33B|openstack            270047808k  33B 21%|mysqld       205M|   0     0 |  14   29    0   78    0
Apr 10 16:08:42 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:42| 21   6  73   0   0| 797M 3985M  149M 2932M|6597B 2160B|   0   268k|   0  6.00 | 988  1558 |0.97 0.82 0.54|1.0   0  98|   0     0 |openstack            27102 20%7742k  37k|bash                 1995   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   78    0
Apr 10 16:08:43 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:43| 21   8  71   0   0| 774M 4008M  149M 2933M|9025B 2160B|   0   448k|   0  22.0 |1480  2784 |0.97 0.82 0.54|1.0   0 144|   0     0 |openstack            272473.0%1917k   0 |bash                 1995   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0   83    0
Apr 10 16:08:44 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:44| 24   3  73   1   0| 812M 3970M  149M 2933M|  20k 1944B|   0  1916k|   0  36.0 | 977  1202 |0.97 0.83 0.54|1.0   0 3.0|   0     0 |openstack            27247 24%9312k  37k|openstack            272479312k  37k 24%|mysqld       205M|   0     0 |  14   29    0   85    0
Apr 10 16:08:45 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:45| 23   4  73   0   0| 789M 3992M  149M 2933M|8926B 2160B|   0     0 |   0     0 |1248  1986 |0.97 0.83 0.54|1.0   0  22|   0     0 |openstack            27271 15%6095k  37k|bash                 1995   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   92    0
Apr 10 16:08:46 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:46| 23   5  72   0   0| 770M 4011M  149M 2933M|8769B 2160B|   0   296k|   0  3.00 |1260  2245 |0.97 0.83 0.54|1.0   0  71|   0     0 |uwsgi                258402.5%5161B  15k|bash                 1995   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Apr 10 16:08:47 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:47| 23   3  74   0   0| 807M 3974M  149M 2933M|5905B 2160B|   0   280k|   0  6.00 | 621   775 |0.97 0.83 0.54|1.0   0 1.0|   0     0 |openstack            27343 25%9344k  37k|openstack            273439344k  37k 25%|mysqld       205M|   0     0 |  14   29    0  100    0
Apr 10 16:08:48 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:48| 21   8  71   0   0| 770M 4012M  149M 2933M|7819B 2160B|   0     0 |   0     0 |1748  3217 |0.97 0.83 0.54|1.0   0 168|   0     0 |uwsgi                258404.2%4908B  15k|bash                 1995   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Apr 10 16:08:49 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:49| 23   3  72   1   0| 807M 3974M  149M 2933M|7548B 2160B|   0  3360k|   0   313 |1360   907 |0.98 0.83 0.55|1.0   0 1.0|   0     0 |openstack            27512 25%9425k  37k|openstack            275129425k  37k 25%|mysqld       205M|   0     0 |  14   29    0  109    0
Apr 10 16:08:50 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:50| 23   3  74   0   0| 778M 4003M  149M 2933M|9187B 2106B|   0     0 |   0     0 |1250  2107 |0.98 0.83 0.55|1.0   0  22|   0     0 |openstack            275349.0%3902k  37k|bash                 1995   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  118    0
Apr 10 16:08:51 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:51| 25   2  73   0   0| 811M 3971M  149M 2933M|7528B 2214B|   0   328k|   0  8.00 |1136  1842 |0.98 0.83 0.55|1.0   0   0|   0     0 |openstack            27534 20%7322k   0 |openstack            275347322k   0  20%|mysqld       205M|   0     0 |  14   29    0  126    0
Apr 10 16:08:52 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:52| 23   5  72   0   0| 802M 3979M  149M 2933M|7042B 2160B|   0   288k|   0  6.00 | 874  1293 |0.98 0.83 0.55|1.0   0  72|   0     0 |openstack            27606 22%8980k  37k|bash                 1995   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Apr 10 16:08:53 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:53| 21   7  71   0   0| 765M 4015M  149M 2933M|6910B 2160B|   0   236k|   0  6.00 |1724  3317 |0.98 0.83 0.55|2.0   0 167|   0     0 |uwsgi                258404.0%4905B  15k|bash                 1995   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  136    0
Apr 10 16:08:54 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:54| 23   3  73   0   0| 808M 3972M  149M 2933M|7132B 1998B|   0  1848k|   0   118 | 946  1040 |0.98 0.83 0.55|1.0   0 4.0|   0     0 |openstack            27775 25%  11M  37k|openstack            27775  11M  37k 25%|mysqld       205M|   0     0 |  14   29    0  135    0
Apr 10 16:08:55 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:55| 23   4  74   0   0| 777M 4003M  149M 2933M|6143B 2106B|   0   240k|   0  6.00 |1255  2091 |0.98 0.83 0.55|1.0   0  22|   0     0 |openstack            27799 11%3219k  37k|bash                 1995   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  144    0
Apr 10 16:08:56 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:56| 24   2  74   0   0| 811M 3970M  149M 2933M|6961B 2160B|   0   268k|   0  3.00 |1176  1713 |0.98 0.83 0.55|1.0   0   0|   0     0 |openstack            27799 20%8004k   0 |openstack            277998004k   0  20%|mysqld       205M|   0     0 |  14   29    0  149    0
Apr 10 16:08:57 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:57| 22   5  73   0   0| 805M 3976M  149M 2933M|7329B 2160B|   0     0 |   0     0 | 902  1289 |0.98 0.83 0.55|1.0   0  72|   0     0 |openstack            27871 22%9882k  37k|bash                 1995   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Apr 10 16:08:58 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:58| 22   8  70   0   0| 776M 4004M  149M 2933M|8902B 2160B|   0     0 |   0     0 |1616  3116 |0.98 0.83 0.55|1.0   0 168|   0     0 |openstack            280405.5%2037k   0 |bash                 1995   11M  46k0.5%|mysqld       205M|   0     0 |  14   29    0  158    0
Apr 10 16:08:59 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:08:59| 23   4  73   0   0| 813M 3968M  149M 2933M|7746B 2160B|   0   916k|   0  11.0 |1077  1624 |0.98 0.84 0.55|1.0   0 1.0|   0     0 |openstack            28040 20%9195k  37k|openstack            280409195k  37k 20%|mysqld       205M|   0     0 |  14   31    0  166    0
Apr 10 16:09:00 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:09:00| 23   3  74   0   0| 797M 3983M  149M 2933M|8437B 2160B|   0     0 |   0     0 | 828  1167 |0.98 0.84 0.55|1.0   0  22|   0     0 |openstack            28062 20%7742k  37k|bash                 1995   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  167    0
Apr 10 16:09:01 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:09:01| 22   7  72   0   0| 772M 4008M  149M 2934M|9953B 2160B|   0   368k|   0  9.00 |1440  2452 |0.98 0.84 0.55|1.0   0  71|   0     0 |uwsgi                258403.0%5161B  15k|bash                 1995   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  175    0
Apr 10 16:09:02 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:09:02| 22   4  74   0   0| 809M 3971M  149M 2934M|7800B 2202B|   0   312k|   0  11.0 | 686   885 |0.98 0.84 0.55|1.0   0 1.0|   0     0 |openstack            28134 25%9531k  37k|openstack            281349531k  37k 25%|mysqld       205M|   0     0 |  14   29    0  173    0
Apr 10 16:09:03 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:09:03| 21   7  72   0   0| 779M 4001M  149M 2934M|7847B 2160B|   0   264k|   0  6.00 |1547  2616 |0.98 0.84 0.55|1.0   0 110|   0     0 |openstack            282449.2%3217k  37k|bash                 1995   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0  182    0
Apr 10 16:09:04 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:09:04| 23   3  73   0   0| 812M 3968M  149M 2934M|  12k 2160B|   0  2904k|   0  73.0 |1161  1477 |0.98 0.84 0.56|1.0   0 2.0|   0     0 |openstack            28244 22%8030k  33B|openstack            282448030k  33B 22%|mysqld       205M|   0     0 |  14   29    0  187    0
Apr 10 16:09:05 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:09:05| 20   7  74   0   0| 799M 3981M  149M 2934M|  10k 1998B|   0     0 |   0     0 |1013  1636 |0.98 0.84 0.56|1.0   0  98|   0     0 |openstack            28344 18%7742k  37k|bash                 1995   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  187    0
Apr 10 16:09:06 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:09:06| 23   4  73   0   0| 764M 4016M  149M 2934M|7058B 2052B|   0   304k|   0  3.00 |1061  1636 |0.98 0.84 0.56|1.0   0  38|   0     0 |uwsgi                258405.8%2482B7339B|bash                 1995   11M  42k  0%|mysqld       205M|   0     0 |  14   29    0  192    0
Apr 10 16:09:07 cloud-provider-iscsi-0000000238 dstat.sh[23690]: 10-04 16:09:07| 21   7  72   0   0| 802M 3978M  149M 2934M|9111B 2214B|   0   312k|   0  10.0 | 881  1597 |0.98 0.84 0.56|1.0   0 107|   0     0 |openstack            28489 22%8885k  37k|openstack            284898885k  37k 22%|mysqld       205M|   0     0 |  14   29    0  192    0
