-- Logs begin at Fri 2020-03-13 04:59:05 UTC, end at Fri 2020-03-13 06:24:42 UTC. --
Mar 13 05:55:04 cloud-provider1-0000015173 systemd[1]: Started Devstack devstack@dstat.service.
Mar 13 05:55:04 cloud-provider1-0000015173 dstat.sh[30611]: [286B blob data]
Mar 13 05:55:04 cloud-provider1-0000015173 dstat.sh[30611]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 13 05:55:39 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:39| 24   2  73   0   0| 823M 3648M  169M 3195M|8652B 4308B|   0  2860k|   0  49.0 |1171  1519 |1.06 0.75 0.52|1.0   0 2.0|   0     0 |openstack            1126  17%7066k   0 |openstack            1126 7066k   0  17%|mysqld       205M|   0     0 |  14   32    0   54    0
Mar 13 05:55:40 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:40| 22   4  74   0   0| 806M 3666M  169M 3195M|6766B 1998B|   0     0 |   0     0 |1011  1405 |1.06 0.75 0.52|3.0   0  70|   0     0 |openstack            1199  17%6892k  73k|bash                 2126   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   55    0
Mar 13 05:55:41 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:41| 22   4  74   0   0| 785M 3687M  169M 3195M|7170B 4680B|   0   140k|   0  11.0 |1135  1810 |1.06 0.75 0.52|3.0   0  68|   0     0 |uwsgi                327614.8%2535B8072B|bash                 2126   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   59    0
Mar 13 05:55:42 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:42| 23   3  74   0   0| 817M 3655M  169M 3196M|6641B 4526B|   0   476k|   0  23.0 | 812   883 |1.05 0.76 0.52|2.0   0 2.0|   0     0 |openstack            1269  25%8090k  73k|openstack            1269 8090k  73k 25%|mysqld       205M|   0     0 |  14   30    0   59    0
Mar 13 05:55:43 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:43| 20   6  73   0   0| 791M 3680M  169M 3196M|7864B 1944B|   0    36k|   0  3.00 |1210  1755 |1.05 0.76 0.52|3.0   0  73|   0     0 |openstack            1344 9.5%3102k  37k|bash                 2126   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 13 05:55:44 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:44| 22   5  73   0   0| 777M 3695M  169M 3196M|6719B 4766B|   0  3020k|   0  58.0 |1106  1500 |1.05 0.76 0.52|2.0   0  42|   0     0 |uwsgi                327611.5%2539B7591B|bash                 2126   11M  76k  0%|mysqld       205M|   0     0 |  14   30    0   67    0
Mar 13 05:55:45 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:45| 22   5  73   0   0| 812M 3660M  169M 3196M|6064B 4814B|   0   364k|   0  16.0 | 918  1163 |1.05 0.76 0.52|2.0   0  40|   0     0 |openstack            1427  23%8020k  73k|openstack            1427 8020k  73k 23%|mysqld       205M|   0     0 |  14   30    0   67    0
Mar 13 05:55:46 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:46| 22   5  73   0   0| 787M 3684M  169M 3196M|7484B 2160B|   0    36k|   0  3.00 |1167  1859 |1.05 0.76 0.52|2.0   0  85|   0     0 |openstack            1516 2.8%1942k   0 |bash                 2126   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   72    0
Mar 13 05:55:47 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:47| 23   3  74   0   0| 820M 3651M  169M 3196M|6979B 5002B|   0   216k|   0  15.0 | 801   843 |1.05 0.76 0.52|1.0   0 2.0|   0     0 |openstack            1516  25%8455k  73k|openstack            1516 8455k  73k 25%|mysqld       205M|   0     0 |  14   30    0   72    0
Mar 13 05:55:48 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:48| 21   6  73   0   0| 788M 3683M  169M 3196M|8289B 2214B|   0    36k|   0  3.00 |1297  2144 |1.05 0.76 0.52|2.0   0  97|   0     0 |openstack            1617 8.5%2283k   0 |bash                 2126   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 13 05:55:49 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:49| 23   3  74   0   0| 825M 3647M  169M 3196M|  16k 5542B|   0   216k|   0  15.0 | 802   870 |1.05 0.76 0.52|1.0   0 2.0|   0     0 |openstack            1617  24%9096k  73k|openstack            1617 9096k  73k 24%|mysqld       205M|   0     0 |  14   32    0   78    0
Mar 13 05:55:50 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:50| 21   7  72   0   0| 794M 3678M  169M 3196M|6557B 2160B|   0   776k|   0  26.0 |1467  2553 |1.05 0.76 0.52|2.0   0 145|   0     0 |openstack            1768  11%3390k  37k|bash                 2126   11M  80k  0%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 13 05:55:51 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:51| 23   3  74   0   0| 826M 3646M  169M 3196M|  15k 7316B|   0   696k|   0  23.0 | 839  1119 |1.05 0.76 0.52|2.0   0 1.0|   0     0 |openstack            1768  22%7987k  37k|openstack            1768 7987k  37k 22%|mysqld       205M|   0     0 |  14   32    0   86    0
Mar 13 05:55:52 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:52| 24   3  73   0   0| 808M 3663M  169M 3196M|7339B 2160B|   0     0 |   0     0 |1085  1558 |1.04 0.76 0.53|1.0   0  23|   0     0 |openstack            1791  16%8020k  73k|bash                 2126   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 13 05:55:53 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:53| 24   3  73   0   0| 825M 3647M  169M 3196M|  13k 3294B|   0    48k|   0  3.00 |1112  1684 |1.04 0.76 0.53|1.0   0   0|   0     0 |openstack            1791  18%3348k   0 |openstack            1791 3348k   0  18%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 13 05:55:54 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:54| 23   5  72   0   0| 817M 3655M  169M 3196M|8803B 4270B|   0    60k|   0  6.00 | 963  1371 |1.04 0.76 0.53|1.0   0  75|   0     0 |openstack            1864  23%9183k  73k|bash                 2126   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 13 05:55:55 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:55| 20   8  71   0   0| 780M 3692M  169M 3196M|7084B 2106B|   0  1092k|   0  24.0 |1737  3186 |1.04 0.76 0.53|2.0   0 165|   0     0 |uwsgi                327614.0%4909B  16k|bash                 2126   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 13 05:55:56 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:56| 23   4  74   0   0| 818M 3653M  169M 3196M|7933B 8706B|   0   296k|   0  15.0 | 843   934 |1.04 0.76 0.53|2.0   0 5.0|   0     0 |openstack            2036  25%9417k  73k|openstack            2036 9406k  73k 25%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 13 05:55:57 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:57| 23   4  73   0   0| 788M 3683M  169M 3196M|7192B 2160B|   0     0 |   0     0 |1233  1918 |1.04 0.77 0.53|2.0   0  21|   0     0 |openstack            2059 5.8%2045k   0 |bash                 2126   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0  117    0
Mar 13 05:55:58 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:58| 23   3  74   0   0| 825M 3646M  169M 3196M|6986B 3294B|   0    64k|   0  6.00 | 803   901 |1.04 0.77 0.53|3.0   0 2.0|   0     0 |openstack            2059  25%9320k  73k|openstack            2059 9320k  73k 25%|mysqld       205M|   0     0 |  14   32    0  118    0
Mar 13 05:55:59 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:55:59| 23   5  72   0   0| 806M 3665M  169M 3196M|7049B 2160B|   0   136k|   0  13.0 |1292  2276 |1.04 0.77 0.53|2.0   0  73|   0     0 |openstack            2133  13%6047k  73k|bash                 2126   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  125    0
Mar 13 05:56:00 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:00| 24   3  72   1   0| 827M 3644M  169M 3196M|6545B 4000B|   0  2884k|   0   394 |1829  1828 |1.04 0.77 0.53|1.0   0   0|   0     0 |openstack            2133  18%5330k   0 |openstack            2133 5330k   0  18%|mysqld       205M|   0     0 |  14   32    0  133    0
Mar 13 05:56:01 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:01| 20   8  72   0   0| 811M 3659M  169M 3196M|4861B 2214B|   0     0 |   0     0 |1239  2215 |1.04 0.77 0.53|1.0   0 170|   0     0 |openstack            2303  16%7763k  73k|bash                 2126   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 13 05:56:02 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:02| 22   5  73   0   0| 783M 3688M  169M 3197M|8899B   10k|   0     0 |   0     0 |1344  2290 |1.04 0.77 0.53|2.0   0  21|   0     0 |uwsgi                327613.5%6175B  19k|bash                 2126   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 13 05:56:03 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:03| 23   4  73   0   0| 821M 3649M  169M 3197M|5657B 3294B|   0   368k|   0  21.0 | 679   896 |1.04 0.77 0.53|1.0   0 2.0|   0     0 |openstack            2326  25%9700k  73k|openstack            2326 9700k  73k 25%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 13 05:56:04 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:04| 23   6  71   0   0| 798M 3672M  169M 3197M|9732B 2160B|   0    40k|   0  3.00 |1414  2345 |1.04 0.77 0.53|2.0   0  75|   0     0 |openstack            2401  11%4255k  73k|bash                 2126   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 13 05:56:05 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:05| 24   3  73   0   0| 827M 3643M  169M 3197M|6796B 4428B|   0   436k|   0  1.00 | 998  1512 |1.04 0.77 0.53|2.0   0   0|   0     0 |openstack            2401  20%7122k   0 |openstack            2401 7122k   0  20%|mysqld       205M|   0     0 |  14   32    0  155    0
Mar 13 05:56:06 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:06| 20   8  72   0   0| 803M 3667M  169M 3197M|  13k 2160B|   0     0 |   0     0 |1404  2472 |1.04 0.77 0.53|3.0   0 170|   0     0 |openstack            2571  14%5474k  73k|bash                 2126   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 13 05:56:07 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:07| 24   3  73   0   0| 780M 3691M  169M 3197M|7968B 8544B|   0     0 |   0     0 |1121  1722 |1.27 0.83 0.55|3.0   0 2.0|   0     0 |uwsgi                327613.2%6165B  19k|python2              30662  42k 436B0.2%|mysqld       205M|   0     0 |  14   30    0  167    0
Mar 13 05:56:08 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:08| 22   4  74   0   0| 817M 3654M  169M 3197M|  14k 3240B|   0     0 |   0     0 | 803   995 |1.27 0.83 0.55|2.0   0  21|   0     0 |openstack            2594  24%9662k  73k|bash                 2126   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0  167    0
Mar 13 05:56:09 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:09| 23   6  72   0   0| 794M 3676M  169M 3197M|6726B 2160B|   0   220k|   0  19.0 |1391  2285 |1.27 0.83 0.55|2.0   0  72|   0     0 |openstack            2667 9.2%3012k  37k|bash                 2126   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Mar 13 05:56:10 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:10| 23   3  73   0   0| 828M 3642M  169M 3197M|7429B 4270B|   0  2176k|   0  50.0 |1241  1670 |1.27 0.83 0.55|1.0   0 1.0|   0     0 |openstack            2667  19%8365k  37k|openstack            2667 8365k  37k 19%|mysqld       205M|   0     0 |  14   32    0  181    0
Mar 13 05:56:11 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:11| 20   7  73   0   0| 810M 3661M  169M 3197M|6721B 2106B|   0    40k|   0  5.00 |1209  1897 |1.27 0.83 0.55|2.0   0 111|   0     0 |openstack            2778  17%7068k  73k|bash                 2126   11M  81k  0%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 13 05:56:12 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:12| 21   7  73   0   0| 787M 3683M  169M 3197M|  10k 6172B|   0   136k|   0  9.00 |1327  2059 |1.25 0.83 0.55|2.0   0  97|   0     0 |openstack            2877 2.2%1436k   0 |bash                 2126   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0  187    0
Mar 13 05:56:13 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:13| 23   3  74   0   0| 827M 3643M  169M 3197M|9161B 5668B|   0   408k|   0  17.0 | 808   872 |1.25 0.83 0.55|2.0   0 2.0|   0     0 |openstack            2877  25%9919k  73k|openstack            2877 9919k  73k 25%|mysqld       205M|   0     0 |  14   32    0  187    0
Mar 13 05:56:14 cloud-provider1-0000015173 dstat.sh[30611]: 13-03 05:56:14| 21   8  72   0   0| 796M 3675M  169M 3197M|6062B 2106B|   0   148k|   0  15.0 |1432  2547 |1.25 0.83 0.55|1.0   0 147|   0     0 |openstack            3025  11%3367k  37k|bash                 2126   11M  80k0.2%|mysqld       205M|   0     0 |  14   30    0  192    0
