-- Logs begin at Tue 2020-03-31 13:32:49 UTC, end at Tue 2020-03-31 14:34:56 UTC. --
Mar 31 14:08:36 cloud-provider-iscsi-0000000096 systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 14:08:36 cloud-provider-iscsi-0000000096 dstat.sh[24177]: [286B blob data]
Mar 31 14:08:36 cloud-provider-iscsi-0000000096 dstat.sh[24177]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 14:08:48 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:48|  5   3  61  32   0| 643M 4156M  148M 2918M|8056B 2052B|   0    20M|   0   327 |1779  2506 |0.85 0.80 0.57|1.0 3.0 2.0|   0     0 |mysqld               234473.0%   0    0 |python2              24227  14k 470B  0%|mysqld       197M|   0     0 |  14    7    0    6    0
Mar 31 14:08:49 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:49|  5   3  60  32   0| 640M 4159M  148M 2918M|5639B 2106B|   0    58M|   0   477 |1209  1574 |0.85 0.80 0.57|2.0   0   0|   0     0 |mysqld               234474.5%   0    0 |python2              24227  14k 458B  0%|mysqld       198M|   0     0 |  14    7    0    6    0
Mar 31 14:08:50 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:50|  7   5  67  21   0| 640M 4158M  149M 2918M|5578B 2214B|   0  1992k|   0   145 |1230  2179 |0.85 0.80 0.57|1.0 1.0   0|   0     0 |mysqld               234477.5%   0    0 |python2              24227  14k 467B  0%|mysqld       198M|   0     0 |  14    7    0    6    0
Mar 31 14:08:51 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:51| 14   4  69  13   0| 642M 4155M  149M 2919M|6470B 2160B|   0  5256k|   0   424 |3581    10k|0.94 0.82 0.58|4.0   0   0|   0     0 |keystone-manage      254928.8%  29k 342k|python3.6            5811  332k 692k2.2%|mysqld       199M|   0     0 |  14    7    0    6    0
Mar 31 14:08:52 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:52| 19   5  68   8   0| 643M 4153M  149M 2920M|  14k 2160B|   0  5204k|   0   351 |3954    12k|0.94 0.82 0.58|1.0 1.0   0|   0     0 |keystone-manage      25492 13%  64k 364k|python3.6            5811  339k 708k2.0%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 31 14:08:53 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:53| 16   5  70  10   0| 644M 4152M  150M 2920M|  14k 2160B|   0  9048k|   0   730 |4309    13k|0.94 0.82 0.58|2.0   0   0|   0     0 |keystone-manage      254929.0%  48k  32k|keystone-manage      25492  48k  32k9.0%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 31 14:08:54 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:54| 20   6  71   4   0| 590M 4205M  150M 2921M|  10k 2160B|   0  6216k|   0   371 |2673  5228 |0.94 0.82 0.58|1.0   0  78|   0     0 |keystone-manage      255729.0%4248k  37k|bash                 2059   17M1881k1.0%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 14:08:55 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:55| 23   3  73   1   0| 639M 4155M  150M 2921M|  11k 2160B|   0  8216k|   0   143 | 982  1169 |0.94 0.82 0.58|2.0   0   0|   0     0 |keystone-manage      25572 25%  12M   0 |keystone-manage      25572  12M   0  25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 14:08:56 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:56| 23   3  71   2   0| 603M 4191M  150M 2922M|8556B 1998B|   0  6212k|   0  57.0 | 976  1298 |0.95 0.82 0.58|2.0 1.0  11|   0     0 |keystone-manage      25583 17%6993k  37k|bash                 2059   16M  39k  0%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 14:08:57 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:57| 23   3  71   2   0| 640M 4152M  150M 2923M|6378B 2106B|   0  7040k|   0   144 |1063  1610 |0.95 0.82 0.58|3.0   0   0|   0     0 |keystone-manage      25583 25%9209k1362B|keystone-manage      255839209k1362B 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 14:08:58 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:58| 13  18  69   0   0| 575M 4217M  150M 2923M|  11k 2160B|   0   212k|   0  16.0 |2411  4452 |0.95 0.82 0.58|2.0   0 378|   0     0 |bash                 2059 3.2%  17M  62k|bash                 2059   17M  62k3.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 14:08:59 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:08:59| 15  19  63   3   0| 576M 4215M  150M 2924M|  15k 2254B|   0  3468k|   0   252 |4718  7786 |0.95 0.82 0.58|4.0   0 359|   0     0 |systemd              1    4.5%   0    0 |bash                 2059 2824k  20k1.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 14:09:00 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:00| 44  10  46   0   0| 662M 4129M  150M 2925M|8795B 2106B|   0     0 |   0     0 |2032  2804 |0.95 0.82 0.58|3.0   0 142|   0     0 |uwsgi                26333 21%  10M  37k|uwsgi                26333  10M  37k 21%|mysqld       200M|   0     0 |  14    7    0    7    0
Mar 31 14:09:01 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:01| 47   6  46   2   0| 729M 4060M  150M 2926M|9364B 2214B| 148k   64k|5.00  5.00 |1617  4189 |1.03 0.84 0.59|3.0   0   0|   0     0 |uwsgi                26332 25%7260k 128k|uwsgi                263337348k 637k 24%|mysqld       200M|   0     0 |  14    7    0    7    0
Mar 31 14:09:02 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:02| 26  12  62   0   0| 760M 4029M  150M 2927M|7118B 2160B|   0   176k|   0  26.0 |2346  4324 |1.03 0.84 0.59|2.0   0 169|   0     0 |keystone-manage      26606 12%6388k  37k|keystone-manage      266066388k  37k 12%|mysqld       200M|   0     0 |  14    5    0    8    0
Mar 31 14:09:03 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:03| 24   3  73   0   0| 812M 3976M  150M 2927M|7392B 2106B|   0     0 |   0     0 | 846  1003 |1.03 0.84 0.59|1.0 1.0   0|   0     0 |keystone-manage      26606 24%  11M9532B|keystone-manage      26606  11M9532B 24%|mysqld       202M|   0     0 |  14    7    0    8    0
Mar 31 14:09:04 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:04| 22   6  72   1   0| 748M 4040M  150M 2927M|7981B 2214B|   0  1848k|   0  69.0 |1555  2409 |1.03 0.84 0.59|2.0   0  54|   0     0 |openstack            266864.2%1466k   0 |bash                 2059   18M  50k  0%|mysqld       202M|   0     0 |  14    5    0   11    0
Mar 31 14:09:05 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:05| 24   3  73   1   0| 782M 4006M  150M 2927M|  22k 2106B|   0    12M|   0   199 | 999  1059 |1.03 0.84 0.59|2.0   0 1.0|   0     0 |openstack            26686 25%8726k  37k|openstack            266868726k  37k 25%|mysqld       202M|   0     0 |  14    5    0   11    0
Mar 31 14:09:06 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:06| 21   3  74   3   0| 754M 4034M  150M 2927M|8185B 1998B|  72k  364k|18.0  6.00 |1317  1937 |1.03 0.85 0.59|2.0   0 3.0|   0     0 |uwsgi                263336.8% 131k9793B|uwsgi                26332 131k  10k5.8%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 31 14:09:07 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:07| 21   6  73   0   0| 794M 3993M  150M 2927M|6819B 2160B|   0     0 |   0     0 | 987  1320 |1.03 0.85 0.59|2.0   0  59|   0     0 |openstack            26748 23%9911k  37k|bash                 2059   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   17    0
Mar 31 14:09:08 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:08| 21   7  72   0   0| 773M 4015M  150M 2927M|8088B 2160B|   0   776k|   0  7.00 |1398  2190 |1.03 0.85 0.59|3.0   0 102|   0     0 |openstack            268509.0%3968k  37k|bash                 2059   11M  40k0.5%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 31 14:09:09 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:09| 25   2  73   0   0| 803M 3984M  150M 2928M|7226B 2160B|   0     0 |   0     0 |1100  1796 |1.03 0.85 0.59|2.0   0   0|   0     0 |uwsgi                263332.8%  58k  16k|bash                 26781  11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 31 14:09:10 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:10| 23   3  73   0   0| 795M 3993M  150M 2928M|9310B 2160B|   0  2336k|   0  31.0 | 879  1064 |1.03 0.85 0.59|2.0   0  22|   0     0 |openstack            26872 24%9959k  37k|bash                 2059   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 31 14:09:11 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:11| 23   6  71   0   0| 771M 4017M  150M 2928M|7041B 2160B|   0   488k|   0  11.0 |1466  2558 |1.03 0.85 0.59|1.0   0  73|   0     0 |uwsgi                263337.5% 685k  15k|bash                 2059   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 31 14:09:12 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:12| 23   4  73   0   0| 806M 3981M  150M 2928M|7656B 2160B|   0   504k|   0  15.0 | 759   851 |1.03 0.85 0.59|1.0   0 1.0|   0     0 |openstack            26946 25%9104k  37k|openstack            269469104k  37k 25%|mysqld       205M|   0     0 |  14   31    0   38    0
Mar 31 14:09:13 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:13| 20   7  72   0   0| 776M 4012M  150M 2928M|7113B 2160B|   0     0 |   0     0 |1696  2726 |1.03 0.85 0.59|1.0   0 101|   0     0 |openstack            270479.2%3968k  37k|bash                 2059   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 31 14:09:14 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:14| 23   3  74   0   0| 807M 3981M  150M 2928M|  14k 2160B|   0     0 |   0     0 | 962  1243 |1.03 0.85 0.59|1.0   0   0|   0     0 |openstack            27047 22%7176k   8B|openstack            270477176k   8B 22%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 31 14:09:15 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:15| 22   5  73   0   0| 794M 3993M  150M 2928M|  16k 2106B|   0  1048k|   0  60.0 |1087  1289 |1.03 0.85 0.59|1.0   0  69|   0     0 |openstack            27116 21%8129k  37k|bash                 2059   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 31 14:09:16 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:16| 22   5  72   0   0| 770M 4017M  150M 2928M|  10k 1998B|   0   536k|   0  9.00 |1327  2089 |1.03 0.85 0.59|1.0   0  70|   0     0 |uwsgi                263327.0% 683k  12k|bash                 2059   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 31 14:09:17 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:17| 23   3  73   0   0| 798M 3989M  150M 2928M|  13k 2106B|   0   404k|   0  9.00 | 734   807 |1.03 0.85 0.59|2.0   0 1.0|   0     0 |openstack            27187 25%7208k  37k|openstack            271877208k  37k 25%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 31 14:09:18 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:18| 21   6  72   0   0| 773M 4014M  150M 2928M|7855B 2160B|   0   440k|   0  17.0 |1162  1918 |1.03 0.85 0.59|2.0   0  70|   0     0 |openstack            272587.2%1945k   0 |bash                 2059   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 31 14:09:19 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:19| 24   3  73   0   0| 809M 3978M  150M 2928M|6317B 2160B|   0   504k|   0  15.0 | 735   799 |1.03 0.85 0.59|2.0   0 1.0|   0     0 |openstack            27258 25%9201k  37k|openstack            272589201k  37k 25%|mysqld       205M|   0     0 |  14   31    0   61    0
Mar 31 14:09:20 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:20| 22   6  72   0   0| 797M 3990M  150M 2928M|7135B 2160B|   0  2100k|   0  18.0 |1276  1869 |1.03 0.85 0.59|1.0   0  73|   0     0 |openstack            27331 16%7740k  37k|bash                 2059   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 31 14:09:21 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:21| 21   6  73   0   0| 775M 4012M  150M 2928M|5360B 2214B|   0   508k|   0  9.00 |1195  1830 |1.02 0.85 0.60|2.0   0  77|   0     0 |openstack            274097.2%2731k   0 |bash                 2059   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 31 14:09:22 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:22| 23   3  74   0   0| 810M 3977M  150M 2928M|5498B 2202B|   0   412k|   0  10.0 | 904  1081 |1.02 0.85 0.60|2.0   0 1.0|   0     0 |openstack            27409 23%8428k  37k|openstack            274098428k  37k 23%|mysqld       205M|   0     0 |  14   31    0   71    0
Mar 31 14:09:23 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:23| 20   7  73   0   0| 792M 3995M  150M 2928M|5311B 2160B|   0   156k|   0  8.00 |1205  1842 |1.02 0.85 0.60|2.0   0  86|   0     0 |openstack            27495 16%6734k  37k|bash                 2059   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 31 14:09:24 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:24| 21   6  73   0   0| 764M 4022M  150M 2928M|8362B 2106B|   0   288k|   0  3.00 |1372  2267 |1.02 0.85 0.60|1.0   0  92|   0     0 |uwsgi                263332.2%2483B7336B|bash                 2059   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 31 14:09:25 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:25| 23   4  73   0   0| 803M 3984M  150M 2928M|6255B 1944B|   0  1140k|   0  13.0 | 830   941 |1.02 0.85 0.60|3.0   0 6.0|   0     0 |openstack            27593 25%9314k  37k|openstack            275939147k  37k 25%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 31 14:09:26 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:26| 21   8  71   0   0| 776M 4011M  150M 2928M|7171B 2214B|   0   476k|   0  24.0 |1585  2847 |1.10 0.87 0.60|2.0   0 144|   0     0 |openstack            277386.0%2055k   0 |bash                 2059   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 31 14:09:27 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:27| 23   4  73   0   0| 812M 3975M  150M 2928M|  22k 2160B|   0   932k|   0  24.0 | 879  1121 |1.10 0.87 0.60|2.0   0 1.0|   0     0 |openstack            27738 23%9089k  37k|openstack            277389089k  37k 23%|mysqld       205M|   0     0 |  14   31    0   86    0
Mar 31 14:09:28 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:28| 23   4  73   0   0| 792M 3995M  150M 2928M|6262B 2160B|   0     0 |   0     0 |1323  2118 |1.10 0.87 0.60|2.0   0  24|   0     0 |openstack            27762 17%6883k  37k|bash                 2059   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 31 14:09:29 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:29| 24   5  71   0   0| 766M 4021M  150M 2928M|8110B 2160B|   0   464k|   0  8.00 |1347  2345 |1.10 0.87 0.60|3.0   0  71|   0     0 |uwsgi                263323.5%5162B  15k|bash                 2059   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 31 14:09:30 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:30| 23   3  73   1   0| 808M 3978M  150M 2928M|9132B 2160B|   0  2612k|   0   158 |1071   842 |1.10 0.87 0.60|2.0   0 1.0|   0     0 |openstack            27834 25%  10M  37k|openstack            27834  10M  37k 25%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 31 14:09:31 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:31| 21   9  71   0   0| 777M 4009M  150M 2929M|5552B 2160B|   0     0 |   0     0 |1961  3371 |1.09 0.88 0.61|1.0   0 168|   0     0 |openstack            280038.2%2400k   0 |bash                 2059   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 31 14:09:32 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:32| 23   4  73   0   0| 812M 3974M  150M 2929M|6909B 2160B|   0     0 |   0     0 | 844   986 |1.09 0.88 0.61|2.0   0 1.0|   0     0 |openstack            28003 23%8744k  37k|openstack            280038744k  37k 23%|mysqld       205M|   0     0 |  14   29    0  113    0
Mar 31 14:09:33 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:33| 23   4  73   0   0| 789M 3998M  150M 2929M|6962B 2160B|   0     0 |   0     0 |1325  1910 |1.09 0.88 0.61|1.0   0  22|   0     0 |openstack            28025 14%5689k  37k|bash                 2059   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  115    0
Mar 31 14:09:34 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:34| 24   3  73   0   0| 810M 3976M  150M 2929M|6416B 2160B|   0   316k|   0  6.00 |1099  1669 |1.09 0.88 0.61|1.0   0   0|   0     0 |openstack            28025 20%5447k   0 |openstack            280255447k   0  20%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 31 14:09:35 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:35| 22   6  72   0   0| 802M 3985M  150M 2929M|9620B 1998B|   0  3556k|   0   308 |1535  1334 |1.09 0.88 0.61|1.0   0  72|   0     0 |openstack            28097 22%8600k  37k|bash                 2059   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 31 14:09:36 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:36| 22   5  73   0   0| 764M 4022M  150M 2929M|7302B 2106B|   0   160k|   0  5.00 |1528  2460 |1.09 0.88 0.61|2.0   0  69|   0     0 |uwsgi                263334.2%6163B  19k|bash                 2059   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 31 14:09:37 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:37| 22   6  72   0   0| 800M 3986M  150M 2929M|6771B 2160B|   0   540k|   0  14.0 | 925  1572 |1.09 0.88 0.61|2.0   0 100|   0     0 |openstack            28266 22%8157k  37k|openstack            282668157k  37k 22%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 31 14:09:38 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:38| 24   4  72   0   0| 777M 4009M  150M 2929M|7267B 2160B|   0   160k|   0  5.00 |1299  2098 |1.09 0.88 0.61|2.0   0  24|   0     0 |openstack            282906.8%3071k  37k|bash                 2059   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 31 14:09:39 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:39| 23   3  74   0   0| 811M 3975M  150M 2929M|6912B 2160B|   0     0 |   0     0 | 901  1184 |1.09 0.88 0.61|2.0   0   0|   0     0 |openstack            28290 22%8065k   0 |openstack            282908065k   0  22%|mysqld       205M|   0     0 |  14   31    0  145    0
Mar 31 14:09:40 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:40| 22   6  72   0   0| 799M 3987M  150M 2929M|  16k 2160B|   0   296k|   0  3.00 |1212  1923 |1.09 0.88 0.61|1.0   0  72|   0     0 |openstack            28362 17%7740k  37k|bash                 2059   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 31 14:09:41 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:41| 24   3  73   0   0| 813M 3973M  150M 2929M|7072B 2106B|   0  2888k|   0  58.0 |1346  1949 |1.08 0.88 0.61|1.0   0   0|   0     0 |openstack            28362 16%3404k 725B|openstack            283623404k 725B 16%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 31 14:09:42 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:42| 19   9  72   0   0| 796M 3990M  150M 2929M|7730B 2256B|   0     0 |   0     0 |1233  2055 |1.08 0.88 0.61|1.0   0 169|   0     0 |openstack            28531 17%6883k  37k|bash                 2059   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 31 14:09:43 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:43| 24   3  73   0   0| 813M 3973M  150M 2929M|7825B 2160B|   0     0 |   0     0 |1106  1706 |1.08 0.88 0.61|2.0   0   0|   0     0 |openstack            28531 19%4261k   1B|openstack            285314261k   1B 19%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 31 14:09:44 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:44| 22   5  73   0   0| 804M 3982M  150M 2929M|6962B 2160B|   0   312k|   0  6.00 | 988  1337 |1.08 0.88 0.61|1.0   0  22|   0     0 |openstack            28553 23%9783k  37k|bash                 2059   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 31 14:09:45 cloud-provider-iscsi-0000000096 dstat.sh[24177]: 31-03 14:09:45| 22   6  71   1   0| 782M 4004M  150M 2929M|  13k 1998B|   0   408k|   0  9.00 |1388  2332 |1.08 0.88 0.61|3.0   0  72|   0     0 |openstack            286258.5%3811k  37k|bash                 2059   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
