-- Logs begin at Sat 2020-03-28 07:10:14 UTC, end at Sun 2020-03-29 11:23:57 UTC. --
Mar 29 11:12:51 cloud-provider-iscsi-0000000062 systemd[1]: Started Devstack devstack@dstat.service.
Mar 29 11:12:51 cloud-provider-iscsi-0000000062 dstat.sh[31303]: [286B blob data]
Mar 29 11:12:51 cloud-provider-iscsi-0000000062 dstat.sh[31303]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 29 11:13:22 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:22| 22   5  73   0   0| 795M 3737M  188M 3108M|6342B 2160B|   0     0 |   0     0 |1051  1630 |0.96 0.71 0.50|1.0   0  23|   0     0 |openstack            1581  17%6055k  73k|bash                 3226   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 29 11:13:23 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:23| 24   3  73   0   0| 816M 3716M  188M 3109M|6287B 2160B|   0     0 |   0     0 |1020  1529 |0.96 0.71 0.50|1.0   0   0|   0     0 |openstack            1581  20%5314k   0 |openstack            1581 5314k   0  20%|mysqld       205M|   0     0 |  14   31    0   35    0
Mar 29 11:13:24 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:24| 22   6  72   0   0| 798M 3733M  188M 3109M|6531B 2160B|   0   472k|   0  12.0 |1144  1646 |0.96 0.71 0.50|3.0   0  75|   0     0 |openstack            1656  14%5474k  73k|bash                 3226   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 29 11:13:25 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:25| 23   3  74   0   0| 822M 3710M  188M 3109M|  14k 1944B|   0  2408k|   0  33.0 |1020  1395 |0.96 0.71 0.50|2.0   0 2.0|   0     0 |openstack            1656  19%5904k   0 |openstack            1656 5904k   0  19%|mysqld       205M|   0     0 |  14   31    0   40    0
Mar 29 11:13:26 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:26| 21   7  72   0   0| 794M 3737M  188M 3109M|6309B 2160B|   0     0 |   0     0 |1413  2344 |0.96 0.72 0.50|2.0   0 102|   0     0 |openstack            1760  13%4880k  73k|bash                 3226   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 29 11:13:27 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:27| 22   5  73   0   0| 773M 3758M  188M 3109M|8438B 2160B|   0     0 |   0     0 |1187  1868 |0.96 0.72 0.50|3.0   0  64|   0     0 |uwsgi                1020 1.8%3423B9314B|bash                 3226   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 29 11:13:28 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:28| 23   3  74   0   0| 814M 3717M  188M 3109M|7749B 2160B|   0   340k|   0  15.0 | 777   878 |0.96 0.72 0.50|1.0   0 6.0|   0     0 |openstack            1830  25%  10M  73k|openstack            1830   10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 29 11:13:29 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:29| 21   5  73   0   0| 786M 3745M  188M 3109M|6272B 2160B|   0    76k|   0  9.00 |1434  2348 |0.96 0.72 0.50|1.0   0  70|   0     0 |uwsgi                1020 7.8% 834k  12k|bash                 3226   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 29 11:13:30 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:30| 23   3  72   2   0| 819M 3712M  188M 3109M|  10k 2160B|   0  5140k|   0   364 |1117   865 |0.96 0.72 0.50|2.0   0 2.0|   0     0 |openstack            1902  25%8452k  73k|openstack            1902 8452k  73k 25%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 29 11:13:31 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:31| 22   6  73   0   0| 788M 3743M  188M 3109M|8523B 2106B|   0   184k|   0  18.0 |1323  2072 |1.05 0.74 0.51|2.0   0  68|   0     0 |openstack            1972 9.0%2376k   0 |bash                 3226   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 29 11:13:32 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:32| 23   3  74   0   0| 825M 3706M  188M 3109M|8122B 2148B|   0   308k|   0  14.0 | 882  1236 |1.05 0.74 0.51|2.0   0 2.0|   0     0 |openstack            1972  22%9006k  73k|openstack            1972 9006k  73k 22%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 29 11:13:33 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:33| 20   6  73   0   0| 811M 3720M  188M 3109M|7749B 2268B|   0    32k|   0  3.00 |1041  1476 |1.05 0.74 0.51|2.0   0  74|   0     0 |openstack            2046  19%8020k  73k|bash                 3226   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 29 11:13:34 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:34| 22   5  73   0   0| 783M 3748M  188M 3109M|  16k 2160B|   0    96k|   0  9.00 |1259  1883 |1.05 0.74 0.51|4.0   0  77|   0     0 |openstack            2125 3.2%1124k   0 |bash                 3226   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 29 11:13:35 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:35| 23   4  74   0   0| 814M 3717M  188M 3109M|  12k 1890B|   0  1360k|   0  16.0 | 840   984 |1.05 0.74 0.51|1.0   0 4.0|   0     0 |openstack            2125  25%7569k  73k|openstack            2125 7569k  73k 25%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 29 11:13:36 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:36| 22   5  73   0   0| 785M 3746M  188M 3109M|7121B 2160B|   0    64k|   0  8.00 |1368  2120 |1.12 0.76 0.52|2.0   0  85|   0     0 |openstack            2216 3.0%1942k   0 |bash                 3226   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 29 11:13:37 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:37| 23   4  73   0   0| 825M 3706M  188M 3109M|7290B 2214B|   0   188k|   0  9.00 | 786   905 |1.12 0.76 0.52|2.0   0 2.0|   0     0 |openstack            2216  24%9446k  73k|openstack            2216 9446k  73k 24%|mysqld       205M|   0     0 |  14   31    0   74    0
Mar 29 11:13:38 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:38| 21   7  73   0   0| 802M 3729M  188M 3109M|  12k 2160B|   0    32k|   0  3.00 |1422  2230 |1.12 0.76 0.52|3.0   0  99|   0     0 |openstack            2315  14%5719k  73k|bash                 3226   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 29 11:13:39 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:39| 23   3  73   0   0| 777M 3753M  188M 3109M|9306B 2160B|   0   196k|   0  17.0 |1322  2031 |1.12 0.76 0.52|1.0   0  45|   0     0 |uwsgi                1019 2.5%3567B9855B|bash                 3226   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 29 11:13:40 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:40| 21   7  72   0   0| 813M 3717M  188M 3109M|7546B 2160B|   0   988k|   0  42.0 | 987  1565 |1.12 0.76 0.52|2.0 1.0 101|   0     0 |openstack            2462  22%8020k  73k|openstack            2462 8020k  73k 22%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 29 11:13:41 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:41| 24   3  72   1   0| 826M 3705M  188M 3109M|6566B 2106B|   0  1312k|   0   132 |1365  1865 |1.11 0.76 0.52|2.0   0   0|   0     0 |openstack            2462  16%3357k   1B|openstack            2462 3357k   1B 16%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 29 11:13:42 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:42| 22   5  73   0   0| 811M 3720M  188M 3109M|6915B 2214B|   0     0 |   0     0 | 865  1102 |1.11 0.76 0.52|1.0   0  23|   0     0 |openstack            2486  23%8020k  73k|bash                 3226   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 29 11:13:43 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:43| 23   5  72   0   0| 789M 3742M  188M 3109M|7228B 2202B|   0    84k|   0  8.00 |1363  2314 |1.11 0.76 0.52|2.0   0  71|   0     0 |uwsgi                1020 3.8%5162B  16k|bash                 3226   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 29 11:13:44 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:44| 23   3  73   0   0| 824M 3706M  188M 3109M|6985B 2160B|   0   148k|   0  9.00 | 826   966 |1.11 0.76 0.52|2.0   0 2.0|   0     0 |openstack            2559  25%9272k  73k|openstack            2559 9272k  73k 25%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 29 11:13:45 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:45| 21   8  71   0   0| 786M 3744M  188M 3109M|  15k 1944B|   0     0 |   0     0 |1903  3496 |1.11 0.76 0.52|2.0   0 170|   0     0 |uwsgi                1019 3.5%6165B  19k|bash                 3226   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 29 11:13:46 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:46| 23   3  74   0   0| 822M 3709M  188M 3109M|7269B 2160B|   0   844k|   0  17.0 | 784   862 |1.10 0.77 0.52|2.0   0 2.0|   0     0 |openstack            2736  25%9047k  73k|openstack            2736 9047k  73k 25%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 29 11:13:47 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:47| 23   4  74   0   0| 788M 3742M  188M 3110M|6176B 2160B|   0   176k|   0  7.00 |1216  2022 |1.10 0.77 0.52|1.0   0  21|   0     0 |openstack            2759 6.5%2045k   0 |bash                 3226   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 29 11:13:48 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:48| 23   3  74   0   0| 825M 3705M  188M 3110M|6444B 2160B|   0    52k|   0  5.00 | 791   953 |1.10 0.77 0.52|2.0   0 2.0|   0     0 |openstack            2759  24%9324k  73k|openstack            2759 9324k  73k 24%|mysqld       205M|   0     0 |  14   31    0  120    0
Mar 29 11:13:49 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:49| 23   5  72   0   0| 803M 3727M  188M 3110M|8473B 2160B|   0   144k|   0  14.0 |1358  2192 |1.10 0.77 0.52|2.0   0  73|   0     0 |openstack            2832  16%5474k  73k|bash                 3226   11M  73k0.2%|mysqld       205M|   0     0 |  14   29    0  124    0
Mar 29 11:13:50 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:50| 24   3  73   0   0| 827M 3703M  188M 3110M|  10k 2254B|   0     0 |   0     0 | 879  1151 |1.10 0.77 0.52|2.0   0 2.0|   0     0 |openstack            2832  22%5904k   0 |openstack            2832 5904k   0  22%|mysqld       205M|   0     0 |  14   31    0  127    0
Mar 29 11:13:51 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:51| 19   9  71   0   0| 794M 3736M  188M 3110M|  11k 2106B|   0   424k|   0  2.00 |1770  3007 |1.02 0.75 0.52|2.0   0 169|   0     0 |openstack            3004 9.5%2899k  37k|bash                 3226   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  133    0
Mar 29 11:13:52 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:52| 23   3  74   0   0| 827M 3703M  188M 3110M|9050B 2160B|   0   332k|   0  15.0 | 926  1259 |1.02 0.75 0.52|2.0   0 1.0|   0     0 |openstack            3004  23%8479k  37k|openstack            3004 8479k  37k 23%|mysqld       205M|   0     0 |  14   31    0  137    0
Mar 29 11:13:53 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:53| 22   5  73   0   0| 804M 3726M  188M 3110M|  10k 2214B|   0     0 |   0     0 |1185  1644 |1.02 0.75 0.52|2.0   0  23|   0     0 |openstack            3027  15%5964k  73k|bash                 3226   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  142    0
Mar 29 11:13:54 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:54| 24   3  73   0   0| 825M 3705M  188M 3110M|7784B 2052B|   0  4096B|   0  1.00 |1046  1540 |1.02 0.75 0.52|1.0 1.0   0|   0     0 |openstack            3027  20%5405k   0 |openstack            3027 5405k   0  20%|mysqld       205M|   0     0 |  14   29    0  151    0
Mar 29 11:13:55 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:55| 22   5  72   0   0| 815M 3715M  188M 3110M|7988B 2052B|   0    80k|   0  7.00 | 990  1423 |1.02 0.75 0.52|1.0   0  75|   0     0 |openstack            3100  20%8020k  73k|bash                 3226   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  150    0
Mar 29 11:13:56 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:56| 24   3  73   0   0| 780M 3750M  188M 3110M|6533B 2160B|   0  2008k|   0  56.0 |1246  1937 |1.01 0.76 0.52|3.0   0 4.0|   0     0 |uwsgi                1020 4.8%4924B  16k|python2              31356  41k 455B  0%|mysqld       205M|   0     0 |  14   29    0  159    0
Mar 29 11:13:57 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:57| 18   9  72   0   0| 814M 3715M  188M 3110M|  11k 2160B|   0   168k|   0  9.00 |1344  2083 |1.01 0.76 0.52|2.0   0 166|   0     0 |openstack            3274  18%8020k  73k|bash                 3226   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  157    0
Mar 29 11:13:58 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:58| 24   3  73   0   0| 827M 3702M  188M 3110M|  15k 2160B|   0    32k|   0  5.00 |1123  1641 |1.01 0.76 0.52|2.0   0   0|   0     0 |openstack            3274  19%   -    - |python2              31356  42k 451B0.2%|mysqld       205M|   0     0 |  14   29    0  166    0
Mar 29 11:13:59 cloud-provider-iscsi-0000000062 dstat.sh[31303]: 29-03 11:13:59| 22   5  73   0   0| 820M 3710M  188M 3110M|  14k 2160B|   0    72k|   0  6.00 | 884  1116 |1.01 0.76 0.52|2.0   0  23|   0     0 |openstack            3297  23%  10M  73k|bash                 3226   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  166    0
