-- Logs begin at Wed 2020-03-11 10:56:02 UTC, end at Wed 2020-03-11 13:50:03 UTC. --
Mar 11 13:38:30 cloud-provider1-0000013836 systemd[1]: Started Devstack devstack@dstat.service.
Mar 11 13:38:31 cloud-provider1-0000013836 dstat.sh[30305]: [286B blob data]
Mar 11 13:38:31 cloud-provider1-0000013836 dstat.sh[30305]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 11 13:38:52 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:38:52| 47   7  45   1   0| 744M 3740M  170M 3183M|7991B 1944B|  20k    0 |4.00     0 |2257  5344 |0.88 0.65 0.48|1.0   0  28|   0     0 |uwsgi                32454 25%5286k 121k|uwsgi                324535433k 810k 23%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 11 13:38:53 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:38:53| 20   9  70   0   0| 778M 3705M  170M 3183M|7769B 2160B|   0     0 |   0     0 |1955  2489 |0.88 0.65 0.48|1.0   0 140|   0     0 |keystone-manage      32730 19%8593k  73k|keystone-manage      327308593k  73k 19%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 11 13:38:54 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:38:54| 24   2  74   0   0| 821M 3663M  170M 3183M|9036B 2106B|   0     0 |   0     0 | 669   841 |0.88 0.65 0.48|1.0   0   0|   0     0 |keystone-manage      32730 25%9638k9893B|keystone-manage      327309638k9893B 25%|mysqld       202M|   0     0 |  14    7    0    7    0
Mar 11 13:38:55 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:38:55| 23   3  73   1   0| 832M 3651M  170M 3183M|5652B 2214B|   0  2192k|   0  60.0 |1381  2149 |0.88 0.65 0.48|1.0   0 2.0|   0     0 |keystone-manage      32730 22% 838k5524B|keystone-manage      32730 838k5524B 22%|mysqld       202M|   0     0 |  14    5    0   11    0
Mar 11 13:38:56 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:38:56| 23   5  72   0   0| 784M 3700M  170M 3183M|6705B 2160B|   0  2016k|   0  63.0 |1111  1591 |0.89 0.66 0.49|1.0   0  56|   0     0 |openstack            342   21%7996k  73k|bash                 1968   19M  89k0.2%|mysqld       202M|   0     0 |  14    5    0   11    0
Mar 11 13:38:57 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:38:57| 21   3  73   2   0| 805M 3678M  170M 3184M|5818B 1998B|  68k   64k|17.0  6.00 | 969  1327 |0.89 0.66 0.49|1.0   0   0|   0     0 |openstack            342   12%3370k   0 |openstack            342  3370k   0  12%|mysqld       205M|   0     0 |  14   25    0   12    0
Mar 11 13:38:58 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:38:58| 23   5  72   0   0| 778M 3705M  170M 3184M|5060B 2106B|   0  1040k|   0  8.00 |1277  1818 |0.89 0.66 0.49|3.0   0  62|   0     0 |openstack            415   10%3240k  37k|bash                 1968   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 11 13:38:59 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:38:59| 24   3  73   0   0| 811M 3672M  170M 3184M|5743B 2160B|   0     0 |   0     0 | 998  1300 |0.89 0.66 0.49|2.0   0 1.0|   0     0 |openstack            415   21%8118k  37k|openstack            415  8118k  37k 21%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 11 13:39:00 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:00| 21   7  71   1   0| 800M 3683M  170M 3184M|5779B 2106B|   0  9704k|   0   148 |1195  1605 |0.89 0.66 0.49|2.0   0 101|   0     0 |openstack            524   21%7996k  73k|bash                 1968   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 11 13:39:01 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:01| 23   4  73   0   0| 775M 3708M  170M 3184M|  13k 2214B|   0     0 |   0     0 |1206  1926 |0.90 0.66 0.49|2.0   0  21|   0     0 |openstack            547  5.5%1946k   0 |bash                 1968   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 11 13:39:02 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:02| 23   3  74   0   0| 812M 3670M  170M 3184M|5214B 2052B|   0     0 |   0     0 | 750  1071 |0.90 0.66 0.49|1.0   0 2.0|   0     0 |openstack            547   24%9398k  73k|openstack            547  9398k  73k 24%|mysqld       205M|   0     0 |  14   31    0   31    0
Mar 11 13:39:03 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:03| 23   6  71   0   0| 786M 3696M  170M 3184M|6281B 2268B|   0   500k|   0  15.0 |1387  2200 |0.90 0.66 0.49|1.0   0  74|   0     0 |openstack            623   10%3840k  37k|bash                 1968   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 11 13:39:04 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:04| 23   3  74   0   0| 817M 3665M  170M 3184M|5271B 2160B|   0   300k|   0  15.0 | 817   999 |0.90 0.66 0.49|1.0   0 1.0|   0     0 |openstack            623   22%7509k  37k|openstack            623  7509k  37k 22%|mysqld       205M|   0     0 |  14   31    0   37    0
Mar 11 13:39:05 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:05| 21   7  72   0   0| 779M 3703M  170M 3184M|5281B 2160B|   0  2432k|   0  35.0 |1564  2612 |0.90 0.66 0.49|1.0   0 100|   0     0 |openstack            727  7.5%2039k   0 |bash                 1968   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 11 13:39:06 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:06| 23   4  74   0   0| 817M 3665M  170M 3184M|6786B 2052B|   0     0 |   0     0 | 984  1315 |0.91 0.67 0.49|1.0   0 4.0|   0     0 |openstack            727   22%9315k  73k|openstack            727  9315k  73k 22%|mysqld       205M|   0     0 |  14   31    0   47    0
Mar 11 13:39:07 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:07| 20   6  74   0   0| 800M 3682M  170M 3184M|5441B 2052B|   0     0 |   0     0 |1053  1464 |0.91 0.67 0.49|1.0   0  70|   0     0 |openstack            799   17%7290k  73k|bash                 1968   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 11 13:39:08 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:08| 24   3  73   0   0| 820M 3661M  170M 3184M|7964B 2160B|   0   128k|   0  9.00 |1144  1593 |0.91 0.67 0.49|1.0   0 2.0|   0     0 |openstack            799   14%4076k  33B|openstack            799  4076k  33B 14%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 11 13:39:09 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:09| 21   5  74   0   0| 807M 3674M  170M 3184M|6576B 2202B|   0   184k|   0  9.00 | 996  1410 |0.91 0.67 0.49|1.0   0  70|   0     0 |openstack            883   20%7996k  73k|bash                 1968   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 11 13:39:10 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:10| 22   5  72   1   0| 782M 3700M  170M 3184M|  13k 2160B|   0  1492k|   0  73.0 |1262  1974 |0.91 0.67 0.49|1.0   0  68|   0     0 |uwsgi                324535.5%2535B8072B|bash                 1968   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 11 13:39:11 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:11| 24   3  74   0   0| 815M 3666M  170M 3184M|7751B 2160B|   0   300k|   0  14.0 | 878  1022 |0.91 0.68 0.50|1.0   0 2.0|   0     0 |openstack            960   25%8448k  73k|openstack            960  8448k  73k 25%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 11 13:39:12 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:12| 21   7  73   0   0| 791M 3690M  170M 3184M|8510B 2160B|   0    60k|   0  8.00 |1225  1841 |0.91 0.68 0.50|1.0   0  74|   0     0 |openstack            1035  12%4245k  73k|bash                 1968   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 11 13:39:13 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:13| 23   3  73   0   0| 821M 3661M  170M 3184M|8275B 2160B|   0    52k|   0  3.00 | 923  1177 |0.91 0.68 0.50|1.0   0   0|   0     0 |openstack            1035  22%7113k  33B|openstack            1035 7113k  33B 22%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 11 13:39:14 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:14| 20   6  74   0   0| 808M 3674M  170M 3184M|  13k 2160B|   0     0 |   0     0 | 891  1372 |0.91 0.68 0.50|1.0   0  79|   0     0 |openstack            1115  20%7996k  73k|bash                 1968   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 11 13:39:15 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:15| 21   5  73   0   0| 784M 3697M  170M 3185M|  16k 1944B|   0  1160k|   0  14.0 |1241  2028 |0.91 0.68 0.50|2.0   0  85|   0     0 |openstack            1203 5.2%2021k   0 |bash                 1968   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 11 13:39:16 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:16| 23   4  74   0   0| 822M 3660M  170M 3185M|7275B 2160B|   0     0 |   0     0 |1021  1385 |0.92 0.68 0.50|1.0   0 4.0|   0     0 |openstack            1203  22%9346k  73k|openstack            1203 9346k  73k 22%|mysqld       205M|   0     0 |  14   31    0   76    0
Mar 11 13:39:17 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:17| 20   6  73   0   0| 801M 3681M  170M 3185M|7370B 2106B|   0   264k|   0  9.00 |1134  1805 |0.92 0.68 0.50|1.0   0  99|   0     0 |openstack            1304  17%6176k  73k|bash                 1968   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 11 13:39:18 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:18| 24   3  73   0   0| 822M 3660M  170M 3185M|8158B 2160B|   0   200k|   0  24.0 |1115  1590 |0.92 0.68 0.50|1.0   0   0|   0     0 |uwsgi                324532.2%2483B7596B|bash                 1261   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 11 13:39:19 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:19| 20   8  72   0   0| 809M 3673M  170M 3185M|7108B 2160B|   0   196k|   0  14.0 |1172  1977 |0.92 0.68 0.50|1.0   0 146|   0     0 |openstack            1455  20%7996k  73k|bash                 1968   11M  80k0.5%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 11 13:39:20 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:20| 25   3  71   2   0| 822M 3659M  170M 3185M|8153B 2106B|   0  4404k|   0   473 |1917  2157 |0.92 0.68 0.50|1.0   0   0|   0     0 |openstack            1455  17%3357k   1B|openstack            1455 3357k   1B 17%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 11 13:39:21 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:21| 23   3  74   0   0| 812M 3669M  170M 3185M|6794B 2052B|   0   152k|   0  6.00 | 838  1016 |0.93 0.69 0.50|1.0   0  23|   0     0 |openstack            1479  23%9390k  73k|bash                 1968   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 11 13:39:22 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:22| 23   5  72   0   0| 785M 3696M  170M 3185M|6093B 2160B|   0   176k|   0  16.0 |1276  2216 |0.93 0.69 0.50|1.0   0  71|   0     0 |openstack            1557 6.8%2039k   0 |bash                 1968   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 11 13:39:23 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:23| 24   3  74   0   0| 823M 3658M  170M 3185M|8816B 2160B|   0   108k|   0  6.00 | 954  1404 |0.93 0.69 0.50|1.0   0 2.0|   0     0 |openstack            1557  22%9314k  73k|openstack            1557 9314k  73k 22%|mysqld       205M|   0     0 |  14   31    0  104    0
Mar 11 13:39:24 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:24| 20   9  71   0   0| 796M 3685M  170M 3185M|  13k 2160B|   0   124k|   0  8.00 |1433  2672 |0.93 0.69 0.50|1.0   0 170|   0     0 |openstack            1727  12%4644k  73k|bash                 1968   11M  83k  0%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 11 13:39:25 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:25| 22   4  74   0   0| 823M 3658M  170M 3185M|9878B 2160B|   0   120k|   0  8.00 | 915  1363 |0.93 0.69 0.50|1.0   0   0|   0     0 |openstack            1727  20%6709k   0 |openstack            1727 6709k   0  20%|mysqld       205M|   0     0 |  14   31    0  114    0
Mar 11 13:39:26 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:26| 23   4  72   1   0| 798M 3683M  170M 3185M|7023B 2106B|   0  1356k|   0  38.0 |1156  1598 |0.93 0.69 0.51|1.0   0  25|   0     0 |openstack            1750  17%5697k  73k|bash                 1968   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 11 13:39:27 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:27| 23   4  73   0   0| 821M 3660M  170M 3185M|9382B 2214B|   0   140k|   0  14.0 |1118  1653 |0.93 0.69 0.51|1.0   0   0|   0     0 |openstack            1750  19%5647k   0 |openstack            1750 5647k   0  19%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 11 13:39:28 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:28| 23   5  72   0   0| 810M 3671M  170M 3185M|  13k 1998B|   0   116k|   0  7.00 | 934  1262 |0.93 0.69 0.51|1.0   0  73|   0     0 |openstack            1825  22%7996k  73k|bash                 1968   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 11 13:39:29 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:29| 22   6  72   0   0| 775M 3706M  170M 3185M|5418B 2148B|   0   148k|   0  12.0 |1569  2597 |0.93 0.69 0.51|4.0   0  85|   0     0 |uwsgi                324534.0%4906B  15k|bash                 1968   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 11 13:39:30 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:30| 22   6  72   0   0| 810M 3671M  170M 3185M|9542B 2160B|   0   604k|   0  23.0 |1012  1495 |0.93 0.69 0.51|1.0   0  85|   0     0 |openstack            1997  23%8356k  73k|openstack            1997 8356k  73k 23%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 11 13:39:31 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:31| 23   3  73   0   0| 783M 3698M  170M 3185M|8001B 2160B|   0   484k|   0  8.00 |1339  2034 |0.94 0.70 0.51|1.0   0  21|   0     0 |uwsgi                324534.2%6175B  19k|bash                 1968   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 11 13:39:32 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:32| 23   3  74   0   0| 817M 3664M  170M 3185M|5767B 2202B|   0     0 |   0     0 | 616   769 |0.94 0.70 0.51|1.0   0 2.0|   0     0 |openstack            2020  25%8702k  73k|openstack            2020 8702k  73k 25%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 11 13:39:33 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:33| 23   5  72   0   0| 792M 3688M  170M 3185M|8789B 2160B|   0   104k|   0  9.00 |1352  2191 |0.94 0.70 0.51|1.0   0  72|   0     0 |openstack            2093  11%3857k  37k|bash                 1968   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 11 13:39:34 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:34| 24   3  74   0   0| 823M 3657M  170M 3185M|7947B 2160B|   0   152k|   0  9.00 | 829  1015 |0.94 0.70 0.51|1.0   0 1.0|   0     0 |openstack            2093  23%7496k  37k|openstack            2093 7496k  37k 23%|mysqld       205M|   0     0 |  14   31    0  152    0
Mar 11 13:39:35 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:35| 20   9  71   0   0| 790M 3690M  170M 3186M|6476B 2160B|   0     0 |   0     0 |1583  2739 |0.94 0.70 0.51|1.0   0 169|   0     0 |openstack            2263  10%3699k  37k|bash                 1968   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 11 13:39:36 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:36| 24   3  72   0   0| 824M 3657M  170M 3186M|6902B 2160B|   0  2048k|   0  53.0 | 970  1508 |0.94 0.70 0.51|1.0   0 3.0|   0     0 |openstack            2263  19%7654k  37k|openstack            2263 7654k  37k 19%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 11 13:39:37 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:37| 23   4  74   0   0| 808M 3672M  170M 3186M|5632B 1944B|   0    76k|   0  6.00 | 822  1000 |0.94 0.70 0.51|1.0   0  23|   0     0 |openstack            2289  21%7996k  73k|bash                 1968   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 11 13:39:38 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:38| 24   4  71   0   0| 786M 3694M  170M 3186M|8622B 2106B|   0    96k|   0  8.00 |1053  1914 |0.94 0.70 0.51|1.0   0  71|   0     0 |openstack            2362 3.8%1946k   0 |bash                 1968   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 11 13:39:39 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:39| 22   4  74   0   0| 819M 3661M  170M 3186M|9562B 2214B|   0   300k|   0  15.0 | 736   797 |0.94 0.70 0.51|1.0   0 2.0|   0     0 |openstack            2362  25%8420k  73k|openstack            2362 8420k  73k 25%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 11 13:39:40 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:40| 21   6  72   0   0| 783M 3698M  170M 3186M|  10k 2160B|   0    40k|   0  6.00 |1617  2700 |0.94 0.70 0.51|2.0   0 109|   0     0 |uwsgi                324534.2%4909B  16k|bash                 1968   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 11 13:39:41 cloud-provider1-0000013836 dstat.sh[30305]: 11-03 13:39:41| 23   4  73   0   0| 819M 3662M  170M 3186M|6802B 2160B|   0     0 |   0     0 | 673   768 |0.95 0.71 0.51|1.0   0 2.0|   0     0 |openstack            2473  25%9179k  73k|openstack            2473 9179k  73k 25%|mysqld       205M|   0     0 |  14   29    0  182    0
