-- Logs begin at Mon 2020-03-16 18:53:43 UTC, end at Mon 2020-03-16 19:50:40 UTC. --
Mar 16 19:39:06 cloud-provider1-0000016432 systemd[1]: Started Devstack devstack@dstat.service.
Mar 16 19:39:06 cloud-provider1-0000016432 dstat.sh[30287]: [286B blob data]
Mar 16 19:39:06 cloud-provider1-0000016432 dstat.sh[30287]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 16 19:39:33 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:33| 22   3  74   1   0| 804M 3668M  170M 3195M|5423B 1998B|  20k    0 |5.00     0 | 759  1154 |0.85 0.72 0.53|  0 1.0 1.0|   0     0 |openstack            333   18%7963k  37k|openstack            333  7963k  37k 18%|mysqld       203M|   0     0 |  14   17    0   12    0
Mar 16 19:39:34 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:34| 20   5  73   2   0| 777M 3695M  170M 3196M|5518B 2160B|  48k    0 |12.0     0 |1222  1978 |0.85 0.72 0.53|1.0   0  62|   0     0 |openstack            397   11%3102k  37k|bash                 1937   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 16 19:39:35 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:35| 24   2  73   1   0| 811M 3660M  170M 3196M|6740B 2160B|   0    12M|   0   141 |1121  1473 |0.85 0.72 0.53|1.0 1.0 1.0|   0     0 |openstack            397   22%8280k  37k|openstack            397  8280k  37k 22%|mysqld       205M|   0     0 |  14   30    0   19    1
Mar 16 19:39:36 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:36| 21   7  73   0   0| 799M 3672M  170M 3196M|7271B 2160B|   0  1112k|   0  15.0 |1099  1722 |0.86 0.73 0.54|1.0 1.0 101|   0     0 |openstack            511   19%8020k  73k|bash                 1937   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 16 19:39:37 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:37| 24   3  73   0   0| 767M 3704M  170M 3196M|5662B 2160B|   0   840k|   0  55.0 |1298  2008 |0.86 0.73 0.54|2.0   0  21|   0     0 |uwsgi                324373.0%  58k  16k|bash                 1937   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 16 19:39:38 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:38| 23   3  74   0   0| 806M 3665M  170M 3196M|6172B 2160B|   0     0 |   0     0 | 746   832 |0.86 0.73 0.54|2.0   0 2.0|   0     0 |openstack            535   25%9599k  73k|openstack            535  9599k  73k 25%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 16 19:39:39 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:39| 23   5  72   1   0| 776M 3695M  170M 3196M|7697B 2106B|   0   216k|   0  20.0 |1377  2605 |0.86 0.73 0.54|1.0   0  73|   0     0 |uwsgi                324378.5% 835k  16k|bash                 1937   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 16 19:39:40 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:40| 23   3  74   0   0| 814M 3656M  170M 3196M|7748B 2160B|   0  2496k|   0  29.0 | 837  1007 |0.86 0.73 0.54|1.0 1.0 4.0|   0     0 |openstack            610   25%9888k  73k|openstack            610  9888k  73k 25%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 16 19:39:41 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:41| 22   6  72   0   0| 777M 3694M  170M 3196M|6444B 1998B|   0   156k|   0  12.0 |1572  2884 |0.87 0.73 0.54|2.0   0 100|   0     0 |uwsgi                324377.0%5042B  16k|bash                 1937   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 16 19:39:42 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:42| 23   3  74   0   0| 810M 3661M  170M 3196M|7178B 2202B|   0     0 |   0     0 | 753   836 |0.87 0.73 0.54|1.0   0 2.0|   0     0 |openstack            716   25%8439k  73k|openstack            716  8439k  73k 25%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 16 19:39:43 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:43| 22   5  73   0   0| 778M 3692M  170M 3196M|6687B 2254B|   0    64k|   0  6.00 |1250  1933 |0.87 0.73 0.54|2.0   0  68|   0     0 |openstack            786  6.0%1970k   0 |bash                 1937   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 16 19:39:44 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:44| 23   4  74   0   0| 816M 3654M  170M 3196M|9164B 2160B|   0    64k|   0  6.00 | 801  1009 |0.87 0.73 0.54|1.0   0 2.0|   0     0 |openstack            786   24%9418k  73k|openstack            786  9418k  73k 24%|mysqld       205M|   0     0 |  14   29    0   51    0
Mar 16 19:39:45 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:45| 23   4  73   0   0| 782M 3688M  170M 3196M|  13k 2160B|   0  3632k|   0  55.0 |1399  2094 |0.87 0.73 0.54|1.0   0  70|   0     0 |uwsgi                324389.0% 832k8881B|bash                 1937   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 16 19:39:46 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:46| 24   3  73   0   0| 820M 3650M  170M 3196M|  15k 2160B|   0     0 |   0     0 | 850  1045 |0.88 0.74 0.54|1.0   0 2.0|   0     0 |openstack            859   22%9334k  73k|openstack            859  9334k  73k 22%|mysqld       205M|   0     0 |  14   31    0   56    0
Mar 16 19:39:47 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:47| 21   6  73   0   0| 807M 3664M  170M 3196M|5153B 2160B|   0   304k|   0  12.0 |1215  1855 |0.88 0.74 0.54|1.0   0  70|   0     0 |openstack            937   17%8020k  73k|bash                 1937   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 16 19:39:48 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:48| 21   6  73   0   0| 783M 3687M  170M 3196M|5727B 2160B|   0   160k|   0  15.0 |1185  1824 |0.88 0.74 0.54|1.0   0  72|   0     0 |openstack            1017 8.0%2063k   0 |bash                 1937   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 16 19:39:49 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:49| 22   4  74   0   0| 820M 3650M  170M 3196M|5361B 1944B|   0    96k|   0  9.00 | 980  1328 |0.88 0.74 0.54|1.0   0 2.0|   0     0 |openstack            1017  23%9319k  73k|openstack            1017 9319k  73k 23%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 16 19:39:50 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:50| 22   5  72   1   0| 812M 3658M  170M 3196M|9113B 2160B|   0  4804k|   0   368 |1675  1493 |0.88 0.74 0.54|1.0 1.0  81|   0     0 |openstack            1101  21%9637k  73k|bash                 1937   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 16 19:39:51 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:51| 22   6  73   0   0| 785M 3686M  170M 3197M|6881B 2160B|   0   100k|   0  12.0 |1314  2051 |0.89 0.74 0.55|2.0   0  85|   0     0 |openstack            1192 9.5%2390k   0 |bash                 1937   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 16 19:39:52 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:52| 23   3  74   0   0| 821M 3649M  170M 3197M|6829B 2160B|   0     0 |   0     0 | 872  1062 |0.89 0.74 0.55|1.0   0 2.0|   0     0 |openstack            1192  22%9000k  73k|openstack            1192 9000k  73k 22%|mysqld       205M|   0     0 |  14   31    0   74    0
Mar 16 19:39:53 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:53| 20   7  73   0   0| 802M 3668M  170M 3197M|6959B 2160B|   0    48k|   0  3.00 |1296  2001 |0.89 0.74 0.55|1.0   0  99|   0     0 |openstack            1291  15%6782k  73k|bash                 1937   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 16 19:39:54 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:54| 22   5  73   0   0| 773M 3698M  170M 3197M|5978B 2160B|   0   204k|   0  20.0 |1232  2181 |0.89 0.74 0.55|1.0 3.0  54|   0     0 |uwsgi                324372.0%3567B9874B|bash                 1937   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 16 19:39:55 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:55| 22   6  72   1   0| 812M 3658M  170M 3197M|8901B 2160B|   0  2672k|   0   139 |1178  1478 |0.89 0.74 0.55|2.0 1.0  92|   0     0 |openstack            1438  23%9197k  73k|openstack            1438 9197k  73k 23%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 16 19:39:56 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:56| 23   4  73   0   0| 780M 3690M  170M 3197M|  15k 2160B|   0   472k|   0  31.0 |1317  2174 |0.90 0.74 0.55|1.0   0  21|   0     0 |openstack            1462 3.5%1491k   0 |bash                 1937   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 16 19:39:57 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:57| 23   3  74   0   0| 812M 3658M  170M 3197M|7254B 1944B|   0     0 |   0     0 | 692   816 |0.90 0.74 0.55|1.0   0 2.0|   0     0 |openstack            1462  25%8355k  73k|openstack            1462 8355k  73k 25%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 16 19:39:58 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:58| 22   6  72   0   0| 786M 3684M  170M 3197M|  15k 2160B|   0    96k|   0  9.00 |1447  2302 |0.90 0.74 0.55|1.0   0  71|   0     0 |openstack            1540 7.5%2142k   0 |bash                 1937   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 16 19:39:59 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:39:59| 23   3  74   0   0| 820M 3650M  170M 3197M|6456B 2160B|   0   120k|   0  6.00 | 809   922 |0.90 0.74 0.55|1.0 1.0 2.0|   0     0 |openstack            1540  25%9138k  73k|openstack            1540 9138k  73k 25%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 16 19:40:00 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:00| 21   9  71   0   0| 785M 3685M  170M 3197M|9270B 2160B|   0    28k|   0  3.00 |1828  3370 |0.90 0.74 0.55|1.0   0 170|   0     0 |openstack            1712 6.0%2045k   0 |bash                 1937   11M  83k  0%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 16 19:40:01 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:01| 23   3  73   0   0| 822M 3647M  170M 3197M|  11k 2160B|   0   800k|   0  25.0 | 951  1224 |0.91 0.75 0.55|1.0   0 2.0|   0     0 |openstack            1712  23%9332k  73k|openstack            1712 9332k  73k 23%|mysqld       205M|   0     0 |  14   31    0  113    0
Mar 16 19:40:02 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:02| 23   4  73   0   0| 808M 3662M  170M 3197M|7920B 2160B|   0     0 |   0     0 |1055  1497 |0.91 0.75 0.55|1.0   0  23|   0     0 |openstack            1735  18%8109k  73k|bash                 1937   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 16 19:40:03 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:03| 24   5  71   0   0| 786M 3684M  170M 3197M|6348B 2160B|   0   268k|   0  16.0 |1438  2369 |0.91 0.75 0.55|3.0   0  71|   0     0 |openstack            1808 5.2%2045k   0 |bash                 1937   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 16 19:40:04 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:04| 24   3  74   0   0| 822M 3647M  170M 3197M|8089B 2202B|   0   160k|   0  6.00 | 695   883 |0.91 0.75 0.55|1.0 1.0 2.0|   0     0 |openstack            1808  25%9329k  73k|openstack            1808 9329k  73k 25%|mysqld       205M|   0     0 |  14   31    0  124    0
Mar 16 19:40:05 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:05| 20   9  71   0   0| 786M 3683M  170M 3197M|7750B 1998B|   0   208k|   0  18.0 |1894  3167 |0.91 0.75 0.55|1.0   0 168|   0     0 |openstack            1979 7.5%2063k   0 |bash                 1937   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 16 19:40:06 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:06| 24   3  73   0   0| 824M 3646M  170M 3197M|5059B 2106B|   0   444k|   0  3.00 | 901  1358 |0.92 0.75 0.55|1.0   0 2.0|   0     0 |openstack            1979  21%9314k  73k|openstack            1979 9314k  73k 21%|mysqld       205M|   0     0 |  14   31    0  138    0
Mar 16 19:40:07 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:07| 23   4  73   0   0| 803M 3666M  170M 3197M|6320B 2160B|   0     0 |   0     0 |1030  1570 |0.92 0.75 0.55|1.0   0  23|   0     0 |openstack            2002  16%6987k  73k|bash                 1937   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 16 19:40:08 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:08| 24   3  74   0   0| 821M 3649M  170M 3197M|9215B 2160B|   0    68k|   0  5.00 | 906  1465 |0.92 0.75 0.55|1.0   0   0|   0     0 |openstack            2002  20%4381k   0 |openstack            2002 4381k   0  20%|mysqld       205M|   0     0 |  14   31    0  148    0
Mar 16 19:40:09 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:09| 21   6  72   0   0| 802M 3667M  170M 3197M|  16k 2160B|   0    44k|   0  3.00 |1081  1476 |0.92 0.75 0.55|1.0   0  73|   0     0 |openstack            2075  20%5973k  73k|bash                 1937   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 16 19:40:10 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:10| 24   2  74   0   0| 823M 3646M  170M 3197M|6200B 2160B|   0     0 |   0     0 | 793  1189 |0.92 0.75 0.55|2.0   0 2.0|   0     0 |openstack            2075  22%5404k   0 |openstack            2075 5404k   0  22%|mysqld       205M|   0     0 |  14   31    0  153    0
Mar 16 19:40:11 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:11| 20   9  71   0   0| 786M 3683M  170M 3197M|7379B 2160B|   0  2072k|   0  51.0 |1658  2613 |0.92 0.76 0.56|3.0   0 168|   0     0 |openstack            2247  10%2063k   0 |bash                 1937   11M  83k0.5%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 16 19:40:12 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:12| 22   4  74   0   0| 823M 3646M  170M 3197M|6400B 2160B|   0     0 |   0  1.00 | 818   917 |0.92 0.76 0.56|1.0 1.0 2.0|   0     0 |openstack            2247  24%9310k  73k|openstack            2247 9310k  73k 24%|mysqld       205M|   0     0 |  14   31    0  157    0
Mar 16 19:40:13 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:13| 23   4  72   0   0| 789M 3680M  170M 3198M|7241B 2160B|   0   228k|   0  14.0 |1291  2040 |0.92 0.76 0.56|1.0   0  22|   0     0 |openstack            2271  13%3723k  37k|bash                 1937   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 16 19:40:14 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:14| 24   3  73   0   0| 821M 3648M  170M 3198M|6243B 1944B|   0     0 |   0     0 |1026  1502 |0.92 0.76 0.56|1.0   0 1.0|   0     0 |openstack            2271  20%7645k  37k|openstack            2271 7645k  37k 20%|mysqld       205M|   0     0 |  14   31    0  172    0
Mar 16 19:40:15 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:15| 23   4  73   0   0| 810M 3659M  170M 3198M|  11k 2160B|   0    36k|   0  3.00 | 987  1489 |0.92 0.76 0.56|1.0   0  73|   0     0 |openstack            2344  20%8020k  73k|bash                 1937   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 16 19:40:16 cloud-provider1-0000016432 dstat.sh[30287]: 16-03 19:40:16| 24   3  73   0   0| 824M 3645M  170M 3198M|6585B 2160B|   0   220k|   0  13.0 |1261  1996 |0.93 0.76 0.56|2.0   0   0|   0     0 |openstack            2344  17%3357k 725B|openstack            2344 3357k 725B 17%|mysqld       205M|   0     0 |  14   29    0  182    0
