-- Logs begin at Fri 2020-03-27 10:48:05 UTC, end at Fri 2020-03-27 11:56:10 UTC. --
Mar 27 11:44:49 cloud-provider-iscsi-0000000050 systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 11:44:49 cloud-provider-iscsi-0000000050 dstat.sh[30309]: [286B blob data]
Mar 27 11:44:49 cloud-provider-iscsi-0000000050 dstat.sh[30309]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 11:44:59 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:44:59| 12   4  72  13   0| 641M 3935M  170M 3094M|8973B 2106B|   0  8112k|   0   652 |4075  9077 |0.83 0.70 0.53|1.0 1.0   0|   0     0 |keystone-manage      316206.8%  41k  94k|python               5385   78k 163k0.2%|mysqld       196M|   0     0 |  14    7    0    5    0
Mar 27 11:45:00 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:00| 10   4  71  15   0| 643M 3932M  171M 3095M|8731B 2214B|   0  9680k|   0   775 |4448  8652 |0.83 0.70 0.53|1.0 1.0   0|   0     0 |mysqld               295836.8%   0    0 |keystone-manage      31620  26k  17k4.5%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 27 11:45:01 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:01| 18   4  70   8   0| 645M 3929M  171M 3096M|7059B 2160B|   0  6472k|   0   487 |6269    14k|0.83 0.70 0.53|2.0   0   0|   0     0 |keystone-manage      31620 13%  61k 387k|python               5385  363k 755k1.5%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 27 11:45:02 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:02| 16   5  70  10   0| 646M 3926M  172M 3097M|  11k 2160B|   0  7012k|   0   544 |5845    12k|0.83 0.70 0.53|1.0 1.0   0|   0     0 |keystone-manage      31620 11%  42k 370k|python               5385  355k 738k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 11:45:03 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:03| 13   5  70  11   0| 647M 3924M  172M 3097M|7935B 2160B|   0    49M|   0  1007 |5087    12k|0.83 0.70 0.53|4.0   0 2.0|   0     0 |keystone-manage      316208.0%  47k  34k|keystone-manage      31620  47k  34k8.0%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 11:45:04 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:04| 19   7  74   0   0| 596M 3975M  172M 3097M|7461B 2160B|   0   100k|   0  6.00 |1179  1609 |0.85 0.70 0.53|2.0   0  78|   0     0 |keystone-manage      31703 15%5862k  37k|bash                 2324   18M2010k1.0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 11:45:05 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:05| 23   4  73   0   0| 574M 3997M  172M 3098M|  17k 2160B|   0  6804k|   0  72.0 |1063  1340 |0.85 0.70 0.53|2.0   0  11|   0     0 |rcu_sched            8    0.2%   0    0 |bash                 2324   17M  76k  0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 11:45:06 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:06| 23   3  74   0   0| 620M 3950M  172M 3098M|7411B 2106B|   0  6716k|   0  67.0 |1122  1429 |0.85 0.70 0.53|2.0   0 2.0|   0     0 |keystone-manage      31715 25%  11M  73k|keystone-manage      31715  11M  73k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 11:45:07 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:07| 17  11  71   2   0| 573M 3996M  172M 3100M|7035B 2214B|   0  6432k|   0   140 |2206  3516 |0.85 0.70 0.53|2.0   0 204|   0     0 |bash                 2324 2.0%  17M  89k|bash                 2324   17M  89k2.0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 11:45:08 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:08| 13  21  65   1   0| 573M 3995M  172M 3101M|  14k 1944B|   0    30M|   0   380 |3107  5913 |0.85 0.70 0.53|2.0   0 460|   0     0 |bash                 2324 2.8%3973k  29k|bash                 2324 3973k  29k2.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 11:45:09 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:09| 32  16  52   0   0| 608M 3959M  172M 3101M|7380B 2254B|   0  4096B|   0  1.00 |3658  4895 |1.58 0.86 0.58|3.0   0 209|   0     0 |uwsgi                32460 12%2144k   0 |uwsgi                324613295k  37k 11%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 11:45:10 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:10| 45   5  49   0   0| 698M 3869M  172M 3101M|7439B 2160B| 128k    0 |1.00     0 |1010   854 |1.58 0.86 0.58|3.0   0 3.0|   0     0 |uwsgi                32460 25%  11M  73k|uwsgi                32461  12M  68k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 11:45:11 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:11| 46   9  45   0   0| 743M 3822M  172M 3104M|  11k 2160B|  20k    0 |4.00     0 |2007  8405 |1.58 0.86 0.58|5.0   0  98|   0     0 |uwsgi                32460 25%5286k 121k|uwsgi                324605286k 121k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 27 11:45:12 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:12| 23   5  72   0   0| 784M 3780M  172M 3104M|9439B 2160B|   0     0 |   0     0 |1595  1954 |1.58 0.86 0.58|2.0   0  72|   0     0 |keystone-manage      32736 22%  10M  73k|keystone-manage      32736  10M  73k 22%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 27 11:45:13 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:13| 23   3  74   0   0| 826M 3738M  172M 3104M|8437B 2160B|   0   904k|   0  6.00 | 790   908 |1.58 0.86 0.58|2.0   0 4.0|   0     0 |keystone-manage      32736 25%8560k  10k|keystone-manage      327368560k  10k 25%|mysqld       203M|   0     0 |  14    7    0    7    0
Mar 27 11:45:14 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:14| 23   3  73   0   0| 758M 3806M  172M 3104M|8717B 2160B|   0   468k|   0  49.0 |1427  2221 |1.53 0.86 0.58|3.0   0  52|   0     0 |openstack            353  8.5%2063k   0 |bash                 2324   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 27 11:45:15 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:15| 23   4  73   1   0| 795M 3768M  172M 3104M|7661B 2106B|   0  2428k|   0  69.0 | 922  1217 |1.53 0.86 0.58|2.0   0 2.0|   0     0 |openstack            353   23%9325k  73k|openstack            353  9325k  73k 23%|mysqld       203M|   0     0 |  14   13    0   11    0
Mar 27 11:45:16 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:16| 21   5  72   2   0| 766M 3798M  172M 3104M|6824B 2214B|  68k    0 |17.0     0 |1461  2274 |1.53 0.86 0.58|2.0   0  61|   0     0 |uwsgi                324607.2%  13k8624B|bash                 2324   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 27 11:45:17 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:17| 23   3  74   0   0| 805M 3759M  172M 3104M|  16k 2052B|   0   676k|   0  3.00 | 827   952 |1.53 0.86 0.58|3.0   0 2.0|   0     0 |openstack            425   25%9701k  73k|openstack            425  9701k  73k 25%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 27 11:45:18 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:18| 22   7  70   1   0| 778M 3785M  172M 3104M|  11k 2052B|   0    10M|   0   222 |1709  2263 |1.53 0.86 0.58|2.0   0 100|   0     0 |openstack            528   12%3031k  37k|bash                 2324   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 27 11:45:19 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:19| 24   3  73   0   0| 812M 3751M  172M 3105M|7854B 2160B|   0     0 |   0     0 |1105  1769 |1.49 0.86 0.59|2.0   0 1.0|   0     0 |openstack            528   20%8346k  37k|openstack            528  8346k  37k 20%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 27 11:45:20 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:20| 22   5  73   0   0| 794M 3769M  172M 3104M|7030B 2160B|   0     0 |   0     0 | 937  1136 |1.49 0.86 0.59|2.0   0  23|   0     0 |openstack            551   21%7499k  73k|bash                 2324   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 27 11:45:21 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:21| 25   2  73   0   0| 814M 3749M  172M 3105M|7228B 2160B|   0   460k|   0  12.0 |1153  1947 |1.49 0.86 0.59|2.0   0 2.0|   0     0 |openstack            551   15%3870k   0 |openstack            551  3870k   0  15%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 27 11:45:22 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:22| 22   5  72   0   0| 806M 3757M  172M 3105M|6997B 2160B|   0   312k|   0  15.0 | 960  1383 |1.49 0.86 0.59|2.0   0  73|   0     0 |openstack            627   22%9251k  73k|bash                 2324   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 27 11:45:23 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:23| 21   7  72   0   0| 768M 3795M  172M 3105M|  15k 2160B|   0  2512k|   0  36.0 |1623  2841 |1.49 0.86 0.59|2.0   0  95|   0     0 |uwsgi                324606.8%5042B  16k|bash                 2324   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 27 11:45:24 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:24| 23   3  74   0   0| 808M 3755M  172M 3105M|7972B 2160B|   0     0 |   0     0 | 780   867 |1.45 0.87 0.59|2.0   0 9.0|   0     0 |openstack            733   25%  10M  73k|openstack            733    10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 27 11:45:25 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:25| 20   6  73   0   0| 781M 3781M  172M 3105M|6905B 2160B|   0    92k|   0  6.00 |1210  1884 |1.45 0.87 0.59|2.0   0  69|   0     0 |openstack            805  9.8%3031k  37k|bash                 2324   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 27 11:45:26 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:26| 24   3  73   0   0| 817M 3746M  172M 3105M|8801B 2106B|   0    44k|   0  3.00 | 981  1449 |1.45 0.87 0.59|3.0   0 2.0|   0     0 |openstack            805   19%8360k  37k|openstack            805  8360k  37k 19%|mysqld       205M|   0     0 |  14   31    0   54    0
Mar 27 11:45:27 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:27| 21   6  73   0   0| 797M 3765M  172M 3105M|7616B 1998B|   0     0 |   0     0 | 997  1344 |1.45 0.87 0.59|2.0   0  71|   0     0 |openstack            877   14%6047k  73k|bash                 2324   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 27 11:45:28 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:28| 23   4  71   1   0| 776M 3787M  172M 3105M|6981B 2160B|   0  4884k|   0   386 |1488  1849 |1.45 0.87 0.59|2.0   0  68|   0     0 |uwsgi                324614.2%2535B8072B|bash                 2324   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 27 11:45:29 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:29| 22   4  74   0   0| 817M 3745M  172M 3105M|7050B 2160B|   0   572k|   0  18.0 | 718   768 |1.41 0.87 0.59|2.0   0 2.0|   0     0 |openstack            950   25%  10M  73k|openstack            950    10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 27 11:45:30 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:30| 21   6  73   0   0| 796M 3767M  172M 3105M|  19k 2160B|   0    64k|   0  9.00 |1153  1772 |1.41 0.87 0.59|2.0   0  74|   0     0 |openstack            1034  15%5696k  73k|bash                 2324   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 27 11:45:31 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:31| 22   4  74   0   0| 772M 3791M  172M 3105M|6983B 2202B|   0    44k|   0  3.00 |1030  1560 |1.41 0.87 0.59|3.0   0  73|   0     0 |uwsgi                324611.5%2539B7591B|bash                 2324   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 27 11:45:32 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:32| 23   4  73   0   0| 808M 3755M  172M 3105M|6707B 2160B|   0   184k|   0  10.0 | 776   823 |1.41 0.87 0.59|2.0   0 6.0|   0     0 |openstack            1117  25%8743k  73k|openstack            1117 8579k  73k 24%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 27 11:45:33 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:33| 21   7  73   0   0| 782M 3780M  172M 3105M|9040B 2160B|   0    56k|   0  8.00 |1328  2054 |1.41 0.87 0.59|2.0   0  87|   0     0 |openstack            1210 4.0%1970k   0 |bash                 2324   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 27 11:45:34 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:34| 23   4  73   0   0| 819M 3743M  172M 3105M|  13k 2160B|   0  1356k|   0  14.0 | 797   795 |1.38 0.87 0.59|2.0   0 2.0|   0     0 |openstack            1210  25%9418k  73k|openstack            1210 9418k  73k 25%|mysqld       205M|   0     0 |  14   31    0   73    0
Mar 27 11:45:35 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:35| 20   6  73   1   0| 794M 3768M  172M 3105M|9461B 2160B|   0    76k|   0  9.00 |1497  2282 |1.38 0.87 0.59|2.0   0  99|   0     0 |openstack            1311  12%4895k  73k|bash                 2324   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 27 11:45:36 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:36| 24   3  74   0   0| 820M 3743M  172M 3105M|8126B 1944B|   0   116k|   0  14.0 |1015  1507 |1.38 0.87 0.59|3.0   0   0|   0     0 |openstack            1311  21%6488k  33B|openstack            1311 6488k  33B 21%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 11:45:37 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:37| 20   9  72   0   0| 807M 3755M  172M 3105M|6517B 2160B|   0   148k|   0  6.00 |1308  1895 |1.38 0.87 0.59|2.0   0 146|   0     0 |openstack            1461  18%8020k  73k|bash                 2324   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 11:45:38 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:38| 24   2  73   0   0| 772M 3790M  172M 3105M|  13k 2160B|   0   140k|   0  13.0 |1222  1796 |1.38 0.87 0.59|2.0   0  12|   0     0 |uwsgi                324604.2%4909B  16k|bash                 2324   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 27 11:45:39 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:39| 22   4  73   1   0| 814M 3749M  172M 3105M|7787B 2160B|   0  1780k|   0   139 |1054   888 |1.43 0.89 0.60|2.0   0  11|   0     0 |openstack            1484  24%  10M  73k|openstack            1484   10M  73k 24%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 27 11:45:40 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:40| 23   6  71   0   0| 788M 3774M  173M 3105M|6781B 2106B|   0   180k|   0  16.0 |1357  2228 |1.43 0.89 0.60|2.0   0  72|   0     0 |openstack            1558 9.8%3204k  37k|bash                 2324   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 27 11:45:41 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:41| 24   2  73   0   0| 821M 3741M  173M 3105M|7613B 2214B|   0   116k|   0  6.00 |1032  1472 |1.43 0.89 0.60|2.0   0 1.0|   0     0 |openstack            1558  20%8173k  37k|openstack            1558 8173k  37k 20%|mysqld       205M|   0     0 |  14   31    0  105    0
Mar 27 11:45:42 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:42| 19   9  72   0   0| 793M 3769M  173M 3105M|  18k 2160B|   0   120k|   0  8.00 |1581  2473 |1.43 0.89 0.60|2.0   0 170|   0     0 |openstack            1733  14%4491k  73k|bash                 2324   11M  83k0.5%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 27 11:45:43 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:43| 24   3  73   0   0| 821M 3741M  173M 3105M|6397B 2106B|   0    76k|   0  6.00 |1168  1724 |1.43 0.89 0.60|2.0   0 2.0|   0     0 |openstack            1733  18%6887k   0 |openstack            1733 6887k   0  18%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 27 11:45:44 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:44| 21   5  73   0   0| 806M 3756M  173M 3106M|8804B 2214B|   0  1324k|   0  38.0 | 861   997 |1.32 0.87 0.60|2.0   0  23|   0     0 |openstack            1758  21%8020k  73k|bash                 2324   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 27 11:45:45 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:45| 24   5  71   0   0| 786M 3776M  173M 3106M|  17k 2052B|   0   208k|   0  18.0 |1309  2169 |1.32 0.87 0.60|2.0   0  71|   0     0 |openstack            1831 7.2%2670k   0 |bash                 2324   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  125    0
Mar 27 11:45:46 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:46| 24   3  73   0   0| 822M 3740M  173M 3106M|9942B 2052B|   0   108k|   0  7.00 |1249  1767 |1.32 0.87 0.60|3.0   0 2.0|   0     0 |openstack            1831  19%8707k  73k|openstack            1831 8707k  73k 19%|mysqld       205M|   0     0 |  14   31    0  132    0
Mar 27 11:45:47 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:47| 21   8  71   0   0| 802M 3760M  173M 3106M|  11k 2160B|   0   172k|   0  14.0 |1575  2427 |1.32 0.87 0.60|2.0   0 170|   0     0 |openstack            2001  15%6126k  73k|bash                 2324   11M  83k  0%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 27 11:45:48 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:48| 24   3  73   0   0| 822M 3740M  173M 3106M|9114B 2160B|   0    76k|   0  6.00 |1223  1702 |1.32 0.87 0.60|2.0   0   0|   0     0 |openstack            2001  19%5252k   1B|openstack            2001 5252k   1B 19%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 27 11:45:49 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:49| 21   5  74   0   0| 811M 3751M  173M 3106M|8855B 2160B|   0   464k|   0  2.00 | 800   928 |1.29 0.88 0.60|2.0   0  23|   0     0 |openstack            2024  23%9477k  73k|bash                 2324   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 27 11:45:50 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:50| 23   4  72   0   0| 785M 3777M  173M 3106M|8524B 2106B|   0   180k|   0  15.0 |1383  2152 |1.29 0.88 0.60|2.0   0  71|   0     0 |openstack            2097 6.2%2045k   0 |bash                 2324   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 27 11:45:51 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:51| 22   4  74   0   0| 821M 3741M  173M 3106M|  10k 2214B|   0   564k|   0  23.0 | 797   819 |1.29 0.88 0.60|2.0   0 2.0|   0     0 |openstack            2097  25%9294k  73k|openstack            2097 9294k  73k 25%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 27 11:45:52 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:52| 20   9  70   0   0| 785M 3777M  173M 3106M|7944B 2160B|   0    48k|   0  6.00 |1865  3173 |1.29 0.88 0.60|2.0   0 168|   0     0 |openstack            2267 5.5%1989k   0 |bash                 2324   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 27 11:45:53 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:53| 24   3  73   0   0| 822M 3739M  173M 3106M|6192B 2160B|   0     0 |   0     0 | 800   938 |1.29 0.88 0.60|2.0   0 4.0|   0     0 |openstack            2267  24%9386k  73k|openstack            2267 9386k  73k 24%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 27 11:45:54 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:54| 24   3  73   0   0| 795M 3767M  173M 3106M|  11k 2160B|   0  2204k|   0  59.0 |1453  1975 |1.35 0.90 0.61|2.0   0  23|   0     0 |openstack            2293  13%5155k  73k|bash                 2324   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 27 11:45:55 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:55| 24   4  73   0   0| 820M 3741M  173M 3106M|9200B 2106B|   0   108k|   0  9.00 |1155  1795 |1.35 0.90 0.61|2.0   0   0|   0     0 |openstack            2293  19%6214k   0 |openstack            2293 6214k   0  19%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 27 11:45:56 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:56| 22   5  73   0   0| 813M 3748M  173M 3106M|7861B 1998B|   0    68k|   0  5.00 | 939  1295 |1.35 0.90 0.61|2.0   0  73|   0     0 |openstack            2367  22%9332k  73k|bash                 2324   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 27 11:45:57 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:57| 22   6  72   0   0| 779M 3782M  173M 3106M|8455B 2160B|   0    44k|   0  6.00 |1569  2743 |1.35 0.90 0.61|3.0   0 109|   0     0 |uwsgi                324613.5%4909B  16k|bash                 2324   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 27 11:45:58 cloud-provider-iscsi-0000000050 dstat.sh[30309]: 27-03 11:45:58| 22   4  74   0   0| 820M 3742M  173M 3106M|8507B 2202B|   0   312k|   0  15.0 | 808   871 |1.35 0.90 0.61|2.0   0 2.0|   0     0 |openstack            2478  25%  10M  73k|openstack            2478   10M  73k 25%|mysqld       205M|   0     0 |  14   29    0  182    0
