-- Logs begin at Thu 2020-03-12 06:18:29 UTC, end at Thu 2020-03-12 09:16:57 UTC. --
Mar 12 09:05:28 cloud-provider1-0000014502 systemd[1]: Started Devstack devstack@dstat.service.
Mar 12 09:05:28 cloud-provider1-0000014502 dstat.sh[30613]: [286B blob data]
Mar 12 09:05:28 cloud-provider1-0000014502 dstat.sh[30613]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 12 09:05:40 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:40| 11   5  70  14   0| 653M 3811M  184M 3178M|7597B   11k|   0  8816k|   0   701 |3421  8552 |0.85 0.66 0.49|1.0 1.0 2.0|   0     0 |mysqld               298947.0%   0    0 |keystone-manage      31935  25k  17k5.0%|mysqld       198M|   0     0 |  14    8    0    5    0
Mar 12 09:05:41 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:41| 18   4  68   9   0| 654M 3808M  184M 3179M|  15k 7828B|   0  6468k|   0   485 |4816    11k|0.85 0.66 0.49|1.0   0   0|   0     0 |keystone-manage      31935 11%  53k 381k|python               6076  361k 750k1.8%|mysqld       199M|   0     0 |  14    8    0    5    0
Mar 12 09:05:42 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:42| 17   5  69   9   0| 656M 3805M  185M 3180M|  13k  635k|   0  6716k|   0   520 |4492    19k|1.11 0.71 0.51|1.0   0   0|   0     0 |keystone-manage      31935 11%  50k 376k|tail                 28916 600k 600k  0%|mysqld       200M|   0     0 |  14    8    0    5    0
Mar 12 09:05:43 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:43| 13   6  68  14   0| 657M 3803M  185M 3180M|  15k  183k|   0    62M|   0  1028 |5660    12k|1.11 0.71 0.51|2.0 1.0   0|   0     0 |keystone-manage      319358.2%  41k  30k|tail                 28916 176k 176k0.2%|mysqld       200M|   0     0 |  14    8    0    5    0
Mar 12 09:05:44 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:44| 19   6  72   2   0| 599M 3861M  185M 3180M|8827B   15k|   0  1464k|   0   118 |1776  3354 |1.11 0.71 0.51|2.0   0  78|   0     0 |keystone-manage      32016 11%4200k  37k|bash                 2156   18M2010k0.8%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 09:05:45 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:45| 23   3  73   1   0| 654M 3806M  185M 3180M|9183B 8178B|   0  2336k|   0  11.0 | 668  1128 |1.11 0.71 0.51|1.0 1.0 1.0|   0     0 |keystone-manage      32016 25%  13M  38k|keystone-manage      32016  13M  38k 25%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 09:05:46 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:46| 23   4  70   3   0| 619M 3840M  185M 3181M|8574B 4528B|   0  9896k|   0  83.0 |1197  1755 |1.11 0.71 0.51|2.0 1.0  12|   0     0 |keystone-manage      32028 21%8790k  73k|bash                 2156   17M  76k0.2%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 09:05:47 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:47| 23   4  70   3   0| 584M 3874M  185M 3182M|  17k 2268B|   0  4032k|   0  78.0 |1105  1605 |1.10 0.72 0.51|3.0   0  38|   0     0 |rcu_sched            8    0.2%   0    0 |bash                 2156   17M  78k0.2%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 09:05:48 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:48| 10  22  63   5   0| 583M 3873M  185M 3184M|6389B   17k|   0    14M|   0   368 |3555  7623 |1.10 0.72 0.51|1.0   0 499|   0     0 |bash                 2156 3.2%3069k  32k|bash                 2156 3069k  32k3.2%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 09:05:49 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:49| 22  21  57   0   0| 612M 3844M  185M 3184M|7522B   13k|   0   392k|   0  10.0 |3716  6786 |1.10 0.72 0.51|3.0   0 325|   0     0 |systemd              1    7.2%   0    0 |uwsgi                304  2059k   0 4.8%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 12 09:05:50 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:50| 46   6  48   0   0| 691M 3765M  185M 3184M|6820B 9782B| 128k    0 |1.00     0 |1040  1098 |1.10 0.72 0.51|3.0   0  15|   0     0 |uwsgi                304   25%  11M  73k|uwsgi                304    11M  73k 25%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 12 09:05:51 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:51| 44   9  46   0   0| 749M 3704M  186M 3187M|5964B 2160B|  12k    0 |2.00     0 |2466  7576 |1.10 0.72 0.51|5.0   0  71|   0     0 |uwsgi                305   24%6751k  99k|uwsgi                305  6751k  99k 24%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 12 09:05:52 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:52| 24   9  67   0   0| 793M 3659M  186M 3187M|  16k 9282B|   0     0 |   0     0 |1775  2710 |1.09 0.72 0.52|2.0   0 104|   0     0 |keystone-manage      598   21%  10M  73k|keystone-manage      598    10M  73k 21%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 12 09:05:53 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:53| 24   3  72   1   0| 838M 3614M  186M 3187M|7254B 2052B|   0    10M|   0   137 | 919  1068 |1.09 0.72 0.52|2.0   0 2.0|   0     0 |keystone-manage      598   24%8775k  10k|keystone-manage      598  8775k  10k 24%|mysqld       202M|   0     0 |  14   12    0    7    0
Mar 12 09:05:54 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:54| 22   4  73   1   0| 767M 3685M  186M 3187M|6709B   19k|   0   868k|   0  74.0 |1396  2226 |1.09 0.72 0.52|1.0   0  52|   0     0 |openstack            686  6.8%2021k   0 |bash                 2156   19M  89k  0%|mysqld       202M|   0     0 |  14    6    0   10    0
Mar 12 09:05:55 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:55| 23   3  74   0   0| 807M 3645M  186M 3187M|  10k 3718B|   0  2780k|   0   138 |1071  1270 |1.09 0.72 0.52|1.0   0 2.0|   0     0 |openstack            686   22%9343k  73k|openstack            686  9343k  73k 22%|mysqld       203M|   0     0 |  14   14    0   11    0
Mar 12 09:05:56 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:56| 17   6  73   4   0| 776M 3676M  186M 3187M|5784B 2160B|  68k    0 |17.0     0 |1387  2256 |1.09 0.72 0.52|3.0   0  61|   0     0 |uwsgi                304  5.0% 137k9267B|bash                 2156   11M  76k  0%|mysqld       205M|   0     0 |  14   30    0   15    0
Mar 12 09:05:57 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:57| 23   4  73   0   0| 815M 3637M  186M 3187M|5893B 3958B|   0  1288k|   0   114 | 909   848 |1.08 0.73 0.52|2.0   0 2.0|   0     0 |openstack            749   25%9797k  73k|openstack            749  9797k  73k 25%|mysqld       205M|   0     0 |  14   30    0   15    0
Mar 12 09:05:58 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:58| 21   7  72   0   0| 787M 3665M  186M 3187M|6638B 2160B|   0  3144k|   0   313 |1883  2226 |1.08 0.73 0.52|1.0 1.0 100|   0     0 |openstack            851   12%3007k  37k|bash                 2156   11M  77k0.5%|mysqld       205M|   0     0 |  14   30    0   20    0
Mar 12 09:05:59 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:05:59| 24   2  73   0   0| 820M 3631M  186M 3187M|6352B 5410B|   0  1488k|   0  33.0 | 999  1410 |1.08 0.73 0.52|1.0   0 1.0|   0     0 |openstack            851   22%8346k  37k|openstack            851  8346k  37k 22%|mysqld       205M|   0     0 |  14   32    0   26    0
Mar 12 09:06:00 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:00| 22   4  73   0   0| 803M 3649M  186M 3188M|5467B 3370B|   0     0 |   0     0 |1043  1683 |1.08 0.73 0.52|2.0   0  25|   0     0 |openstack            880   18%7399k  73k|bash                 2156   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0   28    0
Mar 12 09:06:01 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:01| 24   3  73   0   0| 823M 3628M  186M 3188M|5860B 2160B|   0   128k|   0  13.0 |1193  2025 |1.08 0.73 0.52|2.0   0 2.0|   0     0 |openstack            880   13%3945k   0 |openstack            880  3945k   0  13%|mysqld       205M|   0     0 |  14   30    0   36    0
Mar 12 09:06:02 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:02| 22   5  73   0   0| 812M 3640M  186M 3188M|6544B 4246B|   0   316k|   0  14.0 | 979  1464 |1.08 0.73 0.52|2.0   0  73|   0     0 |openstack            959   21%7996k  73k|bash                 2156   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   36    0
Mar 12 09:06:03 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:03| 23   5  73   0   0| 776M 3675M  186M 3188M|8827B 2160B|   0    40k|   0  6.00 |1533  2583 |1.08 0.73 0.52|6.0   0  49|   0     0 |uwsgi                305  6.5%5042B  16k|bash                 2156   11M  80k  0%|mysqld       205M|   0     0 |  14   30    0   44    0
Mar 12 09:06:04 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:04| 21   6  72   1   0| 811M 3640M  186M 3188M|  17k 5670B|   0  2576k|   0  37.0 |1044  1465 |1.08 0.73 0.52|2.0   0  53|   0     0 |openstack            1071  23%8122k  73k|openstack            1071 8122k  73k 23%|mysqld       205M|   0     0 |  14   30    0   44    0
Mar 12 09:06:05 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:05| 22   5  73   0   0| 787M 3664M  186M 3188M|5951B 2160B|   0     0 |   0     0 |1257  1882 |1.08 0.73 0.52|2.0   0  68|   0     0 |openstack            1143 4.5%1946k   0 |bash                 2156   11M  77k0.5%|mysqld       205M|   0     0 |  14   30    0   49    0
Mar 12 09:06:06 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:06| 22   4  74   0   0| 825M 3626M  186M 3188M|7666B 4254B|   0     0 |   0     0 | 760   980 |1.08 0.73 0.52|3.0   0 2.0|   0     0 |openstack            1143  23%9421k  73k|openstack            1143 9421k  73k 23%|mysqld       205M|   0     0 |  14   32    0   52    0
Mar 12 09:06:07 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:07| 21   6  73   0   0| 794M 3657M  186M 3188M|  15k 1944B|   0    48k|   0  3.00 |1203  2056 |1.07 0.74 0.52|2.0   0  71|   0     0 |uwsgi                304  9.2% 832k8845B|bash                 2156   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   55    0
Mar 12 09:06:08 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:08| 23   3  74   0   0| 827M 3624M  186M 3188M|6201B 4518B|   0     0 |   0     0 | 596   888 |1.07 0.74 0.52|2.0   0 1.0|   0     0 |openstack            1215  20%8256k  37k|openstack            1215 8256k  37k 20%|mysqld       205M|   0     0 |  14   30    0   57    0
Mar 12 09:06:09 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:09| 21   7  72   0   0| 809M 3642M  186M 3188M|6726B 4526B|   0  3824k|   0  80.0 |1250  1854 |1.07 0.74 0.52|1.0   0  70|   0     0 |openstack            1286  16%6479k  73k|bash                 2156   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   59    0
Mar 12 09:06:10 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:10| 22   5  73   0   0| 791M 3660M  186M 3188M|8154B 2160B|   0   144k|   0  14.0 |1233  1849 |1.07 0.74 0.52|1.0   0  74|   0     0 |openstack            1362 5.0%2021k   0 |bash                 2156   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 12 09:06:11 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:11| 24   3  73   0   0| 829M 3622M  186M 3188M|6882B 4712B|   0   120k|   0  12.0 | 873  1203 |1.07 0.74 0.52|2.0   0 2.0|   0     0 |openstack            1362  23%9337k  73k|openstack            1362 9337k  73k 23%|mysqld       205M|   0     0 |  14   32    0   66    0
Mar 12 09:06:12 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:12| 21   5  73   0   0| 816M 3635M  186M 3188M|7071B 4814B|   0   124k|   0  9.00 |1054  1611 |1.06 0.74 0.53|2.0   0  79|   0     0 |openstack            1442  19%7996k  73k|bash                 2156   11M  76k0.2%|mysqld       205M|   0     0 |  14   30    0   67    0
Mar 12 09:06:13 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:13| 22   6  73   0   0| 792M 3659M  186M 3188M|6427B 2214B|   0   160k|   0  15.0 |1207  2048 |1.06 0.74 0.53|3.0   0  85|   0     0 |openstack            1529 4.5%1946k   0 |bash                 2156   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   72    0
Mar 12 09:06:14 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:14| 24   3  73   0   0| 829M 3622M  186M 3188M|7334B 4990B|   0  1416k|   0  31.0 | 823   989 |1.06 0.74 0.53|2.0   0 2.0|   0     0 |openstack            1529  24%9417k  73k|openstack            1529 9417k  73k 24%|mysqld       205M|   0     0 |  14   32    0   73    0
Mar 12 09:06:15 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:15| 20   7  73   0   0| 801M 3650M  186M 3188M|6301B 3350B|   0    32k|   0  3.00 |1246  2173 |1.06 0.74 0.53|3.0   0  99|   0     0 |openstack            1631  13%4467k  73k|bash                 2156   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 12 09:06:16 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:16| 24   3  73   0   0| 830M 3621M  186M 3188M|5627B 4184B|   0   252k|   0  25.0 |1092  1728 |1.06 0.74 0.53|2.0   0   0|   0     0 |uwsgi                304  3.0%2483B7567B|bash                 1588   11M  74k  0%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 12 09:06:17 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:17| 20   9  71   0   0| 817M 3633M  186M 3188M|5574B 7478B|   0   840k|   0  28.0 |1134  2018 |1.06 0.75 0.53|1.0   0 146|   0     0 |openstack            1783  20%7996k  73k|bash                 2156   11M  80k0.2%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 12 09:06:18 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:18| 25   2  73   0   0| 831M 3620M  186M 3188M|5568B 2268B|   0    44k|   0  6.00 |1132  1965 |1.06 0.75 0.53|2.0   0   0|   0     0 |openstack            1783  15%3357k   1B|openstack            1783 3357k   1B 15%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 12 09:06:19 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:19| 23   4  73   1   0| 811M 3639M  186M 3188M|6065B 3294B|   0  1644k|   0   141 |1012  1115 |1.06 0.75 0.53|2.0   0  23|   0     0 |openstack            1806  21%7360k  73k|bash                 2156   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 12 09:06:20 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:20| 22   6  72   0   0| 790M 3661M  186M 3188M|  18k 2160B|   0   128k|   0  9.00 |1233  2298 |1.06 0.75 0.53|1.0   0  73|   0     0 |openstack            1881 3.0%1372k   0 |bash                 2156   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 12 09:06:21 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:21| 24   3  72   0   0| 826M 3624M  186M 3188M|6287B 4270B|   0   152k|   0  9.00 | 822   981 |1.06 0.75 0.53|2.0   0 2.0|   0     0 |openstack            1881  25%9247k  73k|openstack            1881 9247k  73k 25%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 12 09:06:22 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:22| 21   8  71   0   0| 788M 3662M  186M 3188M|  14k 2160B|   0     0 |   0     0 |1743  3305 |1.05 0.75 0.53|2.0   0 168|   0     0 |uwsgi                305  4.0%6165B  19k|bash                 2156   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 12 09:06:23 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:23| 23   3  74   0   0| 826M 3625M  186M 3188M|8921B 8958B|   0     0 |   0     0 | 766  1164 |1.05 0.75 0.53|2.0   0 2.0|   0     0 |openstack            2051  25%9341k  73k|openstack            2051 9341k  73k 25%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 12 09:06:24 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:24| 23   4  72   0   0| 798M 3652M  186M 3188M|8174B 1890B|   0  1116k|   0  32.0 |1131  2086 |1.05 0.75 0.53|1.0   0  22|   0     0 |openstack            2074  13%3886k  37k|bash                 2156   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  117    0
Mar 12 09:06:25 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:25| 24   3  73   0   0| 829M 3621M  186M 3189M|7625B 3294B|   0   172k|   0  6.00 | 999  1736 |1.05 0.75 0.53|2.0   0 1.0|   0     0 |openstack            2074  20%7458k  37k|openstack            2074 7458k  37k 20%|mysqld       205M|   0     0 |  14   32    0  122    0
Mar 12 09:06:26 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:26| 21   7  72   0   0| 815M 3635M  186M 3189M|7907B 4324B|   0   144k|   0  13.0 | 952  1577 |1.05 0.75 0.53|2.0   0  73|   0     0 |openstack            2147  19%7996k  73k|bash                 2156   11M  73k0.2%|mysqld       205M|   0     0 |  14   30    0  123    0
Mar 12 09:06:27 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:27| 25   2  73   0   0| 783M 3667M  186M 3189M|8787B 2160B|   0    48k|   0  6.00 |1141  2132 |1.05 0.75 0.54|2.0   0 6.0|   0     0 |uwsgi                304  5.2%4906B  15k|bash                 2077   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 12 09:06:28 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:28| 20   9  71   0   0| 819M 3631M  186M 3189M|7302B 8864B|   0   320k|   0  15.0 |1182  2425 |1.05 0.75 0.54|1.0   0 164|   0     0 |openstack            2318  20%8540k  73k|bash                 2156   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 12 09:06:29 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:29| 23   4  73   0   0| 793M 3657M  186M 3189M|6730B 2160B|   0   816k|   0  43.0 |1403  2240 |1.05 0.75 0.54|2.0   0  21|   0     0 |openstack            2341 7.5%2021k   0 |bash                 2156   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 12 09:06:30 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:30| 23   4  74   0   0| 829M 3621M  186M 3189M|8905B 3396B|   0     0 |   0     0 | 634   870 |1.05 0.75 0.54|2.0   0 4.0|   0     0 |openstack            2341  24%9320k  73k|openstack            2341 9320k  73k 24%|mysqld       205M|   0     0 |  14   32    0  142    0
Mar 12 09:06:31 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:31| 23   5  71   0   0| 808M 3641M  186M 3189M|6052B 2160B|   0    64k|   0  3.00 |1210  2217 |1.05 0.75 0.54|2.0   0  73|   0     0 |openstack            2416  14%5841k  73k|bash                 2156   11M  73k0.2%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 12 09:06:32 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:32| 24   3  73   0   0| 832M 3618M  186M 3189M|  13k 4266B|   0    60k|   0  6.00 | 811  1454 |1.04 0.76 0.54|2.0   0   0|   0     0 |openstack            2416  19%5512k   0 |openstack            2416 5512k   0  19%|mysqld       205M|   0     0 |  14   32    0  155    0
Mar 12 09:06:33 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:33| 20   9  71   0   0| 801M 3649M  186M 3189M|6537B 5320B|   0     0 |   0     0 |1556  2688 |1.04 0.76 0.54|2.0   0 169|   0     0 |openstack            2586  12%4044k  37k|bash                 2156   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  156    0
Mar 12 09:06:34 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:34| 24   4  72   0   0| 833M 3617M  186M 3189M|6053B 5974B|   0  2040k|   0  48.0 |1051  1854 |1.04 0.76 0.54|1.0   0 1.0|   0     0 |openstack            2586  19%7309k  37k|openstack            2586 7309k  37k 19%|mysqld       205M|   0     0 |  14   32    0  164    0
Mar 12 09:06:35 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:35| 23   3  74   0   0| 817M 3633M  186M 3189M|  17k 3396B|   0     0 |   0     0 | 930  1209 |1.04 0.76 0.54|2.0   0  23|   0     0 |openstack            2609  20%7996k  73k|bash                 2156   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  165    0
Mar 12 09:06:36 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:36| 24   4  72   0   0| 795M 3655M  186M 3189M|6044B 2106B|   0   172k|   0  14.0 |1221  2207 |1.04 0.76 0.54|1.0   0  71|   0     0 |openstack            2682 6.8%2021k   0 |bash                 2156   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Mar 12 09:06:37 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:37| 23   3  74   0   0| 828M 3621M  186M 3189M|6303B 4528B|   0   340k|   0  16.0 | 754   878 |1.04 0.76 0.54|1.0   0 2.0|   0     0 |openstack            2682  25%8750k  73k|openstack            2682 8750k  73k 25%|mysqld       205M|   0     0 |  14   30    0  173    0
Mar 12 09:06:38 cloud-provider1-0000014502 dstat.sh[30613]: 12-03 09:06:38| 21   6  72   0   0| 793M 3657M  186M 3189M|8712B 2160B|   0    40k|   0  5.00 |1409  2561 |1.04 0.76 0.54|2.0   0 109|   0     0 |uwsgi                304  4.5%4909B  15k|bash                 2156   11M  81k0.2%|mysqld       205M|   0     0 |  14   30    0  182    0
