-- Logs begin at Mon 2020-03-30 08:26:06 UTC, end at Mon 2020-03-30 09:41:51 UTC. --
Mar 30 09:31:29 cloud-provider-iscsi-0000000074 systemd[1]: Started Devstack devstack@dstat.service.
Mar 30 09:31:29 cloud-provider-iscsi-0000000074 dstat.sh[29566]: [286B blob data]
Mar 30 09:31:29 cloud-provider-iscsi-0000000074 dstat.sh[29566]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 30 09:32:01 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:01| 20   7  73   0   0| 800M 3984M  149M 2928M|9073B 5196B|   0     0 |   0     0 | 972  1578 |0.91 0.72 0.52|1.0   0 101|   0     0 |openstack            32436 19%7829k  37k|bash                 2284   11M  44k  0%|mysqld       205M|   0     0 |  14   30    0   46    0
Mar 30 09:32:03 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:02| 22   5  73   0   0| 777M 4007M  149M 2928M|8143B 2160B|   0     0 |   0     0 |1197  1934 |0.91 0.72 0.52|2.0   0  68|   0     0 |openstack            325057.5%2074k   0 |bash                 2284   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   51    0
Mar 30 09:32:04 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:03| 23   4  73   0   0| 814M 3971M  149M 2928M|  11k 4254B|   0   320k|   0  15.0 |1066  1516 |0.91 0.72 0.52|1.0   0 3.0|   0     0 |openstack            32505 21%9085k  37k|openstack            325059085k  37k 21%|mysqld       205M|   0     0 |  14   32    0   56    0
Mar 30 09:32:04 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:04| 21   6  73   0   0| 795M 3990M  149M 2928M|7902B 2106B|   0  2688k|   0  43.0 |1207  1858 |0.91 0.72 0.52|1.0   0  71|   0     0 |openstack            32578 13%5685k  37k|bash                 2284   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   57    0
Mar 30 09:32:05 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:05| 22   5  73   0   0| 778M 4006M  149M 2929M|8449B 4566B|   0   156k|   0  14.0 |1128  2000 |0.92 0.72 0.53|1.0   0  68|   0     0 |openstack            326472.8%1767k   0 |bash                 2284   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   61    0
Mar 30 09:32:06 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:06| 24   3  74   0   0| 817M 3967M  149M 2929M|  11k 4364B|   0   472k|   0  22.0 |1048  1389 |0.92 0.72 0.53|1.0   0 1.0|   0     0 |openstack            32647 22%9382k  37k|openstack            326479382k  37k 22%|mysqld       205M|   0     0 |  14   30    0   65    0
Mar 30 09:32:08 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:07| 22   5  73   0   0| 803M 3981M  149M 2929M|9971B 4766B|   0     0 |   0     0 | 943  1480 |0.92 0.72 0.53|1.0   0  73|   0     0 |openstack            32720 20%7740k  37k|bash                 2284   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   65    0
Mar 30 09:32:09 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:08| 22   5  73   0   0| 782M 4002M  149M 2929M|6679B 2214B|   0    48k|   0  3.00 |1186  1953 |0.92 0.72 0.53|1.0   0  77|   0     0 |openstack            332  6.0%2095k   0 |bash                 2284   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   69    0
Mar 30 09:32:09 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:09| 24   3  73   0   0| 818M 3966M  149M 2929M|8352B 5018B|   0  1520k|   0  60.0 |1120  1442 |0.92 0.72 0.53|1.0   0 1.0|   0     0 |openstack            332   22%9064k  37k|openstack            332  9064k  37k 22%|mysqld       205M|   0     0 |  14   30    0   74    0
Mar 30 09:32:11 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:10| 21   6  73   0   0| 805M 3979M  149M 2929M|6003B 4990B|   0    56k|   0  5.00 | 962  1555 |0.93 0.73 0.53|1.0   0  86|   0     0 |openstack            426   19%7895k  37k|bash                 2284   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   74    0
Mar 30 09:32:11 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:11| 21   7  72   0   0| 782M 4002M  149M 2929M|6538B 2160B|   0    36k|   0  3.00 |1465  2376 |0.93 0.73 0.53|2.0   0  97|   0     0 |openstack            527  6.2%2037k   0 |bash                 2284   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   79    0
Mar 30 09:32:12 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:12| 23   3  74   0   0| 819M 3966M  149M 2929M|6367B 5542B|   0   220k|   0  10.0 |1163  1690 |0.93 0.73 0.53|1.0   0 1.0|   0     0 |openstack            527   20%9112k  37k|openstack            527  9112k  37k 20%|mysqld       205M|   0     0 |  14   30    0   84    0
Mar 30 09:32:13 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:13| 22   7  71   0   0| 806M 3978M  149M 2929M|8062B 7542B|   0   448k|   0  33.0 |1660  3030 |0.93 0.73 0.53|1.0   0 147|   0     0 |openstack            675   17%7739k  37k|bash                 2284   11M  43k  0%|mysqld       205M|   0     0 |  14   30    0   84    0
Mar 30 09:32:15 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:14| 22   4  74   0   0| 774M 4010M  149M 2929M|  14k 2544B|   0   112k|   0  6.00 |1263  2217 |0.93 0.73 0.53|1.0   0  21|   0     0 |uwsgi                317193.8%4909B  15k|bash                 2284   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   93    0
Mar 30 09:32:16 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:15| 24   2  73   0   0| 815M 3969M  149M 2929M|6715B 3288B|   0  1496k|   0  30.0 | 665   934 |0.93 0.73 0.53|1.0   0 1.0|   0     0 |openstack            699   25%  10M  37k|openstack            699    10M  37k 25%|mysqld       205M|   0     0 |  14   30    0   93    0
Mar 30 09:32:16 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:16| 23   6  71   0   0| 800M 3984M  149M 2929M|7397B 2160B|   0    44k|   0  3.00 |1406  2326 |0.93 0.73 0.53|1.0   0  72|   0     0 |openstack            773   13%6046k  37k|bash                 2284   11M  37k0.2%|mysqld       205M|   0     0 |  14   30    0  101    0
Mar 30 09:32:17 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:17| 24   4  73   0   0| 820M 3964M  149M 2929M|6864B 4564B|   0    64k|   0  6.00 |1307  2120 |0.93 0.73 0.53|1.0   0   0|   0     0 |openstack            773   17%5098k 725B|openstack            773  5098k 725B 17%|mysqld       205M|   0     0 |  14   30    0  110    0
Mar 30 09:32:18 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:18| 19  10  71   0   0| 802M 3982M  149M 2929M|7602B 6258B|   0     0 |   0     0 |1430  2452 |0.93 0.73 0.53|2.0   0 169|   0     0 |openstack            953   15%6643k  37k|bash                 2284   11M  46k  0%|mysqld       205M|   0     0 |  14   30    0  110    0
Mar 30 09:32:19 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:19| 24   2  74   0   0| 772M 4011M  149M 2929M|  10k 5082B|   0     0 |   0     0 |1275  1942 |0.93 0.73 0.53|1.0   0  10|   0     0 |uwsgi                317203.2%6163B  19k|bash                 2284   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  119    0
Mar 30 09:32:20 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:20| 23   4  73   1   0| 815M 3968M  149M 2929M|  20k 3294B|   0  2340k|   0   152 |1155  1029 |0.94 0.74 0.54|1.0   0  12|   0     0 |openstack            977   25%  11M  37k|openstack            977    11M  37k 25%|mysqld       205M|   0     0 |  14   30    0  119    0
Mar 30 09:32:21 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:21| 23   5  71   0   0| 798M 3986M  149M 2929M|7616B 2160B|   0   248k|   0  14.0 |1446  2380 |0.94 0.74 0.54|2.0   0  72|   0     0 |openstack            1057  14%5421k  37k|bash                 2284   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  127    0
Mar 30 09:32:22 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:22| 25   3  73   0   0| 820M 3963M  149M 2929M|7674B 4372B|   0    84k|   0  6.00 |1258  2054 |0.94 0.74 0.54|3.0   0   0|   0     0 |openstack            1057  17%5723k 725B|openstack            1057 5723k 725B 17%|mysqld       205M|   0     0 |  14   30    0  136    0
Mar 30 09:32:23 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:23| 20   8  72   0   0| 804M 3979M  149M 2929M|9872B 6746B|   0     0 |   0     0 |1404  2542 |0.94 0.74 0.54|1.0   0 171|   0     0 |openstack            1228  17%7739k  37k|bash                 2284   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  136    0
Mar 30 09:32:24 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:24| 23   3  73   0   0| 820M 3963M  149M 2929M|7521B 4482B|   0    52k|   0  5.00 |1205  1922 |0.94 0.74 0.54|1.0   0   0|   0     0 |uwsgi                317203.2%6175B  19k|bash                 1158   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  145    0
Mar 30 09:32:25 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:25| 23   4  72   1   0| 810M 3974M  149M 2929M|5908B 3078B|   0  2368k|   0   275 |1382  1138 |0.94 0.74 0.54|1.0   0  22|   0     0 |openstack            1252  23%9324k  37k|bash                 2284   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  145    0
Mar 30 09:32:26 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:26| 23   4  72   0   0| 786M 3997M  149M 2930M|6233B 2106B|   0   232k|   0  10.0 |1214  2160 |0.94 0.74 0.54|1.0   0  71|   0     0 |openstack            1324 7.2%2718k   0 |bash                 2284   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  150    0
Mar 30 09:32:27 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:27| 23   3  73   0   0| 820M 3963M  149M 2930M|6559B 4332B|   0     0 |   0     0 |1284  2120 |0.94 0.74 0.54|1.0   0 1.0|   0     0 |openstack            1324  19%8426k  37k|openstack            1324 8426k  37k 19%|mysqld       205M|   0     0 |  14   30    0  159    0
Mar 30 09:32:28 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:28| 20   8  72   0   0| 807M 3976M  149M 2930M|  16k 8538B|   0     0 |   0     0 |1358  2506 |0.94 0.74 0.54|1.0   0 169|   0     0 |openstack            1495  17%7739k  37k|bash                 2284   11M  46k  0%|mysqld       205M|   0     0 |  14   30    0  159    0
Mar 30 09:32:29 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:29| 22   4  73   0   0| 782M 4001M  149M 2930M|7387B 2478B|   0     0 |   0     0 |1398  2083 |0.94 0.74 0.54|1.0   0  21|   0     0 |openstack            1518 5.2%2037k   0 |bash                 2284   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  168    0
Mar 30 09:32:30 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:30| 24   3  73   0   0| 819M 3964M  149M 2930M|5525B 3294B|   0   804k|   0  16.0 | 977  1359 |0.95 0.75 0.54|1.0   0 1.0|   0     0 |openstack            1518  22%9098k  37k|openstack            1518 9098k  37k 22%|mysqld       205M|   0     0 |  14   32    0  172    0
Mar 30 09:32:32 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:31| 24   4  71   0   0| 807M 3975M  149M 2930M|  17k 3644B|   0   184k|   0  20.0 |1219  1872 |0.95 0.75 0.54|1.0   0  72|   0     0 |openstack            1590  17%7739k  37k|bash                 2284   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  176    0
Mar 30 09:32:32 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:32| 22   5  72   0   0| 773M 4010M  149M 2930M|  12k 2990B|   0     0 |   0     0 |1635  2604 |0.95 0.75 0.54|1.0   0  50|   0     0 |uwsgi                317204.5%4909B  15k|bash                 2284   11M  44k0.5%|mysqld       205M|   0     0 |  14   30    0  185    0
Mar 30 09:32:33 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:33| 22   5  73   0   0| 814M 3969M  149M 2930M|8307B 6064B|   0   352k|   0  20.0 |1097  1517 |0.95 0.75 0.54|1.0   0  62|   0     0 |openstack            1705  23%  10M  37k|openstack            1705   10M  37k 23%|mysqld       205M|   0     0 |  14   30    0  185    0
Mar 30 09:32:34 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:34| 20   8  73   0   0| 784M 3999M  149M 2930M|7496B 2052B|   0    36k|   0  3.00 |1346  2133 |0.95 0.75 0.54|1.0   0  97|   0     0 |openstack            1805 6.8%2037k   0 |bash                 2284   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  188    0
Mar 30 09:32:35 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:35| 24   3  73   0   0| 820M 3962M  149M 2930M|6579B 5520B|   0  2424k|   0  66.0 | 915  1127 |0.95 0.75 0.55|1.0   0 1.0|   0     0 |openstack            1805  20%9112k  37k|openstack            1805 9112k  37k 20%|mysqld       205M|   0     0 |  14   32    0  191    0
Mar 30 09:32:36 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:36| 21   6  72   0   0| 801M 3982M  149M 2930M|6994B 2924B|   0   120k|   0  9.00 |1465  2254 |0.95 0.75 0.55|1.0   0 145|   0     0 |openstack            1950  14%6046k  37k|bash                 2284   11M  43k  0%|mysqld       205M|   0     0 |  14   30    0  193    0
Mar 30 09:32:37 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:37| 24   3  73   0   0| 821M 3961M  149M 2930M|6461B 7138B|   0    84k|   0  6.00 |1176  2096 |0.95 0.75 0.55|1.0   0   0|   0     0 |openstack            1950  17%5098k   1B|openstack            1950 5098k   1B 17%|mysqld       205M|   0     0 |  14   30    0  202    0
Mar 30 09:32:38 cloud-provider-iscsi-0000000074 dstat.sh[29566]: 30-03 09:32:38| 23   3  74   0   0| 814M 3969M  149M 2930M|6863B 3348B|   0   120k|   0  12.0 | 913  1118 |0.95 0.75 0.55|1.0   0  22|   0     0 |openstack            1972  23%  10M  37k|bash                 2284   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  202    0
