-- Logs begin at Mon 2020-03-16 12:14:14 UTC, end at Mon 2020-03-16 13:43:22 UTC. --
Mar 16 13:11:24 cloud-provider1-0000016038 systemd[1]: Started Devstack devstack@dstat.service.
Mar 16 13:11:24 cloud-provider1-0000016038 dstat.sh[30351]: [286B blob data]
Mar 16 13:11:24 cloud-provider1-0000016038 dstat.sh[30351]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 16 13:11:40 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:40| 23   3  74   0   0| 595M 3882M  170M 3189M|6915B 2052B|   0  6860k|   0  68.0 | 939  1489 |0.94 0.76 0.55|1.0   0  13|   0     0 |keystone-manage      31756 15%5915k  37k|bash                 1960   17M  76k0.2%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 16 13:11:41 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:41| 23   6  67   5   0| 572M 3905M  170M 3190M|6882B 2202B|   0    70M|   0   866 |2210  1916 |0.94 0.76 0.55|2.0 1.0  26|   0     0 |kworker/u8:3         105551.5%   0    0 |bash                 1960   17M  76k0.2%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 16 13:11:42 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:42| 10  21  69   0   0| 573M 3903M  170M 3191M|6702B 2106B|   0   416k|   0  38.0 |2840  6233 |0.94 0.76 0.55|1.0   0 462|   0     0 |bash                 1960 3.0%2545k  31k|bash                 1960 2545k  31k3.0%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 16 13:11:43 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:43| 16  18  66   0   0| 575M 3900M  170M 3192M|9036B 2160B|   0    92k|   0  10.0 |4687  8814 |1.02 0.78 0.56|1.0   0 259|   0     0 |systemd              1    8.0%   0    0 |bash                 1960 2025k  13k1.2%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 16 13:11:44 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:44| 46  10  44   0   0| 663M 3812M  170M 3192M|  14k 2214B|   0     0 |   0     0 |1447  2063 |1.02 0.78 0.56|2.0   0 134|   0     0 |uwsgi                32508 24%  10M  73k|uwsgi                32508  10M  73k 24%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 16 13:11:45 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:45| 44   6  49   1   0| 728M 3746M  170M 3193M|7331B 2160B| 148k  400k|5.00  56.0 |1006   761 |1.02 0.78 0.56|2.0   0   0|   0     0 |uwsgi                32508 25%7603k 320k|uwsgi                325077776k 357k 24%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 16 13:11:46 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:46| 32  12  53   3   0| 752M 3720M  170M 3195M|9385B 2160B|   0  3168k|   0   191 |3576  9523 |1.02 0.78 0.56|1.0   0 170|   0     0 |uwsgi                32508 11% 861k 343k|keystone-manage      318  2236k  37k6.0%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 16 13:11:47 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:47| 24   3  74   0   0| 794M 3678M  170M 3195M|5319B 1890B|   0     0 |   0     0 | 709   821 |1.02 0.78 0.56|1.0   0 1.0|   0     0 |keystone-manage      318   25%  11M  37k|keystone-manage      318    11M  37k 25%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 16 13:11:48 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:48| 22   4  72   2   0| 829M 3643M  170M 3195M|5296B 2214B|   0  2400k|   0   167 |1389  2105 |1.02 0.79 0.56|1.0   0 2.0|   0     0 |keystone-manage      318   23%6003k  15k|keystone-manage      318  6003k  15k 23%|mysqld       203M|   0     0 |  14   11    0    8    0
Mar 16 13:11:49 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:49| 21   6  73   0   0| 781M 3691M  170M 3195M|  16k 1944B|   0  2008k|   0  64.0 |1045  1417 |1.02 0.79 0.56|1.0   0  54|   0     0 |openstack            404   17%8020k  73k|bash                 1960   19M  89k0.2%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 16 13:11:50 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:50| 22   2  74   3   0| 807M 3665M  170M 3195M|5725B 2160B|  68k   40k|17.0  5.00 |1114  1644 |1.02 0.79 0.56|1.0   0 3.0|   0     0 |openstack            404   11%3371k   0 |openstack            404  3371k   0  11%|mysqld       205M|   0     0 |  14   31    0   14    0
Mar 16 13:11:51 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:51| 22   5  73   0   0| 789M 3682M  170M 3195M|5872B 2106B|   0     0 |   0     0 |1145  1648 |1.02 0.79 0.56|1.0   0  62|   0     0 |openstack            479   18%6651k  73k|bash                 1960   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 16 13:11:52 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:52| 24   2  74   0   0| 808M 3663M  170M 3195M|6983B 2214B|   0    13M|   0   418 |1416  1514 |1.02 0.79 0.56|1.0   0   0|   0     0 |openstack            479   20%4732k  33B|openstack            479  4732k  33B 20%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 16 13:11:53 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:53| 22   6  72   0   0| 797M 3674M  170M 3195M|6732B 2160B|   0     0 |   0     0 | 996  1578 |1.02 0.79 0.57|1.0   0 101|   0     0 |openstack            581   21%8101k  73k|bash                 1960   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 16 13:11:54 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:54| 23   3  73   0   0| 773M 3698M  170M 3195M|7584B 2160B|   0  1348k|   0  13.0 |1354  2267 |1.02 0.79 0.57|1.0   0  21|   0     0 |openstack            604  7.5%2574k   0 |bash                 1960   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 16 13:11:55 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:55| 24   3  73   0   0| 809M 3662M  170M 3195M|8117B 2160B|   0     0 |   0     0 |1091  1457 |1.02 0.79 0.57|1.0   0 2.0|   0     0 |openstack            604   21%8794k  73k|openstack            604  8794k  73k 21%|mysqld       205M|   0     0 |  14   31    0   34    0
Mar 16 13:11:56 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:56| 23   5  72   0   0| 782M 3689M  170M 3195M|9113B 2160B|   0   160k|   0  14.0 |1182  1807 |1.02 0.79 0.57|1.0   0  74|   0     0 |openstack            681   11%3150k  37k|bash                 1960   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 16 13:11:57 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:57| 23   4  73   0   0| 815M 3656M  170M 3195M|5981B 1944B|   0  2908k|   0  30.0 |1119  1493 |1.02 0.79 0.57|1.0   0 1.0|   0     0 |openstack            681   18%8227k  37k|openstack            681  8227k  37k 18%|mysqld       205M|   0     0 |  14   31    0   41    0
Mar 16 13:11:58 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:58| 21   7  72   0   0| 784M 3686M  170M 3196M|8059B 2106B|   0     0 |   0     0 |1373  2270 |1.02 0.79 0.57|1.0   0 102|   0     0 |openstack            783   13%4245k  73k|bash                 1960   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 16 13:11:59 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:11:59| 24   2  74   0   0| 814M 3657M  170M 3196M|  15k 2160B|   0     0 |   0     0 | 923  1245 |1.02 0.79 0.57|1.0   0   0|   0     0 |openstack            783   22%7133k   0 |openstack            783  7133k   0  22%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 16 13:12:00 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:00| 22   5  73   0   0| 797M 3674M  170M 3196M|  15k 2214B|   0     0 |   0     0 |1002  1424 |1.02 0.79 0.57|1.0   0  72|   0     0 |openstack            856   18%7060k  73k|bash                 1960   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 16 13:12:01 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:01| 24   2  74   0   0| 818M 3653M  170M 3196M|5459B 2202B|   0   164k|   0  14.0 | 912  1440 |1.02 0.79 0.57|1.0   0 2.0|   0     0 |openstack            856   15%4330k   0 |openstack            856  4330k   0  15%|mysqld       205M|   0     0 |  14   31    0   55    0
Mar 16 13:12:02 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:02| 22   5  73   0   0| 804M 3666M  170M 3196M|6824B 2160B|   0  1632k|   0  63.0 | 923  1455 |1.02 0.79 0.57|1.0   0  70|   0     0 |openstack            936   19%8020k  73k|bash                 1960   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 16 13:12:03 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:03| 22   4  74   0   0| 770M 3700M  170M 3196M|7624B 2160B|   0   152k|   0  19.0 |1110  1706 |1.10 0.81 0.58|2.0   0  48|   0     0 |uwsgi                325085.8%2535B8072B|bash                 1960   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 16 13:12:04 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:04| 21   5  73   0   0| 806M 3665M  170M 3196M|8983B 2160B|   0   316k|   0  14.0 | 853  1184 |1.10 0.81 0.58|1.0   0  22|   0     0 |openstack            1013  24%8564k  73k|openstack            1013 8564k  73k 24%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 16 13:12:05 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:05| 22   5  73   0   0| 781M 3690M  170M 3196M|6062B 1890B|   0    76k|   0  9.00 |1172  1800 |1.10 0.81 0.58|1.0   0  72|   0     0 |openstack            1091 7.0%2063k   0 |bash                 1960   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 16 13:12:06 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:06| 24   3  74   0   0| 818M 3653M  170M 3196M|7415B 2214B|   0   156k|   0  9.00 | 850   987 |1.10 0.81 0.58|1.0   0 2.0|   0     0 |openstack            1091  24%9319k  73k|openstack            1091 9319k  73k 24%|mysqld       205M|   0     0 |  14   31    0   66    0
Mar 16 13:12:07 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:07| 21   6  73   0   0| 803M 3668M  170M 3196M|7358B 2160B|   0  2260k|   0  10.0 |1124  1646 |1.10 0.81 0.58|1.0   0  79|   0     0 |openstack            1171  18%7426k  73k|bash                 1960   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 16 13:12:08 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:08| 22   5  73   0   0| 771M 3699M  170M 3196M|7636B 2202B|   0   136k|   0  3.00 |1223  1955 |1.17 0.83 0.59|1.0   0  85|   0     0 |uwsgi                325071.8%3551B9923B|bash                 1960   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 16 13:12:09 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:09| 23   4  74   0   0| 815M 3655M  170M 3196M|6808B 2106B|   0   288k|   0  13.0 | 801   883 |1.17 0.83 0.59|1.0   0 2.0|   0     0 |openstack            1259  25%  11M  73k|openstack            1259   11M  73k 25%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 16 13:12:10 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:10| 21   6  73   0   0| 786M 3684M  170M 3196M|  10k 2214B|   0    76k|   0  9.00 |1463  2367 |1.17 0.83 0.59|1.0   0 100|   0     0 |openstack            1361  11%3035k  37k|bash                 1960   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 16 13:12:11 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:11| 24   3  73   0   0| 819M 3651M  170M 3196M|8014B 2160B|   0     0 |   0     0 | 937  1283 |1.17 0.83 0.59|1.0   0 1.0|   0     0 |openstack            1361  20%8348k  37k|openstack            1361 8348k  37k 20%|mysqld       205M|   0     0 |  14   31    0   82    0
Mar 16 13:12:12 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:12| 20   8  72   0   0| 806M 3664M  170M 3196M|7510B 2160B|   0   524k|   0  20.0 |1208  2111 |1.17 0.83 0.59|1.0   0 146|   0     0 |openstack            1508  17%8020k  73k|bash                 1960   11M  80k  0%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 16 13:12:13 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:13| 24   2  73   0   0| 820M 3650M  170M 3196M|6060B 1944B|   0   148k|   0  13.0 |1191  1782 |1.23 0.85 0.59|1.0   0   0|   0     0 |openstack            1508  18%3357k   1B|openstack            1508 3357k   1B 18%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 16 13:12:14 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:14| 22   5  74   0   0| 814M 3656M  170M 3196M|  22k 2160B|   0   776k|   0  27.0 | 929  1175 |1.23 0.85 0.59|1.0   0  23|   0     0 |openstack            1536  23%  10M  73k|bash                 1960   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 16 13:12:15 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:15| 23   5  72   0   0| 794M 3676M  170M 3196M|5008B 2214B|   0    68k|   0  8.00 |1207  2188 |1.23 0.85 0.59|1.0   0  73|   0     0 |openstack            1609  11%4918k  73k|bash                 1960   11M  73k0.2%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 16 13:12:16 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:16| 24   2  73   0   0| 821M 3649M  170M 3196M|8247B 2200B|   0     0 |   0     0 | 945  1399 |1.23 0.85 0.59|1.0   0   0|   0     0 |openstack            1609  18%6459k   0 |openstack            1609 6459k   0  18%|mysqld       205M|   0     0 |  14   31    0  106    0
Mar 16 13:12:17 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:17| 20   9  72   0   0| 794M 3676M  170M 3196M|9913B 2160B|   0  1696k|   0  48.0 |1565  2500 |1.23 0.85 0.59|1.0   0 170|   0     0 |openstack            1779  14%5002k  73k|bash                 1960   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 16 13:12:18 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:18| 24   3  74   0   0| 820M 3649M  170M 3196M|  10k 2160B|   0     0 |   0     0 |1130  1649 |1.30 0.87 0.60|1.0   0   0|   0     0 |openstack            1779  18%6375k   0 |openstack            1779 6375k   0  18%|mysqld       205M|   0     0 |  14   31    0  117    0
Mar 16 13:12:19 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:19| 23   4  74   0   0| 805M 3665M  170M 3196M|7228B 2106B|   0     0 |   0     0 | 996  1318 |1.30 0.87 0.60|1.0   0  23|   0     0 |openstack            1802  19%8020k  73k|bash                 1960   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  119    0
Mar 16 13:12:20 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:20| 24   5  71   0   0| 774M 3696M  170M 3196M|6423B 1944B|   0   260k|   0  15.0 |1376  2335 |1.30 0.87 0.60|1.0   0  63|   0     0 |uwsgi                325083.8%5159B  15k|bash                 1960   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  124    0
Mar 16 13:12:21 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:21| 23   3  74   0   0| 811M 3659M  170M 3196M|5788B 2160B|   0   344k|   0  16.0 | 864  1015 |1.30 0.87 0.60|1.0   0  12|   0     0 |openstack            1877  25%9259k  73k|openstack            1877 9259k  73k 25%|mysqld       205M|   0     0 |  14   29    0  124    0
Mar 16 13:12:22 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:22| 20   9  71   0   0| 774M 3696M  170M 3197M|6903B 2106B|   0   476k|   0  8.00 |1923  3296 |1.30 0.87 0.60|1.0   0 168|   0     0 |uwsgi                325073.8%6163B  20k|bash                 1960   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  133    0
Mar 16 13:12:23 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:23| 23   3  74   0   0| 819M 3651M  170M 3197M|8044B 2214B|   0     0 |   0     0 | 750   919 |1.35 0.89 0.61|1.0   0 2.0|   0     0 |openstack            2048  25%  11M  73k|openstack            2048   11M  73k 25%|mysqld       205M|   0     0 |  14   29    0  133    0
Mar 16 13:12:24 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:24| 23   3  73   0   0| 794M 3675M  170M 3197M|6099B 1944B|   0    68k|   0  5.00 |1515  2310 |1.35 0.89 0.61|1.0   0  23|   0     0 |openstack            2071  13%5155k  73k|bash                 1960   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  142    0
Mar 16 13:12:25 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:25| 22   4  74   0   0| 819M 3651M  170M 3197M|  16k 2106B|   0    48k|   0  3.00 |1177  1816 |1.35 0.89 0.61|1.0   0   0|   0     0 |openstack            2071  19%6214k   0 |openstack            2071 6214k   0  19%|mysqld       205M|   0     0 |  14   29    0  150    0
Mar 16 13:12:26 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:26| 23   4  73   0   0| 808M 3661M  170M 3197M|6131B 2160B|   0     0 |   0     0 | 992  1360 |1.35 0.89 0.61|1.0   0  73|   0     0 |openstack            2144  21%8079k  73k|bash                 1960   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  150    0
Mar 16 13:12:27 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:27| 23   5  72   1   0| 773M 3697M  170M 3197M|6630B 2214B|   0  3628k|   0   256 |2167  2778 |1.35 0.89 0.61|1.0   0  70|   0     0 |uwsgi                325083.8%4924B  16k|bash                 1960   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  159    0
Mar 16 13:12:28 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:28| 20   7  72   0   0| 808M 3661M  170M 3197M|6996B 2160B|   0   160k|   0  9.00 |1056  1574 |1.32 0.89 0.61|1.0   0 100|   0     0 |openstack            2314  22%8020k  73k|openstack            2314 8020k  73k 22%|mysqld       205M|   0     0 |  14   29    0  159    0
Mar 16 13:12:29 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:29| 23   3  73   0   0| 777M 3692M  170M 3197M|7595B 2106B|   0    44k|   0  6.00 |1234  1944 |1.32 0.89 0.61|1.0   0  21|   0     0 |uwsgi                325083.5%6165B  19k|bash                 1960   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  166    0
Mar 16 13:12:30 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:30| 24   3  73   0   0| 811M 3658M  170M 3197M|6035B 2214B|   0   532k|   0  23.0 | 822  1015 |1.32 0.89 0.61|1.0   0 4.0|   0     0 |openstack            2337  25%8674k  73k|openstack            2337 8674k  73k 25%|mysqld       205M|   0     0 |  14   29    0  166    0
Mar 16 13:12:31 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:31| 22   6  72   0   0| 785M 3684M  170M 3197M|7466B 2160B|   0   504k|   0  16.0 |1277  2208 |1.32 0.89 0.61|1.0   0  71|   0     0 |openstack            2412 7.2%2111k   0 |bash                 1960   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  174    0
Mar 16 13:12:32 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:32| 23   4  73   0   0| 822M 3647M  170M 3197M|6493B 2160B|   0   352k|   0  9.00 |1016  1425 |1.32 0.89 0.61|1.0   0 2.0|   0     0 |openstack            2412  20%9266k  73k|openstack            2412 9266k  73k 20%|mysqld       205M|   0     0 |  14   31    0  178    0
Mar 16 13:12:33 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:33| 19   7  73   0   0| 791M 3678M  170M 3197M|6320B 1944B|   0   360k|   0  13.0 |1345  2381 |1.30 0.90 0.61|1.0   0 111|   0     0 |openstack            2523  12%4262k  73k|bash                 1960   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  183    0
Mar 16 13:12:34 cloud-provider1-0000016038 dstat.sh[30351]: 16-03 13:12:34| 23   3  74   0   0| 820M 3649M  170M 3197M|7261B 2106B|   0  2512k|   0  47.0 | 945  1320 |1.30 0.90 0.61|1.0   0   0|   0     0 |openstack            2523  23%7129k   0 |openstack            2523 7129k   0  23%|mysqld       205M|   0     0 |  14   31    0  187    0
