-- Logs begin at Fri 2020-03-13 06:28:15 UTC, end at Fri 2020-03-13 08:51:27 UTC. --
Mar 13 08:20:14 cloud-provider1-0000015334 systemd[1]: Started Devstack devstack@dstat.service.
Mar 13 08:20:14 cloud-provider1-0000015334 dstat.sh[30383]: [286B blob data]
Mar 13 08:20:14 cloud-provider1-0000015334 dstat.sh[30383]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 13 08:20:24 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:24| 13   4  70  13   0| 641M 3842M  169M 3185M|6536B 2160B|   0  7464k|   0   599 |5101  8215 |0.75 0.68 0.50|  0 1.0   0|   0     0 |keystone-manage      317026.8%  40k 152k|python               5885  144k 300k0.5%|mysqld       197M|   0     0 |  14    7    0    5    0
Mar 13 08:20:25 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:25| 11   5  70  14   0| 644M 3838M  170M 3185M|6778B 2106B|   0  9036k|   0   744 |4291  6831 |0.77 0.69 0.50|  0 1.0   0|   0     0 |mysqld               296597.0%   0    0 |keystone-manage      31702  26k  17k5.8%|mysqld       198M|   0     0 |  14    7    0    5    0
Mar 13 08:20:26 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:26| 18   5  68   8   0| 646M 3835M  170M 3186M|6626B 2160B|   0    10M|   0   562 |5664    12k|0.77 0.69 0.50|1.0   0   0|   0     0 |keystone-manage      31702 12%  62k 387k|python               5885  363k 754k1.8%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 13 08:20:27 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:27| 16   6  69   9   0| 647M 3832M  171M 3187M|  14k 2256B|   0  7548k|   0   590 |6077    12k|0.77 0.69 0.50|  0 1.0   0|   0     0 |keystone-manage      317029.5%  43k 371k|python               5885  356k 739k2.0%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 13 08:20:28 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:28| 16   4  71   9   0| 648M 3830M  171M 3188M|  16k 2106B|   0  7596k|   0   575 |3953  9202 |0.77 0.69 0.50|1.0   0   0|   0     0 |keystone-manage      31702 10%  47k  34k|keystone-manage      31702  47k  34k 10%|mysqld       201M|   0     0 |  14    7    0    5    0
Mar 13 08:20:29 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:29| 20   6  73   0   0| 602M 3876M  171M 3188M|6176B 2160B|   0     0 |   0     0 |1176  1629 |0.77 0.69 0.50|2.0   0  78|   0     0 |keystone-manage      31783 16%7358k  73k|bash                 1967   18M2010k0.8%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 13 08:20:30 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:30| 24   3  73   0   0| 582M 3896M  171M 3188M|5927B 1944B|   0  6744k|   0  65.0 | 951  1381 |0.79 0.70 0.50|1.0   0  14|   0     0 |keystone-manage      317972.8%1689k  37k|bash                 1967   17M  76k0.5%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 13 08:20:31 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:31| 23   5  68   4   0| 625M 3851M  171M 3189M|6770B 2214B|   0    71M|   0   819 |1507  1389 |0.79 0.70 0.50|2.0   0 1.0|   0     0 |keystone-manage      31797 25%  11M  37k|keystone-manage      31797  11M  37k 25%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 13 08:20:32 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:32| 15  14  70   1   0| 573M 3901M  171M 3191M|5239B 2160B|   0  6624k|   0   162 |2714  4669 |0.79 0.70 0.50|3.0   0 311|   0     0 |bash                 1967 2.5%  18M  95k|bash                 1967   18M  95k2.5%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 13 08:20:33 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:33| 12  21  66   0   0| 573M 3901M  171M 3191M|5941B 2106B|   0    92k|   0  14.0 |3341  6112 |0.79 0.70 0.50|2.0   0 394|   0     0 |systemd              1    2.5%   0    0 |bash                 1967 3293k  24k2.0%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 13 08:20:34 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:34| 38  14  48   0   0| 633M 3841M  171M 3192M|6093B 2214B|   0    84k|   0  5.00 |2234  3522 |0.79 0.70 0.50|2.0   0 168|   0     0 |uwsgi                32541 18%4678k  37k|uwsgi                325427234k  37k 18%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 13 08:20:35 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:35| 44   5  50   2   0| 711M 3762M  171M 3192M|6217B 2106B| 148k    0 |5.00     0 | 817   773 |0.81 0.70 0.51|2.0   0 2.0|   0     0 |uwsgi                32541 25%  10M  37k|uwsgi                32541  10M  37k 25%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 13 08:20:36 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:36| 37  11  52   0   0| 746M 3725M  171M 3194M|6272B 2214B|   0   132k|   0  23.0 |1964  7701 |0.81 0.70 0.51|7.0   0 150|   0     0 |uwsgi                32542 16%2105k 645k|uwsgi                325413124k 219k 16%|mysqld       201M|   0     0 |  13    5    0    7    0
Mar 13 08:20:37 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:37| 23   5  72   0   0| 786M 3685M  171M 3194M|5662B 2160B|   0    20k|   0  2.00 |1139  1409 |0.81 0.70 0.51|1.0   0  25|   0     0 |keystone-manage      353   25%  10M  73k|keystone-manage      353    10M  73k 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 13 08:20:38 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:38| 24   2  73   1   0| 831M 3640M  171M 3194M|  14k 1986B|   0  1856k|   0   134 |1012  1230 |0.81 0.70 0.51|2.0   0 2.0|   0     0 |keystone-manage      353   23%8631k  11k|keystone-manage      353  8631k  11k 23%|mysqld       203M|   0     0 |  14   11    0    7    0
Mar 13 08:20:39 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:39| 21   6  73   1   0| 760M 3710M  171M 3194M|6544B 2106B|   0   332k|   0  41.0 |1200  1914 |0.81 0.70 0.51|1.0   0  52|   0     0 |openstack            450   11%2721k   0 |bash                 1967   19M  89k0.2%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 13 08:20:40 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:40| 24   2  73   1   0| 800M 3670M  171M 3194M|5426B 2214B|   0  2380k|   0  64.0 | 979  1206 |0.82 0.71 0.51|1.0   0 4.0|   0     0 |openstack            450   19%8667k  73k|openstack            450  8667k  73k 19%|mysqld       203M|   0     0 |  14   13    0   11    0
Mar 13 08:20:41 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:41| 21   4  73   2   0| 773M 3697M  171M 3194M|7506B 2106B|  68k    0 |17.0     0 |1350  2126 |0.82 0.71 0.51|1.0   0  61|   0     0 |openstack            516  6.2%2063k   0 |bash                 1967   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 13 08:20:42 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:42| 23   4  72   2   0| 811M 3659M  171M 3195M|  15k 2214B|   0    13M|   0   461 |1793  1474 |0.82 0.71 0.51|1.0   0 2.0|   0     0 |openstack            516   22%9319k  73k|python2              30435  19k 467B0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 13 08:20:43 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:43| 21   6  72   0   0| 803M 3667M  171M 3195M|5844B 2160B|   0     0 |   0     0 | 954  1480 |0.82 0.71 0.51|1.0   0 101|   0     0 |openstack            618   22%9565k  73k|bash                 1967   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 13 08:20:44 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:44| 23   3  73   0   0| 779M 3691M  171M 3195M|5113B 2160B|   0  1012k|   0  20.0 |1319  2167 |0.82 0.71 0.51|1.0   0  22|   0     0 |openstack            642  9.5%3898k  37k|bash                 1967   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 13 08:20:45 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:45| 23   3  74   0   0| 811M 3658M  171M 3195M|6086B 2106B|   0    56k|   0  5.00 | 753  1149 |0.84 0.71 0.51|1.0   0 1.0|   0     0 |openstack            642   22%7470k  37k|openstack            642  7470k  37k 22%|mysqld       205M|   0     0 |  14   31    0   32    0
Mar 13 08:20:46 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:46| 22   6  72   0   0| 790M 3679M  171M 3195M|8567B 2214B|   0   128k|   0  11.0 |1213  2098 |0.84 0.71 0.51|1.0   0  75|   0     0 |openstack            718   12%4880k  73k|bash                 1967   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 13 08:20:47 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:47| 24   4  72   0   0| 817M 3653M  171M 3195M|6406B 1890B|   0  2916k|   0  30.0 |1285  1791 |0.84 0.71 0.51|1.0   0   0|   0     0 |openstack            718   16%6497k   0 |openstack            718  6497k   0  16%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 13 08:20:48 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:48| 22   6  73   0   0| 803M 3667M  171M 3195M|7586B 2308B|   0     0 |   0     0 |1114  1661 |0.84 0.71 0.51|1.0   0 102|   0     0 |openstack            820   18%8020k  73k|bash                 1967   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 13 08:20:49 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:49| 22   5  73   0   0| 779M 3690M  172M 3195M|6478B 2160B|   0    76k|   0  5.00 |1206  1804 |0.84 0.71 0.51|1.0   0  68|   0     0 |openstack            901  6.5%2045k   0 |bash                 1967   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 13 08:20:50 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:50| 22   4  74   0   0| 817M 3653M  172M 3195M|  11k 2160B|   0     0 |   0     0 | 964  1394 |0.85 0.72 0.52|1.0   0 4.0|   0     0 |openstack            901   21%9346k  73k|openstack            901  9346k  73k 21%|mysqld       205M|   0     0 |  14   31    0   54    0
Mar 13 08:20:51 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:51| 20   6  74   0   0| 793M 3676M  172M 3195M|7576B 2160B|   0   136k|   0  9.00 |1165  1525 |0.85 0.72 0.52|1.0   0  72|   0     0 |openstack            981   12%4692k  73k|bash                 1967   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 13 08:20:52 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:52| 24   3  73   0   0| 820M 3650M  172M 3195M|8735B 2160B|   0  1344k|   0  44.0 |1000  1316 |0.85 0.72 0.52|1.0   0   0|   0     0 |openstack            981   18%6690k  33B|openstack            981  6690k  33B 18%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 13 08:20:53 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:53| 20   6  74   0   0| 806M 3663M  172M 3195M|  10k 2160B|   0   120k|   0  6.00 | 958  1311 |0.85 0.72 0.52|1.0   0  70|   0     0 |openstack            1053  20%8020k  73k|bash                 1967   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 13 08:20:54 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:54| 21   6  73   0   0| 782M 3687M  172M 3195M|  12k 4137B|   0   160k|   0  14.0 |1253  1733 |0.85 0.72 0.52|1.0   0  74|   0     0 |openstack            1131 4.5%1970k   0 |bash                 1967   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 13 08:20:55 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:55| 22   4  74   0   0| 816M 3653M  172M 3195M|6504B 2052B|   0   564k|   0  19.0 | 756   793 |0.86 0.72 0.52|1.0   0 2.0|   0     0 |openstack            1131  25%8854k  73k|openstack            1131 8854k  73k 25%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 13 08:20:56 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:56| 20   6  74   0   0| 795M 3674M  172M 3195M|5392B 2052B|   0    76k|   0  9.00 |1277  1733 |0.86 0.72 0.52|1.0   0  79|   0     0 |openstack            1211  12%4942k  73k|bash                 1967   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 13 08:20:57 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:57| 23   3  73   0   0| 772M 3697M  172M 3195M|6721B 2160B|   0  2396k|   0  9.00 |1075  1457 |0.86 0.72 0.52|1.0   0  27|   0     0 |uwsgi                325411.8%3551B9923B|bash                 1967   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 13 08:20:58 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:58| 22   5  73   0   0| 809M 3660M  172M 3195M|7407B 4071B|   0   288k|   0  13.0 | 957  1195 |0.86 0.72 0.52|1.0   0  62|   0     0 |openstack            1298  23%8219k  73k|openstack            1298 8219k  73k 23%|mysqld       205M|   0     0 |  14   30    0   72    0
Mar 13 08:20:59 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:20:59| 29   7  64   0   0| 801M 3668M  172M 3195M|7775B 3070B|   0    80k|   0  9.00 |1636  2572 |0.86 0.72 0.52|2.0   0 114|   0     0 |landscape-sysin      1317 8.2%   0    0 |bash                 1967   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 13 08:21:00 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:00| 38   8  49   5   0| 814M 3654M  172M 3196M|9220B 4722B| 132k  276k|15.0  9.00 |1348  1424 |0.95 0.74 0.53|1.0 1.0  65|   0     0 |openstack            1419  25%8156k  73k|openstack            1419 8156k  73k 25%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 13 08:21:01 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:01| 21   8  67   3   0| 789M 3679M  172M 3196M|6774B 2820B| 196k  312k|14.0  27.0 |1597  2734 |0.95 0.74 0.53|1.0   0 151|   0     0 |openstack            1641 5.5%2045k   0 |bash                 1967   11M  80k  0%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 13 08:21:02 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:02| 23   3  73   0   0| 826M 3642M  172M 3196M|  17k   33k|   0  1044k|   0  24.0 |1285  1666 |0.95 0.74 0.53|1.0   0 3.0|   0     0 |openstack            1641  24%9331k  73k|openstack            1641 9331k  73k 24%|mysqld       205M|   0     0 |  14   32    0   84    0
Mar 13 08:21:03 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:03| 23   3  73   0   0| 800M 3668M  172M 3196M|  15k 2160B|   0     0 |   0     0 |1230  1971 |0.95 0.74 0.53|1.0   0  23|   0     0 |openstack            1665  14%5548k  73k|bash                 1967   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 13 08:21:04 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:04| 24   5  71   0   0| 779M 3689M  172M 3196M|8773B 2772B|   0    48k|   0  3.00 |1217  1981 |0.95 0.74 0.53|3.0   0  60|   0     0 |uwsgi                325422.8%5162B  16k|bash                 1967   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 13 08:21:05 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:05| 22   4  74   0   0| 821M 3647M  172M 3196M|6046B 1944B|   0   152k|   0  9.00 | 873  1128 |0.96 0.75 0.53|1.0   0  13|   0     0 |openstack            1738  25%  10M  73k|openstack            1738   10M  73k 25%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 13 08:21:06 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:06| 21   8  71   0   0| 786M 3682M  172M 3196M|  17k 2466B|   0    40k|   0  6.00 |1909  3507 |0.96 0.75 0.53|1.0   0 168|   0     0 |uwsgi                325424.2%4909B  16k|bash                 1967   11M  83k0.5%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 13 08:21:07 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:07| 23   4  74   0   0| 821M 3647M  172M 3196M|8460B 2874B|   0  3196k|   0   171 |1023   972 |0.96 0.75 0.53|1.0   0 2.0|   0     0 |openstack            1908  25%8922k  73k|openstack            1908 8922k  73k 25%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 13 08:21:08 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:08| 23   4  72   0   0| 788M 3680M  172M 3196M|6833B 5576B|   0   164k|   0  6.00 |1438  2306 |0.96 0.75 0.53|1.0   0  23|   0     0 |openstack            1933 7.8%2045k   0 |bash                 1967   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  117    0
Mar 13 08:21:09 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:09| 23   3  74   0   0| 824M 3644M  172M 3196M|7265B 2160B|   0     0 |   0     0 | 950  1292 |0.96 0.75 0.53|2.0   0 2.0|   0     0 |openstack            1933  23%9323k  73k|openstack            1933 9323k  73k 23%|mysqld       205M|   0     0 |  14   32    0  121    0
Mar 13 08:21:10 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:10| 23   6  72   0   0| 810M 3658M  172M 3196M|7101B 2160B|   0   140k|   0  11.0 |1208  2061 |0.96 0.75 0.53|2.0   0  75|   0     0 |openstack            2007  17%7096k  73k|bash                 1967   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  125    0
Mar 13 08:21:11 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:11| 25   2  73   0   0| 779M 3689M  172M 3196M|7954B 2466B|   0    76k|   0  6.00 |1409  2213 |0.96 0.75 0.53|2.0   0  23|   0     0 |uwsgi                325413.2%6163B  20k|bash                 1936   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 13 08:21:12 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:12| 20   8  72   0   0| 814M 3653M  172M 3196M|6484B 2208B|   0   776k|   0  18.0 |1343  2245 |0.96 0.75 0.53|1.0   0 147|   0     0 |openstack            2179  20%8020k  73k|bash                 1967   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 13 08:21:13 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:13| 24   4  73   0   0| 789M 3679M  172M 3197M|  15k 1998B|   0    44k|   0  6.00 |1432  2201 |0.96 0.75 0.53|1.0   0  21|   0     0 |openstack            2202 6.0%2063k   0 |bash                 1967   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 13 08:21:14 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:14| 23   3  74   0   0| 825M 3643M  172M 3197M|7129B 2160B|   0     0 |   0     0 | 976  1356 |0.96 0.75 0.53|1.0   0 2.0|   0     0 |openstack            2202  22%9305k  73k|openstack            2202 9305k  73k 22%|mysqld       205M|   0     0 |  14   32    0  145    0
Mar 13 08:21:15 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:15| 21   6  72   0   0| 814M 3654M  172M 3197M|8966B 2702B|   0    48k|   0  3.00 |1167  1881 |0.96 0.76 0.54|1.0   0  73|   0     0 |openstack            2275  16%8020k  73k|bash                 1967   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 13 08:21:16 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:16| 23   3  74   0   0| 779M 3689M  172M 3197M|7215B 2562B|   0     0 |   0     0 |1351  2293 |0.96 0.76 0.54|1.0   0  18|   0     0 |uwsgi                325424.0%4924B  16k|bash                 2205   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 13 08:21:17 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:17| 20   8  72   0   0| 815M 3653M  172M 3197M|6481B 2214B|   0   152k|   0  9.00 |1178  2058 |0.96 0.76 0.54|1.0   0 152|   0     0 |openstack            2445  20%8020k  73k|bash                 1967   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 13 08:21:18 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:18| 23   4  73   0   0| 786M 3682M  172M 3197M|7468B 2278B|   0  3456k|   0   243 |1703  2141 |0.96 0.76 0.54|1.0   0  21|   0     0 |uwsgi                325423.5%6165B  19k|bash                 1967   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0  167    0
Mar 13 08:21:19 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:19| 23   3  74   0   0| 825M 3643M  172M 3197M|  17k 2584B|   0     0 |   0     0 | 759   907 |0.96 0.76 0.54|1.0   0 4.0|   0     0 |openstack            2468  25%9600k  73k|openstack            2468 9600k  73k 25%|mysqld       205M|   0     0 |  14   30    0  168    0
Mar 13 08:21:20 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:20| 23   6  71   0   0| 808M 3659M  172M 3197M|7212B 3030B|   0   228k|   0  19.0 |1381  2465 |0.97 0.76 0.54|1.0   0  76|   0     0 |openstack            2544  13%6545k  73k|bash                 1967   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Mar 13 08:21:21 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:21| 24   3  73   0   0| 780M 3688M  172M 3197M|5759B 4480B|   0     0 |   0     0 |1236  2109 |0.97 0.76 0.54|1.0   0  12|   0     0 |uwsgi                325414.0%6165B  20k|bash                 2474   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 13 08:21:22 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:22| 21   6  73   0   0| 815M 3652M  172M 3197M|6078B 6370B|   0   320k|   0  15.0 |1210  1744 |0.97 0.76 0.54|1.0   0  99|   0     0 |openstack            2657  21%8587k  73k|bash                 1967   11M  81k  0%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 13 08:21:23 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:23| 21   6  73   0   0| 790M 3677M  172M 3197M|8014B 2214B|   0    72k|   0  9.00 |1275  2048 |0.97 0.76 0.54|1.0   0  97|   0     0 |openstack            2756 8.2%2063k   0 |bash                 1967   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0  187    0
Mar 13 08:21:24 cloud-provider1-0000015334 dstat.sh[30383]: 13-03 08:21:24| 25   2  74   0   0| 828M 3639M  172M 3197M|6439B 6084B|   0     0 |   0     0 | 881  1459 |0.97 0.76 0.54|1.0   0 2.0|   0     0 |openstack            2756  22%9319k  73k|openstack            2756 9319k  73k 22%|mysqld       205M|   0     0 |  14   32    0  191    0
