-- Logs begin at Tue 2020-03-10 11:54:35 UTC, end at Tue 2020-03-10 16:21:38 UTC. --
Mar 10 16:10:08 cloud-provider1-0000012800 systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 16:10:08 cloud-provider1-0000012800 dstat.sh[30382]: [286B blob data]
Mar 10 16:10:08 cloud-provider1-0000012800 dstat.sh[30382]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 16:10:18 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:18| 10   4  70  16   0| 644M 3772M  171M 3247M|6070B 2106B|   0  7732k|   0   642 |4131  8255 |1.26 0.80 0.54|1.0 1.0   0|   0     0 |mysqld               296596.8%   0    0 |keystone-manage      31694  26k  15k3.8%|mysqld       195M|   0     0 |  14    7    0    5    0
Mar 10 16:10:19 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:19| 15   5  70  10   0| 646M 3769M  171M 3248M|  18k 2214B|   0  7116k|   0   600 |5024    12k|1.26 0.80 0.54|1.0   0 2.0|   0     0 |keystone-manage      316948.5%  39k 309k|python               5913  291k 605k1.8%|mysqld       196M|   0     0 |  14    7    0    5    0
Mar 10 16:10:20 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:20| 12   5  70  13   0| 647M 3766M  172M 3249M|6019B 2202B|   0  8968k|   0   707 |3979  8563 |1.26 0.80 0.54|1.0   0   0|   0     0 |mysqld               296597.5%   0    0 |keystone-manage      31694  29k  19k6.0%|mysqld       198M|   0     0 |  14    7    0    5    0
Mar 10 16:10:21 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:21| 17   5  69  10   0| 650M 3762M  172M 3250M|6159B 2160B|   0  8508k|   0   689 |5777    14k|1.26 0.80 0.54|2.0   0   0|   0     0 |keystone-manage      31694 10%  41k 372k|python               5913  357k 741k1.5%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 10 16:10:22 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:22| 17   6  67   9   0| 651M 3759M  172M 3251M|5270B 1944B|   0    17M|   0   495 |5086    13k|1.26 0.80 0.54|2.0 1.0   0|   0     0 |keystone-manage      31694 12%  60k 384k|python               5913  361k 752k1.8%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 10 16:10:23 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:23| 12   6  66  16   0| 651M 3758M  173M 3251M|5751B 2160B|   0    47M|   0  1020 |4055  8643 |1.32 0.82 0.54|1.0   0   0|   0     0 |mysqld               296599.5%   0    0 |keystone-manage      31694  33k  24k6.5%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 10 16:10:24 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:24| 14   4  73  10   0| 577M 3832M  173M 3251M|  11k 2160B|   0  4048k|   0   296 |2855  6636 |1.32 0.82 0.54|1.0   0 8.0|   0     0 |mysqld               296594.2%   0    0 |bash                 2003   17M2006k  0%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 10 16:10:25 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:25| 20   6  73   0   0| 620M 3789M  173M 3251M|9007B 2160B|   0  2176k|   0  12.0 |1177  1659 |1.32 0.82 0.54|1.0 1.0  71|   0     0 |keystone-manage      31775 22%  10M  73k|keystone-manage      31775  10M  73k 22%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 10 16:10:26 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:26| 24   2  73   1   0| 584M 3824M  173M 3252M|7561B 2160B|   0  8584k|   0  81.0 |1033  1357 |1.32 0.82 0.54|1.0 1.0  11|   0     0 |keystone-manage      317872.0%1461k  37k|bash                 2003   17M  76k0.2%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 10 16:10:27 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:27| 23   3  73   0   0| 621M 3786M  173M 3253M|7661B 2160B|   0  4748k|   0  55.0 |1027  1452 |1.32 0.82 0.54|1.0 1.0 1.0|   0     0 |keystone-manage      31787 25%9613k  37k|keystone-manage      317879613k  37k 25%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 10 16:10:28 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:28| 19   8  71   1   0| 578M 3829M  173M 3254M|8466B 2160B|   0    17M|   0   394 |2148  2994 |1.29 0.82 0.55|2.0   0 180|   0     0 |bash                 2003 1.8%  17M  87k|bash                 2003   17M  87k1.8%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 10 16:10:29 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:29| 11  21  68   0   0| 578M 3827M  173M 3255M|  10k 2160B|   0   484k|   0  17.0 |2786  5920 |1.29 0.82 0.55|2.0   0 490|   0     0 |bash                 2003 2.5%4108k  32k|bash                 2003 4108k  32k2.5%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 10 16:10:30 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:30| 33  17  51   0   0| 613M 3792M  173M 3255M|7898B 2160B|   0     0 |   0     0 |3601  6867 |1.29 0.82 0.55|2.0   0 209|   0     0 |uwsgi                32538 11%2418k   0 |uwsgi                325393000k  37k 11%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 10 16:10:31 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:31| 45   5  49   1   0| 702M 3703M  173M 3256M|7366B 2106B| 128k    0 |1.00     0 |1038   893 |1.29 0.82 0.55|2.0   0 3.0|   0     0 |uwsgi                32538 25%  10M  73k|uwsgi                32539  12M  37k 24%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 10 16:10:32 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:32| 44   7  48   1   0| 747M 3655M  173M 3258M|6981B 2040B|  20k   52k|4.00  6.00 |1680  7277 |1.29 0.82 0.55|1.0   0  52|   0     0 |uwsgi                32538 22%5271k 656k|uwsgi                325385271k 656k 22%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 10 16:10:33 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:33| 22   8  70   0   0| 789M 3613M  173M 3258M|  16k 2160B|   0  9524k|   0   109 |1912  2268 |1.27 0.83 0.55|1.0   0 118|   0     0 |keystone-manage      350   20%  10M  73k|keystone-manage      350    10M  73k 20%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 10 16:10:34 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:34| 23   4  74   0   0| 833M 3568M  173M 3258M|6064B 2160B|   0  1184k|   0  7.00 | 787   971 |1.27 0.83 0.55|1.0   0 2.0|   0     0 |keystone-manage      350   24%8775k  10k|keystone-manage      350  8775k  10k 24%|mysqld       203M|   0     0 |  14   11    0    7    0
Mar 10 16:10:35 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:35| 21   6  73   1   0| 762M 3639M  173M 3258M|7996B 2160B|   0   500k|   0  57.0 |1210  2166 |1.27 0.83 0.55|1.0   0  52|   0     0 |openstack            442  8.0%2021k   0 |bash                 2003   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 10 16:10:36 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:36| 23   4  74   0   0| 803M 3598M  173M 3258M|7210B 2106B|   0    60k|   0  3.00 | 779  1060 |1.27 0.83 0.55|1.0   0 2.0|   0     0 |openstack            442   22%9343k  73k|openstack            442  9343k  73k 22%|mysqld       203M|   0     0 |  14   13    0   11    0
Mar 10 16:10:37 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:37| 22   4  73   2   0| 777M 3625M  173M 3258M|  12k 2214B|  68k 1304k|17.0  9.00 |1420  2216 |1.27 0.83 0.55|1.0 1.0  61|   0     0 |openstack            507  6.0%2021k   0 |bash                 2003   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 10 16:10:38 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:38| 23   4  74   0   0| 813M 3589M  173M 3258M|5585B 2160B|   0  4116k|   0  67.0 | 924  1133 |1.25 0.83 0.55|1.0 1.0 2.0|   0     0 |openstack            507   25%9267k  73k|openstack            507  9267k  73k 25%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 10 16:10:39 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:39| 21   6  72   1   0| 791M 3610M  173M 3258M|5845B 2160B|   0  1600k|   0  45.0 |1320  2339 |1.25 0.83 0.55|1.0   0 103|   0     0 |openstack            610   13%5450k  73k|bash                 2003   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 10 16:10:40 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:40| 25   2  72   0   0| 816M 3584M  173M 3259M|6827B 2160B|   0     0 |   0     0 |1027  1903 |1.25 0.83 0.55|1.0   0   0|   0     0 |openstack            610   19%5903k   1B|openstack            610  5903k   1B 19%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 10 16:10:41 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:41| 22   5  74   0   0| 809M 3592M  173M 3259M|6661B 1986B|   0     0 |   0     0 | 807  1036 |1.25 0.83 0.55|1.0   0  23|   0     0 |openstack            634   23%  10M  73k|bash                 2003   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 10 16:10:42 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:42| 23   6  72   0   0| 780M 3620M  173M 3259M|7405B 2160B|   0   212k|   0  21.0 |1486  2487 |1.25 0.83 0.55|1.0   0  73|   0     0 |uwsgi                325398.5% 835k  16k|bash                 2003   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 10 16:10:43 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:43| 23   4  73   1   0| 816M 3585M  173M 3259M|7112B 2160B|   0  2776k|   0  47.0 | 811  1013 |1.23 0.83 0.55|1.0   0 2.0|   0     0 |openstack            710   25%9146k  73k|openstack            710  9146k  73k 25%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 10 16:10:44 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:44| 21   7  72   0   0| 782M 3618M  173M 3259M|  11k 2160B|   0    48k|   0  6.00 |1472  2498 |1.23 0.83 0.55|1.0   0 100|   0     0 |uwsgi                325396.8%5042B  16k|bash                 2003   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 10 16:10:45 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:45| 23   4  73   0   0| 820M 3581M  173M 3259M|  17k 2160B|   0     0 |   0     0 | 904  1111 |1.23 0.83 0.55|1.0   0 2.0|   0     0 |openstack            812   23%9333k  73k|openstack            812  9333k  73k 23%|mysqld       205M|   0     0 |  14   31    0   48    0
Mar 10 16:10:46 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:46| 22   5  73   0   0| 805M 3595M  173M 3259M|7201B 2160B|   0     0 |   0     0 |1072  1541 |1.23 0.83 0.55|1.0   0  70|   0     0 |openstack            889   19%7996k  73k|bash                 2003   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 10 16:10:47 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:47| 24   3  73   0   0| 823M 3577M  173M 3259M|6735B 2160B|   0   100k|   0  9.00 |1054  1513 |1.23 0.83 0.55|1.0   0 2.0|   0     0 |openstack            889   15%3370k  33B|openstack            889  3370k  33B 15%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 10 16:10:48 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:48| 21   5  72   2   0| 810M 3591M  173M 3259M|8473B 2160B|   0  7196k|   0   374 |1739  1459 |1.21 0.84 0.56|1.0   0  70|   0     0 |openstack            966   20%7996k  73k|bash                 2003   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 10 16:10:49 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:49| 22   5  73   0   0| 782M 3618M  173M 3259M|6669B 2160B|   0   172k|   0  19.0 |1171  1957 |1.21 0.84 0.56|1.0   0  70|   0     0 |uwsgi                325385.2%2535B8072B|bash                 2003   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 10 16:10:50 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:50| 24   3  73   0   0| 819M 3582M  173M 3259M|8270B 1944B|   0   304k|   0  14.0 | 766   848 |1.21 0.84 0.56|1.0   0 2.0|   0     0 |openstack            1046  25%8970k  73k|openstack            1046 8970k  73k 25%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 10 16:10:51 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:51| 21   6  73   0   0| 788M 3612M  173M 3259M|  14k 2160B|   0    64k|   0  8.00 |1166  1793 |1.21 0.84 0.56|1.0   0  72|   0     0 |openstack            1121  13%2776k  37k|bash                 2003   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 10 16:10:52 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:52| 23   3  74   0   0| 776M 3624M  173M 3259M|7174B 2160B|   0    48k|   0  3.00 | 938  1300 |1.21 0.84 0.56|1.0   0  17|   0     0 |uwsgi                325381.5%2539B7591B|bash                 2003   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 10 16:10:53 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:53| 22   5  73   0   0| 811M 3590M  173M 3259M|8035B 2160B|   0   988k|   0  12.0 | 980  1370 |1.19 0.84 0.56|1.0   0  64|   0     0 |openstack            1201  23%7996k  73k|openstack            1201 7996k  73k 23%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 10 16:10:54 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:54| 22   6  73   0   0| 786M 3614M  173M 3259M|4979B 2160B|   0    72k|   0  9.00 |1289  2018 |1.19 0.84 0.56|1.0   0  85|   0     0 |openstack            1288 4.8%2021k   0 |bash                 2003   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 10 16:10:55 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:55| 23   3  74   0   0| 824M 3576M  173M 3259M|5512B 2106B|   0     0 |   0     0 | 805  1042 |1.19 0.84 0.56|1.0   0 2.0|   0     0 |openstack            1288  23%9346k  73k|openstack            1288 9346k  73k 23%|mysqld       205M|   0     0 |  14   31    0   74    0
Mar 10 16:10:56 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:56| 21   5  74   0   0| 803M 3597M  173M 3259M|7206B 2214B|   0    48k|   0  3.00 |1189  1981 |1.19 0.84 0.56|1.0   0  99|   0     0 |openstack            1387  15%6169k  73k|bash                 2003   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 10 16:10:57 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:57| 21   6  73   0   0| 777M 3623M  173M 3259M|5719B 2160B|   0   296k|   0  27.0 |1294  2291 |1.19 0.84 0.56|1.0   0  67|   0     0 |uwsgi                325382.5%2483B7596B|bash                 2003   11M  80k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 10 16:10:58 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:58| 23   5  72   0   0| 812M 3588M  173M 3259M|7139B 2160B|   0   872k|   0  33.0 |1071  1545 |1.18 0.84 0.56|1.0   0  79|   0     0 |openstack            1536  23%7996k  73k|openstack            1536 7996k  73k 23%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 10 16:10:59 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:10:59| 22   4  73   0   0| 786M 3614M  173M 3259M|5819B 2160B|   0   216k|   0  7.00 |1310  2104 |1.18 0.84 0.56|1.0   0  23|   0     0 |openstack            1561 4.8%1927k   0 |bash                 2003   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 10 16:11:00 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:00| 23   4  74   0   0| 819M 3581M  173M 3259M|5407B 2038B|   0     0 |   0     0 | 757   861 |1.18 0.84 0.56|1.0   0 2.0|   0     0 |openstack            1561  25%8439k  73k|openstack            1561 8439k  73k 25%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 10 16:11:01 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:01| 23   5  72   0   0| 791M 3609M  173M 3259M|  12k 2106B|   0    84k|   0  9.00 |1360  2280 |1.18 0.84 0.56|2.0   0  71|   0     0 |openstack            1639  10%2740k  37k|bash                 2003   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 10 16:11:02 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:02| 23   3  74   0   0| 826M 3573M  173M 3259M|6788B 2214B|   0   152k|   0  9.00 | 754   894 |1.18 0.84 0.56|4.0   0 2.0|   0     0 |openstack            1639  24%8609k  37k|openstack            1639 8609k  37k 24%|mysqld       205M|   0     0 |  14   31    0  100    0
Mar 10 16:11:03 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:03| 21   7  71   0   0| 789M 3611M  173M 3259M|5296B 2160B|   0     0 |   0     0 |1596  3228 |1.16 0.85 0.56|1.0   0 168|   0     0 |openstack            1809 6.8%2021k   0 |bash                 2003   11M  83k0.5%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 10 16:11:04 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:04| 23   4  73   1   0| 825M 3575M  173M 3259M|  10k 2160B|   0  3092k|   0   166 | 948   831 |1.16 0.85 0.56|1.0   0 2.0|   0     0 |openstack            1809  25%9298k  73k|openstack            1809 9298k  73k 25%|mysqld       205M|   0     0 |  14   31    0  109    0
Mar 10 16:11:05 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:05| 23   5  73   0   0| 791M 3609M  173M 3260M|7446B 2160B|   0   196k|   0  6.00 |1351  2064 |1.16 0.85 0.56|1.0   0  22|   0     0 |openstack            1832  11%3154k  37k|bash                 2003   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  115    0
Mar 10 16:11:06 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:06| 23   4  74   0   0| 824M 3576M  173M 3260M|7060B 2160B|   0     0 |   0     0 |1007  1427 |1.16 0.85 0.56|1.0   0 1.0|   0     0 |openstack            1832  20%8190k  37k|openstack            1832 8190k  37k 20%|mysqld       205M|   0     0 |  14   31    0  122    0
Mar 10 16:11:07 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:07| 23   5  72   0   0| 813M 3587M  173M 3260M|6179B 2160B|   0   132k|   0  12.0 |1012  1794 |1.16 0.85 0.56|1.0   0  73|   0     0 |openstack            1905  18%7996k  73k|bash                 2003   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 10 16:11:08 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:08| 23   4  73   0   0| 778M 3622M  173M 3260M|8631B 2160B|   0   112k|   0  11.0 |1374  2279 |1.23 0.86 0.57|1.0   0  17|   0     0 |uwsgi                325394.0%6163B  20k|bash                 1835   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  133    0
Mar 10 16:11:09 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:09| 20   9  71   0   0| 814M 3586M  173M 3260M|5969B 1944B|   0   656k|   0  8.00 |1330  2046 |1.23 0.86 0.57|1.0 1.0 155|   0     0 |openstack            2078  20%7996k  73k|bash                 2003   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 10 16:11:10 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:10| 23   4  73   0   0| 787M 3612M  173M 3260M|6809B 2160B|   0   144k|   0  15.0 |1495  2245 |1.23 0.86 0.57|1.0   0  21|   0     0 |openstack            2101 5.0%2021k   0 |bash                 2003   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 10 16:11:11 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:11| 23   3  74   0   0| 825M 3575M  173M 3260M|  15k 2160B|   0     0 |   0     0 | 839   950 |1.23 0.86 0.57|1.0   0 2.0|   0     0 |openstack            2101  24%9320k  73k|openstack            2101 9320k  73k 24%|mysqld       205M|   0     0 |  14   29    0  143    0
Mar 10 16:11:12 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:12| 22   6  72   0   0| 805M 3594M  173M 3260M|7196B 2160B|   0    96k|   0  9.00 |1391  2265 |1.23 0.86 0.57|1.0   0  73|   0     0 |openstack            2174  15%6002k  73k|bash                 2003   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 10 16:11:13 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:13| 24   3  73   0   0| 826M 3573M  173M 3260M|6867B 2160B|   0     0 |   0     0 |1053  1604 |1.21 0.87 0.57|1.0   0   0|   0     0 |openstack            2174  19%5351k   0 |openstack            2174 5351k   0  19%|mysqld       205M|   0     0 |  14   31    0  154    0
Mar 10 16:11:14 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:14| 20   8  71   0   0| 802M 3597M  173M 3260M|6274B 2160B|   0  2088k|   0  48.0 |1524  2478 |1.21 0.87 0.57|1.0   0 170|   0     0 |openstack            2344  14%5174k  73k|bash                 2003   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 10 16:11:15 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:15| 25   3  73   0   0| 827M 3572M  173M 3260M|  15k 2160B|   0     0 |   0     0 |1131  1691 |1.21 0.87 0.57|1.0   0   0|   0     0 |openstack            2344  18%6179k   0 |openstack            2344 6179k   0  18%|mysqld       205M|   0     0 |  14   31    0  164    0
Mar 10 16:11:16 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:16| 21   6  73   0   0| 811M 3588M  173M 3260M|4664B 2160B|   0     0 |   0     0 | 965  1221 |1.21 0.87 0.57|1.0   0  23|   0     0 |openstack            2367  20%7996k  73k|bash                 2003   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 10 16:11:17 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:17| 23   6  71   0   0| 789M 3610M  174M 3260M|7867B 2160B|   0   192k|   0  15.0 |1274  2225 |1.21 0.87 0.57|1.0   0  71|   0     0 |openstack            2440 2.8%1928k   0 |bash                 2003   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 10 16:11:18 cloud-provider1-0000012800 dstat.sh[30382]: 10-03 16:11:18| 24   3  73   0   0| 823M 3576M  174M 3260M|7103B 1944B|   0   336k|   0  15.0 | 787   926 |1.19 0.87 0.58|1.0   0 2.0|   0     0 |openstack            2440  25%8743k  73k|openstack            2440 8743k  73k 25%|mysqld       205M|   0     0 |  14   29    0  173    0
