-- Logs begin at Wed 2020-04-01 15:24:31 UTC, end at Wed 2020-04-01 16:24:12 UTC. --
Apr 01 15:58:04 cloud-provider-iscsi-0000000130 systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 15:58:04 cloud-provider-iscsi-0000000130 dstat.sh[24104]: [286B blob data]
Apr 01 15:58:04 cloud-provider-iscsi-0000000130 dstat.sh[24104]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 15:58:27 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:27| 24   2  73   1   0| 817M 3972M  148M 2927M|  18k 2160B|   0  1872k|   0  64.0 |1355  1903 |1.16 0.78 0.52|1.0   0 2.0|   0     0 |keystone-manage      26525 22%1066k  10k|keystone-manage      265251066k  10k 22%|mysqld       203M|   0     0 |  14    5    0   11    0
Apr 01 15:58:28 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:28| 21   5  74   0   0| 781M 4008M  148M 2927M|6218B 2106B|   0     0 |   0     0 | 893  1120 |1.16 0.78 0.52|1.0   0  53|   0     0 |openstack            26610 22%9956k  37k|bash                 2009   18M  50k  0%|mysqld       203M|   0     0 |  14    5    0   11    0
Apr 01 15:58:29 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:29| 21   3  73   2   0| 800M 3989M  148M 2927M|6869B 2214B|  72k 2728k|18.0  74.0 |1468  2032 |1.23 0.80 0.53|1.0   0 1.0|   0     0 |openstack            266109.8%1202k  33B|openstack            266101202k  33B9.8%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 01 15:58:30 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:30| 22   5  73   0   0| 787M 4002M  148M 2927M|6115B 2160B|   0     0 |   0     0 |1036  1312 |1.23 0.80 0.53|1.0   0  63|   0     0 |openstack            26672 20%7829k  37k|bash                 2009   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 01 15:58:31 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:31| 22   6  72   0   0| 767M 4022M  148M 2927M|6979B 2160B|   0   916k|   0  7.00 |1343  2041 |1.23 0.80 0.53|2.0   0  99|   0     0 |openstack            267746.5%2104k   0 |bash                 2009   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Apr 01 15:58:32 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:32| 23   4  74   0   0| 802M 3986M  148M 2928M|7070B 1944B|   0     0 |   0     0 | 931  1319 |1.23 0.80 0.53|1.0   0 1.0|   0     0 |openstack            26774 22%9039k  37k|openstack            267749039k  37k 22%|mysqld       205M|   0     0 |  14   31    0   25    0
Apr 01 15:58:33 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:33| 22   4  74   0   0| 786M 4003M  148M 2928M|8182B 2160B|   0     0 |   0     0 |1062  1392 |1.23 0.80 0.53|2.0   0  22|   0     0 |openstack            26796 16%7473k  37k|bash                 2009   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   29    0
Apr 01 15:58:34 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:34| 24   3  72   1   0| 804M 3984M  148M 2928M|8582B 2160B|   0    10M|   0   139 |1414  1898 |1.21 0.80 0.53|1.0   0 2.0|   0     0 |openstack            26796 15%3662k   0 |openstack            267963662k   0  15%|mysqld       205M|   0     0 |  14   29    0   37    0
Apr 01 15:58:35 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:35| 23   5  72   0   0| 800M 3988M  148M 2928M|7976B 2106B|   0   112k|   0  6.00 |1059  1447 |1.21 0.80 0.53|1.0   0  72|   0     0 |openstack            26870 22%  10M  37k|bash                 2009   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Apr 01 15:58:36 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:36| 22   6  72   0   0| 769M 4019M  148M 2928M|7630B 2214B|   0   676k|   0  21.0 |1651  2577 |1.21 0.80 0.53|1.0   0 100|   0     0 |openstack            269715.0%2037k   0 |bash                 2009   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0   45    0
Apr 01 15:58:37 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:37| 23   4  73   0   0| 805M 3983M  148M 2928M|  16k 2106B|   0     0 |   0     0 | 926  1168 |1.21 0.80 0.53|1.0   0 1.0|   0     0 |openstack            26971 22%9108k  37k|openstack            269719108k  37k 22%|mysqld       205M|   0     0 |  14   31    0   48    0
Apr 01 15:58:38 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:38| 22   5  73   0   0| 792M 3996M  148M 2928M|9596B 2160B|   0     0 |   0     0 |1055  1403 |1.21 0.80 0.53|1.0   0  69|   0     0 |openstack            27040 18%7740k  37k|bash                 2009   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Apr 01 15:58:39 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:39| 21   5  73   1   0| 770M 4018M  148M 2928M|  16k 2214B|   0  3244k|   0  65.0 |1560  2156 |1.20 0.80 0.53|1.0   0  70|   0     0 |uwsgi                262527.0% 683k  12k|bash                 2009   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   56    0
Apr 01 15:58:40 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:40| 24   2  74   0   0| 805M 3983M  148M 2928M|8349B 2160B|   0     0 |   0     0 | 611   751 |1.20 0.80 0.53|1.0   0 3.0|   0     0 |openstack            27111 25%9361k  37k|openstack            271119361k  37k 25%|mysqld       205M|   0     0 |  14   29    0   56    0
Apr 01 15:58:41 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:41| 20   7  73   0   0| 784M 4004M  148M 2928M|8643B 2160B|   0   552k|   0  15.0 |1156  1852 |1.20 0.80 0.53|2.0   0  69|   0     0 |openstack            27182 11%4846k  37k|bash                 2009   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   60    0
Apr 01 15:58:42 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:42| 23   3  74   0   0| 762M 4026M  148M 2928M|6705B 1944B|   0   472k|   0  9.00 | 927  1200 |1.20 0.80 0.53|1.0   0  15|   0     0 |uwsgi                262521.5%2541B7333B|bash                 2009   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   64    0
Apr 01 15:58:43 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:43| 22   5  74   0   0| 805M 3983M  148M 2928M|9538B 2160B|   0    92k|   0  6.00 | 920  1188 |1.20 0.80 0.53|2.0   0  58|   0     0 |openstack            27255 23%  10M  37k|openstack            27255  10M  37k 23%|mysqld       205M|   0     0 |  14   29    0   64    0
Apr 01 15:58:44 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:44| 21   5  74   0   0| 793M 3995M  148M 2928M|8558B 2160B|   0  1716k|   0  42.0 |1256  1843 |1.18 0.81 0.54|2.0   0  78|   0     0 |openstack            27333 14%6902k  37k|bash                 2009   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   68    0
Apr 01 15:58:45 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:45| 21   6  73   0   0| 766M 4022M  148M 2928M|  10k 2106B|   0   376k|   0  3.00 |1322  1892 |1.18 0.81 0.54|1.0   0  85|   0     0 |uwsgi                262512.0%3551B9584B|bash                 2009   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   73    0
Apr 01 15:58:46 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:46| 24   2  74   0   0| 805M 3983M  148M 2928M|9428B 2214B|   0   108k|   0  6.00 | 752   771 |1.18 0.81 0.54|1.0   0 1.0|   0     0 |openstack            27419 25%9418k  37k|openstack            274199418k  37k 25%|mysqld       205M|   0     0 |  14   29    0   73    0
Apr 01 15:58:47 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:47| 22   6  72   0   0| 782M 4005M  148M 2928M|  11k 2106B|   0   628k|   0  16.0 |1388  2263 |1.18 0.81 0.54|1.0   0  98|   0     0 |openstack            27517 10%4310k  37k|bash                 2009   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   78    0
Apr 01 15:58:48 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:48| 23   3  74   0   0| 810M 3977M  148M 2928M|8956B 2256B|   0     0 |   0     0 |1022  1306 |1.18 0.81 0.54|1.0   0   0|   0     0 |openstack            27517 21%6839k   0 |openstack            275176839k   0  21%|mysqld       205M|   0     0 |  14   31    0   82    0
Apr 01 15:58:49 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:49| 20   8  72   0   0| 797M 3990M  148M 2928M|8544B 2160B|   0  4120k|   0   337 |1899  2077 |1.16 0.81 0.54|2.0   0 145|   0     0 |openstack            27662 16%7740k  37k|bash                 2009   11M  43k  0%|mysqld       205M|   0     0 |  14   29    0   83    0
Apr 01 15:58:50 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:50| 26   2  72   0   0| 812M 3976M  148M 2928M|  14k 2160B|   0   424k|   0  12.0 |1262  1875 |1.16 0.81 0.54|1.0   0 2.0|   0     0 |openstack            27662 17%3404k   1B|openstack            276623404k   1B 17%|mysqld       205M|   0     0 |  14   29    0   92    0
Apr 01 15:58:51 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:51| 23   3  74   0   0| 798M 3989M  148M 2929M|  16k 2160B|   0   272k|   0  6.00 | 792   931 |1.16 0.81 0.54|1.0   0  22|   0     0 |openstack            27686 22%8646k  37k|bash                 2009   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   92    0
Apr 01 15:58:52 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:52| 22   6  72   0   0| 776M 4012M  148M 2929M|8744B 2106B|   0  1172k|   0  32.0 |1311  2433 |1.16 0.81 0.54|1.0   0  71|   0     0 |openstack            277586.5%2147k   0 |bash                 2009   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Apr 01 15:58:53 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:53| 23   3  74   0   0| 812M 3975M  148M 2929M|8859B 1998B|   0   232k|   0  6.00 | 758  1087 |1.16 0.81 0.54|1.0   0 1.0|   0     0 |openstack            27758 23%8997k  37k|openstack            277588997k  37k 23%|mysqld       205M|   0     0 |  14   31    0  102    0
Apr 01 15:58:54 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:54| 21   8  71   0   0| 778M 4010M  148M 2929M|7402B 2160B|   0   348k|   0  7.00 |1730  2984 |1.15 0.81 0.54|1.0   0 168|   0     0 |openstack            279277.8%2907k  37k|bash                 2009   11M  46k  0%|mysqld       205M|   0     0 |  14   29    0  109    0
Apr 01 15:58:55 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:55| 23   3  74   0   0| 812M 3976M  148M 2929M|8721B 2160B|   0     0 |   0     0 | 853  1128 |1.15 0.81 0.54|1.0   0 1.0|   0     0 |openstack            27927 23%8236k   0 |openstack            279278236k   0  23%|mysqld       205M|   0     0 |  14   31    0  113    0
Apr 01 15:58:56 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:56| 23   4  73   0   0| 796M 3991M  148M 2929M|7040B 2160B|   0     0 |   0     0 |1100  1697 |1.15 0.81 0.54|1.0   0  22|   0     0 |openstack            27949 16%7740k  37k|bash                 2009   11M  41k0.5%|mysqld       205M|   0     0 |  14   29    0  118    0
Apr 01 15:58:57 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:57| 23   5  72   0   0| 776M 4012M  148M 2929M|7459B 2106B|   0   388k|   0  9.00 |1286  2310 |1.15 0.81 0.54|1.0   0  71|   0     0 |openstack            280214.5%2037k   0 |bash                 2009   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Apr 01 15:58:58 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:58| 23   3  74   0   0| 812M 3975M  148M 2929M|6647B 2214B|   0   220k|   0  6.00 | 816  1038 |1.15 0.81 0.54|1.0   0 1.0|   0     0 |openstack            28021 23%9107k  37k|openstack            280219107k  37k 23%|mysqld       205M|   0     0 |  14   31    0  128    0
Apr 01 15:58:59 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:58:59| 20   9  71   0   0| 779M 4008M  148M 2929M|6703B 2160B|   0  1504k|   0  99.0 |1888  3235 |1.14 0.82 0.54|1.0   0 169|   0     0 |openstack            281909.2%3614k  37k|bash                 2009   11M  46k  0%|mysqld       205M|   0     0 |  14   29    0  135    0
Apr 01 15:59:00 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:00| 23   3  73   0   0| 812M 3975M  148M 2929M|  14k 2160B|   0   356k|   0  6.00 |1158  1642 |1.14 0.82 0.54|1.0   0 2.0|   0     0 |openstack            28190 19%7530k   0 |openstack            281907530k   0  19%|mysqld       205M|   0     0 |  14   31    0  141    0
Apr 01 15:59:01 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:01| 24   3  73   0   0| 797M 3990M  148M 2929M|6766B 2106B|   0     0 |   0     0 |1046  1353 |1.14 0.82 0.54|1.0   0  22|   0     0 |openstack            28214 19%7740k  37k|bash                 2009   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  143    0
Apr 01 15:59:02 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:02| 23   6  71   0   0| 776M 4011M  148M 2929M|5775B 2052B|   0   296k|   0  3.00 |1344  2317 |1.14 0.82 0.54|1.0   0  71|   0     0 |openstack            282864.2%2037k   0 |bash                 2009   11M  37k0.2%|mysqld       205M|   0     0 |  14   29    0  149    0
Apr 01 15:59:03 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:03| 22   3  74   0   0| 812M 3975M  148M 2929M|  17k 2106B|   0   252k|   0  7.00 | 821  1014 |1.14 0.82 0.54|1.0   0 1.0|   0     0 |openstack            28286 24%9107k  37k|openstack            282869107k  37k 24%|mysqld       205M|   0     0 |  14   31    0  151    0
Apr 01 15:59:04 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:04| 19  10  71   0   0| 780M 4007M  148M 2929M|  10k 2160B|   0   476k|   0  2.00 |1780  2898 |1.05 0.80 0.54|1.0   0 169|   0     0 |openstack            284557.8%3133k  37k|bash                 2009   11M  46k  0%|mysqld       205M|   0     0 |  14   29    0  158    0
Apr 01 15:59:05 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:05| 23   3  74   0   0| 812M 3975M  148M 2929M|7587B 2052B|   0     0 |   0     0 | 673   906 |1.05 0.80 0.54|1.0   0   0|   0     0 |openstack            28455 24%8010k   0 |openstack            284558010k   0  24%|mysqld       205M|   0     0 |  14   31    0  160    0
Apr 01 15:59:06 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:06| 23   3  74   0   0| 788M 3999M  148M 2929M|6204B 2268B|   0     0 |   0     0 |1259  1942 |1.05 0.80 0.54|1.0   0  22|   0     0 |openstack            28477 14%5685k  37k|bash                 2009   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  167    0
Apr 01 15:59:07 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:07| 23   3  74   0   0| 811M 3976M  148M 2929M|  10k 2160B|   0   612k|   0  15.0 |1086  1806 |1.05 0.80 0.54|1.0   0   0|   0     0 |openstack            28477 19%5450k   0 |openstack            284775450k   0  19%|mysqld       205M|   0     0 |  14   29    0  175    0
Apr 01 15:59:08 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:08| 23   4  73   0   0| 803M 3984M  148M 2930M|8784B 2106B|   0   492k|   0  14.0 | 990  1403 |1.05 0.80 0.54|1.0   0  72|   0     0 |openstack            28549 22%9313k  37k|bash                 2009   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  175    0
Apr 01 15:59:09 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:09| 23   6  72   0   0| 775M 4011M  148M 2930M|7128B 2214B|   0  6228k|   0   110 |1869  3075 |1.04 0.81 0.54|1.0   0 109|   0     0 |openstack            286594.5%1945k   0 |bash                 2009   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  182    0
Apr 01 15:59:10 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:10| 24   3  73   0   0| 812M 3974M  148M 2930M|7957B 2106B|   0     0 |   0     0 | 932  1168 |1.04 0.81 0.54|1.0   0 3.0|   0     0 |openstack            28659 23%9214k  37k|openstack            286599214k  37k 23%|mysqld       205M|   0     0 |  14   29    0  186    1
Apr 01 15:59:11 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:11| 20   7  73   0   0| 799M 3987M  148M 2930M|  10k 2160B|   0   308k|   0  3.00 |1285  1819 |1.04 0.81 0.54|1.0   0  98|   0     0 |openstack            28759 17%7740k  37k|bash                 2009   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  187    0
Apr 01 15:59:12 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:12| 21   8  71   0   0| 774M 4013M  148M 2930M|7295B 1998B|   0   440k|   0  9.00 |1663  2764 |1.04 0.81 0.54|4.0   0 144|   0     0 |uwsgi                262522.5%2483B7338B|bash                 2009   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0  192    0
Apr 01 15:59:13 cloud-provider-iscsi-0000000130 dstat.sh[24104]: 01-04 15:59:13| 23   4  74   0   0| 813M 3973M  148M 2930M|7755B 2160B|   0   136k|   0  6.00 | 820  1153 |1.04 0.81 0.54|3.0   0 1.0|   0     0 |openstack            28904 23%9476k  37k|openstack            289049476k  37k 23%|mysqld       205M|   0     0 |  14   31    0  194    0
