-- Logs begin at Tue 2020-03-10 05:50:04 UTC, end at Tue 2020-03-10 07:21:10 UTC. --
Mar 10 07:18:51 cloud-provider1-0000012544 systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 07:18:51 cloud-provider1-0000012544 dstat.sh[30493]: [286B blob data]
Mar 10 07:18:51 cloud-provider1-0000012544 dstat.sh[30493]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 07:19:01 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:01| 14   6  72   8   0| 644M 3826M  183M 3171M|7715B 1944B|   0    10M|   0   818 |4862    11k|1.56 0.90 0.60|1.0 1.0   0|   0     0 |mysqld               297688.5%   0    0 |keystone-manage      31803  47k  33k8.0%|mysqld       197M|   0     0 |  14    7    0    5    0
Mar 10 07:19:02 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:02|  9   4  63  24   0| 647M 3823M  184M 3172M|5732B 2160B|   0    15M|   0   952 |3663  6335 |1.56 0.90 0.60|3.0   0   0|   0     0 |mysqld               297686.0%   0    0 |keystone-manage      31803  18k  12k4.2%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 10 07:19:03 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:03| 21   6  68   6   0| 648M 3820M  184M 3173M|5884B 2160B|   0  6940k|   0   507 |5548    13k|1.56 0.90 0.60|3.0   0   0|   0     0 |keystone-manage      31803 15%  76k 517k|python               6108  478k 992k2.2%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 10 07:19:04 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:04| 19   6  69   6   0| 649M 3817M  185M 3174M|7248B 2160B|   0    10M|   0   844 |6203    16k|1.52 0.91 0.60|2.0   0   0|   0     0 |keystone-manage      31803 12%  53k 259k|python               6108  247k 514k1.2%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 10 07:19:05 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:05| 20   6  71   2   0| 586M 3880M  185M 3174M|6216B 2160B|   0  3312k|   0   246 |2235  5794 |1.52 0.91 0.60|2.0   0  78|   0     0 |keystone-manage      318846.2%2212k  37k|bash                 2197   18M2010k0.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 07:19:06 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:06| 22   4  73   0   0| 636M 3830M  185M 3175M|6901B 2160B|   0  6640k|   0  71.0 | 777  1398 |1.52 0.91 0.60|2.0   0 1.0|   0     0 |keystone-manage      31884 25%  13M  37k|keystone-manage      31884  13M  37k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 07:19:07 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:07| 23   4  72   0   0| 616M 3850M  185M 3175M|6354B 2160B|   0  6872k|   0  68.0 | 931  1590 |1.52 0.91 0.60|2.0   0  12|   0     0 |keystone-manage      31896 17%  10M  73k|bash                 2197   17M  76k  0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 07:19:08 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:08| 21   8  68   2   0| 576M 3887M  185M 3176M|6930B 2160B|   0    67M|   0   791 |1981  2376 |1.52 0.91 0.60|2.0   0  97|   0     0 |kworker/u8:3         107851.5%   0    0 |bash                 2197   17M  81k0.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 07:19:09 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:09| 12  20  67   0   0| 577M 3886M  185M 3177M|7903B 2160B|   0   124k|   0  14.0 |2876  6409 |1.55 0.93 0.61|1.0   0 472|   0     0 |bash                 2197 3.2%3124k  31k|bash                 2197 3124k  31k3.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 07:19:10 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:10| 25  20  56   0   0| 605M 3857M  185M 3178M|6771B 1944B|   0    12k|   0  3.00 |3588  6588 |1.55 0.93 0.61|3.0   0 286|   0     0 |systemd              1    8.0%   0    0 |uwsgi                326412046k   0 5.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 07:19:11 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:11| 44   7  48   0   0| 685M 3778M  185M 3178M|  15k 2160B| 128k    0 |1.00     0 |1113  1048 |1.55 0.93 0.61|2.0   0  21|   0     0 |uwsgi                32642 25%  10M  73k|uwsgi                32641  11M  73k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 10 07:19:12 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:12| 47   6  47   0   0| 742M 3718M  185M 3180M|8220B 2160B|  12k  100k|2.00  8.00 |2351  6393 |1.55 0.93 0.61|4.0   0   0|   0     0 |uwsgi                32641 25%5602k 784k|uwsgi                326415602k 784k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 10 07:19:13 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:13| 25  10  64   1   0| 769M 3690M  185M 3181M|7899B 2106B|   0  4048k|   0   177 |2732  3936 |1.55 0.93 0.61|2.0   0 172|   0     0 |keystone-manage      465   15%5978k  37k|keystone-manage      465  5978k  37k 15%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 10 07:19:14 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:14| 23   3  73   0   0| 818M 3641M  185M 3181M|  14k 2160B|   0   840k|   0  3.00 | 692   760 |1.51 0.93 0.61|2.0   0 1.0|   0     0 |keystone-manage      465   25%  11M  40k|keystone-manage      465    11M  40k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 10 07:19:15 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:15| 22   5  72   1   0| 753M 3706M  185M 3181M|7354B 2256B|   0   528k|   0  60.0 |1523  2547 |1.51 0.93 0.61|2.0   0  54|   0     0 |mysqld               297682.0%   0    0 |bash                 2197   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 10 07:19:16 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:16| 22   4  73   1   0| 794M 3665M  185M 3181M|7635B 2160B|   0  5564k|   0   115 |1125  1327 |1.51 0.93 0.61|2.0   0 2.0|   0     0 |openstack            549   25%9983k  73k|openstack            549  9983k  73k 25%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 10 07:19:17 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:17|  5   1  94   0   0| 799M 3660M  185M 3181M|8153B 2606B|   0   300k|   0  5.00 | 417   578 |1.51 0.93 0.61|1.0   0   0|   0     0 |openstack            549  3.8% 997k   0 |openstack            549   997k   0 3.8%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:18 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:18|  1   1  97   0   0| 799M 3660M  185M 3181M|9388B 2160B|   0    10M|   0   127 | 432   497 |1.51 0.93 0.61|1.0   0   0|   0     0 |kworker/u8:2         304550.5%   0    0 |python2              30535  14k 454B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:19 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:19|  2   0  98   0   0| 799M 3660M  185M 3181M|8274B 1998B|   0     0 |   0     0 | 364   563 |1.39 0.91 0.60|1.0   0 2.0|   0     0 |beam.smp             216950.5%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:20 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:20|  1   1  98   0   0| 799M 3660M  185M 3181M|8518B 2106B|   0     0 |   0     0 | 328   491 |1.39 0.91 0.60|1.0   0   0|   0     0 |systemd-journal      399  0.2%   0    0 |python2              30535  14k 425B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:21 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:21|  1   1  98   0   0| 799M 3660M  185M 3181M|  16k 2160B|   0     0 |   0     0 | 306   481 |1.39 0.91 0.60|1.0   0   0|   0     0 |mysqld               297680.2%   0    0 |python2              30535  14k 426B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:22 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:22|  1   1  98   0   0| 799M 3660M  185M 3181M|6090B 2160B|   0     0 |   0     0 | 310   467 |1.39 0.91 0.60|1.0   0   0|   0     0 |kworker/u8:3         107850.5%   0    0 |python2              30535  14k 425B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:23 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:23|  1   1  98   0   0| 799M 3660M  185M 3181M|8674B 2160B|   0  2424k|   0  10.0 | 335   494 |1.39 0.91 0.60|1.0   0   0|   0     0 |systemd-journal      399  0.2%   0    0 |python2              30535  14k 448B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:24 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:24|  1   1  97   0   0| 799M 3660M  185M 3181M|9368B 2160B|   0    44k|   0  2.00 | 361   537 |1.28 0.90 0.60|3.0   0   0|   0     0 |python2              305350.2%  14k 445B|python2              30535  14k 445B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:25 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:25|  1   1  98   0   0| 799M 3660M  185M 3181M|7030B 2160B|   0     0 |   0     0 | 336   522 |1.28 0.90 0.60|1.0   0   0|   0     0 |irqbalance           918  0.2%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:26 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:26|  1   1  98   0   0| 799M 3660M  185M 3181M|6109B 2106B|   0     0 |   0     0 | 294   470 |1.28 0.90 0.60|1.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 425B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:27 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:27|  1   1  98   0   0| 799M 3660M  185M 3181M|8194B 2214B|   0     0 |   0     0 | 299   479 |1.28 0.90 0.60|1.0   0   0|   0     0 |etcd                 314910.2%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:28 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:28|  1   1  98   0   0| 799M 3660M  185M 3181M|6441B 1890B|   0  1044k|   0  39.0 | 334   475 |1.28 0.90 0.60|1.0   0   0|   0     0 |kworker/u8:3         107850.2%   0    0 |python2              30535  14k 452B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:29 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:29|  1   1  97   0   0| 799M 3660M  185M 3181M|6746B 2214B|   0   120k|   0  2.00 | 391   601 |1.17 0.88 0.60|1.0   0 2.0|   0     0 |etcd                 314910.5%   0    0 |python2              30535  14k 452B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:30 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:30|  1   1  98   0   0| 799M 3660M  185M 3181M|  14k 2160B|   0     0 |   0     0 | 317   496 |1.17 0.88 0.60|1.0   0   0|   0     0 |rcu_sched            8    0.2%   0    0 |python2              30535  14k 426B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:31 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:31|  1   1  98   0   0| 799M 3660M  185M 3181M|7725B 2160B|   0     0 |   0     0 | 325   486 |1.17 0.88 0.60|1.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 425B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:32 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:32|  1   1  98   0   0| 799M 3660M  185M 3181M|9152B 2160B|   0     0 |   0     0 | 339   492 |1.17 0.88 0.60|3.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:33 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:33|  2   1  95   2   0| 799M 3660M  185M 3181M|6504B 2106B|   0  1448k|   0   142 | 465   511 |1.17 0.88 0.60|1.0 1.0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k   0   0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:34 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:34|  1   1  98   1   0| 799M 3660M  185M 3181M|  16k 2214B|   0  4024k|   0  90.0 | 388   528 |1.08 0.87 0.59|1.0   0   0|   0     0 |systemd-journal      399  0.2%   0    0 |python2              30535  14k 920B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:35 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:35|  1   1  98   0   0| 799M 3660M  185M 3181M|7198B 2160B|   0     0 |   0     0 | 352   534 |1.08 0.87 0.59|1.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:36 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:36|  1   1  98   0   0| 799M 3660M  185M 3181M|7206B 2148B|   0     0 |   0     0 | 322   515 |1.08 0.87 0.59|1.0   0   0|   0     0 |python2              305350.2%  14k 425B|python2              30535  14k 425B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:37 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:37|  1   1  98   0   0| 799M 3660M  185M 3181M|5547B 1944B|   0     0 |   0     0 | 334   535 |1.08 0.87 0.59|1.0   0   0|   0     0 |kworker/u8:3         107850.2%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:38 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:38|  1   1  98   0   0| 799M 3660M  185M 3181M|7019B 2214B|   0     0 |   0     0 | 334   531 |1.08 0.87 0.59|1.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:39 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:39|  1   1  98   0   0| 799M 3660M  185M 3181M|8856B 2160B|   0   396k|   0  3.00 | 382   575 |0.99 0.85 0.59|1.0   0 2.0|   0     0 |tgtd                 7998 0.2%   0    0 |python2              30535  14k 452B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:40 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:40|  1   1  98   0   0| 799M 3660M  185M 3181M|9063B 2160B|   0     0 |   0     0 | 326   522 |0.99 0.85 0.59|1.0   0   0|   0     0 |etcd                 314910.2%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:41 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:41|  1   1  98   0   0| 799M 3660M  185M 3181M|  15k 2160B|   0     0 |   0     0 | 323   499 |0.99 0.85 0.59|1.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 426B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:42 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:42|  1   1  97   0   0| 799M 3660M  185M 3181M|6530B 2160B|   0     0 |   0     0 | 328   501 |0.99 0.85 0.59|1.0   0   0|   0     0 |etcd                 314910.2%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:43 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:43|  1   1  98   0   0| 799M 3660M  185M 3181M|6541B 2160B|   0     0 |   0     0 | 301   482 |0.99 0.85 0.59|1.0   0   0|   0     0 |python2              305350.2%  14k 425B|python2              30535  14k 425B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:44 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:44|  1   1  98   0   0| 799M 3660M  185M 3181M|6444B 1944B|   0  1060k|   0  24.0 | 335   493 |0.91 0.84 0.59|1.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 448B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:45 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:45|  1   1  98   0   0| 799M 3660M  185M 3181M|5222B 2202B|   0     0 |   0     0 | 278   479 |0.91 0.84 0.59|1.0   0   0|   0     0 |beam.smp             216950.5%   0    0 |python2              30535  14k 425B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:46 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:46|  1   1  98   0   0| 799M 3660M  185M 3181M|6466B 2160B|   0     0 |   0     0 | 296   473 |0.91 0.84 0.59|1.0   0   0|   0     0 |systemd-journal      399  0.2%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:47 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:47|  1   1  98   0   0| 799M 3660M  185M 3181M|  14k 2254B|   0     0 |   0     0 | 298   439 |0.91 0.84 0.59|1.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 426B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:48 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:48|  1   1  98   0   0| 799M 3660M  185M 3181M|5730B 2106B|   0     0 |   0     0 | 271   415 |0.91 0.84 0.59|1.0   0   0|   0     0 |kworker/u8:3         107850.2%   0    0 |python2              30535  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 07:19:49 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:49|  1   1  97   0   0| 799M 3660M  185M 3181M|5957B 2160B|   0   148k|   0  4.00 | 385   569 |0.84 0.82 0.58|1.0   0 2.0|   0     0 |rsyslogd             123900.2%   0    0 |python2              30535  14k 451B0.2%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 07:19:50 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:50|  1   1  98   0   0| 799M 3660M  185M 3181M|4880B 2160B|   0     0 |   0     0 | 274   475 |0.84 0.82 0.58|1.0   0   0|   0     0 |memcached            450  0.2%   0    0 |python2              30535  14k 428B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 07:19:51 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:51|  1   1  98   0   0| 799M 3660M  185M 3181M|4815B 2214B|   0     0 |   0     0 | 268   380 |0.84 0.82 0.58|1.0   0   0|   0     0 |python2              305350.2%  14k 424B|python2              30535  14k 424B0.2%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 07:19:52 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:52|  1   1  99   0   0| 799M 3660M  185M 3181M|8809B 2160B|   0     0 |   0     0 | 287   426 |0.84 0.82 0.58|3.0   0   0|   0     0 |beam.smp             216950.5%   0    0 |python2              30535  14k 424B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 07:19:53 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:53|  1   0  98   0   0| 799M 3660M  185M 3181M|6325B 1944B|   0     0 |   0     0 | 298   420 |0.84 0.82 0.58|1.0   0   0|   0     0 |kworker/2:1H         421  0.2%   0    0 |python2              30535  14k 418B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 07:19:54 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:54|  1   1  98   0   0| 799M 3660M  185M 3181M|5435B 2160B|   0   260k|   0  39.0 | 417   490 |0.77 0.81 0.58|1.0   0   0|   0     0 |systemd-journal      399  0.2%   0    0 |python2              30535  14k 442B0.2%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 07:19:55 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:55|  1   1  98   0   0| 799M 3660M  185M 3181M|5219B 2160B|   0     0 |   0     0 | 307   452 |0.77 0.81 0.58|1.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 428B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 07:19:56 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:56|  1   1  98   0   0| 799M 3660M  185M 3181M|6806B 2106B|   0     0 |   0     0 | 306   442 |0.77 0.81 0.58|1.0   0   0|   0     0 |python2              305350.2%  14k 424B|python2              30535  14k 424B0.2%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 07:19:57 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:57|  1   1  98   0   0| 799M 3660M  185M 3181M|6067B 2214B|   0     0 |   0     0 | 348   498 |0.77 0.81 0.58|3.0   0   0|   0     0 |beam.smp             216950.5%   0    0 |python2              30535  14k 424B0.2%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 07:19:58 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:58|  1   1  98   0   0| 799M 3660M  185M 3181M|5494B 2106B|   0     0 |   0     0 | 280   434 |0.77 0.81 0.58|1.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 424B0.2%|mysqld       203M|   0     0 |  14    6    0    7    0
Mar 10 07:19:59 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:19:59|  1   1  98   0   0| 799M 3660M  185M 3181M|9018B 2214B|   0    32k|   0  2.00 | 426   607 |0.71 0.80 0.58|1.0   0 2.0|   0     0 |etcd                 314910.5%   0    0 |python2              30535  14k 446B  0%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 07:20:00 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:20:00|  1   1  98   0   0| 799M 3660M  185M 3181M|8263B 2160B|   0     0 |   0     0 | 370   531 |0.71 0.80 0.58|1.0   0   0|   0     0 |python2              305350.2%  14k 428B|python2              30535  14k 428B0.2%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 07:20:01 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:20:01|  1   1  98   0   0| 799M 3660M  185M 3181M|7021B 1944B|   0     0 |   0     0 | 324   436 |0.71 0.80 0.58|1.0   0   0|   0     0 |beam.smp             216950.2%   0    0 |python2              30535  14k 424B  0%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 07:20:02 cloud-provider1-0000012544 dstat.sh[30493]: 10-03 07:20:02|  2   1  97   0   0| 799M 3660M  185M 3181M|  14k 2160B|   0     0 |   0     0 | 312   443 |0.71 0.80 0.58|1.0   0   0|   0     0 |kworker/u8:1         7902 0.2%   0    0 |python2              30535  14k 425B0.2%|mysqld       203M|   0     0 |  14    6    0    6    0
