-- Logs begin at Thu 2020-03-12 08:36:13 UTC, end at Thu 2020-03-12 15:14:16 UTC. --
Mar 12 14:43:29 cloud-provider1-0000014595 systemd[1]: Started Devstack devstack@dstat.service.
Mar 12 14:43:29 cloud-provider1-0000014595 dstat.sh[30442]: [286B blob data]
Mar 12 14:43:29 cloud-provider1-0000014595 dstat.sh[30442]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 12 14:43:50 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:43:50| 14  21  65   0   0| 579M 3897M  170M 3191M|7995B 2160B|   0   100k|   0  12.0 |3622  7902 |0.81 0.67 0.51|1.0   0 349|   0     0 |systemd              1    4.2%   0    0 |bash                 2077 2612k  19k1.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 12 14:43:51 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:43:51| 42  12  46   0   0| 650M 3825M  170M 3191M|6357B 2106B|   0     0 |   0     0 |2001  2835 |1.06 0.72 0.53|3.0   0 143|   0     0 |uwsgi                32593 21%7673k  37k|uwsgi                325948347k  37k 21%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 12 14:43:52 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:43:52| 46   5  49   1   0| 726M 3748M  170M 3192M|5816B 2214B| 148k    0 |5.00     0 | 895   860 |1.06 0.72 0.53|2.0   0 2.0|   0     0 |uwsgi                32593 25%9067k  37k|uwsgi                325949323k 432k 24%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 12 14:43:53 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:43:53| 36  12  52   0   0| 755M 3718M  170M 3194M|7184B 2106B|   0     0 |   0     0 |3627  7447 |1.06 0.72 0.53|2.0   0 172|   0     0 |uwsgi                32593 14%1495k 121k|keystone-manage      415  2212k  37k6.0%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 12 14:43:54 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:43:54| 23   4  74   0   0| 791M 3681M  170M 3194M|5467B 2214B|   0   832k|   0  3.00 | 696   783 |1.06 0.72 0.53|1.0   0 3.0|   0     0 |keystone-manage      415   25%9463k  37k|keystone-manage      415  9463k  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 12 14:43:55 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:43:55| 23   4  73   0   0| 832M 3640M  170M 3194M|6721B 2160B|   0   904k|   0  6.00 | 756   888 |1.06 0.72 0.53|1.0   0 2.0|   0     0 |keystone-manage      415   24%7387k  10k|keystone-manage      415  7387k  10k 24%|mysqld       202M|   0     0 |  14   11    0    7    0
Mar 12 14:43:56 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:43:56| 20   5  72   3   0| 759M 3712M  170M 3194M|  17k 1944B|   0   496k|   0  58.0 |1300  2021 |1.14 0.74 0.54|1.0   0  52|   0     0 |openstack            502  6.5%2021k   0 |bash                 2077   19M  89k0.2%|mysqld       202M|   0     0 |  14    5    0   10    0
Mar 12 14:43:57 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:43:57| 23   4  74   0   0| 794M 3678M  170M 3194M|6948B 2160B|   0  2260k|   0  64.0 | 860  1036 |1.14 0.74 0.54|1.0   0 2.0|   0     0 |openstack            502   25%9232k  73k|openstack            502  9232k  73k 25%|mysqld       202M|   0     0 |  14    5    0   10    0
Mar 12 14:43:58 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:43:58| 20   3  73   3   0| 764M 3708M  170M 3194M|7107B 2160B|  68k  168k|17.0  5.00 |1410  2134 |1.14 0.74 0.54|1.0   0  49|   0     0 |uwsgi                325937.8% 137k  10k|bash                 2077   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 12 14:43:59 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:43:59| 22   5  73   1   0| 802M 3670M  170M 3194M|  15k 2160B|   0  9692k|   0   145 | 908   975 |1.14 0.74 0.54|1.0   0  14|   0     0 |openstack            565   24%9346k  73k|openstack            565  9346k  73k 24%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 12 14:44:00 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:00| 22   6  71   0   0| 776M 3696M  170M 3194M|5628B 2106B|   0   980k|   0  7.00 |1269  2054 |1.14 0.74 0.54|2.0   0  99|   0     0 |openstack            668  6.0%2021k   0 |bash                 2077   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 12 14:44:01 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:01| 23   4  74   0   0| 812M 3659M  170M 3194M|6058B 2214B|   0     0 |   0     0 | 674   826 |1.13 0.75 0.54|1.0   0 2.0|   0     0 |openstack            668   25%9309k  73k|openstack            668  9309k  73k 25%|mysqld       205M|   0     0 |  14   30    0   20    1
Mar 12 14:44:02 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:02| 23   4  73   0   0| 784M 3687M  170M 3194M|6637B 2160B|   0     0 |   0     0 |1343  2024 |1.13 0.75 0.54|1.0   0  23|   0     0 |openstack            691   12%4556k  73k|bash                 2077   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 12 14:44:03 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:03| 24   3  73   0   0| 812M 3659M  170M 3194M|6609B 2106B|   0     0 |   0     0 |1121  1616 |1.13 0.75 0.54|1.0   0   0|   0     0 |openstack            691   19%6788k   0 |openstack            691  6788k   0  19%|mysqld       205M|   0     0 |  14   31    0   35    0
Mar 12 14:44:04 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:04| 23   5  72   0   0| 795M 3676M  170M 3195M|6289B 2214B|   0  2548k|   0  41.0 |1128  1767 |1.13 0.75 0.54|1.0   0  77|   0     0 |openstack            766   14%5717k  73k|bash                 2077   11M  73k0.2%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 12 14:44:05 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:05| 23   3  73   0   0| 817M 3654M  170M 3195M|5349B 1944B|   0    32k|   0  5.00 | 842  1011 |1.13 0.75 0.54|1.0   0   0|   0     0 |openstack            766   18%5636k   0 |openstack            766  5636k   0  18%|mysqld       205M|   0     0 |  14   29    1   39    0
Mar 12 14:44:06 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:06| 22   6  72   0   0| 784M 3687M  170M 3195M|7290B 2160B|   0     0 |   0     0 |1582  2526 |1.12 0.75 0.55|1.0   0 101|   0     0 |openstack            876   12%3229k  37k|bash                 2077   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 12 14:44:07 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:07| 24   2  73   0   0| 817M 3654M  170M 3195M|8272B 2160B|   0     0 |   0     0 | 952  1291 |1.12 0.75 0.55|1.0   0 1.0|   0     0 |openstack            876   21%   -    - |python2              30494  24k 434B  0%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 12 14:44:08 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:08| 22   5  73   0   0| 806M 3665M  170M 3195M|7157B 2160B|   0   316k|   0  15.0 |1031  1468 |1.12 0.75 0.55|1.0   0  70|   0     0 |openstack            951   22%9036k  73k|bash                 2077   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 12 14:44:09 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:09| 22   5  73   0   0| 776M 3695M  170M 3195M|  14k 2160B|   0  3600k|   0  88.0 |1461  2152 |1.12 0.75 0.55|1.0   0  70|   0     0 |uwsgi                325948.0% 834k  12k|bash                 2077   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 12 14:44:10 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:10| 22   5  73   0   0| 807M 3663M  170M 3195M|8486B 2106B|   0   344k|   0  9.00 | 758   817 |1.12 0.75 0.55|1.0   0 2.0|   0     0 |openstack            1032  25%7469k  73k|openstack            1032 7469k  73k 25%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 12 14:44:11 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:11| 22   5  72   0   0| 775M 3695M  170M 3195M|8891B 2160B|   0   168k|   0  17.0 |1238  1901 |1.11 0.76 0.55|1.0   0  68|   0     0 |uwsgi                325946.2%2535B8072B|bash                 2077   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 12 14:44:12 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:12| 24   4  73   0   0| 814M 3656M  170M 3195M|5443B 2244B|   0   308k|   0  14.0 | 792   905 |1.11 0.76 0.55|1.0   0 2.0|   0     0 |openstack            1103  25%9868k  73k|openstack            1103 9868k  73k 25%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 12 14:44:13 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:13| 20   6  73   0   0| 787M 3684M  170M 3195M|7962B 2160B|   0    60k|   0  8.00 |1128  1799 |1.11 0.76 0.55|1.0   0  73|   0     0 |openstack            1178  11%3007k  37k|bash                 2077   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 12 14:44:14 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:14| 24   2  73   0   0| 821M 3650M  170M 3195M|7119B 2106B|   0   824k|   0  22.0 | 917  1217 |1.11 0.76 0.55|1.0   0 3.0|   0     0 |openstack            1178  22%8351k  37k|openstack            1178 8351k  37k 22%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 12 14:44:15 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:15| 20   6  74   0   0| 808M 3662M  170M 3195M|5050B 1998B|   0     0 |   0     0 |1066  1422 |1.11 0.76 0.55|1.0   0  79|   0     0 |openstack            1260  19%7996k  73k|bash                 2077   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 12 14:44:16 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:16| 20   6  73   0   0| 774M 3697M  170M 3195M|4740B 2214B|   0    48k|   0  3.00 |1192  1890 |1.10 0.76 0.55|1.0   0  80|   0     0 |uwsgi                325932.0%3551B9923B|bash                 2077   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 12 14:44:17 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:17| 23   3  74   0   0| 815M 3655M  170M 3195M|5477B 2106B|   0   316k|   0  14.0 | 713   835 |1.10 0.76 0.55|1.0   0 7.0|   0     0 |openstack            1347  25%  10M  73k|openstack            1347   10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 12 14:44:18 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:18| 21   6  72   0   0| 785M 3686M  170M 3195M|  14k 2214B|   0    76k|   0  9.00 |1307  2213 |1.10 0.76 0.55|1.0   0  97|   0     0 |openstack            1446 6.5%2021k   0 |bash                 2077   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 12 14:44:19 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:19| 24   2  73   1   0| 822M 3648M  170M 3195M|5053B 2106B|   0  5420k|   0   459 |1660   999 |1.10 0.76 0.55|1.0   0 2.0|   0     0 |openstack            1446  23%9334k  73k|openstack            1446 9334k  73k 23%|mysqld       205M|   0     0 |  14   31    0   78    0
Mar 12 14:44:20 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:20| 20   7  72   0   0| 796M 3674M  170M 3195M|  12k 2214B|   0   200k|   0  21.0 |1334  2460 |1.10 0.76 0.55|1.0   0 146|   0     0 |openstack            1596  13%4856k  73k|bash                 2077   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 12 14:44:21 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:21| 25   2  73   0   0| 823M 3647M  170M 3195M|4765B 2160B|   0   144k|   0  12.0 |1019  1731 |1.09 0.77 0.55|2.0   0   0|   0     0 |openstack            1596  19%6497k   1B|openstack            1596 6497k   1B 19%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 12 14:44:22 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:22| 22   4  73   0   0| 808M 3663M  170M 3195M|6780B 2160B|   0   668k|   0  24.0 | 869  1077 |1.09 0.77 0.55|1.0   0  23|   0     0 |openstack            1619  23%7996k  73k|bash                 2077   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 12 14:44:23 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:23| 23   5  72   0   0| 784M 3686M  170M 3195M|7780B 2160B|   0    72k|   0  8.00 |1329  2126 |1.09 0.77 0.55|1.0   0  71|   0     0 |openstack            1697 3.2%1918k   0 |bash                 2077   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 12 14:44:24 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:24| 23   4  73   1   0| 820M 3650M  170M 3195M|9032B 1944B|   0  1400k|   0  38.0 | 822   908 |1.09 0.77 0.55|1.0   0 4.0|   0     0 |openstack            1697  24%9235k  73k|openstack            1697 9235k  73k 24%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 12 14:44:25 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:25| 20   8  71   0   0| 786M 3684M  170M 3195M|8248B 2160B|   0     0 |   0     0 |1776  3109 |1.09 0.77 0.55|1.0   0 168|   0     0 |openstack            1869 5.0%1946k   0 |bash                 2077   11M  83k  0%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 12 14:44:26 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:26| 23   3  74   0   0| 818M 3652M  170M 3195M|7947B 2160B|   0     0 |   0     0 | 727   814 |1.08 0.77 0.56|1.0   0 2.0|   0     0 |openstack            1869  25%8644k  73k|openstack            1869 8644k  73k 25%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 12 14:44:27 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:27| 23   4  73   0   0| 785M 3685M  170M 3196M|7523B 2160B|   0    60k|   0  6.00 |1166  2010 |1.08 0.77 0.56|1.0   0  21|   0     0 |openstack            1892 8.8%2039k   0 |bash                 2077   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  115    0
Mar 12 14:44:28 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:28| 23   4  74   0   0| 821M 3649M  170M 3196M|  11k 2160B|   0    48k|   0  5.00 | 785  1122 |1.08 0.77 0.56|1.0   0 2.0|   0     0 |openstack            1892  22%9305k  73k|openstack            1892 9305k  73k 22%|mysqld       205M|   0     0 |  14   31    0  119    0
Mar 12 14:44:29 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:29| 23   5  72   0   0| 806M 3664M  170M 3196M|5780B 2160B|   0   124k|   0  12.0 |1149  2030 |1.08 0.77 0.56|1.0   0  73|   0     0 |openstack            1965  15%7044k  73k|bash                 2077   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 12 14:44:30 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:30| 24   4  73   0   0| 776M 3694M  170M 3196M|5240B 2160B|   0     0 |   0     0 |1318  2227 |1.08 0.77 0.56|2.0   0  42|   0     0 |uwsgi                325943.0%4906B  15k|bash                 2077   11M  80k  0%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 12 14:44:31 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:31| 21   7  72   0   0| 811M 3659M  170M 3196M|5696B 2160B|   0   324k|   0  15.0 |1161  1721 |1.08 0.77 0.56|1.0   0 128|   0     0 |openstack            2136  21%7996k  73k|openstack            2136 7996k  73k 21%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 12 14:44:32 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:32| 24   3  73   0   0| 820M 3650M  170M 3196M|6453B 2254B|   0    32k|   0  5.00 |1089  1703 |1.08 0.77 0.56|1.0   0   0|   0     0 |uwsgi                325943.5%6175B  19k|python2              30494  38k 446B  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 12 14:44:33 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:33| 23   3  74   0   0| 810M 3660M  170M 3196M|4831B 1944B|   0     0 |   0     0 | 814  1092 |1.08 0.77 0.56|1.0   0  23|   0     0 |openstack            2159  24%8846k  73k|bash                 2077   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 12 14:44:34 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:34| 25   4  71   0   0| 786M 3683M  170M 3196M|8181B 2160B|   0    92k|   0  9.00 |1237  2120 |1.08 0.77 0.56|1.0   0  73|   0     0 |openstack            2234 6.2%2021k   0 |bash                 2077   11M  73k0.2%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 12 14:44:35 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:35| 24   2  73   1   0| 820M 3649M  170M 3196M|  13k 2160B|   0  2716k|   0  65.0 | 815   804 |1.08 0.77 0.56|1.0   0 2.0|   0     0 |openstack            2234  25%9015k  73k|openstack            2234 9015k  73k 25%|mysqld       205M|   0     0 |  14   29    0  147    0
Mar 12 14:44:36 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:36| 21   7  71   0   0| 787M 3683M  170M 3196M|6009B 2160B|   0     0 |   0     0 |1615  3106 |1.15 0.79 0.57|1.0   0 168|   0     0 |openstack            2404 5.8%2021k   0 |bash                 2077   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 12 14:44:37 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:37| 24   2  74   0   0| 823M 3646M  170M 3196M|5327B 2160B|   0     0 |   0     0 | 568   735 |1.15 0.79 0.57|1.0   0 2.0|   0     0 |openstack            2404  25%9293k  73k|openstack            2404 9293k  73k 25%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 12 14:44:38 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:38| 22   5  73   0   0| 789M 3680M  170M 3196M|8481B 2160B|   0     0 |   0     0 |1224  1927 |1.15 0.79 0.57|1.0   0  22|   0     0 |openstack            2427  11%3007k  37k|bash                 2077   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 12 14:44:39 cloud-provider1-0000014595 dstat.sh[30442]: 12-03 14:44:39| 23   3  73   0   0| 822M 3647M  170M 3196M|6948B 2160B|   0    68k|   0  6.00 | 871  1235 |1.15 0.79 0.57|1.0   0 1.0|   0     0 |openstack            2427  22%8337k  37k|openstack            2427 8337k  37k 22%|mysqld       205M|   0     0 |  14   31    0  169    0
