-- Logs begin at Fri 2020-03-13 08:54:12 UTC, end at Fri 2020-03-13 10:48:30 UTC. --
Mar 13 10:17:38 cloud-provider1-0000015593 systemd[1]: Started Devstack devstack@dstat.service.
Mar 13 10:17:38 cloud-provider1-0000015593 dstat.sh[30475]: [286B blob data]
Mar 13 10:17:38 cloud-provider1-0000015593 dstat.sh[30475]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 13 10:17:48 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:48| 13   5  70  13   0| 648M 3833M  170M 3185M|7218B   11k|   0    10M|   0   815 |4930  8205 |0.63 0.62 0.48|1.0   0   0|   0     0 |mysqld               297547.8%   0    0 |keystone-manage      31789  26k  17k5.5%|mysqld       199M|   0     0 |  14    8    0    5    0
Mar 13 10:17:49 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:49| 17   5  71   7   0| 649M 3830M  170M 3187M|8079B   10k|   0  6016k|   0   453 |5711    13k|0.63 0.62 0.48|1.0   0   0|   0     0 |keystone-manage      31789 13%  54k 382k|python               5880  361k 750k1.8%|mysqld       199M|   0     0 |  14    8    0    5    0
Mar 13 10:17:50 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:50| 17   6  68   9   0| 651M 3827M  171M 3188M|  12k  403k|   0  6864k|   0   531 |6549    13k|0.63 0.62 0.48|1.0 1.0   0|   0     0 |keystone-manage      31789 11%  49k 375k|python               5880  357k 742k1.2%|mysqld       200M|   0     0 |  14    8    0    5    0
Mar 13 10:17:51 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:51| 14   5  70  11   0| 651M 3826M  171M 3188M|  10k  395k|   0  8760k|   0   678 |5144    15k|0.63 0.62 0.48|2.0   0   0|   0     0 |keystone-manage      317898.8%  47k  34k|tail                 16565 383k 383k0.5%|mysqld       201M|   0     0 |  14    8    0    5    0
Mar 13 10:17:52 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:52| 20   8  68   4   0| 605M 3872M  171M 3188M|7408B   19k|   0    46M|   0   474 |1875  1637 |0.66 0.62 0.48|1.0   0  78|   0     0 |keystone-manage      31870 15%6792k  37k|bash                 1962   18M2010k1.0%|mysqld       201M|   0     0 |  14    6    0    6    0
Mar 13 10:17:53 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:53| 23   4  73   1   0| 576M 3900M  171M 3189M|7335B 6628B|   0  6564k|   0  56.0 | 850  1179 |0.66 0.62 0.48|1.0 1.0 5.0|   0     0 |mysqld               297540.5%   0    0 |bash                 1962   17M  75k  0%|mysqld       201M|   0     0 |  14    6    0    7    0
Mar 13 10:17:54 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:54| 23   4  73   1   0| 623M 3853M  171M 3189M|  13k 4526B|   0  7676k|   0  85.0 |1218  1563 |0.66 0.62 0.48|1.0   0  10|   0     0 |keystone-manage      31882 25%  11M  73k|keystone-manage      31882  11M  73k 25%|mysqld       201M|   0     0 |  14    6    0    7    0
Mar 13 10:17:55 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:55| 17  11  71   1   0| 578M 3898M  171M 3190M|8541B 2038B|   0  5088k|   0   169 |2091  3001 |0.66 0.62 0.48|1.0 1.0 189|   0     0 |bash                 1962 2.0%  17M  88k|bash                 1962   17M  88k2.0%|mysqld       201M|   0     0 |  14    6    0    6    0
Mar 13 10:17:56 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:56| 12  21  66   1   0| 578M 3895M  171M 3191M|6181B   17k|   0  2172k|   0  68.0 |3043  6376 |0.66 0.62 0.48|2.0   0 474|   0     0 |bash                 1962 2.5%3909k  30k|bash                 1962 3909k  30k2.5%|mysqld       201M|   0     0 |  14    6    0    6    0
Mar 13 10:17:57 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:57| 34  16  50   0   0| 611M 3862M  171M 3192M|8671B   13k|   0    14M|   0   163 |3365  6885 |0.85 0.66 0.49|3.0   0 208|   0     0 |uwsgi                32629 12%2681k   0 |uwsgi                326282815k   0  12%|mysqld       201M|   0     0 |  14    8    0    6    0
Mar 13 10:17:58 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:58| 44   7  49   0   0| 706M 3767M  171M 3192M|7530B   10k| 128k    0 |1.00     0 |1000   988 |0.85 0.66 0.49|2.0   0 4.0|   0     0 |uwsgi                32628 25%  11M  73k|uwsgi                32629  12M 105k 25%|mysqld       201M|   0     0 |  14    8    0    6    0
Mar 13 10:17:59 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:17:59| 45   7  47   1   0| 747M 3723M  171M 3195M|  14k 2160B|  20k  120k|4.00  17.0 |1322  7128 |0.85 0.66 0.49|2.0   0  49|   0     0 |uwsgi                32628 22%4496k 206k|uwsgi                326284496k 206k 22%|mysqld       201M|   0     0 |  14    6    0    7    0
Mar 13 10:18:00 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:00| 21   8  71   0   0| 789M 3681M  171M 3195M|7179B 6924B|   0     0 |   0     0 |1827  2324 |0.85 0.66 0.49|1.0   0 121|   0     0 |keystone-manage      450   20%  10M  73k|keystone-manage      450    10M  73k 20%|mysqld       201M|   0     0 |  14    6    0    7    0
Mar 13 10:18:01 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:01| 23   4  73   0   0| 829M 3640M  172M 3195M|6638B 4350B|   0  1692k|   0  44.0 | 898  1006 |0.85 0.66 0.49|1.0   0 2.0|   0     0 |keystone-manage      450   24%8377k  10k|keystone-manage      450  8377k  10k 24%|mysqld       203M|   0     0 |  14    8    0    7    0
Mar 13 10:18:02 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:02| 22   5  73   1   0| 763M 3707M  172M 3195M|  15k   13k|   0   532k|   0  64.0 |1264  2111 |1.02 0.70 0.51|1.0   0  52|   0     0 |openstack            533  6.0%2045k   0 |bash                 1962   19M  89k  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 13 10:18:03 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:03| 23   3  74   0   0| 796M 3674M  172M 3195M|5974B 9484B|   0  3176k|   0  91.0 | 900  1085 |1.02 0.70 0.51|1.0   0 2.0|   0     0 |openstack            533   25%8750k  73k|openstack            533  8750k  73k 25%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 13 10:18:04 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:04| 16   3  73   8   0| 813M 3656M  172M 3195M|4169B 2106B|  68k 1284k|17.0   199 |1350  1620 |1.02 0.70 0.51|1.0   0 3.0|   0     0 |uwsgi                326297.2% 137k7797B|openstack            533   596k   0 3.2%|mysqld       205M|   0     0 |  14   32    0   13    0
Mar 13 10:18:05 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:05| 21   6  73   0   0| 795M 3674M  172M 3195M|5398B 2160B|   0     0 |   0     0 |1098  1505 |1.02 0.70 0.51|2.0   0  62|   0     0 |openstack            598   18%6841k  73k|bash                 1962   11M  76k0.2%|mysqld       205M|   0     0 |  14   30    0   15    0
Mar 13 10:18:06 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:06| 23   5  72   0   0| 769M 3700M  172M 3195M|6152B 3958B|   0   736k|   0  7.00 |1298  1959 |1.02 0.70 0.51|2.0   0  99|   0     0 |uwsgi                326281.8%2678B8646B|bash                 1962   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   20    0
Mar 13 10:18:07 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:07| 22   5  74   0   0| 808M 3661M  172M 3195M|5078B 5734B|   0     0 |   0     0 | 705   800 |1.02 0.71 0.51|1.0   0 2.0|   0     0 |openstack            701   25%9700k  73k|openstack            701  9700k  73k 25%|mysqld       205M|   0     0 |  14   30    0   20    0
Mar 13 10:18:08 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:08| 23   4  71   2   0| 779M 3689M  172M 3195M|5740B 2214B|   0    17M|   0   647 |1919  2243 |1.02 0.71 0.51|1.0   0  21|   0     0 |openstack            724  9.2%2708k   0 |bash                 1962   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0   28    0
Mar 13 10:18:09 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:09| 24   3  73   0   0| 815M 3654M  172M 3195M|7747B 3046B|   0     0 |   0     0 |1047  1650 |1.02 0.71 0.51|2.0   0 2.0|   0     0 |openstack            724   20%8660k  73k|openstack            724  8660k  73k 20%|mysqld       205M|   0     0 |  14   32    0   35    0
Mar 13 10:18:10 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:10| 22   6  72   0   0| 791M 3678M  172M 3195M|8864B 2106B|   0   500k|   0  15.0 |1126  1684 |1.02 0.71 0.51|1.0   0  74|   0     0 |openstack            799   14%4258k  73k|bash                 1962   11M  73k0.2%|mysqld       205M|   0     0 |  14   30    0   36    0
Mar 13 10:18:11 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:11| 23   4  73   0   0| 821M 3648M  172M 3195M|  16k 4246B|   0    44k|   0  6.00 | 823  1219 |1.02 0.71 0.51|1.0   0 1.0|   0     0 |openstack            799   19%7119k   0 |openstack            799  7119k   0  19%|mysqld       205M|   0     0 |  14   32    0   39    0
Mar 13 10:18:12 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:12| 22   5  73   0   0| 797M 3671M  172M 3195M|8140B 2214B|   0     0 |   0     0 |1461  2491 |1.02 0.71 0.51|1.0   0 102|   0     0 |openstack            910   14%5912k  73k|bash                 1962   11M  81k  0%|mysqld       205M|   0     0 |  14   30    0   44    0
Mar 13 10:18:13 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:13| 23   5  72   0   0| 780M 3688M  172M 3196M|  14k 5086B|   0  2692k|   0  49.0 |1232  1832 |1.02 0.71 0.51|1.0   0  68|   0     0 |openstack            985  2.8%1693k   0 |bash                 1962   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   49    0
Mar 13 10:18:14 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:14| 24   3  74   0   0| 810M 3658M  172M 3196M|  11k 4356B|   0   376k|   0  14.0 | 710   829 |1.02 0.71 0.51|1.0   0 4.0|   0     0 |openstack            985   25%7670k  73k|openstack            985  7670k  73k 25%|mysqld       205M|   0     0 |  14   30    0   49    0
Mar 13 10:18:15 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:15| 22   6  72   0   0| 778M 3691M  172M 3196M|6226B 2160B|   0    84k|   0  9.00 |1193  2165 |1.02 0.71 0.51|1.0   0  70|   0     0 |uwsgi                326288.2% 834k  12k|bash                 1962   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   55    0
Mar 13 10:18:16 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:16| 22   4  74   0   0| 819M 3649M  172M 3196M|6494B 4464B|   0   224k|   0  15.0 | 735   778 |1.02 0.71 0.51|1.0   0 2.0|   0     0 |openstack            1066  25%  10M  73k|openstack            1066   10M  73k 25%|mysqld       205M|   0     0 |  14   30    0   55    0
Mar 13 10:18:17 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:17| 21   6  72   0   0| 787M 3681M  172M 3196M|5980B 2214B|   0   116k|   0  12.0 |1230  1931 |1.02 0.72 0.52|1.0   0  68|   0     0 |openstack            1136 8.5%2063k   0 |bash                 1962   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   59    0
Mar 13 10:18:18 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:18| 23   2  74   0   0| 823M 3645M  172M 3196M|5628B 4256B|   0  2996k|   0  54.0 |1010  1235 |1.02 0.72 0.52|1.0   0 2.0|   0     0 |openstack            1136  22%9319k  73k|openstack            1136 9319k  73k 22%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 13 10:18:19 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:19| 21   6  73   0   0| 810M 3658M  172M 3196M|7714B 3108B|   0    88k|   0  6.00 |1054  1475 |1.02 0.72 0.52|1.0   0  74|   0     0 |openstack            1211  21%8020k  73k|bash                 1962   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 13 10:18:20 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:20| 22   6  73   0   0| 786M 3682M  172M 3196M|6047B 4076B|   0   184k|   0  15.0 |1316  1945 |1.02 0.72 0.52|1.0   0  77|   0     0 |openstack            1290 5.2%1970k   0 |bash                 1962   11M  76k0.2%|mysqld       205M|   0     0 |  14   30    0   67    0
Mar 13 10:18:21 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:21| 23   3  73   0   0| 824M 3644M  172M 3196M|7144B 4706B|   0   304k|   0  13.0 | 851  1033 |1.02 0.72 0.52|1.0   0 2.0|   0     0 |openstack            1290  24%9420k  73k|openstack            1290 9420k  73k 24%|mysqld       205M|   0     0 |  14   32    0   69    0
Mar 13 10:18:22 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:22| 21   5  73   0   0| 808M 3661M  172M 3196M|6196B 2214B|   0    32k|   0  3.00 |1247  1915 |1.01 0.72 0.52|1.0   0  87|   0     0 |openstack            1380  17%7189k  73k|bash                 1962   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   72    0
Mar 13 10:18:23 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:23| 22   4  74   0   0| 776M 3692M  172M 3196M|5981B 5044B|   0   880k|   0  13.0 |1319  1938 |1.01 0.72 0.52|2.0   0  47|   0     0 |uwsgi                326292.2%2483B7596B|bash                 1962   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 13 10:18:24 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:24| 21   6  73   0   0| 820M 3648M  172M 3196M|  17k 5998B|   0   216k|   0  10.0 | 888  1379 |1.01 0.72 0.52|1.0   0  54|   0     0 |openstack            1480  23%  10M  73k|openstack            1480   10M  73k 23%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 13 10:18:25 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:25| 22   7  71   1   0| 788M 3680M  172M 3196M|6626B 2214B|   0   240k|   0  23.0 |1502  2662 |1.01 0.72 0.52|1.0   0 144|   0     0 |openstack            1633 7.8%2063k   0 |bash                 1962   11M  80k0.2%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 13 10:18:26 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:26| 24   2  74   0   0| 826M 3642M  172M 3196M|  14k 7928B|   0   732k|   0  24.0 | 754  1231 |1.01 0.72 0.52|1.0   0 2.0|   0     0 |openstack            1633  24%9314k  73k|openstack            1633 9314k  73k 24%|mysqld       205M|   0     0 |  14   32    0   84    0
Mar 13 10:18:27 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:27| 22   5  73   0   0| 796M 3672M  172M 3196M|  12k 2160B|   0     0 |   0     0 |1205  1753 |1.01 0.73 0.52|1.0   0  23|   0     0 |openstack            1656  13%4651k  73k|bash                 1962   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 13 10:18:28 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:28| 23   3  73   0   0| 824M 3644M  172M 3196M|6508B 3078B|   0    76k|   0  4.00 |1081  1585 |1.01 0.73 0.52|1.0   0   0|   0     0 |openstack            1656  19%6718k   0 |openstack            1656 6718k   0  19%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 13 10:18:29 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:29| 23   5  72   0   0| 813M 3655M  172M 3196M|5849B 2160B|   0     0 |   0     0 | 891  1327 |1.01 0.73 0.52|2.0   0  73|   0     0 |openstack            1729  21%8266k  73k|bash                 1962   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 13 10:18:30 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:30| 22   7  71   0   0| 782M 3686M  172M 3196M|9015B 4282B|   0    60k|   0  6.00 |1711  3274 |1.01 0.73 0.52|1.0   0 168|   0     0 |uwsgi                326283.2%4909B  16k|bash                 1962   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 13 10:18:31 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:31| 22   4  74   0   0| 825M 3643M  172M 3196M|7434B 8436B|   0   152k|   0  10.0 | 660   728 |1.01 0.73 0.52|1.0   0 2.0|   0     0 |openstack            1899  25%  11M  73k|openstack            1899   11M  73k 25%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 13 10:18:32 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:32| 23   4  73   0   0| 798M 3670M  172M 3196M|6299B 2214B|   0     0 |   0     0 |1353  2288 |1.01 0.73 0.52|2.0   0  23|   0     0 |openstack            1922  12%4880k  73k|bash                 1962   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  117    0
Mar 13 10:18:33 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:33| 24   3  73   0   0| 824M 3644M  172M 3196M|8286B 3294B|   0   996k|   0  27.0 |1154  1550 |1.01 0.73 0.52|1.0   0   0|   0     0 |openstack            1922  20%6489k   0 |openstack            1922 6489k   0  20%|mysqld       205M|   0     0 |  14   32    0  124    0
Mar 13 10:18:34 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:34| 21   7  72   0   0| 813M 3655M  172M 3196M|7260B 2160B|   0   276k|   0  15.0 |1088  1596 |1.01 0.73 0.52|1.0   0  75|   0     0 |openstack            1996  19%8020k  73k|bash                 1962   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  125    0
Mar 13 10:18:35 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:35| 24   3  72   0   0| 778M 3690M  172M 3196M|6528B 4428B|   0    44k|   0  6.00 |1477  2394 |1.01 0.73 0.52|1.0   0  20|   0     0 |uwsgi                326294.5%6163B  20k|bash                 1925   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  134    0
Mar 13 10:18:36 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:36| 21   7  72   0   0| 814M 3654M  172M 3196M|6645B 6600B|   0   316k|   0  15.0 |1178  2247 |1.01 0.73 0.52|1.0   0 150|   0     0 |openstack            2168  21%8025k  73k|bash                 1962   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 13 10:18:37 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:37| 23   5  73   0   0| 788M 3680M  172M 3197M|7736B 4886B|   0    36k|   0  5.00 |1427  2221 |1.01 0.74 0.53|1.0   0  21|   0     0 |openstack            2191 6.0%2045k   0 |bash                 1962   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 13 10:18:38 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:38| 23   3  73   0   0| 825M 3642M  172M 3197M|  16k 3240B|   0   460k|   0  2.00 | 870  1056 |1.01 0.74 0.53|1.0   0 2.0|   0     0 |openstack            2191  23%9323k  73k|openstack            2191 9323k  73k 23%|mysqld       205M|   0     0 |  14   32    0  144    0
Mar 13 10:18:39 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:39| 22   6  72   0   0| 809M 3659M  172M 3197M|7520B 1998B|   0    60k|   0  3.00 |1250  2017 |1.01 0.74 0.53|1.0   0  73|   0     0 |openstack            2264  15%6944k  73k|bash                 1962   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 13 10:18:40 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:40| 24   3  73   0   0| 779M 3688M  172M 3197M|6478B 5188B|   0    60k|   0  6.00 |1257  2170 |1.01 0.74 0.53|1.0   0  16|   0     0 |uwsgi                326293.5%6175B  20k|bash                 2194   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 13 10:18:41 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:41| 20   8  72   0   0| 814M 3653M  172M 3197M|6259B 5986B|   0   152k|   0  9.00 |1270  2170 |1.01 0.74 0.53|1.0   0 154|   0     0 |openstack            2434  21%8020k  73k|bash                 1962   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 13 10:18:42 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:42| 23   3  73   0   0| 789M 3678M  172M 3197M|6586B 5344B|   0    40k|   0  5.00 |1217  2001 |1.01 0.74 0.53|1.0   0  21|   0     0 |openstack            2457 7.2%2138k   0 |bash                 1962   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  165    0
Mar 13 10:18:43 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:43| 24   3  73   0   0| 826M 3642M  172M 3197M|6338B 3608B|   0  2800k|   0  96.0 |1249  1683 |1.01 0.74 0.53|1.0   0 2.0|   0     0 |openstack            2457  19%9230k  73k|openstack            2457 9230k  73k 19%|mysqld       205M|   0     0 |  14   32    0  172    0
Mar 13 10:18:44 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:44| 22   5  72   0   0| 812M 3655M  172M 3197M|5349B 2160B|   0   164k|   0  18.0 |1089  1655 |1.01 0.74 0.53|1.0   0  75|   0     0 |openstack            2530  20%8020k  73k|bash                 1962   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Mar 13 10:18:45 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:45| 25   2  73   0   0| 779M 3687M  172M 3197M|6612B 4576B|   0    36k|   0  5.00 |1187  1938 |1.01 0.74 0.53|1.0   0 4.0|   0     0 |uwsgi                326283.8%4909B  16k|bash                 2460   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 13 10:18:46 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:46| 21   6  72   0   0| 813M 3654M  172M 3197M|6503B 4960B|   0   320k|   0  15.0 |1140  1709 |1.01 0.74 0.53|1.0   0 107|   0     0 |openstack            2643  21%8020k  73k|bash                 1962   11M  81k0.2%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 13 10:18:47 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:47| 21   6  73   0   0| 788M 3679M  172M 3197M|5550B 3420B|   0    84k|   0  9.00 |1316  2117 |1.01 0.75 0.53|2.0   0  97|   0     0 |openstack            2742 3.2%1951k   0 |bash                 1962   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0  187    0
Mar 13 10:18:48 cloud-provider1-0000015593 dstat.sh[30475]: 13-03 10:18:48| 23   3  74   0   0| 822M 3644M  172M 3197M|  15k 5460B|   0   188k|   0  9.00 | 774   984 |1.01 0.75 0.53|1.0   0 2.0|   0     0 |openstack            2742  25%8690k  73k|openstack            2742 8690k  73k 25%|mysqld       205M|   0     0 |  14   30    0  187    0
