-- Logs begin at Tue 2020-04-07 07:04:44 UTC, end at Tue 2020-04-07 10:41:58 UTC. --
Apr 07 10:10:52 cloud-provider-iscsi-0000000181 systemd[1]: Started Devstack devstack@dstat.service.
Apr 07 10:10:52 cloud-provider-iscsi-0000000181 dstat.sh[29856]: [286B blob data]
Apr 07 10:10:52 cloud-provider-iscsi-0000000181 dstat.sh[29856]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 07 10:11:02 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:02| 10   6  71  12   0| 645M 4168M  146M 2902M|7732B 9732B|   0    10M|   0   861 |4420    11k|0.70 0.71 0.54|  0 1.0   0|   0     0 |mysqld               291387.8%   0    0 |keystone-manage      31169  31k  20k6.0%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 07 10:11:03 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:03| 22   5  69   4   0| 647M 4165M  146M 2903M|  10k  383k|   0  4840k|   0   334 |6460    15k|0.88 0.75 0.55|3.0   0 2.0|   0     0 |keystone-manage      31169 16%  74k 511k|python3.6            6147  483k1008k3.2%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 07 10:11:04 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:04| 12   7  65  16   0| 649M 4162M  147M 2904M|  12k  369k|   0    83M|   0   928 |5828    11k|0.88 0.75 0.55|  0 1.0   0|   0     0 |keystone-manage      311696.5%  23k 197k|tail                 9109  358k 358k0.2%|mysqld       201M|   0     0 |  14    8    0    6    0
Apr 07 10:11:05 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:05| 17   5  71   7   0| 648M 4162M  147M 2904M|8209B   16k|   0  7792k|   0   583 |4462  8464 |0.88 0.75 0.55|1.0   0   0|   0     0 |mysqld               291385.5%   0    0 |bash                 2314   16M1877k  0%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 07 10:11:06 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:06| 21   6  73   0   0| 620M 4190M  147M 2905M|5881B 6628B|   0  6620k|   0  70.0 |1215  2128 |0.88 0.75 0.55|1.0   0  78|   0     0 |keystone-manage      31251 21%9783k  37k|keystone-manage      312519783k  37k 21%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 07 10:11:07 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:07| 23   3  73   1   0| 605M 4204M  147M 2905M|5860B 4310B|   0  6880k|   0  67.0 |1053  1563 |0.88 0.75 0.55|1.0   0  11|   0     0 |keystone-manage      31262 12%6572k  37k|bash                 2314   16M  39k0.2%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 07 10:11:08 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:08| 21   6  72   1   0| 580M 4228M  147M 2906M|7883B 7212B|   0  6312k|   0   132 |1612  2635 |0.81 0.74 0.55|1.0   0 129|   0     0 |bash                 2314 1.0%  16M  46k|bash                 2314   16M  46k1.0%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 07 10:11:09 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:09| 11  22  66   1   0| 579M 4227M  147M 2907M|9849B   24k|   0  2292k|   0   159 |3179  7249 |0.81 0.74 0.55|1.0   0 530|   0     0 |bash                 2314 2.8%3887k  35k|bash                 2314 3887k  35k2.8%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 07 10:11:10 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:10| 29  19  52   0   0| 613M 4194M  147M 2908M|8856B   11k|   0  4096B|   0  1.00 |3406  5303 |0.81 0.74 0.55|2.0   0 213|   0     0 |uwsgi                320069.5%2567k   0 |uwsgi                320072634k   0 9.5%|mysqld       200M|   0     0 |  14    8    0    7    0
Apr 07 10:11:11 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:11| 45   5  49   1   0| 698M 4107M  147M 2908M|  11k 1944B| 128k    0 |1.00     0 | 900   821 |0.81 0.74 0.55|1.0 1.0 2.0|   0     0 |uwsgi                32006 25%  10M  37k|uwsgi                32007  11M  85k 24%|mysqld       200M|   0     0 |  14    8    0    7    0
Apr 07 10:11:12 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:12| 44   8  48   0   0| 739M 4064M  147M 2911M|8831B 4254B|  20k    0 |4.00     0 |1663  7838 |0.81 0.74 0.55|2.0   0  76|   0     0 |uwsgi                32006 21%3971k 109k|uwsgi                320063971k 109k 21%|mysqld       200M|   0     0 |  14    6    0    8    0
Apr 07 10:11:13 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:13| 23   7  70   0   0| 781M 4022M  147M 2911M|9306B 7244B|   0     0 |   0     0 |1789  2127 |0.81 0.74 0.55|1.0   0  91|   0     0 |keystone-manage      32279 22%  10M  37k|keystone-manage      32279  10M  37k 22%|mysqld       200M|   0     0 |  14    6    0    8    0
Apr 07 10:11:14 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:14| 23   3  74   1   0| 823M 3980M  147M 2911M|7857B   15k|   0  1312k|   0  66.0 |1419  2103 |0.83 0.74 0.55|1.0   0 2.0|   0     0 |keystone-manage      32279 23%7244k  13k|keystone-manage      322797244k  13k 23%|mysqld       203M|   0     0 |  14   12    0    8    0
Apr 07 10:11:15 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:15| 22   5  73   0   0| 778M 4025M  147M 2911M|8791B 4852B|   0     0 |   0     0 | 948  1221 |0.83 0.74 0.55|1.0   0  53|   0     0 |openstack            32358 17%7743k  37k|bash                 2314   18M  50k  0%|mysqld       203M|   0     0 |  14    6    0   11    0
Apr 07 10:11:16 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:16| 23   1  73   2   0| 804M 3999M  147M 2911M|  17k 2160B|  72k    0 |18.0     0 |1136  1789 |0.83 0.74 0.55|1.0   0 1.0|   0     0 |openstack            32358 10%3503k   0 |openstack            323583503k   0  10%|mysqld       205M|   0     0 |  14   32    0   15    0
Apr 07 10:11:17 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:17| 21   5  74   0   0| 791M 4012M  147M 2911M|8561B 3958B|   0     0 |   0     0 | 904  1199 |0.83 0.74 0.55|1.0   0  61|   0     0 |openstack            32420 20%7743k  37k|bash                 2314   11M  39k0.2%|mysqld       205M|   0     0 |  14   30    0   16    0
Apr 07 10:11:18 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:18| 22   6  72   0   0| 771M 4032M  147M 2911M|6235B 5734B|   0     0 |   0     0 |1176  1984 |0.83 0.74 0.55|1.0   0  99|   0     0 |openstack            325203.8%1945k   0 |bash                 2314   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   21    0
Apr 07 10:11:19 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:19| 23   3  73   0   0| 808M 3994M  147M 2911M|7233B 2160B|   0  8268k|   0   150 | 932  1210 |0.84 0.75 0.55|2.0   0 1.0|   0     0 |openstack            32520 23%9286k  37k|openstack            325209286k  37k 23%|mysqld       205M|   0     0 |  14   32    0   24    0
Apr 07 10:11:20 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:20| 23   4  73   0   0| 787M 4015M  147M 2911M|6953B 3262B|   0  4280k|   0  71.0 |1218  1729 |0.84 0.75 0.55|1.0   0  22|   0     0 |openstack            32542 17%6754k  37k|bash                 2314   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   29    0
Apr 07 10:11:21 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:21| 22   5  72   0   0| 764M 4038M  147M 2911M|  15k 1944B|   0   120k|   0  14.0 |1385  2221 |0.84 0.75 0.55|2.0   0  71|   0     0 |uwsgi                320065.2% 685k  15k|bash                 2314   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0   37    0
Apr 07 10:11:22 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:22| 23   3  74   0   0| 803M 3999M  147M 2911M|6211B 4442B|   0  1236k|   0   200 |1120   929 |0.84 0.75 0.55|1.0   0 3.0|   0     0 |openstack            32616 25%9871k  37k|openstack            326169707k  37k 25%|mysqld       205M|   0     0 |  14   30    0   37    0
Apr 07 10:11:23 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:23| 21   6  72   0   0| 773M 4029M  147M 2912M|6878B 5086B|   0     0 |   0     0 |1548  2456 |0.84 0.75 0.55|1.0   0 102|   0     0 |openstack            327195.2%1927k   0 |bash                 2314   11M  44k0.2%|mysqld       205M|   0     0 |  14   30    0   45    0
Apr 07 10:11:24 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:24| 23   3  73   0   0| 811M 3991M  147M 2912M|7911B 2160B|   0    64k|   0  6.00 | 795   914 |0.85 0.75 0.56|1.0   0 1.0|   0     0 |openstack            32719 24%9306k  37k|openstack            327199306k  37k 24%|mysqld       205M|   0     0 |  14   32    0   47    0
Apr 07 10:11:25 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:25| 21   6  73   0   0| 797M 4005M  147M 2912M|7655B 4254B|   0  2992k|   0  33.0 |1126  1709 |0.85 0.75 0.56|1.0   0  69|   0     0 |openstack            322   16%7743k  37k|bash                 2314   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   50    0
Apr 07 10:11:26 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:26| 24   2  74   0   0| 766M 4036M  147M 2912M|8758B 2160B|   0    76k|   0  3.00 |1043  1471 |0.85 0.75 0.56|2.0   0 9.0|   0     0 |uwsgi                320078.2% 683k  12k|bash                 2314   11M  39k  0%|mysqld       205M|   0     0 |  14   30    0   56    0
Apr 07 10:11:27 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:27| 21   6  73   0   0| 801M 4001M  147M 2912M|7233B 4898B|   0   224k|   0  15.0 | 993  1452 |0.85 0.75 0.56|1.0   0  62|   0     0 |openstack            394   22%7903k  37k|openstack            394  7903k  37k 22%|mysqld       205M|   0     0 |  14   30    0   56    0
Apr 07 10:11:28 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:28| 21   6  73   0   0| 777M 4024M  147M 2912M|  16k 4730B|   0   144k|   0  12.0 |1287  2112 |0.85 0.75 0.56|1.0   0  68|   0     0 |openstack            476  7.5%2055k   0 |bash                 2314   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   60    0
Apr 07 10:11:29 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:29| 23   4  74   0   0| 814M 3987M  147M 2912M|8418B 2160B|   0    40k|   0  3.00 | 876  1058 |0.87 0.75 0.56|1.0   0 1.0|   0     0 |uwsgi                320071.8%2540B7333B|bash                 431    11M  37k0.2%|mysqld       205M|   0     0 |  14   30    0   64    0
Apr 07 10:11:30 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:30| 21   6  72   1   0| 808M 3994M  147M 2912M|  11k 4766B|   0  4688k|   0   337 |1172  1357 |0.87 0.75 0.56|1.0   0  73|   0     0 |openstack            549   22%  10M  37k|bash                 2314   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   64    0
Apr 07 10:11:31 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:31| 19   7  73   0   0| 789M 4013M  147M 2912M|8457B 4652B|   0   152k|   0  10.0 |1101  1703 |0.87 0.75 0.56|3.0   0  78|   0     0 |openstack            628   11%4524k  37k|bash                 2314   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   68    0
Apr 07 10:11:32 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:32| 22   3  74   0   0| 767M 4035M  147M 2912M|8611B 2106B|   0    40k|   0  3.00 | 931  1436 |0.87 0.75 0.56|1.0   0  27|   0     0 |uwsgi                320062.2%3549B9584B|bash                 2314   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   73    0
Apr 07 10:11:33 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:33| 21   5  73   0   0| 807M 3995M  147M 2912M|  16k 5398B|   0   112k|   0  11.0 | 941  1476 |0.87 0.75 0.56|1.0   0  61|   0     0 |openstack            716   23%9593k  37k|openstack            716  9593k  37k 23%|mysqld       205M|   0     0 |  14   30    0   73    0
Apr 07 10:11:34 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:34| 20   7  73   0   0| 785M 4017M  147M 2912M|8304B 6264B|   0   156k|   0  15.0 |1394  2385 |0.88 0.76 0.56|1.0   0  98|   0     0 |openstack            816  8.8%4045k  37k|bash                 2314   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   78    0
Apr 07 10:11:35 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:35| 23   3  73   0   0| 767M 4034M  147M 2912M|6946B 2160B|   0  1316k|   0  25.0 |1129  1761 |0.88 0.76 0.56|1.0   0  23|   0     0 |uwsgi                320061.8%3565B9535B|bash                 2314   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   83    0
Apr 07 10:11:36 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:36| 22   6  72   0   0| 808M 3994M  147M 2912M|7496B 7532B|   0  1068k|   0  40.0 |1139  1843 |0.88 0.76 0.56|2.0   0 122|   0     0 |openstack            975   21%9268k  37k|openstack            975  9268k  37k 21%|mysqld       205M|   0     0 |  14   30    0   83    0
Apr 07 10:11:37 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:37| 22   5  73   0   0| 789M 4013M  147M 2912M|6449B 3294B|   0     0 |   0     0 |1114  1894 |0.88 0.76 0.56|1.0   0  22|   0     0 |openstack            999  9.8%4950k  37k|bash                 2314   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   92    0
Apr 07 10:11:38 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:38| 23   4  73   0   0| 770M 4031M  147M 2912M|8425B 2160B|   0    48k|   0  3.00 |1138  1821 |0.88 0.76 0.56|6.0   0  32|   0     0 |uwsgi                320073.2%5161B  15k|bash                 2314   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  100    0
Apr 07 10:11:39 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:39| 22   5  73   0   0| 813M 3989M  147M 2912M|  16k 4270B|   0    48k|   0  5.00 | 745  1068 |1.05 0.80 0.57|3.0   0  40|   0     0 |openstack            1075  24%  10M  37k|openstack            1075   10M  37k 24%|mysqld       205M|   0     0 |  14   30    0  100    0
Apr 07 10:11:40 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:40| 20   8  71   1   0| 780M 4021M  147M 2912M|6742B   10k|   0  1404k|   0   136 |1817  3354 |1.05 0.80 0.57|3.0   0 168|   0     0 |openstack            1247 5.8%2037k   0 |bash                 2314   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  109    0
Apr 07 10:11:41 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:41| 24   2  74   0   0| 817M 3984M  147M 2912M|5712B 2106B|   0   256k|   0  15.0 | 987  1303 |1.05 0.80 0.57|2.0   0 1.0|   0     0 |openstack            1247  22%9194k  37k|openstack            1247 9194k  37k 22%|mysqld       205M|   0     0 |  14   32    0  114    0
Apr 07 10:11:42 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:42| 22   5  73   0   0| 800M 4001M  147M 2912M|5948B 3186B|   0     0 |   0     0 |1110  1564 |1.05 0.80 0.57|3.0   0  22|   0     0 |openstack            1269  17%7742k  37k|bash                 2314   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  118    0
Apr 07 10:11:43 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:43| 23   5  71   0   0| 775M 4026M  147M 2912M|6238B 4084B|   0   140k|   0  12.0 |1493  2376 |1.05 0.80 0.57|1.0   0  73|   0     0 |uwsgi                320073.0%5158B  15k|bash                 2314   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  126    0
Apr 07 10:11:44 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:44| 23   3  74   0   0| 817M 3984M  147M 2912M|6636B 2550B|   0   312k|   0  14.0 | 890  1110 |1.04 0.80 0.58|2.0   0 1.0|   0     0 |openstack            1343  23%9970k  37k|openstack            1343 9970k  37k 23%|mysqld       205M|   0     0 |  14   31    0  128    1
Apr 07 10:11:45 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:45| 21   9  70   0   0| 789M 4012M  147M 2912M|  10k 8660B|   0  1136k|   0  33.0 |1718  3091 |1.04 0.80 0.58|2.0   0 169|   0     0 |openstack            1514 9.2%4311k  37k|bash                 2314   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  135    0
Apr 07 10:11:46 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:46| 24   2  73   0   0| 817M 3983M  147M 2913M|7351B 2160B|   0     0 |   0     0 |1037  1695 |1.04 0.80 0.58|1.0   0   0|   0     0 |openstack            1514  18%6920k   1B|openstack            1514 6920k   1B 18%|mysqld       205M|   0     0 |  14   30    0  144    0
Apr 07 10:11:47 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:47| 22   5  73   0   0| 803M 3997M  147M 2913M|6000B 3294B|   0   164k|   0  6.00 | 868  1045 |1.04 0.80 0.58|1.0   0  22|   0     0 |openstack            1536  21%8297k  37k|bash                 2314   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  144    0
Apr 07 10:11:48 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:48| 23   5  72   0   0| 780M 4020M  147M 2913M|  14k 4278B|   0    92k|   0  9.00 |1341  2165 |1.04 0.80 0.58|2.0   0  71|   0     0 |openstack            1609 5.0%1945k   0 |bash                 2314   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  151    0
Apr 07 10:11:49 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:49| 23   3  74   0   0| 817M 3984M  147M 2913M|5618B 2160B|   0   140k|   0  9.00 | 813  1247 |1.04 0.80 0.58|1.0   0 1.0|   0     0 |openstack            1609  21%9286k  37k|openstack            1609 9286k  37k 21%|mysqld       205M|   0     0 |  14   32    0  156    0
Apr 07 10:11:50 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:50| 21   8  71   0   0| 798M 4002M  147M 2913M|6040B 8652B|   0   504k|   0  3.00 |1530  2679 |1.04 0.80 0.58|1.0   0 169|   0     0 |openstack            1783  14%6567k  37k|bash                 2314   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  158    0
Apr 07 10:11:51 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:51| 24   3  73   0   0| 769M 4032M  147M 2913M|  18k 1944B|   0     0 |   0     0 |1232  1832 |1.04 0.80 0.58|2.0   0  13|   0     0 |uwsgi                320073.2%6163B  19k|bash                 2314   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  167    0
Apr 07 10:11:52 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:52| 23   3  74   0   0| 811M 3989M  147M 2913M|9136B 2214B|   0    64k|   0  5.00 | 739   807 |1.04 0.80 0.58|1.0   0 9.0|   0     0 |openstack            1805  25%  10M  37k|openstack            1805   10M  37k 25%|mysqld       205M|   0     0 |  14   30    0  167    0
Apr 07 10:11:53 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:53| 22   6  72   0   0| 787M 4013M  147M 2913M|7994B 5518B|   0   132k|   0  13.0 |1398  2321 |1.04 0.80 0.58|1.0   0  74|   0     0 |openstack            1877 8.2%3901k  37k|bash                 2314   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  176    0
Apr 07 10:11:54 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:54| 24   3  74   0   0| 817M 3983M  147M 2913M|6599B 2160B|   0     0 |   0     0 | 895  1322 |1.04 0.81 0.58|1.0   0   0|   0     0 |openstack            1877  20%7330k   0 |openstack            1877 7330k   0  20%|mysqld       205M|   0     0 |  14   32    0  180    0
Apr 07 10:11:55 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:55| 20   8  72   0   0| 788M 4012M  147M 2913M|6787B 6118B|   0  2296k|   0  50.0 |1444  2227 |1.04 0.81 0.58|3.0 1.0 110|   0     0 |openstack            1989  13%4045k  37k|bash                 2314   11M  44k  0%|mysqld       205M|   0     0 |  14   30    0  184    0
Apr 07 10:11:56 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:56| 23   3  74   0   0| 817M 3983M  147M 2913M|6494B 2160B|   0    56k|   0  7.00 | 983  1307 |1.04 0.81 0.58|2.0   0   0|   0     0 |openstack            1989  21%7201k  33B|openstack            1989 7201k  33B 21%|mysqld       205M|   0     0 |  14   30    0  188    0
Apr 07 10:11:57 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:57| 20   6  73   0   0| 804M 3997M  147M 2913M|7746B 5888B|   0    88k|   0  6.00 |1062  1615 |1.04 0.81 0.58|2.0   0  98|   0     0 |openstack            2087  19%7903k  37k|bash                 2314   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  188    0
Apr 07 10:11:58 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:58| 21   7  71   1   0| 780M 4020M  147M 2913M|  16k 7572B|   0   180k|   0  16.0 |1464  2466 |1.04 0.81 0.58|2.0   0 144|   0     0 |openstack            2232 4.5%1926k   0 |bash                 2314   11M  43k0.2%|mysqld       205M|   0     0 |  14   30    0  192    0
Apr 07 10:11:59 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:11:59| 23   3  73   0   0| 818M 3982M  147M 2913M|  10k 2214B|   0   704k|   0  27.0 | 891  1033 |1.11 0.83 0.59|2.0   0 1.0|   0     0 |openstack            2232  23%9305k  37k|openstack            2232 9305k  37k 23%|mysqld       205M|   0     0 |  14   32    0  194    0
Apr 07 10:12:00 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:12:00| 23   4  73   0   0| 799M 4001M  147M 2913M|7618B 3186B|   0   300k|   0  26.0 |1263  1921 |1.11 0.83 0.59|2.0   0  22|   0     0 |openstack            2254  15%7742k  37k|bash                 2314   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  201    0
Apr 07 10:12:01 cloud-provider-iscsi-0000000181 dstat.sh[29856]: 07-04 10:12:01| 24   3  72   0   0| 778M 4022M  147M 2913M|7652B 2106B|   0    56k|   0  3.00 |1377  2201 |1.11 0.83 0.59|2.0   0  71|   0     0 |uwsgi                320075.2%5161B  15k|bash                 2314   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  209    0
