-- Logs begin at Tue 2020-03-31 16:09:11 UTC, end at Tue 2020-03-31 18:14:35 UTC. --
Mar 31 17:47:57 cloud-provider-iscsi-0000000106 systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 17:47:57 cloud-provider-iscsi-0000000106 dstat.sh[24206]: [286B blob data]
Mar 31 17:47:57 cloud-provider-iscsi-0000000106 dstat.sh[24206]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 17:48:07 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:07| 11   5  72  13   0| 642M 4181M  146M 2896M|6165B 2160B|   0    10M|   0   776 |4753  8082 |0.69 0.71 0.52|2.0 1.0   0|   0     0 |mysqld               234886.5%   0    0 |keystone-manage      25514  40k  27k6.5%|mysqld       197M|   0     0 |  14    7    0    6    0
Mar 31 17:48:08 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:08|  7   5  60  28   0| 643M 4180M  146M 2896M|7719B 2160B|   0    85M|   0  1067 |3659  6185 |0.69 0.71 0.52|2.0   0   0|   0     0 |mysqld               234885.0%   0    0 |keystone-manage      25514  19k  12k3.8%|mysqld       198M|   0     0 |  14    7    0    6    0
Mar 31 17:48:09 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:09| 19   4  70   7   0| 645M 4176M  147M 2897M|9886B 2160B|   0  6688k|   0   491 |6257    13k|0.69 0.71 0.52|2.0   0   0|   0     0 |keystone-manage      25514 13%  62k 365k|python3.6            5869  340k 710k1.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Mar 31 17:48:10 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:10| 18   7  68   7   0| 647M 4173M  147M 2898M|6645B 2106B|   0  8936k|   0   717 |6698    14k|0.69 0.71 0.52|2.0   0   0|   0     0 |keystone-manage      25514 12%  51k 354k|python3.6            5869  335k 698k2.2%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 31 17:48:11 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:11| 16   7  71   6   0| 577M 4242M  148M 2898M|6018B 2106B|   0  5744k|   0   426 |3100    10k|0.69 0.71 0.52|3.0   0  76|   0     0 |mysqld               234885.0%   0    0 |bash                 2114   17M1881k1.0%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 17:48:12 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:12| 24   3  71   2   0| 624M 4195M  148M 2899M|  15k 2052B|   0  6844k|   0  75.0 | 942  1406 |0.71 0.72 0.52|2.0   0 2.0|   0     0 |keystone-manage      25594 25%  12M  37k|keystone-manage      25594  11M  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 17:48:13 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:13| 23   3  73   1   0| 599M 4220M  148M 2899M|6037B 2160B|   0  8296k|   0   134 |1062  1389 |0.71 0.72 0.52|3.0   0  11|   0     0 |keystone-manage      25605 15%5615k  37k|bash                 2114   16M  39k0.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 17:48:14 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:14| 23   4  72   1   0| 577M 4240M  148M 2900M|6106B 2160B|   0  6320k|   0   135 |1122  1758 |0.71 0.72 0.52|5.0   0  25|   0     0 |bash                 2114 0.5%  16M  39k|bash                 2114   16M  39k0.5%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 17:48:15 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:15| 12  20  68   0   1| 579M 4238M  148M 2902M|  14k 2160B|   0   168k|   0  12.0 |2822  5855 |0.71 0.72 0.52|3.0   0 465|   0     0 |bash                 2114 3.5%2546k  31k|bash                 2114 2546k  31k3.5%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 17:48:16 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:16| 19  21  60   0   0| 601M 4215M  148M 2902M|8139B 2160B|   0    20k|   0  5.00 |4269  8735 |0.71 0.72 0.52|4.0   0 335|   0     0 |systemd              1    6.0%   0    0 |bash                 2114 2254k  18k1.5%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 17:48:17 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:17| 48   5  47   0   0| 685M 4131M  148M 2902M|  16k 2160B| 128k    0 |1.00     0 |1115  1295 |0.81 0.74 0.53|2.0   0  53|   0     0 |uwsgi                26353 25%  10M  37k|uwsgi                26354  10M  37k 25%|mysqld       200M|   0     0 |  14    7    0    7    0
Mar 31 17:48:18 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:18| 48   7  45   1   0| 736M 4077M  148M 2905M|5636B 2160B|  20k 4048k|4.00   184 |1519  6338 |0.81 0.74 0.53|2.0   0   0|   0     0 |uwsgi                26353 25%5644k 555k|uwsgi                263535644k 555k 25%|mysqld       200M|   0     0 |  14    7    0    7    0
Mar 31 17:48:19 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:19| 22  10  69   0   0| 771M 4041M  148M 2905M|8193B 2160B|   0     0 |   0     0 |2188  3345 |0.81 0.74 0.53|2.0   0 167|   0     0 |keystone-manage      26628 17%8633k  37k|keystone-manage      266288633k  37k 17%|mysqld       200M|   0     0 |  14    5    0    8    0
Mar 31 17:48:20 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:20| 23   3  73   1   0| 818M 3995M  148M 2905M|7053B 2160B|   0  2068k|   0   144 |1063  1065 |0.81 0.74 0.53|2.0   0 2.0|   0     0 |keystone-manage      26628 24%9306k9539B|keystone-manage      266289306k9539B 24%|mysqld       203M|   0     0 |  14   11    0    8    0
Mar 31 17:48:21 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:21| 20   6  73   0   0| 760M 4053M  148M 2905M|5796B 2052B|   0   516k|   0  57.0 |1462  2445 |0.81 0.74 0.53|1.0   0  53|   0     0 |openstack            267059.8%3952k  37k|bash                 2114   18M  50k0.2%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 31 17:48:22 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:22| 24   3  73   1   0| 794M 4019M  148M 2905M|  15k 2052B|   0  2780k|   0  69.0 | 940  1269 |0.83 0.74 0.53|3.0   0   0|   0     0 |openstack            26705 20%7204k   0 |openstack            267057204k   0  20%|mysqld       203M|   0     0 |  14   18    0   12    1
Mar 31 17:48:23 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:23| 20   5  73   3   0| 770M 4042M  148M 2905M|7019B 2202B|  72k 8836k|18.0   131 |1289  1892 |0.83 0.74 0.53|2.0   0  62|   0     0 |openstack            267679.2%2935k  37k|bash                 2114   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 31 17:48:24 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:24| 24   2  74   0   0| 804M 4008M  148M 2905M|6353B 2160B|   0  1436k|   0  91.0 |1035  1287 |0.83 0.74 0.53|1.0   0   0|   0     0 |openstack            26767 21%8214k  33B|openstack            267678214k  33B 21%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 31 17:48:25 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:25| 21   7  72   0   0| 792M 4020M  148M 2905M|7785B 2160B|   0     0 |   0     0 |1057  1657 |0.83 0.74 0.53|2.0   0 102|   0     0 |openstack            26869 19%7740k  37k|bash                 2114   11M  40k0.5%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 31 17:48:26 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:26| 23   4  73   0   0| 760M 4052M  148M 2905M|6554B 2160B|   0     0 |   0     0 |1155  1907 |0.83 0.74 0.53|2.0   0  21|   0     0 |uwsgi                263532.8%  58k  16k|bash                 2114   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 31 17:48:27 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:27| 23   3  74   0   0| 804M 4008M  148M 2905M|  13k 2160B|   0   308k|   0  5.00 | 687   765 |0.84 0.75 0.54|2.0   0 1.0|   0     0 |openstack            26891 25%  10M  37k|openstack            26891  10M  37k 25%|mysqld       205M|   0     0 |  14   31    0   30    0
Mar 31 17:48:28 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:28| 21   6  71   1   0| 782M 4030M  148M 2906M|7590B 2202B|   0   916k|   0  67.0 |1484  2349 |0.84 0.75 0.54|3.0 1.0  74|   0     0 |openstack            269659.8%4295k  37k|bash                 2114   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 31 17:48:29 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:29| 24   3  69   4   0| 810M 4002M  148M 2906M|9724B 2160B|   0  6568k|   0   266 |1430  1932 |0.84 0.75 0.54|2.0   0   0|   0     0 |openstack            26965 18%6848k 605B|openstack            269656848k 605B 18%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 31 17:48:30 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:30| 21   6  73   0   0| 799M 4013M  148M 2906M|7977B 1998B|   0   328k|   0  2.00 |1025  1481 |0.84 0.75 0.54|3.0 1.0 101|   0     0 |openstack            27066 20%8743k  37k|bash                 2114   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 31 17:48:31 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:31| 21   6  73   0   0| 773M 4039M  148M 2906M|7724B 2106B|   0    24k|   0  5.00 |1190  1893 |0.84 0.75 0.54|3.0   0  68|   0     0 |openstack            271355.5%1945k   0 |bash                 2114   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 31 17:48:32 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:32| 23   3  74   0   0| 806M 4006M  148M 2906M|6788B 2160B|   0   564k|   0  15.0 | 673   785 |0.86 0.75 0.54|3.0   0 1.0|   0     0 |openstack            27135 25%9084k  37k|openstack            271359084k  37k 25%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 31 17:48:33 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:33| 22   5  73   0   0| 776M 4036M  148M 2906M|6054B 2160B|   0   252k|   0  9.00 |1321  2249 |0.86 0.75 0.54|1.0   0  70|   0     0 |uwsgi                263548.8% 683k  12k|bash                 2114   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 31 17:48:34 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:34| 23   3  74   0   0| 812M 4000M  148M 2906M|6276B 2254B|   0  1504k|   0  56.0 | 869  1056 |0.86 0.75 0.54|2.0   0 1.0|   0     0 |openstack            27206 22%9112k  37k|openstack            272069112k  37k 22%|mysqld       205M|   0     0 |  14   31    0   58    0
Mar 31 17:48:35 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:35| 20   7  72   0   0| 799M 4012M  148M 2906M|6568B 2106B|   0   436k|   0  15.0 |1118  1768 |0.86 0.75 0.54|2.0   0  71|   0     0 |openstack            27277 18%7740k  37k|bash                 2114   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 31 17:48:36 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:36| 22   6  72   0   0| 781M 4030M  148M 2906M|9107B 2214B|   0   412k|   0  9.00 |1207  1771 |0.86 0.75 0.54|2.0   0  73|   0     0 |openstack            273508.0%3968k  37k|bash                 2114   11M  40k0.5%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 31 17:48:37 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:37| 22   5  73   0   0| 770M 4041M  148M 2906M|6921B 2106B|   0   392k|   0  10.0 |1212  1786 |0.87 0.75 0.54|1.0   0  77|   0     0 |uwsgi                263541.8%2539B7331B|bash                 2114   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 31 17:48:38 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:38| 22   4  74   0   0| 807M 4004M  148M 2906M|7764B 2160B|   0   508k|   0  14.0 | 739   764 |0.87 0.75 0.54|2.0   0 1.0|   0     0 |openstack            27428 25%9239k  37k|openstack            274289239k  37k 25%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 31 17:48:39 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:39| 21   6  73   0   0| 786M 4025M  148M 2906M|  14k 2106B|   0  2356k|   0  16.0 |1373  2111 |0.87 0.75 0.54|1.0   0  86|   0     0 |openstack            27514 11%4599k  37k|bash                 2114   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 31 17:48:40 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:40| 23   4  74   0   0| 813M 3998M  148M 2906M|7299B 2106B|   0   472k|   0  9.00 | 682   939 |0.87 0.75 0.54|2.0   0   0|   0     0 |openstack            27514 22%6559k   0 |openstack            275146559k   0  22%|mysqld       205M|   0     0 |  14   31    0   75    0
Mar 31 17:48:41 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:41| 21   6  73   0   0| 796M 4016M  148M 2906M|6057B 2052B|   0   108k|   0  3.00 |1255  1987 |0.87 0.75 0.54|2.0   0  98|   0     0 |openstack            27612 14%6829k  37k|bash                 2114   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 31 17:48:42 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:42| 21   7  72   0   0| 771M 4040M  148M 2906M|5019B 2214B|   0   492k|   0  22.0 |1398  2755 |0.88 0.76 0.54|2.0   0 144|   0     0 |uwsgi                263532.0%3567B9535B|bash                 2114   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 31 17:48:43 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:43| 24   2  74   0   0| 813M 3998M  148M 2906M|6039B 2160B|   0  1048k|   0  27.0 | 725   790 |0.88 0.76 0.54|1.0   0 1.0|   0     0 |openstack            27757 25%  10M  37k|openstack            27757  10M  37k 25%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 31 17:48:44 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:44| 23   4  73   0   0| 791M 4020M  148M 2906M|  14k 2160B|   0   732k|   0  8.00 |1339  2295 |0.88 0.76 0.54|1.0   0  22|   0     0 |openstack            27779 12%5716k  37k|bash                 2114   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   93    0
Mar 31 17:48:45 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:45| 23   5  71   0   0| 771M 4040M  148M 2906M|6802B 2160B|   0   356k|   0  3.00 |1299  2200 |0.88 0.76 0.54|3.0   0  73|   0     0 |uwsgi                263542.8%5162B  15k|bash                 2114   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  101    0
Mar 31 17:48:46 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:46| 23   3  74   0   0| 815M 3996M  148M 2906M|  12k 2160B|   0   400k|   0  14.0 | 740   782 |0.88 0.76 0.54|2.0   0 1.0|   0     0 |openstack            27853 24%  10M  37k|openstack            27853  10M  37k 24%|mysqld       205M|   0     0 |  14   31    0  101    0
Mar 31 17:48:47 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:47| 20   9  70   0   0| 781M 4030M  148M 2906M|6474B 2160B|   0     0 |   0     0 |1728  3030 |0.89 0.76 0.55|2.0   0 169|   0     0 |openstack            280229.0%3071k  37k|bash                 2114   11M  46k0.5%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 31 17:48:48 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:48| 24   2  74   0   0| 815M 3996M  148M 2906M|6023B 2106B|   0     0 |   0     0 |1100  1564 |0.89 0.76 0.55|2.0   0   0|   0     0 |openstack            28022 18%8073k   0 |openstack            280228073k   0  18%|mysqld       205M|   0     0 |  14   31    0  117    0
Mar 31 17:48:49 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:49| 23   4  73   1   0| 800M 4011M  148M 2906M|5908B 2106B|   0  1360k|   0   108 | 927  1126 |0.89 0.76 0.55|2.0   0  22|   0     0 |openstack            28044 19%7740k  37k|bash                 2114   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 31 17:48:50 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:50| 23   6  71   0   0| 779M 4032M  148M 2907M|  13k 2160B|   0   528k|   0  14.0 |1464  2335 |0.89 0.76 0.55|2.0   0  71|   0     0 |openstack            281165.2%2037k   0 |bash                 2114   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 31 17:48:51 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:51| 23   3  74   0   0| 814M 3996M  148M 2907M|5503B 2106B|   0   504k|   0  14.0 | 804   925 |0.89 0.76 0.55|2.0   0 1.0|   0     0 |openstack            28116 24%9104k  37k|openstack            281169104k  37k 24%|mysqld       205M|   0     0 |  14   31    0  127    0
Mar 31 17:48:52 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:52| 20   9  71   0   0| 783M 4028M  148M 2907M|6072B 2106B|   0     0 |   0     0 |1747  2939 |0.90 0.77 0.55|2.0   0 169|   0     0 |openstack            282858.5%3071k  37k|bash                 2114   11M  46k0.5%|mysqld       205M|   0     0 |  14   29    0  135    0
Mar 31 17:48:53 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:53| 24   3  73   0   0| 815M 3995M  148M 2907M|6268B 2160B|   0   240k|   0  5.00 | 878  1189 |0.90 0.77 0.55|3.0   0   0|   0     0 |openstack            28285 21%8073k   0 |openstack            282858073k   0  21%|mysqld       205M|   0     0 |  14   30    0  139    1
Mar 31 17:48:54 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:54| 22   5  73   0   0| 795M 4015M  148M 2907M|6408B 2160B|   0  4096B|   0  1.00 |1165  1662 |0.90 0.77 0.55|2.0   0  22|   0     0 |openstack            28307 16%6834k  37k|bash                 2114   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 31 17:48:55 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:55| 24   4  72   0   0| 775M 4035M  148M 2907M|  11k 2160B|   0   304k|   0  3.00 |1347  2254 |0.90 0.77 0.55|2.0   0  73|   0     0 |uwsgi                263543.0%5177B  15k|bash                 2114   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 31 17:48:56 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:56| 23   3  74   0   0| 816M 3995M  148M 2907M|  17k 2160B|   0   400k|   0  9.00 | 838   965 |0.90 0.77 0.55|2.0   0 1.0|   0     0 |openstack            28381 24%9770k  37k|openstack            283819770k  37k 24%|mysqld       205M|   0     0 |  14   29    0  151    0
Mar 31 17:48:57 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:57| 20   9  71   0   0| 792M 4018M  148M 2907M|7672B 2160B|   0     0 |   0     0 |1505  2972 |0.91 0.77 0.55|1.0   0 169|   0     0 |openstack            28550 11%5421k  37k|bash                 2114   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 31 17:48:58 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:58| 24   3  74   0   0| 815M 3995M  148M 2907M|6123B 2160B|   0     0 |   0     0 | 971  1455 |0.91 0.77 0.55|2.0   0   0|   0     0 |openstack            28550 20%5723k   0 |openstack            285505723k   0  20%|mysqld       205M|   0     0 |  14   31    0  165    0
Mar 31 17:48:59 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:48:59| 23   4  73   0   0| 800M 4010M  148M 2907M|8657B 2052B|   0  2680k|   0  56.0 |1054  1279 |0.91 0.77 0.55|1.0   0  22|   0     0 |openstack            28572 19%7740k  37k|bash                 2114   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 31 17:49:00 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:49:00| 23   6  71   0   0| 777M 4033M  148M 2907M|5838B 2160B|   0   616k|   0  19.0 |1411  2297 |0.91 0.77 0.55|2.0   0  71|   0     0 |openstack            286443.2%1917k   0 |bash                 2114   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  175    0
Mar 31 17:49:01 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:49:01| 23   3  74   0   0| 815M 3994M  148M 2907M|  14k 2148B|   0   528k|   0  15.0 | 802   894 |0.91 0.77 0.55|2.0   0 1.0|   0     0 |openstack            28644 24%9224k  37k|openstack            286449224k  37k 24%|mysqld       205M|   0     0 |  14   31    0  176    0
Mar 31 17:49:02 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:49:02| 20   8  72   0   0| 784M 4025M  148M 2907M|6406B 2106B|   0     0 |   0     0 |1814  2965 |0.91 0.78 0.56|1.0   0 110|   0     0 |openstack            287549.8%3829k  37k|bash                 2114   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0  184    0
Mar 31 17:49:03 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:49:03| 23   3  74   0   0| 814M 3995M  148M 2907M|6509B 2160B|   0     0 |   0     0 | 674   817 |0.91 0.78 0.56|2.0   0   0|   0     0 |openstack            28754 23%7330k   0 |openstack            287547330k   0  23%|mysqld       205M|   0     0 |  14   31    0  185    0
Mar 31 17:49:04 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:49:04| 21   6  73   0   0| 796M 4013M  148M 2907M|6777B 2160B|   0   288k|   0  3.00 |1184  1864 |0.91 0.78 0.56|2.0   0  98|   0     0 |openstack            28852 16%6721k  37k|bash                 2114   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  187    0
Mar 31 17:49:05 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:49:05| 24   3  73   0   0| 815M 3995M  148M 2907M|8182B 2160B|   0   652k|   0  41.0 |1033  1364 |0.91 0.78 0.56|2.0   0 2.0|   0     0 |openstack            28852 17%4428k  33B|openstack            288524428k  33B 17%|mysqld       205M|   0     0 |  14   29    0  192    0
Mar 31 17:49:06 cloud-provider-iscsi-0000000106 dstat.sh[24206]: 31-03 17:49:06| 19   9  72   0   0| 796M 4014M  148M 2907M|6588B 2106B|   0   248k|   0  6.00 |1145  1830 |0.91 0.78 0.56|2.0   0 145|   0     0 |openstack            28999 17%6228k  37k|bash                 2114   11M  43k  0%|mysqld       205M|   0     0 |  14   29    0  192    0
