-- Logs begin at Wed 2020-03-11 13:53:12 UTC, end at Wed 2020-03-11 21:09:17 UTC. --
Mar 11 20:57:54 cloud-provider1-0000013928 systemd[1]: Started Devstack devstack@dstat.service.
Mar 11 20:57:54 cloud-provider1-0000013928 dstat.sh[30410]: [286B blob data]
Mar 11 20:57:54 cloud-provider1-0000013928 dstat.sh[30410]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 11 20:58:04 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:04| 16   5  70   8   0| 640M 3846M  168M 3184M|8024B 2214B|   0  7812k|   0   662 |5328    10k|0.88 0.75 0.54|  0 1.0   0|   0     0 |keystone-manage      31724 11%  40k 309k|python               5968  292k 606k1.8%|mysqld       196M|   0     0 |  14    7    0    5    0
Mar 11 20:58:05 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:05| 13   6  71  11   0| 643M 3841M  168M 3184M|5539B 2160B|   0    11M|   0   924 |5071    11k|0.88 0.75 0.54|1.0   0   0|   0     0 |mysqld               296908.0%   0    0 |keystone-manage      31724  40k  27k7.2%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 11 20:58:06 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:06| 19   7  69   4   0| 644M 3838M  169M 3186M|4952B 1944B|   0  7212k|   0   523 |6997    16k|0.88 0.75 0.54|1.0   0   0|   0     0 |keystone-manage      31724 14%  71k 395k|python               5968  366k 762k2.0%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 11 20:58:07 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:07| 20   6  69   6   0| 646M 3835M  169M 3187M|7251B 2160B|   0  9492k|   0   774 |5203    15k|0.88 0.75 0.54|1.0   0 2.0|   0     0 |keystone-manage      31724 12%  48k 375k|python               5968  356k 740k1.8%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 11 20:58:08 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:08| 20   6  71   3   0| 580M 3900M  170M 3187M|6421B 2106B|   0    42M|   0   641 |3259  7703 |0.89 0.75 0.54|1.0   0  78|   0     0 |mysqld               296903.8%   0    0 |bash                 2048   18M2010k1.0%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 11 20:58:09 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:09| 23   3  71   2   0| 618M 3862M  170M 3187M|6639B 2214B|   0  7312k|   0  73.0 |1028  1323 |0.89 0.75 0.54|1.0   0 1.0|   0     0 |keystone-manage      31805 25%9552k  37k|keystone-manage      318059552k  37k 25%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 11 20:58:10 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:10| 22   5  73   1   0| 583M 3897M  170M 3188M|7477B 2160B|   0  6892k|   0  66.0 |1107  1559 |0.89 0.75 0.54|2.0   0  11|   0     0 |keystone-manage      318178.2%2212k  37k|bash                 2048   17M  76k  0%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 11 20:58:11 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:11| 23   4  71   2   0| 623M 3855M  170M 3189M|4991B 2160B|   0  6184k|   0   131 |1158  1755 |0.89 0.75 0.54|1.0   0 1.0|   0     0 |keystone-manage      31817 25%  10M  37k|keystone-manage      31817  10M  37k 25%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 11 20:58:12 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:12| 15  12  72   0   0| 573M 3905M  170M 3189M|9551B 2160B|   0    20k|   0  5.00 |1843  3065 |0.89 0.75 0.54|2.0   0 237|   0     0 |bash                 2048 2.2%  17M  90k|bash                 2048   17M  90k2.2%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 11 20:58:13 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:13| 13  22  65   0   0| 574M 3903M  170M 3190M|6733B 2202B|   0    11M|   0  99.0 |2799  5832 |0.90 0.76 0.55|3.0   0 430|   0     0 |bash                 2048 2.8%4052k  29k|bash                 2048 4052k  29k2.8%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 11 20:58:14 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:14| 34  16  48   2   0| 611M 3866M  170M 3191M|  14k 2160B|   0    15M|   0   298 |3726  7362 |0.90 0.76 0.55|2.0   0 206|   0     0 |uwsgi                32561 13%3224k  37k|uwsgi                325623431k  37k 13%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 11 20:58:15 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:15| 44   6  49   1   0| 708M 3769M  170M 3191M|7775B 1944B| 148k    0 |5.00     0 | 841   780 |0.90 0.76 0.55|2.0   0 2.0|   0     0 |uwsgi                32561 25%  11M  37k|uwsgi                32562  12M  90k 25%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 11 20:58:16 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:16| 40   9  51   0   0| 741M 3733M  170M 3193M|  10k 2106B|   0    52k|   0  6.00 |1669  7979 |0.90 0.76 0.55|4.0   0 123|   0     0 |uwsgi                32562 19%2854k 469k|uwsgi                325613357k 445k 19%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 11 20:58:18 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:17| 23   7  70   0   0| 784M 3690M  170M 3193M|7696B 2214B|   0     0 |   0     0 |1564  1750 |0.90 0.76 0.55|1.0   0  49|   0     0 |keystone-manage      371   23%  10M  73k|keystone-manage      371    10M  73k 23%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 11 20:58:18 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:18| 23   3  73   0   0| 827M 3647M  170M 3193M|5422B 2160B|   0  2592k|   0   103 | 973  1035 |0.91 0.76 0.55|1.0   0 2.0|   0     0 |keystone-manage      371   25%8775k  10k|keystone-manage      371  8775k  10k 25%|mysqld       203M|   0     0 |  14   11    0    8    0
Mar 11 20:58:19 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:19| 22   5  67   5   0| 761M 3712M  170M 3193M|6975B 2160B|   0  7732k|   0   399 |2071  2391 |0.91 0.76 0.55|1.0   0  53|   0     0 |openstack            466   10%3007k  37k|bash                 2048   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 11 20:58:20 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:20| 23   4  73   0   0| 799M 3674M  170M 3193M|5050B 2160B|   0  2436k|   0  64.0 | 969  1301 |0.91 0.76 0.55|1.0   0 1.0|   0     0 |openstack            466   20%8356k  37k|openstack            466  8356k  37k 20%|mysqld       203M|   0     0 |  14   13    0   12    0
Mar 11 20:58:21 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:21| 20   6  72   2   0| 770M 3702M  170M 3193M|5611B 2160B|  68k    0 |17.0     0 |1475  2214 |0.91 0.76 0.55|1.0   0  61|   0     0 |uwsgi                325617.8% 137k9303B|bash                 2048   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 11 20:58:22 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:22| 23   3  74   0   0| 804M 3668M  170M 3193M|7224B 2160B|   0     0 |   0     0 | 734   801 |0.91 0.76 0.55|1.0   0 2.0|   0     0 |openstack            531   25%8753k  73k|openstack            531  8753k  73k 25%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 11 20:58:23 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:23| 21   7  71   0   0| 790M 3683M  170M 3193M|7926B 2038B|   0   704k|   0  7.00 |1331  2134 |0.84 0.75 0.55|1.0   0 101|   0     0 |openstack            634   13%6023k  73k|bash                 2048   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 11 20:58:24 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:24| 24   3  72   0   0| 765M 3707M  170M 3194M|  16k 2106B|   0  6968k|   0   108 |1265  1925 |0.84 0.75 0.55|1.0   0  21|   0     0 |uwsgi                325623.2%  58k  16k|bash                 2048   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 11 20:58:25 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:25| 22   4  74   0   0| 800M 3672M  170M 3194M|8050B 2214B|   0     0 |   0     0 | 836   900 |0.84 0.75 0.55|1.0   0 2.0|   0     0 |openstack            658   25%9012k  73k|openstack            658  9012k  73k 25%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 11 20:58:26 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:26| 24   3  73   0   0| 813M 3659M  170M 3194M|6950B 2160B|   0   432k|   0  20.0 |1286  2090 |0.84 0.75 0.55|1.0   0 2.0|   0     0 |openstack            658   12%1953k   0 |openstack            658  1953k   0  12%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 11 20:58:27 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:27| 22   6  72   0   0| 802M 3670M  170M 3194M|5535B 2160B|   0   312k|   0  15.0 | 929  1417 |0.84 0.75 0.55|1.0   0  75|   0     0 |openstack            733   20%7996k  73k|bash                 2048   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 11 20:58:28 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:28| 24   4  73   0   0| 766M 3706M  170M 3194M|  10k 2160B|   0    44k|   0  6.00 |1483  2563 |0.85 0.75 0.55|1.0   0  48|   0     0 |uwsgi                325628.0%5042B  16k|bash                 2048   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 11 20:58:29 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:29| 21   5  73   0   0| 806M 3666M  170M 3194M|  14k 2106B|   0  2572k|   0  37.0 |1032  1281 |0.85 0.75 0.55|1.0   0  54|   0     0 |openstack            839   23%9736k  73k|openstack            839  9736k  73k 23%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 11 20:58:30 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:30| 21   6  73   0   0| 778M 3695M  170M 3194M|6120B 2214B|   0   104k|   0  6.00 |1362  2003 |0.85 0.75 0.55|1.0   0  68|   0     0 |openstack            913  7.5%2039k   0 |bash                 2048   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 11 20:58:31 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:31| 23   3  74   0   0| 812M 3661M  170M 3194M|7551B 1944B|   0     0 |   0     0 | 745   852 |0.85 0.75 0.55|1.0   0 2.0|   0     0 |openstack            913   25%9217k  73k|openstack            913  9217k  73k 25%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 11 20:58:32 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:32| 22   6  72   0   0| 779M 3693M  170M 3194M|6131B 2160B|   0    52k|   0  3.00 |1373  2184 |0.85 0.75 0.55|2.0   0  70|   0     0 |uwsgi                32561 10% 834k  12k|bash                 2048   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 11 20:58:33 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:33| 24   3  74   0   0| 814M 3659M  170M 3194M|5616B 2160B|   0   188k|   0  9.00 | 705   839 |0.86 0.76 0.55|1.0   0 2.0|   0     0 |openstack            996   25%8925k  73k|openstack            996  8925k  73k 25%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 11 20:58:34 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:34| 22   6  72   0   0| 783M 3689M  170M 3194M|7452B 2160B|   0  3696k|   0  69.0 |1255  1960 |0.86 0.76 0.55|1.0   0  68|   0     0 |openstack            1070 8.0%2873k  37k|bash                 2048   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 11 20:58:35 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:35| 22   5  73   0   0| 770M 3702M  170M 3194M|5983B 2160B|   0   268k|   0  9.00 |1025  1551 |0.86 0.76 0.55|1.0   0  39|   0     0 |uwsgi                325611.2%2541B7593B|bash                 2048   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 11 20:58:36 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:36| 21   5  73   0   0| 809M 3663M  170M 3194M|5174B 2160B|   0   316k|   0  14.0 | 917  1087 |0.86 0.76 0.55|1.0   0  37|   0     0 |openstack            1144  23%9160k  73k|openstack            1144 9160k  73k 23%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 11 20:58:37 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:37| 22   5  73   0   0| 782M 3690M  170M 3194M|  11k 2160B|   0    64k|   0  8.00 |1181  1952 |0.86 0.76 0.55|1.0   0  79|   0     0 |openstack            1226 8.0%2021k   0 |bash                 2048   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 11 20:58:38 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:38| 23   3  74   0   0| 819M 3653M  170M 3194M|6377B 1944B|   0   156k|   0  9.00 | 836   993 |0.87 0.76 0.55|2.0   0 2.0|   0     0 |openstack            1226  24%9346k  73k|openstack            1226 9346k  73k 24%|mysqld       205M|   0     0 |  14   31    0   70    0
Mar 11 20:58:39 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:39| 21   6  74   0   0| 806M 3666M  170M 3194M|6698B 2160B|   0    32k|   0  3.00 |1173  1798 |0.87 0.76 0.55|1.0   0  87|   0     0 |openstack            1313  17%7996k  73k|bash                 2048   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 11 20:58:40 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:40| 22   5  73   0   0| 782M 3690M  170M 3194M|8038B 2160B|   0   904k|   0  5.00 |1397  2202 |0.87 0.76 0.55|1.0   0  97|   0     0 |openstack            1413 5.2%2021k   0 |bash                 2048   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 11 20:58:41 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:41| 23   3  73   0   0| 819M 3652M  170M 3194M|8648B 2160B|   0    76k|   0  6.00 |1041  1502 |0.87 0.76 0.55|3.0   0 2.0|   0     0 |openstack            1413  20%9337k  73k|openstack            1413 9337k  73k 20%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 11 20:58:42 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:42| 20   9  72   0   0| 807M 3665M  170M 3194M|9300B 2106B|   0   192k|   0  17.0 |1230  2202 |0.87 0.76 0.55|1.0   0 146|   0     0 |openstack            1562  16%7996k  73k|bash                 2048   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 11 20:58:43 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:43| 25   3  72   0   0| 771M 3701M  170M 3195M|8099B 2214B|   0   152k|   0  14.0 |1227  1911 |0.88 0.77 0.56|1.0   0  19|   0     0 |uwsgi                325613.8%6165B  20k|bash                 2048   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 11 20:58:44 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:44| 23   3  73   0   0| 812M 3660M  170M 3195M|7282B 2106B|   0   840k|   0  31.0 | 841   925 |0.88 0.77 0.56|1.0   0 4.0|   0     0 |openstack            1585  25%  10M  73k|openstack            1585   10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 11 20:58:45 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:45| 23   5  72   0   0| 783M 3688M  170M 3195M|6050B 2214B|   0   788k|   0   121 |1528  2212 |0.88 0.77 0.56|1.0   0  71|   0     0 |openstack            1663 8.8%2021k   0 |bash                 2048   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 11 20:58:46 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:46| 23   4  73   0   0| 816M 3655M  170M 3195M|  15k 2160B|   0   152k|   0  9.00 | 833   910 |0.88 0.77 0.56|1.0   0 2.0|   0     0 |openstack            1663  25%8650k  73k|openstack            1663 8650k  73k 25%|mysqld       205M|   0     0 |  14   29    0  101    0
Mar 11 20:58:47 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:47| 20   9  71   0   0| 784M 3688M  170M 3195M|4995B 1890B|   0    40k|   0  6.00 |1823  3445 |0.88 0.77 0.56|1.0   0 170|   0     0 |openstack            1835 4.8%2021k   0 |bash                 2048   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 11 20:58:48 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:48| 23   4  73   0   0| 821M 3651M  170M 3195M|  15k 2202B|   0     0 |   0     0 | 894  1147 |0.89 0.77 0.56|1.0   0 2.0|   0     0 |openstack            1835  23%9332k  73k|openstack            1835 9332k  73k 23%|mysqld       205M|   0     0 |  14   31    0  113    0
Mar 11 20:58:49 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:49| 23   3  73   0   0| 805M 3666M  170M 3195M|7956B 2214B|   0     0 |   0     0 |1217  1698 |0.89 0.77 0.56|1.0   0  23|   0     0 |openstack            1858  17%7996k  73k|bash                 2048   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 11 20:58:50 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:50| 23   6  71   0   0| 783M 3689M  170M 3195M|7033B 2160B|   0  1320k|   0  43.0 |1509  2450 |0.89 0.77 0.56|1.0   0  71|   0     0 |openstack            1931 3.5%1927k   0 |bash                 2048   11M  73k0.2%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 11 20:58:51 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:51| 22   4  74   0   0| 819M 3652M  170M 3195M|6238B 2160B|   0   344k|   0  21.0 | 798   937 |0.89 0.77 0.56|1.0   0 2.0|   0     0 |openstack            1931  25%9329k  73k|openstack            1931 9329k  73k 25%|mysqld       205M|   0     0 |  14   29    0  124    0
Mar 11 20:58:52 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:52| 20   9  70   0   0| 784M 3687M  170M 3195M|7356B 2160B|   0     0 |   0     0 |2043  3371 |0.89 0.77 0.56|1.0   0 168|   0     0 |openstack            2102 5.8%2021k   0 |bash                 2048   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  133    0
Mar 11 20:58:53 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:53| 23   4  73   0   0| 821M 3650M  170M 3195M|7931B 2160B|   0     0 |   0     0 | 810  1022 |0.90 0.78 0.56|1.0   0 2.0|   0     0 |openstack            2102  23%9332k  73k|openstack            2102 9332k  73k 23%|mysqld       205M|   0     0 |  14   31    0  135    0
Mar 11 20:58:54 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:54| 23   5  73   0   0| 791M 3680M  170M 3195M|7575B 2160B|   0     0 |   0     0 |1284  1950 |0.90 0.78 0.56|1.0   0  23|   0     0 |openstack            2125  12%4442k  73k|bash                 2048   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  142    0
Mar 11 20:58:55 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:55| 24   3  73   1   0| 818M 3653M  170M 3195M|6640B 1944B|   0  2012k|   0   207 |1242  1085 |0.90 0.78 0.56|1.0   0   0|   0     0 |openstack            2125  23%6902k   0 |openstack            2125 6902k   0  23%|mysqld       205M|   0     0 |  14   31    0  146    0
Mar 11 20:58:57 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:56| 23   5  72   0   0| 806M 3665M  170M 3195M|7104B 2160B|   0    60k|   0  3.00 |1204  1786 |0.90 0.78 0.56|1.0   0  73|   0     0 |openstack            2198  17%7739k  73k|bash                 2048   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  150    0
Mar 11 20:58:57 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:57| 24   3  73   0   0| 822M 3649M  170M 3195M|  11k 2106B|   0     0 |   0     0 |1229  1947 |0.90 0.78 0.56|1.0   0 2.0|   0     0 |openstack            2198  17%3614k 725B|openstack            2198 3614k 725B 17%|mysqld       205M|   0     0 |  14   29    0  159    0
Mar 11 20:58:58 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:58| 20   8  72   0   0| 800M 3671M  170M 3195M|7916B 2214B|   0    52k|   0  5.00 |1423  2315 |0.91 0.78 0.56|1.0   0 170|   0     0 |openstack            2370  17%6023k  73k|bash                 2048   11M  83k0.5%|mysqld       205M|   0     0 |  14   29    0  159    0
Mar 11 20:58:59 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:58:59| 23   4  73   0   0| 774M 3696M  170M 3195M|6715B 2160B|   0     0 |   0     0 |1219  1916 |0.91 0.78 0.56|1.0   0  21|   0     0 |uwsgi                325613.2%6165B  19k|bash                 2048   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  166    0
Mar 11 20:59:00 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:59:00| 24   3  73   0   0| 813M 3658M  170M 3195M|6039B 2160B|   0  2228k|   0  65.0 | 822   997 |0.91 0.78 0.56|1.0   0 2.0|   0     0 |openstack            2393  25%9799k  73k|openstack            2393 9799k  73k 25%|mysqld       205M|   0     0 |  14   29    0  166    0
Mar 11 20:59:02 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:59:01| 25   4  71   0   0| 785M 3686M  170M 3195M|8226B 2106B|   0   116k|   0  9.00 |1392  2228 |0.91 0.78 0.56|1.0   0  71|   0     0 |openstack            2466  10%2355k   0 |bash                 2048   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  174    0
Mar 11 20:59:02 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:59:02| 23   4  73   0   0| 822M 3649M  170M 3195M|6863B 2214B|   0     0 |   0     0 |1073  1519 |0.91 0.78 0.56|2.0   0 2.0|   0     0 |openstack            2466  20%8998k  73k|openstack            2466 8998k  73k 20%|mysqld       205M|   0     0 |  14   31    0  179    0
Mar 11 20:59:03 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:59:03| 20   7  72   0   0| 798M 3672M  170M 3196M|  14k 1944B|   0     0 |   0     0 |1231  2187 |0.84 0.77 0.56|1.0   0 111|   0     0 |openstack            2577  13%5697k  73k|bash                 2048   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  183    0
Mar 11 20:59:04 cloud-provider1-0000013928 dstat.sh[30410]: 11-03 20:59:04| 21   6  73   0   0| 774M 3696M  170M 3196M|5933B 2106B|   0   132k|   0  9.00 |1158  1863 |0.84 0.77 0.56|1.0   0  83|   0     0 |uwsgi                325611.5%3541B9419B|bash                 2048   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0  188    0
