-- Logs begin at Mon 2020-03-30 09:45:32 UTC, end at Mon 2020-03-30 15:31:33 UTC. --
Mar 30 15:01:22 cloud-provider-iscsi-0000000076 systemd[1]: Started Devstack devstack@dstat.service.
Mar 30 15:01:23 cloud-provider-iscsi-0000000076 dstat.sh[29600]: [286B blob data]
Mar 30 15:01:23 cloud-provider-iscsi-0000000076 dstat.sh[29600]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 30 15:01:33 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:33| 10   8  68  14   0| 640M 4156M  147M 2918M|7262B 2160B|   0    84M|   0  1094 |4096  7932 |1.17 0.90 0.61|1.0   0   0|   0     0 |mysqld               288769.0%   0    0 |keystone-manage      30913  21k  13k4.2%|mysqld       198M|   0     0 |  14    7    0    6    0
Mar 30 15:01:34 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:34| 17   5  69   9   0| 643M 4152M  147M 2920M|5571B 2160B|   0  6836k|   0   517 |5085    14k|1.17 0.90 0.61|1.0   0   0|   0     0 |keystone-manage      30913 11%  51k 357k|python3.6            6195  337k 703k1.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Mar 30 15:01:35 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:35| 19   5  68   8   0| 644M 4149M  148M 2921M|5709B 1944B|   0  6180k|   0   452 |3923    12k|1.17 0.90 0.61|  0 1.0   0|   0     0 |keystone-manage      30913 12%  50k 354k|python3.6            6195  336k 701k2.0%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 30 15:01:36 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:36| 16   5  71   8   0| 644M 4148M  148M 2921M|9077B 2160B|   0  9976k|   0   772 |5333    13k|1.17 0.90 0.61|2.0   0   0|   0     0 |keystone-manage      30913 10%  54k  36k|keystone-manage      30913  54k  36k 10%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 30 15:01:37 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:37| 21   5  74   0   0| 599M 4193M  148M 2921M|6937B 2160B|   0    72k|   0  7.00 |1171  1623 |1.17 0.90 0.61|1.0   0  78|   0     0 |keystone-manage      30993 15%6070k  37k|bash                 2446   17M1881k0.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 30 15:01:38 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:38| 23   4  71   2   0| 640M 4152M  148M 2921M|8093B 2160B|   0    10M|   0  88.0 |1045  1423 |1.16 0.90 0.62|1.0 1.0   0|   0     0 |keystone-manage      30993 25%  10M1338B|keystone-manage      30993  10M1338B 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 30 15:01:39 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:39| 23   4  72   1   0| 618M 4173M  148M 2922M|  15k 2106B|   0  7684k|   0  84.0 |1075  1504 |1.16 0.90 0.62|1.0   0  11|   0     0 |keystone-manage      31004 22%  11M  37k|bash                 2446   16M  39k  0%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 30 15:01:40 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:40| 16  13  70   1   0| 575M 4214M  148M 2923M|  15k 2214B|   0  6352k|   0   133 |2541  4291 |1.16 0.90 0.62|1.0   0 297|   0     0 |bash                 2446 2.5%  17M  57k|bash                 2446   17M  57k2.5%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 30 15:01:41 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:41| 14  21  66   0   0| 575M 4213M  148M 2924M|  10k 2160B|   0   116k|   0  15.0 |3107  5843 |1.16 0.90 0.62|2.0   0 406|   0     0 |systemd              1    2.8%   0    0 |bash                 2446 3406k  25k2.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 30 15:01:42 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:42| 39  13  48   0   0| 656M 4133M  148M 2925M|8704B 2160B|   0    92k|   0  6.00 |2668  4083 |1.16 0.90 0.62|2.0   0 171|   0     0 |uwsgi                31748 18%9175k  37k|uwsgi                317489175k  37k 18%|mysqld       201M|   0     0 |  14    7    0    7    0
Mar 30 15:01:43 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:43| 45   5  48   2   0| 716M 4072M  148M 2926M|6781B 2160B| 148k 7676k|5.00   409 |1766   888 |1.22 0.92 0.62|2.0   0   0|   0     0 |uwsgi                31749 25%6966k   0 |uwsgi                317487657k 396k 24%|mysqld       201M|   0     0 |  14    7    0    7    0
Mar 30 15:01:44 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:44| 41  13  45   0   0| 746M 4040M  148M 2927M|  12k 2052B|   0     0 |   0     0 |2574  8717 |1.22 0.92 0.62|2.0   0 176|   0     0 |uwsgi                31749 21%2042k 109k|keystone-manage      320232228k  37k6.0%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 30 15:01:45 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:45| 23   3  74   0   0| 795M 3991M  148M 2927M|8435B 2052B|   0     0 |   0     0 | 713   770 |1.22 0.92 0.62|2.0   0   0|   0     0 |keystone-manage      32023 25%  13M   0 |keystone-manage      32023  13M   0  25%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 30 15:01:46 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:46| 23   3  73   1   0| 819M 3967M  148M 2927M|8155B 2160B|   0  1324k|   0  68.0 |1268  1919 |1.22 0.92 0.62|1.0   0 2.0|   0     0 |keystone-manage      32023 22%2645k  13k|keystone-manage      320232645k  13k 22%|mysqld       203M|   0     0 |  14   11    0    8    0
Mar 30 15:01:47 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:47| 21   6  73   0   0| 764M 4021M  148M 2927M|6283B 2160B|   0  2180k|   0  68.0 |1104  1493 |1.22 0.92 0.62|1.0   0  53|   0     0 |openstack            32109 15%5612k  37k|bash                 2446   18M  50k  0%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 30 15:01:48 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:48| 23   3  74   1   0| 794M 3991M  148M 2927M|7202B 2160B|  32k   32k|8.00  5.00 |1083  1415 |1.21 0.92 0.63|1.0   0   0|   0     0 |openstack            32109 18%5547k   0 |openstack            321095547k   0  18%|mysqld       203M|   0     0 |  14   17    0   13    0
Mar 30 15:01:49 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:49| 21   5  72   1   0| 777M 4008M  148M 2928M|5921B 2160B|  40k 8824k|10.0   130 |1333  1894 |1.21 0.92 0.63|2.0   0  62|   0     0 |openstack            32171 11%5343k  37k|bash                 2446   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 30 15:01:50 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:50| 23   4  73   0   0| 754M 4031M  148M 2928M|7919B 2160B|   0     0 |   0     0 |1123  1657 |1.21 0.92 0.63|1.0   0  25|   0     0 |uwsgi                317491.8%3492B9123B|bash                 2446   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   22    0
Mar 30 15:01:51 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:51| 21   6  72   0   0| 790M 3995M  148M 2928M|7749B 2160B|   0     0 |   0     0 | 967  1351 |1.21 0.92 0.63|1.0   0  77|   0     0 |openstack            32271 23%7854k  37k|openstack            322717854k  37k 23%|mysqld       205M|   0     0 |  14   29    0   22    0
Mar 30 15:01:52 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:52| 23   4  73   0   0| 765M 4020M  148M 2928M|8125B 2160B|   0  1116k|   0  8.00 |1323  2265 |1.21 0.92 0.63|2.0   0  21|   0     0 |openstack            322956.5%2037k   0 |bash                 2446   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 30 15:01:53 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:53| 23   4  74   0   0| 801M 3983M  148M 2928M|6917B 2160B|   0     0 |   0     0 | 856  1449 |1.19 0.92 0.63|2.0   0 1.0|   0     0 |openstack            32295 21%9098k  37k|openstack            322959098k  37k 21%|mysqld       205M|   0     0 |  14   31    0   34    0
Mar 30 15:01:54 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:54| 22   6  72   0   0| 785M 4000M  148M 2928M|6952B 2052B|   0  3568k|   0  52.0 |1223  1900 |1.19 0.92 0.63|2.0   0  74|   0     0 |openstack            32369 13%5685k  37k|bash                 2446   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 30 15:01:55 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:55| 24   3  73   0   0| 808M 3977M  148M 2928M|7933B 2160B|   0     0 |   0     0 |1095  1858 |1.19 0.92 0.63|1.0   0   0|   0     0 |openstack            32369 17%5458k 605B|openstack            323695458k 605B 17%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 30 15:01:56 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:56| 19   8  73   0   0| 793M 3991M  148M 2928M|6988B 2052B|   0     0 |   0     0 |1211  1647 |1.19 0.92 0.63|1.0   0 101|   0     0 |openstack            32470 18%7740k  37k|bash                 2446   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 30 15:01:57 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:57| 23   4  73   0   0| 770M 4015M  148M 2928M|7251B 2160B|   0    52k|   0  5.00 |1291  1902 |1.19 0.92 0.63|1.0   0  68|   0     0 |openstack            325393.8%1926k   0 |bash                 2446   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 30 15:01:58 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:58| 23   3  74   0   0| 807M 3978M  148M 2928M|7089B 2160B|   0   316k|   0  15.0 | 925  1160 |1.17 0.92 0.63|1.0   0 1.0|   0     0 |openstack            32539 23%9233k  37k|openstack            325399233k  37k 23%|mysqld       205M|   0     0 |  14   31    0   53    0
Mar 30 15:01:59 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:01:59| 21   6  73   0   0| 789M 3995M  148M 2928M|5828B 2160B|   0   996k|   0  50.0 |1304  1860 |1.17 0.92 0.63|1.0   0  71|   0     0 |openstack            32610 14%5877k  37k|bash                 2446   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 30 15:02:00 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:00| 23   4  73   0   0| 806M 3978M  148M 2928M|7856B 2202B|   0   280k|   0  19.0 |1084  1444 |1.17 0.92 0.63|1.0   0   0|   0     0 |uwsgi                317483.8%2535B7793B|bash                 32567  11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 30 15:02:01 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:01| 22   5  73   0   0| 796M 3988M  148M 2928M|7578B 2106B|   0   448k|   0  19.0 |1025  1432 |1.17 0.92 0.63|1.0   0  71|   0     0 |openstack            32679 21%7829k  37k|bash                 2446   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 30 15:02:02 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:02| 21   6  74   0   0| 774M 4010M  148M 2928M|  15k 2214B|   0    64k|   0  8.00 |1102  1772 |1.17 0.92 0.63|1.0   0  72|   0     0 |openstack            327548.5%2281k   0 |bash                 2446   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 30 15:02:03 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:03| 23   3  74   0   0| 809M 3975M  148M 2928M|7469B 2052B|   0   152k|   0  9.00 | 771   848 |1.16 0.92 0.63|1.0   0 1.0|   0     0 |openstack            32754 24%8865k  37k|openstack            327548865k  37k 24%|mysqld       205M|   0     0 |  14   31    0   65    0
Mar 30 15:02:04 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:04| 20   6  73   0   0| 793M 3991M  148M 2928M|  12k 2106B|   0   500k|   0  6.00 |1113  1657 |1.16 0.92 0.63|1.0   0  78|   0     0 |openstack            366   15%6770k  37k|bash                 2446   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 30 15:02:05 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:05| 21   5  74   0   0| 769M 4015M  148M 2929M|9937B 2106B|   0    96k|   0  3.00 |1147  1817 |1.16 0.92 0.63|2.0   0  85|   0     0 |openstack            463  2.5%1016k   0 |bash                 2446   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 30 15:02:06 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:06| 24   2  74   0   0| 807M 3977M  148M 2929M|  10k 2106B|   0   284k|   0  13.0 | 714   764 |1.16 0.92 0.63|1.0   0 1.0|   0     0 |openstack            463   25%  10M  37k|openstack            463    10M  37k 25%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 30 15:02:07 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:07| 21   7  73   0   0| 789M 3995M  148M 2929M|  16k 2202B|   0    60k|   0  8.00 |1343  2148 |1.16 0.92 0.63|1.0   0  98|   0     0 |openstack            561   12%5826k  37k|bash                 2446   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 30 15:02:08 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:08| 21   8  70   0   0| 769M 4015M  148M 2929M|7119B 2447B|   0   676k|   0  33.0 |1532  2622 |1.23 0.94 0.64|2.0   0 144|   0     0 |uwsgi                317482.0%2483B7336B|bash                 2446   11M  43k  0%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 30 15:02:09 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:09| 23   4  73   0   0| 811M 3973M  148M 2929M|7827B 2892B|   0  4832k|   0  75.0 | 889  1072 |1.23 0.94 0.64|1.0   0 1.0|   0     0 |openstack            708   25%  10M  37k|openstack            708    10M  37k 25%|mysqld       205M|   0     0 |  14   30    0   84    0
Mar 30 15:02:10 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:10| 23   4  73   0   0| 786M 3998M  148M 2929M|6545B 2160B|   0     0 |   0     0 |1326  2102 |1.23 0.94 0.64|1.0   0  22|   0     0 |openstack            730   13%5421k  37k|bash                 2446   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 30 15:02:11 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:11| 24   3  73   0   0| 794M 3990M  148M 2929M|9979B 2106B|   0    48k|   0  3.00 |1257  1789 |1.23 0.94 0.64|1.0   0 2.0|   0     0 |uwsgi                317483.2%5162B  15k|bash                 2446   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 30 15:02:12 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:12| 22   6  72   0   0| 808M 3976M  148M 2929M|6285B 2106B|   0   148k|   0  9.00 | 897  1295 |1.23 0.94 0.64|1.0   0  72|   0     0 |openstack            806   23%  10M  37k|openstack            806    10M  37k 23%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 30 15:02:13 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:13| 20   8  72   0   0| 777M 4007M  148M 2929M|7651B 2275B|   0    28k|   0  5.00 |1710  3146 |1.21 0.94 0.64|2.0   0 168|   0     0 |openstack            978  8.8%2639k   0 |bash                 2446   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 30 15:02:14 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:14| 24   3  73   0   0| 812M 3972M  148M 2929M|5453B 2148B|   0  1192k|   0  32.0 |1108  1593 |1.21 0.94 0.64|1.0   0 1.0|   0     0 |openstack            978   19%8505k  37k|openstack            978  8505k  37k 19%|mysqld       205M|   0     0 |  14   31    0  116    0
Mar 30 15:02:15 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:15| 22   5  74   0   0| 799M 3984M  148M 2929M|6810B 2160B|   0     0 |   0     0 | 990  1300 |1.21 0.94 0.64|1.0   0  22|   0     0 |openstack            1005  20%8583k  37k|bash                 2446   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 30 15:02:16 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:16| 21   7  72   0   0| 777M 4006M  148M 2929M|7707B 2160B|   0   244k|   0  13.0 |1390  2247 |1.21 0.94 0.64|1.0   0  71|   0     0 |openstack            1089 7.8%2628k   0 |bash                 2446   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 30 15:02:17 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:17| 24   3  74   0   0| 813M 3971M  148M 2929M|6692B 2160B|   0     0 |   0     0 | 844  1072 |1.21 0.94 0.64|1.0   0 1.0|   0     0 |openstack            1089  22%8516k  37k|openstack            1089 8516k  37k 22%|mysqld       205M|   0     0 |  14   31    0  129    0
Mar 30 15:02:18 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:18| 19  10  71   0   0| 778M 4005M  148M 2929M|  10k 2160B|   0     0 |   0     0 |1550  2712 |1.19 0.94 0.64|1.0   0 169|   0     0 |openstack            1261 9.2%3032k  37k|bash                 2446   11M  46k0.5%|mysqld       205M|   0     0 |  14   29    0  135    0
Mar 30 15:02:19 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:19| 24   3  73   1   0| 812M 3971M  148M 2929M|  23k 2250B|   0  2468k|   0   331 |1649  1558 |1.19 0.94 0.64|1.0   0   0|   0     0 |openstack            1261  19%8111k   0 |openstack            1261 8111k   0  19%|mysqld       205M|   0     0 |  14   31    0  142    0
Mar 30 15:02:20 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:20| 23   3  74   0   0| 795M 3989M  148M 2929M|7458B 2160B|   0     0 |   0     0 | 895  1138 |1.19 0.94 0.64|1.0   0  22|   0     0 |openstack            1283  18%7202k  37k|bash                 2446   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  143    0
Mar 30 15:02:21 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:21| 24   5  71   0   0| 774M 4010M  148M 2929M|6884B 2160B|   0   180k|   0  14.0 |1449  2386 |1.19 0.94 0.64|2.0   0  73|   0     0 |uwsgi                317482.8%5177B  15k|bash                 2446   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 30 15:02:22 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:22| 22   4  74   0   0| 809M 3975M  148M 2929M|7537B 2160B|   0   304k|   0  14.0 | 713   793 |1.19 0.94 0.64|1.0   0 1.0|   0     0 |openstack            1357  25%9187k  37k|openstack            1357 9187k  37k 25%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 30 15:02:23 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:23| 21   8  71   0   0| 776M 4007M  148M 2929M|8768B 1944B|   0    44k|   0  6.00 |1846  3253 |1.18 0.94 0.65|1.0   0 168|   0     0 |openstack            1527 5.8%2037k   0 |bash                 2446   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 30 15:02:24 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:24| 24   3  74   0   0| 813M 3970M  148M 2929M|9807B 2254B|   0  2552k|   0  50.0 | 985  1343 |1.18 0.94 0.65|1.0   0 1.0|   0     0 |openstack            1527  21%9107k  37k|openstack            1527 9107k  37k 21%|mysqld       205M|   0     0 |  14   31    0  164    0
Mar 30 15:02:25 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:25| 23   3  74   0   0| 797M 3986M  148M 2929M|7860B 2106B|   0     0 |   0     0 | 996  1348 |1.18 0.94 0.65|2.0   0  22|   0     0 |openstack            1550  18%7739k  37k|bash                 2446   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 30 15:02:26 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:26| 24   5  71   0   0| 768M 4015M  148M 2930M|6749B 2214B|   0   160k|   0  14.0 |1408  2052 |1.18 0.94 0.65|4.0   0  55|   0     0 |uwsgi                317483.5%5162B  15k|bash                 2446   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  175    0
Mar 30 15:02:27 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:27| 22   3  74   0   0| 809M 3974M  148M 2930M|8333B 2160B|   0   308k|   0  15.0 | 841   955 |1.18 0.94 0.65|1.0   0  17|   0     0 |openstack            1624  25%  10M  37k|openstack            1624   10M  37k 25%|mysqld       205M|   0     0 |  14   29    0  175    0
Mar 30 15:02:28 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:28| 22   6  71   0   0| 775M 4008M  148M 2930M|5842B 2106B|   0    40k|   0  5.00 |1783  2936 |1.24 0.96 0.65|2.0   0 109|   0     0 |uwsgi                317484.5%4909B  15k|bash                 2446   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  185    0
Mar 30 15:02:29 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:29| 22   5  74   0   0| 812M 3971M  148M 2930M|6354B 2304B|   0  8192B|   0  2.00 | 790   908 |1.24 0.96 0.65|3.0   0 1.0|   0     0 |openstack            1735  24%9232k  37k|openstack            1735 9232k  37k 24%|mysqld       205M|   0     0 |  14   31    0  185    0
Mar 30 15:02:30 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:30| 20   7  72   0   0| 790M 3992M  148M 2930M|6546B 2106B|   0    60k|   0  3.00 |1364  2054 |1.24 0.96 0.65|1.0   0  98|   0     0 |openstack            1838  13%5685k  37k|bash                 2446   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  188    0
Mar 30 15:02:31 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:31| 23   3  73   0   0| 812M 3970M  148M 2930M|6056B 2160B|   0     0 |   0     0 | 959  1326 |1.24 0.96 0.65|2.0   0 2.0|   0     0 |openstack            1838  19%5464k   0 |openstack            1838 5464k   0  19%|mysqld       205M|   0     0 |  14   29    0  193    0
Mar 30 15:02:32 cloud-provider-iscsi-0000000076 dstat.sh[29600]: 30-03 15:02:32| 19   8  73   0   0| 800M 3983M  148M 2930M|7980B 2106B|   0   120k|   0  8.00 |1272  2010 |1.24 0.96 0.65|1.0   0 145|   0     0 |openstack            1985  17%7739k  37k|bash                 2446   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0  193    0
