-- Logs begin at Tue 2020-03-31 01:52:34 UTC, end at Tue 2020-03-31 03:40:05 UTC. --
Mar 31 03:08:37 cloud-provider-iscsi-0000000082 systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 03:08:37 cloud-provider-iscsi-0000000082 dstat.sh[23873]: [286B blob data]
Mar 31 03:08:37 cloud-provider-iscsi-0000000082 dstat.sh[23873]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 03:08:47 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:47| 17   7  68   8   0| 644M 4156M  146M 2919M|6701B 2160B|   0    11M|   0   913 |5009    16k|0.72 0.64 0.46|3.0   0   0|   0     0 |keystone-manage      25186 11%  59k 362k|python3.6            5832  338k 705k1.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Mar 31 03:08:48 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:48| 18   5  68   9   0| 645M 4153M  146M 2921M|  10k 2160B|   0  6836k|   0   506 |4500    12k|0.74 0.65 0.47|  0 1.0   0|   0     0 |keystone-manage      25186 11%  55k 357k|python3.6            5832  337k 703k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 31 03:08:49 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:49| 14   5  70  11   0| 646M 4152M  147M 2921M|  15k 1890B|   0  8680k|   0   682 |3855    12k|0.74 0.65 0.47|1.0   0   0|   0     0 |keystone-manage      251868.2%  46k  30k|keystone-manage      25186  46k  30k8.2%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 31 03:08:50 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:50| 19   7  74   1   0| 600M 4198M  147M 2921M|7076B 2160B|   0   688k|   0  42.0 |1391  2869 |0.74 0.65 0.47|1.0   0  78|   0     0 |keystone-manage      25267 13%5870k  37k|bash                 2080   17M1881k1.0%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 03:08:51 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:51| 23   4  72   1   0| 583M 4214M  147M 2921M|6160B 2214B|   0    38M|   0   297 | 979  1298 |0.74 0.65 0.47|1.0   0  11|   0     0 |keystone-manage      252782.2%1664k  37k|bash                 2080   16M  39k0.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 03:08:52 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:52| 24   3  73   1   0| 638M 4158M  147M 2922M|  16k 2254B|   0  6936k|   0  68.0 | 781  1333 |0.74 0.65 0.47|1.0   0   0|   0     0 |keystone-manage      25278 25%  14M   0 |keystone-manage      25278  14M   0  25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 03:08:53 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:53| 13  18  67   3   0| 577M 4218M  147M 2924M|6270B 2160B|   0  6936k|   0   137 |2959  5575 |0.84 0.67 0.47|1.0   0 407|   0     0 |bash                 2080 3.2%  18M  65k|bash                 2080   18M  65k3.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 03:08:54 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:54| 15  19  65   0   0| 580M 4214M  147M 2924M|6027B 2160B|   0   328k|   0  13.0 |3917  7780 |0.84 0.67 0.47|1.0   0 335|   0     0 |systemd              1    5.8%   0    0 |bash                 2080 2709k  18k1.5%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 31 03:08:55 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:55| 46  10  45   0   0| 678M 4116M  147M 2925M|8683B 2160B| 128k  416k|1.00  6.00 |1539  2203 |0.84 0.67 0.47|2.0   0 132|   0     0 |uwsgi                26022 25%  11M  37k|uwsgi                26022  11M  37k 25%|mysqld       200M|   0     0 |  14    7    0    7    0
Mar 31 03:08:56 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:56| 48   6  46   0   0| 728M 4064M  147M 2926M|5741B 2160B|  20k 4148k|4.00   200 |2548  3626 |0.84 0.67 0.47|2.0   0   0|   0     0 |uwsgi                26022 25%5432k 375k|uwsgi                260235549k 461k 25%|mysqld       200M|   0     0 |  14    7    0    7    0
Mar 31 03:08:57 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:57| 27  13  60   0   0| 757M 4033M  147M 2927M|6034B 2160B|   0     0 |   0     0 |2793  3761 |0.84 0.67 0.47|1.0   0 170|   0     0 |keystone-manage      26297 10%5321k  37k|keystone-manage      262975321k  37k 10%|mysqld       200M|   0     0 |  14    5    0    8    0
Mar 31 03:08:58 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:58| 23   3  74   0   0| 806M 3985M  147M 2927M|6286B 2160B|   0     0 |   0     0 | 653   738 |0.85 0.68 0.48|1.0   0   0|   0     0 |keystone-manage      26297 25%  11M2860B|keystone-manage      26297  11M2860B 25%|mysqld       200M|   0     0 |  14    5    0    8    0
Mar 31 03:08:59 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:08:59| 22   5  73   1   0| 746M 4045M  147M 2927M|6574B 2052B|   0  1636k|   0  61.0 |1420  2569 |0.85 0.68 0.48|1.0   0  54|   0     0 |openstack            263771.8% 873k   0 |bash                 2080   18M  50k  0%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 31 03:09:00 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:00| 23   3  74   0   0| 785M 4005M  147M 2927M|7556B 2052B|   0  2692k|   0  74.0 | 783  1047 |0.85 0.68 0.48|1.0   0 1.0|   0     0 |openstack            26377 25%  10M  37k|openstack            26377  10M  37k 25%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 31 03:09:01 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:01| 20   4  73   3   0| 761M 4030M  147M 2927M|8524B 2160B|  72k    0 |18.0     0 |1524  2233 |0.85 0.68 0.48|1.0   0  61|   0     0 |uwsgi                260236.2% 131k9793B|bash                 2080   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 31 03:09:02 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:02| 23   4  74   0   0| 802M 3989M  147M 2927M|7032B 2160B|   0   908k|   0  7.00 | 740   874 |0.85 0.68 0.48|2.0   0 1.0|   0     0 |openstack            26439 24%9981k  37k|openstack            264399981k  37k 24%|mysqld       205M|   0     0 |  14   31    0   17    0
Mar 31 03:09:03 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:03| 20   8  72   0   0| 791M 4000M  147M 2928M|7729B 2160B|   0     0 |   0     0 |1306  2120 |0.87 0.68 0.48|1.0   0 100|   0     0 |openstack            26539 16%7739k  37k|bash                 2080   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 31 03:09:04 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:04| 23   4  73   0   0| 767M 4023M  147M 2928M|7924B 2106B|   0   460k|   0  12.0 |1564  2688 |0.87 0.68 0.48|2.0   0  23|   0     0 |openstack            265615.2%1982k   0 |bash                 2080   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 31 03:09:05 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:05| 23   2  74   0   0| 803M 3987M  147M 2928M|9942B 2160B|   0     0 |   0     0 | 691   890 |0.87 0.68 0.48|1.0   0 1.0|   0     0 |openstack            26561 24%9150k  37k|openstack            265619150k  37k 24%|mysqld       205M|   0     0 |  14   31    0   30    0
Mar 31 03:09:06 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:06| 24   5  71   0   0| 779M 4010M  147M 2928M|  16k 2160B|   0    10M|   0   139 |1548  2584 |0.87 0.68 0.48|2.0   0  74|   0     0 |openstack            26637 11%3968k  37k|bash                 2080   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 31 03:09:07 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:07| 23   3  74   0   0| 808M 3982M  147M 2928M|8653B 2214B|   0   824k|   0  16.0 | 934  1469 |0.87 0.68 0.48|1.0   0   0|   0     0 |openstack            26637 20%7175k   0 |openstack            266377175k   0  20%|mysqld       205M|   0     0 |  14   31    0   42    0
Mar 31 03:09:08 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:08| 21   6  73   0   0| 789M 4000M  147M 2928M|  11k 2160B|   0     0 |   0     0 |1326  2019 |0.88 0.69 0.48|1.0   0 101|   0     0 |openstack            26738 15%6745k  37k|bash                 2080   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 31 03:09:09 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:09| 23   5  72   0   0| 771M 4018M  147M 2928M|8928B 1998B|   0   308k|   0  6.00 |1132  1835 |0.88 0.69 0.48|1.0   0  68|   0     0 |openstack            268074.5%2037k   0 |bash                 2080   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 31 03:09:10 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:10| 24   2  74   0   0| 808M 3982M  147M 2928M|7489B 2106B|   0     0 |   0     0 | 936  1226 |0.88 0.69 0.48|1.0   0 1.0|   0     0 |openstack            26807 22%9122k  37k|openstack            268079122k  37k 22%|mysqld       205M|   0     0 |  14   31    0   54    0
Mar 31 03:09:11 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:11| 22   5  73   0   0| 786M 4004M  147M 2928M|7594B 2160B|   0  2784k|   0  34.0 |1284  1874 |0.88 0.69 0.48|2.0   0  71|   0     0 |openstack            26878 12%5233k  37k|bash                 2080   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 31 03:09:12 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:12| 23   4  73   0   0| 769M 4020M  147M 2928M|6888B 2106B|   0   404k|   0  11.0 |1245  1968 |0.88 0.69 0.48|1.0   0  68|   0     0 |uwsgi                260222.5%2535B7792B|bash                 2080   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 31 03:09:13 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:13| 24   3  73   0   0| 808M 3981M  147M 2928M|5783B 2214B|   0   692k|   0  24.0 | 744   868 |1.05 0.73 0.50|1.0   0 1.0|   0     0 |openstack            26947 25%9877k  37k|openstack            269479877k  37k 25%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 31 03:09:14 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:14| 21   6  73   0   0| 789M 4000M  147M 2928M|6692B 2106B|   0   168k|   0  3.00 |1264  1970 |1.05 0.73 0.50|1.0   0  75|   0     0 |openstack            27020 14%5685k  37k|bash                 2080   11M  40k0.5%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 31 03:09:15 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:15| 22   3  74   0   0| 764M 4025M  147M 2928M|7085B 2214B|   0   300k|   0  3.00 | 994  1377 |1.05 0.73 0.50|2.0   0  27|   0     0 |uwsgi                260221.5%2539B7331B|bash                 2080   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 31 03:09:16 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:16| 22   4  73   0   0| 806M 3983M  147M 2928M|  23k 1944B|   0   280k|   0  6.00 | 956  1259 |1.05 0.73 0.50|1.0   0  51|   0     0 |openstack            27100 23%  10M  37k|openstack            27100  10M  37k 23%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 31 03:09:17 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:17| 21   5  72   2   0| 786M 4004M  147M 2928M|9724B 2160B|   0  5400k|   0   355 |1638  2041 |1.05 0.73 0.50|2.0   0  86|   0     0 |openstack            271869.8%4522k  37k|bash                 2080   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 31 03:09:18 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:18| 23   3  74   0   0| 812M 3977M  147M 2928M|7632B 2160B|   0   556k|   0  15.0 |1029  1355 |1.12 0.75 0.51|1.0   0   0|   0     0 |openstack            27186 20%6637k   0 |openstack            271866637k   0  20%|mysqld       205M|   0     0 |  14   31    0   77    0
Mar 31 03:09:19 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:19| 21   5  74   0   0| 797M 3992M  147M 2928M|7350B 2160B|   0   100k|   0  3.00 |1083  1685 |1.12 0.75 0.51|1.0   0  98|   0     0 |openstack            27284 17%7740k  37k|bash                 2080   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 31 03:09:20 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:20| 21   7  71   0   0| 767M 4022M  147M 2928M|7421B 2160B|   0   480k|   0  21.0 |1505  2639 |1.12 0.75 0.51|2.0   0 144|   0     0 |uwsgi                260222.2%2483B7336B|bash                 2080   11M  43k0.5%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 31 03:09:21 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:21| 24   3  73   1   0| 809M 3980M  147M 2928M|7428B 2106B|   0  1080k|   0  32.0 | 816   944 |1.12 0.75 0.51|1.0   0 1.0|   0     0 |openstack            27429 25%  10M  37k|openstack            27429  10M  37k 25%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 31 03:09:22 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:22| 23   4  73   0   0| 792M 3997M  147M 2929M|8315B 2214B|   0   872k|   0  5.00 |1295  2007 |1.12 0.75 0.51|1.0   0  22|   0     0 |openstack            27451 13%6204k  37k|bash                 2080   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 31 03:09:23 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:23| 22   3  74   0   0| 810M 3979M  147M 2929M|  10k 2160B|   0   432k|   0  9.00 |1021  1618 |1.11 0.75 0.51|1.0   0   0|   0     0 |openstack            27451 19%4931k   0 |openstack            274514931k   0  19%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 31 03:09:24 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:24| 23   5  72   0   0| 805M 3983M  147M 2929M|6710B 2202B|   0     0 |   0     0 |1015  1400 |1.11 0.75 0.51|1.0   0  74|   0     0 |openstack            27523 22%9783k  37k|bash                 2080   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 31 03:09:25 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:25| 19  10  71   0   0| 771M 4018M  147M 2929M|5834B 2106B|   0     0 |   0     0 |1932  3270 |1.11 0.75 0.51|1.0   0 168|   0     0 |uwsgi                260224.0%4909B  15k|bash                 2080   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 31 03:09:26 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:26| 23   3  74   0   0| 811M 3978M  147M 2929M|5640B 1998B|   0   448k|   0  14.0 | 694   898 |1.11 0.75 0.51|1.0   0 1.0|   0     0 |openstack            27694 25%  10M  37k|openstack            27694  10M  37k 25%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 31 03:09:27 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:27| 23   4  73   0   0| 787M 4002M  147M 2929M|  14k 2160B|   0   952k|   0  24.0 |1496  2176 |1.11 0.75 0.51|1.0   0  22|   0     0 |openstack            27716 12%5172k  37k|bash                 2080   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 31 03:09:28 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:28| 25   2  73   0   0| 812M 3977M  147M 2929M|8037B 2160B|   0   420k|   0  6.00 |1254  1880 |1.10 0.76 0.51|1.0   0   0|   0     0 |openstack            27716 19%5963k   0 |openstack            277165963k   0  19%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 31 03:09:29 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:29| 23   5  72   0   0| 804M 3985M  147M 2929M|8139B 2106B|   0   304k|   0  11.0 |1006  1393 |1.10 0.76 0.51|1.0   0  72|   0     0 |openstack            27788 22%8896k  37k|bash                 2080   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 31 03:09:30 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:30| 20   8  71   0   0| 772M 4017M  147M 2929M|7766B 2214B|   0     0 |   0     0 |2008  3492 |1.10 0.76 0.51|1.0   0 168|   0     0 |uwsgi                260223.8%4906B  15k|bash                 2080   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  135    0
Mar 31 03:09:31 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:31| 24   2  73   1   0| 810M 3979M  147M 2929M|7662B 2160B|   0   608k|   0  19.0 | 792   915 |1.10 0.76 0.51|1.0   0 1.0|   0     0 |openstack            27957 25%9607k  37k|openstack            279579607k  37k 25%|mysqld       205M|   0     0 |  14   29    0  135    0
Mar 31 03:09:32 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:32| 23   4  73   0   0| 782M 4007M  147M 2929M|  15k 2160B|   0   460k|   0  85.0 |1447  2104 |1.10 0.76 0.51|1.0   0  22|   0     0 |openstack            27979 11%3811k  37k|bash                 2080   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  144    0
Mar 31 03:09:33 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:33| 24   2  74   0   0| 811M 3977M  147M 2929M|6649B 2160B|   0     0 |   0     0 |1007  1529 |1.02 0.74 0.51|2.0   0   0|   0     0 |openstack            27979 20%7324k   0 |openstack            279797324k   0  20%|mysqld       205M|   0     0 |  14   31    0  151    0
Mar 31 03:09:34 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:34| 22   5  72   0   0| 801M 3987M  147M 2929M|5866B 2160B|   0   312k|   0  3.00 |1039  1587 |1.02 0.74 0.51|1.0   0  74|   0     0 |openstack            28051 19%8246k  37k|bash                 2080   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  152    0
Mar 31 03:09:35 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:35| 20   8  72   0   0| 773M 4015M  147M 2929M|8082B 2106B|   0     0 |   0     0 |1710  3245 |1.02 0.74 0.51|1.0   0 168|   0     0 |uwsgi                260223.8%4924B  15k|bash                 2080   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 31 03:09:36 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:36| 23   3  73   0   0| 809M 3979M  147M 2929M|7736B 1944B|   0   456k|   0  15.0 | 814   932 |1.02 0.74 0.51|1.0   0 1.0|   0     0 |openstack            28222 25%9101k  37k|openstack            282229101k  37k 25%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 31 03:09:37 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:37| 23   4  73   0   0| 785M 4003M  147M 2929M|5930B 2214B|   0   760k|   0  9.00 |1425  2189 |1.02 0.74 0.51|1.0   0  22|   0     0 |openstack            28244 10%4522k  37k|bash                 2080   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 31 03:09:38 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:38| 24   3  73   0   0| 812M 3976M  147M 2930M|5913B 2160B|   0   284k|   0  9.00 |1162  1956 |0.93 0.73 0.51|2.0   0   0|   0     0 |openstack            28244 18%6613k   0 |openstack            282446613k   0  18%|mysqld       205M|   0     0 |  14   29    0  175    0
Mar 31 03:09:39 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:39| 23   4  73   0   0| 804M 3984M  147M 2930M|5648B 2160B|   0   288k|   0  6.00 | 893  1440 |0.93 0.73 0.51|2.0   0  72|   0     0 |openstack            28316 21%8557k  37k|bash                 2080   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  175    0
Mar 31 03:09:40 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:40| 21   6  73   0   0| 768M 4020M  147M 2930M|6496B 2202B|   0     0 |   0     0 |1744  2855 |0.93 0.73 0.51|1.0   0 101|   0     0 |uwsgi                260223.5%4909B  15k|bash                 2080   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0  184    0
Mar 31 03:09:41 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:41| 23   3  74   0   0| 807M 3981M  147M 2930M|5753B 2160B|   0   608k|   0  20.0 | 702   895 |0.93 0.73 0.51|1.0   0 9.0|   0     0 |openstack            28426 25%9952k  37k|openstack            284269952k  37k 25%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 31 03:09:42 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:42| 20   7  73   0   0| 778M 4010M  147M 2930M|7418B 2160B|   0  2392k|   0  53.0 |1319  1898 |0.93 0.73 0.51|1.0   0  97|   0     0 |openstack            285248.2%2400k   0 |bash                 2080   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  187    0
Mar 31 03:09:43 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:43| 23   3  73   0   0| 814M 3974M  147M 2930M|6485B 2160B|   0   524k|   0  12.0 | 921  1387 |0.94 0.74 0.51|1.0   0 1.0|   0     0 |openstack            28524 21%8749k  37k|openstack            285248749k  37k 21%|mysqld       205M|   0     0 |  14   29    0  192    0
Mar 31 03:09:44 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:44| 19   9  72   0   0| 801M 3987M  147M 2930M|6267B 2106B|   0   348k|   0  12.0 |1200  2023 |0.94 0.74 0.51|1.0   0 147|   0     0 |openstack            28669 18%7740k  37k|bash                 2080   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0  192    0
Mar 31 03:09:45 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:45| 24   3  73   0   0| 814M 3973M  147M 2930M|7461B 2214B|   0   236k|   0  6.00 |1373  1975 |0.94 0.74 0.51|1.0   0   0|   0     0 |openstack            28669 16%3404k   1B|openstack            286693404k   1B 16%|mysqld       205M|   0     0 |  14   29    0  201    0
Mar 31 03:09:46 cloud-provider-iscsi-0000000082 dstat.sh[23873]: 31-03 03:09:46| 24   3  73   0   0| 800M 3987M  147M 2930M|  14k 1944B|   0   292k|   0  7.00 | 884  1087 |0.94 0.74 0.51|1.0 1.0  22|   0     0 |openstack            28693 21%8157k  37k|bash                 2080   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  201    0
