-- Logs begin at Mon 2020-03-09 14:02:07 UTC, end at Mon 2020-03-09 19:21:11 UTC. --
Mar 09 19:18:51 cloud-provider1-0000011589 systemd[1]: Started Devstack devstack@dstat.service.
Mar 09 19:18:51 cloud-provider1-0000011589 dstat.sh[30365]: [286B blob data]
Mar 09 19:18:51 cloud-provider1-0000011589 dstat.sh[30365]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 09 19:19:01 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:01|  9   4  68  19   0| 644M 3846M  167M 3180M|6460B 2214B|   0    15M|   0   905 |3488  8201 |0.82 0.71 0.57|1.0   0   0|   0     0 |keystone-manage      316775.2%  32k  24k|keystone-manage      31677  32k  24k5.2%|mysqld       197M|   0     0 |  14    7    0    5    0
Mar 09 19:19:02 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:02|  9   5  72  14   0| 647M 3843M  167M 3180M|4629B 2160B|   0  9184k|   0   752 |4132  7066 |0.82 0.71 0.57|  0 1.0   0|   0     0 |mysqld               296456.0%   0    0 |keystone-manage      31677  26k  17k5.2%|mysqld       198M|   0     0 |  14    7    0    5    0
Mar 09 19:19:03 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:03| 17   4  71   8   0| 648M 3840M  168M 3181M|5152B 2160B|   0  7116k|   0   539 |6550    12k|0.82 0.71 0.57|1.0   0   0|   0     0 |keystone-manage      31677 12%  58k 384k|python               5971  362k 752k1.5%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 09 19:19:04 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:04| 17   5  69   9   0| 650M 3837M  168M 3182M|5286B 2052B|   0  7112k|   0   551 |6277    11k|0.82 0.71 0.57|  0 1.0   0|   0     0 |keystone-manage      31677 11%  47k 374k|python               5971  357k 741k1.2%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 09 19:19:05 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:05| 15   5  70  10   0| 650M 3836M  168M 3183M|5568B 2268B|   0  8124k|   0   626 |4487  9536 |0.82 0.71 0.57|1.0   0   0|   0     0 |keystone-manage      316779.2%  47k  34k|keystone-manage      31677  47k  34k9.2%|mysqld       201M|   0     0 |  14    7    0    5    0
Mar 09 19:19:06 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:06| 20   7  71   2   0| 601M 3885M  168M 3183M|6935B 2160B|   0    52M|   0   547 |2048  1580 |0.91 0.73 0.58|1.0   0  78|   0     0 |keystone-manage      31758 15%6295k  37k|bash                 2060   18M2010k0.5%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 09 19:19:07 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:07| 24   3  73   0   0| 646M 3839M  168M 3183M|5064B 1944B|   0  7812k|   0  70.0 |1028  1354 |0.91 0.73 0.58|1.0   0 1.0|   0     0 |keystone-manage      31758 25%  11M  38k|keystone-manage      31758  11M  38k 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 09 19:19:08 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:08| 24   3  72   2   0| 619M 3866M  169M 3184M|7077B 2160B|   0  6708k|   0  69.0 |1114  1507 |0.91 0.73 0.58|1.0   0  14|   0     0 |keystone-manage      31770 23%  10M  73k|bash                 2060   17M  76k0.2%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 09 19:19:09 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:09| 18  10  70   2   0| 576M 3907M  169M 3185M|7533B 2160B|   0  6372k|   0   134 |2443  3877 |0.91 0.73 0.58|1.0   0 249|   0     0 |bash                 2060 1.8%  17M  92k|bash                 2060   17M  92k1.8%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 09 19:19:10 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:10| 13  21  66   0   0| 582M 3900M  169M 3186M|  16k 2160B|   0   132k|   0  17.0 |3296  6724 |0.91 0.73 0.58| 12   0 446|   0     0 |bash                 2060 2.5%3820k  27k|bash                 2060 3820k  27k2.5%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 09 19:19:11 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:11| 36  15  48   1   0| 628M 3853M  169M 3187M|8159B 2106B|   0    12M|   0   288 |3460  4788 |1.08 0.77 0.59|2.0   0 177|   0     0 |uwsgi                32515 15%4991k  37k|uwsgi                325165396k  37k 15%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 09 19:19:12 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:12| 44   5  50   2   0| 713M 3768M  169M 3187M|7484B 2106B| 148k   56k|6.00  4.00 | 991   822 |1.08 0.77 0.59|2.0   0 2.0|   0     0 |uwsgi                32515 24%  10M  89k|uwsgi                32515  10M  89k 24%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 09 19:19:13 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:13| 40  10  50   0   0| 745M 3734M  169M 3189M|8222B 2268B|   0   408k|   0  63.0 |2767  6036 |1.08 0.77 0.59|1.0   0 123|   0     0 |uwsgi                32515 20%2911k 478k|uwsgi                325163001k 680k 19%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 09 19:19:14 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:14| 23   6  71   0   0| 787M 3692M  169M 3189M|  24k 2160B|   0     0 |   0     0 |1665  1664 |1.08 0.77 0.59|1.0   0  49|   0     0 |keystone-manage      326   23%  10M  73k|keystone-manage      326    10M  73k 23%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 09 19:19:15 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:15| 24   3  73   0   0| 827M 3652M  169M 3189M|6304B 1944B|   0  1212k|   0  7.00 | 838  1003 |1.08 0.77 0.59|1.0   0   0|   0     0 |keystone-manage      326   25%8072k  10k|keystone-manage      326  8072k  10k 25%|mysqld       203M|   0     0 |  14    7    0    7    0
Mar 09 19:19:16 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:16| 21   5  73   1   0| 751M 3728M  169M 3189M|5678B 2106B|   0  1320k|   0  60.0 |1517  2389 |0.99 0.76 0.59|1.0   0  54|   0     0 |mysqld               296451.5%   0    0 |bash                 2060   19M  89k0.2%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 09 19:19:17 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:17| 23   4  73   0   0| 795M 3684M  169M 3189M|5540B 2256B|   0  2248k|   0  68.0 | 957  1158 |0.99 0.76 0.59|1.0   0 2.0|   0     0 |openstack            412   25%  10M  73k|openstack            412    10M  73k 25%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 09 19:19:18 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:18|  4   1  96   0   0| 799M 3680M  169M 3189M|6592B 2606B|   0   216k|   0  5.00 | 425   632 |0.99 0.76 0.59|  0   0 2.0|   0     0 |openstack            412  2.5% 692k   0 |openstack            412   692k   0 2.5%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:19 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:19|  1   1  98   0   0| 799M 3680M  169M 3189M|8028B 2160B|   0     0 |   0     0 | 387   587 |0.99 0.76 0.59|  0   0   0|   0     0 |beam.smp             215580.5%   0    0 |python2              30410  14k 419B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:20 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:20|  1   0  99   0   0| 799M 3679M  169M 3189M|  10k 2214B|   0     0 |   0     0 | 366   529 |0.99 0.76 0.59|  0   0   0|   0     0 |rcu_sched            8    0.2%   0    0 |python2              30410  14k 424B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:21 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:21|  1   1  98   1   0| 799M 3679M  169M 3189M|7127B 2148B|   0  9672k|   0   138 | 414   541 |0.91 0.75 0.58|  0   0   0|   0     0 |kworker/u8:2         1441 0.5%   0    0 |python2              30410  14k 445B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:22 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:22|  1   0  99   0   0| 799M 3679M  169M 3189M|7133B 2398B|   0     0 |   0     0 | 355   536 |0.91 0.75 0.58|  0   0   0|   0     0 |beam.smp             215580.2%   0    0 |python2              30410  14k 413B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:23 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:23|  1   1  99   0   0| 799M 3679M  169M 3189M|6889B 1932B|   0   360k|   0  2.00 | 329   492 |0.91 0.75 0.58|  0   0   0|   0     0 |beam.smp             215580.2%   0    0 |python2              30410  14k 419B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:24 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:24|  1   0  99   0   0| 799M 3679M  169M 3189M|8489B 2160B|   0     0 |   0     0 | 384   552 |0.91 0.75 0.58|  0   0   0|   0     0 |beam.smp             215580.2%   0    0 |python2              30410  14k 430B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:25 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:25|  1   1  99   0   0| 799M 3679M  169M 3189M|  15k 2214B|   0     0 |   0     0 | 345   654 |0.91 0.75 0.58|  0   0   0|   0     0 |mysqld               296450.2%   0    0 |python2              30410  14k 424B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:26 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:26|  0   0  99   0   0| 799M 3679M  169M 3189M|5999B 2106B|   0  2160k|   0  19.0 | 372   666 |0.84 0.73 0.58|  0   0   0|   0     0 |etcd                 313660.2%   0    0 |python2              30410  14k 430B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:27 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:27|  1   1  99   0   0| 799M 3679M  169M 3189M|  13k 2160B|   0     0 |   0     0 | 332   568 |0.84 0.73 0.58|  0   0   0|   0     0 |beam.smp             215580.2%   0    0 |python2              30410  14k 420B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:28 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:28|  1   0  99   0   0| 799M 3679M  169M 3189M|5550B 2214B|   0     0 |   0     0 | 357   591 |0.84 0.73 0.58|  0   0 2.0|   0     0 |beam.smp             215580.2%   0    0 |python2              30410  14k 421B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:29 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:29|  1   1  98   0   0| 799M 3679M  169M 3189M|6615B 2160B|   0    80k|   0  2.00 | 370   568 |0.84 0.73 0.58|  0   0   0|   0     0 |beam.smp             215580.5%   0    0 |python2              30410  14k 435B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:30 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:30|  1   1  99   0   0| 799M 3679M  169M 3189M|5953B 2160B|   0     0 |   0     0 | 323   501 |0.84 0.73 0.58|1.0   0   0|   0     0 |                                        |python2              30410  14k 423B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:31 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:31|  1   1  99   0   0| 799M 3679M  169M 3189M|6088B 1944B|   0  1424k|   0  86.0 | 488   501 |0.77 0.72 0.58|  0 1.0   0|   0     0 |kworker/u8:1         1437 0.2%   0    0 |python2              30410  14k 437B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:32 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:32|  1   1  99   0   0| 799M 3679M  169M 3189M|5267B 2160B|   0  4280k|   0   155 | 641   570 |0.77 0.72 0.58|  0   0   0|   0     0 |etcd                 313660.5%   0    0 |python2              30410  14k 437B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:33 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:33|  1   0  99   0   0| 799M 3679M  169M 3189M|5578B 2196B|   0     0 |   0     0 | 335   526 |0.77 0.72 0.58|  0   0   0|   0     0 |                                        |python2              30410  14k 413B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:34 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:34|  1   0  99   0   0| 799M 3679M  169M 3189M|7930B 2214B|   0   172k|   0  2.00 | 394   587 |0.77 0.72 0.58|  0   0   0|   0     0 |ksoftirqd/3          28   0.2%   0    0 |python2              30410  14k 430B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:35 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:35|  1   0  99   0   0| 799M 3679M  169M 3189M|6668B 2052B|   0     0 |   0     0 | 316   484 |0.77 0.72 0.58|  0   0   0|   0     0 |                                        |python2              30410  14k 413B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:36 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:36|  1   1  99   0   0| 799M 3679M  169M 3189M|7032B 2268B|   0     0 |   0     0 | 335   510 |0.71 0.71 0.57|  0   0   0|   0     0 |etcd                 313660.5%   0    0 |python2              30410  14k 423B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:37 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:37|  1   1  99   0   0| 799M 3679M  169M 3189M|6289B 2160B|   0   724k|   0  2.00 | 364   561 |0.71 0.71 0.57|  0   0   0|   0     0 |beam.smp             215580.2%   0    0 |python2              30410  14k 436B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:38 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:38|  1   0  99   0   0| 799M 3679M  169M 3189M|  17k 2106B|   0     0 |   0     0 | 398   612 |0.71 0.71 0.57|  0   0 2.0|   0     0 |mysqld               296450.2%   0    0 |python2              30410  14k 420B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:39 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:39|  1   1  99   0   0| 799M 3679M  169M 3189M|7721B 2052B|   0    84k|   0  2.00 | 394   580 |0.71 0.71 0.57|  0   0   0|   0     0 |beam.smp             215580.5%   0    0 |python2              30410  14k 439B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:40 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:40|  0   1  99   0   0| 799M 3679M  169M 3189M|6140B 2148B|   0     0 |   0     0 | 347   511 |0.71 0.71 0.57|  0   0   0|   0     0 |                                        |python2              30410  14k 419B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:41 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:41|  1   1  99   0   0| 799M 3679M  169M 3189M|5086B 2160B|   0     0 |   0     0 | 370   623 |0.65 0.70 0.57|  0   0   0|   0     0 |systemd-journal      397  0.2%   0    0 |python2              30410  14k 423B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:42 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:42|  1   0  99   0   0| 799M 3679M  169M 3189M|5765B 2160B|   0   468k|   0  82.0 | 453   604 |0.65 0.70 0.57|  0   0   0|   0     0 |beam.smp             215580.5%   0    0 |python2              30410  14k 435B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:43 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:43|  1   0  99   0   0| 799M 3679M  169M 3189M|5197B 2250B|   0     0 |   0     0 | 362   553 |0.65 0.70 0.57|  0   0   0|   0     0 |systemd-journal      397  0.2%   0    0 |python2              30410  14k 413B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:44 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:44|  1   1  99   0   0| 799M 3679M  169M 3189M|4894B 2160B|   0    52k|   0  3.00 | 398   606 |0.65 0.70 0.57|  0   0   0|   0     0 |irqbalance           882  0.2%   0    0 |python2              30410  14k 435B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:45 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:45|  1   0  99   0   0| 799M 3679M  169M 3189M|6125B 2148B|   0     0 |   0     0 | 386   663 |0.65 0.70 0.57|  0   0   0|   0     0 |etcd                 313660.2%   0    0 |python2              30410  14k 409B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:46 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:46|  1   0  99   0   0| 799M 3679M  169M 3189M|5247B 2106B|   0     0 |   0     0 | 354   618 |0.60 0.68 0.57|  0   0   0|   0     0 |python2              304100.2%  14k 419B|python2              30410  14k 419B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:47 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:47|  1   1  99   0   0| 799M 3679M  169M 3189M|  16k 2052B|   0   648k|   0  16.0 | 370   538 |0.60 0.68 0.57|  0   0   0|   0     0 |memcached            310  0.2%   0    0 |python2              30410  14k 442B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:48 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:48|  1   1  99   0   0| 799M 3679M  169M 3189M|6519B 2202B|   0     0 |   0     0 | 408   629 |0.60 0.68 0.57|  0   0 2.0|   0     0 |beam.smp             215580.5%   0    0 |python2              30410  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 09 19:19:49 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:49|  1   1  98   0   0| 799M 3679M  169M 3189M|5919B 2160B|   0   128k|   0  2.00 | 365   566 |0.60 0.68 0.57|  0   0   0|   0     0 |rcu_sched            8    0.2%   0    0 |python2              30410  14k 433B0.2%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 09 19:19:50 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:50|  1   1  99   0   0| 799M 3679M  169M 3189M|  14k 2106B|   0     0 |   0     0 | 393   588 |0.60 0.68 0.57|  0   0   0|   0     0 |etcd                 313660.5%   0    0 |python2              30410  14k 419B0.2%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 09 19:19:51 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:51|  1   0  99   0   0| 799M 3679M  169M 3189M|6950B 2214B|   0     0 |   0     0 | 328   509 |0.55 0.67 0.56|  0   0   0|   0     0 |beam.smp             215580.2%   0    0 |python2              30410  14k 412B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 09 19:19:52 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:52|  1   0  99   0   0| 799M 3679M  169M 3189M|4710B 2160B|   0    20k|   0  1.00 | 291   473 |0.55 0.67 0.56|  0   0   0|   0     0 |mysqld               296450.2%   0    0 |python2              30410  14k 434B0.2%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 09 19:19:53 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:53|  1   0  99   0   0| 799M 3679M  169M 3189M|7676B 2250B|   0     0 |   0     0 | 313   493 |0.55 0.67 0.56|  0   0   0|   0     0 |beam.smp             215580.2%   0    0 |python2              30410  14k 412B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 09 19:19:54 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:54|  1   1  99   0   0| 799M 3679M  169M 3189M|  10k 2106B|   0    36k|   0  2.00 | 424   621 |0.55 0.67 0.56|  0   0   0|   0     0 |etcd                 313660.5%   0    0 |python2              30410  14k 435B0.2%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 09 19:19:55 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:55|  1   0  99   0   0| 799M 3679M  169M 3189M|7861B 1944B|   0     0 |   0     0 | 347   540 |0.55 0.67 0.56|  0   0   0|   0     0 |beam.smp             215580.2%   0    0 |python2              30410  14k 416B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 09 19:19:56 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:56|  1   1  99   0   0| 799M 3679M  169M 3189M|6318B 2308B|   0     0 |   0     0 | 383   624 |0.51 0.66 0.56|  0   0   0|   0     0 |kworker/u8:3         106460.2%   0    0 |python2              30410  14k 418B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 09 19:19:57 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:57|  1   0  99   0   0| 799M 3679M  169M 3189M|7196B 2160B|   0   244k|   0  42.0 | 441   579 |0.51 0.66 0.56|  0   0   0|   0     0 |rsyslogd             122340.2%   0    0 |python2              30410  14k 430B0.2%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 09 19:19:58 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:58|  1   1  99   0   0| 799M 3679M  169M 3189M|5373B 2160B|   0     0 |   0     0 | 385   623 |0.51 0.66 0.56|  0   0 2.0|   0     0 |kworker/u8:3         106460.2%   0    0 |python2              30410  14k 418B  0%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 09 19:19:59 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:19:59|  1   0  99   0   0| 799M 3679M  169M 3189M|6750B 2160B|   0    32k|   0  2.00 | 378   577 |0.51 0.66 0.56|  0   0   0|   0     0 |beam.smp             215580.2%   0    0 |python2              30410  14k 436B0.2%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 09 19:20:00 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:20:00|  1   1  98   0   0| 799M 3679M  169M 3189M|  16k 2106B|   0     0 |   0     0 | 353   542 |0.51 0.66 0.56|  0   0   0|   0     0 |etcd                 313660.5%   0    0 |python2              30410  14k 419B  0%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 09 19:20:01 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:20:01|  1   1  99   0   0| 799M 3679M  169M 3189M|  14k 2214B|   0     0 |   0     0 | 303   472 |0.47 0.65 0.56|  0   0   0|   0     0 |systemd-journal      397  0.2%   0    0 |python2              30410  14k 419B0.2%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 09 19:20:02 cloud-provider1-0000011589 dstat.sh[30365]: 09-03 19:20:02|  1   1  98   0   0| 799M 3679M  169M 3189M|8054B 2106B|   0   496k|   0  66.0 | 467   565 |0.47 0.65 0.56|  0   0   0|   0     0 |beam.smp             215580.5%   0    0 |python2              30410  14k 440B  0%|mysqld       203M|   0     0 |  14    6    0    6    0
