-- Logs begin at Mon 2020-03-16 14:01:24 UTC, end at Mon 2020-03-16 16:49:02 UTC. --
Mar 16 16:17:34 cloud-provider1-0000016259 systemd[1]: Started Devstack devstack@dstat.service.
Mar 16 16:17:34 cloud-provider1-0000016259 dstat.sh[30414]: [286B blob data]
Mar 16 16:17:34 cloud-provider1-0000016259 dstat.sh[30414]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 16 16:17:44 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:44| 13   6  71  10   0| 645M 3838M  168M 3186M|8975B 2160B|   0    11M|   0   938 |5187  8816 |0.73 0.61 0.45|1.0   0 2.0|   0     0 |mysqld               296888.5%   0    0 |keystone-manage      31726  35k  23k7.0%|mysqld       198M|   0     0 |  14    7    0    5    0
Mar 16 16:17:45 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:45| 18   5  70   6   0| 647M 3834M  169M 3187M|6976B 1944B|   0  7440k|   0   550 |5435    15k|0.73 0.61 0.45|1.0   0   0|   0     0 |keystone-manage      31726 13%  59k 385k|python               5918  362k 753k2.2%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 16 16:17:46 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:46| 17   6  70   8   0| 649M 3831M  169M 3188M|  14k 2160B|   0  6664k|   0   512 |4545    12k|0.75 0.62 0.46|2.0   0   0|   0     0 |keystone-manage      31726 11%  47k 374k|python               5918  357k 741k1.8%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 16 16:17:47 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:47| 13   6  71  10   0| 649M 3829M  169M 3188M|7600B 2160B|   0    10M|   0   778 |4676    11k|0.75 0.62 0.46|2.0   0   0|   0     0 |keystone-manage      317268.8%  47k  34k|keystone-manage      31726  47k  34k8.8%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 16 16:17:48 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:48| 20   7  71   1   0| 596M 3882M  169M 3188M|5890B 2106B|   0    51M|   0   940 |2876  1726 |0.75 0.62 0.46|2.0   0  78|   0     0 |keystone-manage      31807 15%5258k  37k|bash                 2004   18M2010k0.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 16 16:17:49 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:49| 24   2  73   1   0| 644M 3834M  169M 3189M|5587B 2214B|   0  7504k|   0  75.0 | 905  1379 |0.75 0.62 0.46|1.0   0 1.0|   0     0 |keystone-manage      31807 25%  12M  38k|keystone-manage      31807  12M  38k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 16 16:17:50 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:50| 23   3  73   0   0| 601M 3876M  169M 3189M|7109B 2160B|   0  6788k|   0  68.0 |1021  1436 |0.75 0.62 0.46|1.0   0  11|   0     0 |keystone-manage      31819 17%6569k  37k|bash                 2004   17M  76k0.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 16 16:17:51 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:51| 23   3  73   1   0| 645M 3831M  170M 3190M|7006B 2160B|   0  6312k|   0   136 |1058  1531 |0.85 0.64 0.47|1.0   0 1.0|   0     0 |keystone-manage      31819 25%  10M  38k|keystone-manage      31819  10M  38k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 16 16:17:52 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:52| 12  18  70   0   0| 575M 3900M  170M 3191M|  14k 2106B|   0   100k|   0  9.00 |2444  4467 |0.85 0.64 0.47|3.0   0 377|   0     0 |bash                 2004 3.0%  18M  99k|bash                 2004   18M  99k3.0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 16 16:17:53 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:53| 14  21  64   0   0| 576M 3899M  170M 3192M|8198B 1944B|   0    32k|   0  8.00 |3684  6729 |0.85 0.64 0.47|4.0   0 356|   0     0 |systemd              1    5.0%   0    0 |bash                 2004 2822k  20k1.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 16 16:17:54 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:54| 44  12  44   0   0| 656M 3818M  170M 3192M|7700B 2214B|   0    17M|   0   185 |2111  2323 |0.85 0.64 0.47|6.0   0 142|   0     0 |uwsgi                32562 22%9620k  73k|uwsgi                325629620k  73k 22%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 16 16:17:55 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:55| 45   5  49   1   0| 733M 3741M  170M 3193M|6814B 2160B| 148k  248k|5.00  30.0 |1035   832 |0.85 0.64 0.47|5.0   0 1.0|   0     0 |uwsgi                32563 25%9802k 248k|uwsgi                325639802k 248k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 16 16:17:56 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:56| 32  12  56   0   0| 755M 3716M  170M 3195M|9401B 2160B|   0     0 |   0     0 |2606  8218 |0.86 0.65 0.47|2.0   0 168|   0     0 |uwsgi                32562 11% 431k 121k|keystone-manage      374  2430k  37k7.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 16 16:17:57 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:57| 22   5  74   0   0| 815M 3656M  170M 3195M|6892B 2160B|   0     0 |   0     0 | 726   800 |0.86 0.65 0.47|2.0   0 1.0|   0     0 |keystone-manage      374   25%  15M  37k|keystone-manage      374    15M  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 16 16:17:58 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:58| 24   3  73   1   0| 833M 3638M  170M 3195M|7378B 2160B|   0  1968k|   0  64.0 |1454  2128 |0.86 0.65 0.47|2.0   0 2.0|   0     0 |keystone-manage      374   23%1718k  15k|keystone-manage      374  1718k  15k 23%|mysqld       203M|   0     0 |  14   11    0    7    0
Mar 16 16:17:59 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:17:59| 21   6  73   0   0| 784M 3687M  170M 3195M|  18k 2160B|   0  2908k|   0  72.0 |1121  1480 |0.86 0.65 0.47|2.0   0  54|   0     0 |openstack            466   18%8020k  73k|bash                 2004   19M  89k0.2%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 16 16:18:00 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:00| 22   2  74   2   0| 804M 3666M  170M 3195M|6237B 1890B|  68k    0 |17.0     0 | 929  1298 |0.86 0.65 0.47|1.0   0   0|   0     0 |openstack            466   12%3371k   0 |openstack            466  3371k   0  12%|mysqld       203M|   0     0 |  14   25    0   12    0
Mar 16 16:18:01 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:01| 22   4  74   0   0| 786M 3685M  170M 3195M|6974B 2202B|   0     0 |   0     0 |1078  1694 |0.87 0.65 0.47|3.0   0  63|   0     0 |openstack            530   14%5148k  73k|bash                 2004   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 16 16:18:02 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:02| 23   6  72   0   0| 771M 3699M  170M 3195M|9198B 2214B|   0     0 |   0     0 |1155  2124 |0.87 0.65 0.47|2.0   0  99|   0     0 |uwsgi                325621.5%3492B9443B|bash                 2004   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 16 16:18:03 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:03| 23   3  74   0   0| 814M 3657M  170M 3195M|8993B 2160B|   0  1048k|   0  8.00 | 887  1070 |0.87 0.65 0.47|1.0   0 2.0|   0     0 |openstack            634   24%  10M  73k|openstack            634    10M  73k 24%|mysqld       205M|   0     0 |  14   29    0   23    1
Mar 16 16:18:04 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:04| 23   5  71   1   0| 799M 3672M  170M 3195M|7039B 2106B|   0    13M|   0   295 |1700  1985 |0.87 0.65 0.47|5.0   0  25|   0     0 |openstack            658   17%8020k  73k|bash                 2004   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 16 16:18:05 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:05| 23   4  73   0   0| 816M 3654M  170M 3195M|6765B 2160B|   0   488k|   0  14.0 |1172  1842 |0.87 0.65 0.47|1.0   0 2.0|   0     0 |openstack            658   11%3348k   0 |openstack            658  3348k   0  11%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 16 16:18:06 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:06| 22   6  72   0   0| 805M 3665M  170M 3195M|  14k 2160B|   0   332k|   0  19.0 | 913  1414 |0.88 0.66 0.47|2.0   0  73|   0     0 |openstack            735   19%8020k  73k|bash                 2004   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 16 16:18:07 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:07| 23   3  74   0   0| 818M 3652M  170M 3195M|6604B 1998B|   0     0 |   0     0 |1175  1852 |0.88 0.66 0.47|2.0   0   0|   0     0 |openstack            735   14%3357k 605B|openstack            735  3357k 605B 14%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 16 16:18:08 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:08| 20   7  73   0   0| 802M 3668M  170M 3195M|7239B 2160B|   0     0 |   0     0 |1079  1578 |0.88 0.66 0.47|2.0   0 102|   0     0 |openstack            839   17%8020k  73k|bash                 2004   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 16 16:18:09 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:09| 21   6  72   0   0| 780M 3690M  170M 3196M|6933B 2160B|   0  2928k|   0  33.0 |1171  1792 |0.88 0.66 0.47|3.0   0  68|   0     0 |openstack            916  5.5%2045k   0 |bash                 2004   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 16 16:18:10 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:10| 24   2  73   1   0| 817M 3653M  170M 3196M|7075B 2160B|   0   116k|   0  6.00 | 817   938 |0.88 0.66 0.47|2.0   0 2.0|   0     0 |openstack            916   24%9343k  73k|openstack            916  9343k  73k 24%|mysqld       205M|   0     0 |  14   29    0   51    0
Mar 16 16:18:11 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:11| 21   6  73   0   0| 783M 3687M  170M 3196M|7559B 2106B|   0    32k|   0  3.00 |1273  1935 |0.89 0.66 0.48|1.0   0  70|   0     0 |uwsgi                325638.2% 832k8881B|bash                 2004   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 16 16:18:12 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:12| 23   3  74   0   0| 818M 3652M  170M 3196M|  15k 2214B|   0   204k|   0  14.0 | 743   786 |0.89 0.66 0.48|1.0   0 2.0|   0     0 |openstack            993   25%9203k  73k|openstack            993  9203k  73k 25%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 16 16:18:13 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:13| 21   6  73   0   0| 784M 3686M  170M 3196M|5800B 2160B|   0   144k|   0  14.0 |1130  1770 |0.89 0.66 0.48|2.0   0  68|   0     0 |openstack            1070 7.5%2063k   0 |bash                 2004   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 16 16:18:14 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:14| 23   3  73   0   0| 821M 3649M  170M 3196M|6019B 2160B|   0  3580k|   0  88.0 |1042  1111 |0.89 0.66 0.48|2.0   0 4.0|   0     0 |openstack            1070  23%9319k  73k|openstack            1070 9319k  73k 23%|mysqld       205M|   0     0 |  14   31    0   62    0
Mar 16 16:18:15 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:15| 21   5  74   0   0| 807M 3662M  170M 3196M|5243B 1890B|   0    32k|   0  3.00 |1114  1559 |0.89 0.66 0.48|3.0   0  74|   0     0 |openstack            1146  18%8020k  73k|bash                 2004   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 16 16:18:16 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:16| 21   6  73   0   0| 780M 3690M  170M 3196M|5696B 2160B|   0    48k|   0  3.00 |1212  1762 |0.90 0.67 0.48|2.0   0  77|   0     0 |openstack            1226 3.2%1263k   0 |bash                 2004   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 16 16:18:17 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:17| 23   4  73   0   0| 817M 3653M  170M 3196M|  15k 2214B|   0   208k|   0  15.0 | 828   891 |0.90 0.67 0.48|2.0   0 2.0|   0     0 |openstack            1226  25%9369k  73k|openstack            1226 9369k  73k 25%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 16 16:18:18 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:18| 21   6  73   0   0| 789M 3681M  170M 3196M|6942B 2202B|   0    80k|   0  8.00 |1318  2035 |0.90 0.67 0.48|3.0   0  86|   0     0 |openstack            1313  12%3130k  37k|bash                 2004   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 16 16:18:19 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:19| 24   3  74   0   0| 821M 3648M  170M 3196M|8898B 2052B|   0   984k|   0  17.0 | 799   866 |0.90 0.67 0.48|2.0   0 1.0|   0     0 |openstack            1313  24%8257k  37k|openstack            1313 8257k  37k 24%|mysqld       205M|   0     0 |  14   31    0   73    0
Mar 16 16:18:20 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:20| 20   7  73   0   0| 789M 3681M  170M 3196M|6038B 2268B|   0    36k|   0  3.00 |1295  2027 |0.90 0.67 0.48|2.0   0  98|   0     0 |openstack            1414  10%3031k  37k|bash                 2004   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 16 16:18:21 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:21| 23   3  74   0   0| 822M 3648M  170M 3196M|7091B 2160B|   0   188k|   0  9.00 | 867  1227 |0.91 0.68 0.48|2.0   0 1.0|   0     0 |openstack            1414  22%8351k  37k|openstack            1414 8351k  37k 22%|mysqld       205M|   0     0 |  14   31    0   80    0
Mar 16 16:18:22 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:22| 20   9  72   0   0| 805M 3664M  170M 3196M|5687B 1944B|   0   212k|   0  21.0 |1368  2240 |0.91 0.68 0.48|3.0   0 146|   0     0 |openstack            1566  15%7095k  73k|bash                 2004   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 16 16:18:23 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:23| 25   3  73   0   0| 781M 3689M  170M 3196M|9796B 2106B|   0   108k|   0  6.00 |1399  2069 |0.91 0.68 0.48|3.0   0  21|   0     0 |uwsgi                325623.0%4909B  16k|bash                 2004   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 16 16:18:24 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:24| 24   3  72   2   0| 814M 3656M  170M 3196M|  17k 2214B|   0  4288k|   0   369 |1530   974 |0.91 0.68 0.48|1.0   0 4.0|   0     0 |openstack            1589  25%8653k  73k|openstack            1589 8653k  73k 25%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 16 16:18:25 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:25| 24   5  71   0   0| 786M 3683M  170M 3196M|6509B 2106B|   0    80k|   0  7.00 |1452  2376 |0.91 0.68 0.48|2.0 1.0  71|   0     0 |openstack            1664 7.2%2045k   0 |bash                 2004   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 16 16:18:26 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:26| 24   3  73   0   0| 823M 3646M  170M 3196M|  10k 2214B|   0   152k|   0  11.0 | 886  1049 |0.92 0.68 0.49|2.0   0 2.0|   0     0 |openstack            1664  24%9329k  73k|openstack            1664 9329k  73k 24%|mysqld       205M|   0     0 |  14   31    0  100    0
Mar 16 16:18:27 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:27| 20  10  71   0   0| 787M 3683M  170M 3196M|7267B 2160B|   0     0 |   0     0 |1733  3274 |0.92 0.68 0.49|2.0   0 168|   0     0 |openstack            1834 6.8%2045k   0 |bash                 2004   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 16 16:18:28 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:28| 23   4  73   0   0| 824M 3645M  170M 3196M|6648B 2160B|   0     0 |   0     0 |1063  1541 |0.92 0.68 0.49|2.0   0 2.0|   0     0 |openstack            1834  22%9332k  73k|openstack            1834 9332k  73k 22%|mysqld       205M|   0     0 |  14   31    0  114    0
Mar 16 16:18:29 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:29| 22   4  73   0   0| 809M 3660M  170M 3196M|7132B 2148B|   0   868k|   0  22.0 |1029  1450 |0.92 0.68 0.49|2.0   0  23|   0     0 |openstack            1857  19%8169k  73k|bash                 2004   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 16 16:18:30 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:30| 24   5  70   0   0| 787M 3682M  170M 3196M|7204B 1890B|   0   260k|   0  14.0 |1456  2425 |0.92 0.68 0.49|4.0   0  71|   0     0 |openstack            1930 8.0%2045k   0 |bash                 2004   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  125    0
Mar 16 16:18:31 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:31| 24   2  74   0   0| 823M 3646M  170M 3196M|8299B 2268B|   0   300k|   0  15.0 | 889  1063 |0.92 0.69 0.49|2.0   0 2.0|   0     0 |openstack            1930  23%9329k  73k|openstack            1930 9329k  73k 23%|mysqld       205M|   0     0 |  14   29    0  127    0
Mar 16 16:18:32 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:32| 20   9  71   0   0| 791M 3678M  170M 3197M|6653B 2160B|   0     0 |   0     0 |1731  2987 |0.92 0.69 0.49|3.0   0 169|   0     0 |openstack            2101 8.5%3031k  37k|bash                 2004   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 16 16:18:33 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:33| 24   3  73   0   0| 824M 3645M  170M 3197M|8669B 2106B|   0    64k|   0  6.00 |1024  1360 |0.92 0.69 0.49|2.0   0 1.0|   0     0 |openstack            2101  22%8346k  37k|openstack            2101 8346k  37k 22%|mysqld       205M|   0     0 |  14   31    0  137    0
Mar 16 16:18:34 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:34| 23   4  73   0   0| 805M 3664M  170M 3197M|7015B 2308B|   0     0 |   0     0 |1235  1682 |0.92 0.69 0.49|2.0   0  25|   0     0 |openstack            2124  17%7148k  73k|bash                 2004   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 16 16:18:35 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:35| 24   5  71   0   0| 781M 3688M  170M 3197M|7532B 2106B|   0    60k|   0  4.00 |1336  2117 |0.92 0.69 0.49|3.0   0  71|   0     0 |uwsgi                325632.8%5177B  15k|bash                 2004   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 16 16:18:36 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:36| 23   4  73   0   0| 820M 3649M  170M 3197M|  14k 2160B|   0   148k|   0  9.00 | 804   923 |0.93 0.69 0.49|2.0   0 2.0|   0     0 |openstack            2199  25%9674k  73k|openstack            2199 9674k  73k 25%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 16 16:18:37 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:37| 20   9  71   0   0| 787M 3682M  170M 3197M|  14k 1944B|   0    36k|   0  6.00 |1720  3107 |0.93 0.69 0.49|2.0   0 168|   0     0 |openstack            2369 7.5%2045k   0 |bash                 2004   11M  83k0.5%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 16 16:18:38 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:38| 24   3  73   0   0| 824M 3644M  170M 3197M|6825B 2214B|   0     0 |   0     0 | 852  1321 |0.93 0.69 0.49|3.0   0 2.0|   0     0 |openstack            2369  22%9332k  73k|openstack            2369 9332k  73k 22%|mysqld       205M|   0     0 |  14   31    0  163    0
Mar 16 16:18:39 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:39| 23   5  73   0   0| 805M 3663M  170M 3197M|7624B 2160B|   0     0 |   0     0 |1110  1671 |0.93 0.69 0.49|3.0   0  23|   0     0 |openstack            2392  17%7140k  73k|bash                 2004   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 16 16:18:40 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:40| 25   4  71   0   0| 787M 3681M  170M 3197M|5215B 2106B|   0  2780k|   0  75.0 |1365  2317 |0.93 0.69 0.49|2.0   0  71|   0     0 |openstack            2465 4.0%1970k   0 |bash                 2004   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 16 16:18:41 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:41| 23   4  73   0   0| 825M 3644M  170M 3197M|6073B 2214B|   0   304k|   0  15.0 | 664   907 |0.94 0.70 0.50|2.0   0 2.0|   0     0 |openstack            2465  24%9403k  73k|openstack            2465 9403k  73k 24%|mysqld       205M|   0     0 |  14   31    0  174    0
Mar 16 16:18:42 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:42| 21   7  72   0   0| 791M 3677M  170M 3197M|6539B 2106B|   0    52k|   0  6.00 |1624  2797 |0.94 0.70 0.50|4.0   0 110|   0     0 |openstack            2576 8.8%3031k  37k|bash                 2004   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 16 16:18:43 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:43| 24   2  73   0   0| 824M 3644M  170M 3197M|9001B 2214B|   0    48k|   0  3.00 |1078  1456 |0.94 0.70 0.50|2.0   0 1.0|   0     0 |openstack            2576  22%8360k  37k|openstack            2576 8360k  37k 22%|mysqld       205M|   0     0 |  14   29    0  187    0
Mar 16 16:18:44 cloud-provider1-0000016259 dstat.sh[30414]: 16-03 16:18:44| 20   8  72   0   0| 810M 3658M  170M 3197M|8429B 2106B|   0     0 |   0     0 |1168  1659 |0.94 0.70 0.50|1.0   0 101|   0     0 |openstack            2675  18%8020k  73k|bash                 2004   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0  187    0
