-- Logs begin at Mon 2020-04-20 10:22:03 UTC, end at Mon 2020-04-20 11:32:25 UTC. --
Apr 20 11:20:40 cloud-provider-iscsi-0000000330 systemd[1]: Started Devstack devstack@dstat.service.
Apr 20 11:20:40 cloud-provider-iscsi-0000000330 dstat.sh[29922]: [286B blob data]
Apr 20 11:20:40 cloud-provider-iscsi-0000000330 dstat.sh[29922]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 20 11:21:25 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:25| 23   3  74   0   0| 818M 3529M  149M 3354M|6587B 1890B|   0   632k|   0  16.0 | 688   882 |1.22 0.83 0.55|2.0   0 1.0|   0     0 |openstack            708   24%9189k  37k|openstack            708  9189k  37k 24%|mysqld       205M|   0     0 |  14   32    0   69    0
Apr 20 11:21:26 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:26| 21   6  73   0   0| 795M 3552M  149M 3354M|8051B 2214B|   0    28k|   0  3.00 |1239  2061 |1.22 0.83 0.55|1.0   0  86|   0     0 |openstack            795   14%5688k  37k|bash                 2790   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   73    0
Apr 20 11:21:27 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:27| 24   3  73   0   0| 771M 3576M  149M 3354M|  13k 2106B|   0    88k|   0  6.00 |1168  1783 |1.22 0.83 0.55|2.0   0 6.0|   0     0 |uwsgi                320772.2%2482B7336B|bash                 738    11M  39k  0%|mysqld       205M|   0     0 |  14   30    0   78    0
Apr 20 11:21:28 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:28| 22   5  73   0   0| 806M 3541M  149M 3354M|9445B 2256B|   0    24k|   0  3.00 | 877  1444 |1.22 0.83 0.55|2.0   0  92|   0     0 |openstack            899   21%8015k  37k|bash                 2790   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   78    0
Apr 20 11:21:29 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:29| 20   8  72   0   0| 777M 3569M  149M 3354M|9370B 2160B|   0   256k|   0  21.0 |1626  2829 |1.22 0.83 0.55|2.0   0 144|   0     0 |uwsgi                320762.8%2482B7336B|bash                 2790   11M  43k  0%|mysqld       205M|   0     0 |  14   30    0   83    0
Apr 20 11:21:30 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:30| 22   4  74   0   0| 815M 3532M  149M 3354M|  17k 2106B|   0  1436k|   0  30.0 | 793   934 |1.20 0.84 0.55|1.0   0 1.0|   0     0 |openstack            1057  25%9338k  37k|openstack            1057 9338k  37k 25%|mysqld       205M|   0     0 |  14   30    0   84    0
Apr 20 11:21:31 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:31| 23   4  73   0   0| 784M 3563M  149M 3354M|6442B 2214B|   0   100k|   0  6.00 |1169  2049 |1.20 0.84 0.55|1.0   0  24|   0     0 |openstack            1082 9.2%3045k  37k|bash                 2790   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   92    0
Apr 20 11:21:32 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:32| 24   2  74   0   0| 818M 3529M  149M 3354M|6855B 2106B|   0    48k|   0  3.00 | 998  1451 |1.20 0.84 0.55|1.0   0   0|   0     0 |openstack            1082  19%8179k   0 |openstack            1082 8179k   0  19%|mysqld       205M|   0     0 |  14   30    0  100    0
Apr 20 11:21:33 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:33| 23   5  72   0   0| 806M 3540M  149M 3355M|7479B 2214B|   0     0 |   0     0 | 972  1314 |1.20 0.84 0.55|1.0   0  72|   0     0 |openstack            1155  19%7743k  37k|bash                 2790   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  100    0
Apr 20 11:21:34 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:34| 22   5  73   0   0| 771M 3575M  149M 3355M|7303B 2160B|   0    48k|   0  5.00 |1365  2234 |1.20 0.84 0.55|2.0   0  51|   0     0 |uwsgi                320773.8%6163B  19k|bash                 2790   11M  44k0.2%|mysqld       205M|   0     0 |  14   30    0  109    0
Apr 20 11:21:35 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:35| 23   5  72   0   0| 807M 3539M  149M 3355M|  13k 1944B|   0     0 |   0     0 | 997  1666 |1.19 0.84 0.56|1.0   0 118|   0     0 |openstack            1326  22%7873k  37k|openstack            1326 7873k  37k 22%|mysqld       205M|   0     0 |  14   30    0  109    0
Apr 20 11:21:36 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:36| 24   4  72   1   0| 780M 3566M  149M 3355M|9404B 2160B|   0  3108k|   0   151 |1384  1825 |1.19 0.84 0.56|1.0   0  21|   0     0 |openstack            1349 3.8%1926k   0 |bash                 2790   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  118    0
Apr 20 11:21:37 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:37| 23   2  74   0   0| 815M 3531M  149M 3355M|6661B 2160B|   0   256k|   0  9.00 | 709   735 |1.19 0.84 0.56|1.0   0 1.0|   0     0 |openstack            1349  25%9188k  37k|openstack            1349 9188k  37k 25%|mysqld       205M|   0     0 |  14   30    0  118    0
Apr 20 11:21:38 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:38| 22   6  72   0   0| 801M 3545M  149M 3355M|5924B 2160B|   0   160k|   0  19.0 |1160  2193 |1.19 0.84 0.56|1.0   0  72|   0     0 |openstack            1421  14%6465k  37k|bash                 2790   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  123    0
Apr 20 11:21:39 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:39| 24   2  74   0   0| 821M 3526M  149M 3355M|  11k 2254B|   0     0 |   0     0 |1378  2007 |1.19 0.84 0.56|1.0   0   0|   0     0 |openstack            1421  17%4768k 725B|openstack            1421 4768k 725B 17%|mysqld       205M|   0     0 |  14   30    0  132    0
Apr 20 11:21:40 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:40| 20   9  71   0   0| 806M 3540M  149M 3355M|7622B 2106B|   0     0 |   0     0 |1272  2184 |1.17 0.84 0.56|1.0   0 169|   0     0 |openstack            1594  19%7743k  37k|bash                 2790   11M  46k  0%|mysqld       205M|   0     0 |  14   30    0  132    0
Apr 20 11:21:41 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:41| 23   4  72   1   0| 771M 3575M  149M 3355M|6965B 2160B|   0  2556k|   0   251 |1763  2053 |1.17 0.84 0.56|1.0   0  23|   0     0 |uwsgi                320763.5%6173B  19k|bash                 2790   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  141    0
Apr 20 11:21:42 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:42| 23   3  74   0   0| 812M 3534M  149M 3355M|9820B 2214B|   0     0 |   0     0 | 722   749 |1.17 0.84 0.56|1.0   0 1.0|   0     0 |openstack            1618  25%9998k  37k|openstack            1618 9998k  37k 25%|mysqld       205M|   0     0 |  14   30    0  141    0
Apr 20 11:21:43 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:43| 23   5  72   0   0| 788M 3558M  149M 3355M|  15k 2160B|   0   144k|   0  9.00 |1348  2245 |1.17 0.84 0.56|1.0   0  72|   0     0 |openstack            1695 8.5%3072k  37k|bash                 2790   11M  37k0.2%|mysqld       205M|   0     0 |  14   30    0  149    0
Apr 20 11:21:44 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:44| 24   2  74   0   0| 821M 3525M  149M 3355M|  12k 2160B|   0   300k|   0  16.0 | 992  1462 |1.17 0.84 0.56|1.0   0   0|   0     0 |openstack            1695  20%8161k   0 |openstack            1695 8161k   0  20%|mysqld       205M|   0     0 |  14   32    0  153    0
Apr 20 11:21:45 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:45| 20   9  71   0   0| 790M 3556M  149M 3355M|7375B 1944B|   0     0 |   0     0 |1459  2631 |1.16 0.84 0.56|1.0   0 169|   0     0 |openstack            1864  12%3970k  37k|bash                 2790   11M  46k  0%|mysqld       205M|   0     0 |  14   30    0  156    0
Apr 20 11:21:46 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:46| 23   3  74   0   0| 821M 3525M  149M 3355M|  15k 2160B|   0  2092k|   0  55.0 | 921  1224 |1.16 0.84 0.56|1.0   0   0|   0     0 |openstack            1864  21%7263k   0 |openstack            1864 7263k   0  21%|mysqld       205M|   0     0 |  14   32    0  162    0
Apr 20 11:21:47 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:47| 23   4  74   0   0| 805M 3541M  149M 3355M|9149B 2160B|   0     0 |   0     0 | 997  1371 |1.16 0.84 0.56|1.0   0  22|   0     0 |openstack            1886  17%7743k  37k|bash                 2790   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  165    0
Apr 20 11:21:48 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:48| 23   5  72   0   0| 784M 3562M  149M 3355M|6836B 2106B|   0   168k|   0  14.0 |1424  2347 |1.16 0.84 0.56|1.0   0  71|   0     0 |openstack            1958 6.5%2037k   0 |bash                 2790   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Apr 20 11:21:49 cloud-provider-iscsi-0000000330 dstat.sh[29922]: 20-04 11:21:49| 24   2  74   0   0| 821M 3525M  149M 3355M|6397B 2214B|   0   344k|   0  21.0 | 936  1159 |1.16 0.84 0.56|1.0   0 1.0|   0     0 |openstack            1958  23%9196k  37k|openstack            1958 9196k  37k 23%|mysqld       205M|   0     0 |  14   32    0  175    0
