-- Logs begin at Fri 2020-03-27 14:56:23 UTC, end at Fri 2020-03-27 16:32:50 UTC. --
Mar 27 16:21:45 cloud-provider-iscsi-0000000052 systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 16:21:46 cloud-provider-iscsi-0000000052 dstat.sh[24526]: [286B blob data]
Mar 27 16:21:46 cloud-provider-iscsi-0000000052 dstat.sh[24526]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 16:21:56 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:21:56| 14   5  70  11   0| 638M 3944M  170M 3094M|7455B 2214B|   0  7356k|   0   610 |4593    11k|0.75 0.64 0.48|  0 1.0   0|   0     0 |keystone-manage      258448.8%  36k 306k|python               5080  290k 603k1.5%|mysqld       196M|   0     0 |  14    7    0    5    0
Mar 27 16:21:57 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:21:57| 10   4  73  14   0| 640M 3941M  170M 3095M|  11k 2160B|   0  9016k|   0   623 |4257  7692 |0.75 0.64 0.48|1.0   0   0|   0     0 |mysqld               238046.0%   0    0 |keystone-manage      25844  31k  22k6.0%|mysqld       197M|   0     0 |  14    7    0    5    0
Mar 27 16:21:58 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:21:58| 12   6  68  13   0| 642M 3938M  171M 3095M|  10k 2160B|   0  9140k|   0   722 |4877  8699 |0.75 0.64 0.48|2.0 1.0 2.0|   0     0 |mysqld               238048.2%   0    0 |keystone-manage      25844  22k  15k4.5%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 27 16:21:59 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:21:59| 20   5  69   6   0| 643M 3935M  171M 3097M|8146B 2052B|   0  5452k|   0   388 |6549    15k|0.85 0.66 0.48|1.0   0   0|   0     0 |keystone-manage      25844 15%  75k 604k|python               5080  565k1174k2.5%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 27 16:22:00 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:00| 13   5  70  13   0| 644M 3932M  172M 3097M|9884B 2160B|   0  8196k|   0   670 |4682    10k|0.85 0.66 0.48|1.0   0   0|   0     0 |keystone-manage      258447.8%  33k 156k|python               5080  154k 321k0.5%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 27 16:22:01 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:01| 16   6  70   7   0| 571M 4005M  172M 3097M|  12k 2106B|   0  7996k|   0   621 |3954  7921 |0.85 0.66 0.48|2.0   0  45|   0     0 |mysqld               238044.5%   0    0 |bash                 2022   18M2008k0.5%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:22:02 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:02| 22   5  70   4   0| 614M 3962M  172M 3098M|6686B 2052B|   0    31M|   0   355 |1665  1583 |0.85 0.66 0.48|1.0 2.0  34|   0     0 |keystone-manage      25925 23%  10M  73k|keystone-manage      25925  10M  73k 23%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:22:03 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:03| 22   5  71   2   0| 582M 3993M  172M 3098M|7225B 2160B|   0    50M|   0   570 |1798  1677 |0.85 0.66 0.48|1.0   0  11|   0     0 |keystone-manage      259375.2%2236k  37k|bash                 2022   17M  76k  0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:22:04 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:04| 24   3  72   2   0| 633M 3941M  172M 3100M|9681B 2214B|   0  6648k|   0   150 |1271  1626 |0.86 0.67 0.49|1.0   0 1.0|   0     0 |keystone-manage      25937 25%  13M  37k|keystone-manage      25937  13M  37k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:22:05 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:05| 14  15  70   0   0| 571M 4002M  172M 3100M|7770B 2160B|   0    60k|   0  12.0 |2424  4485 |0.86 0.67 0.49|4.0   0 373|   0     0 |bash                 2022 3.0%  18M  99k|bash                 2022   18M  99k3.0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:22:06 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:06| 13  21  66   0   0| 574M 3999M  172M 3101M|  16k 2160B|   0   228k|   0  14.0 |4339  8125 |0.86 0.67 0.49|2.0   0 360|   0     0 |systemd              1    3.5%   0    0 |bash                 2022 2824k  20k1.5%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:22:07 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:07| 42  12  46   0   0| 649M 3923M  172M 3101M|7146B 2160B|   0     0 |   0     0 |2062  3292 |0.86 0.67 0.49|2.0   0 145|   0     0 |uwsgi                26686 20%8319k  37k|uwsgi                266878361k  37k 20%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 16:22:08 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:08| 45   5  47   3   0| 721M 3851M  172M 3102M|6578B 2052B| 148k 7236k|5.00   453 |1797   946 |0.86 0.67 0.49|2.0   0 4.0|   0     0 |uwsgi                26686 25%8625k 288k|uwsgi                266868625k 288k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 16:22:09 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:09| 35  14  51   0   0| 748M 3822M  172M 3104M|6685B 2160B|   0   132k|   0  18.0 |2667  8488 |0.95 0.69 0.50| 13   0 165|   0     0 |uwsgi                26686 15%1617k 523k|uwsgi                266861617k 523k 15%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 27 16:22:10 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:10| 23   3  74   0   0| 790M 3780M  172M 3104M|6067B 2254B|   0     0 |   0     0 | 683   957 |0.95 0.69 0.50|1.0   0 6.0|   0     0 |keystone-manage      26965 25%  11M  37k|keystone-manage      26965  11M  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 27 16:22:11 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:11| 24   2  73   1   0| 829M 3740M  172M 3104M|6853B 2052B|   0  1988k|   0  68.0 |1057  1989 |0.95 0.69 0.50|1.0   0 2.0|   0     0 |keystone-manage      26965 23%6633k  15k|keystone-manage      269656633k  15k 23%|mysqld       203M|   0     0 |  14   11    0    7    0
Mar 27 16:22:12 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:12| 22   5  73   0   0| 781M 3789M  172M 3104M|7192B 2160B|   0     0 |   0     0 | 957  1226 |0.95 0.69 0.50|1.0   0  54|   0     0 |openstack            27046 18%8020k  73k|bash                 2022   19M  89k0.5%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 27 16:22:13 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:13| 22   3  73   2   0| 805M 3764M  172M 3104M|7762B 2106B|  68k 9892k|17.0   136 | 913  1271 |0.95 0.69 0.50|2.0   0 1.0|   0     0 |openstack            27046 12%3371k   0 |openstack            270463371k   0  12%|mysqld       205M|   0     0 |  14   25    0   12    0
Mar 27 16:22:14 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:14| 22   5  73   0   0| 780M 3789M  172M 3104M|  11k 2214B|   0     0 |   0     0 |1280  1792 |0.88 0.68 0.49|1.0   0  62|   0     0 |openstack            27109 13%4402k  73k|bash                 2022   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 27 16:22:15 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:15| 22   4  73   0   0| 760M 3808M  172M 3104M|  12k 2160B|   0  1672k|   0  13.0 |1141  1634 |0.88 0.68 0.49|1.0   0  23|   0     0 |uwsgi                266861.5%3492B9443B|bash                 2022   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 27 16:22:16 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:16| 23   5  72   0   0| 804M 3765M  172M 3104M|8428B 2106B|   0  2016k|   0  59.0 |1045  1435 |0.88 0.68 0.49|1.0   0  78|   0     0 |openstack            27210 23%  10M  73k|openstack            27210  10M  73k 23%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 27 16:22:17 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:17| 23   3  73   0   0| 773M 3795M  172M 3104M|  25k 2052B|   0    64k|   0  6.00 |1408  2001 |0.88 0.68 0.49|1.0   0  21|   0     0 |openstack            272338.8%2800k  37k|bash                 2022   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 27 16:22:18 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:18| 24   3  74   0   0| 808M 3761M  172M 3104M|  10k 2214B|   0  2924k|   0  34.0 | 877  1105 |0.88 0.68 0.49|1.0   0 4.0|   0     0 |openstack            27233 23%8569k  37k|openstack            272338569k  37k 23%|mysqld       205M|   0     0 |  14   31    0   31    0
Mar 27 16:22:19 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:19| 24   5  71   0   0| 781M 3787M  172M 3105M|9273B 2160B|   0   652k|   0  19.0 |1473  2315 |0.89 0.69 0.50|2.0   0  74|   0     0 |openstack            27310 10%3010k  37k|bash                 2022   11M  73k0.2%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 27 16:22:20 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:20| 23   3  74   0   0| 814M 3754M  172M 3105M|8157B 2052B|   0     0 |   0     0 | 821   946 |0.89 0.69 0.50|1.0   0 1.0|   0     0 |openstack            27310 19%8364k  37k|openstack            273108364k  37k 19%|mysqld       205M|   0     0 |  14   31    0   37    0
Mar 27 16:22:21 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:21| 21   7  73   0   0| 779M 3789M  172M 3105M|8995B 2160B|   0     0 |   0     0 |1595  2582 |0.89 0.69 0.50|1.0   0 101|   0     0 |openstack            27412 11%3031k  37k|bash                 2022   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 27 16:22:22 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:22| 24   2  74   0   0| 814M 3754M  172M 3105M|  18k 2160B|   0     0 |   0     0 |1013  1325 |0.89 0.69 0.50|1.0   0 1.0|   0     0 |uwsgi                266861.8%2678B8649B|bash                 27369  11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 27 16:22:23 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:23| 21   6  73   1   0| 809M 3759M  172M 3105M|  21k 2106B|   0  1020k|   0  51.0 |1115  1435 |0.89 0.69 0.50|1.0   0  70|   0     0 |openstack            27482 22%  10M  73k|bash                 2022   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 27 16:22:24 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:24| 21   6  73   0   0| 775M 3793M  172M 3105M|9168B 2214B|   0   720k|   0  15.0 |1418  2174 |0.90 0.69 0.50|2.0   0  70|   0     0 |uwsgi                266879.8% 834k  12k|bash                 2022   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 27 16:22:25 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:25| 23   3  74   0   0| 817M 3751M  172M 3105M|  11k 2160B|   0   620k|   0  17.0 | 769   835 |0.90 0.69 0.50|1.0   0 2.0|   0     0 |openstack            27554 25%  10M  73k|openstack            27554  10M  73k 25%|mysqld       205M|   0     0 |  14   31    0   56    0
Mar 27 16:22:26 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:26| 21   5  73   0   0| 791M 3777M  172M 3105M|9441B 1998B|   0   484k|   0  16.0 |1325  2012 |0.90 0.69 0.50|1.0   0  70|   0     0 |openstack            27625 12%4824k  73k|bash                 2022   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 27 16:22:27 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:27| 23   4  73   0   0| 769M 3798M  172M 3105M|  24k 2214B|   0   348k|   0  9.00 |1311  1552 |0.90 0.69 0.50|2.0   0  42|   0     0 |uwsgi                266871.5%2541B7593B|bash                 2022   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 27 16:22:28 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:28| 21   5  73   0   0| 807M 3761M  172M 3105M|  19k 2160B|   0  1000k|   0  17.0 |1114  1167 |0.90 0.69 0.50|2.0   0  34|   0     0 |openstack            27699 24%8925k  73k|openstack            276998925k  73k 24%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 27 16:22:29 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:29| 22   5  73   0   0| 781M 3787M  172M 3105M|6962B 2052B|   0   240k|   0  9.00 |1132  1782 |0.91 0.70 0.50|1.0   0  77|   0     0 |openstack            277806.0%2045k   0 |bash                 2022   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 27 16:22:30 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:30| 24   3  74   0   0| 814M 3754M  172M 3105M|  13k 2160B|   0   384k|   0  9.00 | 777   779 |0.91 0.70 0.50|1.0   0 2.0|   0     0 |openstack            27780 25%8651k  73k|openstack            277808651k  73k 25%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 27 16:22:31 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:31| 22   5  73   0   0| 788M 3780M  172M 3105M|7289B 2160B|   0   260k|   0  9.00 |1295  2021 |0.91 0.70 0.50|1.0   0  87|   0     0 |openstack            27867 11%4304k  73k|bash                 2022   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 27 16:22:32 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:32| 23   3  74   0   0| 770M 3798M  172M 3105M|  10k 2160B|   0   308k|   0  3.00 |1203  1681 |0.91 0.70 0.50|2.0   0  21|   0     0 |uwsgi                266862.0%2483B7596B|bash                 2022   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 27 16:22:33 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:33| 22   4  73   0   0| 809M 3759M  172M 3105M|7757B 2160B|   0   892k|   0  11.0 | 986  1448 |0.91 0.70 0.50|2.0   0  78|   0     0 |openstack            27966 22%9060k  73k|openstack            279669060k  73k 22%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 27 16:22:34 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:34| 22   7  72   0   0| 783M 3785M  172M 3105M|8457B 2160B|   0  1032k|   0  31.0 |1700  2937 |1.07 0.73 0.52|1.0   0 144|   0     0 |openstack            281128.2%2390k   0 |bash                 2022   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 16:22:35 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:35| 23   3  73   0   0| 819M 3748M  172M 3105M|7511B 2160B|   0  4084k|   0  68.0 | 875   967 |1.07 0.73 0.52|2.0   0 2.0|   0     0 |openstack            28112 23%8985k  73k|openstack            281128985k  73k 23%|mysqld       205M|   0     0 |  14   29    0   84    0
Mar 27 16:22:36 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:36| 22   4  73   0   0| 792M 3776M  172M 3105M|8985B 2160B|   0     0 |   0     0 |1420  2059 |1.07 0.73 0.52|1.0   0  23|   0     0 |openstack            28135 13%5250k  73k|bash                 2022   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 27 16:22:37 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:37| 24   3  73   0   0| 818M 3750M  172M 3105M|  13k 2052B|   0   308k|   0  3.00 |1174  1663 |1.07 0.73 0.52|1.0   0   0|   0     0 |openstack            28135 18%6119k   0 |openstack            281356119k   0  18%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 27 16:22:38 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:38| 24   4  72   0   0| 810M 3757M  172M 3105M|  17k 2160B|   0   248k|   0  6.00 |1059  1426 |1.07 0.73 0.52|1.0   0  75|   0     0 |openstack            28208 22%9416k  73k|bash                 2022   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 27 16:22:39 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:39| 21   8  70   0   0| 778M 3789M  172M 3105M|8017B 2052B|   0   364k|   0  6.00 |1887  3355 |1.15 0.76 0.52|1.0   0 168|   0     0 |uwsgi                266874.5%4909B  16k|bash                 2022   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 27 16:22:40 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:40| 24   2  74   0   0| 815M 3752M  172M 3105M|7548B 2160B|   0   416k|   0  9.00 | 748   868 |1.15 0.76 0.52|1.0   0 2.0|   0     0 |openstack            28380 25%9185k  73k|openstack            283809185k  73k 25%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 27 16:22:41 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:41| 23   4  73   0   0| 781M 3786M  172M 3105M|  16k 2160B|   0   128k|   0  5.00 |1382  2118 |1.15 0.76 0.52|2.0   0  21|   0     0 |openstack            284038.0%2063k   0 |bash                 2022   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 27 16:22:42 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:42| 24   3  73   0   0| 818M 3749M  172M 3105M|7302B 2160B|   0     0 |   0     0 | 828  1018 |1.15 0.76 0.52|1.0   0 2.0|   0     0 |openstack            28403 23%9306k  73k|openstack            284039306k  73k 23%|mysqld       205M|   0     0 |  14   30    0  119    0
Mar 27 16:22:43 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:43| 24   5  71   0   0| 801M 3766M  172M 3105M|8836B 2160B|   0   608k|   0  14.0 |1298  2187 |1.15 0.76 0.52|1.0   0  73|   0     0 |openstack            28476 16%6598k  73k|bash                 2022   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  124    0
Mar 27 16:22:44 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:44| 24   3  73   0   0| 821M 3746M  172M 3105M|8314B 2160B|   0  4076k|   0   401 |1657  1928 |1.22 0.78 0.53|1.0   0   0|   0     0 |openstack            28476 17%4780k   0 |openstack            284764780k   0  17%|mysqld       205M|   0     0 |  14   31    0  131    0
Mar 27 16:22:45 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:45| 20   9  71   0   0| 802M 3765M  172M 3106M|8259B 2160B|   0     0 |   0     0 |1391  2257 |1.22 0.78 0.53|1.0   0 170|   0     0 |openstack            28646 16%6814k  73k|bash                 2022   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 27 16:22:46 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:46| 24   3  73   0   0| 771M 3795M  172M 3106M|7767B 2202B|   0   412k|   0  6.00 |1185  1878 |1.22 0.78 0.53|2.0   0  12|   0     0 |uwsgi                266873.2%6175B  19k|bash                 2022   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 27 16:22:47 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:47| 23   3  74   0   0| 814M 3753M  172M 3106M|9615B 2160B|   0     0 |   0     0 | 817   978 |1.22 0.78 0.53|1.0   0  11|   0     0 |openstack            28669 25%  10M  73k|openstack            28669  10M  73k 25%|mysqld       205M|   0     0 |  14   29    0  142    0
Mar 27 16:22:48 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:48| 23   5  72   0   0| 794M 3772M  172M 3106M|5959B 1944B|   0   552k|   0  9.00 |1283  2309 |1.22 0.78 0.53|1.0   0  75|   0     0 |openstack            28742 12%4821k  73k|bash                 2022   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 27 16:22:49 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:49| 23   4  74   0   0| 821M 3746M  172M 3106M|7032B 2202B|   0  2080k|   0  44.0 |1266  1881 |1.28 0.80 0.54|1.0   0   0|   0     0 |openstack            28742 16%6557k 725B|openstack            287426557k 725B 16%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 27 16:22:50 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:50| 21   7  72   0   0| 808M 3759M  172M 3106M|8650B 2160B|   0     0 |   0     0 |1355  2198 |1.28 0.80 0.54|1.0   0 170|   0     0 |openstack            28914 18%8020k  73k|bash                 2022   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 27 16:22:51 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:51| 23   5  72   0   0| 780M 3786M  172M 3106M|  16k 2160B|   0   340k|   0  6.00 |1238  1879 |1.28 0.80 0.54|2.0   0  21|   0     0 |openstack            289373.0%1951k   0 |bash                 2022   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 27 16:22:52 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:52| 23   3  74   0   0| 819M 3748M  172M 3106M|6979B 2160B|   0   580k|   0  15.0 | 726   849 |1.28 0.80 0.54|2.0   0 2.0|   0     0 |openstack            28937 25%9415k  73k|openstack            289379415k  73k 25%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 27 16:22:53 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:53| 23   6  71   0   0| 794M 3772M  172M 3106M|  14k 2160B|   0   432k|   0  14.0 |1417  2195 |1.28 0.80 0.54|1.0   0  73|   0     0 |openstack            29010 13%4880k  73k|bash                 2022   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 27 16:22:54 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:54| 25   2  72   0   0| 821M 3745M  172M 3106M|6954B 2160B|   0   104k|   0  5.00 |1277  1892 |1.34 0.82 0.55|1.0   0   0|   0     0 |openstack            29010 17%6498k 725B|openstack            290106498k 725B 17%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 27 16:22:55 cloud-provider-iscsi-0000000052 dstat.sh[24526]: 27-03 16:22:55| 20   7  73   0   0| 807M 3759M  172M 3106M|7043B 2160B|   0     0 |   0     0 |1145  1592 |1.34 0.82 0.55|1.0   0 111|   0     0 |openstack            29121 19%8020k  73k|bash                 2022   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  182    0
