-- Logs begin at Mon 2020-03-16 19:56:30 UTC, end at Mon 2020-03-16 21:35:21 UTC. --
Mar 16 21:23:59 cloud-provider1-0000016591 systemd[1]: Started Devstack devstack@dstat.service.
Mar 16 21:23:59 cloud-provider1-0000016591 dstat.sh[30297]: [286B blob data]
Mar 16 21:23:59 cloud-provider1-0000016591 dstat.sh[30297]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 16 21:24:09 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:09|  9   5  72  14   0| 639M 3841M  169M 3187M|6245B 2160B|   0  8656k|   0   667 |3544  8430 |0.87 0.70 0.52|  0 1.0   0|   0     0 |mysqld               295767.2%   0    0 |keystone-manage      31605  32k  23k6.0%|mysqld       197M|   0     0 |  14    7    0    5    0
Mar 16 21:24:10 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:10| 17   5  69   9   0| 642M 3836M  169M 3189M|6772B 2106B|   0  9784k|   0   826 |3881    14k|0.87 0.70 0.52|2.0   0   0|   0     0 |keystone-manage      31605 10%  37k 368k|python               5878  355k 737k1.5%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 16 21:24:11 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:11| 18   6  69   8   0| 644M 3834M  170M 3190M|5684B 1998B|   0  6620k|   0   470 |4737    13k|0.87 0.70 0.52|1.0   0   0|   0     0 |keystone-manage      31605 12%  69k 391k|python               5878  364k 757k1.8%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 16 21:24:12 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:12| 16   5  70   9   0| 644M 3833M  170M 3190M|6467B 2160B|   0  8392k|   0   669 |4063    13k|0.87 0.70 0.52|1.0   0   0|   0     0 |keystone-manage      316059.2%  52k  37k|keystone-manage      31605  52k  37k9.2%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 16 21:24:13 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:13| 19   7  72   2   0| 582M 3895M  170M 3190M|6463B 2160B|   0    16M|   0   355 |1874  3425 |0.87 0.70 0.52|1.0 1.0  78|   0     0 |keystone-manage      31686 10%2627k  37k|bash                 1961   18M2010k1.0%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 16 21:24:14 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:14| 23   3  72   2   0| 636M 3839M  170M 3190M|7773B 2160B|   0    40M|   0   355 |1176  1340 |0.89 0.70 0.52|1.0   0 1.0|   0     0 |keystone-manage      31686 25%  13M  37k|keystone-manage      31686  13M  37k 25%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 16 21:24:15 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:15| 23   3  74   0   0| 594M 3881M  170M 3191M|5662B 2160B|   0  6244k|   0  65.0 |1003  1366 |0.89 0.70 0.52|1.0 1.0  11|   0     0 |keystone-manage      31698 18%6057k  37k|bash                 1961   17M  76k  0%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 16 21:24:16 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:16| 23   4  74   0   0| 640M 3834M  170M 3192M|  14k 2160B|   0  6868k|   0   140 |1157  1612 |0.89 0.70 0.52|1.0   0 1.0|   0     0 |keystone-manage      31698 25%  11M  38k|keystone-manage      31698  11M  38k 25%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 16 21:24:17 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:17| 11  20  69   0   0| 570M 3903M  170M 3193M|  14k 2106B|   0    52k|   0  11.0 |2910  5484 |0.89 0.70 0.52|1.0   0 466|   0     0 |bash                 1961 3.8%  19M 105k|bash                 1961   19M 105k3.8%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 16 21:24:18 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:18| 15  20  65   0   0| 578M 3894M  170M 3194M|7444B 2214B|   0   108k|   0  11.0 |4518  7393 |0.89 0.70 0.52|4.0   0 282|   0     0 |systemd              1    6.2%   0    0 |bash                 1961 2181k  15k1.8%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 16 21:24:19 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:19| 47   9  44   1   0| 673M 3800M  170M 3194M|8395B 1944B|   0    21M|   0   368 |1601  1828 |0.97 0.72 0.53|3.0   0 128|   0     0 |uwsgi                32443 25%  11M  73k|uwsgi                32444  12M  73k 25%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 16 21:24:20 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:20| 46   6  46   1   0| 732M 3739M  170M 3195M|9246B 2160B| 148k   24k|5.00  1.00 |1708  3002 |0.97 0.72 0.53|2.0   0   0|   0     0 |uwsgi                32443 25%6915k 159k|uwsgi                324436915k 159k 25%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 16 21:24:21 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:21| 28  10  62   0   0| 755M 3714M  170M 3196M|7282B 2160B|   0   300k|   0  43.0 |2531  4145 |0.97 0.72 0.53|1.0   0 175|   0     0 |keystone-manage      32720 11%3961k  37k|keystone-manage      327203961k  37k 11%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 16 21:24:22 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:22| 22   4  74   0   0| 806M 3664M  170M 3196M|8288B 2106B|   0     0 |   0     0 | 688   834 |0.97 0.72 0.53|1.0   0 1.0|   0     0 |keystone-manage      32720 25%  13M  37k|keystone-manage      32720  13M  37k 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 16 21:24:23 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:23| 23   3  73   1   0| 782M 3687M  170M 3196M|7916B 2214B|   0  1980k|   0  61.0 |1318  2156 |0.97 0.72 0.53|1.0   0 2.0|   0     0 |mysqld               295761.8%   0    0 |python               5878   15k  31k0.2%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 16 21:24:24 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:24| 22   5  73   0   0| 785M 3684M  170M 3196M|9484B 2160B|   0  2876k|   0  66.0 |1033  1416 |0.98 0.73 0.54|1.0   0  54|   0     0 |openstack            341   23%9820k  73k|bash                 1961   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 16 21:24:25 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:25| 22   1  74   3   0| 806M 3663M  170M 3196M|6454B 2160B|  68k  192k|17.0  5.00 |1165  1756 |0.98 0.73 0.54|1.0   0 1.0|   0     0 |uwsgi                324448.8% 137k8458B|openstack            341  1570k   0 7.2%|mysqld       205M|   0     0 |  14   31    0   14    0
Mar 16 21:24:26 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:26| 21   6  73   0   0| 790M 3679M  170M 3196M|6592B 1836B|   0     0 |   0     0 | 939  1433 |0.98 0.73 0.54|2.0   0  62|   0     0 |openstack            412   18%7200k  73k|bash                 1961   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 16 21:24:27 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:27| 23   5  72   0   0| 763M 3706M  170M 3197M|6266B 2268B|   0     0 |   0     0 |1213  1905 |0.98 0.73 0.54|1.0   0  93|   0     0 |uwsgi                324431.8%2678B8646B|bash                 1961   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 16 21:24:28 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:28| 23   3  74   0   0| 802M 3666M  170M 3197M|6524B 2160B|   0     0 |   0     0 | 791   906 |0.98 0.73 0.54|1.0   0  10|   0     0 |openstack            519   25%  10M  73k|openstack            519    10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 16 21:24:29 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:29| 24   4  72   0   0| 770M 3698M  170M 3197M|6745B 2160B|   0    10M|   0   131 |1457  2043 |0.90 0.72 0.53|1.0   0  21|   0     0 |openstack            544  8.5%2063k   0 |bash                 1961   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 16 21:24:30 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:30| 23   3  74   0   0| 807M 3661M  170M 3197M|7233B 2160B|   0     0 |   0     0 | 795   945 |0.90 0.72 0.53|1.0   0 2.0|   0     0 |openstack            544   24%9303k  73k|openstack            544  9303k  73k 24%|mysqld       205M|   0     0 |  14   31    0   30    0
Mar 16 21:24:31 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:31| 23   4  72   0   0| 777M 3692M  170M 3197M|  16k 2160B|   0   480k|   0  12.0 |1376  2166 |0.90 0.72 0.53|2.0   0  73|   0     0 |openstack            619  9.2%2097k   0 |bash                 1961   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 16 21:24:32 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:32| 23   3  74   0   0| 813M 3655M  171M 3197M|4870B 2160B|   0   304k|   0  14.0 | 855  1049 |0.90 0.72 0.53|1.0   0 2.0|   0     0 |openstack            619   23%9276k  73k|openstack            619  9276k  73k 23%|mysqld       205M|   0     0 |  14   31    0   37    0
Mar 16 21:24:33 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:33| 22   6  72   0   0| 780M 3688M  171M 3197M|5497B 2148B|   0     0 |   0     0 |1730  2635 |0.90 0.72 0.53|1.0   0 101|   0     0 |openstack            723  9.8%3150k  37k|bash                 1961   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 16 21:24:34 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:34| 22   3  74   0   0| 812M 3656M  171M 3197M|  13k 1998B|   0  2496k|   0  32.0 |1055  1427 |0.91 0.72 0.54|1.0   0 1.0|   0     0 |openstack            723   22%8228k  37k|openstack            723  8228k  37k 22%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 16 21:24:35 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:35| 21   6  73   0   0| 799M 3669M  171M 3197M|6219B 2106B|   0     0 |   0     0 |1059  1347 |0.91 0.72 0.54|1.0   0  70|   0     0 |openstack            793   20%8020k  73k|bash                 1961   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 16 21:24:36 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:36| 24   2  74   0   0| 816M 3652M  171M 3197M|6358B 2214B|   0   128k|   0  8.00 |1074  1588 |0.91 0.72 0.54|2.0   0 2.0|   0     0 |openstack            793   14%3371k   0 |openstack            793  3371k   0  14%|mysqld       205M|   0     0 |  14   29    0   54    1
Mar 16 21:24:37 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:37| 21   6  73   0   0| 803M 3665M  171M 3197M|6772B 2254B|   0  1068k|   0   174 |1364  1526 |0.91 0.72 0.54|1.0   0  70|   0     0 |openstack            869   18%8020k  73k|bash                 1961   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 16 21:24:38 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:38| 22   5  73   0   0| 776M 3692M  171M 3197M|5324B 2160B|   0   164k|   0  18.0 |1294  1929 |0.91 0.72 0.54|1.0   0  70|   0     0 |uwsgi                324434.0%2535B8072B|bash                 1961   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 16 21:24:39 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:39| 24   3  72   2   0| 812M 3656M  171M 3197M|6195B 2160B|   0  7212k|   0   384 |1441   820 |0.91 0.73 0.54|1.0   0 2.0|   0     0 |openstack            949   25%8481k  73k|openstack            949  8481k  73k 25%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 16 21:24:40 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:40| 21   6  73   0   0| 783M 3685M  171M 3197M|6430B 1944B|   0    60k|   0  8.00 |1142  1755 |0.91 0.73 0.54|1.0   0  73|   0     0 |openstack            1031  12%3102k  37k|bash                 1961   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 16 21:24:41 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:41| 24   2  74   0   0| 817M 3651M  171M 3197M|5707B 2052B|   0    48k|   0  3.00 | 801  1082 |0.91 0.73 0.54|2.0   0 1.0|   0     0 |openstack            1031  22%8280k  37k|openstack            1031 8280k  37k 22%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 16 21:24:42 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:42| 20   7  73   0   0| 804M 3664M  171M 3197M|5586B 2268B|   0     0 |   0     0 |1007  1362 |0.91 0.73 0.54|1.0   0  79|   0     0 |openstack            1112  20%8020k  73k|bash                 1961   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 16 21:24:43 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:43| 20   7  73   0   0| 780M 3688M  171M 3197M|5722B 2160B|   0    96k|   0  9.00 |1254  1929 |0.91 0.73 0.54|2.0   0  85|   0     0 |openstack            1199 4.2%2045k   0 |bash                 1961   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 16 21:24:44 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:44| 24   2  74   0   0| 817M 3650M  171M 3197M|  17k 2160B|   0  1096k|   0  17.0 | 826   994 |0.92 0.73 0.54|1.0   0 2.0|   0     0 |openstack            1199  23%9343k  73k|openstack            1199 9343k  73k 23%|mysqld       205M|   0     0 |  14   31    0   73    0
Mar 16 21:24:45 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:45| 21   6  73   0   0| 794M 3674M  171M 3198M|6538B 2106B|   0    36k|   0  3.00 |1401  2170 |0.92 0.73 0.54|1.0   0  99|   0     0 |openstack            1299  13%5721k  73k|bash                 1961   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 16 21:24:46 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:46| 23   3  73   0   0| 768M 3699M  171M 3198M|5542B 2214B|   0   200k|   0  17.0 |1082  1643 |0.92 0.73 0.54|2.0   0  23|   0     0 |uwsgi                324432.2%2483B7596B|bash                 1961   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 16 21:24:47 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:47| 20   7  72   0   0| 805M 3663M  171M 3198M|5510B 2106B|   0   836k|   0  28.0 |1182  1774 |0.92 0.73 0.54|1.0   0 123|   0     0 |openstack            1449  21%8020k  73k|openstack            1449 8020k  73k 21%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 16 21:24:48 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:48| 23   4  73   0   0| 769M 3698M  171M 3198M|6501B 1998B|   0    44k|   0  6.00 |1368  2064 |0.92 0.73 0.54|2.0   0  23|   0     0 |uwsgi                324433.8%6165B  20k|bash                 1961   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 16 21:24:49 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:49| 23   3  73   1   0| 812M 3655M  171M 3198M|6978B 2160B|   0   436k|   0  82.0 | 911   845 |0.93 0.74 0.54|1.0   0 2.0|   0     0 |openstack            1475  25%  10M  73k|openstack            1475   10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 16 21:24:50 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:50| 24   4  72   0   0| 786M 3681M  171M 3198M|6060B 2160B|   0   120k|   0  9.00 |1411  2247 |0.93 0.74 0.54|1.0   0  72|   0     0 |openstack            1553  11%3270k  37k|bash                 1961   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 16 21:24:51 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:51| 25   3  73   0   0| 819M 3648M  171M 3198M|5700B 2160B|   0     0 |   0     0 |1038  1579 |0.93 0.74 0.54|1.0   0 1.0|   0     0 |openstack            1553  18%8107k  37k|openstack            1553 8107k  37k 18%|mysqld       205M|   0     0 |  14   31    0  107    0
Mar 16 21:24:52 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:52| 19   9  72   0   0| 801M 3667M  171M 3198M|6692B 2106B|   0     0 |   0     0 |1383  2320 |0.93 0.74 0.54|2.0   0 170|   0     0 |openstack            1723  15%6736k  73k|bash                 1961   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 16 21:24:53 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:53| 24   3  74   0   0| 819M 3648M  171M 3198M|7493B 2214B|   0     0 |   0     0 |1187  1715 |0.93 0.74 0.54|2.0   0   0|   0     0 |openstack            1723  17%4641k   1B|openstack            1723 4641k   1B 17%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 16 21:24:54 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:54| 23   4  74   0   0| 805M 3662M  171M 3198M|  15k 2106B|   0   804k|   0  19.0 | 926  1064 |0.93 0.74 0.55|1.0   0  23|   0     0 |openstack            1746  22%8790k  73k|bash                 1961   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 16 21:24:55 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:55| 22   7  71   0   0| 782M 3685M  171M 3198M|6509B 1998B|   0   696k|   0  30.0 |1399  2361 |0.93 0.74 0.55|2.0   0  71|   0     0 |openstack            1819 6.2%2045k   0 |bash                 1961   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  125    0
Mar 16 21:24:56 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:56| 23   4  73   0   0| 819M 3648M  171M 3198M|  15k 2106B|   0   416k|   0  6.00 | 716   988 |0.93 0.74 0.55|3.0   0 2.0|   0     0 |openstack            1819  22%9332k  73k|openstack            1819 9332k  73k 22%|mysqld       205M|   0     0 |  14   31    0  125    0
Mar 16 21:24:57 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:57| 20   8  72   0   0| 787M 3680M  171M 3198M|5219B 2214B|   0   364k|   0  9.00 |1724  2931 |0.93 0.74 0.55|1.0   0 169|   0     0 |openstack            1990 9.8%3145k  37k|bash                 1961   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 16 21:24:58 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:58| 23   4  74   0   0| 820M 3647M  171M 3198M|6098B 2160B|   0   348k|   0  12.0 | 977  1334 |0.93 0.74 0.55|2.0   0 3.0|   0     0 |openstack            1990  21%8232k  37k|openstack            1990 8232k  37k 21%|mysqld       205M|   0     0 |  14   31    0  136    0
Mar 16 21:24:59 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:24:59| 23   4  73   0   0| 799M 3668M  171M 3198M|6886B 2160B|   0   300k|   0  9.00 |1135  1725 |0.94 0.75 0.55|1.0   0  23|   0     0 |openstack            2015  16%6851k  73k|bash                 1961   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 16 21:25:00 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:25:00| 24   5  72   0   0| 781M 3686M  171M 3198M|8307B 2160B|   0   792k|   0  14.0 |1218  2047 |0.94 0.75 0.55|2.0   0  71|   0     0 |openstack            2088 3.2%1942k   0 |bash                 1961   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 16 21:25:01 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:25:01| 22   4  74   0   0| 820M 3647M  171M 3198M|5597B 2160B|   0  2092k|   0  41.0 | 748   982 |0.94 0.75 0.55|1.0   0 2.0|   0     0 |openstack            2088  24%9431k  73k|openstack            2088 9431k  73k 24%|mysqld       205M|   0     0 |  14   31    0  150    0
Mar 16 21:25:02 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:25:02| 20   8  72   0   0| 783M 3683M  171M 3198M|5590B 1944B|   0     0 |   0     0 |1730  3166 |0.94 0.75 0.55|1.0   0 168|   0     0 |openstack            2258 7.5%2221k   0 |bash                 1961   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 16 21:25:03 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:25:03| 24   3  73   0   0| 820M 3646M  171M 3198M|7552B 2160B|   0     0 |   0     0 |1003  1361 |0.94 0.75 0.55|2.0   0 2.0|   0     0 |openstack            2258  22%9156k  73k|openstack            2258 9156k  73k 22%|mysqld       205M|   0     0 |  14   31    0  163    0
Mar 16 21:25:04 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:25:04| 22   4  74   0   0| 802M 3665M  171M 3199M|8301B 2160B|   0     0 |   0     0 |1079  1543 |0.94 0.75 0.55|2.0   0  23|   0     0 |openstack            2281  18%7335k  73k|bash                 1961   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 16 21:25:05 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:25:05| 24   2  73   0   0| 818M 3649M  171M 3199M|5970B 2148B|   0  2240k|   0  61.0 |1414  1913 |0.94 0.75 0.55|1.0   0   0|   0     0 |openstack            2281  18%4033k   0 |openstack            2281 4033k   0  18%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 16 21:25:06 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:25:06| 22   5  73   0   0| 809M 3658M  171M 3199M|6380B 2214B|   0    72k|   0  5.00 | 967  1402 |0.94 0.75 0.55|2.0   0  73|   0     0 |openstack            2354  22%8925k  73k|bash                 1961   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 16 21:25:07 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:25:07| 21   7  73   0   0| 781M 3685M  171M 3199M|  10k 2148B|   0    44k|   0  6.00 |1763  2964 |0.94 0.75 0.55|1.0   0 109|   0     0 |uwsgi                324433.5%4909B  16k|bash                 1961   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  183    0
Mar 16 21:25:08 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:25:08| 23   4  74   0   0| 817M 3649M  171M 3199M|5212B 2214B|   0     0 |   0     0 | 772   908 |0.94 0.75 0.55|2.0 1.0 4.0|   0     0 |openstack            2465  25%9364k  73k|openstack            2465 9364k  73k 25%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 16 21:25:09 cloud-provider1-0000016591 dstat.sh[30297]: 16-03 21:25:09| 20   7  73   1   0| 789M 3677M  171M 3199M|6339B 1944B|   0   348k|   0  18.0 |1424  2183 |0.95 0.75 0.55|2.0   0  98|   0     0 |openstack            2566  12%3896k  37k|bash                 1961   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0  187    0
