-- Logs begin at Fri 2020-03-27 17:54:10 UTC, end at Fri 2020-03-27 23:26:37 UTC. --
Mar 27 22:54:22 cloud-provider-iscsi-0000000056 systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 22:54:22 cloud-provider-iscsi-0000000056 dstat.sh[24876]: [286B blob data]
Mar 27 22:54:22 cloud-provider-iscsi-0000000056 dstat.sh[24876]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 22:54:33 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:33| 10   5  71  14   0| 644M 3934M  172M 3095M|6275B 2160B|   0  7684k|   0   592 |3683  7005 |0.65 0.57 0.42|1.0   0   0|   0     0 |mysqld               241536.5%   0    0 |keystone-manage      26187  28k  18k5.5%|mysqld       198M|   0     0 |  14    7    0    5    0
Mar 27 22:54:34 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:34| 11   5  71  13   0| 646M 3931M  173M 3095M|5953B 2160B|   0  9140k|   0   751 |4536  8399 |0.65 0.57 0.42|1.0   0   0|   0     0 |mysqld               241537.0%   0    0 |python               5423   23k  48k0.2%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 27 22:54:35 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:35| 21   8  59  12   0| 647M 3929M  173M 3096M|9755B 2160B|   0    52M|   0   672 |4885    10k|0.68 0.58 0.43|1.0   0   0|   0     0 |keystone-manage      26187 13%  65k 451k|python               5423  426k 885k2.2%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 27 22:54:36 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:36| 15   5  68  11   0| 648M 3926M  173M 3097M|6338B 2160B|   0  7800k|   0   634 |5858    11k|0.68 0.58 0.43|2.0   0   0|   0     0 |keystone-manage      261878.5%  34k 282k|python               5423  274k 569k1.0%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 22:54:37 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:37| 13   4  73  10   0| 649M 3924M  174M 3097M|  17k 2160B|   0  7516k|   0   622 |3591  8104 |0.68 0.58 0.43|2.0   0 2.0|   0     0 |keystone-manage      26187 10%  37k  27k|keystone-manage      26187  37k  27k 10%|mysqld       201M|   0     0 |  14    7    0    5    0
Mar 27 22:54:38 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:38| 21   6  73   0   0| 601M 3973M  174M 3097M|6264B 2052B|   0     0 |   0     0 |1195  1631 |0.68 0.58 0.43|2.0   0  78|   0     0 |keystone-manage      26270 17%6514k  37k|bash                 2365   18M2010k0.8%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 27 22:54:39 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:39| 24   3  73   1   0| 575M 3998M  174M 3098M|  11k 2106B|   0  7052k|   0  73.0 |1176  1449 |0.68 0.58 0.43|2.0   0  11|   0     0 |mysqld               241530.5%   0    0 |bash                 2365   17M  76k  0%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 27 22:54:40 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:40| 23   4  71   2   0| 617M 3955M  174M 3098M|9353B 2106B|   0    28M|   0   523 |1569  1687 |0.70 0.59 0.43|2.0   0 2.0|   0     0 |keystone-manage      26282 25%  10M  73k|keystone-manage      26282  10M  73k 25%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 27 22:54:41 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:41| 19   8  71   2   0| 574M 3997M  174M 3100M|9829B 2160B|   0  6472k|   0   148 |2071  3161 |0.70 0.59 0.43|1.0   0 175|   0     0 |bash                 2365 1.5%  17M  87k|bash                 2365   17M  87k1.5%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 27 22:54:42 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:42| 10  23  67   0   0| 575M 3995M  174M 3100M|7684B 2160B|   0   188k|   0  19.0 |2734  5434 |0.70 0.59 0.43|1.0   0 441|   0     0 |bash                 2365 2.8%3471k  28k|bash                 2365 3471k  28k2.8%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 27 22:54:43 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:43| 27  19  54   0   0| 606M 3963M  174M 3101M|  12k 2160B|   0  8192B|   0  2.00 |4628    10k|0.70 0.59 0.43|2.0   0 254|   0     0 |uwsgi                270258.0%2125k   0 |uwsgi                270252125k   0 8.0%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 27 22:54:44 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:44| 46   5  49   0   0| 688M 3882M  174M 3101M|8741B 2160B| 128k    0 |1.00     0 | 924   864 |0.70 0.59 0.43|2.0   0 4.0|   0     0 |uwsgi                27025 25%  11M  73k|uwsgi                27026  11M  73k 25%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 27 22:54:45 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:45| 46   5  46   2   0| 741M 3826M  174M 3104M|7166B 2202B|  20k 2908k|4.00   250 |1596  5452 |0.89 0.63 0.44|2.0   0   0|   0     0 |uwsgi                27026 25%5353k 393k|uwsgi                270255530k 484k 24%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 27 22:54:46 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:46| 27   9  64   0   0| 772M 3795M  174M 3104M|8584B 2160B|   0     0 |   0     0 |2169  3920 |0.89 0.63 0.44|3.0   0 168|   0     0 |keystone-manage      27301 16%6607k  37k|keystone-manage      273016607k  37k 16%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 27 22:54:47 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:47| 24   2  74   0   0| 817M 3749M  174M 3104M|7269B 2160B|   0  1368k|   0  8.00 | 753   838 |0.89 0.63 0.44|2.0   0 3.0|   0     0 |keystone-manage      27301 25%  11M  39k|keystone-manage      27301  11M  39k 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 27 22:54:48 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:48| 24   3  73   1   0| 832M 3734M  174M 3104M|5601B 2052B|   0   568k|   0  63.0 |1467  2099 |0.89 0.63 0.44|2.0   0 2.0|   0     0 |keystone-manage      27301 23%1523k  13k|keystone-manage      273011523k  13k 23%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 27 22:54:49 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:49| 21   6  73   0   0| 784M 3782M  174M 3104M|  13k 2160B|   0  2224k|   0  68.0 | 996  1401 |0.89 0.63 0.44|1.0   0  54|   0     0 |openstack            27383 20%8020k  73k|bash                 2365   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 27 22:54:50 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:50| 20   2  74   4   0| 805M 3760M  174M 3104M|6366B 2106B|  68k 9924k|17.0   125 |1066  1281 |0.90 0.63 0.45|1.0   0   0|   0     0 |openstack            27383 12%3371k   0 |openstack            273833371k   0  12%|mysqld       203M|   0     0 |  14   25    0   12    0
Mar 27 22:54:51 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:51| 21   6  73   0   0| 782M 3784M  174M 3104M|6870B 2106B|   0     0 |   0     0 |1071  1668 |0.90 0.63 0.45|1.0   0  63|   0     0 |openstack            27446 13%4325k  73k|bash                 2365   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 27 22:54:52 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:52| 24   3  74   0   0| 811M 3754M  174M 3104M|  15k 2160B|   0  1568k|   0  9.00 | 823  1175 |0.90 0.63 0.45|2.0   0   0|   0     0 |uwsgi                270252.0%3492B9443B|python2              24938  19k 447B0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 27 22:54:53 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:53| 22   5  73   0   0| 805M 3761M  174M 3104M|7650B 2160B|   0     0 |   0     0 | 837  1455 |0.90 0.63 0.45|1.0   0 101|   0     0 |openstack            27547 22%9476k  73k|bash                 2365   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 27 22:54:54 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:54| 23   4  73   0   0| 775M 3790M  174M 3104M|7557B 2160B|   0     0 |   0     0 |1218  1996 |0.90 0.63 0.45|2.0   0  21|   0     0 |openstack            275705.8%2045k   0 |bash                 2365   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 27 22:54:55 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:55| 23   4  73   1   0| 813M 3752M  174M 3104M|7134B 2202B|   0  2860k|   0  30.0 | 934  1223 |0.91 0.64 0.45|2.0   0 2.0|   0     0 |openstack            27570 23%9324k  73k|openstack            275709324k  73k 23%|mysqld       205M|   0     0 |  14   31    0   32    0
Mar 27 22:54:56 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:56| 23   5  72   0   0| 791M 3774M  174M 3104M|9158B 2160B|   0   612k|   0  14.0 |1263  1953 |0.91 0.64 0.45|1.0   0  75|   0     0 |openstack            27645 12%4821k  73k|bash                 2365   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 27 22:54:57 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:57| 24   2  74   0   0| 819M 3746M  174M 3104M|9373B 2254B|   0     0 |   0     0 |1060  1488 |0.91 0.64 0.45|1.0   0 2.0|   0     0 |openstack            27645 17%6557k   0 |openstack            276456557k   0  17%|mysqld       205M|   0     0 |  14   31    0   41    0
Mar 27 22:54:58 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:58| 21   7  72   0   0| 796M 3769M  174M 3104M|6579B 2160B|   0     0 |   0     0 |1360  2130 |0.91 0.64 0.45|1.0   0 102|   0     0 |openstack            27749 15%6047k  73k|bash                 2365   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 27 22:54:59 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:54:59| 23   4  73   0   0| 768M 3797M  174M 3104M|5563B 2052B|   0   344k|   0  6.00 |1087  1528 |0.91 0.64 0.45|2.0   0  24|   0     0 |uwsgi                270251.8%2678B8649B|bash                 2365   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 27 22:55:00 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:00| 23   4  73   0   0| 808M 3757M  174M 3105M|7303B 2052B|   0  1664k|   0  71.0 | 955  1256 |0.91 0.65 0.45|1.0   0  46|   0     0 |openstack            27819 23%9370k  73k|openstack            278199370k  73k 23%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 27 22:55:01 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:01| 22   6  72   0   0| 783M 3782M  174M 3105M|8622B 2160B|   0   320k|   0  3.00 |1251  2018 |0.91 0.65 0.45|3.0   0  70|   0     0 |uwsgi                270266.5% 834k  12k|bash                 2365   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 27 22:55:02 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:02| 22   4  74   0   0| 818M 3746M  174M 3105M|  15k 2106B|   0   544k|   0  14.0 | 783   817 |0.91 0.65 0.45|1.0   0 2.0|   0     0 |openstack            27891 25%9326k  73k|openstack            278919326k  73k 25%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 27 22:55:03 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:03| 21   6  72   0   0| 784M 3781M  174M 3105M|7351B 2214B|   0   276k|   0  14.0 |1257  1856 |0.91 0.65 0.45|1.0   0  68|   0     0 |openstack            279618.8%2370k   0 |bash                 2365   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 27 22:55:04 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:04| 24   3  73   0   0| 822M 3743M  174M 3105M|6164B 2160B|   0   628k|   0  17.0 | 974  1211 |0.91 0.65 0.45|2.0   0 2.0|   0     0 |openstack            27961 22%9013k  73k|openstack            279619013k  73k 22%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 27 22:55:05 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:05| 20   6  73   0   0| 805M 3759M  174M 3105M|6471B 2160B|   0   276k|   0  6.00 |1057  1499 |0.92 0.65 0.46|1.0   0  74|   0     0 |openstack            28035 21%8020k  73k|bash                 2365   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 27 22:55:06 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:06| 21   5  73   0   0| 782M 3782M  174M 3105M|  16k 2160B|   0  2024k|   0  9.00 |1270  1828 |0.92 0.65 0.46|3.0   0  77|   0     0 |openstack            281144.5%1942k   0 |bash                 2365   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 27 22:55:07 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:07| 24   3  73   0   0| 817M 3747M  174M 3105M|6442B 2160B|   0   472k|   0  15.0 | 777   885 |0.92 0.65 0.46|2.0   0 4.0|   0     0 |openstack            28114 25%8487k  73k|openstack            281148487k  73k 25%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 27 22:55:08 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:08| 20   7  73   0   0| 787M 3778M  174M 3105M|8011B 2052B|   0   172k|   0  3.00 |1248  1936 |0.92 0.65 0.46|2.0   0  85|   0     0 |openstack            282039.2%2897k  37k|bash                 2365   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 27 22:55:09 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:09| 24   3  73   0   0| 822M 3742M  174M 3105M|6612B 2052B|   0   308k|   0  3.00 | 936  1370 |0.92 0.65 0.46|2.0   0 2.0|   0     0 |openstack            28203 21%8494k  37k|openstack            282038494k  37k 21%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 27 22:55:10 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:10| 20   7  73   0   0| 808M 3756M  174M 3105M|6290B 2106B|   0   268k|   0  5.00 |1004  1600 |0.93 0.66 0.46|2.0   0  99|   0     0 |openstack            28302 19%8020k  73k|bash                 2365   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 27 22:55:11 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:11| 22   5  73   0   0| 774M 3790M  174M 3105M|7038B 2214B|   0   740k|   0  24.0 |1342  2124 |0.93 0.66 0.46|2.0   0  63|   0     0 |uwsgi                270262.5%2483B7596B|bash                 2365   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 22:55:12 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:12| 22   6  72   0   0| 814M 3750M  174M 3105M|6400B 2106B|   0  1096k|   0  32.0 |1032  1540 |0.93 0.66 0.46|1.0   0  83|   0     0 |openstack            28448 23%9462k  73k|openstack            284489462k  73k 23%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 22:55:13 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:13| 23   3  74   0   0| 784M 3781M  174M 3105M|6486B 2214B|   0   244k|   0  6.00 |1249  2001 |0.93 0.66 0.46|2.0   0  21|   0     0 |openstack            284717.0%2063k   0 |bash                 2365   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 27 22:55:14 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:14| 24   2  74   0   0| 821M 3743M  174M 3105M|7896B 2160B|   0     0 |   0     0 | 992  1374 |0.93 0.66 0.46|2.0   0 2.0|   0     0 |openstack            28471 20%9306k  73k|openstack            284719306k  73k 20%|mysqld       205M|   0     0 |  14   31    0   97    0
Mar 27 22:55:15 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:15| 23   5  72   0   0| 810M 3754M  174M 3105M|7111B 2160B|   0   280k|   0  3.00 | 987  1641 |0.93 0.66 0.46|1.0   0  73|   0     0 |openstack            28544 19%8020k  73k|bash                 2365   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 27 22:55:16 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:16| 23   5  72   0   0| 774M 3790M  174M 3105M|  19k 2160B|   0  3176k|   0   174 |1869  2911 |0.93 0.66 0.46|5.0   0 105|   0     0 |uwsgi                270254.0%6165B  20k|bash                 2365   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 27 22:55:17 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:17| 22   5  72   0   0| 811M 3753M  174M 3105M|9057B 2160B|   0   580k|   0  14.0 | 931  1316 |0.93 0.66 0.46|2.0   0  67|   0     0 |openstack            28714 24%8267k  73k|openstack            287148267k  73k 24%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 27 22:55:18 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:18| 23   4  73   0   0| 782M 3782M  174M 3105M|8512B 2106B|   0     0 |   0     0 |1413  2088 |0.93 0.66 0.46|3.0   0  21|   0     0 |openstack            287394.8%1951k   0 |bash                 2365   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  115    0
Mar 27 22:55:19 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:19| 23   3  74   0   0| 820M 3744M  174M 3105M|8770B 1998B|   0   324k|   0  6.00 | 754   809 |0.93 0.66 0.46|2.0   0 2.0|   0     0 |openstack            28739 25%9366k  73k|openstack            287399366k  73k 25%|mysqld       205M|   0     0 |  14   29    0  115    0
Mar 27 22:55:20 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:20| 23   6  71   0   0| 791M 3773M  174M 3105M|9294B 2160B|   0   508k|   0  19.0 |1366  2330 |0.94 0.67 0.47|1.0   0  72|   0     0 |openstack            28812 11%3367k  37k|bash                 2365   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 27 22:55:21 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:21| 24   2  74   0   0| 824M 3740M  174M 3105M|9824B 2160B|   0  3092k|   0   323 |1620  1419 |0.94 0.67 0.47|2.0   0 1.0|   0     0 |openstack            28812 20%8011k  37k|openstack            288128011k  37k 20%|mysqld       205M|   0     0 |  14   31    0  128    0
Mar 27 22:55:22 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:22| 20   9  71   0   0| 788M 3776M  174M 3106M|7361B 2160B|   0     0 |   0     0 |1401  2458 |0.94 0.67 0.47|2.0   0 168|   0     0 |openstack            28982 11%2063k   0 |bash                 2365   11M  83k0.5%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 27 22:55:23 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:23| 23   3  74   0   0| 824M 3740M  174M 3106M|  14k 2160B|   0   756k|   0  21.0 | 808   868 |0.94 0.67 0.47|2.0   0 2.0|   0     0 |openstack            28982 24%9311k  73k|openstack            289829311k  73k 24%|mysqld       205M|   0     0 |  14   31    0  133    0
Mar 27 22:55:24 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:24| 22   4  74   0   0| 793M 3771M  174M 3106M|5804B 2160B|   0     0 |   0  1.00 |1279  1897 |0.94 0.67 0.47|1.0   0  23|   0     0 |openstack            29005 13%4304k  73k|bash                 2365   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 27 22:55:25 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:25| 24   3  73   0   0| 822M 3742M  174M 3106M|6458B 2202B|   0     0 |   0     0 |1064  1474 |0.94 0.68 0.47|2.0   0   0|   0     0 |openstack            29005 20%7065k   0 |openstack            290057065k   0  20%|mysqld       205M|   0     0 |  14   31    0  148    0
Mar 27 22:55:26 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:26| 23   6  72   0   0| 811M 3753M  174M 3106M|7758B 2160B|   0  2392k|   0  49.0 |1158  1542 |0.94 0.68 0.47|2.0   0  73|   0     0 |openstack            29078 19%8020k  73k|bash                 2365   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 27 22:55:27 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:27| 24   3  73   0   0| 776M 3788M  174M 3106M|7591B 2160B|   0     0 |   0     0 |1322  2066 |0.94 0.68 0.47|2.0   0  14|   0     0 |uwsgi                270253.5%6175B  20k|bash                 29008  11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 27 22:55:28 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:28| 19   8  72   0   0| 811M 3753M  174M 3106M|  15k 2052B|   0   680k|   0  15.0 |1207  2012 |0.94 0.68 0.47|2.0   0 158|   0     0 |openstack            29250 20%8020k  73k|bash                 2365   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 27 22:55:29 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:29| 24   3  73   0   0| 785M 3778M  174M 3106M|6914B 2052B|   0    68k|   0  6.00 |1225  1849 |0.94 0.68 0.47|2.0   0  21|   0     0 |openstack            292734.2%2002k   0 |bash                 2365   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 27 22:55:30 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:30| 22   4  74   0   0| 820M 3743M  174M 3106M|7068B 2160B|   0   304k|   0  6.00 | 747   811 |0.95 0.68 0.47|2.0   0 2.0|   0     0 |openstack            29273 25%9279k  73k|openstack            292739279k  73k 25%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 27 22:55:31 cloud-provider-iscsi-0000000056 dstat.sh[24876]: 27-03 22:55:31| 22   5  72   0   0| 798M 3765M  174M 3106M|8165B 2160B|   0   460k|   0  9.00 |1284  2217 |0.95 0.68 0.47|2.0   0  73|   0     0 |openstack            29346 12%4997k  73k|bash                 2365   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
