-- Logs begin at Fri 2020-03-27 23:42:38 UTC, end at Sat 2020-03-28 11:25:58 UTC. --
Mar 28 11:14:44 cloud-provider-iscsi-0000000059 systemd[1]: Started Devstack devstack@dstat.service.
Mar 28 11:14:44 cloud-provider-iscsi-0000000059 dstat.sh[30734]: [286B blob data]
Mar 28 11:14:44 cloud-provider-iscsi-0000000059 dstat.sh[30734]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 28 11:14:54 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:14:54| 11   5  71  12   0| 643M 3901M  187M 3098M|8196B 2106B|   0  7764k|   0   623 |4346  7520 |0.94 0.68 0.50|1.0 1.0   0|   0     0 |keystone-manage      320436.8%  39k  86k|python               5775   98k 205k0.5%|mysqld       197M|   0     0 |  14    7    0    5    0
Mar 28 11:14:55 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:14:55| 10   6  71  13   0| 645M 3898M  188M 3099M|9775B 2214B|   0  8776k|   0   704 |4307  8103 |0.94 0.68 0.50|1.0   0   0|   0     0 |mysqld               300087.5%   0    0 |keystone-manage      32043  24k  16k4.8%|mysqld       198M|   0     0 |  14    7    0    5    0
Mar 28 11:14:56 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:14:56| 17   5  69   9   0| 647M 3894M  188M 3100M|8340B 2254B|   0  6520k|   0   505 |5849    12k|0.94 0.68 0.50|2.0   0   0|   0     0 |keystone-manage      32043 12%  42k 373k|python               5775  357k 741k1.8%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 28 11:14:57 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:14:57| 17   5  62  17   0| 648M 3892M  189M 3101M|7769B 2160B|   0    46M|   0   770 |5171    12k|1.03 0.70 0.51|  0 1.0   0|   0     0 |keystone-manage      32043 10%  54k 379k|python               5775  360k 749k1.8%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 28 11:14:58 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:14:58| 13   5  70  12   0| 649M 3891M  189M 3101M|7721B 2052B|   0  9188k|   0   718 |4382    10k|1.03 0.70 0.51|  0 1.0   0|   0     0 |keystone-manage      320437.5%  41k  29k|keystone-manage      32043  41k  29k7.5%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 28 11:14:59 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:14:59| 14   6  71   9   0| 575M 3964M  189M 3101M|  14k 2052B|   0  4536k|   0   287 |2693  6068 |1.03 0.70 0.51|1.0   0  76|   0     0 |mysqld               300083.8%   0    0 |bash                 2717   18M2010k0.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 28 11:15:00 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:00| 23   4  72   1   0| 618M 3921M  189M 3102M|7186B 2106B|   0  6632k|   0  72.0 |1115  1528 |1.03 0.70 0.51|1.0   0 5.0|   0     0 |keystone-manage      32124 25%  10M  73k|keystone-manage      32124  10M  73k 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 28 11:15:01 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:01| 24   3  73   1   0| 589M 3949M  189M 3102M|7062B 2214B|   0  6888k|   0  68.0 | 983  1276 |1.03 0.70 0.51|2.0   0  11|   0     0 |keystone-manage      32138 11%3417k  37k|bash                 2717   17M  76k  0%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 28 11:15:02 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:02| 24   4  66   7   0| 646M 3891M  189M 3103M|  17k 2160B|   0    36M|   0   819 |2277  1362 |1.02 0.71 0.51|1.0 1.0 1.0|   0     0 |keystone-manage      32138 25%  13M  38k|keystone-manage      32138  13M  38k 25%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 28 11:15:03 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:03| 13  18  67   1   0| 576M 3960M  189M 3104M|6070B 2160B|   0  2988k|   0  82.0 |3003  6007 |1.02 0.71 0.51|1.0   0 446|   0     0 |bash                 2717 3.0%  19M 104k|bash                 2717   19M 104k3.0%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 28 11:15:04 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:04| 17  19  64   0   0| 585M 3950M  189M 3105M|8602B 2160B|   0   104k|   0  11.0 |3670  8650 |1.02 0.71 0.51|3.0   0 304|   0     0 |systemd              1    6.2%   0    0 |bash                 2717 2505k  16k1.5%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 28 11:15:05 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:05| 47   8  44   0   0| 664M 3871M  189M 3105M|8528B 2160B|   0    92k|   0  5.00 |1501  2039 |1.02 0.71 0.51|2.0   0 123|   0     0 |uwsgi                425   25%8004k  37k|uwsgi                424    11M  73k 24%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 28 11:15:06 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:06| 43   5  50   2   0| 730M 3804M  189M 3106M|6577B 2160B| 140k  228k|3.00  33.0 | 938   899 |1.02 0.71 0.51|2.0   0 1.0|   0     0 |uwsgi                425   25%9424k 375k|uwsgi                425  9424k 375k 25%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 28 11:15:07 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:07| 36  13  51   0   0| 751M 3782M  189M 3108M|7756B 2052B|   0     0 |   0     0 |2313  8779 |1.02 0.71 0.51|2.0   0 154|   0     0 |uwsgi                425   17% 939k 412k|uwsgi                425   939k 412k 17%|mysqld       201M|   0     0 |  13    5    0    7    0
Mar 28 11:15:08 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:08| 23   4  73   0   0| 791M 3741M  189M 3108M|8204B 2052B|   0    20k|   0  2.00 | 907  1000 |1.02 0.71 0.51|1.0   0  16|   0     0 |keystone-manage      706   25%  10M  37k|keystone-manage      706    10M  37k 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 28 11:15:09 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:09| 24   3  74   0   0| 833M 3700M  189M 3108M|6551B 2160B|   0   936k|   0  12.0 | 751  1110 |1.02 0.71 0.51|1.0   0 2.0|   0     0 |keystone-manage      706   24%7484k  11k|keystone-manage      706  7484k  11k 24%|mysqld       203M|   0     0 |  14   11    0    7    0
Mar 28 11:15:10 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:10| 22   5  73   1   0| 762M 3770M  189M 3108M|6853B 2160B|   0   392k|   0  52.0 |1223  1937 |1.02 0.71 0.51|1.0   0  54|   0     0 |openstack            789   12%2710k   0 |bash                 2717   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 28 11:15:11 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:11| 24   3  73   1   0| 798M 3734M  189M 3108M|6434B 2160B|   0  5664k|   0   114 |1045  1269 |1.02 0.71 0.51|1.0   0 2.0|   0     0 |openstack            789   24%8678k  73k|openstack            789  8678k  73k 24%|mysqld       203M|   0     0 |  14   13    0   11    0
Mar 28 11:15:12 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:12| 20   4  73   3   0| 765M 3767M  189M 3108M|7463B 2160B|  68k  156k|17.0  6.00 |1415  2192 |1.02 0.72 0.52|1.0   0  48|   0     0 |uwsgi                425  8.5%  13k9065B|bash                 2717   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 28 11:15:13 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:13| 21   5  74   0   0| 799M 3733M  189M 3108M|7849B 2160B|   0    10M|   0   136 | 983   971 |1.02 0.72 0.52|1.0   0  15|   0     0 |openstack            854   24%8020k  73k|openstack            854  8020k  73k 24%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 28 11:15:14 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:14| 22   5  72   0   0| 777M 3754M  189M 3108M|  16k 2160B|   0  1000k|   0  7.00 |1245  2140 |1.02 0.72 0.52|1.0   0  99|   0     0 |openstack            959  6.2%2045k   0 |bash                 2717   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 28 11:15:15 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:15| 22   4  74   0   0| 809M 3722M  189M 3108M|6218B 2160B|   0     0 |   0     0 | 693   766 |1.02 0.72 0.52|1.0   0 2.0|   0     0 |openstack            959   25%8530k  73k|openstack            959  8530k  73k 25%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 28 11:15:16 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:16| 22   4  73   0   0| 776M 3755M  189M 3108M|6435B 2160B|   0     0 |   0     0 |1192  2035 |1.02 0.72 0.52|1.0   0  21|   0     0 |openstack            985  9.5%2272k   0 |bash                 2717   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 28 11:15:17 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:17| 23   2  74   0   0| 812M 3719M  189M 3108M|7313B 2052B|   0     0 |   0     0 | 895  1224 |1.02 0.72 0.52|1.0   0 2.0|   0     0 |openstack            985   22%9097k  73k|openstack            985  9097k  73k 22%|mysqld       205M|   0     0 |  14   31    0   32    0
Mar 28 11:15:18 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:18| 24   4  72   0   0| 785M 3746M  189M 3108M|7037B 2052B|   0  2536k|   0  40.0 |1168  2004 |1.02 0.72 0.52|1.0   0  74|   0     0 |openstack            1065 9.8%3031k  37k|bash                 2717   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 28 11:15:19 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:19| 24   2  74   0   0| 818M 3713M  189M 3108M|7421B 2160B|   0   308k|   0  15.0 | 812  1025 |1.02 0.72 0.52|1.0   0 1.0|   0     0 |openstack            1065  21%8343k  37k|openstack            1065 8343k  37k 21%|mysqld       205M|   0     0 |  14   31    0   37    0
Mar 28 11:15:20 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:20| 21   7  72   0   0| 780M 3750M  189M 3108M|  11k 2106B|   0     0 |   0     0 |1495  2447 |1.02 0.72 0.52|1.0   0 102|   0     0 |openstack            1174 9.8%2063k   0 |bash                 2717   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 28 11:15:21 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:21| 24   3  73   0   0| 818M 3713M  189M 3108M|  17k 2160B|   0    64k|   0  6.00 | 897  1240 |1.02 0.72 0.52|1.0   0 2.0|   0     0 |openstack            1174  23%9315k  73k|openstack            1174 9315k  73k 23%|mysqld       205M|   0     0 |  14   31    0   48    0
Mar 28 11:15:22 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:22| 21   6  73   0   0| 797M 3734M  189M 3108M|8267B 2214B|   0     0 |   0     0 |1118  1472 |1.02 0.73 0.52|1.0   0  70|   0     0 |openstack            1248  18%6055k  73k|bash                 2717   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 28 11:15:23 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:23| 24   2  73   0   0| 820M 3710M  189M 3108M|  10k 2160B|   0  1360k|   0  62.0 |1221  1546 |1.02 0.73 0.52|1.0   0 2.0|   0     0 |openstack            1248  15%5336k   0 |openstack            1248 5336k   0  15%|mysqld       205M|   0     0 |  14   31    0   54    0
Mar 28 11:15:24 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:24| 21   6  73   0   0| 792M 3738M  189M 3109M|8493B 2160B|   0   184k|   0  9.00 |1092  1417 |1.02 0.73 0.52|1.0   0  70|   0     0 |openstack            1321  16%4325k  73k|bash                 2717   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 28 11:15:25 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:25| 23   3  73   0   0| 821M 3709M  189M 3109M|  11k 2160B|   0    88k|   0  11.0 |1016  1322 |1.02 0.73 0.52|2.0   0   0|   0     0 |openstack            1321  18%7057k  33B|openstack            1321 7057k  33B 18%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 28 11:15:26 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:26| 21   5  74   0   0| 809M 3722M  189M 3109M|8075B 2052B|   0    76k|   0  5.00 |1031  1426 |1.02 0.73 0.52|1.0   0  70|   0     0 |openstack            1391  20%8219k  73k|bash                 2717   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 28 11:15:27 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:27| 22   5  73   0   0| 785M 3746M  189M 3109M|7675B 2052B|   0   144k|   0  14.0 |1149  1814 |1.01 0.73 0.52|1.0   0  72|   0     0 |openstack            1465 8.2%2471k   0 |bash                 2717   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 28 11:15:28 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:28| 23   3  74   0   0| 821M 3709M  189M 3109M|6716B 2160B|   0  1712k|   0  26.0 | 977  1199 |1.01 0.73 0.52|1.0   0 2.0|   0     0 |openstack            1465  22%8911k  73k|openstack            1465 8911k  73k 22%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 28 11:15:29 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:29| 22   5  73   0   0| 805M 3726M  189M 3109M|  17k 2160B|   0    32k|   0  3.00 |1077  1489 |1.01 0.73 0.52|1.0   0  79|   0     0 |openstack            1544  18%7162k  73k|bash                 2717   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 28 11:15:30 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:30| 23   5  72   0   0| 780M 3751M  189M 3109M|7018B 2202B|   0    96k|   0  9.00 |1405  2082 |1.01 0.73 0.52|1.0   0  87|   0     0 |openstack            1633 2.8%1056k   0 |bash                 2717   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 28 11:15:31 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:31| 25   2  73   0   0| 820M 3711M  189M 3109M|5513B 2160B|   0   284k|   0  13.0 | 822   906 |1.01 0.73 0.52|1.0   0 2.0|   0     0 |openstack            1633  25%  10M  73k|openstack            1633   10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 28 11:15:32 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:32| 21   6  73   0   0| 790M 3741M  189M 3109M|6718B 2160B|   0    64k|   0  8.00 |1366  2229 |1.01 0.74 0.53|1.0   0  98|   0     0 |openstack            1732  11%3240k  37k|bash                 2717   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 28 11:15:33 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:33| 22   4  72   2   0| 823M 3707M  189M 3109M|  14k 2160B|   0  5372k|   0   473 |2029  1683 |1.01 0.74 0.53|1.0   0 1.0|   0     0 |openstack            1732  20%8143k  37k|openstack            1732 8143k  37k 20%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 28 11:15:34 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:34| 20   8  72   0   0| 804M 3727M  189M 3109M|6408B 2106B|   0   140k|   0  5.00 |1100  1975 |1.01 0.74 0.53|1.0   0 146|   0     0 |openstack            1882  19%6688k  73k|bash                 2717   11M  80k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 28 11:15:35 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:35| 24   3  73   0   0| 774M 3756M  189M 3109M|6029B 2214B|   0   132k|   0  12.0 |1304  1961 |1.01 0.74 0.53|1.0   0 1.0|   0     0 |uwsgi                424  3.8%6165B  20k|bash                 1812   11M  74k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 28 11:15:36 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:36| 21   5  74   0   0| 815M 3715M  189M 3109M|6015B 2052B|   0   120k|   0  8.00 | 864  1088 |1.01 0.74 0.53|1.0   0  22|   0     0 |openstack            1905  24%  10M  73k|bash                 2717   11M  78k0.5%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 28 11:15:37 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:37| 23   5  72   0   0| 788M 3742M  189M 3109M|8698B 2106B|   0   184k|   0  16.0 |1477  2420 |1.01 0.74 0.53|1.0   0  71|   0     0 |openstack            1979 9.2%2721k   0 |bash                 2717   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 28 11:15:38 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:38| 23   3  73   0   0| 824M 3706M  189M 3109M|6376B 2106B|   0  1116k|   0  24.0 |1184  1813 |1.01 0.74 0.53|1.0   0 2.0|   0     0 |openstack            1979  19%8657k  73k|openstack            1979 8657k  73k 19%|mysqld       205M|   0     0 |  14   31    0  105    0
Mar 28 11:15:39 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:39| 19   9  72   0   0| 798M 3732M  190M 3109M|5790B 2160B|   0   120k|   0  8.00 |1446  2552 |1.01 0.74 0.53|1.0   0 170|   0     0 |openstack            2154  14%5115k  73k|bash                 2717   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 28 11:15:40 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:40| 24   3  73   0   0| 824M 3706M  190M 3109M|6951B 2160B|   0    76k|   0  6.00 |1306  1950 |1.01 0.74 0.53|1.0   0 2.0|   0     0 |openstack            2154  18%6263k   1B|openstack            2154 6263k   1B 18%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 28 11:15:41 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:41| 22   4  73   0   0| 814M 3716M  190M 3109M|6417B 2160B|   0    88k|   0  6.00 | 888  1095 |1.01 0.74 0.53|1.0   0  23|   0     0 |openstack            2179  23%9789k  73k|bash                 2717   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 28 11:15:42 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:42| 22   6  72   0   0| 789M 3741M  190M 3109M|5573B 2160B|   0   192k|   0  16.0 |1551  2484 |1.01 0.74 0.53|1.0   0  71|   0     0 |openstack            2252 8.0%2554k   0 |bash                 2717   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 28 11:15:43 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:43| 23   3  74   0   0| 825M 3705M  190M 3109M|  13k 2160B|   0   696k|   0  28.0 | 869  1064 |1.01 0.74 0.53|1.0   0 2.0|   0     0 |openstack            2252  23%8821k  73k|openstack            2252 8821k  73k 23%|mysqld       205M|   0     0 |  14   31    0  124    0
Mar 28 11:15:44 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:44| 21   8  71   0   0| 788M 3742M  190M 3109M|9336B 2202B|   0     0 |   0     0 |1951  3080 |1.01 0.74 0.53|1.0   0 168|   0     0 |openstack            2422 7.8%2507k   0 |bash                 2717   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 28 11:15:45 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:45| 22   3  74   0   0| 825M 3705M  190M 3109M|8792B 2160B|   0     0 |   0     0 | 835  1035 |1.01 0.74 0.53|1.0   0 2.0|   0     0 |openstack            2422  23%8870k  73k|openstack            2422 8870k  73k 23%|mysqld       205M|   0     0 |  14   31    0  135    0
Mar 28 11:15:46 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:46| 22   4  74   0   0| 799M 3731M  190M 3109M|  10k 2052B|   0     0 |   0     0 |1142  1742 |1.01 0.74 0.53|1.0   0  23|   0     0 |openstack            2445  14%5554k  73k|bash                 2717   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 28 11:15:47 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:47| 24   3  73   0   0| 822M 3707M  190M 3109M|  16k 2160B|   0    56k|   0  3.00 |1210  1764 |0.93 0.73 0.53|1.0   0   0|   0     0 |openstack            2445  18%5815k   0 |openstack            2445 5815k   0  18%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 28 11:15:48 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:48| 22   5  73   0   0| 818M 3712M  190M 3110M|8795B 2052B|   0     0 |   0     0 | 929  1352 |0.93 0.73 0.53|1.0   0  73|   0     0 |openstack            2518  22%  10M  73k|bash                 2717   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 28 11:15:49 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:49| 20   9  70   1   0| 782M 3747M  190M 3110M|7442B 2106B|   0  2604k|   0  55.0 |2098  3499 |0.93 0.73 0.53|1.0   0 168|   0     0 |uwsgi                424  3.8%4924B  15k|bash                 2717   11M  83k0.5%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 28 11:15:50 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:50| 23   4  74   0   0| 824M 3705M  190M 3110M|6377B 2214B|   0   168k|   0  9.00 | 872  1061 |0.93 0.73 0.53|1.0   0 4.0|   0     0 |openstack            2688  25%  10M  73k|openstack            2688   10M  73k 25%|mysqld       205M|   0     0 |  14   31    0  157    0
Mar 28 11:15:51 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:51| 22   4  74   0   0| 807M 3723M  190M 3110M|6523B 2106B|   0     0 |   0     0 |1311  2007 |0.93 0.73 0.53|1.0   0  23|   0     0 |openstack            2713  15%7763k  73k|bash                 2717   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 28 11:15:52 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:52| 24   5  72   0   0| 788M 3742M  190M 3110M|7215B 2214B|   0   168k|   0  14.0 |1420  2442 |0.94 0.74 0.53|1.0   0  71|   0     0 |openstack            2787 4.0%1970k   0 |bash                 2717   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 28 11:15:53 cloud-provider-iscsi-0000000059 dstat.sh[30734]: 28-03 11:15:53| 23   3  74   0   0| 820M 3709M  190M 3110M|  11k 2106B|   0   300k|   0  15.0 | 795   863 |0.94 0.74 0.53|1.0   0 2.0|   0     0 |openstack            2787  25%8472k  73k|openstack            2787 8472k  73k 25%|mysqld       205M|   0     0 |  14   29    0  173    0
