-- Logs begin at Sun 2020-03-29 11:26:56 UTC, end at Mon 2020-03-30 00:59:38 UTC. --
Mar 30 00:47:55 cloud-provider-iscsi-0000000065 systemd[1]: Started Devstack devstack@dstat.service.
Mar 30 00:47:55 cloud-provider-iscsi-0000000065 dstat.sh[30726]: [286B blob data]
Mar 30 00:47:55 cloud-provider-iscsi-0000000065 dstat.sh[30726]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 30 00:48:05 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:05| 10   4  72  14   0| 646M 3927M  171M 3096M|6414B 2160B|   0  8848k|   0   714 |3594  6490 |1.01 0.63 0.44|1.0   0 2.0|   0     0 |mysqld               300066.8%   0    0 |keystone-manage      32048  26k  17k5.5%|mysqld       198M|   0     0 |  14    7    0    5    0
Mar 30 00:48:06 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:06| 18   5  71   6   0| 648M 3924M  171M 3097M|7539B 2160B|   0  7004k|   0   530 |5454    12k|1.01 0.63 0.44|1.0   0   0|   0     0 |keystone-manage      32048 12%  52k 380k|python               5703  360k 748k2.0%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 30 00:48:07 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:07| 18   5  69   8   0| 649M 3920M  172M 3098M|8277B 2106B|   0  9588k|   0   743 |7889    16k|1.01 0.63 0.44|  0 1.0   0|   0     0 |keystone-manage      32048 11%  62k 385k|python               5703  361k 750k1.2%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 30 00:48:08 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:08| 17   6  72   5   0| 576M 3994M  172M 3099M|6726B 1998B|   0  6048k|   0   452 |4831  9312 |1.01 0.63 0.44|1.0   0  70|   0     0 |mysqld               300064.8%   0    0 |bash                 2646   18M2010k0.5%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 30 00:48:09 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:09| 21   7  64   8   0| 618M 3951M  172M 3099M|6619B 2160B|   0    61M|   0   733 |1522  1375 |1.01 0.63 0.44|1.0   0 9.0|   0     0 |keystone-manage      32129 24%  10M  73k|keystone-manage      32129  10M  73k 24%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 30 00:48:10 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:10| 23   3  72   1   0| 597M 3971M  172M 3100M|  18k 2160B|   0  6904k|   0  66.0 | 951  1469 |1.01 0.63 0.44|1.0   0  11|   0     0 |keystone-manage      32141 10%5258k  37k|bash                 2646   17M  76k  0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 30 00:48:11 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:11| 24   3  72   1   0| 575M 3992M  172M 3101M|7472B 2160B|   0  6292k|   0   138 |1178  1567 |1.01 0.63 0.44|1.0   0 2.0|   0     0 |mysqld               300060.5%   0    0 |bash                 2646   17M  75k  0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 30 00:48:12 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:12| 10  21  69   0   0| 577M 3990M  172M 3102M|7205B 2106B|   0   108k|   0  11.0 |2645  5569 |1.01 0.63 0.44|1.0   0 445|   0     0 |bash                 2646 3.8%2229k  29k|bash                 2646 2229k  29k3.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 30 00:48:13 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:13| 13  21  66   0   0| 580M 3985M  172M 3102M|7190B 2214B|   0    24k|   0  6.00 |4463  7658 |1.01 0.63 0.44|1.0   0 294|   0     0 |systemd              1    5.8%   0    0 |bash                 2646 2368k  15k1.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 30 00:48:14 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:14| 46  10  43   1   0| 682M 3884M  172M 3103M|8062B 2160B| 128k   17M|1.00   327 |1919  2137 |1.01 0.63 0.44|2.0   0 134|   0     0 |uwsgi                426   24%  11M  73k|uwsgi                428    12M  73k 24%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 30 00:48:15 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:15| 46   7  47   1   0| 743M 3819M  172M 3105M|8867B 2160B|  20k  248k|4.00  30.0 |1773  3765 |1.09 0.66 0.45|3.0   0 2.0|   0     0 |uwsgi                426   25%6843k 288k|uwsgi                426  6843k 288k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 30 00:48:16 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:16| 24   9  67   0   0| 776M 3786M  172M 3105M|9426B 2160B|   0    32k|   0  6.00 |2369  3680 |1.09 0.66 0.45|1.0   0 176|   0     0 |keystone-manage      713   15%7456k  73k|keystone-manage      713  7456k  73k 15%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 30 00:48:17 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:17| 23   2  74   1   0| 825M 3737M  172M 3105M|9586B 2160B|   0  2344k|   0   105 | 946   939 |1.09 0.66 0.45|1.0   0   0|   0     0 |keystone-manage      713   24%  11M  10k|keystone-manage      713    11M  10k 24%|mysqld       203M|   0     0 |  14    7    0    7    0
Mar 30 00:48:18 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:18| 21   4  72   2   0| 762M 3801M  172M 3105M|7753B 2106B|   0   544k|   0  62.0 |1420  2425 |1.09 0.66 0.45|2.0   0  54|   0     0 |openstack            799  4.0%1970k   0 |bash                 2646   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 30 00:48:19 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:19| 23   3  71   3   0| 794M 3768M  172M 3105M|7080B 1998B|   0  6892k|   0   387 |1562  1149 |1.09 0.66 0.45|1.0   0 2.0|   0     0 |openstack            799   25%8663k  73k|openstack            799  8663k  73k 25%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 30 00:48:20 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:20| 18   2  74   6   0| 813M 3749M  172M 3105M|6289B 2160B|  68k    0 |17.0     0 |1221  1788 |1.08 0.66 0.46|1.0   0 1.0|   0     0 |uwsgi                428  6.8% 137k  10k|openstack            799   759k  33B5.0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 30 00:48:21 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:21| 21   5  73   1   0| 800M 3762M  172M 3105M|6822B 2160B|   0   800k|   0  7.00 |1022  1381 |1.08 0.66 0.46|1.0   0  62|   0     0 |openstack            863   21%8020k  73k|bash                 2646   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 30 00:48:22 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:22| 23   5  72   0   0| 778M 3784M  172M 3105M|5705B 2160B|   0     0 |   0     0 |1289  2101 |1.08 0.66 0.46|1.0   0  99|   0     0 |openstack            969  5.5%2045k   0 |bash                 2646   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 30 00:48:23 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:23| 23   3  74   0   0| 815M 3747M  172M 3105M|  13k 2160B|   0     0 |   0     0 | 724   849 |1.08 0.66 0.46|1.0   0 2.0|   0     0 |openstack            969   25%9330k  73k|openstack            969  9330k  73k 25%|mysqld       205M|   0     0 |  14   31    0   21    0
Mar 30 00:48:24 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:24| 25   3  72   0   0| 792M 3769M  172M 3106M|5899B 2160B|   0  9732k|   0   137 |1386  1999 |1.08 0.66 0.46|1.0   0  23|   0     0 |openstack            997   15%6047k  73k|bash                 2646   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 30 00:48:25 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:25| 24   3  73   0   0| 816M 3745M  172M 3106M|6299B 2202B|   0   408k|   0  8.00 |1216  1844 |1.08 0.67 0.46|1.0   0 4.0|   0     0 |openstack            997   17%5322k   0 |openstack            997  5322k   0  17%|mysqld       205M|   0     0 |  14   31    0   35    0
Mar 30 00:48:26 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:26| 23   5  72   0   0| 800M 3762M  172M 3106M|  15k 2160B|   0   116k|   0  12.0 | 987  1448 |1.08 0.67 0.46|1.0   0  73|   0     0 |openstack            1081  15%6427k  73k|bash                 2646   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 30 00:48:27 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:27| 25   2  73   0   0| 820M 3741M  172M 3106M|7071B 2106B|   0     0 |   0     0 |1218  1776 |1.08 0.67 0.46|1.0   0   0|   0     0 |openstack            1081  15%4950k   0 |openstack            1081 4950k   0  15%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 30 00:48:28 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:28| 21   6  73   0   0| 799M 3762M  172M 3106M|6626B 2214B|   0     0 |   0     0 |1168  1723 |1.08 0.67 0.46|1.0   0 102|   0     0 |openstack            1187  17%6651k  73k|bash                 2646   11M  81k0.5%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 30 00:48:29 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:29| 22   4  74   0   0| 779M 3782M  172M 3106M|8315B 2040B|   0   872k|   0  3.00 |1240  1858 |1.08 0.67 0.46|1.0 1.0  68|   0     0 |openstack            1259 3.0%1491k   0 |bash                 2646   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 30 00:48:30 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:30| 23   3  74   0   0| 818M 3743M  173M 3106M|8419B 2106B|   0  2060k|   0  54.0 | 825   958 |1.07 0.67 0.46|1.0   0 2.0|   0     0 |openstack            1259  25%9897k  73k|openstack            1259 9897k  73k 25%|mysqld       205M|   0     0 |  14   31    0   50    0
Mar 30 00:48:31 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:31| 21   6  73   0   0| 785M 3776M  173M 3106M|7024B 2160B|   0    32k|   0  3.00 |1263  2028 |1.07 0.67 0.46|1.0   0  70|   0     0 |uwsgi                426  8.0% 834k  12k|bash                 2646   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 30 00:48:32 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:32| 23   3  74   0   0| 822M 3739M  173M 3106M|6915B 2160B|   0   228k|   0  15.0 | 833   941 |1.07 0.67 0.46|1.0   0 2.0|   0     0 |openstack            1331  23%9334k  73k|openstack            1331 9334k  73k 23%|mysqld       205M|   0     0 |  14   31    0   56    0
Mar 30 00:48:33 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:33| 21   6  73   0   0| 797M 3764M  173M 3106M|7346B 2160B|   0   132k|   0  13.0 |1239  1713 |1.07 0.67 0.46|1.0   0  70|   0     0 |openstack            1401  13%4895k  73k|bash                 2646   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 30 00:48:34 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:34| 23   4  73   0   0| 774M 3787M  173M 3106M|8061B 2160B|   0    36k|   0  3.00 | 979  1367 |1.07 0.67 0.46|2.0   0  35|   0     0 |uwsgi                426  1.2%2541B7563B|bash                 2646   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 30 00:48:35 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:35| 22   4  73   0   0| 810M 3751M  173M 3106M|6236B 2160B|   0  1480k|   0  60.0 | 919  1125 |1.06 0.68 0.46|1.0   0  41|   0     0 |openstack            1477  23%8201k  73k|openstack            1477 8201k  73k 23%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 30 00:48:36 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:36| 23   5  72   0   0| 786M 3775M  173M 3106M|5498B 2160B|   0   192k|   0  16.0 |1161  1801 |1.06 0.68 0.46|1.0   0  77|   0     0 |openstack            1556 6.2%2045k   0 |bash                 2646   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 30 00:48:37 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:37| 24   2  74   0   0| 823M 3738M  173M 3106M|  24k 2160B|   0   296k|   0  13.0 | 785   938 |1.06 0.68 0.46|1.0   0 2.0|   0     0 |openstack            1556  23%9347k  73k|openstack            1556 9347k  73k 23%|mysqld       205M|   0     0 |  14   31    0   70    0
Mar 30 00:48:38 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:38| 22   5  73   0   0| 800M 3761M  173M 3106M|7479B 2160B|   0    32k|   0  3.00 |1119  1788 |1.06 0.68 0.46|1.0   0  87|   0     0 |openstack            1644  17%5508k  73k|bash                 2646   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 30 00:48:39 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:39| 24   3  74   0   0| 824M 3737M  173M 3106M|7639B 2160B|   0    48k|   0  3.00 |1118  1487 |1.06 0.68 0.46|1.0   0   0|   0     0 |openstack            1644  19%5883k  33B|openstack            1644 5883k  33B 19%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 30 00:48:40 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:40| 20   7  73   0   0| 811M 3750M  173M 3106M|5943B 1944B|   0   852k|   0  8.00 |1172  1611 |1.06 0.69 0.47|1.0   0  99|   0     0 |openstack            1743  18%8020k  73k|bash                 2646   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 30 00:48:41 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:41| 21   8  71   0   0| 776M 3784M  173M 3106M|6961B 2106B|   0   608k|   0  26.0 |1578  2680 |1.06 0.69 0.47|1.0   0 143|   0     0 |uwsgi                426  2.5%2483B7566B|bash                 2646   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 30 00:48:42 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:42| 23   3  74   0   0| 813M 3747M  173M 3106M|7053B 2214B|   0  4056k|   0  78.0 | 989  1139 |1.06 0.69 0.47|1.0   0 3.0|   0     0 |openstack            1891  25%9060k  73k|openstack            1891 9017k  73k 25%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 30 00:48:43 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:43| 22   5  73   0   0| 786M 3775M  173M 3106M|7689B 2106B|   0    64k|   0  6.00 |1471  2179 |1.06 0.69 0.47|1.0   0  21|   0     0 |openstack            1914 6.2%2045k   0 |bash                 2646   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 30 00:48:44 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:44| 23   3  74   0   0| 823M 3738M  173M 3106M|6885B 2214B|   0     0 |   0     0 | 894  1127 |1.06 0.69 0.47|1.0   0 2.0|   0     0 |openstack            1914  23%9324k  73k|openstack            1914 9324k  73k 23%|mysqld       205M|   0     0 |  14   31    0   94    0
Mar 30 00:48:45 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:45| 24   4  72   0   0| 798M 3762M  173M 3106M|  14k 2160B|   0   256k|   0  7.00 |1277  2052 |1.05 0.69 0.47|1.0   0  75|   0     0 |openstack            1994  14%4668k  73k|bash                 2646   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 30 00:48:46 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:46| 24   2  74   0   0| 824M 3736M  173M 3106M|7254B 2160B|   0   192k|   0  9.00 | 792   952 |1.05 0.69 0.47|1.0   0   0|   0     0 |openstack            1994  22%6710k   0 |openstack            1994 6710k   0  22%|mysqld       205M|   0     0 |  14   31    0  101    0
Mar 30 00:48:47 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:47| 22   8  70   0   0| 788M 3772M  173M 3106M|  11k 2160B|   0     0 |   0     0 |1739  2958 |1.05 0.69 0.47|1.0   0 168|   0     0 |openstack            2164 7.8%2063k   0 |bash                 2646   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 30 00:48:48 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:48| 24   3  73   0   0| 825M 3736M  173M 3106M|7768B 2160B|   0     0 |   0     0 | 922  1122 |1.05 0.69 0.47|1.0   0 2.0|   0     0 |openstack            2164  22%9314k  73k|openstack            2164 9314k  73k 22%|mysqld       205M|   0     0 |  14   31    0  112    0
Mar 30 00:48:49 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:49| 22   5  73   0   0| 803M 3757M  173M 3107M|6997B 2146B|   0     0 |   0     0 |1183  1649 |1.05 0.69 0.47|1.0   0  23|   0     0 |openstack            2187  17%6299k  73k|bash                 2646   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 30 00:48:50 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:50| 24   4  71   1   0| 774M 3786M  173M 3107M|  15k 2052B|   0  2860k|   0   330 |1605  1981 |1.05 0.70 0.47|3.0   0 4.0|   0     0 |uwsgi                426  3.0%5159B  15k|bash                 2646   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  125    0
Mar 30 00:48:51 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:51| 22   4  73   0   0| 812M 3748M  173M 3107M|8356B 2160B|   0    96k|   0  8.00 | 943  1332 |1.05 0.70 0.47|2.0   0  69|   0     0 |openstack            2260  23%8020k  73k|openstack            2260 8020k  73k 23%|mysqld       205M|   0     0 |  14   29    0  125    0
Mar 30 00:48:52 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:52| 23   4  73   0   0| 776M 3784M  173M 3107M|6893B 2106B|   0    20k|   0  4.00 |1460  2397 |1.05 0.70 0.47|1.0   0  48|   0     0 |uwsgi                426  3.8%4906B  15k|bash                 2646   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 30 00:48:53 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:53| 21   7  72   0   0| 812M 3748M  173M 3107M|6850B 2214B|   0     0 |   0     0 |1134  1611 |1.05 0.70 0.47|1.0   0 122|   0     0 |openstack            2430  21%8020k  73k|openstack            2430 8020k  73k 21%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 30 00:48:54 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:54| 24   3  74   0   0| 777M 3783M  173M 3107M|7011B 2052B|   0     0 |   0     0 |1277  1899 |1.05 0.70 0.47|2.0   0 8.0|   0     0 |uwsgi                426  3.8%6175B  19k|bash                 2646   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 30 00:48:55 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:55| 21   5  73   0   0| 810M 3750M  173M 3107M|  16k 2268B|   0   428k|   0  2.00 | 848  1027 |1.05 0.70 0.48|1.0   0  17|   0     0 |openstack            2453  24%8020k  73k|openstack            2453 8020k  73k 24%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 30 00:48:56 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:56| 23   5  72   0   0| 788M 3772M  173M 3107M|8543B 2160B|   0   124k|   0  9.00 |1326  2185 |1.05 0.70 0.48|2.0   0  71|   0     0 |uwsgi                426  3.8%5177B  15k|bash                 2646   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 30 00:48:57 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:57| 22   4  73   0   0| 826M 3734M  173M 3107M|  12k 2160B|   0   308k|   0  15.0 | 842   982 |1.05 0.70 0.48|1.0   0 2.0|   0     0 |openstack            2528  24%9404k  73k|openstack            2528 9404k  73k 24%|mysqld       205M|   0     0 |  14   31    0  150    0
Mar 30 00:48:58 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:58| 21   8  71   0   0| 789M 3771M  173M 3107M|8517B 2160B|   0    48k|   0  6.00 |1811  3266 |1.05 0.70 0.48|1.0   0 168|   0     0 |openstack            2699 6.8%2045k   0 |bash                 2646   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 30 00:48:59 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:48:59| 23   4  74   0   0| 821M 3739M  173M 3107M|8720B 2106B|   0     0 |   0     0 | 705   746 |1.05 0.70 0.48|1.0   0 2.0|   0     0 |openstack            2699  25%8346k  73k|openstack            2699 8346k  73k 25%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 30 00:49:00 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:49:00| 23   4  72   1   0| 787M 3773M  173M 3107M|  15k 1998B|   0  2240k|   0  66.0 |1482  2270 |1.04 0.71 0.48|2.0   0  21|   0     0 |openstack            2722 8.0%2045k   0 |bash                 2646   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 30 00:49:01 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:49:01| 22   3  74   0   0| 820M 3740M  173M 3107M|9344B 2106B|   0     0 |   0     0 | 690   766 |1.04 0.71 0.48|1.0   0 2.0|   0     0 |openstack            2722  25%8750k  73k|openstack            2722 8750k  73k 25%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 30 00:49:02 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:49:02| 23   5  72   0   0| 790M 3769M  173M 3107M|7453B 2214B|   0   104k|   0  8.00 |1440  2319 |1.04 0.71 0.48|1.0   0  71|   0     0 |openstack            2795 8.2%2585k   0 |bash                 2646   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 30 00:49:03 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:49:03| 23   3  74   0   0| 827M 3733M  173M 3107M|6904B 2106B|   0   300k|   0  15.0 |1105  1611 |1.04 0.71 0.48|1.0   0 2.0|   0     0 |openstack            2795  20%8793k  73k|openstack            2795 8793k  73k 20%|mysqld       205M|   0     0 |  14   31    0  179    0
Mar 30 00:49:04 cloud-provider-iscsi-0000000065 dstat.sh[30726]: 30-03 00:49:04| 20   7  73   0   0| 793M 3766M  173M 3107M|6862B 2214B|   0     0 |   0     0 |1418  2202 |1.04 0.71 0.48|1.0   0 110|   0     0 |openstack            2906  14%4060k  37k|bash                 2646   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  182    0
