-- Logs begin at Fri 2020-03-13 14:41:32 UTC, end at Fri 2020-03-13 16:16:52 UTC. --
Mar 13 16:05:33 cloud-provider1-0000015773 systemd[1]: Started Devstack devstack@dstat.service.
Mar 13 16:05:34 cloud-provider1-0000015773 dstat.sh[30297]: [286B blob data]
Mar 13 16:05:34 cloud-provider1-0000015773 dstat.sh[30297]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 13 16:05:54 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:05:54| 13  21  66   0   0| 574M 3900M  171M 3192M|7218B 2214B|   0    44k|   0  11.0 |2758  6794 |1.21 0.76 0.52|2.0   0 469|   0     0 |bash                 1886 2.5%4075k  30k|bash                 1886 4075k  30k2.5%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 13 16:05:55 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:05:55| 33  16  50   0   0| 617M 3856M  171M 3193M|  11k 2160B|   0     0 |   0     0 |3372  5342 |1.21 0.76 0.52|2.0   0 199|   0     0 |uwsgi                32451 13%2856k  37k|uwsgi                324525015k  37k 13%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 13 16:05:56 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:05:56| 43   6  49   2   0| 716M 3757M  171M 3193M|  10k 2106B| 148k    0 |5.00     0 | 926   923 |1.21 0.76 0.52|2.0   0 5.0|   0     0 |uwsgi                32451 25%  13M  37k|uwsgi                32451  13M  37k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 13 16:05:57 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:05:57| 39  13  48   0   0| 748M 3721M  171M 3196M|7588B 2106B|   0    56k|   0  4.00 |3613  9906 |1.20 0.77 0.53|1.0   0 152|   0     0 |uwsgi                32452 20%2543k 180k|uwsgi                324512728k 656k 16%|mysqld       200M|   0     0 |  13    5    0    7    0
Mar 13 16:05:58 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:05:58| 24   3  73   0   0| 788M 3681M  171M 3195M|6217B 2268B|   0   852k|   0  5.00 |1021  1103 |1.20 0.77 0.53|1.0   0  21|   0     0 |keystone-manage      32729 25%  10M  37k|keystone-manage      32729  10M  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 13 16:05:59 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:05:59| 24   3  73   1   0| 832M 3638M  171M 3196M|7235B 2160B|   0   560k|   0  71.0 |1375  2199 |1.20 0.77 0.53|1.0   0 2.0|   0     0 |keystone-manage      32729 23%7612k  15k|keystone-manage      327297612k  15k 23%|mysqld       203M|   0     0 |  14   11    0    7    0
Mar 13 16:06:00 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:00| 21   6  73   0   0| 771M 3699M  171M 3196M|5705B 2160B|   0     0 |   0     0 | 951  1153 |1.20 0.77 0.53|1.0   0  54|   0     0 |openstack            347   13%5088k  73k|bash                 1886   19M  89k0.2%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 13 16:06:01 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:01| 23   2  74   1   0| 803M 3666M  171M 3196M|6474B 2106B|   0     0 |   0     0 | 941  1231 |1.20 0.77 0.53|  0 1.0   0|   0     0 |openstack            347   16%6303k   0 |openstack            347  6303k   0  16%|mysqld       203M|   0     0 |  14   17    0   12    0
Mar 13 16:06:02 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:02| 19   5  73   4   0| 773M 3696M  171M 3196M|6204B 1998B|  68k    0 |17.0     0 |1160  1824 |1.18 0.77 0.53|1.0   0  61|   0     0 |openstack            423  8.2%2045k   0 |bash                 1886   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 13 16:06:03 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:03| 23   3  67   6   0| 805M 3664M  171M 3196M|5993B 2160B|   0    20M|   0   529 |1405  1526 |1.18 0.77 0.53|1.0   0 2.0|   0     0 |openstack            423   25%8587k  73k|openstack            423  8587k  73k 25%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 13 16:06:04 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:04| 22   6  72   0   0| 776M 3692M  171M 3196M|  13k 2106B|   0     0 |   0     0 |1181  2107 |1.18 0.77 0.53|1.0   0  99|   0     0 |openstack            527   10%2630k   0 |bash                 1886   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 13 16:06:05 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:05| 23   3  73   0   0| 813M 3656M  171M 3196M|6561B 2308B|   0     0 |   0     0 |1135  1880 |1.18 0.77 0.53|1.0   0 2.0|   0     0 |openstack            527   21%8747k  73k|openstack            527  8747k  73k 21%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 13 16:06:06 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:06| 23   3  74   0   0| 800M 3669M  171M 3196M|5506B 2160B|   0     0 |   0     0 | 759  1054 |1.18 0.77 0.53|1.0   0  25|   0     0 |openstack            550   22%8925k  73k|bash                 1886   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 13 16:06:07 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:07| 24   5  72   0   0| 777M 3691M  171M 3196M|6482B 2160B|   0   144k|   0  13.0 |1355  2647 |1.17 0.77 0.53|1.0   0  73|   0     0 |uwsgi                324528.2% 835k  16k|bash                 1886   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 13 16:06:08 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:08| 23   3  73   1   0| 816M 3652M  171M 3196M|  16k 2160B|   0  2736k|   0  48.0 | 875   977 |1.17 0.77 0.53|1.0   0 2.0|   0     0 |openstack            628   25%9647k  73k|openstack            628  9647k  73k 25%|mysqld       205M|   0     0 |  14   31    0   36    0
Mar 13 16:06:09 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:09| 21   6  73   0   0| 782M 3686M  171M 3196M|8486B 2160B|   0     0 |   0     0 |1444  2677 |1.17 0.77 0.53|1.0   0 101|   0     0 |openstack            731  9.2%2929k  37k|bash                 1886   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 13 16:06:10 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:10| 23   3  74   0   0| 768M 3700M  171M 3196M|6173B 1944B|   0    64k|   0  6.00 | 978  1534 |1.17 0.77 0.53|1.0   0  16|   0     0 |uwsgi                324521.8%2678B8649B|bash                 1886   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 13 16:06:11 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:11| 21   5  74   0   0| 803M 3665M  171M 3196M|8693B 2106B|   0     0 |   0     0 | 949  1248 |1.17 0.77 0.53|1.0   0  55|   0     0 |openstack            801   23%8020k  73k|openstack            801  8020k  73k 23%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 13 16:06:12 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:12| 22   4  73   0   0| 771M 3697M  171M 3196M|6962B 2214B|   0    52k|   0  3.00 |1164  1874 |1.15 0.78 0.54|1.0   0  24|   0     0 |uwsgi                324519.0% 834k  12k|bash                 1886   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 13 16:06:13 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:13| 23   4  73   1   0| 806M 3662M  171M 3196M|9295B 2160B|   0  1420k|   0  90.0 | 991  1228 |1.15 0.78 0.54|1.0   0  48|   0     0 |openstack            881   23%8109k  73k|openstack            881  8109k  73k 23%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 13 16:06:14 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:14| 22   5  73   0   0| 771M 3697M  171M 3196M|9545B 2160B|   0   132k|   0  15.0 |1191  1856 |1.15 0.78 0.54|1.0   0  62|   0     0 |uwsgi                324516.2%2535B8072B|bash                 1886   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 13 16:06:15 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:15| 22   5  74   0   0| 810M 3658M  171M 3196M|8234B 2160B|   0   348k|   0  20.0 | 825   973 |1.15 0.78 0.54|1.0   0 8.0|   0     0 |openstack            962   24%9416k  73k|openstack            962  9409k  73k 24%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 13 16:06:16 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:16| 22   6  73   0   0| 788M 3680M  171M 3196M|7813B 2160B|   0    36k|   0  3.00 |1157  1881 |1.15 0.78 0.54|2.0   0  75|   0     0 |openstack            1040  12%3872k  37k|bash                 1886   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 13 16:06:17 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:17| 22   5  73   0   0| 772M 3696M  171M 3196M|7303B 2160B|   0   116k|   0  9.00 | 974  1610 |1.38 0.83 0.56|1.0   0  34|   0     0 |uwsgi                324511.8%2539B7591B|bash                 1886   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 13 16:06:18 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:18| 22   4  74   1   0| 809M 3659M  171M 3196M|  13k 2160B|   0  1644k|   0  33.0 | 915  1169 |1.38 0.83 0.56|2.0   0  46|   0     0 |openstack            1120  24%8790k  73k|openstack            1120 8790k  73k 24%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 13 16:06:19 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:19| 22   5  73   0   0| 784M 3684M  171M 3197M|6480B 1944B|   0   156k|   0  3.00 |1333  2042 |1.38 0.83 0.56|1.0   0  85|   0     0 |openstack            1207 9.2%2045k   0 |bash                 1886   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 13 16:06:20 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:20| 23   4  73   0   0| 821M 3647M  171M 3197M|  12k 2160B|   0   320k|   0  14.0 |1026  1230 |1.38 0.83 0.56|1.0   0 2.0|   0     0 |openstack            1207  22%9346k  73k|openstack            1207 9346k  73k 22%|mysqld       205M|   0     0 |  14   31    0   74    0
Mar 13 16:06:21 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:21| 20   6  74   1   0| 802M 3666M  171M 3197M|6424B 2106B|   0    32k|   0  3.00 |1411  2009 |1.38 0.83 0.56|2.0   0  99|   0     0 |openstack            1307  15%6841k  73k|bash                 1886   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 13 16:06:22 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:22| 22   6  73   0   0| 773M 3695M  171M 3197M|5826B 2214B|   0   228k|   0  19.0 |1424  2461 |1.43 0.85 0.56|1.0   0  67|   0     0 |uwsgi                324512.0%2483B7596B|bash                 1886   11M  80k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 13 16:06:23 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:23| 23   5  72   0   0| 815M 3653M  171M 3197M|8074B 2106B|   0  1140k|   0  38.0 |1023  1433 |1.43 0.85 0.56|1.0   0  79|   0     0 |openstack            1459  23%  10M  73k|openstack            1459   10M  73k 23%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 13 16:06:24 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:24| 22   4  74   0   0| 783M 3684M  171M 3197M|  15k 2214B|   0    68k|   0  6.00 |1403  2372 |1.43 0.85 0.56|2.0   0  21|   0     0 |openstack            1482 4.8%1970k   0 |bash                 1886   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 13 16:06:25 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:25| 24   3  73   0   0| 815M 3652M  171M 3197M|6720B 2160B|   0     0 |   0     0 | 736   822 |1.43 0.85 0.56|1.0   0 2.0|   0     0 |openstack            1482  25%8512k  73k|openstack            1482 8512k  73k 25%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 13 16:06:26 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:26| 22   7  72   0   0| 789M 3679M  171M 3197M|7753B 2202B|   0    36k|   0  3.00 |1385  2480 |1.43 0.85 0.56|1.0   0  74|   0     0 |openstack            1557 9.5%3031k  37k|bash                 1886   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 13 16:06:27 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:27| 24   3  73   0   0| 822M 3646M  171M 3197M|8149B 2160B|   0   148k|   0  9.00 | 904  1263 |1.40 0.85 0.57|1.0   0 1.0|   0     0 |openstack            1557  22%8346k  37k|openstack            1557 8346k  37k 22%|mysqld       205M|   0     0 |  14   31    0  102    0
Mar 13 16:06:28 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:28| 21   8  71   0   0| 790M 3678M  171M 3197M|7973B 1890B|   0     0 |   0     0 |1660  3144 |1.40 0.85 0.57|2.0   0 169|   0     0 |openstack            1727 9.8%3220k  37k|bash                 1886   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 13 16:06:29 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:29| 24   3  73   0   0| 822M 3645M  171M 3197M|7843B 2214B|   0  3104k|   0   164 |1417  1891 |1.40 0.85 0.57|1.0   0 1.0|   0     0 |openstack            1727  19%8157k  37k|openstack            1727 8157k  37k 19%|mysqld       205M|   0     0 |  14   31    0  117    0
Mar 13 16:06:30 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:30| 22   4  73   0   0| 807M 3660M  171M 3197M|6097B 2106B|   0     0 |   0     0 | 953  1270 |1.40 0.85 0.57|1.0   0  23|   0     0 |openstack            1750  19%8020k  73k|bash                 1886   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 13 16:06:31 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:31| 25   4  72   0   0| 786M 3681M  171M 3197M|5455B 2214B|   0   272k|   0  16.0 |1481  2678 |1.40 0.85 0.57|1.0   0  71|   0     0 |openstack            1823 3.5%1970k   0 |bash                 1886   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  124    0
Mar 13 16:06:32 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:32| 23   2  74   0   0| 820M 3647M  171M 3197M|  15k 2160B|   0   332k|   0  21.0 | 851   972 |1.36 0.86 0.57|1.0   0 2.0|   0     0 |openstack            1823  25%9216k  73k|openstack            1823 9216k  73k 25%|mysqld       205M|   0     0 |  14   29    0  124    0
Mar 13 16:06:33 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:33| 21   8  71   0   0| 786M 3681M  171M 3197M|8457B 2106B|   0     0 |   0     0 |1798  3478 |1.36 0.86 0.57|1.0   0 168|   0     0 |openstack            1994 5.0%1970k   0 |bash                 1886   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  133    0
Mar 13 16:06:34 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:34| 23   3  74   1   0| 820M 3647M  171M 3197M|7319B 2214B|   0  2024k|   0   207 |1012   748 |1.36 0.86 0.57|1.0 1.0 2.0|   0     0 |openstack            1994  25%9286k  73k|openstack            1994 9286k  73k 25%|mysqld       205M|   0     0 |  14   29    0  133    0
Mar 13 16:06:35 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:35| 22   5  73   0   0| 795M 3672M  171M 3197M|7685B 2160B|   0    76k|   0  5.00 |1446  2384 |1.36 0.86 0.57|1.0   0  23|   0     0 |openstack            2017  12%4880k  73k|bash                 1886   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  142    0
Mar 13 16:06:36 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:36| 24   3  73   0   0| 822M 3645M  171M 3197M|8017B 1890B|   0    48k|   0  3.00 |1202  1962 |1.36 0.86 0.57|1.0   0 2.0|   0     0 |openstack            2017  19%6489k   0 |openstack            2017 6489k   0  19%|mysqld       205M|   0     0 |  14   29    0  150    0
Mar 13 16:06:37 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:37| 22   6  72   0   0| 813M 3654M  171M 3197M|6671B 2214B|   0     0 |   0     0 | 860  1268 |1.33 0.86 0.57|1.0   0  73|   0     0 |openstack            2092  22%9194k  73k|bash                 1886   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  150    0
Mar 13 16:06:38 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:38| 20   8  72   0   0| 778M 3689M  171M 3198M|7876B 2160B|   0     0 |   0     0 |1669  3453 |1.33 0.86 0.57|1.0   0 168|   0     0 |uwsgi                324523.5%6175B  20k|bash                 1886   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  159    0
Mar 13 16:06:39 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:39| 23   4  73   0   0| 819M 3648M  171M 3198M|7186B 2106B|   0  2264k|   0  63.0 | 870   929 |1.33 0.86 0.57|1.0   0 2.0|   0     0 |openstack            2262  25%  10M  73k|openstack            2262   10M  73k 25%|mysqld       205M|   0     0 |  14   29    0  157    0
Mar 13 16:06:40 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:40| 22   5  73   0   0| 790M 3677M  171M 3198M|8002B 2214B|   0    24k|   0  5.00 |1410  2355 |1.33 0.86 0.57|1.0   0  22|   0     0 |openstack            2285  12%3898k  37k|bash                 1886   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  166    0
Mar 13 16:06:41 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:41| 24   3  73   0   0| 822M 3645M  171M 3198M|6518B 2160B|   0    88k|   0  8.00 |1208  1938 |1.33 0.86 0.57|1.0   0 1.0|   0     0 |openstack            2285  19%7470k  37k|openstack            2285 7470k  37k 19%|mysqld       205M|   0     0 |  14   29    0  174    0
Mar 13 16:06:42 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:42| 22   5  73   0   0| 815M 3652M  171M 3198M|  13k 2160B|   0    84k|   0  6.00 | 948  1294 |1.31 0.86 0.57|1.0   0  73|   0     0 |openstack            2358  22%9461k  73k|bash                 1886   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  174    0
Mar 13 16:06:43 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:43| 21   7  72   0   0| 786M 3680M  171M 3198M|5817B 2160B|   0    36k|   0  6.00 |1550  2909 |1.31 0.86 0.57|1.0   0 109|   0     0 |openstack            2470 5.2%1970k   0 |bash                 1886   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  183    0
Mar 13 16:06:44 cloud-provider1-0000015773 dstat.sh[30297]: 13-03 16:06:44| 23   3  74   0   0| 823M 3644M  171M 3198M|7155B 2160B|   0   320k|   0  15.0 | 804   847 |1.31 0.86 0.57|1.0   0 2.0|   0     0 |openstack            2470  25%9407k  73k|openstack            2470 9407k  73k 25%|mysqld       205M|   0     0 |  14   31    0  184    0
