-- Logs begin at Tue 2020-03-31 18:18:32 UTC, end at Tue 2020-03-31 22:01:29 UTC. --
Mar 31 21:34:22 cloud-provider-iscsi-0000000107 systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 21:34:22 cloud-provider-iscsi-0000000107 dstat.sh[24157]: [286B blob data]
Mar 31 21:34:22 cloud-provider-iscsi-0000000107 dstat.sh[24157]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 21:34:32 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:32|  9   4  73  14   0| 640M 4159M  147M 2918M|5708B 2214B|   0  8656k|   0   666 |4368  7366 |0.83 0.68 0.49|1.0   0   0|   0     0 |mysqld               234305.5%   0    0 |keystone-manage      25474  27k  16k4.8%|mysqld       198M|   0     0 |  14    7    0    6    0
Mar 31 21:34:33 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:33| 19   5  69   7   0| 643M 4155M  147M 2920M|6767B 2160B|   0  8624k|   0   688 |4578    13k|0.83 0.68 0.49|1.0   0   0|   0     0 |keystone-manage      25474 12%  42k 351k|python3.6            5801  335k 698k2.0%|mysqld       199M|   0     0 |  14    7    0    6    0
Mar 31 21:34:34 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:34| 21   6  67   6   0| 644M 4152M  148M 2921M|  13k 2160B|   0    50M|   0   841 |5156    11k|0.83 0.68 0.49|  0 1.0   0|   0     0 |keystone-manage      25474 15%  62k 362k|python3.6            5801  338k 706k2.2%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 31 21:34:35 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:35| 13   5  72  10   0| 644M 4152M  148M 2921M|6132B 2160B|   0  8356k|   0   651 |4908  8550 |0.83 0.68 0.49|1.0   0   0|   0     0 |keystone-manage      254748.2%  47k  31k|keystone-manage      25474  47k  31k8.2%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 31 21:34:36 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:36| 18   7  73   3   0| 587M 4208M  148M 2921M|  14k 2160B|   0  2504k|   0   182 |2307  3683 |0.83 0.68 0.49|1.0   0  80|   0     0 |keystone-manage      255528.8%3294k  37k|bash                 2051   17M1881k1.0%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 21:34:37 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:37| 23   3  72   2   0| 641M 4154M  148M 2921M|  12k 2106B|   0  6900k|   0  69.0 |1028  1347 |0.85 0.69 0.49|1.0   0   0|   0     0 |keystone-manage      25552 25%  13M1338B|keystone-manage      25552  13M1338B 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 21:34:38 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:38| 22   4  73   1   0| 616M 4179M  148M 2922M|  15k 1944B|   0  8180k|   0   137 |1207  1550 |0.85 0.69 0.49|1.0   0  11|   0     0 |keystone-manage      25565 20%9781k  37k|bash                 2051   16M  39k0.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 21:34:39 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:39| 17  10  72   2   0| 575M 4218M  148M 2923M|6423B 2214B|   0  9784k|   0   278 |2412  3481 |0.85 0.69 0.49|1.0   0 212|   0     0 |bash                 2051 1.5%  16M  52k|bash                 2051   16M  52k1.5%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 21:34:40 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:40| 11  23  66   0   0| 576M 4216M  148M 2925M|6299B 2160B|   0   184k|   0  17.0 |2759  5636 |0.85 0.69 0.49|5.0   0 461|   0     0 |bash                 2051 2.5%4073k  29k|bash                 2051 4073k  29k2.5%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 21:34:41 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:41| 34  15  51   0   0| 620M 4172M  148M 2925M|8043B 2160B|   0     0 |   0     0 |3147  4799 |0.85 0.69 0.49|2.0   0 198|   0     0 |uwsgi                26307 13%2646k   0 |uwsgi                263085717k  37k 13%|mysqld       201M|   0     0 |  14    7    0    7    0
Mar 31 21:34:42 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:42| 45   5  49   1   0| 703M 4088M  148M 2925M|7949B 2160B| 148k    0 |5.00     0 | 901   838 |0.94 0.71 0.50|2.0   0 1.0|   0     0 |uwsgi                26307 25%  11M  37k|uwsgi                26307  11M  37k 25%|mysqld       201M|   0     0 |  14    7    0    7    0
Mar 31 21:34:43 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:43| 38  11  51   0   0| 735M 4054M  148M 2927M|7462B 2106B|   0   264k|   0  33.0 |2907  6473 |0.94 0.71 0.50|  0   0 126|   0     0 |uwsgi                26308 18%1861k 549k|uwsgi                263073336k 414k 18%|mysqld       201M|   0     0 |  13    5    0    8    0
Mar 31 21:34:44 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:44| 24   4  71   0   0| 777M 4011M  148M 2928M|6677B 2160B|   0     0 |   0     0 |1464  1492 |0.94 0.71 0.50|2.0   0  49|   0     0 |keystone-manage      26583 24%  10M  37k|keystone-manage      26583  10M  37k 24%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 31 21:34:45 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:45| 22   3  74   1   0| 819M 3969M  148M 2928M|9095B 2214B|   0  2336k|   0   170 |1377  1610 |0.94 0.71 0.50|1.0   0 2.0|   0     0 |keystone-manage      26583 23%7464k  11k|keystone-manage      265837464k  11k 23%|mysqld       203M|   0     0 |  14   11    0    8    0
Mar 31 21:34:46 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:46| 21   5  73   1   0| 761M 4028M  149M 2928M|7299B 2106B|   0   216k|   0  30.0 |1203  1781 |0.94 0.71 0.50|2.0   0  55|   0     0 |openstack            26667 13%4289k  37k|bash                 2051   18M  50k0.2%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 31 21:34:47 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:47| 23   3  74   1   0| 791M 3997M  149M 2928M|6980B 2106B|   0  3260k|   0   161 |1199  1317 |0.94 0.71 0.50|1.0   0   0|   0     0 |openstack            26667 18%6867k   0 |openstack            266676867k   0  18%|mysqld       203M|   0     0 |  14   19    0   12    0
Mar 31 21:34:48 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:48| 18   7  73   3   0| 768M 4020M  149M 2928M|5913B 1998B|  72k    0 |18.0     0 |1424  2072 |0.94 0.71 0.50|1.0   0  62|   0     0 |openstack            267318.0%3133k  37k|bash                 2051   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 31 21:34:49 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:49| 23   3  73   1   0| 801M 3987M  149M 2928M|  15k 2214B|   0    11M|   0   351 |1157  1122 |0.94 0.71 0.50|1.0 1.0   0|   0     0 |openstack            26731 23%8016k   0 |openstack            267318016k   0  23%|mysqld       205M|   0     0 |  14   31    0   19    0
Mar 31 21:34:50 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:50| 22   6  72   0   0| 787M 4001M  149M 2928M|7226B 2160B|   0  2016k|   0  81.0 |1299  1844 |0.94 0.71 0.50|1.0   0 100|   0     0 |openstack            26831 18%7739k  37k|bash                 2051   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 31 21:34:51 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:51| 23   4  73   0   0| 761M 4027M  149M 2928M|7994B 2160B|   0     0 |   0     0 |1325  1947 |0.94 0.71 0.50|1.0   0  21|   0     0 |uwsgi                263073.2%  58k  16k|bash                 2051   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 31 21:34:52 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:52| 24   3  74   0   0| 802M 3985M  149M 2928M|  14k 2160B|   0     0 |   0     0 | 838  1051 |0.95 0.72 0.50|1.0   0 1.0|   0     0 |openstack            26853 23%  10M  37k|openstack            26853  10M  37k 23%|mysqld       205M|   0     0 |  14   31    0   32    0
Mar 31 21:34:53 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:53| 23   5  72   0   0| 786M 4002M  149M 2928M|  18k 2160B|   0   848k|   0  18.0 |1432  2194 |0.95 0.72 0.50|1.0   0  74|   0     0 |openstack            26927 13%5922k  37k|bash                 2051   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 31 21:34:54 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:54| 24   3  73   0   0| 807M 3980M  149M 2928M|7051B 2160B|   0     0 |   0     0 |1163  1714 |0.95 0.72 0.50|1.0   0   0|   0     0 |uwsgi                263075.0%5042B  16k|bash                 26858  11M  38k  0%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 31 21:34:55 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:55| 21   6  73   0   0| 800M 3987M  149M 2928M|7969B 2160B|   0  2972k|   0  32.0 |1118  1605 |0.95 0.72 0.50|1.0   0 101|   0     0 |openstack            27028 21%  10M  37k|bash                 2051   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 31 21:34:56 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:56| 23   5  72   0   0| 785M 4002M  149M 2929M|8565B 2202B|   0   748k|   0  18.0 |1477  2421 |0.95 0.72 0.50|1.0   0  71|   0     0 |openstack            27097 11%5893k  37k|bash                 2051   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   51    0
Mar 31 21:34:57 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:57| 24   3  73   0   0| 810M 3977M  149M 2929M|  10k 1944B|   0   328k|   0  9.00 |1016  1466 |0.95 0.72 0.51|1.0   0 2.0|   0     0 |openstack            27097 14%5265k  33B|openstack            270975265k  33B 14%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 31 21:34:58 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:58| 21   6  73   0   0| 798M 3989M  149M 2929M|7589B 2160B|   0   336k|   0  11.0 | 950  1323 |0.95 0.72 0.51|1.0   0  69|   0     0 |openstack            27170 21%8282k  37k|bash                 2051   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 31 21:34:59 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:34:59| 21   6  73   0   0| 773M 4014M  149M 2929M|8700B 2160B|   0   308k|   0  10.0 |1029  1716 |0.95 0.72 0.51|2.0   0  68|   0     0 |openstack            272396.2%2037k   0 |bash                 2051   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 31 21:35:00 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:00| 23   3  73   1   0| 810M 3977M  149M 2929M|  16k 2106B|   0  2204k|   0  77.0 | 871  1187 |0.95 0.72 0.51|2.0   0 1.0|   0     0 |openstack            27239 22%9112k  37k|openstack            272399112k  37k 22%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 31 21:35:01 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:01| 21   6  73   0   0| 797M 3990M  149M 2929M|7604B 2214B|   0     0 |   0     0 | 914  1276 |0.95 0.72 0.51|1.0   0  73|   0     0 |openstack            27312 20%7739k  37k|bash                 2051   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 31 21:35:02 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:02| 20   7  73   0   0| 775M 4012M  149M 2929M|  11k 2160B|   0   380k|   0  8.00 |1177  1687 |0.96 0.73 0.51|1.0   0  77|   0     0 |openstack            273906.8%2318k   0 |bash                 2051   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 31 21:35:03 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:03| 23   3  73   0   0| 811M 3976M  149M 2929M|  16k 2160B|   0   480k|   0  13.0 | 983  1263 |0.96 0.73 0.51|1.0   0 1.0|   0     0 |openstack            27390 22%8840k  37k|openstack            273908840k  37k 22%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 31 21:35:04 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:04| 21   6  73   0   0| 798M 3989M  149M 2929M|9500B 2106B|   0     0 |   0     0 |1063  1441 |0.96 0.73 0.51|1.0   0  86|   0     0 |openstack            27476 19%7739k  37k|bash                 2051   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 31 21:35:05 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:05| 21   7  73   0   0| 769M 4018M  149M 2929M|7140B 2214B|   0  1620k|   0  8.00 |1409  2225 |0.96 0.73 0.51|2.0   0  97|   0     0 |uwsgi                263072.2%2483B7336B|bash                 2051   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 31 21:35:06 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:06| 24   3  73   0   0| 810M 3977M  149M 2929M|8927B 2160B|   0   476k|   0  16.0 | 885   998 |0.96 0.73 0.51|1.0   0 3.0|   0     0 |openstack            27574 25%9952k  37k|openstack            275749952k  37k 25%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 31 21:35:07 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:07| 20   8  71   0   0| 786M 4000M  149M 2929M|8574B 1890B|   0   392k|   0  21.0 |1557  2592 |0.96 0.73 0.51|1.0   0 145|   0     0 |openstack            27721 10%4772k  37k|bash                 2051   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 31 21:35:08 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:08| 24   2  73   0   0| 812M 3975M  149M 2929M|7184B 2214B|   0   936k|   0  23.0 |1128  1661 |0.96 0.73 0.51|1.0   0   0|   0     0 |openstack            27721 19%6372k   0 |openstack            277216372k   0  19%|mysqld       205M|   0     0 |  14   31    0   91    0
Mar 31 21:35:09 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:09| 23   4  73   0   0| 800M 3986M  149M 2929M|8290B 2160B|   0   280k|   0  6.00 | 975  1148 |0.96 0.73 0.51|1.0   0  22|   0     0 |openstack            27743 20%9101k  37k|bash                 2051   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 31 21:35:10 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:10| 23   5  71   1   0| 778M 4008M  149M 2929M|8861B 2160B|   0  2556k|   0   150 |1681  2263 |0.96 0.73 0.51|1.0   0  72|   0     0 |openstack            278158.5%3021k  37k|bash                 2051   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 31 21:35:11 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:11| 23   3  74   0   0| 812M 3974M  149M 2929M|  17k 2160B|   0   376k|   0  9.00 |1050  1522 |0.96 0.73 0.51|2.0   0   0|   0     0 |openstack            27815 19%8123k   0 |openstack            278158123k   0  19%|mysqld       205M|   0     0 |  14   29    0  107    0
Mar 31 21:35:12 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:12| 19   9  72   0   0| 799M 3987M  149M 2929M|9802B 2160B|   0     0 |   0     0 |1530  2392 |0.88 0.72 0.51|1.0   0 169|   0     0 |openstack            27984 14%7739k  37k|bash                 2051   11M  46k0.5%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 31 21:35:13 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:13| 23   4  73   0   0| 770M 4017M  149M 2929M|7314B 2160B|   0     0 |   0     0 |1260  1978 |0.88 0.72 0.51|2.0   0  21|   0     0 |uwsgi                263083.5%6163B  19k|bash                 2051   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 31 21:35:14 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:14| 23   3  74   0   0| 809M 3978M  149M 2929M|7096B 2106B|   0   292k|   0  5.00 | 721   766 |0.88 0.72 0.51|1.0   0 1.0|   0     0 |openstack            28006 25%9930k  37k|openstack            280069930k  37k 25%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 31 21:35:15 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:15| 23   5  72   0   0| 789M 3997M  149M 2929M|  17k 2214B|   0  1376k|   0  32.0 |1429  2313 |0.88 0.72 0.51|1.0   0  72|   0     0 |openstack            28078 12%5421k  37k|bash                 2051   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 31 21:35:16 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:16| 24   3  73   0   0| 765M 4021M  149M 2929M|9468B 2040B|   0   264k|   0  5.00 |1354  2383 |0.88 0.72 0.51|1.0   0  46|   0     0 |uwsgi                263072.8%6163B  19k|bash                 2051   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  135    0
Mar 31 21:35:17 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:17| 20   7  73   0   0| 805M 3981M  149M 2929M|9451B 2106B|   0     0 |   0     0 |1065  1666 |0.89 0.73 0.51|2.0   0 125|   0     0 |openstack            28249 22%9565k  37k|openstack            282499565k  37k 22%|mysqld       205M|   0     0 |  14   29    0  135    0
Mar 31 21:35:18 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:18| 23   4  73   0   0| 774M 4012M  149M 2929M|7110B 2160B|   0     0 |   0     0 |1322  2026 |0.89 0.73 0.51|3.0   0  21|   0     0 |openstack            282716.0%2037k   0 |bash                 2051   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  144    0
Mar 31 21:35:19 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:19| 23   3  74   1   0| 810M 3976M  149M 2929M|6909B 2160B|   0   604k|   0  20.0 | 591   736 |0.89 0.73 0.51|2.0   0 1.0|   0     0 |openstack            28271 25%9096k  37k|openstack            282719096k  37k 25%|mysqld       205M|   0     0 |  14   31    0  142    0
Mar 31 21:35:20 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:20| 22   6  72   0   0| 793M 3993M  149M 2930M|7086B 2160B|   0   648k|   0  5.00 |1296  2166 |0.89 0.73 0.51|2.0   0  72|   0     0 |openstack            28343 15%6205k  37k|bash                 2051   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 31 21:35:21 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:21| 23   3  73   0   0| 765M 4021M  149M 2930M|  15k 2160B|   0     0 |   0     0 |1196  1908 |0.89 0.73 0.51|1.0   0  16|   0     0 |uwsgi                263083.8%4924B  15k|bash                 28273  11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 31 21:35:22 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:22| 19   9  72   0   0| 800M 3986M  149M 2930M|6588B 2202B|   0   304k|   0  5.00 |1198  2001 |0.90 0.73 0.51|3.0   0 153|   0     0 |openstack            28512 19%7740k  37k|bash                 2051   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 31 21:35:23 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:23| 24   3  73   0   0| 773M 4012M  149M 2930M|6499B 2160B|   0     0 |   0     0 |1103  1840 |0.90 0.73 0.51|2.0   0  21|   0     0 |openstack            285345.5%1926k   0 |bash                 2051   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 31 21:35:24 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:24| 23   3  74   0   0| 808M 3978M  149M 2930M|8313B 2160B|   0   436k|   0  14.0 | 729   757 |0.90 0.73 0.51|1.0   0 1.0|   0     0 |openstack            28534 25%9122k  37k|openstack            285349122k  37k 25%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 31 21:35:25 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:25| 23   6  71   1   0| 794M 3992M  149M 2930M|7013B 2160B|   0  3428k|   0   134 |1583  2163 |0.90 0.73 0.51|2.0   0  72|   0     0 |openstack            28606 14%6204k  37k|bash                 2051   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  175    0
Mar 31 21:35:26 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:26| 24   3  73   0   0| 813M 3972M  149M 2930M|7860B 1944B|   0     0 |   0     0 |1178  1809 |0.90 0.73 0.51|1.0   0 2.0|   0     0 |openstack            28606 17%4939k   0 |openstack            286064939k   0  17%|mysqld       205M|   0     0 |  14   29    0  184    0
Mar 31 21:35:27 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:27| 19   8  73   0   0| 799M 3986M  149M 2930M|9014B 2160B|   0     0 |   0     0 |1125  1636 |0.83 0.72 0.51|1.0   0 110|   0     0 |openstack            28718 17%7740k  37k|bash                 2051   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 31 21:35:28 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:28| 22   5  74   0   0| 765M 4021M  149M 2930M|7399B 2106B|   0   300k|   0  3.00 |1164  1634 |0.83 0.72 0.51|2.0   0  49|   0     0 |uwsgi                263082.0%3541B9099B|bash                 2051   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  187    0
Mar 31 21:35:29 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:29| 22   5  73   0   0| 803M 3983M  149M 2930M|6148B 2214B|   0   332k|   0  12.0 | 907  1152 |0.83 0.72 0.51|2.0   0  49|   0     0 |openstack            28816 23%8881k  37k|openstack            288168881k  37k 23%|mysqld       205M|   0     0 |  14   29    0  187    0
Mar 31 21:35:30 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:30| 20   8  72   0   0| 771M 4014M  149M 2930M|8631B 2160B|   0   404k|   0  21.0 |1500  2313 |0.83 0.72 0.51|3.0   0 144|   0     0 |uwsgi                263084.2%2483B7339B|bash                 2051   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0  192    0
Mar 31 21:35:31 cloud-provider-iscsi-0000000107 dstat.sh[24157]: 31-03 21:35:31| 23   3  74   0   0| 812M 3973M  149M 2930M|7669B 2254B|   0   972k|   0  32.0 | 797   861 |0.83 0.72 0.51|1.0   0 1.0|   0     0 |openstack            28961 25%  10M  37k|openstack            28961  10M  37k 25%|mysqld       205M|   0     0 |  14   29    0  192    0
