-- Logs begin at Tue 2020-03-31 03:32:10 UTC, end at Tue 2020-03-31 06:18:42 UTC. --
Mar 31 06:07:40 cloud-provider-iscsi-0000000084 systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 06:07:40 cloud-provider-iscsi-0000000084 dstat.sh[24052]: [286B blob data]
Mar 31 06:07:40 cloud-provider-iscsi-0000000084 dstat.sh[24052]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 06:07:50 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:07:50| 12   5  70  13   0| 643M 4181M  146M 2895M|  16k  306k|   0  8656k|   0   699 |5135    14k|1.00 0.83 0.53|  0 1.0   0|   0     0 |keystone-manage      253616.2%  44k 166k|tail                 22546 295k 295k  0%|mysqld       197M|   0     0 |  14    8    0    6    0
Mar 31 06:07:51 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:07:51| 10   5  71  14   0| 645M 4178M  147M 2896M|8272B   10k|   0  8972k|   0   744 |4580  7021 |1.00 0.83 0.53|  0 1.0   0|   0     0 |mysqld               233317.0%   0    0 |keystone-manage      25361  28k  18k5.5%|mysqld       198M|   0     0 |  14    8    0    6    0
Mar 31 06:07:52 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:07:52| 17   5  69  10   0| 647M 4175M  147M 2897M|8047B 7556B|   0  5412k|   0   410 |3692    12k|1.00 0.83 0.53|1.0   0   0|   0     0 |keystone-manage      25361 11%  41k 351k|python3.6            5819  335k 698k1.8%|mysqld       199M|   0     0 |  14    8    0    6    0
Mar 31 06:07:53 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:07:53| 19   5  68   8   0| 648M 4172M  147M 2898M|  19k  401k|   0  6412k|   0   474 |4163    17k|1.08 0.85 0.54|  0 1.0   0|   0     0 |keystone-manage      25361 12%  55k 357k|python3.6            5819  337k 703k2.0%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 31 06:07:54 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:07:54| 14   5  70  11   0| 648M 4172M  148M 2898M|  15k  372k|   0    30M|   0   801 |4193    13k|1.08 0.85 0.54|1.0   0   0|   0     0 |keystone-manage      253618.5%  47k  31k|tail                 22546 361k 361k  0%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 31 06:07:55 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:07:55| 18   7  72   2   0| 590M 4230M  148M 2898M|8257B   16k|   0  2104k|   0   159 |1921  4167 |1.08 0.85 0.54|1.0   0  78|   0     0 |keystone-manage      254418.2%2247k  37k|bash                 2064   17M1881k1.0%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:07:56 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:07:56| 23   4  73   1   0| 636M 4183M  148M 2898M|8011B 7044B|   0  6868k|   0  72.0 | 854  1510 |1.08 0.85 0.54|1.0   0   0|   0     0 |keystone-manage      25441 25%  12M   0 |keystone-manage      25441  12M   0  25%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:07:57 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:07:57| 23   3  72   2   0| 606M 4213M  148M 2899M|7562B 4468B|   0  7168k|   0  72.0 | 806  1490 |1.08 0.85 0.54|1.0   0  11|   0     0 |keystone-manage      25452 18%6827k  37k|bash                 2064   16M  39k0.2%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:07:58 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:07:58| 25   1  72   1   0| 644M 4174M  148M 2900M|7406B 2214B|   0  6332k|   0   135 | 886  1558 |1.15 0.87 0.55|1.0   0   0|   0     0 |mysqld               233310.5%   0    0 |bash                 2064   16M  38k  0%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:07:59 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:07:59| 11  22  67   0   0| 580M 4237M  148M 2901M|8612B   13k|   0   252k|   0  13.0 |2842  6539 |1.15 0.87 0.55|1.0   0 489|   0     0 |bash                 2064 3.2%2578k  32k|bash                 2064 2578k  32k3.2%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:08:00 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:00| 16  20  64   0   0| 596M 4220M  148M 2902M|7553B   18k|   0    20k|   0  5.00 |4102  7908 |1.15 0.87 0.55|5.0   0 278|   0     0 |systemd              1    6.0%   0    0 |bash                 2064 2184k  14k1.8%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:08:01 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:01| 47   8  45   0   0| 681M 4135M  148M 2902M|  14k   13k| 128k    0 |1.00     0 |1340  2332 |1.15 0.87 0.55|3.0   0 109|   0     0 |uwsgi                26199 25%  10M  37k|uwsgi                26198  11M  37k 24%|mysqld       200M|   0     0 |  14    8    0    7    0
Mar 31 06:08:02 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:02| 46   6  47   1   0| 735M 4079M  148M 2904M|7849B 2106B|  20k    0 |4.00     0 |1111  5275 |1.15 0.87 0.55|2.0   0   0|   0     0 |uwsgi                26199 25%6034k  77k|uwsgi                261985820k 781k 24%|mysqld       200M|   0     0 |  14    8    0    7    0
Mar 31 06:08:03 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:03| 26  10  64   0   0| 763M 4050M  148M 2904M|8787B 5788B|   0     0 |   0     0 |2173  4488 |1.14 0.87 0.55|2.0   0 176|   0     0 |keystone-manage      26474 14%5931k  37k|keystone-manage      264745931k  37k 14%|mysqld       200M|   0     0 |  14    6    0    8    0
Mar 31 06:08:04 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:04| 24   2  74   0   0| 809M 4003M  148M 2904M|7379B 5438B|   0  1320k|   0  4.00 | 622   722 |1.14 0.87 0.55|3.0   0   0|   0     0 |keystone-manage      26474 25%  11M2860B|keystone-manage      26474  11M2860B 25%|mysqld       200M|   0     0 |  14    6    0    8    0
Mar 31 06:08:05 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:05| 22   3  71   4   0| 823M 3990M  148M 2905M|7467B   13k|   0   640k|   0  70.0 |1363  2311 |1.14 0.87 0.55|1.0   0 2.0|   0     0 |keystone-manage      26474 20%1004k  10k|keystone-manage      264741004k  10k 20%|mysqld       203M|   0     0 |  14    6    0   11    0
Mar 31 06:08:06 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:06| 21   5  73   0   0| 778M 4035M  148M 2905M|7435B 7724B|   0     0 |   0     0 | 933  1188 |1.14 0.87 0.55|2.0   0  53|   0     0 |openstack            26559 21%7740k  37k|bash                 2064   18M  50k  0%|mysqld       203M|   0     0 |  14    6    0   11    0
Mar 31 06:08:07 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:07| 21   3  74   3   0| 804M 4009M  148M 2905M|7796B 2160B|  72k    0 |18.0     0 |1002  1402 |1.14 0.87 0.55|1.0   0 1.0|   0     0 |openstack            26559 11%3419k   0 |openstack            265593419k   0  11%|mysqld       205M|   0     0 |  14   32    0   13    0
Mar 31 06:08:08 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:08| 22   5  73   0   0| 790M 4023M  148M 2905M|7038B 3310B|   0     0 |   0     0 |1162  1709 |1.13 0.87 0.55|1.0   0  61|   0     0 |openstack            26621 17%7739k  37k|bash                 2064   11M  39k  0%|mysqld       205M|   0     0 |  14   30    0   16    0
Mar 31 06:08:09 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:09| 22   6  71   1   0| 766M 4047M  148M 2905M|8048B 2856B|   0    14M|   0   290 |1623  2339 |1.13 0.87 0.55|1.0   0 101|   0     0 |uwsgi                261981.8%2678B8386B|bash                 2064   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   21    0
Mar 31 06:08:10 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:10| 23   3  73   1   0| 804M 4008M  148M 2905M|  16k 5788B|   0   588k|   0  7.00 | 799   849 |1.13 0.87 0.55|1.0   0 1.0|   0     0 |openstack            26723 25%  10M  37k|openstack            26723  10M  37k 25%|mysqld       205M|   0     0 |  14   30    0   21    0
Mar 31 06:08:11 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:11| 23   4  73   0   0| 783M 4029M  148M 2905M|  11k 2160B|   0   436k|   0  11.0 |1348  2127 |1.13 0.87 0.55|1.0   0  22|   0     0 |openstack            26745 12%5685k  37k|bash                 2064   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   29    0
Mar 31 06:08:12 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:12| 24   3  73   0   0| 809M 4003M  148M 2905M|  16k 3262B|   0   544k|   0  22.0 |1262  1917 |1.13 0.87 0.55|2.0   0 2.0|   0     0 |openstack            26745 15%5450k   0 |openstack            267455450k   0  15%|mysqld       205M|   0     0 |  14   32    0   36    0
Mar 31 06:08:13 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:13| 23   5  72   0   0| 801M 4011M  148M 2905M|6832B 4442B|   0   456k|   0  15.0 | 896  1414 |1.12 0.88 0.55|1.0   0  72|   0     0 |openstack            26819 21%8620k  37k|bash                 2064   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0   37    0
Mar 31 06:08:14 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:14| 21   7  72   1   0| 769M 4043M  148M 2905M|  17k 1944B|   0  2816k|   0  43.0 |1522  2740 |1.12 0.88 0.55|1.0   0 100|   0     0 |uwsgi                261994.2%5042B  16k|bash                 2064   11M  44k0.2%|mysqld       205M|   0     0 |  14   30    0   45    0
Mar 31 06:08:15 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:15| 24   2  73   0   0| 810M 4001M  148M 2905M|9094B 5188B|   0  1848k|   0  51.0 | 871  1187 |1.12 0.88 0.55|1.0   0 1.0|   0     0 |openstack            26920 25%9989k  37k|openstack            269209989k  37k 25%|mysqld       205M|   0     0 |  14   32    0   46    0
Mar 31 06:08:16 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:16| 21   6  73   0   0| 789M 4022M  148M 2905M|7997B 2160B|   0     0 |   0     0 |1239  1890 |1.12 0.88 0.55|1.0   0  69|   0     0 |openstack            26989 13%5685k  37k|bash                 2064   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   50    0
Mar 31 06:08:17 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:17| 24   3  73   0   0| 814M 3998M  148M 2905M|9910B 4412B|   0   304k|   0  3.00 |1047  1694 |1.12 0.88 0.55|2.0   0 2.0|   0     0 |openstack            26989 16%5473k  33B|openstack            269895473k  33B 16%|mysqld       205M|   0     0 |  14   30    0   56    0
Mar 31 06:08:18 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:18| 21   7  72   0   0| 798M 4013M  148M 2905M|6549B 4776B|   0   544k|   0  18.0 |1245  2208 |1.11 0.88 0.56|1.0   0  69|   0     0 |openstack            27060 19%7740k  37k|bash                 2064   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   56    0
Mar 31 06:08:19 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:19| 22   5  73   0   0| 771M 4040M  148M 2905M|6823B 2160B|   0   236k|   0  6.00 |1155  1949 |1.11 0.88 0.56|2.0   0  70|   0     0 |uwsgi                261983.0%2535B7792B|bash                 2064   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   60    0
Mar 31 06:08:20 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:20| 23   3  72   2   0| 804M 4007M  148M 2905M|6784B 4592B|   0  6444k|   0   363 |1409   870 |1.11 0.88 0.56|2.0   0 1.0|   0     0 |openstack            27131 25%8026k  37k|openstack            271318026k  37k 25%|mysqld       205M|   0     0 |  14   30    0   60    0
Mar 31 06:08:21 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:21| 21   6  73   0   0| 787M 4024M  148M 2906M|8000B 2160B|   0   280k|   0  9.00 |1225  1870 |1.11 0.88 0.56|1.0   0  73|   0     0 |openstack            272049.5%4469k  37k|bash                 2064   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   64    0
Mar 31 06:08:22 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:22| 22   5  73   0   0| 770M 4041M  148M 2905M|7475B 4766B|   0   760k|   0  21.0 |1180  1867 |1.11 0.88 0.56|2.0   0  77|   0     0 |uwsgi                261981.2%2539B7331B|bash                 2064   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   68    0
Mar 31 06:08:23 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:23| 24   2  73   0   0| 811M 4000M  148M 2906M|6784B 5230B|   0   284k|   0  6.00 | 801  1045 |1.10 0.88 0.56|2.0   0 1.0|   0     0 |openstack            27282 25%9981k  37k|openstack            272829981k  37k 25%|mysqld       205M|   0     0 |  14   30    0   68    0
Mar 31 06:08:24 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:24| 21   6  73   0   0| 783M 4029M  148M 2906M|7225B 1944B|   0   168k|   0  3.00 |1282  1957 |1.10 0.88 0.56|1.0   0  86|   0     0 |openstack            27368 11%3110k  37k|bash                 2064   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   73    0
Mar 31 06:08:25 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:25| 24   2  74   0   0| 815M 3996M  148M 2906M|  10k 5092B|   0  1668k|   0  20.0 | 938  1532 |1.10 0.88 0.56|2.0   0   0|   0     0 |openstack            27368 20%8048k  33B|openstack            273688048k  33B 20%|mysqld       205M|   0     0 |  14   30    0   78    0
Mar 31 06:08:26 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:26| 20   7  73   0   0| 803M 4009M  148M 2906M|8401B 5488B|   0   264k|   0  6.00 |1183  1508 |1.10 0.88 0.56|1.0   0  98|   0     0 |openstack            27466 19%7829k  37k|bash                 2064   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   78    0
Mar 31 06:08:27 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:27| 21   7  72   0   0| 780M 4031M  148M 2906M|7598B 2214B|   0   400k|   0  22.0 |1438  2711 |1.10 0.88 0.56|1.0   0 144|   0     0 |openstack            276115.0%2037k   0 |bash                 2064   11M  43k0.2%|mysqld       205M|   0     0 |  14   30    0   83    0
Mar 31 06:08:28 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:28| 23   3  73   0   0| 817M 3995M  148M 2906M|7863B 7478B|   0  1052k|   0  26.0 | 955  1508 |1.09 0.88 0.56|2.0   0 1.0|   0     0 |openstack            27611 22%9107k  37k|openstack            276119107k  37k 22%|mysqld       205M|   0     0 |  14   32    0   87    0
Mar 31 06:08:29 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:29| 23   4  73   0   0| 798M 4013M  148M 2906M|  16k 2214B|   0     0 |   0     0 |1329  2010 |1.09 0.88 0.56|2.0   0  24|   0     0 |openstack            27635 16%6834k  37k|bash                 2064   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   92    0
Mar 31 06:08:30 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:30| 23   5  72   0   0| 773M 4038M  148M 2906M|  18k 3506B|   0   336k|   0  4.00 |1327  2294 |1.09 0.88 0.56|1.0   0  71|   0     0 |uwsgi                261983.5%5162B  15k|bash                 2064   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  100    0
Mar 31 06:08:31 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:31| 23   3  73   1   0| 811M 4000M  148M 2906M|7361B 4576B|   0   276k|   0  6.00 | 708   925 |1.09 0.88 0.56|1.0   0 1.0|   0     0 |openstack            27707 25%9744k  37k|openstack            277079744k  37k 25%|mysqld       205M|   0     0 |  14   30    0  100    0
Mar 31 06:08:32 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:32| 21   8  71   0   0| 780M 4031M  148M 2906M|7301B 2160B|   0     0 |   0     0 |1817  3387 |1.09 0.88 0.56|1.0   0 168|   0     0 |openstack            278764.5%1926k   0 |bash                 2064   11M  46k0.5%|mysqld       205M|   0     0 |  14   30    0  109    0
Mar 31 06:08:33 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:33| 24   2  74   0   0| 817M 3994M  148M 2906M|7674B 8652B|   0   572k|   0  13.0 | 844  1103 |1.08 0.89 0.56|2.0   0 1.0|   0     0 |openstack            27876 23%9218k  37k|openstack            278769218k  37k 23%|mysqld       205M|   0     0 |  14   32    0  112    0
Mar 31 06:08:34 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:34| 22   5  73   0   0| 796M 4015M  148M 2906M|9621B 1944B|   0  4096B|   0  1.00 |1194  2018 |1.08 0.89 0.56|1.0   0  22|   0     0 |openstack            27898 16%6352k  37k|bash                 2064   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  118    0
Mar 31 06:08:35 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:35| 24   3  73   0   0| 815M 3996M  148M 2906M|8418B 3396B|   0  1556k|   0  41.0 |1278  2105 |1.08 0.89 0.56|2.0   0   0|   0     0 |uwsgi                261993.0%4636B  13k|bash                 2064   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  126    0
Mar 31 06:08:36 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:36| 22   6  72   0   0| 813M 3998M  148M 2906M|7022B 4584B|   0   268k|   0  5.00 | 866  1437 |1.08 0.89 0.56|1.0   0  72|   0     0 |openstack            27970 24%  10M  37k|openstack            27970  10M  37k 24%|mysqld       205M|   0     0 |  14   30    0  126    0
Mar 31 06:08:37 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:37| 20   8  72   0   0| 781M 4029M  148M 2906M|5553B 2160B|   0    64k|   0  5.00 |1781  3507 |1.08 0.89 0.56|3.0   0 168|   0     0 |uwsgi                261984.2%4906B  15k|bash                 2064   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 31 06:08:38 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:38| 24   4  72   0   0| 818M 3993M  148M 2906M|9868B 8974B|   0   560k|   0  14.0 |1328  2235 |1.08 0.89 0.57|2.0   0 1.0|   0     0 |openstack            28139 20%9107k  37k|openstack            281399107k  37k 20%|mysqld       205M|   0     0 |  14   32    0  139    0
Mar 31 06:08:39 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:39| 23   4  73   0   0| 807M 4004M  148M 2906M|7465B 3404B|   0     0 |   0     0 |1107  1530 |1.08 0.89 0.57|3.0   0  24|   0     0 |openstack            28163 21%9321k  37k|bash                 2064   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 31 06:08:40 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:40| 22   6  72   0   0| 792M 4018M  148M 2906M|  14k 2160B|   0   776k|   0  6.00 |1536  2365 |1.08 0.89 0.57|2.0   0  72|   0     0 |openstack            28235 11%5172k  37k|bash                 2064   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 31 06:08:41 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:41| 25   3  73   0   0| 818M 3992M  148M 2907M|  16k 4624B|   0   568k|   0  15.0 |1389  2220 |1.08 0.89 0.57|1.0   0   0|   0     0 |openstack            28235 17%5972k   0 |openstack            282355972k   0  17%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 31 06:08:42 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:42| 19   9  72   0   0| 805M 4006M  148M 2907M|6826B 6962B|   0     0 |   0     0 |1370  2366 |1.08 0.89 0.57|2.0   0 169|   0     0 |openstack            28404 16%7739k  37k|bash                 2064   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 31 06:08:43 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:43| 24   3  73   0   0| 779M 4031M  148M 2907M|7262B 4266B|   0   284k|   0  6.00 |1435  2361 |1.07 0.89 0.57|3.0   0  21|   0     0 |openstack            284265.2%2037k   0 |bash                 2064   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  167    0
Mar 31 06:08:44 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:44| 24   3  74   0   0| 816M 3994M  148M 2907M|6562B 3390B|   0     0 |   0     0 | 865  1246 |1.07 0.89 0.57|1.0   0 1.0|   0     0 |openstack            28426 22%9098k  37k|openstack            284269098k  37k 22%|mysqld       205M|   0     0 |  14   32    0  172    0
Mar 31 06:08:45 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:45| 23   5  71   1   0| 804M 4006M  148M 2907M|7865B 3590B|   0  2756k|   0  62.0 |1385  2114 |1.07 0.89 0.57|2.0   0  72|   0     0 |openstack            28498 17%7739k  37k|bash                 2064   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Mar 31 06:08:46 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:46| 22   6  73   0   0| 769M 4041M  148M 2907M|  10k 2990B|   0   240k|   0  5.00 |1418  2365 |1.07 0.89 0.57|3.0   0  61|   0     0 |uwsgi                261984.0%4909B  15k|bash                 2064   11M  44k  0%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 31 06:08:47 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:47| 22   5  73   0   0| 811M 3999M  148M 2907M|6693B 6130B|   0     0 |   0     0 | 918  1263 |1.07 0.89 0.57|3.0   0  49|   0     0 |openstack            28608 23%  10M  37k|openstack            28608  10M  37k 23%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 31 06:08:48 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:48| 20   8  72   0   0| 787M 4023M  148M 2907M|5960B 2214B|   0   532k|   0  15.0 |1388  2254 |1.06 0.89 0.57|2.0   0  98|   0     0 |openstack            287068.8%3901k  37k|bash                 2064   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  187    0
Mar 31 06:08:49 cloud-provider-iscsi-0000000084 dstat.sh[24052]: 31-03 06:08:49| 24   2  74   0   0| 817M 3993M  148M 2907M|6482B 5574B|   0   744k|   0  21.0 | 992  1476 |1.06 0.89 0.57|2.0   0 2.0|   0     0 |openstack            28706 21%7248k  33B|openstack            287067248k  33B 21%|mysqld       205M|   0     0 |  14   30    0  192    0
