-- Logs begin at Fri 2020-03-27 17:58:10 UTC, end at Sat 2020-03-28 00:24:20 UTC. --
Mar 28 00:13:05 cloud-provider-iscsi-0000000057 systemd[1]: Started Devstack devstack@dstat.service.
Mar 28 00:13:05 cloud-provider-iscsi-0000000057 dstat.sh[24799]: [286B blob data]
Mar 28 00:13:05 cloud-provider-iscsi-0000000057 dstat.sh[24799]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 28 00:13:15 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:15| 10   4  71  14   0| 644M 3936M  169M 3096M|8023B 2160B|   0  8828k|   0   713 |4036  7286 |0.92 0.66 0.48|6.0   0   0|   0     0 |mysqld               240796.0%   0    0 |keystone-manage      26118  37k  27k6.0%|mysqld       197M|   0     0 |  14    7    0    5    0
Mar 28 00:13:16 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:16| 14   5  70  11   0| 647M 3933M  169M 3096M|  11k 2214B|   0    11M|   0   913 |5297    11k|0.92 0.66 0.48|2.0   0   0|   0     0 |mysqld               240798.0%   0    0 |keystone-manage      26118  36k  32k8.0%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 28 00:13:17 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:17| 23   6  66   5   0| 648M 3929M  170M 3098M|  12k 2160B|   0  6872k|   0   498 |9176    19k|0.92 0.66 0.48|3.0   0   0|   0     0 |keystone-manage      26118 16%  78k 733k|python               5310  711k1478k3.0%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 28 00:13:18 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:18| 17   5  69   8   0| 649M 3927M  170M 3098M|  10k 2160B|   0    10M|   0   788 |4866    14k|0.92 0.66 0.48|2.0   0   0|   0     0 |keystone-manage      26118 10%  55k  40k|keystone-manage      26118  55k  40k 10%|mysqld       201M|   0     0 |  14    7    0    5    0
Mar 28 00:13:19 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:19| 20   6  73   0   0| 594M 3982M  170M 3098M|9705B 2160B|   0   352k|   0  21.0 |1301  2320 |0.84 0.65 0.48|2.0   0  78|   0     0 |keystone-manage      26199 13%4865k  37k|bash                 2247   18M2010k0.8%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 28 00:13:20 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:20| 24   4  70   2   0| 646M 3930M  170M 3099M|7052B 2052B|   0    64M|   0   632 |1872  1265 |0.84 0.65 0.48|2.0   0 1.0|   0     0 |keystone-manage      26199 25%  12M  38k|keystone-manage      26199  12M  38k 25%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 28 00:13:21 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:21| 22   4  73   0   0| 625M 3950M  170M 3099M|6661B 2052B|   0  6944k|   0  68.0 | 995  1328 |0.84 0.65 0.48|2.0   0  12|   0     0 |keystone-manage      26211 24%  12M  73k|bash                 2247   17M  76k0.2%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 28 00:13:22 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:22| 17  13  69   1   0| 576M 3997M  170M 3100M|6825B 2160B|   0  6428k|   0   133 |2476  4401 |0.84 0.65 0.48|1.0   0 283|   0     0 |bash                 2247 2.5%  18M  94k|bash                 2247   18M  94k2.5%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 28 00:13:23 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:23| 13  22  65   0   0| 576M 3996M  170M 3102M|7384B 2160B|   0   188k|   0  16.0 |2976  7146 |0.84 0.65 0.48|2.0   0 419|   0     0 |bash                 2247 2.5%3587k  25k|bash                 2247 3587k  25k2.5%|mysqld       201M|   0     0 |  14    5    0    6    0
Mar 28 00:13:24 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:24| 37  14  49   0   0| 617M 3955M  170M 3102M|5966B 2160B|   0   512k|   0  6.00 |3110  4054 |0.94 0.67 0.48|2.0   0 171|   0     0 |uwsgi                26957 15%2442k   0 |uwsgi                269584963k  37k 15%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 28 00:13:25 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:25| 45   5  48   1   0| 704M 3868M  170M 3102M|8191B 2160B| 128k   10M|1.00   265 |1361   842 |0.94 0.67 0.48|3.0   0 3.0|   0     0 |uwsgi                26957 25%  12M  73k|uwsgi                26957  12M  73k 25%|mysqld       201M|   0     0 |  14    7    0    6    0
Mar 28 00:13:26 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:26| 42  10  47   1   0| 744M 3825M  170M 3105M|8004B 2160B|  20k  300k|4.00  36.0 |1606  7792 |0.94 0.67 0.48|3.0   0  91|   0     0 |uwsgi                26958 22%3565k 385k|uwsgi                269573918k 774k 20%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 28 00:13:27 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:27| 23   7  71   0   0| 787M 3782M  170M 3105M|5746B 2160B|   0     0 |   0     0 |1626  2041 |0.94 0.67 0.48|2.0   0  82|   0     0 |keystone-manage      27235 21%  10M  73k|keystone-manage      27235  10M  73k 21%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 28 00:13:28 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:28| 23   2  74   0   0| 820M 3749M  170M 3105M|6210B 2160B|   0     0 |   0     0 | 669   750 |0.94 0.67 0.48|1.0   0   0|   0     0 |keystone-manage      27235 25%7632k3085B|keystone-manage      272357632k3085B 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 28 00:13:29 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:29| 21   5  73   1   0| 752M 3817M  170M 3104M|  15k 2160B|   0  1852k|   0  62.0 |1542  2567 |0.94 0.68 0.49|2.0   0  54|   0     0 |mysqld               240791.8%   0    0 |bash                 2247   19M  89k0.2%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 28 00:13:30 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:30| 23   4  72   1   0| 790M 3779M  170M 3105M|  17k 1890B|   0    15M|   0   241 |1082  1271 |0.94 0.68 0.49|3.0   0 2.0|   0     0 |openstack            27317 25%9382k  73k|openstack            273179382k  73k 25%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 28 00:13:31 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:31| 22   3  73   2   0| 811M 3758M  170M 3105M|5804B 2214B|  68k    0 |17.0     0 |1167  1749 |0.94 0.68 0.49|2.0   0 1.0|   0     0 |openstack            273178.8%1542k   0 |openstack            273171542k   0 8.8%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 28 00:13:32 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:32| 22   5  73   0   0| 799M 3770M  170M 3105M|5717B 2106B|   0  1188k|   0  8.00 |1026  1431 |0.94 0.68 0.49|2.0   0  64|   0     0 |openstack            27380 19%8020k  73k|bash                 2247   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 28 00:13:33 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:33| 23   6  72   0   0| 771M 3797M  170M 3105M|5850B 2214B|   0     0 |   0     0 |1335  2107 |0.94 0.68 0.49|2.0   0  99|   0     0 |uwsgi                269571.8%2678B8646B|bash                 2247   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 28 00:13:34 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:34| 22   4  74   0   0| 802M 3766M  170M 3105M|5806B 2160B|   0     0 |   0     0 | 742   843 |0.95 0.68 0.49|1.0   0 2.0|   0     0 |openstack            27483 25%7826k  73k|openstack            274837826k  73k 25%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 28 00:13:35 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:35| 23   4  73   0   0| 772M 3796M  170M 3105M|6443B 2106B|   0  1012k|   0  13.0 |1268  2112 |0.95 0.68 0.49|2.0   0  21|   0     0 |uwsgi                269583.0%  58k  16k|bash                 2247   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 28 00:13:36 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:36| 23   4  74   0   0| 807M 3761M  170M 3105M|5672B 2214B|   0     0 |   0     0 | 735   842 |0.95 0.68 0.49|3.0   0 2.0|   0     0 |openstack            27506 25%8663k  73k|openstack            275068663k  73k 25%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 28 00:13:37 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:37| 23   4  73   0   0| 772M 3796M  170M 3105M|5421B 2160B|   0   452k|   0  14.0 |1358  2481 |0.95 0.68 0.49|2.0   0  65|   0     0 |uwsgi                269588.5% 835k  16k|bash                 2247   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 28 00:13:38 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:38| 22   4  74   0   0| 806M 3762M  170M 3105M|5631B 2160B|   0   556k|   0  20.0 | 759   972 |0.95 0.68 0.49|2.0   0  10|   0     0 |openstack            27581 25%8371k  73k|openstack            275818360k  73k 25%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 28 00:13:39 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:39| 23   5  72   0   0| 769M 3799M  170M 3105M|7938B 2106B|   0   232k|   0  6.00 |1463  2625 |0.95 0.69 0.49|2.0   0  60|   0     0 |uwsgi                269586.8%5042B  16k|bash                 2247   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 28 00:13:40 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:40| 22   5  73   0   0| 809M 3759M  170M 3105M|  11k 1944B|   0  2528k|   0  35.0 | 899  1103 |0.95 0.69 0.49|2.0   0  42|   0     0 |openstack            27683 24%9693k  73k|openstack            276839693k  73k 24%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 28 00:13:41 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:41| 21   6  73   0   0| 781M 3787M  170M 3105M|9015B 2214B|   0     0 |   0     0 |1196  1943 |0.95 0.69 0.49|2.0   0  68|   0     0 |openstack            277537.8%2221k   0 |bash                 2247   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 28 00:13:42 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:42| 23   3  74   0   0| 817M 3751M  170M 3105M|7393B 2160B|   0     0 |   0     0 | 687   944 |0.95 0.69 0.49|2.0   0 4.0|   0     0 |openstack            27753 25%9167k  73k|openstack            277539167k  73k 25%|mysqld       205M|   0     0 |  14   31    0   51    0
Mar 28 00:13:43 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:43| 22   5  73   0   0| 784M 3784M  170M 3106M|  19k 2160B|   0   352k|   0  3.00 |1340  2241 |0.95 0.69 0.49|2.0   0  70|   0     0 |uwsgi                269578.0% 834k  12k|bash                 2247   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 28 00:13:44 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:44| 23   4  74   0   0| 821M 3747M  170M 3106M|7736B 2148B|   0   428k|   0  9.00 | 744   928 |0.95 0.69 0.50|2.0   0 2.0|   0     0 |openstack            27828 22%9334k  73k|openstack            278289334k  73k 22%|mysqld       205M|   0     0 |  14   31    0   56    0
Mar 28 00:13:45 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:45| 22   5  72   1   0| 805M 3763M  170M 3106M|6754B 2160B|   0  7508k|   0   410 |1429  1814 |0.95 0.69 0.50|3.0   0  70|   0     0 |openstack            27898 16%7181k  73k|bash                 2247   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 28 00:13:46 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:46| 22   5  73   1   0| 775M 3793M  170M 3106M|7818B 2214B|   0   340k|   0  14.0 |1093  1695 |0.95 0.69 0.50|3.0   0  56|   0     0 |uwsgi                269572.0%2541B7593B|bash                 2247   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 28 00:13:47 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:47| 23   3  74   0   0| 815M 3752M  170M 3106M|9217B 2160B|   0   584k|   0  20.0 | 692   923 |0.95 0.69 0.50|3.0   0  18|   0     0 |openstack            27972 24%  10M  73k|openstack            27972  10M  73k 24%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 28 00:13:48 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:48| 21   5  73   0   0| 786M 3782M  170M 3106M|7063B 2160B|   0   172k|   0  3.00 |1232  1888 |0.95 0.69 0.50|2.0   0  77|   0     0 |openstack            280517.5%2063k   0 |bash                 2247   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 28 00:13:49 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:49| 24   3  73   0   0| 822M 3745M  170M 3106M|6741B 2052B|   0   388k|   0  9.00 | 956  1271 |0.96 0.70 0.50|2.0   0 2.0|   0     0 |openstack            28051 22%9328k  73k|openstack            280519328k  73k 22%|mysqld       205M|   0     0 |  14   29    0   71    1
Mar 28 00:13:50 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:50| 19   8  73   0   0| 799M 3769M  170M 3106M|7386B 2052B|   0   844k|   0  5.00 |1112  1707 |0.96 0.70 0.50|2.0   0  87|   0     0 |openstack            28138 17%5696k  73k|bash                 2247   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 28 00:13:51 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:51| 24   3  73   0   0| 775M 3793M  170M 3106M|6695B 2202B|   0   372k|   0  3.00 |1003  1616 |0.96 0.70 0.50|3.0   0  17|   0     0 |uwsgi                269582.2%2483B7596B|bash                 2247   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 28 00:13:52 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:52| 20   7  73   0   0| 806M 3761M  170M 3106M|7745B 2160B|   0   260k|   0  5.00 |1028  1509 |0.96 0.70 0.50|2.0   0  84|   0     0 |openstack            28237 21%8020k  73k|openstack            282378020k  73k 21%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 28 00:13:53 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:53| 23   5  73   0   0| 774M 3793M  170M 3106M|7691B 2160B|   0   468k|   0  28.0 |1327  2253 |0.96 0.70 0.50|3.0   0  47|   0     0 |uwsgi                269572.8%2483B7596B|bash                 2247   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 28 00:13:54 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:54| 21   7  72   0   0| 810M 3757M  170M 3106M|8748B 2160B|   0  1120k|   0  34.0 |1052  1674 |0.96 0.70 0.50|2.0   0  99|   0     0 |openstack            28385 22%8020k  73k|openstack            283858020k  73k 22%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 28 00:13:55 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:55| 23   3  73   0   0| 779M 3788M  170M 3106M|7208B 2160B|   0    16k|   0  1.00 |1368  2331 |0.96 0.70 0.50|2.0   0  21|   0     0 |uwsgi                269584.0%4909B  16k|bash                 2247   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 28 00:13:56 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:56| 23   3  74   0   0| 814M 3753M  170M 3106M|8232B 2160B|   0   324k|   0  5.00 | 824   977 |0.96 0.70 0.50|1.0   0 2.0|   0     0 |openstack            28408 25%9029k  73k|openstack            284089029k  73k 25%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 28 00:13:57 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:57| 23   5  72   0   0| 787M 3780M  170M 3106M|6643B 2160B|   0   172k|   0  3.00 |1370  2522 |0.96 0.70 0.50|3.0   0  71|   0     0 |openstack            284815.8%2045k   0 |bash                 2247   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 28 00:13:58 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:58| 23   3  74   0   0| 820M 3748M  170M 3106M|7264B 2160B|   0   404k|   0  14.0 | 790   901 |0.96 0.70 0.50|2.0   0 2.0|   0     0 |openstack            28481 25%8597k  73k|openstack            284818597k  73k 25%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 28 00:13:59 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:13:59| 19   9  72   0   0| 780M 3787M  170M 3106M|8108B 1944B|   0     0 |   0     0 |1833  3537 |0.89 0.69 0.50|1.0   0 168|   0     0 |uwsgi                269574.0%4909B  16k|bash                 2247   11M  83k0.5%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 28 00:14:00 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:00| 22   4  74   0   0| 820M 3747M  170M 3106M|  14k 2160B|   0   312k|   0  5.00 | 636   819 |0.89 0.69 0.50|1.0   0 2.0|   0     0 |openstack            28651 25%9634k  73k|openstack            286519634k  73k 25%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 28 00:14:01 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:01| 23   3  73   0   0| 785M 3782M  170M 3106M|9000B 2160B|   0  1236k|   0   104 |1511  2361 |0.89 0.69 0.50|2.0   0  21|   0     0 |openstack            286746.8%2045k   0 |bash                 2247   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 28 00:14:02 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:02| 24   3  74   0   0| 821M 3746M  170M 3106M|8676B 2160B|   0     0 |   0     0 | 784   871 |0.89 0.69 0.50|1.0   0 4.0|   0     0 |openstack            28674 25%9310k  73k|openstack            286749310k  73k 25%|mysqld       205M|   0     0 |  14   31    0  116    0
Mar 28 00:14:03 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:03| 23   5  71   1   0| 792M 3775M  170M 3106M|  16k 2106B|   0   712k|   0  15.0 |1424  2488 |0.89 0.69 0.50|2.0   0  72|   0     0 |openstack            28749 12%3881k  37k|bash                 2247   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 28 00:14:04 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:04| 25   3  72   0   0| 825M 3742M  170M 3106M|5911B 2214B|   0   300k|   0  6.00 |1169  1783 |1.05 0.73 0.51|2.0   0 1.0|   0     0 |openstack            28749 18%7497k  37k|openstack            287497497k  37k 18%|mysqld       205M|   0     0 |  14   31    0  130    0
Mar 28 00:14:05 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:05| 19   9  72   0   0| 797M 3769M  170M 3106M|8863B 2200B|   0     0 |   0     0 |1503  2474 |1.05 0.73 0.51|2.0   0 170|   0     0 |openstack            28919 14%4728k  73k|bash                 2247   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 28 00:14:06 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:06| 23   4  73   0   0| 824M 3742M  170M 3106M|7637B 2160B|   0   428k|   0  2.00 |1193  1812 |1.05 0.73 0.51|2.0   0   0|   0     0 |openstack            28919 18%6650k   0 |openstack            289196650k   0  18%|mysqld       205M|   0     0 |  14   31    0  140    0
Mar 28 00:14:07 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:07| 22   4  74   0   0| 810M 3757M  170M 3106M|8184B 2160B|   0   336k|   0  6.00 | 934  1157 |1.05 0.73 0.51|2.0   0  23|   0     0 |openstack            28942 20%8564k  73k|bash                 2247   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 28 00:14:08 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:08| 23   6  72   0   0| 788M 3778M  170M 3106M|8476B 2106B|   0   312k|   0  10.0 |1581  2552 |1.05 0.73 0.51|2.0   0  71|   0     0 |openstack            290156.2%2045k   0 |bash                 2247   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 28 00:14:09 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:09| 23   3  73   0   0| 825M 3742M  170M 3107M|7632B 2052B|   0   684k|   0  19.0 | 944  1114 |1.05 0.73 0.52|1.0   0 2.0|   0     0 |openstack            29015 23%9330k  73k|openstack            290159330k  73k 23%|mysqld       205M|   0     0 |  14   31    0  150    0
Mar 28 00:14:10 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:10| 20   9  71   0   0| 788M 3778M  170M 3107M|6586B 2160B|   0     0 |   0     0 |1889  3287 |1.05 0.73 0.52|2.0   0 168|   0     0 |openstack            291856.5%2045k   0 |bash                 2247   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 28 00:14:11 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:11| 23   4  73   0   0| 825M 3741M  170M 3107M|6631B 2160B|   0  2376k|   0  53.0 | 891  1001 |1.05 0.73 0.52|2.0   0 2.0|   0     0 |openstack            29185 24%9333k  73k|openstack            291859333k  73k 24%|mysqld       205M|   0     0 |  14   31    0  158    0
Mar 28 00:14:12 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:12| 22   4  74   0   0| 797M 3770M  170M 3107M|7125B 2160B|   0     0 |   0     0 |1244  2016 |1.05 0.73 0.52|6.0   0  25|   0     0 |openstack            29208 15%4729k  73k|bash                 2247   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 28 00:14:13 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:13| 24   3  74   0   0| 823M 3743M  170M 3107M|9955B 2160B|   0   508k|   0  9.00 |1121  1632 |1.05 0.73 0.52|1.0   0   0|   0     0 |openstack            29208 19%6640k   0 |openstack            292086640k   0  19%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 28 00:14:14 cloud-provider-iscsi-0000000057 dstat.sh[24799]: 28-03 00:14:14| 24   4  72   0   0| 812M 3754M  170M 3107M|7856B 2160B|   0   332k|   0  11.0 | 970  1370 |1.13 0.76 0.52|1.0   0  73|   0     0 |openstack            29283 21%8109k  73k|bash                 2247   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
