-- Logs begin at Mon 2020-03-30 06:26:10 UTC, end at Mon 2020-03-30 07:58:19 UTC. --
Mar 30 07:27:09 cloud-provider-iscsi-0000000068 systemd[1]: Started Devstack devstack@dstat.service.
Mar 30 07:27:09 cloud-provider-iscsi-0000000068 dstat.sh[24012]: [286B blob data]
Mar 30 07:27:09 cloud-provider-iscsi-0000000068 dstat.sh[24012]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 30 07:27:50 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:27:50| 23   3  73   0   0| 766M 4024M  147M 2928M|  16k 4820B|   0  1000k|   0  27.0 | 979  1329 |1.11 0.77 0.51|1.0   0 4.0|   0     0 |uwsgi                261631.5%2539B7331B|bash                 2190   11M  39k  0%|mysqld       205M|   0     0 |  14   30    0   68    0
Mar 30 07:27:51 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:27:51| 21   5  73   0   0| 803M 3986M  148M 2928M|8444B 4814B|   0   424k|   0  12.0 |1268  1986 |1.11 0.77 0.51|1.0   0  74|   0     0 |openstack            27242 22%8921k  37k|openstack            272428921k  37k 22%|mysqld       205M|   0     0 |  14   30    0   68    0
Mar 30 07:27:52 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:27:52| 22   5  73   0   0| 779M 4011M  148M 2928M|8020B 2052B|   0   224k|   0  3.00 |1252  2106 |1.11 0.77 0.51|1.0   0  87|   0     0 |openstack            273297.8%2907k  37k|bash                 2190   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   73    0
Mar 30 07:27:53 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:27:53| 23   3  73   0   0| 767M 4023M  148M 2928M|7550B 4828B|   0   616k|   0  16.0 | 990  1580 |1.11 0.77 0.51|2.0   0  15|   0     0 |uwsgi                261621.8%2483B7336B|bash                 2190   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   78    0
Mar 30 07:27:54 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:27:54| 21   6  73   0   0| 800M 3989M  148M 2928M|9351B 5914B|   0   720k|   0  2.00 | 969  1632 |1.10 0.77 0.51|1.0   0  84|   0     0 |openstack            27428 22%7740k  37k|openstack            274287740k  37k 22%|mysqld       205M|   0     0 |  14   30    0   78    0
Mar 30 07:27:55 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:27:55| 21   8  71   0   0| 768M 4021M  148M 2928M|7088B 2214B|   0   692k|   0  28.0 |1556  2789 |1.10 0.77 0.51|3.0   0 144|   0     0 |uwsgi                261632.2%2483B7336B|bash                 2190   11M  43k0.2%|mysqld       205M|   0     0 |  14   30    0   83    0
Mar 30 07:27:56 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:27:56| 24   3  73   0   0| 808M 3981M  148M 2928M|7293B 7532B|   0  1192k|   0  34.0 | 791   882 |1.10 0.77 0.51|1.0   0 1.0|   0     0 |openstack            27573 25%9807k  37k|openstack            275739807k  37k 25%|mysqld       205M|   0     0 |  14   30    0   83    0
Mar 30 07:27:57 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:27:57| 23   5  73   0   0| 777M 4012M  148M 2928M|7820B 2160B|   0     0 |   0     0 |1246  2269 |1.10 0.77 0.51|1.0   0  21|   0     0 |openstack            275957.5%2105k   0 |bash                 2190   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   92    0
Mar 30 07:27:58 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:27:58| 23   4  73   0   0| 813M 3976M  148M 2928M|  16k 3294B|   0     0 |   0     0 | 858  1371 |1.10 0.77 0.51|1.0   0 1.0|   0     0 |openstack            27595 21%9031k  37k|openstack            275959031k  37k 21%|mysqld       205M|   0     0 |  14   32    0   97    0
Mar 30 07:27:59 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:27:59| 23   5  72   0   0| 802M 3987M  148M 2928M|  16k 5808B|   0   296k|   0  3.00 |1104  1919 |1.10 0.77 0.51|1.0   0  72|   0     0 |openstack            27667 19%7740k  37k|bash                 2190   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  100    0
Mar 30 07:28:00 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:00| 24   4  72   0   0| 767M 4022M  148M 2928M|9342B 2160B|   0   956k|   0  85.0 |1614  2688 |1.10 0.77 0.51|1.0   0  54|   0     0 |uwsgi                261624.0%6165B  19k|bash                 2190   11M  44k  0%|mysqld       205M|   0     0 |  14   30    0  109    0
Mar 30 07:28:01 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:01| 22   6  72   0   0| 810M 3979M  148M 2928M|9794B 8912B|   0     0 |   0     0 | 989  1848 |1.10 0.77 0.51|1.0   0 115|   0     0 |openstack            27836 22%  10M  37k|openstack            27836  10M  37k 22%|mysqld       205M|   0     0 |  14   30    0  109    0
Mar 30 07:28:02 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:02| 23   4  73   0   0| 783M 4006M  148M 2928M|6674B 2052B|   0     0 |   0     0 |1576  2636 |1.10 0.77 0.51|1.0   0  24|   0     0 |openstack            27858 10%4128k  37k|bash                 2190   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  118    0
Mar 30 07:28:03 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:03| 24   3  73   0   0| 813M 3976M  148M 2928M|9968B 3240B|   0   332k|   0  8.00 |1322  2123 |1.10 0.77 0.51|1.0   0   0|   0     0 |openstack            27858 19%7007k   0 |openstack            278587007k   0  19%|mysqld       205M|   0     0 |  14   30    0  126    0
Mar 30 07:28:04 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:04| 23   5  72   0   0| 808M 3981M  148M 2928M|6419B 4216B|   0   288k|   0  6.00 | 969  1396 |1.09 0.78 0.52|1.0   0  72|   0     0 |openstack            27932 23%9875k  37k|bash                 2190   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  126    0
Mar 30 07:28:05 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:05| 21   9  69   1   0| 776M 4013M  148M 2928M|8011B 2308B|   0  3528k|   0   316 |2454  3657 |1.09 0.78 0.52|1.0   0 168|   0     0 |uwsgi                261633.2%4906B  15k|bash                 2190   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  135    0
Mar 30 07:28:06 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:06| 22   4  73   0   0| 813M 3976M  148M 2928M|9499B 8606B|   0   512k|   0  14.0 | 748   870 |1.09 0.78 0.52|1.0   0 1.0|   0     0 |openstack            28101 25%9605k  37k|openstack            281019605k  37k 25%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 30 07:28:07 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:07| 22   5  73   0   0| 788M 4001M  148M 2929M|6845B 2214B|   0     0 |   0     0 |1396  2344 |1.09 0.78 0.52|1.0   0  22|   0     0 |openstack            28123 12%5179k  37k|bash                 2190   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 30 07:28:08 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:08| 25   2  73   0   0| 813M 3975M  148M 2929M|8126B 3294B|   0   296k|   0  3.00 |1132  1882 |1.09 0.78 0.52|1.0   0   0|   0     0 |openstack            28123 19%5956k   0 |openstack            281235956k   0  19%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 30 07:28:09 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:09| 22   6  72   0   0| 800M 3989M  148M 2929M|7529B 5450B|   0     0 |   0     0 | 987  1523 |1.08 0.78 0.52|1.0   0  72|   0     0 |openstack            28195 20%7473k  37k|bash                 2190   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 30 07:28:10 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:10| 25   2  74   0   0| 816M 3973M  148M 2929M|8638B 2160B|   0   760k|   0  9.00 |1352  2211 |1.08 0.78 0.52|1.0   0   0|   0     0 |openstack            28195 17%3671k 725B|openstack            281953671k 725B 17%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 30 07:28:11 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:11| 19   9  71   0   0| 799M 3989M  148M 2929M|  10k 6704B|   0     0 |   0     0 |1382  2393 |1.08 0.78 0.52|1.0   0 169|   0     0 |openstack            28364 16%7048k  37k|bash                 2190   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 30 07:28:12 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:12| 23   5  72   0   0| 775M 4013M  148M 2929M|8160B 4724B|   0     0 |   0     0 |1458  2488 |1.08 0.78 0.52|1.0   0  23|   0     0 |openstack            283883.8%1470k   0 |bash                 2190   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  167    0
Mar 30 07:28:13 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:13| 23   4  73   0   0| 810M 3979M  148M 2929M|7111B 3294B|   0   452k|   0  14.0 | 803  1035 |1.08 0.78 0.52|1.0   0 1.0|   0     0 |openstack            28388 25%9080k  37k|openstack            283889080k  37k 25%|mysqld       205M|   0     0 |  14   30    0  167    0
Mar 30 07:28:14 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:14| 23   5  72   0   0| 791M 3998M  148M 2929M|7077B 2160B|   0   388k|   0  8.00 |1403  2499 |0.99 0.77 0.52|1.0   0  72|   0     0 |openstack            28460 13%4899k  37k|bash                 2190   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Mar 30 07:28:15 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:15| 24   3  73   0   0| 816M 3972M  148M 2929M|  16k 4576B|   0  2148k|   0  50.0 |1422  2182 |0.99 0.77 0.52|1.0   0   0|   0     0 |openstack            28460 17%6244k   0 |openstack            284606244k   0  17%|mysqld       205M|   0     0 |  14   32    0  181    0
Mar 30 07:28:16 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:16| 21   6  73   0   0| 800M 3988M  148M 2929M|9259B 5174B|   0     0 |   0     0 |1310  1941 |0.99 0.77 0.52|1.0   0 110|   0     0 |openstack            28570 17%7739k  37k|bash                 2190   11M  44k0.2%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 30 07:28:17 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:17| 21   7  72   0   0| 771M 4017M  148M 2929M|6908B 3308B|   0   564k|   0  15.0 |1333  2206 |0.99 0.77 0.52|1.0   0  97|   0     0 |uwsgi                261632.0%3541B9099B|bash                 2190   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  187    0
Mar 30 07:28:18 cloud-provider-iscsi-0000000068 dstat.sh[24012]: 30-03 07:28:18| 22   4  74   0   0| 811M 3977M  148M 2929M|9954B 5732B|   0   616k|   0  16.0 | 759   990 |0.99 0.77 0.52|1.0   0 1.0|   0     0 |openstack            28668 25%9991k  37k|openstack            286689991k  37k 25%|mysqld       205M|   0     0 |  14   30    0  187    0
