-- Logs begin at Mon 2020-04-13 09:01:08 UTC, end at Mon 2020-04-13 13:00:30 UTC. --
Apr 13 12:29:10 cloud-provider-iscsi-0000000250 systemd[1]: Started Devstack devstack@dstat.service.
Apr 13 12:29:10 cloud-provider-iscsi-0000000250 dstat.sh[29453]: [286B blob data]
Apr 13 12:29:10 cloud-provider-iscsi-0000000250 dstat.sh[29453]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 13 12:29:20 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:20| 11   9  55  24   0| 640M 4155M  147M 2918M|7109B 2052B|   0    89M|   0  1057 |2626  4971 |0.60 0.59 0.45|1.0   0   0|   0     0 |mysqld               287348.8%   0    0 |python3.6            6150  271k 563k1.8%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 13 12:29:21 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:21| 11   3  73  13   0| 642M 4152M  148M 2918M|6244B 2214B|   0  8856k|   0   721 |4315  9143 |0.60 0.59 0.45|  0 1.0   0|   0     0 |keystone-manage      307667.0%  37k  25k|keystone-manage      30766  37k  25k7.0%|mysqld       197M|   0     0 |  14    7    0    6    0
Apr 13 12:29:22 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:22| 10   6  71  13   0| 644M 4149M  148M 2919M|5637B 2160B|   0  9764k|   0   793 |4524    10k|0.60 0.59 0.45|  0 1.0   0|   0     0 |mysqld               287347.2%   0    0 |keystone-manage      30766  31k  20k6.2%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 13 12:29:23 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:23| 21   5  68   6   0| 646M 4146M  148M 2920M|  12k 2160B|   0  5408k|   0   409 |3757    13k|0.60 0.59 0.45|2.0   0 2.0|   0     0 |keystone-manage      30766 14%  58k 366k|python3.6            6150  343k 716k3.0%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 13 12:29:24 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:24| 14   6  69  11   0| 648M 4143M  149M 2921M|6848B 2052B|   0  7560k|   0   600 |4354    12k|0.72 0.61 0.46|1.0 1.0   0|   0     0 |keystone-manage      307669.0%  42k 353k|python3.6            6150  338k 704k1.5%|mysqld       201M|   0     0 |  14    7    0    6    0
Apr 13 12:29:25 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:25| 17   5  70   8   0| 647M 4143M  149M 2921M|5888B 2160B|   0  7824k|   0   589 |4309    13k|0.72 0.61 0.46|2.0   0   0|   0     0 |keystone-manage      30766 11%  49k  33k|keystone-manage      30766  49k  33k 11%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 13 12:29:26 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:26| 21   5  73   0   0| 610M 4180M  149M 2921M|8551B 2160B|   0     0 |   0     0 |1076  1421 |0.72 0.61 0.46|1.0   0  78|   0     0 |keystone-manage      30846 18%7900k  37k|bash                 2401   17M1898k1.0%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 13 12:29:27 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:27| 23   3  72   2   0| 589M 4201M  149M 2922M|6019B 2106B|   0  6760k|   0  73.0 |1159  1509 |0.72 0.61 0.46|2.0   0  11|   0     0 |keystone-manage      308574.8%2172k  37k|bash                 2401   16M  39k  0%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 13 12:29:28 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:28| 24   3  74   0   0| 631M 4158M  149M 2922M|6706B 2214B|   0  6700k|   0  68.0 | 860  1204 |0.72 0.61 0.46|3.0   0   0|   0     0 |keystone-manage      30857 25%  11M   0 |keystone-manage      30857  11M   0  25%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 13 12:29:29 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:29| 14  15  68   2   0| 579M 4209M  149M 2924M|7282B 2160B|   0  6592k|   0   141 |2718  4507 |0.90 0.65 0.47|1.0   0 299|   0     0 |bash                 2401 2.8%  17M  58k|bash                 2401   17M  58k2.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 13 12:29:30 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:30| 14  21  64   1   0| 579M 4208M  149M 2925M|6978B 2168B|   0  3916k|   0   177 |3766  6265 |0.90 0.65 0.47|1.0   0 407|   0     0 |systemd              1    3.0%   0    0 |bash                 2401 3303k  25k2.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 13 12:29:31 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:31| 39  12  48   0   0| 643M 4143M  149M 2925M|6939B 2160B|   0     0 |   0     0 |2763  4132 |0.90 0.65 0.47|3.0   0 170|   0     0 |uwsgi                31603 17%7595k  37k|uwsgi                316037595k  37k 17%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 13 12:29:32 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:32| 43   6  49   2   0| 723M 4062M  149M 2926M|  14k 2160B| 148k  452k|5.00  60.0 | 948   727 |0.90 0.65 0.47|3.0   0   0|   0     0 |uwsgi                31604 25%  11M 396k|uwsgi                31604  11M 396k 25%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 13 12:29:33 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:33| 36  12  52   0   0| 749M 4034M  149M 2928M|  14k 2052B|   0    80k|   0  10.0 |2267  6531 |0.90 0.65 0.47|4.0   0 178|   0     0 |uwsgi                31603 14% 877k 397k|keystone-manage      318812109k  37k3.0%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 13 12:29:34 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:34| 23   3  74   0   0| 796M 3987M  149M 2928M|6821B 2160B|   0     0 |   0     0 | 768   918 |0.99 0.67 0.48|2.0   0   0|   0     0 |keystone-manage      31881 25%  13M   0 |keystone-manage      31881  13M   0  25%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 13 12:29:35 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:35| 24   3  73   1   0| 823M 3960M  149M 2928M|9155B 2106B|   0    10M|   0   172 |1550  2329 |0.99 0.67 0.48|1.0   0 2.0|   0     0 |keystone-manage      31881 23%3016k  13k|keystone-manage      318813016k  13k 23%|mysqld       203M|   0     0 |  14    5    0   11    0
Apr 13 12:29:36 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:36| 23   4  72   1   0| 780M 4003M  149M 2928M|8597B 2214B|   0  5488k|   0   116 |1163  1662 |0.99 0.67 0.48|2.0   0  53|   0     0 |openstack            31966 21%8668k  37k|bash                 2401   18M  50k0.2%|mysqld       203M|   0     0 |  14    5    0   11    0
Apr 13 12:29:37 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:37| 22   3  73   2   0| 757M 4026M  149M 2928M|7784B 2160B|  72k    0 |18.0     0 |1245  1925 |0.99 0.67 0.48|1.0   0  10|   0     0 |uwsgi                316037.0% 131k9793B|bash                 2401   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 13 12:29:38 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:38| 22   4  74   0   0| 794M 3989M  149M 2928M|7258B 2160B|   0   960k|   0  7.00 | 848  1276 |0.99 0.67 0.48|1.0   0  52|   0     0 |openstack            32028 23%8456k  37k|openstack            320288456k  37k 23%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 13 12:29:39 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:39| 21   7  72   0   0| 770M 4012M  149M 2928M|8142B 2052B|   0     0 |   0     0 |1369  2193 |0.99 0.68 0.48|1.0   0  99|   0     0 |openstack            321286.0%2056k   0 |bash                 2401   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Apr 13 12:29:40 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:40| 23   3  74   0   0| 806M 3976M  149M 2928M|7351B 2160B|   0   984k|   0  13.0 | 826  1034 |0.99 0.68 0.48|2.0   0 1.0|   0     0 |openstack            32128 23%9177k  37k|openstack            321289177k  37k 23%|mysqld       205M|   0     0 |  14   29    0   24    0
Apr 13 12:29:41 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:41| 23   4  73   0   0| 779M 4003M  149M 2928M|  10k 2106B|   0     0 |   0     0 |1218  1938 |0.99 0.68 0.48|3.0   0  22|   0     0 |openstack            32150 16%4858k  37k|bash                 2401   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   29    0
Apr 13 12:29:42 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:42| 24   3  73   0   0| 807M 3975M  149M 2928M|5496B 2106B|   0   120k|   0  8.00 |1152  2022 |0.99 0.68 0.48|2.0   0 2.0|   0     0 |openstack            32150 17%6366k   0 |openstack            321506366k   0  17%|mysqld       205M|   0     0 |  14   31    0   36    0
Apr 13 12:29:43 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:43| 23   5  72   0   0| 798M 3985M  149M 2928M|5398B 2160B|   0   100k|   0  11.0 |1096  1570 |0.99 0.68 0.48|3.0   0  74|   0     0 |openstack            32224 18%7743k  37k|bash                 2401   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Apr 13 12:29:44 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:44| 23   5  72   0   0| 764M 4018M  149M 2928M|  10k 2202B|   0     0 |   0     0 |1653  2813 |0.91 0.67 0.48|2.0   0  84|   0     0 |uwsgi                316034.5%5041B  16k|bash                 2401   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0   45    0
Apr 13 12:29:45 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:45| 23   3  74   0   0| 805M 3977M  149M 2928M|  15k 2160B|   0   336k|   0  19.0 | 857  1009 |0.91 0.67 0.48|3.0   0  17|   0     0 |openstack            32327 24%  10M  37k|openstack            32327  10M  37k 24%|mysqld       205M|   0     0 |  14   29    0   45    0
Apr 13 12:29:46 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:46| 21   6  73   0   0| 783M 3999M  149M 2928M|5994B 2160B|   0  2772k|   0  53.0 |1326  2051 |0.91 0.67 0.48|3.0   0  69|   0     0 |openstack            32396 10%4703k  37k|bash                 2401   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   50    0
Apr 13 12:29:47 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:47| 24   3  73   0   0| 813M 3969M  149M 2928M|7132B 2106B|   0   128k|   0  8.00 |1038  1684 |0.91 0.67 0.48|1.0   0 2.0|   0     0 |openstack            32396 17%6545k   0 |openstack            323966545k   0  17%|mysqld       205M|   0     0 |  14   31    0   55    0
Apr 13 12:29:48 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:48| 21   6  73   0   0| 797M 3985M  149M 2928M|8005B 2160B|   0     0 |   0     0 |1043  1438 |0.91 0.67 0.48|1.0   0  69|   0     0 |openstack            32467 17%7742k  37k|bash                 2401   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Apr 13 12:29:49 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:49| 22   5  73   0   0| 776M 4005M  149M 2929M|  15k 2106B|   0   144k|   0  12.0 |1292  2030 |0.92 0.67 0.48|1.0   0  68|   0     0 |openstack            325365.0%1945k   0 |bash                 2401   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   60    0
Apr 13 12:29:50 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:50| 24   2  73   0   0| 809M 3973M  150M 2929M|7948B 2160B|   0   468k|   0  24.0 | 881   979 |0.92 0.67 0.48|1.0   0 1.0|   0     0 |openstack            32536 25%8694k  37k|openstack            325368694k  37k 25%|mysqld       205M|   0     0 |  14   29    0   60    0
Apr 13 12:29:51 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:51| 22   5  72   1   0| 792M 3990M  150M 2929M|6247B 2094B|   0  5704k|   0   291 |1576  1955 |0.92 0.67 0.48|1.0   0  73|   0     0 |openstack            32609 13%5819k  37k|bash                 2401   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   64    0
Apr 13 12:29:52 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:52| 21   6  73   0   0| 770M 4011M  150M 2929M|9186B 2106B|   0    48k|   0  4.00 |1284  1885 |0.92 0.67 0.48|1.0   0  77|   0     0 |uwsgi                316041.5%2538B7331B|bash                 2401   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   69    0
Apr 13 12:29:53 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:53| 23   3  74   0   0| 806M 3975M  150M 2929M|7936B 2214B|   0   204k|   0  14.0 | 855   990 |0.92 0.67 0.48|1.0   0 3.0|   0     0 |openstack            32687 25%9098k  37k|openstack            326879098k  37k 25%|mysqld       205M|   0     0 |  14   29    0   69    0
Apr 13 12:29:54 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:54| 20   7  73   1   0| 777M 4004M  150M 2929M|7832B 2106B|   0    80k|   0  8.00 |1343  2011 |0.92 0.68 0.49|1.0   0  85|   0     0 |openstack            307  8.0%2037k   0 |bash                 2401   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   74    0
Apr 13 12:29:55 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:55| 23   3  74   0   0| 815M 3967M  150M 2929M|  20k 2214B|   0   204k|   0  14.0 | 995  1416 |0.92 0.68 0.49|2.0   0 1.0|   0     0 |openstack            307   21%9210k  37k|openstack            307  9210k  37k 21%|mysqld       205M|   0     0 |  14   29    0   79    0
Apr 13 12:29:56 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:56| 21   6  73   0   0| 802M 3980M  150M 2929M|9268B 2106B|   0   828k|   0  14.0 |1042  1623 |0.92 0.68 0.49|1.0   0  98|   0     0 |openstack            415   19%7743k  37k|bash                 2401   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   79    0
Apr 13 12:29:57 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:57| 21   9  70   0   0| 778M 4003M  150M 2929M|  10k 2160B|   0   376k|   0  23.0 |1552  2779 |0.92 0.68 0.49|2.0   0 144|   0     0 |openstack            565  3.0%1917k   0 |bash                 2401   11M  43k  0%|mysqld       205M|   0     0 |  14   29    0   84    0
Apr 13 12:29:58 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:58| 23   3  74   0   0| 816M 3966M  150M 2929M|7137B 2106B|   0   824k|   0  26.0 | 930  1151 |0.92 0.68 0.49|2.0   0 1.0|   0     0 |openstack            565   24%9316k  37k|openstack            565  9316k  37k 24%|mysqld       205M|   0     0 |  14   31    0   86    0
Apr 13 12:29:59 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:29:59| 23   4  73   0   0| 790M 3991M  150M 2929M|9794B 2106B|   0     0 |   0     0 |1396  2030 |0.93 0.69 0.49|1.0   0  22|   0     0 |openstack            587   14%5413k  37k|bash                 2401   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   93    0
Apr 13 12:30:00 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:00| 23   4  73   0   0| 813M 3968M  150M 2929M|6635B 2106B|   0     0 |   0     0 | 988  1493 |0.93 0.69 0.49|1.0   0   0|   0     0 |openstack            587   20%5812k   0 |openstack            587  5812k   0  20%|mysqld       205M|   0     0 |  14   31    0  100    0
Apr 13 12:30:01 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:01| 23   5  72   1   0| 803M 3978M  150M 2929M|6568B 2106B|   0  1004k|   0   134 |1251  1467 |0.93 0.69 0.49|3.0 1.0  72|   0     0 |openstack            661   20%7904k  37k|bash                 2401   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  101    0
Apr 13 12:30:02 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:02| 20   9  71   0   0| 774M 4007M  150M 2929M|6795B 2214B|   0    24k|   0  4.00 |1824  3333 |0.93 0.69 0.49|3.0   0 168|   0     0 |uwsgi                316043.2%4908B  15k|bash                 2401   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  111    0
Apr 13 12:30:03 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:03| 24   3  73   0   0| 816M 3965M  150M 2929M|6292B 2106B|   0   148k|   0  9.00 | 829  1006 |0.93 0.69 0.49|3.0   0 3.0|   0     0 |openstack            839   25%  10M  37k|openstack            839    10M  37k 25%|mysqld       205M|   0     0 |  14   29    0  112    1
Apr 13 12:30:04 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:04| 24   4  73   0   0| 797M 3985M  150M 2929M|5740B 2214B|   0    36k|   0  5.00 |1344  2069 |0.94 0.69 0.49|1.0   0  22|   0     0 |openstack            866   15%6846k  37k|bash                 2401   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  119    0
Apr 13 12:30:05 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:05| 23   5  72   0   0| 779M 4002M  150M 2929M|7662B 2160B|   0   116k|   0  12.0 |1252  2226 |0.94 0.69 0.49|3.0   0  71|   0     0 |openstack            945  2.8%1926k   0 |bash                 2401   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  127    0
Apr 13 12:30:06 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:06| 22   4  73   0   0| 813M 3968M  150M 2929M|6998B 2106B|   0  1000k|   0  26.0 | 804   873 |0.94 0.69 0.49|1.0   0 1.0|   0     0 |openstack            945   25%8690k  37k|openstack            945  8690k  37k 25%|mysqld       205M|   0     0 |  14   29    0  127    0
Apr 13 12:30:07 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:07| 19   9  71   0   0| 779M 4002M  150M 2929M|6388B 2106B|   0    36k|   0  6.00 |1628  3152 |0.94 0.69 0.49|1.0   0 168|   0     0 |openstack            1118 5.0%1945k   0 |bash                 2401   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  133    0
Apr 13 12:30:08 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:08| 23   4  74   0   0| 812M 3968M  150M 2929M|8330B 2160B|   0     0 |   0     0 | 744   824 |0.94 0.69 0.49|1.0   0 1.0|   0     0 |openstack            1118  25%8702k  37k|openstack            1118 8702k  37k 25%|mysqld       205M|   0     0 |  14   29    0  133    0
Apr 13 12:30:09 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:09| 23   4  73   0   0| 782M 3999M  150M 2930M|  15k 2106B|   0    60k|   0  6.00 |1272  2015 |0.94 0.70 0.50|1.0   0  22|   0     0 |openstack            1140  11%3589k  37k|bash                 2401   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  142    0
Apr 13 12:30:10 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:10| 24   3  74   0   0| 814M 3966M  150M 2930M|6374B 2200B|   0     0 |   0     0 |1007  1631 |0.94 0.70 0.50|  0 1.0   0|   0     0 |openstack            1140  19%7635k   0 |openstack            1140 7635k   0  19%|mysqld       205M|   0     0 |  14   29    0  150    0
Apr 13 12:30:11 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:11| 22   5  72   0   0| 804M 3977M  150M 2930M|6040B 2160B|   0   528k|   0  6.00 | 888  1333 |0.94 0.70 0.50|1.0   0  72|   0     0 |openstack            1212  20%8063k  37k|bash                 2401   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  150    0
Apr 13 12:30:12 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:12| 21   7  72   0   0| 768M 4013M  150M 2930M|6853B 2160B|   0     0 |   0     0 |1448  2618 |0.94 0.70 0.50|1.0   0  82|   0     0 |uwsgi                316044.5%4923B  15k|bash                 2401   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  159    0
Apr 13 12:30:13 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:13| 23   6  72   0   0| 813M 3968M  150M 2930M|6666B 2160B|   0   168k|   0  9.00 | 935  1499 |0.94 0.70 0.50|1.0   0  89|   0     0 |openstack            1383  23%  10M  37k|openstack            1383   10M  37k 23%|mysqld       205M|   0     0 |  14   29    0  159    0
Apr 13 12:30:14 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:14| 23   4  73   0   0| 793M 3988M  150M 2930M|7178B 2160B|   0    36k|   0  6.00 |1332  2128 |0.95 0.70 0.50|2.0   0  22|   0     0 |openstack            1407  13%5758k  37k|bash                 2401   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  168    0
Apr 13 12:30:15 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:15| 23   5  71   0   0| 774M 4006M  150M 2930M|  13k 2160B|   0   152k|   0  14.0 |1530  2373 |0.95 0.70 0.50|1.0   0  71|   0     0 |uwsgi                316042.8%5161B  15k|bash                 2401   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  174    0
Apr 13 12:30:16 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:16| 24   3  73   0   0| 817M 3963M  150M 2930M|7759B 2160B|   0  2568k|   0  69.0 | 918  1175 |0.95 0.70 0.50|3.0   0 1.0|   0     0 |openstack            1480  23%  10M  37k|openstack            1480   10M  37k 23%|mysqld       205M|   0     0 |  14   31    0  176    0
Apr 13 12:30:17 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:17| 21   7  73   0   0| 790M 3990M  150M 2930M|9684B 1944B|   0     0 |   0     0 |1614  2559 |0.95 0.70 0.50|1.0   0 110|   0     0 |openstack            1595  11%4632k  37k|bash                 2401   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  183    0
Apr 13 12:30:18 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:18| 23   3  74   0   0| 816M 3964M  150M 2930M|8166B 2160B|   0    44k|   0  3.00 | 936  1303 |0.95 0.70 0.50|1.0   0   0|   0     0 |openstack            1595  21%6615k  33B|openstack            1595 6615k  33B 21%|mysqld       205M|   0     0 |  14   29    0  188    0
Apr 13 12:30:19 cloud-provider-iscsi-0000000250 dstat.sh[29453]: 13-04 12:30:19| 20   7  73   0   0| 802M 3978M  150M 2930M|7131B 2160B|   0     0 |   0     0 |1083  1584 |0.95 0.71 0.50|1.0   0  98|   0     0 |openstack            1693  20%7743k  37k|bash                 2401   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  188    0
