-- Logs begin at Fri 2020-03-13 14:30:32 UTC, end at Fri 2020-03-13 16:01:26 UTC. --
Mar 13 15:50:17 cloud-provider1-0000015752 systemd[1]: Started Devstack devstack@dstat.service.
Mar 13 15:50:17 cloud-provider1-0000015752 dstat.sh[30333]: [286B blob data]
Mar 13 15:50:17 cloud-provider1-0000015752 dstat.sh[30333]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 13 15:50:27 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:27| 10   4  70  14   0| 646M 3838M  168M 3185M|6949B 2160B|   0  9404k|   0   757 |4692  8973 |0.75 0.66 0.49|1.0   0   0|   0     0 |mysqld               296086.5%   0    0 |keystone-manage      31644  29k  19k5.0%|mysqld       198M|   0     0 |  14    7    0    5    0
Mar 13 15:50:28 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:28| 18   4  69   9   0| 648M 3834M  168M 3186M|6531B 2106B|   0  7044k|   0   541 |4578    12k|0.75 0.66 0.49|2.0   0   0|   0     0 |keystone-manage      31644 11%  49k 378k|python               5862  359k 745k2.0%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 13 15:50:29 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:29| 17   5  68   9   0| 650M 3831M  168M 3187M|5402B 2214B|   0  8092k|   0   636 |5394    14k|0.75 0.66 0.49|  0 1.0   0|   0     0 |keystone-manage      31644 11%  59k 383k|python               5862  360k 750k1.5%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 13 15:50:30 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:30| 15   5  71   8   0| 651M 3830M  169M 3188M|  16k 2106B|   0  7684k|   0   581 |4983    12k|0.75 0.66 0.49|1.0   0   0|   0     0 |keystone-manage      31644 12%  47k  34k|keystone-manage      31644  47k  34k 12%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 13 15:50:31 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:31| 21   6  71   2   0| 611M 3870M  169M 3188M|  13k 2214B|   0    49M|   0   487 |1500  1435 |0.75 0.66 0.49|2.0   0  79|   0     0 |keystone-manage      31725 17%8097k  73k|bash                 1941   18M2010k1.0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 13 15:50:32 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:32| 24   3  72   2   0| 647M 3833M  169M 3188M|7441B 1944B|   0  7504k|   0  73.0 | 860  1215 |0.77 0.66 0.50|1.0   0 2.0|   0     0 |keystone-manage      31725 25%9103k1554B|keystone-manage      317259103k1554B 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 13 15:50:33 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:33| 23   3  73   0   0| 619M 3860M  169M 3189M|6488B 2160B|   0  6712k|   0  68.0 |1008  1477 |0.77 0.66 0.50|2.0   0  12|   0     0 |keystone-manage      31739 24%  10M  73k|bash                 1941   17M  76k  0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 13 15:50:34 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:34| 18  10  70   2   0| 578M 3900M  169M 3190M|5376B 2160B|   0  6324k|   0   137 |2210  3849 |0.77 0.66 0.50|4.0   0 237|   0     0 |bash                 1941 2.0%  17M  90k|bash                 1941   17M  90k2.0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 13 15:50:35 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:35| 12  21  67   0   0| 577M 3900M  169M 3191M|7897B 2160B|   0   140k|   0  17.0 |2760  5515 |0.77 0.66 0.50|1.0   0 436|   0     0 |bash                 1941 2.2%4052k  29k|bash                 1941 4052k  29k2.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 13 15:50:36 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:36| 35  16  48   1   0| 614M 3862M  169M 3191M|8026B 2160B|   0    19M|   0   335 |4353  7874 |0.77 0.66 0.50|2.0   0 201|   0     0 |uwsgi                32484 13%3247k  37k|uwsgi                324853295k  37k 13%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 13 15:50:37 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:37| 41   5  51   4   0| 714M 3762M  169M 3192M|8196B 2160B| 140k    0 |4.00     0 | 924   719 |0.87 0.68 0.51|  0 2.0 2.0|   0     0 |uwsgi                32484 22%  12M  38k|uwsgi                32484  12M  38k 22%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 13 15:50:38 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:38| 40   8  49   2   0| 746M 3728M  169M 3194M|5983B 2160B|8192B  508k|1.00  72.0 |1946  5111 |0.87 0.68 0.51|3.0   0  68|   0     0 |uwsgi                32484 21%3311k 760k|uwsgi                324843311k 760k 21%|mysqld       200M|   0     0 |  14    5    0    8    0
Mar 13 15:50:39 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:39| 23   6  71   0   0| 788M 3685M  169M 3194M|5705B 2202B|   0     0 |   0     0 |1787  2283 |0.87 0.68 0.51|1.0   0 107|   0     0 |keystone-manage      32762 21%  10M  73k|keystone-manage      32762  10M  73k 21%|mysqld       200M|   0     0 |  14    5    0    8    0
Mar 13 15:50:40 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:40| 23   3  74   0   0| 829M 3644M  169M 3194M|6354B 2160B|   0   820k|   0  4.00 | 779  1030 |0.87 0.68 0.51|1.0   0 2.0|   0     0 |keystone-manage      32762 24%8537k  10k|keystone-manage      327628537k  10k 24%|mysqld       203M|   0     0 |  14    7    0    8    0
Mar 13 15:50:41 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:41| 21   6  73   1   0| 762M 3711M  169M 3194M|5115B 2160B|   0  2716k|   0   291 |1944  2290 |0.87 0.68 0.51|1.0 1.0  52|   0     0 |openstack            381  5.2%2045k   0 |bash                 1941   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 13 15:50:42 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:42| 23   3  74   0   0| 802M 3671M  169M 3194M|6351B 1944B|   0  5716k|   0   217 |1308  1284 |0.88 0.69 0.51|1.0   0 4.0|   0     0 |openstack            381   22%9343k  73k|openstack            381  9343k  73k 22%|mysqld       203M|   0     0 |  14   13    0   12    0
Mar 13 15:50:43 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:43| 21   4  73   2   0| 772M 3700M  169M 3194M|  15k 2160B|  68k    0 |17.0     0 |1392  2040 |0.88 0.69 0.51|2.0   0  61|   0     0 |uwsgi                324856.8% 137k9303B|bash                 1941   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 13 15:50:44 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:44| 23   4  74   0   0| 809M 3664M  169M 3194M|5034B 2160B|   0   668k|   0  7.00 | 728   861 |0.88 0.69 0.51|2.0   0 2.0|   0     0 |openstack            457   25%9288k  73k|openstack            457  9288k  73k 25%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 13 15:50:45 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:45| 21   7  71   0   0| 781M 3691M  169M 3194M|8789B 2106B|   0     0 |   0     0 |1418  2108 |0.88 0.69 0.51|2.0   0 100|   0     0 |openstack            560  9.8%2897k  37k|bash                 1941   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 13 15:50:46 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:46| 23   3  74   0   0| 815M 3657M  169M 3195M|5668B 2214B|   0     0 |   0     0 | 817  1081 |0.88 0.69 0.51|2.0   0 1.0|   0     0 |openstack            560   23%8480k  37k|openstack            560  8480k  37k 23%|mysqld       205M|   0     0 |  14   31    0   24    0
Mar 13 15:50:47 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:47| 22   5  73   1   0| 801M 3671M  169M 3195M|  15k 2160B|   0  9736k|   0   121 |1069  1762 |0.89 0.70 0.51|3.0   0  23|   0     0 |openstack            583   17%8020k  73k|bash                 1941   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 13 15:50:48 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:48| 24   2  73   0   0| 770M 3702M  169M 3195M|7425B 2160B|   0   456k|   0  11.0 |1192  1954 |0.89 0.70 0.51|4.0   0  11|   0     0 |uwsgi                32484 10% 835k  16k|bash                 1941   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 13 15:50:49 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:49| 23   5  72   0   0| 816M 3656M  169M 3195M|7017B 2160B|   0   336k|   0  20.0 | 958  1349 |0.89 0.70 0.51|3.0   0  64|   0     0 |openstack            660   23%  10M  73k|openstack            660    10M  73k 23%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 13 15:50:50 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:50| 22   6  73   0   0| 783M 3689M  169M 3195M|  11k 2160B|   0     0 |   0     0 |1458  2641 |0.89 0.70 0.51|2.0   0 100|   0     0 |openstack            763  9.5%2391k   0 |bash                 1941   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 13 15:50:51 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:51| 23   3  74   0   0| 819M 3652M  169M 3195M|7814B 1944B|   0    56k|   0  5.00 | 871  1163 |0.89 0.70 0.51|2.0   0 2.0|   0     0 |openstack            763   22%8987k  73k|openstack            763  8987k  73k 22%|mysqld       205M|   0     0 |  14   31    0   48    0
Mar 13 15:50:52 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:52| 21   6  72   0   0| 806M 3666M  169M 3195M|6792B 2160B|   0  2524k|   0  34.0 |1180  1586 |0.98 0.72 0.52|2.0   0  72|   0     0 |openstack            837   18%8020k  73k|bash                 1941   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 13 15:50:53 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:53| 22   5  73   0   0| 775M 3697M  169M 3195M|7040B 2160B|   0   100k|   0  3.00 |1191  1897 |0.98 0.72 0.52|2.0   0  39|   0     0 |uwsgi                324857.2% 834k  12k|bash                 1941   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 13 15:50:54 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:54| 22   4  73   0   0| 814M 3658M  169M 3195M|  10k 2160B|   0   208k|   0  14.0 | 847  1032 |0.98 0.72 0.52|1.0   0  33|   0     0 |openstack            919   24%9414k  73k|openstack            919  9414k  73k 24%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 13 15:50:55 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:55| 22   5  72   0   0| 785M 3687M  169M 3195M|9555B 2160B|   0   124k|   0  11.0 |1233  1872 |0.98 0.72 0.52|1.0   0  68|   0     0 |uwsgi                324857.0%2535B8072B|bash                 1941   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 13 15:50:56 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:56| 24   3  73   0   0| 821M 3651M  169M 3195M|8045B 2160B|   0   336k|   0  20.0 | 836   879 |0.98 0.72 0.52|1.0   0 2.0|   0     0 |openstack            996   25%9277k  73k|openstack            996  9277k  73k 25%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 13 15:50:57 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:57| 22   5  73   0   0| 802M 3669M  169M 3195M|  15k 2094B|   0  1248k|   0  31.0 |1180  1787 |0.98 0.72 0.52|1.0   0  74|   0     0 |openstack            1073  14%6047k  73k|bash                 1941   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 13 15:50:58 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:58| 20   6  73   0   0| 780M 3691M  169M 3195M|6947B 2268B|   0   236k|   0  9.00 |1104  1739 |0.98 0.72 0.52|1.0   0  77|   0     0 |uwsgi                324852.5%2539B7591B|bash                 1941   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 13 15:50:59 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:50:59| 22   4  73   0   0| 823M 3649M  169M 3195M|5342B 2160B|   0   208k|   0  16.0 | 747   831 |0.98 0.72 0.52|1.0   0 2.0|   0     0 |openstack            1152  25%  10M  73k|openstack            1152   10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 13 15:51:00 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:00| 22   5  73   0   0| 795M 3677M  169M 3195M|4819B 1998B|   0    32k|   0  3.00 |1262  2020 |0.98 0.72 0.52|1.0   0  87|   0     0 |openstack            1240  13%4304k  73k|bash                 1941   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 13 15:51:01 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:01| 23   4  73   0   0| 776M 3695M  169M 3195M|6434B 2106B|   0    56k|   0  3.00 |1098  1628 |0.98 0.72 0.52|3.0   0  25|   0     0 |uwsgi                324842.0%2483B7596B|bash                 1941   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 13 15:51:02 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:02| 21   6  73   0   0| 812M 3660M  169M 3195M|7041B 2160B|   0   836k|   0  8.00 | 983  1409 |0.98 0.73 0.53|1.0   0  76|   0     0 |openstack            1342  22%8109k  73k|openstack            1342 8109k  73k 22%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 13 15:51:03 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:03| 20   8  72   0   0| 779M 3693M  169M 3195M|  14k 2160B|   0   244k|   0  23.0 |1572  2713 |0.98 0.73 0.53|2.0   0 144|   0     0 |uwsgi                324852.5%2483B7596B|bash                 1941   11M  80k  0%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 13 15:51:04 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:04| 24   3  74   0   0| 820M 3651M  169M 3195M|7403B 2160B|   0   888k|   0  33.0 | 713   866 |0.98 0.73 0.53|1.0   0 2.0|   0     0 |openstack            1491  25%  10M  73k|openstack            1491   10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 13 15:51:05 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:05| 24   3  73   0   0| 786M 3685M  169M 3196M|7277B 2202B|   0    64k|   0  6.00 |1250  2209 |0.98 0.73 0.53|1.0   0  21|   0     0 |openstack            1519  10%2063k   0 |bash                 1941   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 13 15:51:06 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:06| 23   3  73   0   0| 823M 3648M  169M 3196M|6183B 2106B|   0     0 |   0     0 | 943  1408 |0.98 0.73 0.53|1.0   0 2.0|   0     0 |openstack            1519  22%9305k  73k|openstack            1519 9305k  73k 22%|mysqld       205M|   0     0 |  14   31    0   97    0
Mar 13 15:51:07 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:07| 23   5  72   1   0| 808M 3663M  169M 3196M|6702B 2160B|   0   668k|   0  91.0 |1340  1858 |0.98 0.73 0.53|1.0   0  73|   0     0 |openstack            1592  17%7055k  73k|bash                 1941   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 13 15:51:08 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:08| 24   3  73   0   0| 826M 3645M  169M 3196M|6977B 2214B|   0     0 |   0     0 |1290  1987 |0.98 0.73 0.53|1.0   0   0|   0     0 |openstack            1592  17%4322k 725B|openstack            1592 4322k 725B 17%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 13 15:51:09 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:09| 19   9  72   0   0| 807M 3663M  169M 3196M|6509B 1890B|   0     0 |   0     0 |1336  2069 |0.98 0.73 0.53|3.0   0 170|   0     0 |openstack            1762  16%6944k  73k|bash                 1941   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 13 15:51:10 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:10| 25   2  73   0   0| 826M 3645M  169M 3196M|  16k 2214B|   0     0 |   0     0 |1291  1915 |0.98 0.73 0.53|2.0   0   0|   0     0 |uwsgi                324854.2%6163B  19k|bash                 1693   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 13 15:51:11 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:11| 23   4  73   0   0| 816M 3655M  169M 3196M|6840B 2106B|   0     0 |   0     0 | 835   998 |0.98 0.73 0.53|2.0   0  23|   0     0 |openstack            1785  24%9791k  73k|bash                 1941   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 13 15:51:12 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:12| 23   6  71   1   0| 789M 3681M  169M 3196M|8042B 2160B|   0  2416k|   0   227 |1866  2448 |0.98 0.74 0.53|1.0   0  73|   0     0 |openstack            1860 5.8%2045k   0 |bash                 1941   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 13 15:51:13 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:13| 23   3  74   0   0| 827M 3644M  169M 3196M|6796B 2214B|   0   368k|   0  16.0 |1008  1334 |0.98 0.74 0.53|1.0   0 2.0|   0     0 |openstack            1860  22%9332k  73k|openstack            1860 9332k  73k 22%|mysqld       205M|   0     0 |  14   31    0  130    0
Mar 13 15:51:14 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:14| 20   9  71   0   0| 794M 3677M  169M 3196M|9156B 2214B|   0     0 |   0     0 |1555  2607 |0.98 0.74 0.53|1.0   0 169|   0     0 |openstack            2031  10%3264k  37k|bash                 1941   11M  83k  0%|mysqld       205M|   0     0 |  14   29    0  133    0
Mar 13 15:51:15 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:15| 24   3  73   0   0| 827M 3644M  169M 3196M|7658B 2200B|   0     0 |   0     0 | 869  1230 |0.98 0.74 0.53|2.0   0 1.0|   0     0 |openstack            2031  21%8113k  37k|openstack            2031 8113k  37k 21%|mysqld       205M|   0     0 |  14   31    0  139    0
Mar 13 15:51:16 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:16| 22   5  73   0   0| 808M 3662M  169M 3196M|6752B 2160B|   0     0 |   0     0 |1069  1400 |0.98 0.74 0.53|2.0   0  23|   0     0 |openstack            2054  17%7314k  73k|bash                 1941   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  142    0
Mar 13 15:51:17 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:17| 23   5  71   0   0| 784M 3686M  169M 3196M|6266B 2106B|   0    52k|   0  4.00 |1120  1899 |0.99 0.74 0.53|1.0   0  71|   0     0 |uwsgi                324853.0%5177B  15k|bash                 1941   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  150    0
Mar 13 15:51:18 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:18| 24   3  73   0   0| 823M 3647M  169M 3196M|5868B 1890B|   0   196k|   0  15.0 | 726   786 |0.99 0.74 0.53|1.0   0 2.0|   0     0 |openstack            2127  25%9651k  73k|openstack            2127 9651k  73k 25%|mysqld       205M|   0     0 |  14   29    0  150    0
Mar 13 15:51:19 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:19| 21   8  71   0   0| 790M 3681M  169M 3196M|8416B 2214B|   0    64k|   0  6.00 |1675  2942 |0.99 0.74 0.53|2.0   0 168|   0     0 |openstack            2297 7.0%2045k   0 |bash                 1941   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  159    0
Mar 13 15:51:20 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:20| 23   4  74   0   0| 827M 3643M  169M 3196M|6346B 2214B|   0     0 |   0     0 | 833   992 |0.99 0.74 0.53|2.0   0 2.0|   0     0 |openstack            2297  24%9332k  73k|openstack            2297 9332k  73k 24%|mysqld       205M|   0     0 |  14   31    0  161    0
Mar 13 15:51:21 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:21| 22   5  73   0   0| 798M 3672M  169M 3196M|8134B 2160B|   0     0 |   0     0 |1200  1845 |0.99 0.74 0.53|2.0   0  23|   0     0 |openstack            2320  14%4692k  73k|bash                 1941   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  169    0
Mar 13 15:51:22 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:22| 23   5  71   0   0| 783M 3687M  169M 3196M|  18k 2160B|   0   540k|   0  21.0 |1159  2048 |0.99 0.75 0.54|2.0   0  73|   0     0 |uwsgi                324852.2%5162B  15k|bash                 1941   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  177    0
Mar 13 15:51:23 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:23| 21   5  74   0   0| 823M 3647M  169M 3197M|6353B 2160B|   0  6212k|   0   119 | 991  1101 |0.99 0.75 0.54|2.0   0 2.0|   0     0 |openstack            2395  25%9896k  73k|openstack            2395 9896k  73k 25%|mysqld       205M|   0     0 |  14   29    0  174    0
Mar 13 15:51:24 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:24| 22   6  72   0   0| 790M 3680M  169M 3197M|5097B 2106B|   0     0 |   0     0 |1600  2858 |0.99 0.75 0.54|1.0   0 109|   0     0 |openstack            2506 5.0%2044k   0 |bash                 1941   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0  183    0
Mar 13 15:51:25 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:25| 23   4  74   0   0| 826M 3644M  169M 3197M|6142B 2214B|   0    52k|   0  5.00 | 770   841 |0.99 0.75 0.54|3.0   0 2.0|   0     0 |openstack            2506  24%9344k  73k|openstack            2506 9344k  73k 24%|mysqld       205M|   0     0 |  14   29    0  185    0
Mar 13 15:51:26 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:26| 20   7  72   0   0| 801M 3668M  169M 3197M|5277B 2160B|   0    32k|   0  3.00 |1182  1995 |0.99 0.75 0.54|2.0   0  99|   0     0 |openstack            2605  14%5250k  73k|bash                 1941   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0  188    0
Mar 13 15:51:27 cloud-provider1-0000015752 dstat.sh[30333]: 13-03 15:51:27| 21   6  73   0   0| 780M 3689M  169M 3197M|5720B 2160B|   0   100k|   0  8.00 |1086  1890 |0.99 0.75 0.54|3.0   0  95|   0     0 |uwsgi                324852.0%2483B7598B|bash                 1941   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0  193    0
