-- Logs begin at Tue 2020-03-31 03:44:47 UTC, end at Tue 2020-03-31 06:39:03 UTC. --
Mar 31 06:07:55 cloud-provider-iscsi-0000000085 systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 06:07:55 cloud-provider-iscsi-0000000085 dstat.sh[24149]: [286B blob data]
Mar 31 06:07:55 cloud-provider-iscsi-0000000085 dstat.sh[24149]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 06:08:05 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:05|  9   5  72  15   0| 643M 4181M  145M 2896M|  10k  305k|   0  6532k|   0   504 |3742  6235 |0.92 0.74 0.50|3.0   0   0|   0     0 |mysqld               234305.2%   0    0 |tail                 22599 295k 295k  0%|mysqld       197M|   0     0 |  14    8    0    6    0
Mar 31 06:08:06 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:06| 12   4  71  14   0| 645M 4178M  146M 2897M|7303B 7270B|   0  9908k|   0   815 |4665  8095 |0.92 0.74 0.50|2.0   0   0|   0     0 |mysqld               234307.2%   0    0 |keystone-manage      25461  23k  15k5.2%|mysqld       199M|   0     0 |  14    8    0    6    0
Mar 31 06:08:07 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:07| 22   4  68   5   0| 646M 4175M  146M 2898M|  12k  291k|   0  4108k|   0   261 |6012    16k|0.92 0.74 0.50|2.0   0   0|   0     0 |keystone-manage      25461 17%  75k 557k|python3.6            5806  530k1104k3.2%|mysqld       199M|   0     0 |  14    8    0    6    0
Mar 31 06:08:08 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:08| 13   7  67  13   0| 647M 4173M  147M 2899M|  12k  466k|   0    71M|   0   970 |4252    13k|0.92 0.74 0.50|1.0   0   0|   0     0 |mysqld               234307.8%   0    0 |tail                 22599 450k 450k  0%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 31 06:08:09 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:09| 17   5  70   8   0| 578M 4242M  147M 2899M|8312B   11k|   0  6676k|   0   485 |3616    11k|0.92 0.74 0.50|1.0   0  13|   0     0 |mysqld               234305.5%   0    0 |bash                 2056   17M1878k0.2%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:08:10 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:10| 20   6  72   1   0| 619M 4200M  147M 2899M|  17k   18k|   0  6840k|   0  74.0 |1492  2754 |0.93 0.75 0.50|1.0   0  67|   0     0 |keystone-manage      25541 21%9955k  37k|keystone-manage      255419955k  37k 21%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:08:11 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:11| 23   3  73   1   0| 588M 4231M  147M 2900M|  11k 2160B|   0  8200k|   0   158 |1174  1595 |0.93 0.75 0.50|1.0   0  11|   0     0 |keystone-manage      255528.8%2444k  37k|bash                 2056   16M  39k  0%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:08:12 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:12| 25   2  71   2   0| 637M 4181M  147M 2901M|  16k 4522B|   0  6384k|   0   131 |1211  1623 |0.93 0.75 0.50|1.0   0   0|   0     0 |keystone-manage      25552 25%  13M   0 |keystone-manage      25552  13M   0  25%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:08:13 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:13| 12  17  69   1   0| 578M 4238M  147M 2902M|6706B 3884B|   0  3588k|   0   185 |2761  4262 |0.93 0.75 0.50|1.0   0 343|   0     0 |bash                 2056 3.0%  17M  61k|bash                 2056   17M  61k3.0%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:08:14 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:14| 13  22  66   0   0| 578M 4238M  147M 2902M|  18k   22k|   0    32k|   0  8.00 |3359  6523 |0.93 0.75 0.50|2.0   0 363|   0     0 |systemd              1    3.0%   0    0 |bash                 2056 2966k  22k2.2%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 31 06:08:15 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:15| 35  16  49   0   0| 642M 4174M  147M 2903M|8886B 8306B|   0     0 |   0     0 |3003  4933 |1.17 0.80 0.52|2.0   0 166|   0     0 |uwsgi                26294 16%5989k  37k|uwsgi                262956966k  37k 16%|mysqld       200M|   0     0 |  14    8    0    7    0
Mar 31 06:08:16 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:16| 45   5  49   1   0| 707M 4108M  147M 2903M|8555B 9694B| 148k   24k|5.00  5.00 | 809   719 |1.17 0.80 0.52|2.0   0   0|   0     0 |uwsgi                26295 25%7719k  17k|uwsgi                262948785k 103k 24%|mysqld       200M|   0     0 |  14    8    0    7    0
Mar 31 06:08:17 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:17| 40   9  52   0   0| 737M 4076M  147M 2906M|9652B 2160B|   0   212k|   0  20.0 |2691  6613 |1.17 0.80 0.52|2.0   0 124|   0     0 |uwsgi                26294 18%2783k 706k|uwsgi                262942783k 706k 18%|mysqld       200M|   0     0 |  14    6    0    8    0
Mar 31 06:08:18 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:18| 23   6  70   1   0| 779M 4034M  147M 2906M|6765B 9228B|   0  2552k|   0   224 |2017  2180 |1.17 0.80 0.52|1.0   0  44|   0     0 |keystone-manage      26569 24%9781k  37k|keystone-manage      265699781k  37k 24%|mysqld       200M|   0     0 |  14    6    0    9    0
Mar 31 06:08:19 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:19| 24   2  73   0   0| 818M 3994M  147M 2906M|6607B 2160B|   0   244k|   0  3.00 | 693   981 |1.17 0.80 0.52|1.0   0 4.0|   0     0 |keystone-manage      26569 24%8053k9539B|keystone-manage      265698053k9539B 24%|mysqld       203M|   0     0 |  14    8    0    9    0
Mar 31 06:08:20 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:20| 21   6  72   1   0| 758M 4054M  147M 2906M|7276B   16k|   0   528k|   0  62.0 |1379  2397 |1.16 0.81 0.52|1.0   0  53|   0     0 |openstack            266498.8%3071k  37k|bash                 2056   18M  50k  0%|mysqld       203M|   0     0 |  14    6    0   11    0
Mar 31 06:08:21 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:21| 23   3  74   0   0| 793M 4019M  147M 2906M|8132B 4268B|   0  2736k|   0  69.0 | 977  1271 |1.16 0.81 0.52|1.0   0   0|   0     0 |openstack            26649 20%8085k   0 |openstack            266498085k   0  20%|mysqld       203M|   0     0 |  14   16    0   12    0
Mar 31 06:08:22 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:22| 19   5  73   3   0| 770M 4042M  147M 2906M|7469B 2160B|  72k    0 |18.0     0 |1425  2083 |1.16 0.81 0.52|1.0   0  62|   0     0 |openstack            267118.2%3044k  37k|bash                 2056   11M  39k  0%|mysqld       205M|   0     0 |  14   30    0   16    0
Mar 31 06:08:23 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:23| 23   4  72   1   0| 758M 4054M  147M 2906M|6784B 4060B|   0    12M|   0   330 |1591  1641 |1.16 0.81 0.52|2.0   0  25|   0     0 |uwsgi                262941.2%3492B9123B|bash                 2056   11M  40k0.5%|mysqld       205M|   0     0 |  14   30    0   21    0
Mar 31 06:08:24 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:24| 22   5  72   0   0| 802M 4010M  147M 2906M|7719B 5734B|   0  1112k|   0  9.00 | 910  1407 |1.16 0.81 0.52|1.0   0  75|   0     0 |openstack            26811 23%  10M  37k|openstack            26811  10M  37k 23%|mysqld       205M|   0     0 |  14   30    0   21    0
Mar 31 06:08:25 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:25| 23   3  74   0   0| 775M 4037M  147M 2906M|9769B 2038B|   0     0 |   0     0 |1292  1972 |1.14 0.81 0.53|1.0   0  22|   0     0 |openstack            268338.8%3947k  37k|bash                 2056   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   29    0
Mar 31 06:08:26 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:26| 22   4  74   0   0| 805M 4007M  147M 2906M|8269B 3208B|   0     0 |   0     0 |1030  1426 |1.14 0.81 0.53|1.0   0   0|   0     0 |openstack            26833 20%7188k   0 |openstack            268337188k   0  20%|mysqld       205M|   0     0 |  14   32    0   35    0
Mar 31 06:08:27 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:27| 22   6  72   0   0| 795M 4017M  147M 2906M|7538B 2160B|   0   660k|   0  20.0 |1154  1759 |1.14 0.81 0.53|1.0   0  74|   0     0 |openstack            26907 15%7739k  37k|bash                 2056   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0   37    0
Mar 31 06:08:28 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:28| 23   4  74   0   0| 763M 4049M  147M 2906M|7731B 4246B|   0    16k|   0  3.00 |1330  2041 |1.14 0.81 0.53|2.0   0  10|   0     0 |uwsgi                262945.0%5042B  16k|bash                 26837  11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   45    0
Mar 31 06:08:29 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:29| 21   6  72   0   0| 805M 4007M  147M 2906M|  16k 5140B|   0     0 |   0     0 |1064  1561 |1.14 0.81 0.53|1.0   0  93|   0     0 |openstack            27008 22%  10M  37k|bash                 2056   11M  44k0.2%|mysqld       205M|   0     0 |  14   30    0   45    0
Mar 31 06:08:30 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:30| 22   6  73   0   0| 790M 4022M  147M 2906M|  17k 2250B|   0     0 |   0     0 |1372  1939 |1.13 0.81 0.53|1.0   0  69|   0     0 |openstack            27079 12%5756k  37k|bash                 2056   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   50    0
Mar 31 06:08:31 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:31| 24   3  73   0   0| 812M 3999M  147M 2906M|7229B 4254B|   0   316k|   0  3.00 |1168  1628 |1.13 0.81 0.53|1.0   0 2.0|   0     0 |openstack            27079 16%5403k   0 |openstack            270795403k   0  16%|mysqld       205M|   0     0 |  14   32    0   55    0
Mar 31 06:08:32 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:32| 22   6  73   0   0| 796M 4016M  147M 2906M|7547B 3552B|   0   340k|   0  12.0 | 963  1489 |1.13 0.81 0.53|1.0   0  69|   0     0 |openstack            27150 17%6770k  37k|bash                 2056   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   56    0
Mar 31 06:08:33 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:33| 22   5  73   0   0| 766M 4046M  147M 2906M|7350B 3182B|   0   340k|   0  16.0 |1260  1917 |1.13 0.81 0.53|1.0   0  68|   0     0 |uwsgi                262952.8%2535B7792B|bash                 2056   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   60    0
Mar 31 06:08:34 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:34| 23   4  74   0   0| 807M 4004M  147M 2907M|9929B 4580B|   0  2120k|   0  59.0 | 741   874 |1.13 0.81 0.53|1.0   0 1.0|   0     0 |openstack            27219 25%  10M  37k|openstack            27219  10M  37k 25%|mysqld       205M|   0     0 |  14   30    0   60    0
Mar 31 06:08:35 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:35| 21   6  73   0   0| 786M 4025M  147M 2907M|8050B 1986B|   0   172k|   0  3.00 |1119  1741 |1.12 0.82 0.53|1.0   0  73|   0     0 |openstack            27292 12%4556k  37k|bash                 2056   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   64    0
Mar 31 06:08:36 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:36| 22   4  73   0   0| 766M 4045M  147M 2907M|7022B 4970B|   0   292k|   0  3.00 | 943  1525 |1.12 0.82 0.53|1.0   0  35|   0     0 |uwsgi                262951.2%2539B7331B|bash                 2056   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   68    0
Mar 31 06:08:37 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:37| 22   5  73   0   0| 809M 4002M  147M 2907M|5751B 4916B|   0   280k|   0  6.00 | 874  1126 |1.12 0.82 0.53|1.0   0  43|   0     0 |openstack            27370 23%  10M  37k|openstack            27370  10M  37k 23%|mysqld       205M|   0     0 |  14   30    0   68    0
Mar 31 06:08:38 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:38| 21   6  73   0   0| 787M 4025M  147M 2907M|9406B 2160B|   0   172k|   0  3.00 |1300  2064 |1.12 0.82 0.53|1.0   0  86|   0     0 |openstack            27456 10%4357k  37k|bash                 2056   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   73    0
Mar 31 06:08:39 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:39| 24   2  74   0   0| 814M 3998M  147M 2907M|7465B 4990B|   0  1336k|   0  7.00 | 996  1406 |1.12 0.82 0.53|1.0   0 2.0|   0     0 |openstack            27456 20%6801k  33B|openstack            274566801k  33B 20%|mysqld       205M|   0     0 |  14   30    0   78    0
Mar 31 06:08:40 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:40| 20   7  73   0   0| 806M 4005M  147M 2907M|  15k 5710B|   0   328k|   0  9.00 |1108  1683 |1.11 0.82 0.53|1.0 1.0  98|   0     0 |openstack            27556 19%9346k  37k|bash                 2056   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   78    0
Mar 31 06:08:41 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:41| 20   8  72   0   0| 779M 4032M  147M 2907M|  15k 2106B|   0   404k|   0  23.0 |1534  2646 |1.11 0.82 0.53|1.0   0 144|   0     0 |openstack            277016.0%2100k   0 |bash                 2056   11M  43k0.5%|mysqld       205M|   0     0 |  14   30    0   83    0
Mar 31 06:08:42 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:42| 23   4  73   0   0| 815M 3996M  147M 2907M|6826B 8402B|   0  1288k|   0  35.0 | 998  1581 |1.11 0.82 0.53|1.0   0 1.0|   0     0 |openstack            27701 21%9044k  37k|openstack            277019044k  37k 21%|mysqld       205M|   0     0 |  14   32    0   88    0
Mar 31 06:08:43 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:43| 23   4  74   0   0| 800M 4011M  147M 2907M|7130B 2958B|   0     0 |   0     0 | 941  1449 |1.11 0.82 0.53|1.0   0  22|   0     0 |openstack            27723 18%7739k  37k|bash                 2056   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   92    0
Mar 31 06:08:44 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:44| 23   6  71   1   0| 778M 4033M  147M 2907M|6718B 2700B|   0  5228k|   0   180 |1652  2156 |1.11 0.82 0.53|1.0   0  71|   0     0 |openstack            277952.8%1926k   0 |bash                 2056   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  100    0
Mar 31 06:08:45 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:45| 23   4  73   0   0| 816M 3995M  147M 2907M|7643B 4000B|   0   368k|   0  9.00 | 830   960 |1.10 0.82 0.54|1.0   0 1.0|   0     0 |openstack            27795 24%9215k  37k|openstack            277959215k  37k 24%|mysqld       205M|   0     0 |  14   32    0  101    0
Mar 31 06:08:46 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:46| 21   8  72   0   0| 785M 4026M  147M 2907M|  10k 2214B|   0     0 |   0     0 |1710  3149 |1.10 0.82 0.54|1.0   0 169|   0     0 |openstack            279648.5%3947k  37k|bash                 2056   11M  46k  0%|mysqld       205M|   0     0 |  14   30    0  109    0
Mar 31 06:08:47 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:47| 24   3  73   0   0| 816M 3995M  147M 2907M|6783B 8694B|   0     0 |   0     0 |1175  1856 |1.10 0.82 0.54|2.0   0   0|   0     0 |openstack            27964 19%7197k   1B|openstack            279647197k   1B 19%|mysqld       205M|   0     0 |  14   30    0  118    0
Mar 31 06:08:48 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:48| 22   5  74   0   0| 803M 4008M  147M 2907M|6152B 3342B|   0     0 |   0     0 | 882  1145 |1.10 0.82 0.54|1.0   0  22|   0     0 |openstack            27986 21%8615k  37k|bash                 2056   11M  41k0.5%|mysqld       205M|   0     0 |  14   30    0  118    0
Mar 31 06:08:49 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:49| 24   5  71   0   0| 780M 4031M  147M 2907M|6290B 2160B|   0  2040k|   0  49.0 |1476  2383 |1.10 0.82 0.54|1.0   0  73|   0     0 |openstack            280607.5%2230k   0 |bash                 2056   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  126    0
Mar 31 06:08:50 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:50| 24   3  73   1   0| 816M 3995M  147M 2907M|  11k 4536B|   0  3820k|   0  58.0 |1044  1688 |1.09 0.83 0.54|1.0   0 1.0|   0     0 |openstack            28060 21%8914k  37k|openstack            280608914k  37k 21%|mysqld       205M|   0     0 |  14   32    0  131    0
Mar 31 06:08:51 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:51| 19   9  72   0   0| 794M 4017M  147M 2907M|8605B 2160B|   0     0 |   0     0 |1584  2629 |1.09 0.83 0.54|1.0   0 169|   0     0 |openstack            28229 12%5756k  37k|bash                 2056   11M  46k  0%|mysqld       205M|   0     0 |  14   30    0  135    0
Mar 31 06:08:52 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:52| 23   4  73   0   0| 767M 4043M  147M 2907M|  15k 8966B|   0     0 |   0     0 |1157  2192 |1.09 0.83 0.54|1.0   0  21|   0     0 |uwsgi                262953.0%6175B  19k|bash                 2056   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  144    0
Mar 31 06:08:53 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:53| 24   3  74   0   0| 806M 4005M  147M 2907M|7911B 3452B|   0     0 |   0     0 | 791   940 |1.09 0.83 0.54|1.0   0 1.0|   0     0 |openstack            28251 25%9133k  37k|openstack            282519133k  37k 25%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 31 06:08:54 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:54| 23   5  72   0   0| 788M 4022M  147M 2907M|9561B 2214B|   0   948k|   0  11.0 |1280  2222 |1.09 0.83 0.54|1.0   0  72|   0     0 |openstack            283239.0%4310k  37k|bash                 2056   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 31 06:08:55 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:55| 23   3  73   0   0| 817M 3994M  147M 2907M|6604B 4116B|   0     0 |   0     0 | 965  1500 |1.09 0.83 0.54|1.0   0   0|   0     0 |openstack            28323 18%6834k   0 |openstack            283236834k   0  18%|mysqld       205M|   0     0 |  14   32    0  155    0
Mar 31 06:08:56 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:56| 20   8  71   0   0| 787M 4023M  147M 2908M|  17k 3584B|   0   308k|   0  5.00 |1408  2468 |1.09 0.83 0.54|1.0   0 169|   0     0 |openstack            28492 14%4110k  37k|bash                 2056   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 31 06:08:57 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:57| 25   2  74   0   0| 816M 3995M  147M 2908M|7302B 7276B|   0     0 |   0     0 |1059  1509 |1.09 0.83 0.54|1.0   0   0|   0     0 |openstack            28492 20%7034k   0 |openstack            284927034k   0  20%|mysqld       205M|   0     0 |  14   32    0  166    0
Mar 31 06:08:58 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:58| 23   4  73   0   0| 800M 4010M  147M 2908M|6545B 3294B|   0     0 |   0     0 |1013  1302 |1.09 0.83 0.54|1.0   0  22|   0     0 |openstack            28514 20%7740k  37k|bash                 2056   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  167    0
Mar 31 06:08:59 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:08:59| 23   6  71   1   0| 781M 4030M  147M 2908M|8480B 2160B|   0  1776k|   0   184 |1650  2294 |1.09 0.83 0.54|1.0   0  73|   0     0 |openstack            285885.2%1945k   0 |bash                 2056   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  175    0
Mar 31 06:09:00 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:09:00| 23   4  73   0   0| 817M 3993M  147M 2908M|7584B 4474B|   0   556k|   0  16.0 | 681   886 |1.08 0.83 0.55|3.0   0 1.0|   0     0 |openstack            28588 24%9196k  37k|openstack            285889196k  37k 24%|mysqld       205M|   0     0 |  14   32    0  176    0
Mar 31 06:09:01 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:09:01| 21   7  72   0   0| 791M 4020M  147M 2908M|8061B 2160B|   0     0 |   0     0 |1607  2589 |1.08 0.83 0.55|2.0   0 110|   0     0 |openstack            28698 10%5172k  37k|bash                 2056   11M  44k0.2%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 31 06:09:02 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:09:02| 21   6  72   0   0| 773M 4037M  147M 2908M|8606B 6268B|   0   292k|   0  3.00 |1257  2049 |1.08 0.83 0.55|1.0   0  97|   0     0 |uwsgi                262951.2%3541B9099B|bash                 2056   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  187    0
Mar 31 06:09:03 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:09:03| 23   4  73   0   0| 816M 3994M  147M 2908M|  15k 5628B|   0   440k|   0  14.0 | 857  1321 |1.08 0.83 0.55|1.0   0 1.0|   0     0 |openstack            28796 22%  10M  37k|openstack            28796  10M  37k 22%|mysqld       205M|   0     0 |  14   30    0  192    0
Mar 31 06:09:04 cloud-provider-iscsi-0000000085 dstat.sh[24149]: 31-03 06:09:04| 21   7  72   0   0| 803M 4007M  147M 2908M|8583B 6572B|   0   380k|   0  8.00 |1065  1895 |1.08 0.83 0.55|1.0   0 145|   0     0 |openstack            28941 18%7740k  37k|bash                 2056   11M  43k0.2%|mysqld       205M|   0     0 |  14   30    0  192    0
