-- Logs begin at Wed 2020-03-11 08:58:36 UTC, end at Wed 2020-03-11 10:04:59 UTC. --
Mar 11 09:53:40 cloud-provider1-0000013615 systemd[1]: Started Devstack devstack@dstat.service.
Mar 11 09:53:40 cloud-provider1-0000013615 dstat.sh[30500]: [286B blob data]
Mar 11 09:53:40 cloud-provider1-0000013615 dstat.sh[30500]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 11 09:53:57 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:53:57| 23   4  72   1   0| 578M 3900M  169M 3190M|  15k 3944B|   0  6336k|   0   142 |1270  2003 |0.78 0.63 0.48|1.0   0  55|   0     0 |bash                 2118 0.5%  17M  79k|bash                 2118   17M  79k0.5%|mysqld       201M|   0     0 |  14    6    0    6    0
Mar 11 09:53:58 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:53:58| 10  23  66   1   0| 578M 3900M  169M 3191M|7337B   21k|   0    34M|   0   426 |3286  6095 |0.78 0.63 0.48|2.0   0 521|   0     0 |bash                 2118 3.2%3395k  34k|bash                 2118 3395k  34k3.2%|mysqld       201M|   0     0 |  14    6    0    6    0
Mar 11 09:53:59 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:53:59| 28  18  53   0   0| 608M 3869M  169M 3192M|7385B   12k|   0    12k|   0  3.00 |3934  6533 |0.95 0.67 0.49|2.0   0 298|   0     0 |uwsgi                326557.0%2101k   0 |uwsgi                326552101k   0 7.0%|mysqld       201M|   0     0 |  14    8    0    6    0
Mar 11 09:54:00 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:00| 45   6  49   0   0| 690M 3787M  169M 3192M|5921B 6516B| 128k    0 |1.00     0 | 895   918 |0.95 0.67 0.49|2.0   0 4.0|   0     0 |uwsgi                32655 25%  10M  73k|uwsgi                32656  11M  73k 25%|mysqld       201M|   0     0 |  14    8    0    6    0
Mar 11 09:54:01 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:01| 48   6  45   0   0| 746M 3727M  169M 3194M|5847B 2160B|  20k   20k|4.00  1.00 |1521  4353 |0.95 0.67 0.49|2.0   0  15|   0     0 |uwsgi                32655 24%5555k 143k|uwsgi                326565467k 808k 24%|mysqld       201M|   0     0 |  14    6    0    8    0
Mar 11 09:54:02 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:02| 20  10  70   0   0| 784M 3690M  169M 3195M|6910B 9012B|   0     0 |   0     0 |1963  2713 |0.95 0.67 0.49|1.0   0 158|   0     0 |keystone-manage      482   19%9203k  73k|keystone-manage      482  9203k  73k 19%|mysqld       201M|   0     0 |  14    6    0    8    0
Mar 11 09:54:03 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:03| 24   2  74   0   0| 827M 3647M  169M 3195M|5446B 4870B|   0   864k|   0  5.00 | 771   956 |0.95 0.67 0.49|1.0   0   0|   0     0 |keystone-manage      482   25%9029k  10k|keystone-manage      482  9029k  10k 25%|mysqld       203M|   0     0 |  14    8    0    7    0
Mar 11 09:54:04 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:04| 22   5  73   1   0| 759M 3714M  169M 3195M|  16k   16k|   0   496k|   0  60.0 |1501  2411 |0.96 0.68 0.49|1.0   0  54|   0     0 |openstack            564  2.2%1447k   0 |bash                 2118   19M  89k  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 11 09:54:05 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:05| 21   6  73   1   0| 797M 3676M  169M 3195M|6535B 3772B|   0  5784k|   0   118 | 954  1383 |0.96 0.68 0.49|1.0   0 2.0|   0     0 |openstack            564   25%9402k  73k|openstack            564  9402k  73k 25%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 11 09:54:06 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:06| 23   3  73   2   0| 814M 3659M  169M 3195M|5788B 2160B|  68k    0 |17.0     0 |1327  2011 |0.96 0.68 0.49|1.0   0 1.0|   0     0 |uwsgi                326569.0% 137k  10k|openstack            564   518k  33B5.0%|mysqld       205M|   0     0 |  14   30    0   15    0
Mar 11 09:54:07 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:07| 21   6  73   0   0| 800M 3673M  169M 3195M|8193B 3958B|   0   832k|   0  24.0 |1083  1354 |0.96 0.68 0.49|1.0   0  62|   0     0 |openstack            627   20%7997k  73k|bash                 2118   11M  76k  0%|mysqld       205M|   0     0 |  14   30    0   15    0
Mar 11 09:54:08 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:08| 21   7  70   1   0| 779M 3694M  169M 3195M|  15k 5836B|   0    10M|   0   200 |1536  2314 |0.96 0.68 0.49|1.0 1.0  99|   0     0 |openstack            730  7.5%2039k   0 |bash                 2118   11M  77k0.5%|mysqld       205M|   0     0 |  14   30    0   20    0
Mar 11 09:54:09 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:09| 23   3  73   1   0| 816M 3657M  169M 3195M|6884B 2160B|   0  4592k|   0   370 |1632  1234 |0.96 0.68 0.50|1.0   0 2.0|   0     0 |openstack            730   23%9314k  73k|openstack            730  9314k  73k 23%|mysqld       205M|   0     0 |  14   32    0   24    0
Mar 11 09:54:10 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:10| 23   4  73   0   0| 796M 3676M  169M 3195M|9052B 3046B|   0     0 |   0     0 |1186  1627 |0.96 0.68 0.50|1.0   0  23|   0     0 |openstack            753   16%6956k  73k|bash                 2118   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0   28    0
Mar 11 09:54:11 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:11| 23   3  73   0   0| 818M 3654M  169M 3195M|8688B 2160B|   0   492k|   0  24.0 |1341  2051 |0.96 0.68 0.50|1.0   0 2.0|   0     0 |openstack            753   13%4389k   0 |openstack            753  4389k   0  13%|mysqld       205M|   0     0 |  14   32    0   35    0
Mar 11 09:54:12 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:12| 22   6  72   0   0| 809M 3663M  169M 3195M|6925B 4138B|   0   344k|   0  20.0 | 931  1469 |0.96 0.68 0.50|1.0   0  75|   0     0 |openstack            828   20%9128k  73k|bash                 2118   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   36    0
Mar 11 09:54:13 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:13| 23   4  73   0   0| 773M 3699M  169M 3195M|6382B 2338B|   0     0 |   0     0 |1225  2148 |0.96 0.68 0.50|1.0   0  40|   0     0 |uwsgi                326569.0%5042B  16k|bash                 758    11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   44    0
Mar 11 09:54:14 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:14| 21   5  74   1   0| 808M 3664M  169M 3195M|6564B 5032B|   0  2460k|   0  35.0 |1095  1392 |0.96 0.69 0.50|1.0   0  62|   0     0 |openstack            946   22%8984k  73k|bash                 2118   11M  81k0.2%|mysqld       205M|   0     0 |  14   30    0   44    0
Mar 11 09:54:15 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:15| 21   6  73   0   0| 783M 3689M  169M 3195M|6051B 4254B|   0     0 |   0     0 |1233  1792 |0.96 0.69 0.50|1.0   0  68|   0     0 |openstack            1020 8.0%2366k   0 |bash                 2118   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   49    0
Mar 11 09:54:16 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:16| 23   3  74   0   0| 820M 3652M  169M 3195M|5176B 2160B|   0     0 |   0     0 | 962  1360 |0.96 0.69 0.50|1.0   0 2.0|   0     0 |openstack            1020  21%9000k  73k|openstack            1020 9000k  73k 21%|mysqld       205M|   0     0 |  14   32    0   54    0
Mar 11 09:54:17 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:17| 21   6  73   0   0| 794M 3678M  169M 3195M|5103B 4518B|   0    48k|   0  3.00 |1194  1837 |0.96 0.69 0.50|1.0   0  72|   0     0 |openstack            1095  11%4301k  73k|bash                 2118   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   55    0
Mar 11 09:54:18 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:18| 23   3  73   0   0| 823M 3649M  169M 3195M|4679B 1998B|   0     0 |   0     0 | 690   929 |0.96 0.69 0.50|1.0   0   0|   0     0 |openstack            1095  19%7053k   0 |openstack            1095 7053k   0  19%|mysqld       205M|   0     0 |  14   32    0   56    0
Mar 11 09:54:19 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:19| 22   5  73   0   0| 802M 3670M  169M 3196M|6352B 4592B|   0  1496k|   0  52.0 |1296  1993 |0.97 0.69 0.50|1.0   0  70|   0     0 |openstack            1165  15%6023k  73k|bash                 2118   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   59    0
Mar 11 09:54:20 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:20| 23   3  73   0   0| 775M 3697M  169M 3196M|5409B 2106B|   0   100k|   0  9.00 | 985  1386 |0.97 0.69 0.50|2.0   0  17|   0     0 |uwsgi                326552.0%2541B7593B|bash                 2118   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 11 09:54:21 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:21| 22   5  73   0   0| 818M 3654M  169M 3196M|6223B 4820B|   0   480k|   0  23.0 | 943  1345 |0.97 0.69 0.50|1.0   0  57|   0     0 |openstack            1240  23%  10M  73k|openstack            1240   10M  73k 23%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 11 09:54:22 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:22| 21   6  73   0   0| 794M 3678M  169M 3196M|6913B 4862B|   0    32k|   0  3.00 |1275  1965 |0.97 0.69 0.50|1.0   0  80|   0     0 |openstack            1321  12%4224k  73k|bash                 2118   11M  76k  0%|mysqld       205M|   0     0 |  14   30    0   67    0
Mar 11 09:54:23 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:23| 25   3  73   0   0| 824M 3648M  169M 3196M|6211B 2214B|   0    48k|   0  3.00 |1008  1421 |0.97 0.69 0.50|1.0   0 1.0|   0     0 |openstack            1321  21%7143k  33B|openstack            1321 7143k  33B 21%|mysqld       205M|   0     0 |  14   30    0   72    0
Mar 11 09:54:24 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:24| 20   6  73   0   0| 811M 3661M  169M 3196M|5331B 4936B|   0  1216k|   0  10.0 |1073  1545 |0.97 0.70 0.51|1.0 1.0  87|   0     0 |openstack            1409  19%7996k  73k|bash                 2118   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   72    0
Mar 11 09:54:25 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:25| 20   7  73   0   0| 784M 3688M  169M 3196M|6739B 4282B|   0    56k|   0  7.00 |1243  2070 |0.97 0.70 0.51|1.0   0  97|   0     0 |openstack            1510 2.5%1692k   0 |bash                 2118   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 11 09:54:26 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:26| 24   3  73   0   0| 825M 3647M  169M 3196M|  17k 3368B|   0   320k|   0  14.0 | 724  1077 |0.97 0.70 0.51|2.0   0 2.0|   0     0 |openstack            1510  23%9665k  73k|openstack            1510 9665k  73k 23%|mysqld       205M|   0     0 |  14   32    0   79    0
Mar 11 09:54:27 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:27| 21   8  72   0   0| 807M 3665M  169M 3196M|  13k 7598B|   0   196k|   0  20.0 |1503  2494 |0.97 0.70 0.51|1.0   0 146|   0     0 |openstack            1663  14%6840k  73k|bash                 2118   11M  80k0.2%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 11 09:54:28 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:28| 23   4  73   0   0| 776M 3695M  169M 3196M|  11k 2160B|   0   108k|   0  6.00 |1352  2066 |0.97 0.70 0.51|1.0   0  21|   0     0 |uwsgi                326553.5%6165B  20k|bash                 2118   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 11 09:54:29 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:29| 23   3  73   1   0| 819M 3653M  169M 3196M|6347B 3294B|   0  2316k|   0   165 | 985   989 |0.97 0.70 0.51|1.0   0 2.0|   0     0 |openstack            1686  25%  10M  73k|openstack            1686   10M  73k 25%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 11 09:54:30 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:30| 22   6  72   0   0| 794M 3677M  169M 3196M|6277B 4270B|   0    56k|   0  8.00 |1371  2207 |0.97 0.70 0.51|1.0   0  72|   0     0 |openstack            1759  11%3719k  37k|bash                 2118   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 11 09:54:31 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:31| 23   3  73   0   0| 825M 3646M  169M 3196M|  11k 2160B|   0     0 |   0     0 |1112  1812 |0.97 0.70 0.51|1.0   0 1.0|   0     0 |openstack            1759  18%7634k  37k|openstack            1759 7634k  37k 18%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 11 09:54:32 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:32| 20   9  71   0   0| 808M 3663M  169M 3196M|7509B 8652B|   0     0 |   0     0 |1387  2163 |0.97 0.70 0.51|1.0   0 172|   0     0 |openstack            1931  15%7126k  73k|bash                 2118   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 11 09:54:33 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:33| 23   3  73   0   0| 782M 3689M  169M 3196M|6753B 2160B|   0    52k|   0  5.00 |1054  1862 |0.97 0.70 0.51|1.0   0  21|   0     0 |uwsgi                326553.0%6163B  19k|bash                 2118   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  117    0
Mar 11 09:54:34 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:34| 23   3  73   1   0| 819M 3652M  169M 3196M|7043B 3234B|   0  1368k|   0  40.0 | 783   887 |0.98 0.71 0.51|1.0   0 2.0|   0     0 |openstack            1954  25%9254k  73k|openstack            1954 9254k  73k 25%|mysqld       205M|   0     0 |  14   30    0  117    0
Mar 11 09:54:35 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:35| 23   5  72   0   0| 793M 3678M  169M 3196M|6362B 4522B|   0   164k|   0  19.0 |1375  2461 |0.98 0.71 0.51|1.0   0  72|   0     0 |openstack            2027  10%3007k  37k|bash                 2118   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  125    0
Mar 11 09:54:36 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:36| 24   3  73   0   0| 827M 3645M  169M 3196M|4924B 2106B|   0     0 |   0     0 |1013  1660 |0.98 0.71 0.51|1.0   0 1.0|   0     0 |openstack            2027  19%8346k  37k|openstack            2027 8346k  37k 19%|mysqld       205M|   0     0 |  14   30    0  133    0
Mar 11 09:54:37 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:37| 19   9  72   0   0| 800M 3671M  169M 3196M|5714B 8658B|   0     0 |   0     0 |1279  2640 |0.98 0.71 0.51|1.0   0 170|   0     0 |openstack            2198  15%4803k  73k|bash                 2118   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  134    0
Mar 11 09:54:38 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:38| 23   3  74   0   0| 826M 3645M  169M 3196M|  16k 3320B|   0   316k|   0  15.0 | 868  1319 |0.98 0.71 0.51|2.0   0   0|   0     0 |openstack            2198  21%6550k   0 |openstack            2198 6550k   0  21%|mysqld       205M|   0     0 |  14   32    0  137    0
Mar 11 09:54:39 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:39| 23   4  73   0   0| 806M 3665M  169M 3196M|7461B 3350B|   0   460k|   0  2.00 |1040  1627 |0.98 0.71 0.51|1.0   0  23|   0     0 |openstack            2221  16%6790k  73k|bash                 2118   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 11 09:54:40 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:40| 23   5  72   0   0| 784M 3687M  169M 3196M|7839B 2160B|   0   112k|   0  9.00 |1231  2176 |1.06 0.73 0.52|1.0   0  71|   0     0 |uwsgi                326552.8%5177B  15k|bash                 2118   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 11 09:54:41 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:41| 23   3  73   0   0| 822M 3649M  169M 3196M|6870B 4332B|   0   148k|   0  9.00 | 727   840 |1.06 0.73 0.52|1.0   0 2.0|   0     0 |openstack            2294  25%9497k  73k|openstack            2294 9497k  73k 25%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 11 09:54:42 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:42| 20   9  71   0   0| 789M 3681M  169M 3197M|7376B 8786B|   0    32k|   0  6.00 |1689  3624 |1.06 0.73 0.52|1.0   0 170|   0     0 |openstack            2466 3.8%1946k   0 |bash                 2118   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 11 09:54:43 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:43| 23   3  73   0   0| 827M 3644M  169M 3197M|6831B 2508B|   0     0 |   0     0 | 770   951 |1.06 0.73 0.52|1.0   0 2.0|   0     0 |openstack            2466  24%9404k  73k|openstack            2466 9404k  73k 24%|mysqld       205M|   0     0 |  14   30    0  160    0
Mar 11 09:54:44 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:44| 22   5  73   0   0| 802M 3669M  169M 3197M|6185B 3294B|   0     0 |   0     0 |1191  1951 |1.06 0.73 0.52|1.0   0  23|   0     0 |openstack            2489  14%5841k  73k|bash                 2118   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  167    0
Mar 11 09:54:45 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:45| 23   5  71   1   0| 780M 3691M  169M 3197M|5556B 2106B|   0  2956k|   0   107 |1374  2259 |1.05 0.73 0.52|1.0   0  69|   0     0 |uwsgi                326552.8%5162B  15k|bash                 2118   11M  73k0.2%|mysqld       205M|   0     0 |  14   30    0  175    0
Mar 11 09:54:46 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:46| 23   4  73   0   0| 818M 3652M  169M 3197M|5962B 4054B|   0   312k|   0  15.0 | 804   958 |1.05 0.73 0.52|1.0   0 4.0|   0     0 |openstack            2562  25%9663k  73k|openstack            2562 9500k  73k 25%|mysqld       205M|   0     0 |  14   30    0  173    0
Mar 11 09:54:47 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:47| 21   6  73   0   0| 787M 3684M  169M 3197M|  13k 6088B|   0    32k|   0  6.00 |1611  2809 |1.05 0.73 0.52|1.0   0 109|   0     0 |uwsgi                326553.8%4909B  16k|bash                 2118   11M  81k  0%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 11 09:54:48 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:48| 24   3  74   0   0| 822M 3648M  169M 3197M|6360B 2478B|   0     0 |   0     0 | 717   849 |1.05 0.73 0.52|1.0   0 2.0|   0     0 |openstack            2673  25%9021k  73k|openstack            2673 9021k  73k 25%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 11 09:54:49 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:49| 20   7  73   0   0| 790M 3681M  169M 3197M|6727B 5632B|   0   100k|   0  9.00 |1342  1965 |1.05 0.73 0.52|1.0   0  97|   0     0 |openstack            2772 8.0%2113k   0 |bash                 2118   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0  187    0
Mar 11 09:54:50 cloud-provider1-0000013615 dstat.sh[30500]: 11-03 09:54:50| 23   3  74   0   0| 827M 3644M  169M 3197M|7028B 2106B|   0     0 |   0     0 | 851  1177 |1.05 0.74 0.53|1.0   0 2.0|   0     0 |openstack            2772  21%9246k  73k|openstack            2772 9246k  73k 21%|mysqld       205M|   0     0 |  14   32    0  191    0
