-- Logs begin at Fri 2020-03-27 12:01:01 UTC, end at Fri 2020-03-27 17:09:38 UTC. --
Mar 27 16:37:46 cloud-provider-iscsi-0000000051 systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 16:37:46 cloud-provider-iscsi-0000000051 dstat.sh[24552]: [286B blob data]
Mar 27 16:37:46 cloud-provider-iscsi-0000000051 dstat.sh[24552]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 16:37:56 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:37:56| 14   6  68  12   0| 642M 3938M  171M 3094M|8544B 2214B|   0  6600k|   0   555 |4002  9826 |0.71 0.68 0.53|2.0 1.0   0|   0     0 |keystone-manage      258639.2%  38k 308k|python               5099  291k 605k1.5%|mysqld       196M|   0     0 |  14    7    0    5    0
Mar 27 16:37:57 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:37:57| 10   4  72  14   0| 644M 3936M  171M 3095M|8237B 2160B|   0  8416k|   0   664 |4005  7796 |0.71 0.68 0.53|2.0   0   0|   0     0 |mysqld               238256.5%   0    0 |keystone-manage      25863  28k  18k5.2%|mysqld       198M|   0     0 |  14    7    0    5    0
Mar 27 16:37:58 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:37:58| 16   7  66  11   0| 646M 3931M  171M 3096M|8437B 2160B|   0    32M|   0   970 |4813    14k|0.71 0.68 0.53|2.0   0   0|   0     0 |keystone-manage      25863 10%  41k 372k|python               5099  357k 741k1.2%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 27 16:37:59 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:37:59| 20   5  68   8   0| 647M 3929M  172M 3097M|9004B 2160B|   0  6008k|   0   426 |4336    12k|0.73 0.69 0.54|1.0 1.0   0|   0     0 |keystone-manage      25863 12%  60k 384k|python               5099  361k 752k2.0%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 27 16:38:00 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:00| 15   4  70  10   0| 649M 3927M  172M 3097M|  14k 2160B|   0  8816k|   0   692 |4738    13k|0.73 0.69 0.54|2.0   0   0|   0     0 |keystone-manage      258639.5%  50k  36k|keystone-manage      25863  50k  36k9.5%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 27 16:38:01 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:01| 18   7  73   3   0| 586M 3989M  172M 3097M|7397B 2160B|   0  2132k|   0   160 |1842  4073 |0.73 0.69 0.54|2.0   0  78|   0     0 |keystone-manage      259448.0%2255k  37k|bash                 2038   18M2010k1.0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:38:02 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:02| 24   2  73   1   0| 627M 3947M  172M 3098M|5663B 1890B|   0  6880k|   0  69.0 | 850  1293 |0.73 0.69 0.54|2.0   0 1.0|   0     0 |keystone-manage      25944 25%  11M  37k|keystone-manage      25944  11M  37k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:38:03 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:03| 22   4  72   1   0| 597M 3977M  172M 3098M|  16k 2308B|   0    30M|   0   240 |1179  1585 |0.73 0.69 0.54|3.0   0  11|   0     0 |keystone-manage      25956 14%5605k  37k|bash                 2038   17M  76k0.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:38:04 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:04| 23   5  70   2   0| 645M 3928M  173M 3099M|8434B 2160B|   0    31M|   0   603 |1569  1635 |0.83 0.71 0.54|2.0   0 1.0|   0     0 |keystone-manage      25956 25%  11M  38k|keystone-manage      25956  11M  38k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:38:05 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:05| 11  21  69   0   0| 576M 3996M  173M 3100M|8046B 2106B|   0   232k|   0  14.0 |2669  5522 |0.83 0.71 0.54|4.0   0 445|   0     0 |bash                 2038 3.2%  19M 103k|bash                 2038   19M 103k3.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:38:06 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:06| 14  21  65   0   0| 576M 3995M  173M 3101M|7224B 2214B|   0    24k|   0  6.00 |3545  8340 |0.83 0.71 0.54|2.0   0 297|   0     0 |systemd              1    7.0%   0    0 |bash                 2038 2395k  17k1.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 16:38:07 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:07| 46  10  45   0   0| 668M 3903M  173M 3101M|8148B 2160B|   0     0 |   0     0 |1380  2201 |0.83 0.71 0.54|3.0   0 134|   0     0 |uwsgi                26701 24%  10M  73k|uwsgi                26702  10M  73k 24%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 16:38:08 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:08| 45   4  50   2   0| 731M 3839M  173M 3102M|7928B 2160B| 148k  496k|5.00  76.0 |1020   765 |0.83 0.71 0.54|3.0   0   0|   0     0 |uwsgi                26701 24%7706k 395k|uwsgi                267017706k 395k 24%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 16:38:09 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:09| 36  12  52   0   0| 755M 3813M  173M 3104M|5632B 2160B|   0    20k|   0  2.00 |3467  7050 |1.01 0.75 0.56|2.0   0 171|   0     0 |uwsgi                26701 14% 779k 127k|keystone-manage      269802773k  37k8.5%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 27 16:38:10 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:10| 22   4  74   0   0| 805M 3764M  173M 3104M|7004B 2160B|   0     0 |   0     0 | 679   716 |1.01 0.75 0.56|2.0   0 1.0|   0     0 |keystone-manage      26980 25%  12M  37k|keystone-manage      26980  12M  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 27 16:38:11 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:11| 21   4  73   3   0| 832M 3736M  173M 3104M|6568B 2106B|   0  3076k|   0   268 |1628  1969 |1.01 0.75 0.56|2.0   0 2.0|   0     0 |keystone-manage      26980 21%3983k  15k|keystone-manage      269803983k  15k 21%|mysqld       203M|   0     0 |  14   11    0    7    0
Mar 27 16:38:12 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:12| 23   4  73   0   0| 771M 3797M  173M 3104M|6695B 1998B|   0    52k|   0  8.00 | 900  1294 |1.01 0.75 0.56|2.0   0  54|   0     0 |openstack            27060 12%5014k  73k|bash                 2038   19M  89k0.2%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 27 16:38:13 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:13| 24   3  73   1   0| 804M 3763M  173M 3104M|  14k 2160B|   0  2568k|   0  64.0 |1002  1462 |1.01 0.75 0.56|1.0 1.0   0|   0     0 |openstack            27060 17%6377k   0 |openstack            270606377k   0  17%|mysqld       203M|   0     0 |  14   17    0   12    0
Mar 27 16:38:14 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:14| 21   4  72   3   0| 780M 3787M  173M 3104M|  12k 2106B|  68k   14M|17.0   373 |1547  1893 |1.01 0.75 0.56|2.0   0  62|   0     0 |openstack            271239.5%3896k  37k|bash                 2038   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 27 16:38:15 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:15| 24   2  74   0   0| 812M 3756M  173M 3104M|8910B 2214B|   0     0 |   0     0 |1010  1340 |1.01 0.75 0.56|2.0   0 3.0|   0     0 |openstack            27123 21%7487k  37k|openstack            271237487k  37k 21%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 27 16:38:16 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:16| 22   7  72   0   0| 797M 3771M  173M 3104M|9937B 2160B|   0     0 |   0     0 |1208  1684 |1.01 0.75 0.56|3.0   0 101|   0     0 |openstack            27226 19%8020k  73k|bash                 2038   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 27 16:38:17 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:17| 24   3  73   0   0| 765M 3802M  173M 3104M|  10k 2160B|   0     0 |   0     0 |1149  1652 |1.01 0.75 0.56|3.0   0  20|   0     0 |uwsgi                267012.8%  58k  16k|bash                 2038   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 27 16:38:18 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:18| 22   5  74   0   0| 805M 3763M  173M 3104M|9914B 2160B|   0   336k|   0  6.00 | 796   886 |1.01 0.75 0.56|2.0   0 3.0|   0     0 |openstack            27249 25%  10M  73k|openstack            272499924k  73k 25%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 27 16:38:19 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:19| 23   6  71   0   0| 775M 3792M  173M 3104M|6847B 2160B|   0  3268k|   0  44.0 |1438  2391 |1.01 0.75 0.56|2.0   0  73|   0     0 |uwsgi                267018.0% 835k  16k|bash                 2038   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 27 16:38:20 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:20| 23   3  74   0   0| 815M 3752M  173M 3104M|8413B 2160B|   0   572k|   0  19.0 | 783   863 |1.01 0.75 0.56|2.0   0 2.0|   0     0 |openstack            27324 25%  10M  73k|openstack            27324  10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 27 16:38:21 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:21| 22   6  72   0   0| 776M 3791M  173M 3104M|5812B 1944B|   0   208k|   0  6.00 |1533  2557 |1.01 0.75 0.56|2.0   0 100|   0     0 |uwsgi                267018.8%5042B  16k|bash                 2038   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 27 16:38:22 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:22| 22   4  74   0   0| 813M 3754M  173M 3104M|5915B 2160B|   0     0 |   0     0 | 723   789 |1.01 0.75 0.56|2.0   0 2.0|   0     0 |openstack            27426 25%9505k  73k|openstack            274269505k  73k 25%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 27 16:38:23 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:23| 21   6  73   0   0| 796M 3771M  173M 3105M|7785B 2160B|   0     0 |   0     0 |1179  1809 |1.01 0.75 0.56|2.0   0  70|   0     0 |openstack            27496 12%5951k  73k|bash                 2038   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 27 16:38:24 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:24| 24   3  73   0   0| 820M 3747M  173M 3105M|7292B 2160B|   0  1544k|   0  67.0 |1128  1582 |1.01 0.76 0.56|2.0   0 2.0|   0     0 |openstack            27496 16%5441k   0 |openstack            274965441k   0  16%|mysqld       205M|   0     0 |  14   31    0   54    0
Mar 27 16:38:25 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:25| 21   6  74   0   0| 801M 3765M  173M 3105M|  16k 2160B|   0     0 |   0     0 |1121  1428 |1.01 0.76 0.56|2.0   0  72|   0     0 |openstack            27570 16%6773k  73k|bash                 2038   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 27 16:38:26 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:26| 23   4  73   0   0| 772M 3794M  173M 3105M|  17k 2202B|   0   344k|   0  8.00 |1045  1451 |1.01 0.76 0.56|2.0   0  10|   0     0 |uwsgi                267026.0%2535B8072B|bash                 2038   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 27 16:38:27 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:27| 22   4  74   0   0| 808M 3759M  173M 3105M|6091B 2160B|   0   332k|   0  11.0 | 978  1327 |1.01 0.76 0.56|3.0   0  60|   0     0 |openstack            27640 23%8397k  73k|openstack            276408397k  73k 23%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 27 16:38:28 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:28| 21   6  72   1   0| 784M 3783M  173M 3105M|7673B 2160B|   0   376k|   0  15.0 |1222  1815 |1.01 0.76 0.56|4.0   0  72|   0     0 |openstack            277145.8%2045k   0 |bash                 2038   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 27 16:38:29 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:29| 23   3  74   0   0| 821M 3746M  173M 3105M|6944B 2160B|   0  2568k|   0  28.0 | 884  1073 |1.01 0.76 0.57|3.0   0 2.0|   0     0 |openstack            27714 24%9338k  73k|openstack            277149338k  73k 24%|mysqld       205M|   0     0 |  14   31    0   65    0
Mar 27 16:38:30 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:30| 21   7  73   0   0| 804M 3763M  173M 3105M|5387B 2160B|   0   108k|   0  3.00 |1228  1661 |1.01 0.76 0.57|2.0   0  79|   0     0 |openstack            27793 16%7174k  73k|bash                 2038   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 27 16:38:31 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:31| 22   6  72   0   0| 784M 3782M  173M 3105M|9140B 1944B|   0   308k|   0  3.00 |1346  2078 |1.01 0.76 0.57|3.0   0  85|   0     0 |openstack            278803.2%1970k   0 |bash                 2038   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 27 16:38:32 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:32| 23   3  73   0   0| 822M 3744M  173M 3105M|9470B 2160B|   0   664k|   0  19.0 | 934  1091 |1.01 0.76 0.57|2.0   0 2.0|   0     0 |openstack            27880 23%9418k  73k|openstack            278809418k  73k 23%|mysqld       205M|   0     0 |  14   29    0   74    0
Mar 27 16:38:33 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:33| 19   8  73   0   0| 801M 3765M  173M 3105M|6446B 2160B|   0   108k|   0  3.00 |1313  2107 |1.01 0.76 0.57|3.0   0  99|   0     0 |openstack            27979 15%6047k  73k|bash                 2038   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 27 16:38:34 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:34| 24   3  73   0   0| 773M 3794M  173M 3105M|6422B 2160B|   0   692k|   0  14.0 |1160  1827 |1.00 0.77 0.57|3.0   0  25|   0     0 |uwsgi                267012.0%3567B9874B|bash                 2038   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 16:38:35 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:35| 20   8  72   0   0| 807M 3760M  173M 3105M|6043B 2106B|   0   376k|   0  12.0 |1261  1911 |1.00 0.77 0.57|2.0   0 123|   0     0 |openstack            28125 21%8020k  73k|openstack            281258020k  73k 21%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 16:38:36 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:36| 23   4  73   1   0| 779M 3787M  173M 3105M|6485B 2214B|   0   292k|   0  7.00 |1292  1996 |1.00 0.77 0.57|3.0   0  21|   0     0 |uwsgi                267023.0%6165B  20k|bash                 2038   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 27 16:38:37 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:37| 23   3  73   1   0| 814M 3752M  173M 3105M|  23k 2160B|   0   372k|   0  14.0 | 867   902 |1.00 0.77 0.57|2.0   0 2.0|   0     0 |openstack            28150 25%8906k  73k|openstack            281508906k  73k 25%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 27 16:38:38 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:38| 24   5  72   1   0| 783M 3783M  173M 3105M|8859B 2160B|   0   288k|   0  10.0 |1439  2345 |1.00 0.77 0.57|2.0   0  71|   0     0 |openstack            282234.0%1436k   0 |bash                 2038   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 27 16:38:39 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:39| 23   3  73   1   0| 810M 3756M  173M 3105M|7309B 2160B|   0  3824k|   0   194 | 969   959 |1.00 0.77 0.57|2.0   0 2.0|   0     0 |openstack            28223 25%6673k  73k|openstack            282236673k  73k 25%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 27 16:38:40 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:40| 22   5  73   0   0| 774M 3792M  173M 3105M|7988B 2160B|   0     0 |   0     0 |1466  2468 |1.00 0.77 0.57|2.0   0  56|   0     0 |uwsgi                267023.8%4909B  16k|bash                 2038   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 27 16:38:41 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:41| 21   6  72   0   0| 813M 3753M  173M 3105M|8634B 1944B|   0   324k|   0  6.00 |1084  1706 |1.00 0.77 0.57|2.0   0 114|   0     0 |openstack            28393 22%8806k  73k|openstack            283938806k  73k 22%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 27 16:38:42 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:42| 23   3  74   0   0| 784M 3782M  173M 3105M|8706B 2160B|   0     0 |   0     0 |1096  1899 |1.00 0.77 0.57|3.0   0  21|   0     0 |openstack            284165.2%2045k   0 |bash                 2038   11M  78k0.5%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 27 16:38:43 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:43| 23   3  74   0   0| 821M 3745M  173M 3105M|7749B 2106B|   0     0 |   0     0 | 885  1090 |1.00 0.77 0.57|2.0   0 2.0|   0     0 |openstack            28416 24%9324k  73k|openstack            284169324k  73k 24%|mysqld       205M|   0     0 |  14   31    0  117    0
Mar 27 16:38:44 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:44| 23   6  71   1   0| 800M 3766M  173M 3105M|8921B 2214B|   0  2240k|   0   184 |1777  2378 |1.00 0.78 0.57|2.0   0  73|   0     0 |openstack            28489 14%5474k  73k|bash                 2038   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  124    0
Mar 27 16:38:45 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:45| 24   3  73   0   0| 824M 3742M  173M 3105M|7227B 2148B|   0     0 |   0     0 |1283  1924 |1.00 0.78 0.57|2.0   0 2.0|   0     0 |openstack            28489 18%5904k   0 |openstack            284895904k   0  18%|mysqld       205M|   0     0 |  14   31    0  131    0
Mar 27 16:38:46 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:46| 19  10  71   0   0| 803M 3762M  173M 3106M|  16k 2214B|   0     0 |   0     0 |1336  2236 |1.00 0.78 0.57|3.0   0 170|   0     0 |openstack            28661 15%6060k  73k|bash                 2038   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 27 16:38:47 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:47| 25   2  73   0   0| 824M 3742M  173M 3106M|6308B 2160B|   0     0 |   0     0 |1272  1817 |1.00 0.78 0.57|2.0   0   0|   0     0 |uwsgi                267023.8%6175B  19k|bash                 28592  11M  74k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 27 16:38:48 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:48| 23   3  74   0   0| 814M 3751M  173M 3106M|6291B 2160B|   0   348k|   0  6.00 | 879  1147 |1.00 0.78 0.57|2.0   0  23|   0     0 |openstack            28684 24%  10M  73k|bash                 2038   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 27 16:38:49 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:49| 22   6  72   1   0| 787M 3778M  173M 3106M|  14k 2160B|   0   448k|   0  15.0 |1461  2448 |1.00 0.78 0.58|3.0   0  71|   0     0 |openstack            287578.5%2063k   0 |bash                 2038   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 27 16:38:50 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:50| 23   3  73   0   0| 824M 3742M  173M 3106M|  19k 2160B|   0  2756k|   0  74.0 | 953   940 |1.00 0.78 0.58|2.0   0 2.0|   0     0 |openstack            28757 25%9311k  73k|openstack            287579311k  73k 25%|mysqld       205M|   0     0 |  14   31    0  150    0
Mar 27 16:38:51 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:51| 21   8  71   0   0| 787M 3778M  173M 3106M|7152B 1944B|   0     0 |   0     0 |1771  3297 |1.00 0.78 0.58|3.0   0 168|   0     0 |openstack            289277.8%2045k   0 |bash                 2038   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 27 16:38:52 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:52| 23   3  74   0   0| 825M 3741M  173M 3106M|9080B 2106B|   0     0 |   0     0 | 954  1313 |1.00 0.78 0.58|1.0   0 2.0|   0     0 |openstack            28927 22%9333k  73k|openstack            289279333k  73k 22%|mysqld       205M|   0     0 |  14   30    0  160    1
Mar 27 16:38:53 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:53| 23   4  74   0   0| 805M 3760M  173M 3106M|9084B 2214B|   0     0 |   0     0 |1098  1584 |1.00 0.78 0.58|3.0   0  23|   0     0 |openstack            28950 16%7200k  73k|bash                 2038   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 27 16:38:54 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:54| 24   4  72   0   0| 780M 3785M  173M 3106M|7575B 2160B|   0   500k|   0  9.00 |1353  2300 |1.00 0.78 0.58|2.0   0  71|   0     0 |uwsgi                267023.5%5162B  15k|bash                 2038   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 27 16:38:55 cloud-provider-iscsi-0000000051 dstat.sh[24552]: 27-03 16:38:55| 23   4  73   0   0| 819M 3746M  173M 3106M|7049B 2202B|   0   368k|   0  12.0 | 884  1018 |1.00 0.78 0.58|1.0   0 4.0|   0     0 |openstack            29023 25%9631k  73k|openstack            290239631k  73k 25%|mysqld       205M|   0     0 |  14   29    0  173    0
