-- Logs begin at Fri 2020-03-27 07:58:14 UTC, end at Fri 2020-03-27 10:44:03 UTC. --
Mar 27 10:12:45 cloud-provider-iscsi-0000000048 systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 10:12:45 cloud-provider-iscsi-0000000048 dstat.sh[30533]: [286B blob data]
Mar 27 10:12:45 cloud-provider-iscsi-0000000048 dstat.sh[30533]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 10:12:55 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:12:55| 15   5  69  10   0| 643M 3934M  170M 3095M|7595B   19k|   0  7172k|   0   590 |5635    10k|0.80 0.67 0.52|2.0   0   0|   0     0 |keystone-manage      318419.5%  36k 307k|python               5569  290k 603k2.0%|mysqld       196M|   0     0 |  14    8    0    5    0
Mar 27 10:12:56 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:12:56| 11   4  71  13   0| 645M 3931M  170M 3095M|  12k  313k|   0  8100k|   0   618 |4227    10k|0.80 0.67 0.52|1.0 1.0   0|   0     0 |mysqld               298096.5%   0    0 |tail                 7272  304k 304k0.2%|mysqld       198M|   0     0 |  14    8    0    5    0
Mar 27 10:12:57 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:12:57|  8   4  64  23   0| 646M 3929M  171M 3095M|8566B 7196B|   0    47M|   0  1268 |4710  5763 |0.90 0.69 0.53|4.0   0   0|   0     0 |mysqld               298095.2%   0    0 |keystone-manage      31841  17k  12k3.8%|mysqld       199M|   0     0 |  14    8    0    5    0
Mar 27 10:12:58 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:12:58| 23   6  66   5   0| 648M 3925M  171M 3097M|9651B  321k|   0  5580k|   0   399 |7086    18k|0.90 0.69 0.53|1.0 1.0   0|   0     0 |keystone-manage      31841 17%  80k 741k|python               5569  713k1483k3.5%|mysqld       199M|   0     0 |  14    8    0    5    0
Mar 27 10:12:59 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:12:59| 16   6  70   9   0| 649M 3922M  171M 3098M|9736B  485k|   0    11M|   0   907 |6978    16k|0.90 0.69 0.53|4.0   0   0|   0     0 |mysqld               298099.2%   0    0 |tail                 7272  467k 467k  0%|mysqld       200M|   0     0 |  14    8    0    5    0
Mar 27 10:13:00 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:00| 19   8  72   1   0| 586M 3985M  172M 3098M|5619B   19k|   0  2372k|   0   173 |2485  4268 |0.90 0.69 0.53|1.0   0  80|   0     0 |keystone-manage      319247.8%2302k  37k|bash                 2502   18M2010k0.8%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 27 10:13:01 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:01| 24   3  73   0   0| 641M 3930M  172M 3098M|7947B 6628B|   0  6692k|   0  70.0 | 991  1244 |0.90 0.69 0.53|2.0   0 1.0|   0     0 |keystone-manage      31924 25%  14M  37k|keystone-manage      31924  14M  37k 25%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 27 10:13:02 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:02| 23   4  70   2   0| 600M 3971M  172M 3099M|7770B 4526B|   0    43M|   0   510 |1624  1543 |0.91 0.70 0.53|2.0   0  11|   0     0 |keystone-manage      31936 18%6321k  37k|bash                 2502   17M  76k0.2%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 27 10:13:03 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:03| 22   5  72   2   0| 575M 3994M  172M 3100M|6410B 2160B|   0  6224k|   0   132 |1295  2045 |0.91 0.70 0.53|2.0   0  52|   0     0 |rcu_sched            8    0.2%   0    0 |bash                 2502   17M  78k0.2%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 27 10:13:04 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:04| 10  21  68   0   0| 576M 3992M  172M 3101M|  16k   16k|   0   112k|   0  13.0 |2832  5704 |0.91 0.70 0.53|3.0   0 468|   0     0 |bash                 2502 3.2%2847k  31k|bash                 2502 2847k  31k3.2%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 27 10:13:05 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:05| 18  20  62   0   0| 595M 3972M  172M 3102M|7460B   14k|   0    16k|   0  4.00 |4330  7091 |0.91 0.70 0.53|5.0   0 273|   0     0 |systemd              1    8.0%   0    0 |bash                 2502 1893k  14k1.5%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 27 10:13:06 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:06| 46   8  46   0   0| 689M 3878M  172M 3102M|7709B   10k| 128k    0 |1.00     0 |1277  1574 |0.91 0.70 0.53|3.0   0  82|   0     0 |uwsgi                32679 25%  12M  73k|uwsgi                32679  12M  73k 25%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 27 10:13:07 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:07| 48   6  46   0   0| 742M 3823M  172M 3104M|6956B 2160B|  20k  544k|4.00  85.0 |2418  4706 |1.00 0.72 0.54|4.0   0   0|   0     0 |uwsgi                32679 25%5572k 750k|uwsgi                326795572k 750k 25%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 27 10:13:08 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:08| 21  11  68   0   0| 776M 3788M  172M 3104M|7812B 8452B|   0     0 |   0     0 |2068  2969 |1.00 0.72 0.54|2.0   0 169|   0     0 |keystone-manage      502   16%7717k  73k|keystone-manage      502  7717k  73k 16%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 27 10:13:09 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:09| 23   3  74   0   0| 828M 3737M  172M 3104M|  15k 2930B|   0   868k|   0  4.00 | 736   860 |1.00 0.72 0.54|2.0   0 2.0|   0     0 |keystone-manage      502   24%  11M  10k|keystone-manage      502    11M  10k 24%|mysqld       203M|   0     0 |  14    8    0    7    0
Mar 27 10:13:10 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:10| 22   5  73   1   0| 761M 3804M  172M 3104M|8612B   19k|   0   516k|   0  60.0 |1271  2097 |1.00 0.72 0.54|2.0   0  54|   0     0 |openstack            583  7.2%2063k   0 |bash                 2502   19M  89k0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 27 10:13:11 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:11| 23   3  73   0   0| 801M 3763M  172M 3104M|  13k 3718B|   0  2316k|   0  63.0 | 926  1184 |1.00 0.72 0.54|1.0   0 2.0|   0     0 |openstack            583   19%9325k  73k|openstack            583  9325k  73k 19%|mysqld       203M|   0     0 |  14   14    0   11    0
Mar 27 10:13:12 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:12| 20   5  72   3   0| 775M 3789M  172M 3104M|  10k 2160B|  68k 9932k|17.0   143 |1516  1947 |1.00 0.72 0.55|3.0   0  61|   0     0 |openstack            647  5.8%1970k   0 |bash                 2502   11M  76k  0%|mysqld       205M|   0     0 |  14   30    0   15    0
Mar 27 10:13:13 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:13| 22   4  73   0   0| 809M 3755M  172M 3104M|9323B 3958B|   0   936k|   0  7.00 | 722   723 |1.00 0.72 0.55|2.0   0 2.0|   0     0 |openstack            647   25%8977k  73k|openstack            647  8977k  73k 25%|mysqld       205M|   0     0 |  14   30    0   15    0
Mar 27 10:13:14 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:14| 21   6  72   0   0| 791M 3772M  172M 3105M|7797B 3240B|   0     0 |   0     0 |1153  1918 |1.00 0.72 0.55|2.0   0 101|   0     0 |openstack            751   15%5728k  73k|bash                 2502   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   20    0
Mar 27 10:13:15 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:15| 23   3  73   0   0| 814M 3749M  172M 3105M|  16k 4756B|   0     0 |   0     0 |1050  1590 |1.00 0.72 0.55|2.0   0   0|   0     0 |openstack            751   20%5650k   1B|uwsgi                32680  58k  16k2.8%|mysqld       205M|   0     0 |  14   30    0   28    0
Mar 27 10:13:16 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:16| 22   4  74   0   0| 804M 3760M  172M 3105M|9209B 3208B|   0    68k|   0  6.00 | 819   980 |1.00 0.72 0.55|1.0   0  23|   0     0 |openstack            775   23%9372k  73k|bash                 2502   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0   28    0
Mar 27 10:13:17 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:17| 23   5  72   0   0| 781M 3782M  172M 3105M|8872B 2214B|   0  3064k|   0  46.0 |1523  2390 |1.00 0.73 0.55|2.0   0  73|   0     0 |uwsgi                326807.8% 835k  16k|bash                 2502   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   36    0
Mar 27 10:13:18 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:18| 22   3  74   0   0| 818M 3745M  172M 3105M|8501B 4246B|   0   372k|   0  20.0 | 796   835 |1.00 0.73 0.55|1.0   0 2.0|   0     0 |openstack            851   25%9404k  73k|openstack            851  9404k  73k 25%|mysqld       205M|   0     0 |  14   32    0   37    0
Mar 27 10:13:19 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:19| 21   6  73   0   0| 781M 3783M  172M 3105M|7495B 1998B|   0     0 |   0     0 |1604  2636 |1.00 0.73 0.55|2.0   0 100|   0     0 |openstack            954  8.0%2082k   0 |bash                 2502   11M  81k  0%|mysqld       205M|   0     0 |  14   30    0   44    0
Mar 27 10:13:20 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:20| 23   4  74   0   0| 769M 3795M  172M 3105M|6504B 4978B|   0     0 |   0     0 |1082  1536 |1.00 0.73 0.55|2.0   0  26|   0     0 |uwsgi                326791.2%3423B9333B|bash                 2502   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   49    0
Mar 27 10:13:21 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:21| 22   5  74   0   0| 806M 3758M  172M 3105M|  15k 4308B|   0    60k|   0  6.00 | 898  1173 |1.00 0.73 0.55|2.0   0  48|   0     0 |openstack            1033  23%8674k  73k|openstack            1033 8674k  73k 23%|mysqld       205M|   0     0 |  14   30    0   49    0
Mar 27 10:13:22 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:22| 23   4  74   0   0| 772M 3791M  172M 3105M|6366B 2160B|   0    36k|   0  3.00 |1084  1575 |1.00 0.73 0.55|2.0   0  17|   0     0 |uwsgi                326798.8% 834k  12k|bash                 2502   11M  76k  0%|mysqld       205M|   0     0 |  14   30    0   55    0
Mar 27 10:13:23 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:23| 21   6  73   0   0| 812M 3751M  172M 3105M|6678B 4518B|   0  1420k|   0  58.0 | 997  1317 |1.00 0.73 0.55|2.0   0  55|   0     0 |openstack            1114  23%9690k  73k|openstack            1114 9690k  73k 23%|mysqld       205M|   0     0 |  14   30    0   55    0
Mar 27 10:13:24 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:24| 21   6  73   0   0| 786M 3777M  172M 3105M|6345B 2160B|   0   136k|   0  14.0 |1142  1821 |1.00 0.73 0.55|3.0   0  68|   0     0 |openstack            1188 9.0%2630k   0 |bash                 2502   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   59    0
Mar 27 10:13:25 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:25| 23   3  74   0   0| 821M 3742M  172M 3105M|6321B 4472B|   0   336k|   0  17.0 | 891  1179 |1.00 0.73 0.55|2.0   0 2.0|   0     0 |openstack            1188  22%8753k  73k|openstack            1188 8753k  73k 22%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 27 10:13:26 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:26| 22   5  74   0   0| 808M 3755M  172M 3105M|8720B 5024B|   0     0 |   0     0 |1023  1537 |1.00 0.73 0.55|2.0   0  74|   0     0 |openstack            1262  19%8020k  73k|bash                 2502   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 27 10:13:27 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:27| 21   6  73   0   0| 785M 3778M  172M 3105M|6412B 2160B|   0    48k|   0  3.00 |1047  1606 |1.00 0.74 0.55|3.0   0  77|   0     0 |openstack            1342 3.8%1970k   0 |bash                 2502   11M  76k  0%|mysqld       205M|   0     0 |  14   30    0   67    0
Mar 27 10:13:28 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:28| 23   3  72   2   0| 822M 3740M  172M 3105M|6631B 4814B|   0  6052k|   0   338 |1061   970 |1.00 0.74 0.55|2.0   0 2.0|   0     0 |openstack            1342  24%9418k  73k|openstack            1342 9418k  73k 24%|mysqld       205M|   0     0 |  14   30    0   69    0
Mar 27 10:13:29 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:29| 20   7  73   0   0| 809M 3754M  172M 3105M|  15k 4814B|   0    32k|   0  3.00 |1179  1970 |1.00 0.74 0.55|2.0   0  87|   0     0 |openstack            1429  16%8020k  73k|bash                 2502   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   72    0
Mar 27 10:13:30 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:30| 21   6  73   0   0| 785M 3778M  172M 3106M|7426B 2160B|   0    88k|   0  8.00 |1350  2182 |1.00 0.74 0.55|3.0   0  99|   0     0 |openstack            1534 6.8%2045k   0 |bash                 2502   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 27 10:13:31 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:31| 24   3  74   0   0| 822M 3740M  172M 3106M|  10k 5596B|   0   204k|   0  10.0 | 933  1161 |1.00 0.74 0.55|2.0   0 2.0|   0     0 |openstack            1534  23%9338k  73k|openstack            1534 9338k  73k 23%|mysqld       205M|   0     0 |  14   32    0   80    0
Mar 27 10:13:32 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:32| 19   8  72   0   0| 803M 3760M  172M 3106M|  14k 6564B|   0   220k|   0  22.0 |1313  2441 |1.00 0.74 0.56|3.0   0 146|   0     0 |openstack            1681  15%6177k  73k|bash                 2502   11M  80k  0%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 27 10:13:33 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:33| 25   2  73   0   0| 823M 3739M  172M 3106M|  10k 3222B|   0   756k|   0  8.00 |1163  1726 |1.00 0.74 0.56|2.0   0   0|   0     0 |openstack            1681  18%5201k   0 |openstack            1681 5201k   0  18%|mysqld       205M|   0     0 |  14   32    0   90    0
Mar 27 10:13:34 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:34| 22   4  74   0   0| 808M 3754M  172M 3106M|  13k 3294B|   0   116k|   0  8.00 | 935  1102 |1.00 0.74 0.56|3.0   0  23|   0     0 |openstack            1704  20%8020k  73k|bash                 2502   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 27 10:13:35 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:35| 23   5  72   0   0| 783M 3780M  172M 3106M|6708B 2160B|   0   136k|   0  11.0 |1239  2056 |1.00 0.74 0.56|2.0   0  71|   0     0 |uwsgi                326803.2%4638B  14k|bash                 2502   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 27 10:13:36 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:36| 24   2  73   0   0| 820M 3743M  172M 3106M|6978B 4336B|   0   620k|   0  27.0 | 662   813 |1.00 0.74 0.56|2.0   0 2.0|   0     0 |openstack            1782  25%9611k  73k|openstack            1782 9611k  73k 25%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 27 10:13:37 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:37| 20   8  72   0   0| 787M 3776M  172M 3106M|6329B 2160B|   0    48k|   0  5.00 |1537  3134 |1.00 0.75 0.56|2.0   0 168|   0     0 |openstack            1952 6.5%2045k   0 |bash                 2502   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 27 10:13:38 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:38| 24   3  73   0   0| 824M 3739M  172M 3106M|9549B 8544B|   0  2648k|   0   150 |1196  1348 |1.00 0.75 0.56|2.0   0 2.0|   0     0 |openstack            1952  21%9333k  73k|openstack            1952 9333k  73k 21%|mysqld       205M|   0     0 |  14   31    0  112    1
Mar 27 10:13:39 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:39| 23   4  73   0   0| 795M 3767M  172M 3106M|  15k 2504B|   0     0 |   0     0 |1138  1573 |1.00 0.75 0.56|3.0   0  23|   0     0 |openstack            1976  16%4668k  73k|bash                 2502   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  118    0
Mar 27 10:13:40 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:40| 23   3  73   0   0| 822M 3740M  172M 3106M|8587B 2944B|   0   188k|   0  6.00 |1098  1723 |1.00 0.75 0.56|3.0   0 2.0|   0     0 |openstack            1976  19%6701k   0 |openstack            1976 6701k   0  19%|mysqld       205M|   0     0 |  14   30    0  125    0
Mar 27 10:13:41 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:41| 22   5  72   0   0| 814M 3748M  172M 3106M|6608B 4270B|   0    68k|   0  5.00 | 815  1292 |1.00 0.75 0.56|3.0   0  73|   0     0 |openstack            2053  22%9169k  73k|bash                 2502   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  125    0
Mar 27 10:13:42 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:42| 20   9  71   0   0| 779M 3783M  172M 3106M|  16k 2160B|   0     0 |   0     0 |1846  3319 |1.00 0.75 0.56|2.0   0 168|   0     0 |uwsgi                326794.0%4906B  15k|bash                 2502   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 27 10:13:43 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:43| 23   3  73   0   0| 818M 3745M  172M 3106M|  11k 8660B|   0   792k|   0  22.0 | 828   876 |1.00 0.75 0.56|2.0   0 2.0|   0     0 |openstack            2223  25%9775k  73k|openstack            2223 9775k  73k 25%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 27 10:13:44 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:44| 23   4  72   0   0| 785M 3777M  172M 3106M|6640B 2160B|   0    60k|   0  6.00 |1426  2143 |1.00 0.75 0.56|2.0   0  21|   0     0 |openstack            2246 7.0%2045k   0 |bash                 2502   11M  78k0.5%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 27 10:13:45 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:45| 23   3  74   0   0| 822M 3740M  172M 3106M|6658B 3294B|   0     0 |   0     0 | 912  1205 |1.00 0.75 0.56|2.0   0 2.0|   0     0 |openstack            2246  22%9324k  73k|openstack            2246 9324k  73k 22%|mysqld       205M|   0     0 |  14   32    0  145    0
Mar 27 10:13:46 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:46| 22   6  72   0   0| 811M 3750M  172M 3106M|6398B 4278B|   0    40k|   0  3.00 |1296  1905 |1.00 0.75 0.56|2.0   0  73|   0     0 |openstack            2319  17%8020k  73k|bash                 2502   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 27 10:13:47 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:47| 22   6  72   0   0| 775M 3787M  172M 3106M|6590B 2160B|   0     0 |   0     0 |1669  2746 |1.00 0.76 0.56|2.0   0  81|   0     0 |uwsgi                326793.5%4924B  16k|bash                 2502   11M  81k  0%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 27 10:13:48 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:48| 22   6  72   0   0| 813M 3749M  172M 3106M|7546B 8490B|   0  2352k|   0  68.0 |1200  1623 |1.00 0.76 0.56|2.0   0  89|   0     0 |openstack            2489  22%8422k  73k|openstack            2489 8422k  73k 22%|mysqld       205M|   0     0 |  14   30    0  158    0
Mar 27 10:13:49 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:49| 22   5  73   0   0| 781M 3781M  172M 3107M|6358B 2106B|   0     0 |   0     0 |1343  2182 |1.00 0.76 0.56|2.0   0  21|   0     0 |uwsgi                326793.5%6165B  19k|bash                 2502   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0  167    0
Mar 27 10:13:50 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:50| 23   4  73   0   0| 815M 3747M  172M 3107M|7301B 3294B|   0   100k|   0  12.0 | 865   973 |1.00 0.76 0.56|2.0   0 4.0|   0     0 |openstack            2513  25%8636k  73k|openstack            2513 8636k  73k 25%|mysqld       205M|   0     0 |  14   30    0  165    0
Mar 27 10:13:51 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:51| 22   6  72   0   0| 788M 3774M  172M 3107M|7562B 2160B|   0   128k|   0  14.0 |1434  2223 |1.00 0.76 0.56|2.0   0  71|   0     0 |openstack            2588 6.8%2045k   0 |bash                 2502   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Mar 27 10:13:52 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:52| 23   3  74   0   0| 825M 3736M  172M 3107M|6394B 4270B|   0   304k|   0  15.0 |1029  1342 |1.00 0.76 0.57|2.0   0 2.0|   0     0 |openstack            2588  21%9333k  73k|openstack            2588 9333k  73k 21%|mysqld       205M|   0     0 |  14   32    0  177    0
Mar 27 10:13:53 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:53| 22   6  72   0   0| 794M 3768M  172M 3107M|8954B 2160B|   0     0 |   0     0 |1639  2548 |1.00 0.76 0.57|1.0   0 110|   0     0 |openstack            2699  10%4104k  37k|bash                 2502   11M  81k  0%|mysqld       205M|   0     0 |  14   30    0  182    0
Mar 27 10:13:54 cloud-provider-iscsi-0000000048 dstat.sh[30533]: 27-03 10:13:54| 24   2  74   0   0| 817M 3745M  172M 3107M|9710B 6118B|   0    44k|   0  3.00 |1003  1283 |1.00 0.76 0.57|1.0   0 1.0|   0     0 |uwsgi                326792.5%3541B9419B|bash                 2656   11M  74k  0%|mysqld       205M|   0     0 |  14   30    0  187    0
