-- Logs begin at Tue 2020-03-10 17:34:49 UTC, end at Tue 2020-03-10 21:25:07 UTC. --
Mar 10 21:13:51 cloud-provider1-0000013187 systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 21:13:52 cloud-provider1-0000013187 dstat.sh[30521]: [286B blob data]
Mar 10 21:13:52 cloud-provider1-0000013187 dstat.sh[30521]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 21:14:13 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:13| 47   6  46   0   0| 737M 3668M  170M 3258M|5894B 2106B|  20k  208k|4.00  25.0 |2181  4853 |0.83 0.67 0.48|2.0   0   0|   0     0 |uwsgi                32671 25%5598k 789k|uwsgi                326715598k 789k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 10 21:14:14 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:14| 26  10  64   0   0| 769M 3635M  170M 3259M|6405B 2214B|   0     0 |   0     0 |2172  3375 |0.83 0.67 0.48|1.0   0 175|   0     0 |keystone-manage      500   15%7310k  73k|keystone-manage      500  7310k  73k 15%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 10 21:14:15 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:15| 24   3  74   0   0| 824M 3581M  170M 3259M|5898B 2160B|   0  1416k|   0  10.0 | 815  1001 |0.83 0.67 0.48|1.0   0 2.0|   0     0 |keystone-manage      500   24%  11M  10k|keystone-manage      500    11M  10k 24%|mysqld       203M|   0     0 |  14    7    0    7    0
Mar 10 21:14:16 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:16| 22   5  73   1   0| 756M 3648M  170M 3259M|6729B 2160B|   0  1296k|   0  51.0 |1290  2039 |0.84 0.67 0.49|1.0   0  52|   0     0 |openstack            583  5.5%2021k   0 |bash                 2140   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 10 21:14:17 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:17| 23   3  74   0   0| 791M 3613M  170M 3259M|6031B 2160B|   0  2268k|   0  67.0 | 844  1071 |0.84 0.67 0.49|1.0   0 2.0|   0     0 |openstack            583   25%9236k  73k|openstack            583  9236k  73k 25%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 10 21:14:18 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:18| 21   5  73   1   0| 763M 3641M  170M 3259M|5987B 2160B|  68k    0 |17.0     0 |1364  2064 |0.84 0.67 0.49|1.0   0  61|   0     0 |uwsgi                326727.8% 137k  10k|bash                 2140   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 10 21:14:19 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:19| 23   3  74   0   0| 803M 3601M  170M 3259M|4379B 1944B|   0   828k|   0  7.00 | 752   876 |0.84 0.67 0.49|1.0   0 2.0|   0     0 |openstack            648   25%  10M  73k|openstack            648    10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 10 21:14:20 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:20| 21   7  72   0   0| 776M 3627M  170M 3259M|6884B 2106B|   0     0 |   0     0 |1308  2204 |0.84 0.67 0.49|1.0   0 100|   0     0 |openstack            750   12%3229k  37k|bash                 2140   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 10 21:14:21 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:21| 24   2  74   0   0| 810M 3593M  170M 3259M|6068B 2256B|   0     0 |   0     0 |1138  1662 |0.86 0.68 0.49|1.0   0 1.0|   0     0 |openstack            750   19%8124k  37k|openstack            750  8124k  37k 19%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 10 21:14:22 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:22| 23   4  73   1   0| 795M 3608M  170M 3259M|5914B 2106B|   0  9736k|   0   127 |1057  1171 |0.86 0.68 0.49|1.0   0  25|   0     0 |openstack            773   20%7996k  73k|bash                 2140   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 10 21:14:23 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:23| 23   5  71   0   0| 770M 3633M  170M 3259M|7298B 2160B|   0   460k|   0  13.0 |1501  2375 |0.86 0.68 0.49|1.0   0  73|   0     0 |uwsgi                326728.2% 835k  16k|bash                 2140   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 10 21:14:24 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:24| 23   3  74   0   0| 809M 3594M  170M 3259M|6127B 2256B|   0   332k|   0  20.0 | 628   874 |0.86 0.68 0.49|1.0   0 2.0|   0     0 |openstack            856   25%9661k  73k|openstack            856  9661k  73k 25%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 10 21:14:25 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:25| 21   6  73   0   0| 770M 3633M  170M 3259M|  14k 2160B|   0     0 |   0     0 |1595  2551 |0.86 0.68 0.49|1.0   0 100|   0     0 |uwsgi                326728.5%5042B  16k|bash                 2140   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 10 21:14:26 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:26| 23   3  74   0   0| 809M 3594M  170M 3259M|  20k 2106B|   0    52k|   0  5.00 | 662   871 |0.87 0.68 0.49|1.0   0 2.0|   0     0 |openstack            967   25%9528k  73k|openstack            967  9528k  73k 25%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 10 21:14:27 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:27| 20   7  73   0   0| 780M 3623M  170M 3259M|6925B 1998B|   0  2456k|   0  30.0 |1308  1961 |0.87 0.68 0.49|1.0   0  69|   0     0 |openstack            1041  13%3007k  37k|bash                 2140   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 10 21:14:28 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:28| 23   3  74   0   0| 813M 3590M  170M 3259M|7041B 2160B|   0     0 |   0     0 | 843  1000 |0.87 0.68 0.49|1.0   0 1.0|   0     0 |openstack            1041  23%8359k  37k|openstack            1041 8359k  37k 23%|mysqld       205M|   0     0 |  14   31    0   52    0
Mar 10 21:14:29 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:29| 22   6  73   0   0| 782M 3622M  170M 3259M|9344B 2106B|   0    80k|   0  3.00 |1261  1950 |0.87 0.68 0.49|2.0   0  71|   0     0 |openstack            1115 9.0%2905k  37k|bash                 2140   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 10 21:14:30 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:30| 23   3  73   0   0| 817M 3586M  170M 3259M|  10k 2160B|   0   188k|   0  9.00 | 898  1206 |0.87 0.68 0.49|1.0   0 1.0|   0     0 |openstack            1115  20%8453k  37k|openstack            1115 8453k  37k 20%|mysqld       205M|   0     0 |  14   31    0   58    0
Mar 10 21:14:31 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:31| 21   6  73   0   0| 798M 3605M  170M 3260M|5710B 1998B|   0   128k|   0  13.0 |1086  1509 |0.88 0.69 0.49|2.0   0  70|   0     0 |openstack            1186  17%6755k  73k|bash                 2140   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 10 21:14:32 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:32| 22   6  72   1   0| 780M 3623M  170M 3260M|7017B 2160B|   0  3944k|   0  67.0 |1285  1774 |0.88 0.69 0.49|2.0   0  74|   0     0 |openstack            1262 4.5%1946k   0 |bash                 2140   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 10 21:14:33 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:33| 24   2  74   0   0| 817M 3586M  170M 3260M|6838B 2160B|   0   332k|   0  19.0 | 759  1062 |0.88 0.69 0.49|2.0   0 2.0|   0     0 |openstack            1262  23%9412k  73k|openstack            1262 9412k  73k 23%|mysqld       205M|   0     0 |  14   31    0   66    0
Mar 10 21:14:34 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:34| 20   6  74   0   0| 805M 3598M  170M 3260M|5894B 2160B|   0    32k|   0  3.00 |1159  1629 |0.88 0.69 0.49|1.0   0  79|   0     0 |openstack            1341  18%7996k  73k|bash                 2140   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 10 21:14:35 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:35| 21   6  73   0   0| 781M 3622M  170M 3260M|6696B 2106B|   0    48k|   0  3.00 |1327  2054 |0.88 0.69 0.49|2.0   0  85|   0     0 |openstack            1428 7.0%2021k   0 |bash                 2140   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 10 21:14:36 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:36| 23   3  74   0   0| 818M 3585M  170M 3260M|8276B 1998B|   0   320k|   0  19.0 | 913  1155 |0.89 0.69 0.50|1.0   0 2.0|   0     0 |openstack            1428  23%9345k  73k|openstack            1428 9345k  73k 23%|mysqld       205M|   0     0 |  14   31    0   74    0
Mar 10 21:14:37 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:37| 20   7  73   0   0| 797M 3606M  170M 3260M|  14k 2160B|   0   764k|   0  5.00 |1390  1989 |0.89 0.69 0.50|2.0   0  99|   0     0 |openstack            1528  14%6002k  73k|bash                 2140   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 10 21:14:38 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:38| 24   3  73   0   0| 770M 3632M  170M 3260M|5694B 2106B|   0   188k|   0  14.0 |1217  1799 |0.89 0.69 0.50|1.0   0  19|   0     0 |uwsgi                326713.0%2483B7596B|bash                 2140   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 10 21:14:39 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:39| 20   8  72   0   0| 806M 3597M  170M 3260M|  15k 2308B|   0   152k|   0  12.0 |1195  1841 |0.89 0.69 0.50|1.0   0 127|   0     0 |openstack            1678  20%7996k  73k|openstack            1678 7996k  73k 20%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 10 21:14:40 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:40| 23   4  74   0   0| 779M 3623M  170M 3260M|6892B 2106B|   0   160k|   0  13.0 |1314  2132 |0.89 0.69 0.50|1.0   0  21|   0     0 |openstack            1701 5.0%2021k   0 |bash                 2140   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 10 21:14:41 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:41| 23   4  74   0   0| 817M 3586M  170M 3260M|6376B 2214B|   0   792k|   0  32.0 | 903  1210 |0.90 0.70 0.50|1.0   0 2.0|   0     0 |openstack            1701  23%9323k  73k|openstack            1701 9323k  73k 23%|mysqld       205M|   0     0 |  14   29    0   94    0
Mar 10 21:14:42 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:42| 23   5  72   0   0| 794M 3609M  170M 3260M|4891B 2160B|   0   452k|   0  77.0 |1399  2140 |0.90 0.70 0.50|1.0   0  75|   0     0 |openstack            1779  15%4856k  73k|bash                 2140   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 10 21:14:43 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:43| 23   3  74   0   0| 819M 3583M  170M 3260M|7063B 2160B|   0   172k|   0  9.00 | 942  1353 |0.90 0.70 0.50|2.0   0   0|   0     0 |openstack            1779  21%6497k   0 |openstack            1779 6497k   0  21%|mysqld       205M|   0     0 |  14   31    0  105    0
Mar 10 21:14:44 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:44| 19   9  71   0   0| 788M 3614M  170M 3260M|7273B 2160B|   0     0 |   0     0 |1527  2538 |0.90 0.70 0.50|1.0   0 169|   0     0 |openstack            1951  13%3956k  37k|bash                 2140   11M  83k0.5%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 10 21:14:45 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:45| 24   3  73   0   0| 820M 3583M  170M 3260M|7492B 1944B|   0     0 |   0     0 |1066  1690 |0.90 0.70 0.50|2.0   0 1.0|   0     0 |openstack            1951  19%7397k  37k|openstack            1951 7397k  37k 19%|mysqld       205M|   0     0 |  14   31    0  116    0
Mar 10 21:14:46 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:46| 22   4  74   0   0| 804M 3598M  170M 3260M|9871B 2160B|   0     0 |   0     0 | 917  1125 |0.91 0.70 0.50|1.0   0  23|   0     0 |openstack            1974  19%7996k  73k|bash                 2140   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 10 21:14:47 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:47| 23   5  71   1   0| 783M 3620M  170M 3260M|8768B 2160B|   0  3832k|   0   332 |1847  2105 |0.91 0.70 0.50|1.0   0  71|   0     0 |openstack            2047 7.2%2039k   0 |bash                 2140   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  125    0
Mar 10 21:14:48 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:48| 22   4  74   0   0| 820M 3583M  170M 3260M|6473B 2160B|   0   304k|   0  15.0 |1095  1475 |0.91 0.70 0.50|1.0   0 2.0|   0     0 |openstack            2047  21%9314k  73k|openstack            2047 9314k  73k 21%|mysqld       205M|   0     0 |  14   31    0  127    0
Mar 10 21:14:49 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:49| 19  10  71   0   0| 785M 3617M  170M 3260M|7252B 2160B|   0     0 |   0     0 |1637  2802 |0.91 0.70 0.50|1.0   0 169|   0     0 |openstack            2218 9.8%2899k  37k|bash                 2140   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 10 21:14:50 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:50| 23   4  73   0   0| 820M 3582M  170M 3260M|6748B 2160B|   0     0 |   0     0 |1135  1575 |0.91 0.70 0.50|1.0   0 1.0|   0     0 |openstack            2218  19%8454k  37k|openstack            2218 8454k  37k 19%|mysqld       205M|   0     0 |  14   31    0  139    0
Mar 10 21:14:51 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:51| 21   5  74   0   0| 804M 3598M  170M 3260M|  15k 2106B|   0     0 |   0     0 |1054  1538 |0.91 0.71 0.51|1.0   0  23|   0     0 |openstack            2241  19%7996k  73k|bash                 2140   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 10 21:14:52 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:52| 24   3  73   0   0| 817M 3585M  170M 3260M|5915B 2214B|   0    60k|   0  4.00 |1047  1760 |0.91 0.71 0.51|1.0   0 2.0|   0     0 |openstack            2241  19%   -    - |python2              30560  39k 452B  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 10 21:14:53 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:53| 23   5  72   0   0| 812M 3590M  170M 3260M|5824B 1890B|   0    60k|   0  6.00 | 958  1455 |0.91 0.71 0.51|1.0   0  73|   0     0 |openstack            2316  23%9780k  73k|bash                 2140   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 10 21:14:54 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:54| 21   8  71   0   0| 778M 3624M  170M 3261M|  12k 2214B|   0     0 |   0     0 |1679  3309 |0.91 0.71 0.51|1.0   0 168|   0     0 |uwsgi                326713.5%4924B  16k|bash                 2140   11M  83k  0%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 10 21:14:55 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:55| 23   3  74   0   0| 815M 3586M  170M 3261M|4388B 2160B|   0   184k|   0  15.0 | 810   901 |0.91 0.71 0.51|1.0   0 2.0|   0     0 |openstack            2486  25%9405k  73k|openstack            2486 9405k  73k 25%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 10 21:14:56 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:56| 23   4  73   0   0| 783M 3619M  170M 3261M|7073B 2160B|   0     0 |   0     0 |1259  2050 |1.00 0.73 0.51|1.0   0  22|   0     0 |openstack            2509 8.5%2873k  37k|bash                 2140   11M  78k0.5%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 10 21:14:57 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:57| 22   4  73   0   0| 817M 3584M  170M 3261M|5422B 2160B|   0  2664k|   0  58.0 |1040  1361 |1.00 0.73 0.51|1.0   0 1.0|   0     0 |openstack            2509  22%8471k  37k|openstack            2509 8471k  37k 22%|mysqld       205M|   0     0 |  14   31    0  171    0
Mar 10 21:14:58 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:58| 23   4  72   1   0| 807M 3595M  170M 3261M|9552B 2160B|   0   120k|   0  8.00 |1162  1820 |1.00 0.73 0.51|1.0   0  73|   0     0 |openstack            2582  17%7996k  73k|bash                 2140   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 10 21:14:59 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:14:59| 22   5  73   0   0| 772M 3630M  170M 3261M|6548B 2106B|   0     0 |   0     0 |1581  2584 |1.00 0.73 0.51|1.0   0  72|   0     0 |uwsgi                326713.8%4909B  16k|bash                 2140   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 10 21:15:00 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:15:00| 22   4  74   0   0| 806M 3595M  170M 3261M|5567B 2160B|   0    64k|   0  6.00 | 775  1065 |1.00 0.73 0.51|1.0   0  39|   0     0 |openstack            2693  24%7996k  73k|openstack            2693 7996k  73k 24%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 10 21:15:01 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:15:01| 20   6  73   0   0| 782M 3619M  170M 3261M|6049B 2256B|   0   160k|   0  15.0 |1414  2162 |1.00 0.74 0.52|1.0   0  97|   0     0 |openstack            2792 4.5%1946k   0 |bash                 2140   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0  188    0
Mar 10 21:15:02 cloud-provider1-0000013187 dstat.sh[30521]: 10-03 21:15:02| 24   2  73   0   0| 820M 3581M  170M 3261M|4994B 1944B|   0   432k|   0  23.0 | 914  1279 |1.00 0.74 0.52|2.0   0 4.0|   0     0 |openstack            2792  23%9412k  73k|openstack            2792 9412k  73k 23%|mysqld       205M|   0     0 |  14   31    0  189    0
