-- Logs begin at Wed 2020-04-01 04:40:03 UTC, end at Wed 2020-04-01 07:28:24 UTC. --
Apr 01 06:59:37 cloud-provider-iscsi-0000000114 systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 06:59:38 cloud-provider-iscsi-0000000114 dstat.sh[24547]: [286B blob data]
Apr 01 06:59:38 cloud-provider-iscsi-0000000114 dstat.sh[24547]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 06:59:52 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 06:59:52|  9   3  71  16   0| 649M 4139M  165M 2901M|  10k 5086B|   0  7628k|   0   553 |3107  6891 |0.84 0.82 0.58|2.0   0   0|   0     0 |mysqld               238295.5%   0    0 |keystone-manage      25856  26k  17k4.5%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 01 06:59:53 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 06:59:53| 18   6  71   5   0| 591M 4197M  166M 2901M|  16k   16k|   0  5064k|   0   425 |3341  8456 |0.84 0.82 0.58|2.0   0  78|   0     0 |keystone-manage      259364.2%2136k  37k|bash                 2373   17M1881k0.8%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 01 06:59:54 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 06:59:54| 23   3  72   1   0| 633M 4155M  166M 2902M|7607B 6520B|   0    14M|   0   357 |1353  1344 |0.85 0.82 0.59|1.0   0   0|   0     0 |keystone-manage      25936 25%  11M   0 |keystone-manage      25936  11M   0  25%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 01 06:59:55 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 06:59:55| 23   3  74   0   0| 605M 4181M  166M 2902M|7154B 4310B|   0  7056k|   0  68.0 |1089  1342 |0.85 0.82 0.59|1.0   0  11|   0     0 |keystone-manage      25947 13%6094k  37k|bash                 2373   16M  39k  0%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 01 06:59:56 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 06:59:56| 24   3  73   0   0| 580M 4205M  166M 2904M|6274B 2160B|   0  6388k|   0   133 |1303  1657 |0.85 0.82 0.59|2.0   0 4.0|   0     0 |mysqld               238290.5%   0    0 |bash                 2373   16M  38k  0%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 01 06:59:57 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 06:59:57| 12  21  67   0   0| 582M 4203M  166M 2905M|  15k   18k|   0   172k|   0  12.0 |2864  6136 |0.85 0.82 0.59|1.0   0 488|   0     0 |bash                 2373 3.2%2676k  32k|bash                 2373 2676k  32k3.2%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 01 06:59:58 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 06:59:58| 24  19  56   0   0| 611M 4172M  166M 2905M|7957B   12k|   0    20k|   0  5.00 |3843  7775 |0.85 0.82 0.59|3.0   0 378|   0     0 |systemd              1    5.5%   0    0 |bash                 2373 2206k  19k1.5%|mysqld       201M|   0     0 |  14    8    0    7    0
Apr 01 06:59:59 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 06:59:59| 45   5  48   1   0| 687M 4096M  166M 2906M|9158B 9628B| 128k 3900k|1.00   171 |1164   979 |0.94 0.84 0.59|3.0   0 2.0|   0     0 |uwsgi                26690 25%9711k  37k|uwsgi                26689  10M  37k 24%|mysqld       201M|   0     0 |  14    8    0    7    0
Apr 01 07:00:00 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:00| 47   7  46   1   0| 739M 4043M  166M 2908M|7691B 2160B|  12k  340k|2.00  46.0 |2102  5884 |0.94 0.84 0.59|2.0   0 2.0|   0     0 |uwsgi                26690 25%5564k 339k|uwsgi                266905564k 339k 25%|mysqld       201M|   0     0 |  14    8    0    7    0
Apr 01 07:00:01 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:01| 24  10  66   0   0| 764M 4017M  166M 2908M|  10k 9228B|   0     0 |   0     0 |2510  3948 |0.94 0.84 0.59|2.0   0 166|   0     0 |keystone-manage      26966 13%5984k  37k|keystone-manage      269665984k  37k 13%|mysqld       201M|   0     0 |  14    6    0    8    0
Apr 01 07:00:02 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:02| 24   3  73   0   0| 813M 3968M  166M 2908M|9223B 2160B|   0     0 |   0     0 | 763   913 |0.94 0.84 0.59|3.0   0   0|   0     0 |keystone-manage      26966 25%  11M9143B|keystone-manage      26966  11M9143B 25%|mysqld       203M|   0     0 |  14    8    0    8    0
Apr 01 07:00:03 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:03| 22   5  72   1   0| 756M 4024M  166M 2908M|  11k   16k|   0  2092k|   0  72.0 |1689  2635 |0.94 0.84 0.59|1.0   0  54|   0     0 |openstack            270427.0%2152k   0 |bash                 2373   18M  50k0.2%|mysqld       203M|   0     0 |  14    6    0   11    0
Apr 01 07:00:04 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:04| 23   4  72   1   0| 794M 3986M  166M 2908M|  28k 3556B|   0    14M|   0   233 |1206  1509 |0.95 0.84 0.60|3.0   0 1.0|   0     0 |openstack            27042 22%9004k  37k|openstack            270429004k  37k 22%|mysqld       203M|   0     0 |  14   14    0   12    0
Apr 01 07:00:05 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:05| 19   5  73   3   0| 764M 4016M  166M 2908M|7651B 2268B|  72k   20k|18.0  3.00 |1383  2072 |0.95 0.84 0.60|2.0   0  61|   0     0 |uwsgi                266905.8%6839B8365B|bash                 2373   11M  39k  0%|mysqld       205M|   0     0 |  14   30    0   16    0
Apr 01 07:00:06 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:06| 24   3  73   0   0| 805M 3975M  166M 2908M|  16k 3904B|   0     0 |   0     0 | 704   800 |0.95 0.84 0.60|2.0   0 1.0|   0     0 |openstack            27104 25%9775k  37k|openstack            271049775k  37k 25%|mysqld       205M|   0     0 |  14   32    0   17    0
Apr 01 07:00:07 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:07| 22   7  72   0   0| 789M 3991M  166M 2908M|  11k 5890B|   0   736k|   0  7.00 |1271  2109 |0.95 0.84 0.60|2.0   0 100|   0     0 |openstack            27204 14%6135k  37k|bash                 2373   11M  40k0.5%|mysqld       205M|   0     0 |  14   30    0   21    0
Apr 01 07:00:08 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:08| 24   3  73   0   0| 809M 3971M  166M 2909M|8570B 2160B|   0     0 |   0     0 |1071  1721 |0.95 0.84 0.60|2.0   0   0|   0     0 |openstack            27204 19%5009k   1B|openstack            272045009k   1B 19%|mysqld       205M|   0     0 |  14   30    0   29    0
Apr 01 07:00:09 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:09| 23   3  74   0   0| 801M 3979M  166M 2909M|7770B 3262B|   0     0 |   0     0 | 936  1113 |0.95 0.85 0.60|1.0   0  22|   0     0 |openstack            27226 23%  10M  37k|bash                 2373   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   29    0
Apr 01 07:00:10 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:10| 23   5  71   1   0| 776M 4003M  166M 2909M|  19k 2160B|   0  3804k|   0  53.0 |1677  2758 |0.95 0.85 0.60|1.0   0  75|   0     0 |uwsgi                266909.5% 685k  15k|bash                 2373   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0   37    0
Apr 01 07:00:11 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:11| 24   2  73   0   0| 812M 3967M  166M 2909M|7935B 4246B|   0     0 |   0     0 |1191  1916 |0.95 0.85 0.60|1.0   0 1.0|   0     0 |openstack            27302 19%9089k  37k|openstack            273029089k  37k 19%|mysqld       205M|   0     0 |  14   30    0   45    0
Apr 01 07:00:12 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:12| 20   7  73   0   0| 798M 3981M  166M 2909M|7221B 5086B|   0   268k|   0  5.00 |1175  1605 |0.95 0.85 0.60|1.0   0 101|   0     0 |openstack            27403 19%7739k  37k|bash                 2373   11M  44k0.2%|mysqld       205M|   0     0 |  14   30    0   45    0
Apr 01 07:00:13 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:13| 22   6  73   0   0| 774M 4006M  166M 2909M|6984B 2052B|   0     0 |   0     0 |1262  1767 |0.95 0.85 0.60|2.0   0  68|   0     0 |openstack            274725.5%1917k   0 |bash                 2373   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   50    0
Apr 01 07:00:14 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:14| 23   3  74   0   0| 811M 3968M  166M 2909M|8109B 4146B|   0   564k|   0  15.0 | 772  1041 |0.96 0.85 0.60|1.0   0 1.0|   0     0 |openstack            27472 24%9241k  37k|openstack            274729241k  37k 24%|mysqld       205M|   0     0 |  14   32    0   52    0
Apr 01 07:00:15 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:15| 22   4  73   0   0| 790M 3989M  166M 2909M|8640B 4518B|   0  1156k|   0  50.0 |1260  1919 |0.96 0.85 0.60|1.0   0  71|   0     0 |openstack            27543 12%5247k  37k|bash                 2373   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   56    0
Apr 01 07:00:16 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:16| 22   5  73   0   0| 769M 4011M  166M 2909M|8960B 2160B|   0   472k|   0  13.0 |1144  1753 |0.96 0.85 0.60|1.0   0  60|   0     0 |uwsgi                266892.8%2535B7792B|bash                 2373   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   60    0
Apr 01 07:00:17 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:17| 23   3  73   0   0| 809M 3971M  166M 2909M|  16k 4526B|   0   652k|   0  19.0 | 815   884 |0.96 0.85 0.60|1.0   0 9.0|   0     0 |openstack            27612 25%9962k  37k|openstack            276129799k  37k 24%|mysqld       205M|   0     0 |  14   30    0   60    0
Apr 01 07:00:18 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:18| 21   5  73   0   0| 782M 3997M  166M 2909M|8995B 4258B|   0   208k|   0  8.00 |1171  1815 |0.96 0.85 0.60|1.0   0  73|   0     0 |openstack            276857.5%3071k  37k|bash                 2373   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   64    0
Apr 01 07:00:19 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:19| 23   3  74   0   0| 815M 3964M  166M 2909M|  11k 3048B|   0   452k|   0  9.00 | 790  1169 |0.96 0.85 0.60|1.0   0   0|   0     0 |openstack            27685 22%8078k  33B|openstack            276858078k  33B 22%|mysqld       205M|   0     0 |  14   30    0   68    0
Apr 01 07:00:20 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:20| 22   5  73   0   0| 803M 3976M  166M 2909M|7538B 4916B|   0   400k|   0  1.00 |1035  1544 |0.96 0.85 0.60|1.0   0  80|   0     0 |openstack            27765 21%8128k  37k|bash                 2373   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   68    0
Apr 01 07:00:21 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:21| 20   7  73   0   0| 780M 3999M  166M 2909M|  11k 4034B|   0   332k|   0  3.00 |1279  2015 |0.96 0.85 0.60|1.0   0  85|   0     0 |openstack            278517.0%2281k   0 |bash                 2373   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   73    0
Apr 01 07:00:22 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:22| 24   2  73   0   0| 816M 3963M  166M 2909M|9449B 3430B|   0     0 |   0     0 |1095  1575 |0.96 0.85 0.60|1.0   0 1.0|   0     0 |openstack            27851 20%8878k  37k|openstack            278518878k  37k 20%|mysqld       205M|   0     0 |  14   30    0   78    0
Apr 01 07:00:23 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:23| 20   7  73   0   0| 803M 3976M  166M 2909M|9095B 5638B|   0   568k|   0  9.00 |1234  1803 |0.96 0.85 0.60|1.0   0  98|   0     0 |openstack            27949 17%7739k  37k|bash                 2373   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   78    0
Apr 01 07:00:24 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:24| 22   7  71   0   0| 775M 4004M  166M 2909M|7174B 2052B|   0   452k|   0  28.0 |1557  2800 |0.96 0.86 0.61|2.0   0 144|   0     0 |openstack            280942.2%1024k   0 |bash                 2373   11M  43k0.2%|mysqld       205M|   0     0 |  14   30    0   83    0
Apr 01 07:00:25 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:25| 23   3  73   0   0| 813M 3965M  166M 2909M|8829B 7728B|   0  4364k|   0   311 |1246  1100 |0.96 0.86 0.61|2.0   0 1.0|   0     0 |openstack            28094 25%  10M  37k|openstack            28094  10M  37k 25%|mysqld       205M|   0     0 |  14   30    0   83    0
Apr 01 07:00:26 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:26| 23   4  73   0   0| 792M 3987M  166M 2909M|6754B 3388B|   0   144k|   0  6.00 |1397  2160 |0.96 0.86 0.61|1.0   0  22|   0     0 |openstack            28116 12%5421k  37k|bash                 2373   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   92    0
Apr 01 07:00:27 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:27| 23   4  72   0   0| 775M 4003M  166M 2910M|7587B 2160B|   0   288k|   0  3.00 |1289  2178 |0.96 0.86 0.61|1.0   0  71|   0     0 |uwsgi                266892.8%5162B  15k|bash                 2373   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  100    0
Apr 01 07:00:28 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:28| 23   3  73   0   0| 817M 3961M  166M 2910M|6783B 4584B|   0   376k|   0  9.00 | 872  1243 |0.96 0.86 0.61|1.0   0 1.0|   0     0 |openstack            28188 22%  10M  37k|openstack            28188  10M  37k 22%|mysqld       205M|   0     0 |  14   32    0  103    0
Apr 01 07:00:29 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:29| 19   9  71   0   0| 790M 3989M  166M 2910M|7679B 8966B|   0     0 |   0     0 |1819  3447 |0.97 0.86 0.61|1.0   0 169|   0     0 |openstack            28357 12%4466k  37k|bash                 2373   11M  46k0.5%|mysqld       205M|   0     0 |  14   30    0  109    0
Apr 01 07:00:30 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:30| 24   3  73   0   0| 817M 3961M  166M 2910M|7650B 2160B|   0   644k|   0  16.0 |1038  1735 |0.97 0.86 0.61|1.0   0 2.0|   0     0 |openstack            28357 19%6678k   1B|openstack            283576678k   1B 19%|mysqld       205M|   0     0 |  14   30    0  118    0
Apr 01 07:00:31 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:31| 23   4  73   0   0| 805M 3973M  166M 2910M|7156B 3342B|   0     0 |   0     0 | 853  1086 |0.97 0.86 0.61|3.0   0  22|   0     0 |openstack            28381 21%9118k  37k|bash                 2373   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  118    0
Apr 01 07:00:32 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:32| 23   5  72   0   0| 792M 3987M  166M 2910M|7276B 4256B|   0   808k|   0  20.0 |1451  2391 |0.97 0.86 0.61|2.0   0  72|   0     0 |openstack            28453 10%4601k  37k|bash                 2373   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  126    0
Apr 01 07:00:33 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:33| 24   2  74   0   0| 818M 3961M  166M 2910M|  19k 2106B|   0   104k|   0  6.00 |1191  1701 |0.97 0.86 0.61|2.0   0   0|   0     0 |openstack            28453 19%6543k   0 |openstack            284536543k   0  19%|mysqld       205M|   0     0 |  14   32    0  133    0
Apr 01 07:00:34 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:34| 19  10  71   0   0| 799M 3980M  166M 2910M|  14k 8770B|   0     0 |   0     0 |1490  2805 |0.97 0.86 0.61|2.0   0 169|   0     0 |openstack            28622 15%6829k  37k|bash                 2373   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  133    0
Apr 01 07:00:35 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:35| 24   4  72   0   0| 769M 4009M  166M 2910M|8314B 2160B|   0   596k|   0  87.0 |1444  1980 |0.97 0.86 0.61|2.0   0  20|   0     0 |uwsgi                266893.8%6175B  19k|bash                 2373   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  142    0
Apr 01 07:00:36 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:36| 24   3  74   0   0| 810M 3968M  166M 2910M|7497B 3294B|   0   624k|   0  14.0 | 705   873 |0.97 0.86 0.61|2.0   0 2.0|   0     0 |openstack            28644 25%  10M  37k|openstack            286449912k  37k 25%|mysqld       205M|   0     0 |  14   30    0  141    0
Apr 01 07:00:37 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:37| 23   6  72   0   0| 791M 3987M  166M 2910M|7187B 4278B|   0   196k|   0  8.00 |1310  2536 |0.97 0.86 0.61|2.0   0  72|   0     0 |openstack            28716 10%4538k  37k|bash                 2373   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Apr 01 07:00:38 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:38| 25   2  73   0   0| 818M 3960M  166M 2910M|  11k 2160B|   0     0 |   0     0 |1133  1844 |0.97 0.86 0.61|2.0   0   0|   0     0 |openstack            28716 17%6606k 725B|openstack            287166606k 725B 17%|mysqld       205M|   0     0 |  14   30    0  158    0
Apr 01 07:00:39 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:39| 20   9  71   0   0| 801M 3977M  166M 2910M|7978B 8652B|   0     0 |   0     0 |1474  2298 |0.97 0.86 0.61|3.0   0 169|   0     0 |openstack            28885 15%6836k  37k|bash                 2373   11M  46k0.2%|mysqld       205M|   0     0 |  14   30    0  158    0
Apr 01 07:00:40 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:40| 25   3  72   0   0| 770M 4008M  166M 2910M|6476B 2106B|   0  3048k|   0  60.0 |1427  2194 |0.97 0.86 0.61|1.0   0  23|   0     0 |uwsgi                266903.2%4909B  15k|bash                 2373   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  167    0
Apr 01 07:00:41 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:41| 23   3  73   1   0| 814M 3964M  166M 2910M|6475B 3294B|   0   420k|   0  9.00 | 822   999 |0.97 0.86 0.61|1.0   0 1.0|   0     0 |openstack            28909 25%  10M  37k|openstack            28909  10M  37k 25%|mysqld       205M|   0     0 |  14   30    0  167    0
Apr 01 07:00:42 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:42| 22   7  71   0   0| 792M 3986M  166M 2910M|6395B 4428B|   0   508k|   0  20.0 |1600  2704 |0.97 0.86 0.61|2.0   0  72|   0     0 |openstack            28981 11%4624k  37k|bash                 2373   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Apr 01 07:00:43 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:43| 24   3  73   0   0| 818M 3960M  166M 2910M|8615B 2106B|   0     0 |   0     0 |1095  1617 |0.97 0.86 0.61|2.0   0   0|   0     0 |openstack            28981 19%6519k   0 |openstack            289816519k   0  19%|mysqld       205M|   0     0 |  14   32    0  180    0
Apr 01 07:00:44 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:44| 22   6  72   0   0| 799M 3978M  166M 2910M|  16k 7128B|   0     0 |   0     0 |1350  2189 |0.97 0.87 0.62|3.0   0 110|   0     0 |openstack            29091 15%6770k  37k|bash                 2373   11M  44k0.2%|mysqld       205M|   0     0 |  14   30    0  182    0
Apr 01 07:00:45 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:45| 22   5  73   0   0| 779M 3998M  166M 2910M|6719B 2160B|   0   400k|   0  11.0 |1403  2019 |0.97 0.87 0.62|2.0   0  97|   0     0 |openstack            291893.2%1917k   0 |bash                 2373   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  187    0
Apr 01 07:00:46 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:46| 23   4  73   0   0| 818M 3960M  166M 2910M|7063B 6804B|   0   296k|   0  6.00 | 816  1160 |0.97 0.87 0.62|2.0   0 1.0|   0     0 |openstack            29189 21%9229k  37k|openstack            291899229k  37k 21%|mysqld       205M|   0     0 |  14   30    0  189    0
Apr 01 07:00:47 cloud-provider-iscsi-0000000114 dstat.sh[24547]: 01-04 07:00:47| 20   8  71   0   0| 790M 3987M  166M 2910M|  16k 9290B|   0   400k|   0  14.0 |1388  2590 |0.97 0.87 0.62|2.0   0 145|   0     0 |openstack            29334 11%4310k  37k|bash                 2373   11M  43k  0%|mysqld       205M|   0     0 |  14   30    0  192    0
