-- Logs begin at Wed 2020-03-11 09:06:32 UTC, end at Wed 2020-03-11 10:53:08 UTC. --
Mar 11 10:23:58 cloud-provider1-0000013628 systemd[1]: Started Devstack devstack@dstat.service.
Mar 11 10:23:58 cloud-provider1-0000013628 dstat.sh[30288]: [286B blob data]
Mar 11 10:23:58 cloud-provider1-0000013628 dstat.sh[30288]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 11 10:24:08 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:08| 15   6  70   9   0| 645M 3840M  168M 3185M|8246B 2308B|   0    15M|   0  1045 |4624    13k|0.68 0.80 0.58|1.0 1.0   0|   0     0 |mysqld               295649.0%   0    0 |keystone-manage      31603  42k  28k7.8%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 11 10:24:09 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:09| 22   6  68   4   0| 646M 3836M  168M 3186M|  18k 2160B|   0  5924k|   0   431 |4326    17k|0.68 0.80 0.58|3.0   0   0|   0     0 |keystone-manage      31603 17%  80k 742k|python               5898  713k1482k3.2%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 11 10:24:10 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:10| 16   6  70   8   0| 648M 3834M  169M 3187M|  11k 2106B|   0    11M|   0   909 |4481    15k|0.68 0.80 0.58|1.0   0 2.0|   0     0 |keystone-manage      316039.8%  53k  37k|keystone-manage      31603  53k  37k9.8%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 11 10:24:11 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:11| 19   7  72   1   0| 586M 3895M  169M 3187M|7233B 2214B|   0  2348k|   0   170 |1693  4415 |0.71 0.81 0.58|2.0   0  78|   0     0 |keystone-manage      316849.2%3327k  37k|bash                 1979   18M2010k0.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 11 10:24:12 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:12| 23   3  73   1   0| 634M 3846M  169M 3187M|5829B 2160B|   0  6656k|   0  72.0 | 890  1195 |0.71 0.81 0.58|1.0   0 1.0|   0     0 |keystone-manage      31684 25%  12M  37k|keystone-manage      31684  12M  37k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 11 10:24:13 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:13| 22   5  70   2   0| 600M 3880M  169M 3188M|7719B 1944B|   0    58M|   0   571 |1806  1298 |0.71 0.81 0.58|1.0   0  11|   0     0 |keystone-manage      31696 16%6490k  37k|bash                 1979   17M  76k  0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 11 10:24:14 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:14| 24   3  72   1   0| 644M 3834M  169M 3189M|8033B 2160B|   0  6236k|   0   135 |1188  1658 |0.71 0.81 0.58|1.0   0 1.0|   0     0 |keystone-manage      31696 25%  10M  38k|keystone-manage      31696  10M  38k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 11 10:24:15 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:15| 13  18  69   0   0| 574M 3904M  169M 3190M|5755B 2106B|   0   112k|   0  8.00 |2507  4878 |0.71 0.81 0.58|1.0   0 379|   0     0 |bash                 1979 3.2%  19M 100k|bash                 1979   19M 100k3.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 11 10:24:16 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:16| 14  22  64   0   0| 575M 3902M  169M 3190M|5352B 2214B|   0    32k|   0  8.00 |3860  8848 |0.73 0.81 0.59|1.0   0 354|   0     0 |systemd              1    5.2%   0    0 |bash                 1979 2740k  20k1.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 11 10:24:17 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:17| 44  12  44   0   0| 659M 3818M  169M 3191M|5979B 2106B|   0     0 |   0     0 |1907  2747 |0.73 0.81 0.59|2.0   0 140|   0     0 |uwsgi                32440 23%8600k  37k|uwsgi                324399940k  73k 23%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 11 10:24:18 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:18| 46   6  47   2   0| 730M 3746M  169M 3192M|5223B 2214B| 148k   14M|5.00   294 |1415   957 |0.73 0.81 0.59|2.0   0 1.0|   0     0 |uwsgi                32440 25%8865k  48k|uwsgi                324408865k  48k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 11 10:24:19 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:19| 31  13  56   0   0| 754M 3720M  169M 3193M|6431B 2052B|   0   336k|   0  46.0 |2312  8263 |0.73 0.81 0.59|1.0   0 171|   0     0 |uwsgi                324399.5% 850k 415k|keystone-manage      327162212k  37k7.5%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 11 10:24:20 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:20| 24   2  74   0   0| 802M 3672M  169M 3193M|6109B 2268B|   0     0 |   0     0 | 780   894 |0.73 0.81 0.59|1.0   0 3.0|   0     0 |keystone-manage      32716 25%  12M  37k|keystone-manage      32716  12M  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 11 10:24:21 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:21| 23   3  73   1   0| 832M 3642M  169M 3194M|  28k 2160B|   0  1812k|   0  56.0 |1350  2194 |0.75 0.81 0.59|1.0   0 2.0|   0     0 |keystone-manage      32716 23%4177k  15k|keystone-manage      327164177k  15k 23%|mysqld       203M|   0     0 |  14   11    0    7    0
Mar 11 10:24:22 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:22| 22   5  73   0   0| 775M 3698M  169M 3194M|7103B 1998B|   0     0 |   0     0 | 969  1217 |0.75 0.81 0.59|1.0   0  54|   0     0 |openstack            335   16%6031k  73k|bash                 1979   19M  89k0.2%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 11 10:24:23 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:23| 22   4  73   2   0| 803M 3670M  169M 3194M|8384B 2106B|  64k 9528k|16.0   131 |1218  1473 |0.75 0.81 0.59|  0 1.0   0|   0     0 |openstack            335   16%5335k   0 |openstack            335  5335k   0  16%|mysqld       203M|   0     0 |  14   23    0   12    0
Mar 11 10:24:24 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:24| 22   5  73   0   0| 773M 3700M  169M 3194M|6609B 2160B|4096B    0 |1.00     0 |1189  1848 |0.75 0.81 0.59|2.0   0  61|   0     0 |openstack            399  9.0%2039k   0 |bash                 1979   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 11 10:24:25 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:25| 23   4  73   0   0| 811M 3662M  169M 3194M|6882B 2160B|   0  3344k|   0  71.0 |1111  1370 |0.75 0.81 0.59|1.0   0 2.0|   0     0 |openstack            399   23%9319k  73k|openstack            399  9319k  73k 23%|mysqld       205M|   0     0 |  14   31    0   18    0
Mar 11 10:24:26 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:26| 21   6  72   0   0| 792M 3681M  169M 3194M|6411B 1944B|   0     0 |   0     0 |1259  2019 |0.77 0.82 0.59|1.0   0 101|   0     0 |openstack            514   16%6365k  73k|bash                 1979   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 11 10:24:27 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:27| 24   3  73   0   0| 813M 3660M  169M 3194M|5973B 2160B|   0     0 |   0     0 |1136  1884 |0.77 0.82 0.59|1.0   0   0|   0     0 |openstack            514   18%4988k   1B|openstack            514  4988k   1B 18%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 11 10:24:28 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:28| 22   5  72   2   0| 798M 3675M  169M 3194M|5362B 2160B|   0  5736k|   0   426 |1754  1167 |0.77 0.82 0.59|1.0   0  23|   0     0 |openstack            537   21%7996k  73k|bash                 1979   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 11 10:24:29 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:29| 23   4  73   0   0| 814M 3658M  169M 3194M|6023B 2052B|   0   172k|   0  14.0 |1339  2255 |0.77 0.82 0.59|1.0   0 2.0|   0     0 |openstack            537   12%3348k   0 |openstack            537  3348k   0  12%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 11 10:24:30 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:30| 22   6  72   0   0| 804M 3669M  169M 3194M|8572B 2268B|   0   336k|   0  20.0 |1014  1470 |0.77 0.82 0.59|1.0   0  75|   0     0 |openstack            612   21%7996k  73k|bash                 1979   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 11 10:24:31 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:31| 23   4  73   0   0| 817M 3655M  169M 3194M|  11k 2160B|   0    52k|   0  6.00 |1326  2198 |0.79 0.82 0.59|1.0   0   0|   0     0 |uwsgi                324397.5%5042B  16k|python2              30330  23k 452B  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 11 10:24:32 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:32| 22   5  72   0   0| 803M 3669M  169M 3194M|7062B 2106B|   0    60k|   0  6.00 |1184  1748 |0.79 0.82 0.59|1.0   0 102|   0     0 |openstack            718   21%8085k  73k|bash                 1979   11M  81k0.5%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 11 10:24:33 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:33| 21   6  73   0   0| 779M 3693M  169M 3194M|6559B 2160B|   0     0 |   0     0 |1351  2027 |0.79 0.82 0.59|1.0   0  68|   0     0 |openstack            788  5.8%2021k   0 |bash                 1979   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 11 10:24:34 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:34| 23   3  73   0   0| 817M 3656M  169M 3194M|5981B 2160B|   0  2728k|   0  38.0 | 969  1358 |0.79 0.82 0.59|1.0   0 2.0|   0     0 |openstack            788   23%9346k  73k|openstack            788  9346k  73k 23%|mysqld       205M|   0     0 |  14   31    0   52    0
Mar 11 10:24:35 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:35| 21   6  73   0   0| 787M 3686M  169M 3194M|6843B 2160B|   0   116k|   0  3.00 |1130  1761 |0.79 0.82 0.59|1.0   0  71|   0     0 |openstack            864  9.8%3196k  37k|bash                 1979   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 11 10:24:36 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:36| 23   3  74   0   0| 820M 3652M  169M 3194M|4850B 1998B|   0     0 |   0     0 | 817  1281 |0.81 0.82 0.60|1.0   0 1.0|   0     0 |openstack            864   17%8162k  37k|openstack            864  8162k  37k 17%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 11 10:24:37 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:37| 21   6  73   0   0| 806M 3666M  169M 3194M|  15k 2160B|   0   160k|   0  14.0 |1144  1654 |0.81 0.82 0.60|1.0   0  70|   0     0 |openstack            941   19%7996k  73k|bash                 1979   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 11 10:24:38 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:38| 21   6  73   0   0| 783M 3689M  169M 3195M|9461B 2052B|   0   140k|   0  14.0 |1302  1845 |0.81 0.82 0.60|1.0   0  72|   0     0 |openstack            1019 5.8%2021k   0 |bash                 1979   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 11 10:24:39 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:39| 23   4  73   0   0| 820M 3652M  169M 3195M|6956B 2268B|   0  3544k|   0  58.0 | 973  1158 |0.81 0.82 0.60|1.0   0 2.0|   0     0 |openstack            1019  23%9337k  73k|openstack            1019 9337k  73k 23%|mysqld       205M|   0     0 |  14   31    0   65    0
Mar 11 10:24:40 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:40| 20   7  73   0   0| 797M 3675M  169M 3195M|8038B 2160B|   0    32k|   0  3.00 |1245  1829 |0.81 0.82 0.60|1.0   0  81|   0     0 |openstack            1104  16%5725k  73k|bash                 1979   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 11 10:24:41 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:41| 21   6  73   0   0| 774M 3698M  169M 3195M|6238B 2160B|   0    48k|   0  3.00 |1306  1859 |0.83 0.83 0.60|  0   0  73|   0     0 |uwsgi                324392.0%3551B9923B|bash                 1979   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 11 10:24:42 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:42| 23   3  73   0   0| 815M 3657M  169M 3195M|7675B 2160B|   0   316k|   0  19.0 | 795  1031 |0.83 0.83 0.60|1.0   0  14|   0     0 |openstack            1193  24%  10M  73k|openstack            1193   10M  73k 24%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 11 10:24:43 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:43| 21   6  73   0   0| 783M 3689M  169M 3195M|  14k 1890B|   0    36k|   0  3.00 |1445  2214 |0.83 0.83 0.60|1.0   0  97|   0     0 |openstack            1293 6.8%2021k   0 |bash                 1979   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 11 10:24:44 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:44| 23   4  74   0   0| 821M 3651M  169M 3195M|7275B 2214B|   0   888k|   0  16.0 | 815   984 |0.83 0.83 0.60|1.0   0 2.0|   0     0 |openstack            1293  24%9334k  73k|openstack            1293 9334k  73k 24%|mysqld       205M|   0     0 |  14   31    0   78    0
Mar 11 10:24:45 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:45| 20   9  71   0   0| 788M 3684M  169M 3195M|6337B 2160B|   0   252k|   0  26.0 |1641  2893 |0.83 0.83 0.60|1.0   0 145|   0     0 |openstack            1441  10%2939k  37k|bash                 1979   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 11 10:24:46 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:46| 23   3  73   0   0| 821M 3650M  169M 3195M|5961B 2160B|   0   724k|   0  23.0 | 988  1397 |0.84 0.83 0.60|1.0   0 1.0|   0     0 |openstack            1441  22%8414k  37k|openstack            1441 8414k  37k 22%|mysqld       205M|   0     0 |  14   31    0   86    0
Mar 11 10:24:47 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:47| 22   5  73   0   0| 800M 3672M  169M 3195M|6751B 2160B|   0     0 |   0     0 |1117  1650 |0.84 0.83 0.60|1.0   0  23|   0     0 |openstack            1464  15%6276k  73k|bash                 1979   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 11 10:24:48 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:48| 25   3  73   0   0| 773M 3698M  169M 3195M|  14k 2160B|   0    48k|   0  3.00 |1144  1770 |0.84 0.83 0.60|5.0   0  10|   0     0 |uwsgi                324403.0%5162B  16k|bash                 1979   11M  73k0.2%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 11 10:24:49 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:49| 23   5  72   0   0| 812M 3660M  169M 3195M|6778B 2160B|   0   928k|   0  27.0 | 985  1401 |0.84 0.83 0.60|1.0   0  63|   0     0 |openstack            1538  24%9229k  73k|openstack            1538 9229k  73k 24%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 11 10:24:50 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:50| 21   8  71   0   0| 777M 3694M  169M 3195M|7048B 1944B|   0     0 |   0     0 |1797  3377 |0.84 0.83 0.60|1.0   0 170|   0     0 |uwsgi                324404.0%4909B  16k|bash                 1979   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 11 10:24:51 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:51| 24   3  73   0   0| 816M 3656M  169M 3195M|8021B 2160B|   0   184k|   0  15.0 | 844   940 |0.85 0.83 0.60|1.0   0 2.0|   0     0 |openstack            1715  25%9797k  73k|openstack            1715 9797k  73k 25%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 11 10:24:52 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:52| 22   4  73   0   0| 787M 3684M  169M 3195M|6397B 2106B|   0    52k|   0  5.00 |1222  2060 |0.85 0.83 0.60|1.0   0  22|   0     0 |openstack            1738 9.2%3105k  37k|bash                 1979   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 11 10:24:53 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:53| 23   4  73   0   0| 820M 3651M  169M 3195M|7255B 2214B|   0     0 |   0     0 |1010  1452 |0.85 0.83 0.60|1.0   0 1.0|   0     0 |openstack            1738  20%8239k  37k|openstack            1738 8239k  37k 20%|mysqld       205M|   0     0 |  14   31    0  124    0
Mar 11 10:24:54 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:54| 23   5  72   0   0| 810M 3662M  169M 3195M|5684B 2160B|   0   588k|   0   102 |1260  1765 |0.85 0.83 0.60|1.0   0  73|   0     0 |openstack            1811  19%7996k  73k|bash                 1979   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  125    0
Mar 11 10:24:55 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:55| 24   3  73   0   0| 823M 3648M  169M 3195M|6575B 2094B|   0     0 |   0     0 |1155  1849 |0.85 0.83 0.60|2.0   0   0|   0     0 |openstack            1811  16%3357k   0 |openstack            1811 3357k   0  16%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 11 10:24:56 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:56| 19   9  72   0   0| 806M 3666M  169M 3195M|5059B 2310B|   0     0 |   0     0 |1302  2256 |0.86 0.84 0.60|2.0   0 170|   0     0 |openstack            1982  16%7076k  73k|bash                 1979   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 11 10:24:57 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:57| 24   3  73   0   0| 773M 3698M  169M 3195M|4571B 2106B|   0     0 |   0     0 |1157  1925 |0.86 0.84 0.60|1.0   0  21|   0     0 |uwsgi                324404.2%6175B  19k|bash                 1979   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 11 10:24:58 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:58| 24   3  74   0   0| 811M 3660M  169M 3195M|6604B 2214B|   0    64k|   0  6.00 | 835   928 |0.86 0.84 0.60|1.0   0 2.0|   0     0 |openstack            2005  25%9302k  73k|openstack            2005 9302k  73k 25%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 11 10:24:59 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:24:59| 24   4  71   0   0| 786M 3685M  169M 3195M|5502B 1944B|   0   628k|   0  17.0 |1387  2384 |0.86 0.84 0.60|1.0   0  71|   0     0 |openstack            2078 5.2%1946k   0 |bash                 1979   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 11 10:25:00 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:25:00| 25   2  74   0   0| 818M 3653M  169M 3195M|4432B 2160B|   0   336k|   0  21.0 | 795   961 |0.86 0.84 0.60|1.0   0 4.0|   0     0 |openstack            2078  25%8420k  73k|openstack            2078 8420k  73k 25%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 11 10:25:01 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:25:01| 20   9  71   0   0| 781M 3690M  169M 3196M|5250B 2160B|   0     0 |   0     0 |1799  3322 |0.88 0.84 0.61|1.0   0 168|   0     0 |uwsgi                324404.2%4924B  16k|bash                 1979   11M  83k  0%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 11 10:25:02 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:25:02| 23   4  74   0   0| 819M 3652M  169M 3196M|5480B 2106B|   0    64k|   0  6.00 | 646   863 |0.88 0.84 0.61|1.0   0 2.0|   0     0 |openstack            2250  25%9573k  73k|openstack            2250 9573k  73k 25%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 11 10:25:03 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:25:03| 24   3  73   0   0| 788M 3683M  169M 3196M|6544B 2214B|   0     0 |   0     0 |1268  2150 |0.88 0.84 0.61|1.0   0  22|   0     0 |openstack            2273  11%3088k  37k|bash                 1979   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 11 10:25:04 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:25:04| 23   3  73   1   0| 821M 3650M  169M 3196M|5623B 2160B|   0  2580k|   0   108 | 921  1277 |0.88 0.84 0.61|1.0   0 1.0|   0     0 |openstack            2273  23%8256k  37k|openstack            2273 8256k  37k 23%|mysqld       205M|   0     0 |  14   31    0  169    0
Mar 11 10:25:05 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:25:05| 22   5  72   0   0| 803M 3668M  169M 3196M|5697B 2160B|   0   120k|   0  9.00 |1119  1860 |0.88 0.84 0.61|1.0   0  73|   0     0 |openstack            2346  16%6169k  73k|bash                 1979   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 11 10:25:06 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:25:06| 25   3  72   0   0| 824M 3647M  169M 3196M|  21k 2160B|   0    52k|   0  6.00 |1198  1802 |0.81 0.82 0.60|1.0   0   0|   0     0 |openstack            2346  16%5184k   0 |openstack            2346 5184k   0  16%|mysqld       205M|   0     0 |  14   29    0  181    0
Mar 11 10:25:07 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:25:07| 21   7  72   0   0| 803M 3667M  169M 3196M|5794B 1836B|   0     0 |   0     0 |1171  1870 |0.81 0.82 0.60|2.0   0 111|   0     0 |openstack            2457  15%6817k  73k|bash                 1979   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 11 10:25:08 cloud-provider1-0000013628 dstat.sh[30288]: 11-03 10:25:08| 21   6  72   0   0| 777M 3694M  169M 3196M|6832B 2362B|   0   112k|   0  9.00 |1243  2124 |0.81 0.82 0.60|1.0   0  97|   0     0 |uwsgi                324401.8%3541B9419B|bash                 1979   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0  187    0
