-- Logs begin at Tue 2020-03-10 13:44:42 UTC, end at Tue 2020-03-10 15:03:18 UTC. --
Mar 10 14:32:11 cloud-provider1-0000012858 systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 14:32:11 cloud-provider1-0000012858 dstat.sh[30445]: [286B blob data]
Mar 10 14:32:11 cloud-provider1-0000012858 dstat.sh[30445]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 14:32:21 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:21| 14   6  71  10   0| 643M 3779M  172M 3240M|  12k  325k|   0    10M|   0   838 |4520    14k|0.81 0.70 0.51|  0 1.0   0|   0     0 |mysqld               297178.0%   0    0 |tail                 18652 312k 312k  0%|mysqld       197M|   0     0 |  14    8    0    5    0
Mar 10 14:32:22 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:22| 14   7  68  10   0| 646M 3775M  172M 3241M|6163B   13k|   0    10M|   0   851 |4834    13k|0.81 0.70 0.51|4.0   0   0|   0     0 |mysqld               297178.8%   0    0 |python               5869  204k 424k0.8%|mysqld       199M|   0     0 |  14    8    0    5    0
Mar 10 14:32:23 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:23| 21   6  68   6   0| 648M 3772M  173M 3242M|  13k  402k|   0  8952k|   0   411 |7168    20k|0.81 0.70 0.51|1.0 1.0   0|   0     0 |keystone-manage      31759 14%  72k 533k|python               5869  514k1069k2.2%|mysqld       200M|   0     0 |  14    8    0    5    0
Mar 10 14:32:24 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:24| 14   6  70   9   0| 649M 3770M  173M 3242M|  15k  405k|   0  8692k|   0   701 |5296    12k|0.81 0.70 0.51|  0 1.0   0|   0     0 |keystone-manage      317599.0%  45k  31k|tail                 18652 392k 392k0.2%|mysqld       200M|   0     0 |  14    8    0    5    0
Mar 10 14:32:25 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:25| 18   7  73   3   0| 586M 3833M  173M 3242M|8556B   18k|   0  3016k|   0   219 |2347  4268 |0.83 0.70 0.51|1.0   0  78|   0     0 |keystone-manage      318417.0%2231k  37k|bash                 1958   18M2010k0.2%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 10 14:32:26 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:26| 23   4  73   0   0| 625M 3793M  173M 3243M|7245B   10k|   0  6664k|   0  74.0 | 955  1752 |0.83 0.70 0.51|1.0   0 1.0|   0     0 |keystone-manage      31841 25%  10M  37k|keystone-manage      31841  10M  37k 25%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 10 14:32:27 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:27| 23   4  73   0   0| 593M 3824M  173M 3243M|8252B 2160B|   0  6868k|   0  66.0 | 998  1504 |0.83 0.70 0.51|1.0   0  11|   0     0 |keystone-manage      31853 12%4764k  37k|bash                 1958   17M  76k0.2%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 10 14:32:28 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:28| 23   6  68   2   0| 645M 3771M  173M 3245M|7242B 4538B|   0    70M|   0   880 |2460  1897 |0.83 0.70 0.51|1.0   0 1.0|   0     0 |keystone-manage      31853 25%  12M  38k|keystone-manage      31853  12M  38k 25%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 10 14:32:29 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:29| 11  20  69   0   0| 575M 3840M  173M 3245M|6450B 5332B|   0   104k|   0  11.0 |2731  5144 |0.83 0.70 0.51|2.0   0 438|   0     0 |bash                 1958 3.2%  19M 104k|bash                 1958   19M 104k3.2%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 10 14:32:30 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:30| 16  18  65   0   0| 577M 3838M  173M 3246M|6431B   23k|   0    24k|   0  6.00 |3372  8499 |1.00 0.74 0.52|1.0   0 297|   0     0 |systemd              1    6.2%   0    0 |bash                 1958 2259k  15k1.5%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 10 14:32:31 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:31| 43  11  46   0   0| 655M 3760M  173M 3246M|  14k 7660B|   0     0 |   0     0 |1898  3792 |1.00 0.74 0.52|2.0   0 139|   0     0 |uwsgi                32598 21%8345k  37k|uwsgi                325998788k  37k 21%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 10 14:32:32 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:32| 45   5  49   1   0| 731M 3683M  173M 3247M|6912B 9364B| 148k    0 |5.00     0 | 894   806 |1.00 0.74 0.52|2.0   0 2.0|   0     0 |uwsgi                32598 25%9712k 438k|uwsgi                325989712k 438k 25%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 10 14:32:33 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:33| 30  13  57   0   0| 755M 3656M  173M 3249M|7804B 2106B|   0   220k|   0  30.0 |2684  7272 |1.00 0.74 0.52|1.0   0 166|   0     0 |uwsgi                325989.0% 494k 399k|keystone-manage      420  2524k  37k7.8%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 10 14:32:34 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:34| 25   2  74   0   0| 810M 3602M  173M 3249M|7348B 9174B|   0     0 |   0     0 | 681   714 |1.00 0.74 0.52|1.0 1.0 1.0|   0     0 |keystone-manage      420   25%  14M  37k|keystone-manage      420    14M  37k 25%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 10 14:32:35 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:35| 24   3  73   0   0| 833M 3579M  173M 3249M|8200B 4870B|   0  2356k|   0   163 |1486  2017 |1.00 0.74 0.53|1.0   0 2.0|   0     0 |keystone-manage      420   23%2610k  15k|keystone-manage      420  2610k  15k 23%|mysqld       203M|   0     0 |  14   12    0    7    0
Mar 10 14:32:36 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:36| 21   6  72   1   0| 783M 3628M  173M 3249M|  16k   16k|   0  2000k|   0  67.0 | 987  1463 |1.00 0.74 0.53|1.0   0  54|   0     0 |openstack            501   17%7996k  73k|bash                 1958   19M  89k  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 14:32:37 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:37| 23   2  73   1   0| 804M 3607M  173M 3249M|6107B 3860B|  48k    0 |12.0     0 | 943  1246 |1.00 0.74 0.53|  0 1.0   0|   0     0 |openstack            501   17%3371k   0 |openstack            501  3371k   0  17%|mysqld       203M|   0     0 |  14   18    0   12    0
Mar 10 14:32:38 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:38| 21   5  73   1   0| 779M 3632M  173M 3249M|4980B 2106B|  20k 9912k|5.00   129 |1375  1737 |1.00 0.74 0.53|2.0   0  62|   0     0 |openstack            564   10%3215k  37k|bash                 1958   11M  76k0.2%|mysqld       205M|   0     0 |  14   30    0   15    0
Mar 10 14:32:39 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:39| 24   4  73   0   0| 812M 3599M  173M 3249M|7655B 3958B|   0     0 |   0     0 |1018  1280 |1.00 0.74 0.53|2.0   0 3.0|   0     0 |uwsgi                325981.8%3492B9443B|python2              30487  19k 431B0.2%|mysqld       205M|   0     0 |  14   30    0   20    0
Mar 10 14:32:40 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:40| 22   6  72   0   0| 804M 3607M  173M 3249M|6759B 6292B|   0  1732k|   0  98.0 |1182  1669 |1.00 0.75 0.53|1.0 1.0 101|   0     0 |openstack            669   22%9128k  73k|bash                 1958   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   20    0
Mar 10 14:32:41 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:41| 23   5  73   0   0| 775M 3635M  173M 3249M|5338B 2160B|   0   492k|   0  85.0 |1369  1839 |1.00 0.75 0.53|3.0   0  21|   0     0 |openstack            692  7.8%2021k   0 |bash                 1958   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0   28    0
Mar 10 14:32:42 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:42| 23   3  74   0   0| 812M 3598M  173M 3249M|7857B 3364B|   0     0 |   0     0 | 835  1028 |1.00 0.75 0.53|1.0   0 2.0|   0     0 |openstack            692   23%9323k  73k|openstack            692  9323k  73k 23%|mysqld       205M|   0     0 |  14   32    0   31    0
Mar 10 14:32:43 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:43| 23   5  71   0   0| 784M 3626M  173M 3249M|6530B 2160B|   0  6896k|   0   366 |2090  2210 |1.00 0.75 0.53|1.0   0  74|   0     0 |openstack            767   10%3007k  37k|bash                 1958   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   36    0
Mar 10 14:32:44 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:44| 22   4  74   0   0| 818M 3593M  173M 3249M|  10k 4138B|   0     0 |   0     0 | 791   866 |1.00 0.75 0.53|1.0   0 1.0|   0     0 |openstack            767   20%8342k  37k|openstack            767  8342k  37k 20%|mysqld       205M|   0     0 |  14   30    0   38    0
Mar 10 14:32:45 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:45| 22   6  72   0   0| 784M 3627M  173M 3250M|8780B 2160B|   0     0 |   0     0 |1475  2403 |1.00 0.75 0.53|1.0   0 101|   0     0 |openstack            874   11%3015k  37k|bash                 1958   11M  81k0.5%|mysqld       205M|   0     0 |  14   30    0   44    0
Mar 10 14:32:46 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:46| 23   4  73   0   0| 817M 3593M  173M 3250M|  16k 5140B|   0   348k|   0  15.0 | 800   911 |1.00 0.75 0.53|1.0   0 1.0|   0     0 |openstack            874   24%8339k  37k|openstack            874  8339k  37k 24%|mysqld       205M|   0     0 |  14   32    0   46    0
Mar 10 14:32:47 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:47| 20   6  74   0   0| 788M 3622M  173M 3250M|8801B 2052B|   0     0 |   0     0 |1118  1624 |1.00 0.75 0.53|1.0   0  70|   0     0 |openstack            950   16%4280k  73k|bash                 1958   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   49    0
Mar 10 14:32:48 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:48| 23   3  74   0   0| 817M 3593M  173M 3250M|  15k 4254B|   0     0 |   0     0 | 851   992 |1.00 0.75 0.53|1.0   0   0|   0     0 |openstack            950   23%7087k   0 |openstack            950  7087k   0  23%|mysqld       205M|   0     0 |  14   32    0   53    0
Mar 10 14:32:49 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:49| 21   6  73   0   0| 787M 3623M  173M 3250M|8877B 2160B|   0  1264k|   0  39.0 |1213  1765 |1.00 0.75 0.53|1.0   0  73|   0     0 |openstack            1030 8.8%3007k  37k|bash                 1958   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   55    0
Mar 10 14:32:50 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:50| 23   4  73   0   0| 821M 3589M  173M 3250M|6224B 5580B|   0   240k|   0  16.0 | 754   995 |1.00 0.76 0.54|1.0   0 1.0|   0     0 |openstack            1030  23%8347k  37k|openstack            1030 8347k  37k 23%|mysqld       205M|   0     0 |  14   32    0   56    0
Mar 10 14:32:51 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:51| 23   4  73   0   0| 787M 3623M  173M 3250M|7552B 2160B|   0   144k|   0  14.0 |1289  1743 |1.00 0.76 0.54|1.0   0  69|   0     0 |openstack            1104  13%3007k  37k|bash                 1958   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   59    0
Mar 10 14:32:52 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:52| 24   3  73   0   0| 773M 3637M  173M 3250M|7657B 4526B|   0    96k|   0  9.00 | 905  1247 |1.00 0.76 0.54|1.0   0 8.0|   0     0 |uwsgi                325991.2%2541B7593B|bash                 1958   11M  76k0.2%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 10 14:32:53 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:53| 22   5  73   0   0| 808M 3602M  173M 3250M|6916B 5480B|   0     0 |   0     0 | 997  1398 |1.00 0.76 0.54|1.0   0  67|   0     0 |openstack            1178  22%7996k  73k|openstack            1178 7996k  73k 22%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 10 14:32:54 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:54| 21   6  73   0   0| 782M 3628M  173M 3250M|5361B 2160B|   0  2020k|   0  21.0 |1218  1721 |1.00 0.76 0.54|1.0   0  77|   0     0 |openstack            1258 2.2%1467k   0 |bash                 1958   11M  76k0.2%|mysqld       205M|   0     0 |  14   30    0   67    0
Mar 10 14:32:55 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:55| 22   4  74   0   0| 821M 3589M  173M 3250M|6098B 4902B|   0   308k|   0  13.0 | 771   951 |1.00 0.76 0.54|1.0   0 2.0|   0     0 |openstack            1258  25%9886k  73k|openstack            1258 9886k  73k 25%|mysqld       205M|   0     0 |  14   32    0   68    0
Mar 10 14:32:56 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:56| 21   6  72   0   0| 806M 3604M  173M 3250M|5688B 2106B|   0    76k|   0  9.00 |1268  1987 |1.00 0.76 0.54|3.0   0  87|   0     0 |openstack            1346  15%7370k  73k|bash                 1958   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   72    0
Mar 10 14:32:57 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:57| 23   4  73   0   0| 773M 3637M  173M 3250M|6118B 5712B|   0   100k|   0  9.00 |1103  1871 |1.00 0.76 0.54|1.0   0  41|   0     0 |uwsgi                325982.0%2483B7596B|bash                 1958   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 10 14:32:58 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:58| 21   5  74   0   0| 811M 3599M  173M 3250M|5560B 5746B|   0   216k|   0  10.0 | 799  1393 |1.00 0.76 0.54|1.0   0  58|   0     0 |openstack            1446  23%8846k  73k|openstack            1446 8846k  73k 23%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 10 14:32:59 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:32:59| 22   7  71   0   0| 782M 3628M  173M 3250M|8010B 2160B|   0   480k|   0  21.0 |1514  2650 |1.00 0.76 0.54|1.0   0 146|   0     0 |openstack            1600 3.2%1263k   0 |bash                 1958   11M  80k0.2%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 10 14:33:00 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:00| 23   4  73   0   0| 818M 3592M  174M 3250M|  15k 8552B|   0   572k|   0  21.0 | 730  1028 |1.00 0.77 0.54|1.0   0 2.0|   0     0 |openstack            1600  25%9112k  73k|openstack            1600 9112k  73k 25%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 10 14:33:01 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:01| 22   5  73   0   0| 785M 3625M  174M 3250M|5479B 2106B|   0    40k|   0  6.00 |1277  1952 |1.00 0.77 0.54|4.0   0  21|   0     0 |openstack            1623 8.2%2039k   0 |bash                 1958   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 10 14:33:02 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:02| 22   4  74   0   0| 821M 3589M  174M 3250M|4975B 3294B|   0     0 |   0     0 | 750   865 |1.00 0.77 0.54|1.0   0 2.0|   0     0 |openstack            1623  24%9305k  73k|openstack            1623 9305k  73k 24%|mysqld       205M|   0     0 |  14   32    0   93    0
Mar 10 14:33:03 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:03| 22   7  72   0   0| 800M 3609M  174M 3250M|7805B 2106B|   0    48k|   0  3.00 |1176  1904 |1.00 0.77 0.54|1.0   0  73|   0     0 |openstack            1696  14%5571k  73k|bash                 1958   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   99    0
Mar 10 14:33:04 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:04| 24   3  72   1   0| 824M 3586M  174M 3250M|  17k 4468B|   0  3052k|   0   174 |1436  1953 |1.00 0.77 0.54|3.0   0   0|   0     0 |openstack            1696  17%5782k 725B|openstack            1696 5782k 725B 17%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 10 14:33:05 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:05| 19   9  72   0   0| 808M 3602M  174M 3250M|7789B 3638B|   0     0 |   0     0 |1272  2254 |1.00 0.77 0.54|1.0   0 170|   0     0 |openstack            1866  17%7791k  73k|bash                 1958   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  108    0
Mar 10 14:33:06 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:06| 23   3  73   0   0| 783M 3626M  174M 3250M|6110B 7276B|   0     0 |   0     0 |1098  1988 |1.00 0.77 0.54|1.0   0  21|   0     0 |uwsgi                325993.0%6163B  19k|bash                 1958   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0  117    0
Mar 10 14:33:07 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:07| 23   3  74   0   0| 818M 3592M  174M 3250M|6593B 3294B|   0   272k|   0  9.00 | 809   918 |1.00 0.77 0.54|1.0   0 2.0|   0     0 |openstack            1889  25%8753k  73k|openstack            1889 8753k  73k 25%|mysqld       205M|   0     0 |  14   30    0  115    0
Mar 10 14:33:08 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:08| 23   5  71   0   0| 788M 3622M  174M 3250M|6346B 2160B|   0   620k|   0  34.0 |1219  2334 |1.00 0.77 0.54|1.0   0  71|   0     0 |openstack            1963  12%2527k   0 |bash                 1958   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  123    0
Mar 10 14:33:09 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:09| 23   3  73   0   0| 824M 3585M  174M 3250M|7282B 4540B|   0   852k|   0  9.00 | 961  1346 |1.00 0.77 0.54|2.0   0 4.0|   0     0 |openstack            1963  22%8826k  73k|openstack            1963 8826k  73k 22%|mysqld       205M|   0     0 |  14   32    0  126    0
Mar 10 14:33:10 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:10| 20   9  71   0   0| 786M 3623M  174M 3250M|5332B 2160B|   0   440k|   0  9.00 |1696  3166 |1.00 0.77 0.55|1.0   0 168|   0     0 |openstack            2135 8.0%2197k   0 |bash                 1958   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 10 14:33:11 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:11| 24   4  72   0   0| 824M 3585M  174M 3250M|5308B 8872B|   0   364k|   0  13.0 | 957  1746 |1.00 0.77 0.55|1.0   0 2.0|   0     0 |openstack            2135  21%9156k  73k|openstack            2135 9156k  73k 21%|mysqld       205M|   0     0 |  14   32    0  138    0
Mar 10 14:33:12 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:12| 23   4  73   0   0| 809M 3600M  174M 3251M|6366B 1944B|   0     0 |   0     0 |1066  1580 |1.00 0.77 0.55|1.0   0  23|   0     0 |openstack            2158  17%7996k  73k|bash                 1958   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0  141    0
Mar 10 14:33:13 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:13| 25   3  73   0   0| 822M 3587M  174M 3251M|  15k 3294B|   0    48k|   0  3.00 |1228  1904 |1.00 0.77 0.55|1.0   0   0|   0     0 |openstack            2158  19%3348k   0 |openstack            2158 3348k   0  19%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 10 14:33:14 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:14| 22   6  72   0   0| 811M 3598M  174M 3251M|7851B 4584B|   0  2324k|   0  52.0 |1064  1536 |1.00 0.77 0.55|1.0   0  73|   0     0 |openstack            2231  23%7996k  73k|bash                 1958   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Mar 10 14:33:15 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:15| 22   5  72   0   0| 774M 3634M  174M 3251M|  15k 2160B|   0   352k|   0  16.0 |1505  2512 |1.24 0.83 0.57|1.0   0  56|   0     0 |uwsgi                325995.0%4924B  16k|bash                 1958   11M  81k0.2%|mysqld       205M|   0     0 |  14   30    0  156    0
Mar 10 14:33:16 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:16| 21   7  72   0   0| 812M 3597M  174M 3251M|5771B 8754B|   0  2132k|   0  42.0 |1188  1937 |1.24 0.83 0.57|1.0   0 114|   0     0 |openstack            2401  21%8408k  73k|openstack            2401 8408k  73k 21%|mysqld       205M|   0     0 |  14   30    0  156    0
Mar 10 14:33:17 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:17| 22   5  73   0   0| 781M 3627M  174M 3251M|5485B 2160B|   0    44k|   0  6.00 |1276  1995 |1.24 0.83 0.57|1.0   0  21|   0     0 |uwsgi                325993.8%6165B  19k|bash                 1958   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0  165    0
Mar 10 14:33:18 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:18| 22   4  73   0   0| 822M 3587M  174M 3251M|6641B 3294B|   0   108k|   0  12.0 | 888  1118 |1.24 0.83 0.57|1.0   0 2.0|   0     0 |openstack            2424  25%9919k  73k|openstack            2424 9919k  73k 25%|mysqld       205M|   0     0 |  14   32    0  166    0
Mar 10 14:33:19 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:19| 23   6  71   0   0| 806M 3603M  174M 3251M|7659B 2160B|   0   440k|   0  41.0 |1557  2446 |1.24 0.83 0.57|2.0   0  75|   0     0 |openstack            2497  15%6857k  73k|bash                 1958   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Mar 10 14:33:20 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:20| 24   2  73   0   0| 824M 3584M  174M 3251M|5714B 4000B|   0     0 |   0     0 |1246  1941 |1.22 0.83 0.57|2.0   0   0|   0     0 |openstack            2497  16%4496k   0 |openstack            2497 4496k   0  16%|mysqld       205M|   0     0 |  14   32    0  181    0
Mar 10 14:33:21 cloud-provider1-0000012858 dstat.sh[30445]: 10-03 14:33:21| 21   6  72   0   0| 806M 3602M  174M 3251M|6395B 2624B|   0     0 |   0     0 |1143  1936 |1.22 0.83 0.57|1.0   0 111|   0     0 |openstack            2610  17%7009k  73k|bash                 1958   11M  81k  0%|mysqld       205M|   0     0 |  14   30    0  182    0
