-- Logs begin at Fri 2020-03-27 10:09:34 UTC, end at Fri 2020-03-27 14:51:54 UTC. --
Mar 27 14:20:02 cloud-provider-iscsi-0000000049 systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 14:20:02 cloud-provider-iscsi-0000000049 dstat.sh[30474]: [286B blob data]
Mar 27 14:20:02 cloud-provider-iscsi-0000000049 dstat.sh[30474]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 14:20:30 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:30| 24   3  73   1   0| 800M 3787M  172M 3082M|6486B 2202B|   0  2256k|   0  63.0 | 971  1244 |0.91 0.72 0.52|1.0   0 2.0|   0     0 |openstack            537   22%9166k  73k|openstack            537  9166k  73k 22%|mysqld       203M|   0     0 |  14   13    0   11    0
Mar 27 14:20:31 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:31| 20   5  73   3   0| 766M 3820M  172M 3082M|7265B 2160B|  68k    0 |17.0     0 |1431  2219 |0.91 0.72 0.52|1.0   0  63|   0     0 |uwsgi                326346.8%  13k8625B|bash                 2477   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 27 14:20:32 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:32| 22   4  73   0   0| 807M 3780M  172M 3082M|5601B 2052B|   0     0 |   0     0 | 636   796 |0.91 0.72 0.52|1.0   0 2.0|   0     0 |openstack            603   25%  10M  73k|openstack            603    10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 27 14:20:33 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:33| 22   6  72   0   0| 781M 3806M  172M 3082M|5546B 2160B|   0  3952k|   0  39.0 |1411  2222 |0.91 0.72 0.52|1.0   0 100|   0     0 |openstack            706   11%3112k  37k|bash                 2477   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 27 14:20:34 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:34| 23   4  73   0   0| 814M 3772M  172M 3082M|  16k 2160B|   0     0 |   0     0 |1021  1497 |0.91 0.72 0.52|1.0   0 1.0|   0     0 |openstack            706   20%8266k  37k|openstack            706  8266k  37k 20%|mysqld       205M|   0     0 |  14   31    0   26    0
Mar 27 14:20:35 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:35| 21   5  73   0   0| 795M 3791M  172M 3082M|6871B 2160B|   0   120k|   0  6.00 |1017  1364 |0.91 0.72 0.52|1.0   0  23|   0     0 |openstack            730   19%7201k  73k|bash                 2477   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 27 14:20:36 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:36| 23   4  73   0   0| 816M 3770M  172M 3082M|  13k 2160B|   0    80k|   0  8.00 |1231  1936 |0.91 0.72 0.52|1.0   0 2.0|   0     0 |openstack            730   14%4168k   0 |openstack            730  4168k   0  14%|mysqld       205M|   0     0 |  14   31    0   35    0
Mar 27 14:20:37 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:37| 22   5  72   0   0| 805M 3781M  172M 3082M|8238B 2160B|   0    80k|   0  6.00 | 852  1283 |0.84 0.71 0.52|1.0   0  73|   0     0 |openstack            807   19%8020k  73k|bash                 2477   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 27 14:20:38 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:38| 24   3  73   0   0| 771M 3816M  172M 3082M|8589B 2160B|   0  1024k|   0  42.0 |1283  2113 |0.84 0.71 0.52|1.0   0 4.0|   0     0 |uwsgi                326348.0%5042B  16k|bash                 735    11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 27 14:20:39 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:39| 20   7  73   0   0| 804M 3782M  172M 3082M|8221B 1998B|   0     0 |   0     0 |1001  1468 |0.84 0.71 0.52|1.0   0  98|   0     0 |openstack            909   21%8020k  73k|bash                 2477   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 27 14:20:40 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:40| 22   5  74   0   0| 778M 3808M  172M 3082M|7683B 2214B|   0     0 |   0     0 |1259  1910 |0.84 0.71 0.52|2.0   0  68|   0     0 |openstack            983  3.2%1942k   0 |bash                 2477   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 27 14:20:41 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:41| 23   3  73   0   0| 814M 3772M  172M 3082M|6085B 1998B|   0   436k|   0  14.0 | 802   895 |0.84 0.71 0.52|1.0   0 4.0|   0     0 |openstack            983   25%9061k  73k|openstack            983  9061k  73k 25%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 27 14:20:42 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:42| 21   6  73   0   0| 784M 3802M  172M 3082M|6409B 2214B|   0    80k|   0  9.00 |1279  2066 |0.85 0.71 0.52|2.0   0  70|   0     0 |uwsgi                326359.2% 834k  12k|bash                 2477   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 27 14:20:43 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:43| 23   3  73   0   0| 820M 3765M  172M 3082M|  14k 2160B|   0   568k|   0  12.0 | 786   848 |0.85 0.71 0.52|2.0   0 2.0|   0     0 |openstack            1064  25%9409k  73k|openstack            1064 9409k  73k 25%|mysqld       205M|   0     0 |  14   31    0   56    0
Mar 27 14:20:44 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:44| 21   6  73   0   0| 787M 3799M  172M 3082M|6610B 2106B|   0   140k|   0  14.0 |1065  1809 |0.85 0.71 0.52|1.0   0  69|   0     0 |openstack            1139  11%3031k  37k|bash                 2477   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 27 14:20:45 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:45| 22   5  73   0   0| 774M 3811M  172M 3083M|5627B 2214B|   0    36k|   0  3.00 | 971  1626 |0.85 0.71 0.52|1.0   0  65|   0     0 |uwsgi                326351.0%2541B7593B|bash                 2477   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 27 14:20:46 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:46| 22   4  74   0   0| 816M 3769M  172M 3083M|6149B 2160B|   0    84k|   0  6.00 | 741   831 |0.85 0.71 0.52|1.0   0  10|   0     0 |openstack            1219  25%  10M  73k|openstack            1219   10M  73k 25%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 27 14:20:47 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:47| 21   6  74   0   0| 792M 3793M  172M 3083M|5637B 2160B|   0   180k|   0  16.0 |1109  1743 |0.87 0.72 0.53|2.0   0  79|   0     0 |openstack            1298  10%4255k  73k|bash                 2477   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 27 14:20:48 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:48| 24   2  73   0   0| 822M 3764M  172M 3083M|  15k 1998B|   0  1340k|   0  21.0 | 948  1231 |0.87 0.72 0.53|1.0   0   0|   0     0 |openstack            1298  21%7137k  33B|openstack            1298 7137k  33B 21%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 27 14:20:49 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:49| 20   7  73   0   0| 808M 3778M  172M 3083M|9372B 2214B|   0    60k|   0  6.00 | 981  1389 |0.87 0.72 0.53|1.0   0  87|   0     0 |openstack            1386  19%8020k  73k|bash                 2477   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 27 14:20:50 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:50| 22   5  73   0   0| 775M 3811M  172M 3083M|7408B 2106B|   0    40k|   0  3.00 |1296  2091 |0.87 0.72 0.53|1.0   0  82|   0     0 |uwsgi                326342.0%2483B7596B|bash                 2477   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 27 14:20:51 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:51| 23   4  74   0   0| 810M 3776M  172M 3083M|7646B 2190B|   0   212k|   0  10.0 | 758   972 |0.87 0.72 0.53|1.0   0  19|   0     0 |openstack            1485  24%8174k  73k|openstack            1485 8174k  73k 24%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 27 14:20:52 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:52| 21   8  71   0   0| 779M 3807M  172M 3083M|7313B 2160B|   0   268k|   0  28.0 |1473  2746 |0.88 0.72 0.53|1.0   0 144|   0     0 |uwsgi                326342.2%3567B9874B|bash                 2477   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 14:20:53 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:53| 24   3  73   1   0| 819M 3766M  172M 3083M|7982B 2160B|   0  2244k|   0   166 | 928   847 |0.88 0.72 0.53|1.0   0 2.0|   0     0 |openstack            1635  25%9537k  73k|openstack            1635 9537k  73k 25%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 14:20:54 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:54| 24   3  73   0   0| 785M 3801M  172M 3083M|7045B 2160B|   0    72k|   0  6.00 |1353  2098 |0.88 0.72 0.53|1.0   0  21|   0     0 |openstack            1658 8.5%2138k   0 |bash                 2477   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 27 14:20:55 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:55| 22   4  74   0   0| 821M 3764M  172M 3083M|7053B 2160B|   0     0 |   0     0 | 863  1083 |0.88 0.72 0.53|1.0   0 2.0|   0     0 |openstack            1658  23%9231k  73k|openstack            1658 9231k  73k 23%|mysqld       205M|   0     0 |  14   29    0   95    0
Mar 27 14:20:56 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:56| 23   5  72   0   0| 808M 3778M  172M 3083M|9055B 2160B|   0    92k|   0  9.00 |1164  2015 |0.88 0.72 0.53|1.0   0  73|   0     0 |openstack            1732  16%7502k  73k|bash                 2477   11M  73k0.2%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 27 14:20:57 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:57| 25   2  74   0   0| 824M 3761M  172M 3083M|7708B 2202B|   0     0 |   0     0 |1179  1922 |0.89 0.73 0.53|1.0   0   0|   0     0 |openstack            1732  16%3876k 725B|openstack            1732 3876k 725B 16%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 27 14:20:58 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:58| 19   9  72   0   0| 804M 3781M  172M 3083M|6896B 2160B|   0     0 |   0     0 |1382  2125 |0.89 0.73 0.53|1.0   0 170|   0     0 |openstack            1907  16%6527k  73k|bash                 2477   11M  83k  0%|mysqld       205M|   0     0 |  14   29    0  106    0
Mar 27 14:20:59 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:20:59| 25   2  72   1   0| 824M 3761M  172M 3083M|  12k 1944B|   0  2892k|   0   289 |1798  1873 |0.89 0.73 0.53|1.0   0   0|   0     0 |openstack            1907  18%4851k   1B|openstack            1907 4851k   1B 18%|mysqld       205M|   0     0 |  14   29    0  115    0
Mar 27 14:21:00 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:00| 23   4  73   0   0| 809M 3776M  172M 3083M|7355B 2160B|   0     0 |   0     0 | 823  1000 |0.89 0.73 0.53|1.0   0  23|   0     0 |openstack            1930  22%8564k  73k|bash                 2477   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  115    0
Mar 27 14:21:01 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:01| 23   6  71   0   0| 785M 3800M  172M 3083M|  15k 2160B|   0   280k|   0  16.0 |1584  2394 |0.89 0.73 0.53|1.0   0  73|   0     0 |uwsgi                326343.2%4636B  14k|bash                 2477   11M  73k0.2%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 27 14:21:02 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:02| 23   3  73   0   0| 823M 3762M  172M 3083M|  19k 2160B|   0   344k|   0  16.0 | 726   751 |0.90 0.73 0.53|1.0   0 2.0|   0     0 |openstack            2003  25%9507k  73k|openstack            2003 9507k  73k 25%|mysqld       205M|   0     0 |  14   31    0  123    0
Mar 27 14:21:03 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:03| 21   9  69   0   0| 786M 3799M  172M 3083M|6339B 2160B|   0    48k|   0  6.00 |1964  3182 |0.90 0.73 0.53|1.0   0 168|   0     0 |uwsgi                326354.2%4906B  15k|bash                 2477   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 27 14:21:04 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:04| 23   3  74   0   0| 824M 3761M  172M 3083M|8060B 2106B|   0  2524k|   0  58.0 | 763   780 |0.90 0.73 0.53|1.0   0 2.0|   0     0 |openstack            2175  25%9432k  73k|openstack            2175 9432k  73k 25%|mysqld       205M|   0     0 |  14   31    0  133    0
Mar 27 14:21:05 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:05| 23   4  73   0   0| 790M 3795M  172M 3083M|5316B 2160B|   0     0 |   0     0 |1377  2142 |0.90 0.73 0.53|1.0   0  22|   0     0 |openstack            2198  12%3303k  37k|bash                 2477   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 27 14:21:06 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:06| 22   4  74   0   0| 822M 3763M  172M 3083M|7630B 2214B|   0     0 |   0     0 | 908  1155 |0.90 0.73 0.53|1.0   0 1.0|   0     0 |openstack            2198  22%8066k  37k|openstack            2198 8066k  37k 22%|mysqld       205M|   0     0 |  14   31    0  143    0
Mar 27 14:21:07 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:07| 22   6  72   0   0| 806M 3779M  172M 3083M|6893B 2160B|   0    64k|   0  3.00 |1254  1855 |0.90 0.74 0.54|1.0   0  73|   0     0 |openstack            2271  16%6688k  73k|bash                 2477   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  147    0
Mar 27 14:21:08 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:08| 24   2  73   0   0| 825M 3760M  172M 3084M|5546B 2254B|   0     0 |   0     0 |1028  1729 |0.90 0.74 0.54|1.0   0   0|   0     0 |openstack            2271  17%4689k 725B|openstack            2271 4689k 725B 17%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 27 14:21:09 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:09| 18  11  71   0   0| 808M 3777M  172M 3084M|7011B 1944B|   0     0 |   0     0 |1309  2003 |0.90 0.74 0.54|1.0   0 170|   0     0 |openstack            2441  16%7104k  73k|bash                 2477   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 27 14:21:10 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:10| 24   3  73   0   0| 776M 3808M  172M 3084M|7596B 2160B|   0    60k|   0  6.00 |1358  2051 |0.90 0.74 0.54|1.0   0  21|   0     0 |uwsgi                326353.8%6165B  19k|bash                 2477   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 27 14:21:11 cloud-provider-iscsi-0000000049 dstat.sh[30474]: 27-03 14:21:11| 23   4  73   0   0| 811M 3774M  172M 3084M|6945B 2160B|   0   120k|   0  12.0 | 837   968 |0.90 0.74 0.54|1.0   0 4.0|   0     0 |openstack            2464  25%8787k  73k|openstack            2464 8787k  73k 25%|mysqld       205M|   0     0 |  14   29    0  165    0
