-- Logs begin at Tue 2020-03-31 06:53:12 UTC, end at Tue 2020-03-31 13:24:39 UTC. --
Mar 31 12:55:28 cloud-provider-iscsi-0000000090 systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 12:55:28 cloud-provider-iscsi-0000000090 dstat.sh[29922]: [286B blob data]
Mar 31 12:55:28 cloud-provider-iscsi-0000000090 dstat.sh[29922]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 12:55:38 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:38| 15   6  68  11   0| 637M 4182M  148M 2896M|8207B 2160B|   0  9188k|   0   782 |6224    12k|0.77 0.81 0.55|3.0 1.0   0|   0     0 |keystone-manage      312338.8%  45k 290k|python3.6            6216  272k 568k2.0%|mysqld       196M|   0     0 |  14    7    0    6    0
Mar 31 12:55:39 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:39| 10   3  72  15   0| 639M 4179M  148M 2896M|6776B 2106B|   0  8660k|   0   689 |4099  9219 |0.95 0.84 0.56|1.0   0   0|   0     0 |mysqld               292046.2%   0    0 |keystone-manage      31233  36k  25k5.0%|mysqld       197M|   0     0 |  14    7    0    6    0
Mar 31 12:55:40 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:40| 11   4  70  15   0| 641M 4176M  149M 2897M|7044B 2214B|   0  9744k|   0   798 |4574  9636 |0.95 0.84 0.56|  0 1.0   0|   0     0 |mysqld               292047.0%   0    0 |keystone-manage      31233  25k  16k4.8%|mysqld       199M|   0     0 |  14    7    0    7    0
Mar 31 12:55:41 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:41| 23   5  67   5   0| 642M 4172M  149M 2899M|8032B 2160B|   0  5196k|   0   343 |8398    15k|0.95 0.84 0.56|  0 1.0 2.0|   0     0 |keystone-manage      31233 17%  80k 697k|python3.6            6216  669k1395k4.5%|mysqld       200M|   0     0 |  14    7    0    7    0
Mar 31 12:55:42 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:42| 11   8  66  15   0| 643M 4170M  150M 2899M|5998B 1944B|   0    41M|   0   911 |4793  9180 |0.95 0.84 0.56|1.0   0   0|   0     0 |mysqld               292049.0%   0    0 |keystone-manage      31233  33k  22k6.2%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 31 12:55:43 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:43| 15   8  71   6   0| 577M 4236M  150M 2899M|5912B 2160B|   0  5408k|   0   396 |3911  9136 |0.95 0.84 0.56|2.0   0  77|   0     0 |mysqld               292044.2%   0    0 |bash                 2465   17M1881k0.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 12:55:44 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:44| 23   3  73   1   0| 625M 4187M  150M 2900M|6151B 2160B|   0  6628k|   0  76.0 | 901  1047 |0.95 0.85 0.57|1.0   0 1.0|   0     0 |keystone-manage      31313 25%  12M  37k|keystone-manage      31313  12M  37k 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 12:55:45 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:45| 23   3  73   1   0| 597M 4215M  150M 2900M|7347B 2160B|   0  6864k|   0  67.0 |1091  1430 |0.95 0.85 0.57|1.0   0  11|   0     0 |keystone-manage      31324 14%5881k  37k|bash                 2465   16M  39k0.5%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 12:55:46 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:46| 23   4  72   1   0| 576M 4235M  150M 2901M|6057B 2106B|   0  6268k|   0   133 |1253  1729 |0.95 0.85 0.57|2.0   0  33|   0     0 |mysqld               292040.8%   0    0 |bash                 2465   16M  39k0.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 12:55:47 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:47| 11  21  68   0   0| 575M 4235M  150M 2902M|7121B 2214B|   0  3280k|   0   150 |3059  6016 |0.95 0.85 0.57|1.0   0 454|   0     0 |bash                 2465 3.2%2546k  31k|bash                 2465 2546k  31k3.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 12:55:48 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:48| 16  21  63   0   0| 592M 4218M  150M 2903M|  17k 2230B|   0    20k|   0  5.00 |4092  7439 |0.95 0.85 0.57|3.0   0 299|   0     0 |systemd              1    5.8%   0    0 |bash                 2465 2204k  15k1.5%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 12:55:49 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:49| 45  10  45   1   0| 673M 4136M  150M 2903M|7224B 2160B| 128k    0 |1.00     0 |1255  1585 |1.04 0.87 0.57|2.0   0  87|   0     0 |uwsgi                32068 25%9885k  37k|uwsgi                32067  11M  37k 25%|mysqld       201M|   0     0 |  14    7    0    7    0
Mar 31 12:55:50 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:50| 49   4  46   1   0| 732M 4075M  150M 2905M|6917B 2160B|  20k    0 |4.00     0 |1420  6615 |1.04 0.87 0.57|4.0   0   0|   0     0 |uwsgi                32068 25%6293k  91k|uwsgi                320675820k 803k 24%|mysqld       201M|   0     0 |  14    7    0    7    0
Mar 31 12:55:51 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:51| 22  11  67   0   0| 766M 4040M  150M 2906M|7049B 2160B|   0     0 |   0     0 |2071  3502 |1.04 0.87 0.57|2.0   0 170|   0     0 |keystone-manage      32343 16%7832k  37k|keystone-manage      323437832k  37k 16%|mysqld       201M|   0     0 |  14    5    0    9    0
Mar 31 12:55:52 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:52| 22   4  74   0   0| 814M 3992M  150M 2906M|8545B 1944B|   0   840k|   0  4.00 | 632   826 |1.04 0.87 0.57|2.0   0 2.0|   0     0 |keystone-manage      32343 24%9957k9539B|keystone-manage      323439957k9539B 24%|mysqld       203M|   0     0 |  14    7    0    9    0
Mar 31 12:55:53 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:53| 21   6  73   1   0| 759M 4047M  150M 2906M|  10k 2106B|   0   500k|   0  59.0 |1494  2350 |1.04 0.87 0.57|2.0   0  53|   0     0 |openstack            32422 11%4258k  37k|bash                 2465   18M  50k  0%|mysqld       203M|   0     0 |  14    5    0   12    0
Mar 31 12:55:54 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:54| 23   3  74   1   0| 793M 4013M  150M 2906M|8511B 2256B|   0  2576k|   0  67.0 | 979  1349 |1.03 0.87 0.58|  0 1.0   0|   0     0 |openstack            32422 18%6900k   0 |openstack            324226900k   0  18%|mysqld       203M|   0     0 |  14   17    0   14    0
Mar 31 12:55:55 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:55| 19   6  73   3   0| 775M 4031M  150M 2906M|7316B 2160B|  72k    0 |18.0     0 |1195  1804 |1.03 0.87 0.58|2.0   0  62|   0     0 |openstack            32484 11%5172k  37k|bash                 2465   11M  39k0.2%|mysqld       205M|   0     0 |  14   29    0   17    0
Mar 31 12:55:56 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:56| 23   5  72   0   0| 757M 4048M  150M 2906M|7467B 2202B|   0     0 |   0     0 |1164  2035 |1.03 0.87 0.58|1.0   0  99|   0     0 |uwsgi                320671.8%2678B8386B|bash                 2465   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   22    0
Mar 31 12:55:57 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:57| 22   4  73   1   0| 802M 4003M  150M 2906M|8299B 2160B|   0    10M|   0   154 | 957   985 |1.03 0.87 0.58|1.0   0 1.0|   0     0 |openstack            32584 24%  10M  37k|openstack            32584  10M  37k 24%|mysqld       205M|   0     0 |  14   31    0   25    0
Mar 31 12:55:58 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:58| 22   5  73   0   0| 787M 4018M  150M 2906M|7057B 2106B|   0     0 |   0     0 |1182  1823 |1.03 0.87 0.58|3.0   0  22|   0     0 |openstack            32606 16%7739k  37k|bash                 2465   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   30    0
Mar 31 12:55:59 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:55:59| 25   2  73   0   0| 804M 4001M  150M 2906M|  24k 2214B|   0    80k|   0  6.00 |1133  1887 |1.03 0.87 0.58|2.0   0 2.0|   0     0 |openstack            32606 16%3396k   0 |openstack            326063396k   0  16%|mysqld       205M|   0     0 |  14   29    0   38    0
Mar 31 12:56:00 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:00| 22   5  73   0   0| 793M 4012M  150M 2906M|5938B 2106B|   0   100k|   0  11.0 |1046  1485 |1.03 0.87 0.58|1.0   0  72|   0     0 |openstack            32680 21%7744k  37k|bash                 2465   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   38    0
Mar 31 12:56:01 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:01| 21   7  72   0   0| 763M 4042M  150M 2906M|6426B 2214B|   0     0 |   0     0 |1709  2915 |1.03 0.87 0.58|1.0   0 102|   0     0 |uwsgi                320684.0%5042B  16k|bash                 2465   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0   46    0
Mar 31 12:56:02 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:02| 22   4  72   2   0| 803M 4002M  150M 2906M|5870B 1944B|   0  2836k|   0  49.0 | 817   931 |1.03 0.87 0.58|1.0   0 1.0|   0     0 |openstack            315   25%  10M  37k|openstack            315    10M  37k 25%|mysqld       205M|   0     0 |  14   29    0   46    0
Mar 31 12:56:03 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:03| 21   6  73   0   0| 782M 4022M  150M 2906M|8119B 2160B|   0     0 |   0     0 |1322  2075 |1.03 0.87 0.58|3.0   0  69|   0     0 |openstack            386   13%5366k  37k|bash                 2465   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   51    0
Mar 31 12:56:04 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:04| 24   3  73   0   0| 809M 3996M  150M 2906M|6790B 2052B|   0    68k|   0  8.00 |1088  1716 |1.03 0.87 0.58|2.0   0 2.0|   0     0 |openstack            386   16%5792k  33B|openstack            386  5792k  33B 16%|mysqld       205M|   0     0 |  14   29    0   57    0
Mar 31 12:56:05 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:05| 21   6  73   0   0| 798M 4007M  150M 2906M|6930B 2268B|   0     0 |   0     0 |1058  1384 |1.03 0.87 0.58|2.0   0  69|   0     0 |openstack            468   19%8600k  37k|bash                 2465   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   57    0
Mar 31 12:56:06 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:06| 22   5  73   0   0| 773M 4032M  150M 2906M|6206B 2160B|   0   148k|   0  14.0 |1336  2066 |1.03 0.87 0.58|2.0   0  68|   0     0 |openstack            537  4.2%2037k   0 |bash                 2465   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   61    0
Mar 31 12:56:07 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:07| 24   3  73   1   0| 809M 3996M  150M 2907M|6794B 2160B|   0  2764k|   0   245 |1327  1275 |1.03 0.87 0.58|1.0 1.0 1.0|   0     0 |openstack            537   23%9112k  37k|openstack            537  9112k  37k 23%|mysqld       205M|   0     0 |  14   29    0   65    0
Mar 31 12:56:08 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:08| 21   6  73   0   0| 802M 4002M  150M 2907M|7442B 2254B|   0  2208k|   0  79.0 |1179  1369 |1.03 0.87 0.58|1.0   0  73|   0     0 |openstack            611   20%9957k  37k|bash                 2465   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   65    0
Mar 31 12:56:09 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:09| 21   6  73   0   0| 778M 4027M  150M 2907M|8797B 2160B|   0    32k|   0  3.00 |1264  1870 |1.02 0.88 0.58|1.0   0  78|   0     0 |openstack            691   12%3777k  37k|bash                 2465   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   69    0
Mar 31 12:56:10 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:10| 23   3  74   0   0| 764M 4041M  150M 2907M|8425B 2160B|   0    44k|   0  3.00 |1035  1590 |1.02 0.88 0.58|3.0   0  20|   0     0 |uwsgi                320682.0%3551B9584B|bash                 2465   11M  40k0.5%|mysqld       205M|   0     0 |  14   29    0   74    0
Mar 31 12:56:11 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:11| 23   4  74   0   0| 806M 3999M  150M 2907M|7788B 2106B|   0     0 |   0     0 | 919  1364 |1.02 0.88 0.58|2.0   0  68|   0     0 |openstack            779   23%  10M  37k|openstack            779    10M  37k 23%|mysqld       205M|   0     0 |  14   29    0   74    0
Mar 31 12:56:12 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:12| 20   7  72   1   0| 778M 4026M  150M 2907M|6251B 1998B|   0   124k|   0  9.00 |1429  2233 |1.02 0.88 0.58|2.0   0  98|   0     0 |openstack            879   10%3304k  37k|bash                 2465   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   79    0
Mar 31 12:56:13 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:13| 23   3  74   0   0| 810M 3995M  150M 2907M|  20k 2160B|   0   996k|   0  5.00 | 948  1424 |1.02 0.88 0.58|2.0   0   0|   0     0 |openstack            879   20%7845k   0 |openstack            879  7845k   0  20%|mysqld       205M|   0     0 |  14   31    0   83    0
Mar 31 12:56:14 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:14| 20   8  71   0   0| 794M 4011M  150M 2907M|  17k 2160B|   0   360k|   0  23.0 |1414  2307 |1.02 0.88 0.59|3.0   0 145|   0     0 |openstack            1031  15%7038k  37k|bash                 2465   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0   84    0
Mar 31 12:56:15 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:15| 23   4  73   0   0| 766M 4038M  150M 2907M|8717B 2160B|   0   144k|   0  9.00 |1464  2328 |1.02 0.88 0.59|2.0   0  21|   0     0 |uwsgi                320674.0%6165B  19k|bash                 2465   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   93    0
Mar 31 12:56:16 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:16| 23   3  73   1   0| 804M 4001M  150M 2907M|9649B 2160B|   0   888k|   0  32.0 | 892  1028 |1.02 0.88 0.59|2.0   0 1.0|   0     0 |openstack            1056  25%9418k  37k|openstack            1056 9418k  37k 25%|mysqld       205M|   0     0 |  14   29    0   93    0
Mar 31 12:56:17 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:17| 23   5  72   0   0| 777M 4027M  150M 2907M|7086B 2160B|   0    36k|   0  3.00 |1451  2528 |1.02 0.88 0.59|2.0   0  72|   0     0 |openstack            1135  12%2909k  37k|bash                 2465   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  101    0
Mar 31 12:56:18 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:18| 24   3  73   1   0| 812M 3993M  150M 2907M|5663B 2160B|   0  2264k|   0   153 |1427  1778 |1.02 0.88 0.59|2.0   0   0|   0     0 |openstack            1135  19%8235k   0 |openstack            1135 8235k   0  19%|mysqld       205M|   0     0 |  14   31    0  107    0
Mar 31 12:56:19 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:19| 20   8  72   0   0| 787M 4017M  150M 2907M|6248B 2160B|   0     0 |   0     0 |1616  2655 |1.02 0.88 0.59|3.0   0 169|   0     0 |openstack            1308  14%5172k  37k|bash                 2465   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  110    0
Mar 31 12:56:20 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:20| 25   2  73   0   0| 812M 3992M  150M 2907M|6616B 2160B|   0     0 |   0     0 |1105  1894 |1.02 0.88 0.59|1.0   0   0|   0     0 |openstack            1308  19%5972k   1B|openstack            1308 5972k   1B 19%|mysqld       205M|   0     0 |  14   29    0  119    0
Mar 31 12:56:21 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:21| 22   4  74   0   0| 796M 4008M  150M 2907M|  11k 2160B|   0     0 |   0     0 | 876  1133 |1.02 0.88 0.59|2.0   0  24|   0     0 |openstack            1331  20%7739k  37k|bash                 2465   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  119    0
Mar 31 12:56:22 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:22| 22   6  72   0   0| 771M 4033M  150M 2907M|7184B 1944B|   0   136k|   0  12.0 |1455  2550 |1.02 0.88 0.59|2.0   0  71|   0     0 |uwsgi                320673.5%5159B  15k|bash                 2465   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  127    0
Mar 31 12:56:23 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:23| 23   3  73   0   0| 809M 3995M  150M 2907M|5755B 2160B|   0  1604k|   0  45.0 | 817   900 |1.02 0.88 0.59|2.0   0 1.0|   0     0 |openstack            1405  25%9857k  37k|openstack            1405 9857k  37k 25%|mysqld       205M|   0     0 |  14   29    0  127    0
Mar 31 12:56:24 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:24| 20   9  71   0   0| 775M 4029M  150M 2907M|8825B 2160B|   0     0 |   0     0 |2044  3343 |1.02 0.88 0.59|2.0   0 168|   0     0 |uwsgi                320675.0%4906B  15k|bash                 2465   11M  46k0.5%|mysqld       205M|   0     0 |  14   29    0  136    0
Mar 31 12:56:25 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:25| 24   3  74   0   0| 812M 3992M  150M 2907M|8476B 2160B|   0  4096B|   0  1.00 | 967  1300 |1.02 0.88 0.59|2.0 1.0 1.0|   0     0 |openstack            1576  22%9162k  37k|openstack            1576 9162k  37k 22%|mysqld       205M|   0     0 |  14   31    0  137    0
Mar 31 12:56:26 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:26| 22   4  73   0   0| 790M 4014M  150M 2907M|  10k 2160B|   0    56k|   0  5.00 |1256  1893 |1.02 0.88 0.59|1.0   0  22|   0     0 |openstack            1598  16%6228k  37k|bash                 2465   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  142    0
Mar 31 12:56:27 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:27| 23   5  72   0   0| 767M 4037M  150M 2908M|9849B 2106B|   0    44k|   0  3.00 |1358  2259 |1.02 0.88 0.59|2.0   0  58|   0     0 |uwsgi                320683.0%4648B  13k|bash                 2465   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  150    0
Mar 31 12:56:28 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:28| 23   3  74   0   0| 808M 3996M  150M 2908M|8321B 2214B|   0   640k|   0  12.0 | 765   949 |1.02 0.88 0.59|1.0   0  14|   0     0 |openstack            1670  24%  10M  37k|openstack            1670   10M  37k 24%|mysqld       205M|   0     0 |  14   29    0  150    0
Mar 31 12:56:29 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:29| 20   9  71   0   0| 776M 4028M  150M 2908M|7007B 2160B|   0    36k|   0  6.00 |1879  3434 |1.02 0.89 0.59|2.0   0 168|   0     0 |openstack            1845 4.5%2037k   0 |bash                 2465   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  159    0
Mar 31 12:56:30 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:30| 22   4  74   0   0| 812M 3991M  150M 2908M|7666B 2160B|   0     0 |   0     0 | 845  1202 |1.02 0.89 0.59|2.0   0 1.0|   0     0 |openstack            1845  23%9107k  37k|openstack            1845 9107k  37k 23%|mysqld       205M|   0     0 |  14   31    0  163    0
Mar 31 12:56:31 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:31| 23   4  73   0   0| 794M 4010M  150M 2908M|7654B 2106B|   0     0 |   0     0 |1253  1897 |1.02 0.89 0.59|1.0   0  24|   0     0 |openstack            1867  15%7541k  37k|bash                 2465   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  168    0
Mar 31 12:56:32 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:32| 23   5  71   0   0| 774M 4029M  150M 2908M|6498B 2106B|   0   160k|   0  15.0 |1403  2420 |1.02 0.89 0.59|2.0   0  71|   0     0 |openstack            1941 3.0%1917k   0 |bash                 2465   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  176    0
Mar 31 12:56:33 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:33| 23   3  73   1   0| 812M 3992M  150M 2908M|7601B 2052B|   0  2560k|   0  81.0 | 947   963 |1.02 0.89 0.59|1.0   0 1.0|   0     0 |openstack            1941  25%9224k  37k|openstack            1941 9224k  37k 25%|mysqld       205M|   0     0 |  14   31    0  175    0
Mar 31 12:56:34 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:34| 21   7  72   0   0| 777M 4026M  150M 2908M|  17k 2160B|   0    36k|   0  5.00 |1600  2985 |1.02 0.89 0.60|3.0   0 109|   0     0 |openstack            2051 8.5%2846k  37k|bash                 2465   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0  183    0
Mar 31 12:56:35 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:35| 24   3  74   0   0| 812M 3991M  150M 2908M|  15k 2160B|   0    40k|   0  2.00 | 916  1355 |1.02 0.89 0.60|1.0 1.0 1.0|   0     0 |openstack            2051  22%8312k   0 |openstack            2051 8312k   0  22%|mysqld       205M|   0     0 |  14   29    0  188    0
Mar 31 12:56:36 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:36| 21   6  74   0   0| 794M 4009M  150M 2908M|7680B 2160B|   0  4096B|   0  1.00 |1067  1610 |1.02 0.89 0.60|2.0   0  98|   0     0 |openstack            2149  17%6875k  37k|bash                 2465   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  188    0
Mar 31 12:56:37 cloud-provider-iscsi-0000000090 dstat.sh[29922]: 31-03 12:56:37| 22   4  74   0   0| 764M 4040M  150M 2908M|6700B 2160B|   0   148k|   0  14.0 |1147  1788 |1.02 0.89 0.60|2.0   0  46|   0     0 |uwsgi                320673.2%2483B7339B|bash                 2465   11M  42k0.2%|mysqld       205M|   0     0 |  14   29    0  193    0
