-- Logs begin at Thu 2020-03-12 02:43:31 UTC, end at Thu 2020-03-12 06:15:51 UTC. --
Mar 12 05:43:55 cloud-provider1-0000014300 systemd[1]: Started Devstack devstack@dstat.service.
Mar 12 05:43:56 cloud-provider1-0000014300 dstat.sh[30418]: [286B blob data]
Mar 12 05:43:56 cloud-provider1-0000014300 dstat.sh[30418]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 12 05:44:13 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:13| 20   7  68   6   0| 649M 3840M  171M 3177M|8088B  397k|   0    34M|   0   542 |6258    15k|1.06 0.80 0.57|1.0   0   0|   0     0 |keystone-manage      31733 15%  67k 543k|python               6015  519k1080k2.8%|mysqld       199M|   0     0 |  14    8    0    5    0
Mar 12 05:44:14 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:14| 11   4  71  14   0| 651M 3837M  171M 3177M|9256B  407k|   0  6828k|   0   565 |4073  9097 |1.06 0.80 0.57|  0 1.0   0|   0     0 |mysqld               296996.8%   0    0 |tail                 22022 386k 386k0.2%|mysqld       201M|   0     0 |  14    8    0    5    0
Mar 12 05:44:15 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:15| 17   5  71   7   0| 651M 3837M  172M 3178M|6236B   17k|   0  7024k|   0   522 |4567    10k|1.06 0.80 0.57|2.0   0   0|   0     0 |keystone-manage      31733 13%  46k  33k|keystone-manage      31733  46k  33k 13%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 05:44:16 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:16| 20   7  73   0   0| 604M 3883M  172M 3178M|5863B   11k|   0     0 |   0     0 |1069  1765 |1.06 0.80 0.57|2.0   0  78|   0     0 |keystone-manage      31814 19%6768k  37k|bash                 2096   18M2010k0.8%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 05:44:17 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:17| 24   3  71   3   0| 646M 3840M  172M 3178M|5774B 2160B|   0  6828k|   0  71.0 | 994  1294 |1.06 0.80 0.57|1.0   0 1.0|   0     0 |keystone-manage      31814 25%  10M  38k|keystone-manage      31814  10M  38k 25%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 05:44:18 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:18| 23   4  72   2   0| 619M 3867M  172M 3179M|5336B 4526B|   0  9920k|   0   212 |1369  1457 |1.06 0.80 0.57|1.0   0  14|   0     0 |keystone-manage      31826 22%  10M  73k|bash                 2096   17M  76k  0%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 05:44:19 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:19| 19   8  72   1   0| 577M 3908M  172M 3180M|8864B 4100B|   0  6328k|   0   137 |2260  3732 |1.06 0.80 0.57|1.0   0 210|   0     0 |bash                 2096 1.8%  17M  90k|bash                 2096   17M  90k1.8%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 05:44:20 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:20| 12  22  66   0   0| 577M 3907M  172M 3181M|7619B   22k|   0   140k|   0  17.0 |2827  7835 |1.06 0.80 0.57|4.0   0 463|   0     0 |systemd-journal      392  2.5%   0    0 |bash                 2096 4077k  29k2.2%|mysqld       200M|   0     0 |  14    6    0    6    0
Mar 12 05:44:21 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:21| 33  16  51   0   0| 618M 3865M  172M 3182M|8428B   12k|   0     0 |   0     0 |3028  4911 |1.21 0.84 0.59|3.0   0 205|   0     0 |uwsgi                32578 13%3226k  37k|uwsgi                325773946k  37k 12%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 12 05:44:22 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:22| 46   4  50   1   0| 713M 3770M  172M 3182M|  17k 4468B| 128k    0 |1.00     0 | 871   779 |1.21 0.84 0.59|  0 1.0 2.0|   0     0 |uwsgi                32578 25%  12M  37k|uwsgi                32578  12M  37k 25%|mysqld       200M|   0     0 |  14    8    0    6    0
Mar 12 05:44:23 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:23| 43   8  48   1   0| 745M 3735M  172M 3184M|7947B 2106B|  20k 9884k|4.00   160 |1431  7104 |1.21 0.84 0.59|1.0   0  77|   0     0 |uwsgi                32578 22%3195k 467k|uwsgi                325773243k 677k 21%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 12 05:44:24 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:24| 22   9  70   0   0| 789M 3691M  172M 3184M|6485B 9294B|   0     0 |   0     0 |1702  2093 |1.21 0.84 0.59|1.0   0  92|   0     0 |keystone-manage      389   21%  10M  73k|keystone-manage      389    10M  73k 21%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 12 05:44:25 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:25| 24   2  74   0   0| 821M 3659M  172M 3184M|6467B 2160B|   0  1132k|   0  4.00 | 671   700 |1.21 0.84 0.59|1.0   0   0|   0     0 |keystone-manage      389   25%7665k4993B|keystone-manage      389  7665k4993B 25%|mysqld       200M|   0     0 |  14    6    0    7    0
Mar 12 05:44:26 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:26| 23   4  72   0   0| 753M 3727M  172M 3184M|7515B   19k|   0   720k|   0  61.0 |1436  2270 |1.20 0.84 0.59|2.0   0  38|   0     0 |mysqld               296991.2%   0    0 |bash                 2096   19M  89k0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 12 05:44:27 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:27| 23   4  74   0   0| 794M 3686M  172M 3184M|8036B 3820B|   0  1872k|   0  64.0 | 901  1183 |1.20 0.84 0.59|1.0   0  18|   0     0 |openstack            480   24%  10M  73k|openstack            480    10M  73k 24%|mysqld       203M|   0     0 |  14    6    0   11    0
Mar 12 05:44:28 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:28| 23   2  73   2   0| 814M 3665M  172M 3184M|6127B 2160B|  68k 2432k|17.0  9.00 |1234  1777 |1.20 0.84 0.59|4.0   0 3.0|   0     0 |uwsgi                325789.0% 137k  10k|openstack            480  1182k  33B7.2%|mysqld       205M|   0     0 |  14   30    0   16    0
Mar 12 05:44:29 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:29| 20   7  73   0   0| 800M 3679M  172M 3184M|  13k 3958B|   0  1072k|   0  8.00 |1004  1424 |1.20 0.84 0.59|1.0   0  62|   0     0 |openstack            546   20%7996k  73k|bash                 2096   11M  76k  0%|mysqld       205M|   0     0 |  14   30    0   15    0
Mar 12 05:44:30 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:30| 22   6  72   0   0| 778M 3702M  172M 3184M|6798B 2160B|   0     0 |   0     0 |1227  2091 |1.20 0.84 0.59|3.0   0  99|   0     0 |openstack            651  3.2%1918k   0 |bash                 2096   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   20    0
Mar 12 05:44:31 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:31| 23   3  74   0   0| 811M 3668M  172M 3184M|4702B 5734B|   0     0 |   0     0 | 688   788 |1.18 0.84 0.59|1.0   0 2.0|   0     0 |openstack            651   25%8698k  73k|openstack            651  8698k  73k 25%|mysqld       205M|   0     0 |  14   30    0   20    0
Mar 12 05:44:32 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:32| 23   4  73   0   0| 784M 3695M  172M 3185M|6001B 3046B|   0     0 |   0     0 |1205  2058 |1.18 0.84 0.59|1.0   0  22|   0     0 |openstack            674   11%4014k  37k|bash                 2096   11M  78k  0%|mysqld       205M|   0     0 |  14   30    0   28    0
Mar 12 05:44:33 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:33| 25   3  73   0   0| 815M 3664M  172M 3185M|6249B 2160B|   0  1020k|   0  24.0 |1134  1753 |1.18 0.84 0.59|1.0   0 1.0|   0     0 |openstack            674   19%7330k  37k|openstack            674  7330k  37k 19%|mysqld       205M|   0     0 |  14   32    0   35    0
Mar 12 05:44:34 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:34| 22   5  72   0   0| 799M 3680M  172M 3185M|  15k 4348B|   0   268k|   0  14.0 |1061  1519 |1.18 0.84 0.59|1.0   0  75|   0     0 |openstack            749   15%5957k  73k|bash                 2096   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   36    0
Mar 12 05:44:35 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:35| 23   3  73   0   0| 820M 3658M  172M 3185M|7176B 2160B|   0     0 |   0     0 |1099  1654 |1.18 0.84 0.59|1.0   0   0|   0     0 |openstack            749   15%5396k   0 |openstack            749  5396k   0  15%|mysqld       205M|   0     0 |  14   32    0   42    0
Mar 12 05:44:36 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:36| 20   7  73   0   0| 801M 3678M  172M 3185M|7224B 5032B|   0     0 |   0     0 |1168  1888 |1.17 0.84 0.59|1.0   0 102|   0     0 |openstack            855   15%6755k  73k|bash                 2096   11M  81k0.2%|mysqld       205M|   0     0 |  14   30    0   44    0
Mar 12 05:44:37 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:37| 22   4  73   0   0| 772M 3706M  172M 3185M|4909B 2214B|   0     0 |   0     0 |1160  1822 |1.17 0.84 0.59|2.0   0  52|   0     0 |uwsgi                325782.2%2678B8649B|bash                 2096   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   49    0
Mar 12 05:44:38 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:38| 22   4  73   0   0| 815M 3663M  172M 3185M|  11k 4458B|   0  1292k|   0  9.00 | 835   999 |1.17 0.84 0.59|1.0   0  20|   0     0 |openstack            931   24%  10M  73k|openstack            931    10M  73k 24%|mysqld       205M|   0     0 |  14   30    0   49    0
Mar 12 05:44:39 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:39| 22   5  72   0   0| 784M 3694M  172M 3185M|7617B 2160B|   0   112k|   0  9.00 |1399  2315 |1.17 0.84 0.59|1.0   0  70|   0     0 |uwsgi                325778.2% 834k  12k|bash                 2096   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   55    0
Mar 12 05:44:40 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:40| 22   4  74   0   0| 821M 3658M  172M 3185M|6452B 4518B|   0   436k|   0  24.0 | 803   906 |1.17 0.84 0.59|1.0   0 2.0|   0     0 |openstack            1012  25%9206k  73k|openstack            1012 9206k  73k 25%|mysqld       205M|   0     0 |  14   30    0   55    0
Mar 12 05:44:41 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:41| 21   5  73   0   0| 787M 3692M  172M 3185M|  14k 2342B|   0   128k|   0  13.0 |1305  2017 |1.15 0.85 0.60|1.0   0  68|   0     0 |uwsgi                325777.5%2535B8072B|bash                 2096   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   59    0
Mar 12 05:44:42 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:42| 24   3  73   0   0| 823M 3655M  172M 3185M|  12k 4230B|   0   308k|   0  14.0 | 866  1033 |1.15 0.85 0.60|1.0   0 2.0|   0     0 |openstack            1085  23%9318k  73k|openstack            1085 9318k  73k 23%|mysqld       205M|   0     0 |  14   32    0   62    0
Mar 12 05:44:43 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:43| 21   5  72   1   0| 809M 3670M  172M 3185M|8018B 4712B|   0  4908k|   0   345 |1712  1609 |1.15 0.85 0.60|1.0   0  74|   0     0 |openstack            1160  17%7996k  73k|bash                 2096   11M  77k0.2%|mysqld       205M|   0     0 |  14   30    0   63    0
Mar 12 05:44:44 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:44| 21   6  73   0   0| 787M 3692M  172M 3185M|8292B 2160B|   0    96k|   0  3.00 |1183  1770 |1.15 0.85 0.60|1.0   0  77|   0     0 |openstack            1240 5.0%1946k   0 |bash                 2096   11M  76k0.2%|mysqld       205M|   0     0 |  14   30    0   67    0
Mar 12 05:44:45 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:45| 22   4  74   0   0| 821M 3658M  172M 3185M|7401B 4868B|   0   220k|   0  17.0 | 717   804 |1.15 0.85 0.60|1.0   0 2.0|   0     0 |openstack            1240  25%9186k  73k|openstack            1240 9186k  73k 25%|mysqld       205M|   0     0 |  14   30    0   67    0
Mar 12 05:44:46 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:46| 21   7  73   0   0| 797M 3682M  172M 3185M|  16k 4990B|   0    32k|   0  3.00 |1400  2113 |1.14 0.85 0.60|1.0   0  87|   0     0 |openstack            1327  12%4561k  73k|bash                 2096   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   72    0
Mar 12 05:44:47 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:47| 24   2  73   0   0| 825M 3654M  172M 3185M|7457B 2106B|   0    44k|   0  3.00 |1007  1439 |1.14 0.85 0.60|1.0   0   0|   0     0 |openstack            1327  20%6806k  33B|openstack            1327 6806k  33B 20%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 12 05:44:48 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:48| 21   6  73   0   0| 812M 3667M  172M 3185M|6584B 5596B|   0   460k|   0  7.00 |1203  1571 |1.14 0.85 0.60|1.0   0 101|   0     0 |openstack            1428  20%8122k  73k|bash                 2096   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0   77    0
Mar 12 05:44:49 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:49| 21   6  73   0   0| 777M 3702M  172M 3185M|4988B 1944B|   0   140k|   0  17.0 |1338  2184 |1.14 0.85 0.60|1.0   0  65|   0     0 |uwsgi                325773.2%2483B7597B|bash                 2096   11M  80k0.2%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 12 05:44:50 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:50| 23   5  72   0   0| 813M 3665M  172M 3185M|5952B 7652B|   0   136k|   0  12.0 | 985  1367 |1.14 0.85 0.60|1.0   0  81|   0     0 |openstack            1578  23%8540k  73k|openstack            1578 8540k  73k 23%|mysqld       205M|   0     0 |  14   30    0   82    0
Mar 12 05:44:51 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:51| 23   4  73   0   0| 786M 3692M  172M 3185M|  15k 2160B|   0   112k|   0  8.00 |1280  2206 |1.13 0.85 0.60|1.0   0  21|   0     0 |openstack            1601 3.2%1928k   0 |bash                 2096   11M  78k0.2%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 12 05:44:52 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:52| 23   4  73   0   0| 822M 3656M  172M 3185M|5790B 3294B|   0   796k|   0  31.0 | 845   997 |1.13 0.85 0.60|1.0   0 2.0|   0     0 |openstack            1601  25%9364k  73k|openstack            1601 9364k  73k 25%|mysqld       205M|   0     0 |  14   30    0   91    0
Mar 12 05:44:53 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:53| 23   6  71   1   0| 801M 3677M  172M 3186M|6284B 4474B|   0  1512k|   0   136 |1634  2392 |1.13 0.85 0.60|4.0   0  73|   0     0 |openstack            1681  12%5131k  73k|bash                 2096   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0   97    0
Mar 12 05:44:54 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:54| 25   2  73   0   0| 826M 3652M  172M 3186M|6029B 2160B|   0  2076k|   0  32.0 |1209  1993 |1.13 0.85 0.60|2.0   0   0|   0     0 |uwsgi                325773.5%4909B  16k|bash                 1605   11M  75k0.2%|mysqld       205M|   0     0 |  14   30    0  106    0
Mar 12 05:44:55 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:55| 20   8  72   0   0| 809M 3669M  172M 3186M|6058B 8652B|   0   188k|   0  6.00 |1221  2255 |1.13 0.85 0.60|1.0   0 170|   0     0 |openstack            1851  20%7138k  73k|bash                 2096   11M  83k0.2%|mysqld       205M|   0     0 |  14   30    0  106    0
Mar 12 05:44:56 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:56| 24   3  73   0   0| 778M 3700M  172M 3186M|6136B 2160B|   0     0 |   0     0 |1185  1780 |1.12 0.86 0.60|1.0   0 9.0|   0     0 |uwsgi                325773.5%6163B  19k|bash                 2096   11M  77k  0%|mysqld       205M|   0     0 |  14   30    0  115    0
Mar 12 05:44:57 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:57| 23   4  74   0   0| 816M 3662M  172M 3186M|6638B 3396B|   0     0 |   0     0 | 769   937 |1.12 0.86 0.60|1.0   0  14|   0     0 |openstack            1874  25%9737k  73k|openstack            1874 9737k  73k 25%|mysqld       205M|   0     0 |  14   30    0  115    0
Mar 12 05:44:58 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:58| 23   4  72   0   0| 789M 3689M  172M 3186M|5798B 1944B|   0   132k|   0  13.0 |1560  2487 |1.12 0.86 0.60|1.0   0  73|   0     0 |openstack            1949 7.5%2021k   0 |bash                 2096   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  123    0
Mar 12 05:44:59 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:44:59| 23   3  73   1   0| 826M 3652M  172M 3186M|5448B 4270B|   0  2648k|   0  83.0 | 955  1095 |1.12 0.86 0.60|1.0   0 2.0|   0     0 |openstack            1949  24%9329k  73k|openstack            1949 9329k  73k 24%|mysqld       205M|   0     0 |  14   32    0  124    0
Mar 12 05:45:00 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:45:00| 21   7  71   0   0| 789M 3688M  172M 3186M|  17k 5740B|   0     0 |   0     0 |1911  3458 |1.12 0.86 0.60|2.0   0 168|   0     0 |openstack            2120 7.2%2021k   0 |bash                 2096   11M  83k  0%|mysqld       205M|   0     0 |  14   30    0  132    0
Mar 12 05:45:01 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:45:01| 23   4  73   0   0| 827M 3651M  172M 3186M|5240B 5190B|   0     0 |   0     0 | 914  1236 |1.11 0.86 0.61|5.0   0 2.0|   0     0 |openstack            2120  23%9332k  73k|openstack            2120 9332k  73k 23%|mysqld       205M|   0     0 |  14   32    0  136    0
Mar 12 05:45:02 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:45:02| 23   4  73   0   0| 802M 3676M  172M 3186M|8041B 3404B|   0     0 |   0     0 |1150  1747 |1.11 0.86 0.61|2.0   0  23|   0     0 |openstack            2143  15%5892k  73k|bash                 2096   11M  78k0.5%|mysqld       205M|   0     0 |  14   30    0  139    0
Mar 12 05:45:03 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:45:03| 23   3  73   0   0| 825M 3653M  172M 3186M|6018B 2160B|   0    44k|   0  3.00 |1067  1594 |1.11 0.86 0.61|2.0   0   0|   0     0 |openstack            2143  18%5452k   0 |openstack            2143 5452k   0  18%|mysqld       205M|   0     0 |  14   30    0  147    0
Mar 12 05:45:04 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:45:04| 22   6  72   0   0| 816M 3662M  172M 3186M|7234B 4224B|   0     0 |   0     0 | 919  1310 |1.11 0.86 0.61|2.0   0  73|   0     0 |openstack            2216  21%8811k  73k|bash                 2096   11M  73k  0%|mysqld       205M|   0     0 |  14   30    0  147    0
Mar 12 05:45:05 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:45:05| 20   8  71   0   0| 781M 3696M  172M 3186M|  14k 2214B|   0    44k|   0  5.00 |1844  3272 |1.11 0.86 0.61|3.0   0 159|   0     0 |uwsgi                325773.8%4924B  16k|bash                 2096   11M  83k  0%|mysqld       205M|   0     0 |  14   30    0  156    0
Mar 12 05:45:06 cloud-provider1-0000014300 dstat.sh[30418]: 12-03 05:45:06| 23   4  73   0   0| 820M 3657M  172M 3186M|7195B 8652B|   0   148k|   0  9.00 | 740   985 |1.10 0.86 0.61|1.0   0  11|   0     0 |openstack            2386  25%  10M  73k|openstack            2386   10M  73k 24%|mysqld       205M|   0     0 |  14   30    0  156    0
