-- Logs begin at Mon 2020-03-09 21:39:10 UTC, end at Tue 2020-03-10 05:48:18 UTC. --
Mar 10 05:45:59 cloud-provider1-0000012363 systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 05:45:59 cloud-provider1-0000012363 dstat.sh[30332]: [286B blob data]
Mar 10 05:45:59 cloud-provider1-0000012363 dstat.sh[30332]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 05:46:29 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:29|  1   0  99   1   0| 794M 3684M  168M 3189M|  16k 2160B|   0  2596k|   0   135 | 436   563 |1.04 0.78 0.56|  0   0   0|   0     0 |rcu_sched            8    0.2%   0    0 |python2              30382  14k 444B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:30 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:30|  1   1  98   0   0| 794M 3684M  168M 3189M|  10k 2268B|   0     0 |   0     0 | 341   532 |0.95 0.77 0.55|  0   0   0|   0     0 |python2              303820.2%  14k 420B|python2              30382  14k 420B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:31 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:31|  1   0  99   0   0| 794M 3684M  168M 3189M|7250B 2094B|   0   352k|   0  2.00 | 300   454 |0.95 0.77 0.55|1.0   0   0|   0     0 |etcd                 313390.2%   0    0 |python2              30382  14k 419B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:32 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:32|  1   0  99   0   0| 794M 3684M  168M 3189M|  11k 2160B|   0  4096B|   0  1.00 | 395   544 |0.95 0.77 0.55|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  15k 430B0.2%|mysqld       203M|   0     0 |  14    6    0   11    0
Mar 10 05:46:33 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:33|  1   1  98   0   0| 795M 3684M  168M 3189M|7447B 1998B|   0     0 |   0     0 | 356   603 |0.95 0.77 0.55|  0   0 2.0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 425B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:34 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:34|  1   0  98   0   0| 795M 3684M  168M 3189M|5594B 2160B|   0  1900k|   0  10.0 | 296   564 |0.95 0.77 0.55|  0   0   0|   0     0 |beam.smp             215780.5%   0    0 |python2              30382  14k 436B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:35 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:35|  1   0  99   0   0| 795M 3684M  168M 3189M|5811B 2160B|   0     0 |   0     0 | 261   479 |0.88 0.75 0.55|  0   0   0|   0     0 |etcd                 313390.2%   0    0 |python2              30382  14k 409B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:36 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:36|  1   0  99   0   0| 795M 3684M  168M 3189M|5840B 2160B|   0     0 |   0     0 | 266   487 |0.88 0.75 0.55|  0   0   0|   0     0 |python2              303820.2%  14k 413B|python2              30382  14k 413B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:37 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:37|  1   0  98   0   0| 795M 3684M  168M 3189M|3996B 2160B|   0    48k|   0  2.00 | 266   557 |0.88 0.75 0.55|  0   0   0|   0     0 |accounts-daemon      897  0.2%   0    0 |python2              30382  14k 433B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:38 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:38|  1   0  99   0   0| 795M 3684M  168M 3189M|  16k 2106B|   0     0 |   0     0 | 335   515 |0.88 0.75 0.55|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 420B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:39 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:39|  1   1  99   0   0| 795M 3684M  168M 3189M|7303B 2160B|   0  1172k|   0  34.0 | 340   525 |0.88 0.75 0.55|  0   0   0|   0     0 |kworker/u8:1         1479 0.2%   0    0 |python2              30382  14k 438B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:40 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:40|  1   0  98   0   0| 795M 3684M  168M 3189M|8385B 2256B|   0     0 |   0     0 | 293   424 |0.81 0.74 0.55|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 413B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:41 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:41|  1   0  99   0   0| 795M 3684M  168M 3189M|6483B 1944B|   0     0 |   0     0 | 294   539 |0.81 0.74 0.55|  0   0   0|   0     0 |python2              303820.2%  14k 413B|python2              30382  14k 413B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:42 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:42|  1   1  98   0   0| 795M 3684M  168M 3189M|6232B 2160B|   0   180k|   0  2.00 | 366   592 |0.81 0.74 0.55|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 440B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:43 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:43|  1   1  99   0   0| 795M 3684M  168M 3189M|7490B 2202B|   0     0 |   0     0 | 306   520 |0.81 0.74 0.55|  0   0 2.0|   0     0 |python2              303820.2%  14k 421B|python2              30382  14k 421B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:44 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:44|  1   1  99   0   0| 795M 3684M  168M 3189M|  16k 2160B|   0   948k|   0  6.00 | 326   513 |0.81 0.74 0.55|  0   0   0|   0     0 |systemd-journal      402  0.2%   0    0 |python2              30382  14k 431B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:45 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:45|  1   1  99   0   0| 795M 3684M  168M 3189M|6320B 2160B|   0     0 |   0     0 | 307   476 |0.74 0.73 0.54|  0   0   0|   0     0 |mysqld               296110.2%   0    0 |python2              30382  14k 419B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:46 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:46|  1   0  99   0   0| 795M 3684M  168M 3189M|6598B 2106B|   0     0 |   0     0 | 302   483 |0.74 0.73 0.54|  0   0   0|   0     0 |rsyslogd             122710.2%   0    0 |python2              30382  14k 417B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:47 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:47|  1   1  98   0   0| 795M 3684M  168M 3189M|6384B 2214B|   0   116k|   0  2.00 | 375   572 |0.74 0.73 0.54|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 436B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:48 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:48|  1   0  99   0   0| 795M 3684M  168M 3189M|6535B 2160B|   0     0 |   0     0 | 306   465 |0.74 0.73 0.54|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 413B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:49 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:49|  1   0  98   0   0| 795M 3684M  168M 3189M|  15k 2052B|   0   848k|   0   117 | 410   483 |0.74 0.73 0.54|  0   0   0|   0     0 |etcd                 313390.2%   0    0 |python2              30382  14k 437B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:50 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:50|  1   0  99   0   0| 795M 3684M  168M 3189M|7087B 2052B|   0     0 |   0     0 | 315   456 |0.68 0.72 0.54|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 409B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:51 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:51|  1   0  98   0   0| 795M 3684M  168M 3189M|6246B 2160B|   0     0 |   0     0 | 305   442 |0.68 0.72 0.54|  0   0   0|   0     0 |python2              303820.2%  14k 417B|python2              30382  14k 417B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:52 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:52|  1   0  99   0   0| 795M 3684M  168M 3189M|6296B 2106B|   0    56k|   0  2.00 | 346   495 |0.68 0.72 0.54|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 429B0.2%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:53 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:53|  1   0  99   0   0| 795M 3684M  168M 3189M|5836B 2214B|   0     0 |   0     0 | 354   523 |0.68 0.72 0.54|  0   0 2.0|   0     0 |rcu_sched            8    0.2%   0    0 |python2              30382  14k 419B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:54 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:54|  1   1  98   0   0| 794M 3684M  168M 3189M|5581B 2106B|   0   980k|   0  22.0 | 337   502 |0.68 0.72 0.54|  0   0   0|   0     0 |kworker/u8:1         1479 0.2%   0    0 |python2              30382  14k 434B  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 05:46:55 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:55|  0   1  99   0   0| 795M 3684M  168M 3189M|5242B 2214B|   0     0 |   0     0 | 288   435 |0.71 0.72 0.54|  0   0   0|   0     0 |python2              303820.5%  14k 416B|python2              30382  14k 416B0.5%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 05:46:56 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:56|  1   1  98   0   0| 794M 3684M  168M 3189M|5143B 2160B|   0     0 |   0     0 | 278   431 |0.71 0.72 0.54|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 418B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 05:46:57 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:57|  1   1  99   0   0| 795M 3684M  168M 3189M|5157B 2160B|   0   128k|   0  2.00 | 325   493 |0.71 0.72 0.54|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 412B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 05:46:58 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:58|  1   1  99   0   0| 794M 3684M  168M 3189M|9942B 2106B|   0     0 |   0     0 | 324   457 |0.71 0.72 0.54|  0   0   0|   0     0 |python2              303820.2%  14k 435B|python2              30382  14k 435B0.2%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 05:46:59 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:46:59|  1   0  99   0   0| 794M 3684M  168M 3189M|5989B 1998B|   0    20k|   0  1.00 | 293   434 |0.71 0.72 0.54|  0   0   0|   0     0 |systemd-journal      402  0.2%   0    0 |python2              30382  14k 424B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 05:47:00 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:00|  1   1  98   0   0| 795M 3684M  168M 3189M|  13k 2160B|   0     0 |   0     0 | 314   421 |0.65 0.71 0.54|  0   0   0|   0     0 |python2              303820.2%  14k 419B|python2              30382  14k 419B0.2%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 05:47:01 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:01|  1   0  99   0   0| 795M 3684M  168M 3189M|  22k 2202B|   0     0 |   0     0 | 278   417 |0.65 0.71 0.54|  0   0   0|   0     0 |etcd                 313390.2%   0    0 |python2              30382  14k 409B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 05:47:02 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:02|  1   0  99   0   0| 795M 3684M  168M 3189M|6733B 2106B|   0     0 |   0     0 | 362   539 |0.65 0.71 0.54|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 412B  0%|mysqld       203M|   0     0 |  14    6    0    8    0
Mar 10 05:47:03 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:03|  1   1  98   0   0| 795M 3684M  168M 3189M|6726B 2214B|   0    32k|   0  2.00 | 370   547 |0.65 0.71 0.54|  0   0 2.0|   0     0 |jbd2/vda1-8          319  0.2%   0    0 |python2              30382  14k 444B0.2%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 05:47:04 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:04|  1   1  98   1   0| 795M 3684M  168M 3189M|6583B 2106B|   0   840k|   0  76.0 | 372   479 |0.65 0.71 0.54|  0   0   0|   0     0 |beam.smp             215780.5%   0    0 |python2              30382  14k 440B  0%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 05:47:05 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:05|  1   0  99   0   0| 795M 3684M  168M 3189M|6818B 2160B|   0     0 |   0     0 | 296   444 |0.60 0.70 0.54|  0   0   0|   0     0 |python2              303820.2%  14k 416B|python2              30382  14k 416B0.2%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 05:47:06 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:06|  1   0  99   0   0| 795M 3684M  168M 3189M|4950B 1998B|   0     0 |   0     0 | 256   398 |0.60 0.70 0.54|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 412B  0%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 05:47:07 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:07|  1   1  99   0   0| 795M 3684M  168M 3189M|7192B 2160B|   0     0 |   0     0 | 337   518 |0.60 0.70 0.54|  0   0   0|   0     0 |etcd                 313390.2%   0    0 |python2              30382  14k 418B  0%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 05:47:08 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:08|  1   0  99   0   0| 795M 3684M  168M 3189M|5909B 2148B|   0    24k|   0  2.00 | 248   376 |0.60 0.70 0.54|  0   0   0|   0     0 |beam.smp             215780.2%   0    0 |python2              30382  14k 412B0.2%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 05:47:09 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:09|  1   1  99   0   0| 795M 3684M  168M 3189M|6343B 2214B|   0  8192B|   0  2.00 | 264   403 |0.60 0.70 0.54|  0   0   0|   0     0 |systemd-journal      402  0.2%   0    0 |python2              30382  14k 428B  0%|mysqld       203M|   0     0 |  14    6    0    6    0
Mar 10 05:47:10 cloud-provider1-0000012363 dstat.sh[30332]: 10-03 05:47:10|  1   0  99   0   0| 795M 3684M  168M 3189M|6123B 2160B|   0     0 |   0     0 | 271   405 |0.63 0.70 0.54|  0   0   0|   0     0 |systemd-journal      402  0.2%   0    0 |python2              30382  14k 412B0.2%|mysqld       203M|   0     0 |  14    6    0    6    0
