-- Logs begin at Thu 2020-04-09 08:05:17 UTC, end at Thu 2020-04-09 09:03:24 UTC. --
Apr 09 08:32:56 cloud-provider-iscsi-0000000221 systemd[1]: Started Devstack devstack@dstat.service.
Apr 09 08:32:56 cloud-provider-iscsi-0000000221 dstat.sh[24040]: [286B blob data]
Apr 09 08:32:56 cloud-provider-iscsi-0000000221 dstat.sh[24040]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 09 08:33:16 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:16| 15  20  65   0   0| 575M 4209M  149M 2932M|6397B 2106B|   0   172k|   0  12.0 |3698  6976 |1.00 0.82 0.57|3.0   0 295|   0     0 |systemd              1    6.0%   0    0 |bash                 1937 2370k  15k1.5%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 09 08:33:17 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:17| 47  10  43   0   0| 674M 4110M  149M 2933M|6956B 2214B| 128k  324k|1.00  6.00 |1528  2210 |1.00 0.82 0.57|3.0   0 134|   0     0 |uwsgi                26188 24%  11M  37k|uwsgi                26187  11M  37k 24%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 09 08:33:18 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:18| 48   5  47   1   0| 730M 4051M  149M 2935M|6568B 2160B|  20k  112k|4.00  11.0 |1046  5257 |1.00 0.82 0.57|3.0   0   0|   0     0 |uwsgi                26187 25%5575k 231k|uwsgi                261885907k 733k 25%|mysqld       200M|   0     0 |  14    7    0    7    0
Apr 09 08:33:19 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:19| 25   9  66   0   0| 759M 4021M  149M 2935M|7614B 2160B|   0     0 |   0     0 |2440  4190 |1.00 0.82 0.57|1.0   0 170|   0     0 |keystone-manage      26463 15%6646k  37k|keystone-manage      264636646k  37k 15%|mysqld       200M|   0     0 |  14    5    0    8    0
Apr 09 08:33:20 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:20| 23   3  74   0   0| 808M 3972M  149M 2935M|  16k 2106B|   0     0 |   0     0 | 761   864 |1.00 0.82 0.57|1.0   0   0|   0     0 |keystone-manage      26463 25%  10M9532B|keystone-manage      26463  10M9532B 25%|mysqld       203M|   0     0 |  14    7    0    8    0
Apr 09 08:33:21 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:21| 21   5  74   1   0| 748M 4032M  149M 2935M|7889B 2214B|   0  1688k|   0  66.0 |1611  2334 |1.00 0.82 0.57|2.0   0  54|   0     0 |openstack            265445.0%1945k   0 |bash                 1937   18M  50k0.2%|mysqld       203M|   0     0 |  14    5    0   11    0
Apr 09 08:33:22 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:22| 22   4  73   0   0| 786M 3994M  149M 2935M|6540B 2052B|   0  2580k|   0  64.0 | 906  1108 |1.00 0.82 0.57|3.0   0 1.0|   0     0 |openstack            26544 24%9299k  37k|openstack            265449299k  37k 24%|mysqld       203M|   0     0 |  14   13    0   12    0
Apr 09 08:33:23 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:23| 20   4  73   2   0| 760M 4020M  149M 2935M|7340B 2052B|  72k  308k|18.0  5.00 |1459  2253 |1.00 0.82 0.57|3.0   0  61|   0     0 |uwsgi                261886.0%6839B8365B|bash                 1937   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 09 08:33:24 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:24| 23   4  73   1   0| 799M 3981M  149M 2935M|7524B 2160B|   0  9224k|   0   128 | 801  1038 |1.00 0.82 0.58|2.0   0 1.0|   0     0 |openstack            26606 23%9312k  37k|openstack            266069312k  37k 23%|mysqld       205M|   0     0 |  14   31    0   18    0
Apr 09 08:33:25 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:25| 22   6  72   0   0| 787M 3993M  149M 2935M|7683B 2160B|   0     0 |   0     0 |1254  2022 |1.00 0.82 0.58|2.0   0 100|   0     0 |openstack            26706 17%7742k  37k|bash                 1937   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Apr 09 08:33:26 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:26| 22   5  73   0   0| 763M 4017M  149M 2935M|6396B 2160B|   0     0 |   0     0 |1307  2131 |1.00 0.82 0.58|2.0   0  21|   0     0 |openstack            267285.0%1945k   0 |bash                 1937   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   30    0
Apr 09 08:33:27 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:27| 24   2  73   0   0| 800M 3979M  149M 2936M|  11k 2160B|   0     0 |   0     0 | 895  1113 |1.00 0.82 0.58|2.0   0 3.0|   0     0 |openstack            26728 23%9279k  37k|openstack            267289279k  37k 23%|mysqld       205M|   0     0 |  14   31    0   33    0
Apr 09 08:33:28 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:28| 23   5  72   0   0| 787M 3992M  149M 2936M|  14k 2160B|   0  1440k|   0  20.0 |1392  2177 |1.00 0.82 0.58|2.0   0  74|   0     0 |openstack            26804 13%6674k  37k|bash                 1937   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Apr 09 08:33:29 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:29| 23   3  74   0   0| 800M 3980M  149M 2936M|5935B 2160B|   0  2928k|   0  31.0 |1153  1812 |1.08 0.84 0.58|2.0   0   0|   0     0 |uwsgi                261884.0%5041B  16k|bash                 26734  11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   45    0
Apr 09 08:33:30 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:30| 21   6  73   0   0| 794M 3985M  149M 2936M|7821B 2160B|   0     0 |   0     0 | 999  1491 |1.08 0.84 0.58|2.0   0 101|   0     0 |openstack            26905 22%8911k  37k|bash                 1937   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0   45    0
Apr 09 08:33:31 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:31| 21   6  73   0   0| 782M 3998M  149M 2936M|  12k 2160B|   0   332k|   0  6.00 |1204  1810 |1.08 0.84 0.58|1.0   0  69|   0     0 |openstack            26974 11%5683k  37k|bash                 1937   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   50    0
Apr 09 08:33:32 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:32| 24   2  74   0   0| 808M 3972M  149M 2936M|  10k 2160B|   0   300k|   0  3.00 |1044  1471 |1.08 0.84 0.58|2.0   0 2.0|   0     0 |openstack            26974 16%5564k   0 |openstack            269745564k   0  16%|mysqld       205M|   0     0 |  14   31    0   55    0
Apr 09 08:33:33 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:33| 22   5  73   0   0| 794M 3985M  149M 2936M|9465B 1998B|   0   284k|   0  6.00 |1040  1406 |1.08 0.84 0.58|2.0   0  69|   0     0 |openstack            27045 18%7742k  37k|bash                 1937   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Apr 09 08:33:34 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:34| 22   5  73   0   0| 771M 4008M  149M 2936M|8031B 2106B|   0  1496k|   0  71.0 |1434  1940 |1.08 0.85 0.59|2.0   0  68|   0     0 |openstack            271144.2%2037k   0 |bash                 1937   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   60    0
Apr 09 08:33:35 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:35| 23   4  73   0   0| 806M 3974M  149M 2936M|7324B 2160B|   0  1088k|   0  29.0 | 792   871 |1.08 0.85 0.59|2.0   0 1.0|   0     0 |openstack            27114 25%9135k  37k|openstack            271149135k  37k 25%|mysqld       205M|   0     0 |  14   29    0   60    0
Apr 09 08:33:36 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:36| 22   5  73   0   0| 792M 3988M  149M 2936M|  15k 2160B|   0   248k|   0  8.00 |1155  1752 |1.08 0.85 0.59|2.0   0  73|   0     0 |openstack            27187 16%7161k  37k|bash                 1937   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   64    0
Apr 09 08:33:37 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:37| 21   6  73   0   0| 768M 4011M  149M 2936M|9359B 2160B|   0   308k|   0  3.00 |1184  1828 |1.08 0.85 0.59|2.0   0  79|   0     0 |openstack            272672.8%1371k   0 |bash                 1937   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   68    0
Apr 09 08:33:38 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:38| 23   3  74   0   0| 804M 3975M  149M 2936M|6567B 2160B|   0   392k|   0  10.0 | 662   781 |1.08 0.85 0.59|1.0   0 1.0|   0     0 |openstack            27267 25%8946k  37k|openstack            272678946k  37k 25%|mysqld       205M|   0     0 |  14   29    0   68    0
Apr 09 08:33:39 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:39| 21   6  73   1   0| 783M 3996M  149M 2936M|7009B 2106B|   0  1056k|   0  65.0 |1339  1996 |1.07 0.85 0.59|2.0 1.0  86|   0     0 |openstack            27353 10%4788k  37k|bash                 1937   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Apr 09 08:33:40 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:40| 23   3  74   0   0| 809M 3970M  149M 2936M|7521B 2214B|   0  3880k|   0   239 |1382  1195 |1.07 0.85 0.59|2.0   0   0|   0     0 |openstack            27353 20%6459k   0 |openstack            273536459k   0  20%|mysqld       205M|   0     0 |  14   31    0   77    0
Apr 09 08:33:41 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:41| 21   7  73   0   0| 793M 3986M  149M 2936M|  14k 2160B|   0   380k|   0  3.00 |1112  1680 |1.07 0.85 0.59|2.0   0  98|   0     0 |openstack            27451 15%7103k  37k|bash                 1937   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   78    0
Apr 09 08:33:42 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:42| 21   5  73   1   0| 761M 4018M  149M 2936M|6044B 2160B|   0  1048k|   0  41.0 |1241  2055 |1.07 0.85 0.59|2.0   0  71|   0     0 |uwsgi                261872.0%2482B7336B|bash                 1937   11M  43k  0%|mysqld       205M|   0     0 |  14   29    0   83    0
Apr 09 08:33:43 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:43| 22   6  72   0   0| 806M 3973M  149M 2936M|7108B 2052B|   0  3864k|   0  65.0 | 970  1536 |1.07 0.85 0.59|1.0   0  74|   0     0 |openstack            27596 23%  10M  37k|openstack            27596  10M  37k 23%|mysqld       205M|   0     0 |  14   29    0   83    0
Apr 09 08:33:44 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:44| 23   3  74   0   0| 784M 3995M  149M 2936M|7469B 2052B|   0   144k|   0  5.00 |1114  1983 |1.06 0.85 0.59|1.0   0  22|   0     0 |openstack            27618 11%5412k  37k|bash                 1937   11M  41k0.5%|mysqld       205M|   0     0 |  14   29    0   92    0
Apr 09 08:33:45 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:45| 23   4  73   0   0| 764M 4015M  149M 2936M|7757B 2160B|   0   648k|   0  4.00 |1031  1719 |1.06 0.85 0.59|4.0   0  19|   0     0 |uwsgi                261873.5%5161B  15k|bash                 1937   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Apr 09 08:33:46 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:46| 23   4  73   0   0| 806M 3973M  149M 2936M|6973B 2160B|   0     0 |   0     0 | 876  1241 |1.06 0.85 0.59|2.0   0  53|   0     0 |openstack            27690 24%  10M  37k|openstack            27690  10M  37k 24%|mysqld       205M|   0     0 |  14   29    0  100    0
Apr 09 08:33:47 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:47| 21   9  71   0   0| 769M 4010M  149M 2936M|7460B 2160B|   0   280k|   0  6.00 |1920  3456 |1.06 0.85 0.59|2.0   0 170|   0     0 |uwsgi                261884.0%6163B  19k|bash                 1937   11M  46k  0%|mysqld       205M|   0     0 |  14   29    0  109    0
Apr 09 08:33:48 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:48| 23   4  74   0   0| 809M 3970M  149M 2936M|  10k 2160B|   0   412k|   0  9.00 | 742   823 |1.06 0.85 0.59|2.0   0 1.0|   0     0 |openstack            27861 25%9983k  37k|openstack            278619983k  37k 25%|mysqld       205M|   0     0 |  14   29    0  109    0
Apr 09 08:33:49 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:49| 23   4  73   0   0| 786M 3993M  149M 2936M|9837B 2202B|   0   172k|   0  6.00 |1404  2179 |1.06 0.86 0.59|2.0   0  22|   0     0 |openstack            27883 13%5687k  37k|bash                 1937   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  118    0
Apr 09 08:33:50 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:50| 24   3  73   1   0| 809M 3970M  149M 2937M|  15k 2160B|   0  3508k|   0   172 |1325  1681 |1.06 0.86 0.59|2.0   0   0|   0     0 |openstack            27883 20%5537k   0 |openstack            278835537k   0  20%|mysqld       205M|   0     0 |  14   29    0  126    0
Apr 09 08:33:51 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:51| 22   6  73   0   0| 805M 3974M  149M 2937M|7045B 2106B|   0   288k|   0  6.00 | 842  1240 |1.06 0.86 0.59|2.0   0  72|   0     0 |openstack            27955 23%  10M  37k|bash                 1937   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Apr 09 08:33:52 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:52| 21   8  71   0   0| 773M 4005M  149M 2937M|  14k 2214B|   0   340k|   0  11.0 |1728  3210 |1.06 0.86 0.59|3.0   0 168|   0     0 |openstack            281243.8%1926k   0 |bash                 1937   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  135    0
Apr 09 08:33:53 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:53| 23   2  74   0   0| 808M 3970M  149M 2937M|6698B 2094B|   0   528k|   0  15.0 | 653   761 |1.06 0.86 0.59|2.0   0 1.0|   0     0 |openstack            28124 25%9246k  37k|openstack            281249246k  37k 25%|mysqld       205M|   0     0 |  14   29    0  135    0
Apr 09 08:33:54 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:54| 24   3  73   0   0| 789M 3989M  149M 2937M|9497B 2052B|   0     0 |   0     0 |1292  1968 |1.05 0.86 0.60|2.0   0  22|   0     0 |openstack            28146 13%6434k  37k|bash                 1937   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Apr 09 08:33:55 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:55| 23   5  72   0   0| 767M 4012M  149M 2937M|7218B 2160B|   0   772k|   0  5.00 |1269  2046 |1.05 0.86 0.60|2.0   0  71|   0     0 |uwsgi                261873.0%5176B  15k|bash                 1937   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Apr 09 08:33:56 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:56| 23   4  73   0   0| 811M 3967M  149M 2937M|7249B 2106B|   0   424k|   0  14.0 | 808   905 |1.05 0.86 0.60|1.0   0 1.0|   0     0 |openstack            28218 24%  10M  37k|openstack            28218  10M  37k 24%|mysqld       205M|   0     0 |  14   31    0  150    0
Apr 09 08:33:57 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:57| 19   8  72   0   0| 779M 3999M  149M 2937M|6525B 2214B|   0     0 |   0     0 |1587  3179 |1.05 0.86 0.60|1.0   0 171|   0     0 |openstack            283898.8%3118k  37k|bash                 1937   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Apr 09 08:33:58 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:58| 25   2  73   0   0| 812M 3966M  149M 2937M|6602B 2160B|   0     0 |   0     0 |1012  1765 |1.05 0.86 0.60|1.0   0   0|   0     0 |openstack            28389 20%8114k   1B|openstack            283898114k   1B 20%|mysqld       205M|   0     0 |  14   29    0  167    0
Apr 09 08:33:59 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:33:59| 22   4  74   0   0| 798M 3980M  149M 2937M|5770B 2106B|   0     0 |   0     0 | 850  1133 |1.05 0.86 0.60|1.0   0  22|   0     0 |openstack            28411 23%8669k  37k|bash                 1937   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  167    0
Apr 09 08:34:00 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:34:00| 23   5  71   0   0| 777M 4002M  149M 2937M|6350B 2214B|   0  2880k|   0  60.0 |1512  2342 |1.05 0.86 0.60|1.0   0  71|   0     0 |openstack            284837.5%2731k   0 |bash                 1937   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Apr 09 08:34:01 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:34:01| 24   2  73   0   0| 812M 3966M  149M 2937M|6308B 2160B|   0   288k|   0  6.00 | 941  1413 |1.05 0.86 0.60|1.0   0 1.0|   0     0 |openstack            28483 20%8501k  37k|openstack            284838501k  37k 20%|mysqld       205M|   0     0 |  14   31    0  179    0
Apr 09 08:34:02 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:34:02| 21   5  73   0   0| 797M 3981M  149M 2937M|5937B 2160B|   0   288k|   0  6.00 |1166  2055 |1.05 0.86 0.60|1.0   0 110|   0     0 |openstack            28593 16%7742k  37k|bash                 1937   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  182    0
Apr 09 08:34:03 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:34:03| 21   6  73   0   0| 774M 4004M  149M 2937M|8354B 2160B|   0   356k|   0  15.0 |1221  2017 |1.05 0.86 0.60|1.0   0  97|   0     0 |openstack            286915.2%1945k   0 |bash                 1937   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  187    0
Apr 09 08:34:04 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:34:04| 23   3  74   0   0| 810M 3968M  149M 2937M|  13k 1836B|   0   644k|   0  18.0 | 766   876 |1.05 0.86 0.60|1.0   0 1.0|   0     0 |openstack            28691 25%9249k  37k|openstack            286919249k  37k 25%|mysqld       205M|   0     0 |  14   29    0  187    0
Apr 09 08:34:05 cloud-provider-iscsi-0000000221 dstat.sh[24040]: 09-04 08:34:05| 21   7  72   0   0| 779M 3999M  149M 2937M|7917B 2268B|   0   312k|   0  9.00 |1303  2337 |1.05 0.86 0.60|1.0   0 145|   0     0 |openstack            288369.0%3153k  37k|bash                 1937   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0  192    0
