-- Logs begin at Mon 2020-03-16 13:45:30 UTC, end at Mon 2020-03-16 19:54:08 UTC. --
Mar 16 19:22:17 cloud-provider1-0000016229 systemd[1]: Started Devstack devstack@dstat.service.
Mar 16 19:22:17 cloud-provider1-0000016229 dstat.sh[30540]: [286B blob data]
Mar 16 19:22:17 cloud-provider1-0000016229 dstat.sh[30540]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 16 19:22:40 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:40| 21  12  68   0   0| 771M 3701M  168M 3195M|  14k 2160B|   0     0 |   0     0 |2134  3142 |1.00 0.71 0.52|1.0   0 170|   0     0 |keystone-manage      516   17%7323k  73k|keystone-manage      516  7323k  73k 17%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 16 19:22:41 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:41| 23   3  74   0   0| 815M 3657M  168M 3195M|8857B 2160B|   0     0 |   0     0 | 737   802 |1.00 0.71 0.52|3.0   0   0|   0     0 |keystone-manage      516   25%  10M3067B|keystone-manage      516    10M3067B 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 16 19:22:42 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:42| 21   5  72   2   0| 748M 3724M  168M 3195M|7237B 2160B|   0    12M|   0   173 |1568  2528 |0.92 0.70 0.51|2.0   0  44|   0     0 |mysqld               298221.8%   0    0 |bash                 2132   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 16 19:22:43 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:43| 22   4  74   0   0| 790M 3682M  169M 3195M|7855B 2160B|   0  2192k|   0  64.0 | 897  1129 |0.92 0.70 0.51|1.0   0  12|   0     0 |openstack            601   24%  10M  73k|openstack            601    10M  73k 24%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 16 19:22:44 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:44| 22   2  74   3   0| 804M 3667M  169M 3195M|9079B 2106B|  68k  172k|17.0  6.00 |1180  1848 |0.92 0.70 0.51|1.0   0 1.0|   0     0 |uwsgi                326917.2% 137k  10k|uwsgi                32692 138k  11k6.8%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 16 19:22:45 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:45| 20   6  73   0   0| 802M 3670M  169M 3195M|7007B 2106B|   0     0 |   0     0 |1020  1324 |0.92 0.70 0.51|1.0   0  62|   0     0 |openstack            667   22%  10M  73k|bash                 2132   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 16 19:22:46 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:46| 21   7  72   0   0| 788M 3684M  169M 3195M|6122B 2052B|   0   800k|   0  7.00 |1407  2176 |0.92 0.70 0.51|1.0   0 101|   0     0 |openstack            768   12%5595k  73k|bash                 2132   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 16 19:22:47 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:47| 23   4  73   0   0| 769M 3702M  169M 3196M|8117B 2160B|   0  1012k|   0  13.0 |1215  2024 |0.92 0.71 0.52|1.0   0  21|   0     0 |uwsgi                326922.5%  58k  14k|bash                 2132   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 16 19:22:48 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:48| 23   4  74   0   0| 806M 3665M  169M 3196M|7129B 2160B|   0     0 |   0     0 | 755   825 |0.92 0.71 0.52|1.0   0 2.0|   0     0 |openstack            791   25%9809k  73k|openstack            791  9809k  73k 25%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 16 19:22:49 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:49| 23   5  72   0   0| 782M 3689M  169M 3196M|6250B 2106B|   0   176k|   0  11.0 |1355  2619 |0.92 0.71 0.52|1.0   0  74|   0     0 |openstack            867  9.2%3062k  37k|bash                 2132   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 16 19:22:50 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:50| 23   3  74   0   0| 816M 3655M  169M 3196M|  10k 2214B|   0     0 |   0     0 | 997  1569 |0.92 0.71 0.52|1.0   0 3.0|   0     0 |openstack            867   18%8315k  37k|openstack            867  8315k  37k 18%|mysqld       205M|   0     0 |  14   31    0   40    0
Mar 16 19:22:51 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:51| 20   7  73   0   0| 788M 3683M  169M 3196M|6849B 2160B|   0    40k|   0  5.00 |1343  2313 |0.92 0.71 0.52|2.0   0 102|   0     0 |openstack            987   14%4880k  73k|bash                 2132   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 16 19:22:52 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:52| 22   5  72   1   0| 768M 3702M  169M 3196M|6706B 2160B|   0  2516k|   0  34.0 |1267  1867 |0.93 0.71 0.52|1.0   0  68|   0     0 |uwsgi                326911.2%2678B8649B|bash                 2132   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 16 19:22:53 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:53| 22   3  74   0   0| 812M 3659M  169M 3196M|  14k 2160B|   0   364k|   0  14.0 | 780   906 |0.93 0.71 0.52|1.0   0 2.0|   0     0 |openstack            1061  25%  11M  73k|openstack            1061   11M  73k 25%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 16 19:22:54 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:54| 22   5  73   0   0| 781M 3689M  169M 3196M|6693B 1944B|   0    36k|   0  3.00 |1368  2128 |0.93 0.71 0.52|1.0   0  70|   0     0 |uwsgi                326928.5% 834k  12k|bash                 2132   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 16 19:22:55 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:55| 23   3  74   0   0| 818M 3653M  169M 3196M|6740B 2160B|   0   184k|   0  9.00 | 862  1030 |0.93 0.71 0.52|1.0   0 2.0|   0     0 |openstack            1133  23%9334k  73k|openstack            1133 9334k  73k 23%|mysqld       205M|   0     0 |  14   31    0   56    0
Mar 16 19:22:56 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:56| 21   5  73   0   0| 793M 3677M  169M 3196M|6445B 2160B|   0   136k|   0  13.0 |1325  1964 |0.93 0.71 0.52|1.0   0  70|   0     0 |openstack            1204  13%5474k  73k|bash                 2132   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 16 19:22:57 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:57| 22   4  69   4   0| 778M 3692M  169M 3196M|5298B 2160B|   0  7396k|   0   377 |1848  1781 |1.02 0.73 0.53|1.0 1.0  72|   0     0 |openstack            1278 2.0%1471k   0 |bash                 2132   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 16 19:22:58 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:58| 23   3  74   1   0| 814M 3656M  169M 3196M|5279B 2160B|   0   340k|   0  22.0 | 700   915 |1.02 0.73 0.53|1.0   0 2.0|   0     0 |openstack            1278  25%9205k  73k|openstack            1278 9205k  73k 25%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 16 19:22:59 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:22:59| 20   7  73   0   0| 793M 3677M  169M 3196M|8389B 1836B|   0    72k|   0  9.00 |1178  1815 |1.02 0.73 0.53|1.0   0  79|   0     0 |openstack            1357  12%5155k  73k|bash                 2132   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 16 19:23:00 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:00| 21   7  72   0   0| 771M 3699M  169M 3196M|  13k 2052B|   0    48k|   0  3.00 |1226  1809 |1.02 0.73 0.53|1.0   0  77|   0     0 |uwsgi                326911.8%3551B9923B|bash                 2132   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 16 19:23:01 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:01| 23   3  74   0   0| 819M 3651M  169M 3196M|  15k 2202B|   0   284k|   0  13.0 | 911  1127 |1.02 0.73 0.53|3.0   0  12|   0     0 |openstack            1446  24%  11M  73k|openstack            1446   11M  73k 24%|mysqld       205M|   0     0 |  14   31    0   73    0
Mar 16 19:23:02 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:02| 20   7  73   0   0| 792M 3678M  169M 3196M|5921B 2040B|   0    32k|   0  3.00 |1385  2225 |1.02 0.74 0.53|1.0   0  99|   0     0 |openstack            1547  12%4692k  73k|bash                 2132   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 16 19:23:03 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:03| 22   4  73   0   0| 771M 3699M  169M 3196M|7796B 2106B|   0  1640k|   0  32.0 |1201  2024 |1.02 0.74 0.53|2.0   0  43|   0     0 |uwsgi                326922.2%2483B7596B|bash                 2132   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 16 19:23:04 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:04| 22   6  72   0   0| 812M 3658M  169M 3196M|  11k 2160B|   0  4016k|   0  71.0 |1206  1859 |1.02 0.74 0.53|1.0   0 103|   0     0 |openstack            1694  22%9824k  73k|openstack            1694 9824k  73k 22%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 16 19:23:05 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:05| 23   3  74   0   0| 781M 3688M  169M 3196M|6199B 2160B|   0    40k|   0  6.00 |1248  2059 |1.02 0.74 0.53|1.0   0  21|   0     0 |openstack            1722 6.0%2045k   0 |bash                 2132   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 16 19:23:06 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:06| 24   3  73   0   0| 819M 3651M  169M 3197M|7589B 2160B|   0     0 |   0     0 | 874  1241 |1.02 0.74 0.53|1.0   0 2.0|   0     0 |openstack            1722  22%9323k  73k|openstack            1722 9323k  73k 22%|mysqld       205M|   0     0 |  14   30    0   95    1
Mar 16 19:23:07 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:07| 23   5  72   0   0| 807M 3663M  169M 3197M|7538B 2160B|   0    48k|   0  3.00 |1112  1863 |1.01 0.74 0.53|1.0   0  73|   0     0 |openstack            1795  17%8020k  73k|bash                 2132   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 16 19:23:08 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:08| 23   5  72   1   0| 771M 3699M  169M 3197M|6625B 2160B|   0   612k|   0   102 |1572  2618 |1.01 0.74 0.53|1.0   0  94|   0     0 |uwsgi                326922.8%4909B  16k|bash                 2132   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 16 19:23:09 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:09| 22   5  73   0   0| 808M 3662M  169M 3197M|6954B 2160B|   0   188k|   0  9.00 | 986  1395 |1.01 0.74 0.53|1.0   0  76|   0     0 |openstack            1965  23%8020k  73k|openstack            1965 8020k  73k 23%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 16 19:23:10 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:10| 22   4  73   0   0| 782M 3688M  169M 3197M|4990B 2052B|   0    40k|   0  6.00 |1332  2126 |1.01 0.74 0.53|3.0   0  23|   0     0 |uwsgi                326923.5%6163B  19k|bash                 2132   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 16 19:23:11 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:11| 23   3  74   0   0| 819M 3651M  169M 3197M|6493B 2052B|   0     0 |   0     0 | 675   890 |1.01 0.74 0.53|1.0   0 2.0|   0     0 |openstack            1990  24%9395k  73k|openstack            1990 9395k  73k 24%|mysqld       205M|   0     0 |  14   29    0  119    0
Mar 16 19:23:12 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:12| 22   5  72   0   0| 801M 3669M  169M 3197M|6783B 2160B|   0   200k|   0  18.0 |1309  2288 |1.01 0.75 0.54|1.0   0  73|   0     0 |openstack            2063  14%6269k  73k|bash                 2132   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  125    0
Mar 16 19:23:13 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:13| 24   3  73   0   0| 821M 3648M  169M 3197M|7708B 2106B|   0  1008k|   0  22.0 |1068  1794 |1.01 0.75 0.54|1.0   0 1.0|   0     0 |openstack            2063  19%5108k   0 |openstack            2063 5108k   0  19%|mysqld       205M|   0     0 |  14   31    0  133    0
Mar 16 19:23:14 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:14| 19   9  72   0   0| 801M 3668M  169M 3197M|7338B 2214B|   0     0 |   0     0 |1284  2280 |1.01 0.75 0.54|1.0   0 170|   0     0 |openstack            2235  15%6345k  73k|bash                 2132   11M  83k0.5%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 16 19:23:15 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:15| 24   3  73   0   0| 821M 3648M  169M 3197M|  16k 2160B|   0   172k|   0  6.00 |1057  1467 |1.01 0.75 0.54|1.0   0   0|   0     0 |openstack            2235  19%5032k   0 |openstack            2235 5032k   0  19%|mysqld       205M|   0     0 |  14   31    0  139    0
Mar 16 19:23:16 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:16| 22   5  73   0   0| 807M 3663M  169M 3197M|6832B 2254B|   0     0 |   0     0 | 918  1302 |1.01 0.75 0.54|2.0   0  23|   0     0 |openstack            2258  19%8109k  73k|bash                 2132   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 16 19:23:17 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:17| 23   4  72   0   0| 784M 3685M  169M 3197M|5932B 2106B|   0   128k|   0  9.00 |1416  2337 |1.01 0.75 0.54|1.0   0  71|   0     0 |openstack            2331 4.5%1970k   0 |bash                 2132   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 16 19:23:18 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:18| 22   4  74   0   0| 821M 3648M  169M 3197M|7924B 1890B|   0   816k|   0  17.0 | 804   893 |1.01 0.75 0.54|1.0   0 2.0|   0     0 |openstack            2331  25%9390k  73k|openstack            2331 9390k  73k 25%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 16 19:23:19 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:19| 21   8  70   0   0| 785M 3685M  169M 3197M|6962B 2214B|   0    48k|   0  6.00 |1758  3282 |1.01 0.75 0.54|1.0   0 168|   0     0 |openstack            2501 5.0%2045k   0 |bash                 2132   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 16 19:23:20 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:20| 24   3  73   0   0| 822M 3647M  169M 3197M|8654B 2214B|   0     0 |   0     0 | 915  1188 |1.01 0.75 0.54|1.0   0 4.0|   0     0 |openstack            2501  24%9332k  73k|openstack            2501 9332k  73k 24%|mysqld       205M|   0     0 |  14   31    0  161    0
Mar 16 19:23:21 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:21| 22   4  73   0   0| 806M 3663M  169M 3197M|7205B 2160B|   0     0 |   0     0 |1221  1863 |1.01 0.75 0.54|3.0   0  23|   0     0 |openstack            2526  16%8020k  73k|bash                 2132   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 16 19:23:22 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:22| 24   5  72   0   0| 785M 3684M  169M 3197M|7009B 2106B|   0   176k|   0  15.0 |1379  2349 |1.01 0.76 0.54|1.0   0  71|   0     0 |openstack            2599 4.2%1970k   0 |bash                 2132   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 16 19:23:23 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:23| 23   4  73   0   0| 818M 3651M  169M 3197M|6801B 2214B|   0  2480k|   0  68.0 | 877   903 |1.01 0.76 0.54|1.0   0 2.0|   0     0 |openstack            2599  25%8673k  73k|openstack            2599 8673k  73k 25%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 16 19:23:24 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:24| 21   7  72   0   0| 784M 3684M  169M 3198M|8731B 2160B|   0    36k|   0  5.00 |1696  2929 |1.01 0.76 0.54|1.0   0 109|   0     0 |openstack            2710 5.0%1970k   0 |bash                 2132   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 16 19:23:25 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:25| 22   4  74   0   0| 822M 3647M  169M 3198M|7136B 2160B|   0     0 |   0     0 | 853  1035 |1.01 0.76 0.54|1.0   0 2.0|   0     0 |openstack            2710  23%9421k  73k|openstack            2710 9421k  73k 23%|mysqld       205M|   0     0 |  14   30    0  184    1
Mar 16 19:23:26 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:26| 20   7  73   0   0| 797M 3672M  169M 3198M|6722B 1944B|   0    84k|   0  8.00 |1333  1948 |1.01 0.76 0.54|1.0   0  99|   0     0 |openstack            2809  14%5250k  73k|bash                 2132   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0  187    0
Mar 16 19:23:27 cloud-provider1-0000016229 dstat.sh[30540]: 16-03 19:23:27| 21   7  73   0   0| 777M 3692M  169M 3198M|6618B 2160B|   0   132k|   0  9.00 |1286  2288 |1.01 0.76 0.54|4.0   0 118|   0     0 |uwsgi                326922.2%2483B7598B|bash                 2132   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0  192    0
