-- Logs begin at Sat 2020-03-28 05:18:56 UTC, end at Sat 2020-03-28 07:06:55 UTC. --
Mar 28 06:55:54 cloud-provider-iscsi-0000000061 systemd[1]: Started Devstack devstack@dstat.service.
Mar 28 06:55:54 cloud-provider-iscsi-0000000061 dstat.sh[24708]: [286B blob data]
Mar 28 06:55:54 cloud-provider-iscsi-0000000061 dstat.sh[24708]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 28 06:56:14 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:14| 14  21  65   0   0| 577M 3966M  188M 3103M|8418B 2040B|   0    40k|   0  10.0 |3089  7285 |0.70 0.64 0.47|1.0   0 403|   0     0 |systemd              1    2.5%   0    0 |bash                 2186 3282k  24k2.0%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 28 06:56:15 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:15| 38  14  47   0   0| 623M 3919M  188M 3104M|9338B 2106B|   0     0 |   0     0 |2874  4227 |0.70 0.64 0.47|2.0   0 175|   0     0 |uwsgi                26858 17%6329k  37k|uwsgi                268586329k  37k 17%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 28 06:56:16 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:16| 44   6  49   2   0| 717M 3825M  188M 3104M|8592B 2202B| 140k   20k|3.00  2.00 | 907   856 |0.80 0.66 0.47|2.0   0 3.0|   0     0 |uwsgi                26859 25%  13M  73k|uwsgi                26859  13M  73k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 28 06:56:17 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:17| 35  12  53   0   0| 749M 3790M  188M 3106M|6796B 2160B|   0     0 |   0     0 |2168  8590 |0.80 0.66 0.47|1.0   0 154|   0     0 |uwsgi                26859 15%2630k 121k|uwsgi                268592630k 121k 15%|mysqld       200M|   0     0 |  13    5    0    7    0
Mar 28 06:56:18 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:18| 24   4  72   0   0| 791M 3749M  188M 3106M|  19k 2160B|   0  1332k|   0  4.00 |1086  1088 |0.80 0.66 0.47|1.0   0  20|   0     0 |keystone-manage      27135 25%  10M  73k|keystone-manage      27135  10M  73k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 28 06:56:19 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:19| 24   2  73   0   0| 830M 3710M  188M 3106M|8697B 2160B|   0   124k|   0  3.00 | 846  1009 |0.80 0.66 0.47|1.0   0 2.0|   0     0 |keystone-manage      27135 25%7708k  10k|keystone-manage      271357708k  10k 25%|mysqld       203M|   0     0 |  14   11    0    7    0
Mar 28 06:56:20 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:20| 22   5  72   1   0| 761M 3778M  188M 3106M|8175B 2106B|   0   496k|   0  57.0 |1544  2410 |0.80 0.66 0.47|1.0   0  54|   0     0 |openstack            272215.2%1970k   0 |bash                 2186   19M  89k0.2%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 28 06:56:21 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:21| 22   5  73   0   0| 794M 3746M  188M 3106M|5461B 2160B|   0    12M|   0   180 | 887  1038 |0.82 0.67 0.48|1.0   0 2.0|   0     0 |openstack            27221 25%8437k  73k|openstack            272218437k  73k 25%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 28 06:56:22 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:22| 22   2  73   3   0| 812M 3727M  188M 3107M|8118B 2214B|  68k    0 |17.0     0 |1356  1918 |0.82 0.67 0.48|1.0   0 1.0|   0     0 |uwsgi                268598.8% 137k  10k|openstack            27221 985k  33B6.5%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 28 06:56:23 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:23| 21   6  73   0   0| 796M 3743M  188M 3107M|9145B 2160B|   0  1048k|   0  8.00 | 945  1292 |0.82 0.67 0.48|1.0   0  62|   0     0 |openstack            27284 20%7418k  73k|bash                 2186   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 28 06:56:24 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:24| 21   6  72   0   0| 778M 3761M  188M 3107M|9421B 2052B|   0     0 |   0     0 |1302  2114 |0.82 0.67 0.48|1.0   0  99|   0     0 |openstack            273854.2%2045k   0 |bash                 2186   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 28 06:56:25 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:25| 24   3  73   0   0| 815M 3723M  188M 3107M|6865B 2052B|   0     0 |   0     0 | 911  1440 |0.82 0.67 0.48|1.0   0 2.0|   0     0 |openstack            27385 21%9333k  73k|openstack            273859333k  73k 21%|mysqld       205M|   0     0 |  14   31    0   26    0
Mar 28 06:56:26 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:26| 22   4  74   0   0| 804M 3734M  188M 3107M|7211B 2160B|   0  2892k|   0  31.0 |1023  1448 |0.83 0.67 0.48|1.0   0  23|   0     0 |openstack            27408 20%9503k  73k|bash                 2186   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 28 06:56:27 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:27| 24   5  71   0   0| 782M 3757M  188M 3107M|7255B 2160B|   0   524k|   0  15.0 |1344  2367 |0.83 0.67 0.48|2.0   0  73|   0     0 |uwsgi                268596.5% 835k  16k|bash                 2186   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 28 06:56:28 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:28| 23   4  74   0   0| 819M 3719M  188M 3107M|6751B 2160B|   0     0 |   0     0 | 852  1074 |0.83 0.67 0.48|1.0   0 2.0|   0     0 |openstack            27483 20%9333k  73k|openstack            274839333k  73k 20%|mysqld       205M|   0     0 |  14   31    0   39    0
Mar 28 06:56:29 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:29| 21   7  72   0   0| 791M 3747M  188M 3107M|6640B 2160B|   0     0 |   0     0 |1404  2466 |0.83 0.67 0.48|1.0   0 102|   0     0 |openstack            27585 13%4880k  73k|bash                 2186   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 28 06:56:30 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:30| 23   4  73   0   0| 818M 3721M  188M 3107M|6808B 2160B|   0   712k|   0  21.0 | 982  1365 |0.83 0.67 0.48|1.0   0 2.0|   0     0 |openstack            27585 22%6499k   0 |openstack            275856499k   0  22%|mysqld       205M|   0     0 |  14   31    0   48    0
Mar 28 06:56:31 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:31| 20   7  73   0   0| 802M 3737M  188M 3107M|5825B 2160B|   0     0 |   0     0 |1124  1516 |0.93 0.70 0.49|2.0   0  70|   0     0 |openstack            27657 18%7871k  73k|bash                 2186   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 28 06:56:32 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:32| 23   3  74   1   0| 821M 3717M  188M 3107M|6998B 2106B|   0  1456k|   0  36.0 |1062  1586 |0.93 0.70 0.49|1.0   0 2.0|   0     0 |openstack            27657 14%3521k   0 |openstack            276573521k   0  14%|mysqld       205M|   0     0 |  14   31    0   54    0
Mar 28 06:56:33 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:33| 21   6  73   0   0| 803M 3735M  188M 3107M|  11k 2052B|   0   432k|   0  15.0 |1098  1496 |0.93 0.70 0.49|2.0   0  70|   0     0 |openstack            27729 17%6814k  73k|bash                 2186   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 28 06:56:34 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:34| 24   3  73   0   0| 773M 3765M  188M 3107M|7076B 2106B|   0   288k|   0  13.0 |1079  1524 |0.93 0.70 0.49|2.0   0  16|   0     0 |uwsgi                268585.0%2535B8072B|bash                 2186   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 28 06:56:35 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:35| 22   5  73   0   0| 809M 3729M  188M 3107M|  13k 2160B|   0   576k|   0  20.0 |1040  1373 |0.93 0.70 0.49|1.0   0  54|   0     0 |openstack            27799 23%8020k  73k|openstack            277998020k  73k 23%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 28 06:56:36 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:36| 21   6  73   0   0| 782M 3756M  188M 3107M|5062B 2106B|   0   196k|   0  3.00 |1220  1794 |0.93 0.70 0.49|1.0   0  72|   0     0 |openstack            278734.5%1942k   0 |bash                 2186   11M  77k0.5%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 28 06:56:37 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:37| 22   4  74   0   0| 822M 3716M  188M 3107M|6316B 2214B|   0  2844k|   0  25.0 | 757  1004 |0.93 0.70 0.49|1.0   0 2.0|   0     0 |openstack            27873 24%9439k  73k|openstack            278739439k  73k 24%|mysqld       205M|   0     0 |  14   29    0   65    0
Mar 28 06:56:38 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:38| 22   5  73   0   0| 804M 3734M  188M 3107M|7575B 2160B|   0   100k|   0  3.00 |1209  1795 |0.93 0.70 0.49|1.0   0  79|   0     0 |openstack            27952 17%6841k  73k|bash                 2186   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 28 06:56:39 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:39| 22   6  73   0   0| 775M 3763M  188M 3108M|  16k 2160B|   0   308k|   0  3.00 |1196  1881 |0.93 0.70 0.49|2.0   0  84|   0     0 |uwsgi                268592.2%3551B9923B|bash                 2186   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 28 06:56:40 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:40| 23   3  74   0   0| 814M 3724M  188M 3108M|6055B 2160B|   0   572k|   0  19.0 | 822   968 |0.93 0.70 0.49|1.0   0 5.0|   0     0 |openstack            28039 25%9714k  73k|openstack            280399714k  73k 25%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 28 06:56:41 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:41| 21   6  73   0   0| 786M 3752M  188M 3108M|8213B 2202B|   0   172k|   0  3.00 |1374  2270 |0.94 0.71 0.49|1.0   0  97|   0     0 |openstack            281405.8%2045k   0 |bash                 2186   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 28 06:56:42 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:42| 23   3  73   1   0| 823M 3715M  188M 3108M|  10k 2106B|   0  4792k|   0   350 |1229  1071 |0.94 0.71 0.49|1.0   0 2.0|   0     0 |openstack            28140 24%9335k  73k|openstack            281409335k  73k 24%|mysqld       205M|   0     0 |  14   31    0   78    0
Mar 28 06:56:43 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:43| 20   8  72   0   0| 787M 3751M  188M 3108M|  10k 1998B|   0   332k|   0  22.0 |1469  2619 |0.94 0.71 0.49|1.0   0 144|   0     0 |openstack            28286 11%2390k   0 |bash                 2186   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 28 06:56:44 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:44| 23   4  73   0   0| 825M 3713M  188M 3108M|8163B 2202B|   0  1052k|   0  28.0 |1057  1562 |0.94 0.71 0.49|2.0   0 2.0|   0     0 |openstack            28286 21%8987k  73k|openstack            282868987k  73k 21%|mysqld       205M|   0     0 |  14   31    0   88    0
Mar 28 06:56:45 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:45| 23   4  74   0   0| 804M 3733M  188M 3108M|7225B 2160B|   0     0 |   0     0 |1065  1483 |0.94 0.71 0.49|1.0   0  23|   0     0 |openstack            28309 18%7095k  73k|bash                 2186   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 28 06:56:46 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:46| 23   5  72   0   0| 782M 3756M  188M 3108M|  14k 2160B|   0   308k|   0  3.00 |1324  2198 |0.94 0.71 0.50|1.0   0  71|   0     0 |uwsgi                268582.8%5162B  16k|bash                 2186   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 28 06:56:47 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:47| 22   5  73   1   0| 821M 3717M  188M 3108M|6673B 2160B|   0  3620k|   0   178 | 890   819 |0.94 0.71 0.50|1.0   0 2.0|   0     0 |openstack            28382 25%9809k  73k|openstack            283829809k  73k 25%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 28 06:56:48 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:48| 21   8  71   0   0| 788M 3750M  188M 3108M|6293B 2160B|   0     0 |   0     0 |1784  3321 |0.94 0.71 0.50|1.0   0 168|   0     0 |openstack            285524.5%2045k   0 |bash                 2186   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 28 06:56:49 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:49| 23   3  74   0   0| 825M 3712M  188M 3108M|5957B 2254B|   0     0 |   0     0 | 726  1058 |0.94 0.71 0.50|2.0   0 2.0|   0     0 |openstack            28552 22%9333k  73k|openstack            285529333k  73k 22%|mysqld       205M|   0     0 |  14   31    0  112    0
Mar 28 06:56:50 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:50| 23   4  73   0   0| 807M 3730M  188M 3108M|7073B 2106B|   0     0 |   0     0 |1025  1568 |0.94 0.71 0.50|1.0   0  25|   0     0 |openstack            28575 16%7935k  73k|bash                 2186   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  115    0
Mar 28 06:56:51 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:51| 23   4  72   0   0| 788M 3750M  188M 3108M|7414B 2214B|   0   476k|   0  15.0 |1108  2047 |0.95 0.72 0.50|2.0   0  71|   0     0 |openstack            286513.5%1970k   0 |bash                 2186   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 28 06:56:52 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:52| 23   4  74   0   0| 822M 3715M  188M 3108M|7490B 2160B|   0  1188k|   0  24.0 | 661   769 |0.95 0.72 0.50|1.0   0 2.0|   0     0 |openstack            28651 25%9114k  73k|openstack            286519114k  73k 25%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 28 06:56:53 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:53| 20   9  71   0   0| 788M 3749M  188M 3108M|6650B 1890B|   0   136k|   0  6.00 |1575  3118 |0.95 0.72 0.50|1.0   0 168|   0     0 |openstack            288216.5%2045k   0 |bash                 2186   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 28 06:56:54 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:54| 23   4  74   0   0| 826M 3711M  188M 3108M|8524B 2214B|   0     0 |   0     0 | 831   997 |0.95 0.72 0.50|1.0   0 2.0|   0     0 |openstack            28821 23%9333k  73k|openstack            288219333k  73k 23%|mysqld       205M|   0     0 |  14   31    0  135    0
Mar 28 06:56:55 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:55| 23   4  73   0   0| 800M 3737M  188M 3108M|  18k 2160B|   0     0 |   0     0 |1173  1720 |0.95 0.72 0.50|2.0   0  23|   0     0 |openstack            28844 15%5474k  73k|bash                 2186   11M  78k0.5%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 28 06:56:56 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:56| 24   2  74   0   0| 823M 3713M  188M 3109M|  17k 2106B|   0   308k|   0  3.00 |1145  1621 |0.95 0.72 0.50|1.0   0   0|   0     0 |openstack            28844 19%5895k   0 |openstack            288445895k   0  19%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 28 06:56:57 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:57| 22   6  72   0   0| 812M 3724M  188M 3109M|9306B 2160B|   0  2088k|   0  50.0 | 981  1281 |0.95 0.72 0.50|1.0   0  73|   0     0 |openstack            28917 20%8020k  73k|bash                 2186   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 28 06:56:58 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:58| 21   6  73   0   0| 776M 3761M  188M 3109M|8000B 2214B|   0   296k|   0  6.00 |1452  2411 |0.95 0.72 0.50|1.0   0  68|   0     0 |uwsgi                268593.2%6175B  20k|bash                 2186   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 28 06:56:59 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:56:59| 21   7  72   0   0| 812M 3724M  188M 3109M|7615B 2106B|   0   396k|   0  9.00 |1037  1527 |0.95 0.72 0.50|1.0   0 102|   0     0 |openstack            29087 22%8020k  73k|openstack            290878020k  73k 22%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 28 06:57:00 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:57:00| 23   4  73   0   0| 786M 3750M  188M 3109M|9070B 2214B|   0    56k|   0  5.00 |1434  2118 |0.95 0.72 0.50|1.0   0  23|   0     0 |uwsgi                268583.5%6165B  19k|bash                 2186   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 28 06:57:01 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:57:01| 24   3  73   0   0| 824M 3713M  188M 3109M|7883B 2160B|   0   344k|   0  6.00 | 840   972 |0.96 0.73 0.51|1.0   0 2.0|   0     0 |openstack            29112 24%9395k  73k|openstack            291129395k  73k 24%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 28 06:57:02 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:57:02| 22   6  72   0   0| 796M 3740M  188M 3109M|6290B 2052B|   0   396k|   0  8.00 |1342  2166 |0.96 0.73 0.51|1.0   0  73|   0     0 |openstack            29185 12%4315k  73k|bash                 2186   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 28 06:57:03 cloud-provider-iscsi-0000000061 dstat.sh[24708]: 28-03 06:57:03| 23   3  74   0   0| 826M 3711M  188M 3109M|  11k 2160B|   0     0 |   0     0 |1140  1670 |0.96 0.73 0.51|1.0   0   0|   0     0 |openstack            29185 18%7063k   0 |openstack            291857063k   0  18%|mysqld       205M|   0     0 |  14   31    0  181    0
