-- Logs begin at Tue 2020-03-10 19:44:29 UTC, end at Tue 2020-03-10 20:37:45 UTC. --
Mar 10 20:26:32 cloud-provider1-0000013234 systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 20:26:32 cloud-provider1-0000013234 dstat.sh[30283]: [286B blob data]
Mar 10 20:26:32 cloud-provider1-0000013234 dstat.sh[30283]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 20:26:52 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:26:52| 42  12  46   0   0| 656M 3817M  171M 3193M|7346B 2214B|   0   116k|   0  6.00 |2135  2566 |1.05 0.70 0.50|2.0   0 143|   0     0 |uwsgi                32433 21%8164k  37k|uwsgi                324349384k  73k 21%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 10 20:26:53 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:26:53| 45   5  49   1   0| 729M 3743M  171M 3194M|  14k 2214B| 148k    0 |5.00     0 | 940   853 |1.05 0.70 0.50|2.0   0 1.0|   0     0 |uwsgi                32433 25%9203k  37k|uwsgi                324339203k  37k 25%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 10 20:26:54 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:26:54| 33  15  52   0   0| 754M 3716M  171M 3195M|6723B 2106B|   0    20k|   0  2.00 |3767  7298 |1.05 0.70 0.50|1.0   0 168|   0     0 |uwsgi                32434 13% 885k 415k|keystone-manage      327092118k  37k3.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 10 20:26:55 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:26:55| 23   3  74   0   0| 789M 3680M  171M 3195M|  14k 2160B|   0     0 |   0     0 | 714   843 |1.05 0.70 0.50|1.0   0 1.0|   0     0 |keystone-manage      32709 25%9198k  37k|keystone-manage      327099198k  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 10 20:26:56 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:26:56| 22   4  74   0   0| 831M 3638M  171M 3195M|7849B 2106B|   0   944k|   0  12.0 | 939  1258 |1.05 0.70 0.50|1.0   0 2.0|   0     0 |keystone-manage      32709 24%7746k  10k|keystone-manage      327097746k  10k 24%|mysqld       203M|   0     0 |  14   11    0    7    0
Mar 10 20:26:57 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:26:57| 22   4  73   1   0| 760M 3709M  171M 3195M|5637B 2052B|   0   376k|   0  49.0 |1314  2071 |1.04 0.71 0.51|1.0   0  52|   0     0 |openstack            323  7.2%2021k   0 |bash                 1951   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 10 20:26:58 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:26:58| 23   3  74   0   0| 792M 3677M  171M 3195M|5837B 2160B|   0  2268k|   0  65.0 | 863  1013 |1.04 0.71 0.51|1.0   0 2.0|   0     0 |openstack            323   25%8647k  73k|openstack            323  8647k  73k 25%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 10 20:26:59 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:26:59| 21   4  72   3   0| 763M 3706M  171M 3195M|6115B 2160B|  68k 9908k|17.0   156 |1434  1924 |1.04 0.71 0.51|1.0   0  14|   0     0 |uwsgi                324338.2% 137k  10k|bash                 1951   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 10 20:27:00 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:00| 21   5  73   0   0| 800M 3669M  171M 3195M|7999B 2160B|   0     0 |   0     0 | 927  1200 |1.04 0.71 0.51|1.0   0  51|   0     0 |openstack            390   23%8720k  73k|openstack            390  8720k  73k 23%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 10 20:27:01 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:01| 21   6  72   0   0| 776M 3692M  171M 3195M|5606B 2160B|   0  1144k|   0  8.00 |1277  2000 |1.04 0.71 0.51|1.0   0  99|   0     0 |openstack            505  6.2%2021k   0 |bash                 1951   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 10 20:27:02 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:02| 23   3  73   0   0| 814M 3654M  171M 3196M|6612B 2160B|   0     0 |   0     0 | 822  1181 |1.04 0.71 0.51|1.0   0 2.0|   0     0 |openstack            505   22%9332k  73k|openstack            505  9332k  73k 22%|mysqld       205M|   0     0 |  14   31    0   24    0
Mar 10 20:27:03 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:03| 23   4  73   0   0| 795M 3673M  171M 3196M|5595B 2160B|   0     0 |   0     0 |1056  1522 |1.04 0.71 0.51|1.0   0  23|   0     0 |openstack            528   18%7319k  73k|bash                 1951   11M  78k0.5%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 10 20:27:04 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:04| 24   3  72   0   0| 815M 3653M  171M 3196M|5935B 1944B|   0  3088k|   0  48.0 |1245  1848 |1.04 0.71 0.51|1.0   0 2.0|   0     0 |openstack            528   13%4026k   0 |openstack            528  4026k   0  13%|mysqld       205M|   0     0 |  14   31    0   35    0
Mar 10 20:27:05 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:05| 22   5  73   0   0| 800M 3668M  171M 3196M|8544B 2106B|   0   336k|   0  14.0 |1027  1369 |1.04 0.71 0.51|1.0   0  73|   0     0 |openstack            603   19%7296k  73k|bash                 1951   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 10 20:27:06 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:06| 23   4  73   0   0| 769M 3699M  171M 3196M|  11k 2214B|   0    32k|   0  5.00 |1263  1971 |1.04 0.71 0.51|2.0   0  19|   0     0 |uwsgi                324335.8%5042B  16k|bash                 533    11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 10 20:27:07 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:07| 21   6  73   0   0| 804M 3664M  171M 3196M|9549B 2160B|   0     0 |   0     0 |1096  1420 |1.03 0.72 0.51|1.0   0  83|   0     0 |openstack            707   21%8035k  73k|bash                 1951   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 10 20:27:08 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:08| 21   6  73   0   0| 777M 3691M  171M 3196M|7826B 2106B|   0    52k|   0  5.00 |1181  1768 |1.03 0.72 0.51|1.0   0  68|   0     0 |openstack            777  4.2%1669k   0 |bash                 1951   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 10 20:27:09 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:09| 22   4  74   0   0| 812M 3656M  171M 3196M|9392B 2214B|   0     0 |   0     0 | 764   869 |1.03 0.72 0.51|1.0   0 4.0|   0     0 |openstack            777   25%8697k  73k|openstack            777  8697k  73k 25%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 10 20:27:10 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:10| 22   5  72   0   0| 783M 3685M  171M 3196M|6991B 2160B|   0  1272k|   0  46.0 |1281  2085 |1.03 0.72 0.51|1.0   0  70|   0     0 |uwsgi                324348.0% 834k  12k|bash                 1951   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 10 20:27:11 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:11| 23   4  73   0   0| 816M 3652M  171M 3196M|6367B 2160B|   0   184k|   0  9.00 | 726   786 |1.03 0.72 0.51|1.0   0 2.0|   0     0 |openstack            856   25%8793k  73k|openstack            856  8793k  73k 25%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 10 20:27:12 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:12| 22   5  73   0   0| 790M 3677M  171M 3196M|6800B 1890B|   0   132k|   0  13.0 |1082  1854 |1.03 0.72 0.51|1.0   0  70|   0     0 |openstack            932   11%4221k  73k|bash                 1951   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 10 20:27:13 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:13| 24   3  74   0   0| 821M 3647M  171M 3196M|9153B 2214B|   0    36k|   0  3.00 | 972  1210 |1.03 0.72 0.51|1.0   0   0|   0     0 |openstack            932   22%7137k  33B|openstack            932  7137k  33B 22%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 10 20:27:14 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:14| 20   7  73   0   0| 803M 3665M  171M 3196M|  15k 2160B|   0    88k|   0  6.00 | 968  1407 |1.03 0.72 0.51|1.0   0  74|   0     0 |openstack            1014  20%6997k  73k|bash                 1951   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 10 20:27:15 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:15| 22   5  73   1   0| 773M 3695M  172M 3196M|  16k 2214B|   0  6316k|   0   367 |1454  1681 |1.03 0.72 0.51|1.0   0  44|   0     0 |uwsgi                324341.5%2539B7591B|bash                 1951   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 10 20:27:16 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:16| 22   5  73   0   0| 814M 3654M  172M 3196M|8251B 2148B|   0   308k|   0  13.0 | 915  1087 |1.03 0.72 0.51|1.0   0  35|   0     0 |openstack            1095  24%9652k  73k|openstack            1095 9652k  73k 24%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 10 20:27:17 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:17| 19   7  74   0   0| 784M 3683M  172M 3196M|7850B 2160B|   0    76k|   0  9.00 |1241  1858 |1.03 0.73 0.52|1.0   0  85|   0     0 |openstack            1182 7.0%2021k   0 |bash                 1951   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 10 20:27:18 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:18| 24   3  73   0   0| 822M 3646M  172M 3196M|5606B 2160B|   0     0 |   0     0 | 837  1191 |1.03 0.73 0.52|1.0   0 2.0|   0     0 |openstack            1182  21%9346k  73k|openstack            1182 9346k  73k 21%|mysqld       205M|   0     0 |  14   31    0   75    0
Mar 10 20:27:19 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:19| 20   7  73   0   0| 798M 3669M  172M 3196M|7368B 2052B|   0    48k|   0  3.00 |1193  1776 |1.03 0.73 0.52|1.0   0 101|   0     0 |openstack            1282  15%5697k  73k|bash                 1951   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 10 20:27:20 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:20| 24   3  72   0   0| 774M 3694M  172M 3196M|6129B 1944B|   0   640k|   0  30.0 |1190  1813 |1.03 0.73 0.52|1.0   0  14|   0     0 |uwsgi                324343.2%2483B7597B|bash                 1214   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 10 20:27:21 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:21| 19   8  72   0   0| 805M 3662M  172M 3196M|6886B 2268B|   0   900k|   0  33.0 |1217  1840 |1.03 0.73 0.52|1.0   0 132|   0     0 |openstack            1432  20%7269k  73k|bash                 1951   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 10 20:27:22 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:22| 23   4  73   0   0| 779M 3689M  172M 3196M|6879B 2160B|   0    44k|   0  6.00 |1217  1930 |1.11 0.75 0.53|1.0   0  21|   0     0 |uwsgi                324343.5%6165B  20k|bash                 1951   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 10 20:27:23 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:23| 24   3  74   0   0| 816M 3651M  172M 3197M|8364B 2106B|   0     0 |   0     0 | 736   784 |1.11 0.75 0.53|2.0   0 2.0|   0     0 |openstack            1456  25%9670k  73k|openstack            1456 9670k  73k 25%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 10 20:27:24 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:24| 23   5  72   0   0| 794M 3673M  172M 3197M|7187B 2214B|   0    48k|   0  3.00 |1206  2138 |1.11 0.75 0.53|1.0   0  73|   0     0 |openstack            1534  12%4301k  73k|bash                 1951   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 10 20:27:25 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:25| 24   3  73   1   0| 823M 3644M  172M 3197M|7630B 2160B|   0  3164k|   0   175 |1443  1695 |1.11 0.75 0.53|1.0   0   0|   0     0 |openstack            1534  19%7052k   0 |openstack            1534 7052k   0  19%|mysqld       205M|   0     0 |  14   31    0  106    0
Mar 10 20:27:26 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:26| 20   9  71   0   0| 793M 3675M  172M 3197M|  10k 2160B|   0     0 |   0     0 |1453  2422 |1.11 0.75 0.53|1.0   0 169|   0     0 |openstack            1704  13%4044k  37k|bash                 1951   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 10 20:27:27 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:27| 24   3  73   0   0| 824M 3644M  172M 3197M|6134B 2106B|   0   184k|   0  6.00 |1111  1803 |1.10 0.75 0.53|1.0   0 1.0|   0     0 |uwsgi                324342.5%6163B  19k|bash                 1635   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 10 20:27:28 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:28| 22   4  74   0   0| 809M 3658M  172M 3197M|7353B 1944B|   0     0 |   0     0 | 844  1056 |1.10 0.75 0.53|1.0   0  23|   0     0 |openstack            1727  23%8150k  73k|bash                 1951   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  115    0
Mar 10 20:27:29 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:29| 23   6  71   0   0| 786M 3681M  172M 3197M|  11k 2214B|   0   160k|   0  14.0 |1334  2364 |1.10 0.75 0.53|1.0   0  73|   0     0 |openstack            1802 5.8%2021k   0 |bash                 1951   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 10 20:27:30 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:30| 24   3  73   0   0| 823M 3644M  172M 3197M|6739B 2202B|   0   764k|   0  19.0 | 746   982 |1.10 0.75 0.53|1.0   0 2.0|   0     0 |openstack            1802  24%9329k  73k|openstack            1802 9329k  73k 24%|mysqld       205M|   0     0 |  14   31    0  124    0
Mar 10 20:27:31 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:31| 21   8  71   0   0| 786M 3680M  172M 3197M|  14k 2160B|   0     0 |   0     0 |1920  3216 |1.10 0.75 0.53|1.0   0 168|   0     0 |openstack            1973 7.0%2021k   0 |bash                 1951   11M  83k  0%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 10 20:27:32 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:32| 23   3  74   0   0| 823M 3644M  172M 3197M|6804B 2106B|   0     0 |   0     0 | 713   733 |1.09 0.76 0.53|1.0   0 2.0|   0     0 |openstack            1973  25%9329k  73k|openstack            1973 9329k  73k 25%|mysqld       205M|   0     0 |  14   31    0  133    0
Mar 10 20:27:33 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:33| 23   4  73   0   0| 788M 3678M  172M 3197M|6909B 1944B|   0     0 |   0     0 |1235  1963 |1.09 0.76 0.53|1.0   0  22|   0     0 |openstack            1996  11%3038k  37k|bash                 1951   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 10 20:27:34 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:34| 24   3  73   0   0| 822M 3645M  172M 3197M|  16k 2214B|   0     0 |   0     0 | 924  1462 |1.09 0.76 0.53|1.0   0 1.0|   0     0 |openstack            1996  19%8306k  37k|openstack            1996 8306k  37k 19%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 10 20:27:35 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:35| 24   4  72   0   0| 811M 3656M  172M 3197M|7337B 2160B|   0  2072k|   0  49.0 |1001  1358 |1.09 0.76 0.53|1.0   0  73|   0     0 |openstack            2069  21%7996k  73k|bash                 1951   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 10 20:27:36 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:36| 21   7  71   0   0| 776M 3691M  172M 3197M|9160B 2106B|   0     0 |   0     0 |1560  2532 |1.09 0.76 0.53|3.0   0 110|   0     0 |uwsgi                324333.2%6175B  20k|bash                 1951   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 10 20:27:37 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:37| 22   5  73   0   0| 812M 3655M  172M 3197M|6343B 2214B|   0   168k|   0  9.00 | 847  1153 |1.08 0.76 0.53|1.0   0  60|   0     0 |openstack            2239  24%8669k  73k|openstack            2239 8669k  73k 24%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 10 20:27:38 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:38| 22   5  73   0   0| 785M 3681M  172M 3197M|6240B 2160B|   0    52k|   0  6.00 |1288  1902 |1.08 0.76 0.53|1.0   0  21|   0     0 |openstack            2262 6.0%2021k   0 |bash                 1951   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 10 20:27:39 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:39| 23   4  74   0   0| 822M 3644M  172M 3197M|6757B 1944B|   0    56k|   0  5.00 | 741   869 |1.08 0.76 0.53|1.0   0 4.0|   0     0 |openstack            2262  25%9320k  73k|openstack            2262 9320k  73k 25%|mysqld       205M|   0     0 |  14   31    0  166    0
Mar 10 20:27:40 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:40| 24   4  72   0   0| 804M 3663M  172M 3197M|7415B 2160B|   0   100k|   0  8.00 |1327  2202 |1.08 0.76 0.53|1.0   0  73|   0     0 |openstack            2337  15%6031k  73k|bash                 1951   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 10 20:27:41 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:41| 22   5  73   0   0| 777M 3689M  172M 3197M|5944B 2160B|   0    44k|   0  6.00 |1261  2124 |1.08 0.76 0.53|1.0   0  40|   0     0 |uwsgi                324343.0%4909B  16k|bash                 1951   11M  80k  0%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 10 20:27:42 cloud-provider1-0000013234 dstat.sh[30283]: 10-03 20:27:42| 22   5  73   0   0| 810M 3656M  172M 3198M|  14k 2148B|   0   320k|   0  15.0 | 950  1368 |1.08 0.77 0.54|1.0   0  71|   0     0 |openstack            2448  22%7996k  73k|openstack            2448 7996k  73k 22%|mysqld       205M|   0     0 |  14   29    0  182    0
