-- Logs begin at Fri 2020-03-27 16:37:34 UTC, end at Fri 2020-03-27 17:53:02 UTC. --
Mar 27 17:21:03 cloud-provider-iscsi-0000000053 systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 17:21:03 cloud-provider-iscsi-0000000053 dstat.sh[24535]: [286B blob data]
Mar 27 17:21:03 cloud-provider-iscsi-0000000053 dstat.sh[24535]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 17:21:13 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:13| 13   6  71  10   0| 646M 3935M  169M 3096M|7978B 2160B|   0    12M|   0  1034 |4568    12k|0.87 0.70 0.48|1.0   0   0|   0     0 |mysqld               238169.2%   0    0 |keystone-manage      25852  33k  23k6.8%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 27 17:21:14 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:14| 21   4  71   3   0| 647M 3932M  169M 3097M|  20k 2052B|   0  4548k|   0   294 |4455    12k|0.87 0.70 0.48|1.0   0   0|   0     0 |keystone-manage      25852 16%  74k 592k|python               5088  527k1095k2.8%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 27 17:21:15 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:15| 16   6  70   9   0| 648M 3929M  170M 3098M|  11k 2160B|   0    11M|   0   904 |4895    13k|0.87 0.70 0.48|  0 1.0   0|   0     0 |keystone-manage      258529.2%  47k 178k|python               5088  196k 408k0.8%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 27 17:21:16 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:16| 17   7  70   6   0| 582M 3996M  170M 3098M|  16k 2052B|   0    28M|   0   676 |3030  7261 |0.87 0.70 0.48|2.0   0  80|   0     0 |keystone-manage      259334.2%1570k  37k|bash                 2029   18M2010k0.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 17:21:17 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:17| 23   4  72   2   0| 623M 3954M  170M 3098M|9905B 2160B|   0    27M|   0   216 |1196  1447 |0.89 0.71 0.49|1.0   0 1.0|   0     0 |keystone-manage      25933 25%  10M  37k|keystone-manage      25933  10M  37k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 17:21:18 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:18| 24   3  73   1   0| 598M 3978M  170M 3099M|9349B 2160B|   0  7364k|   0  98.0 |1209  1527 |0.89 0.71 0.49|1.0   0  11|   0     0 |keystone-manage      25945 13%5855k  37k|bash                 2029   17M  76k0.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 17:21:19 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:19| 22   5  73   1   0| 576M 3999M  170M 3100M|8138B 2106B|   0  7360k|   0   211 |1422  1815 |0.89 0.71 0.49|2.0   0  32|   0     0 |mysqld               238160.8%   0    0 |bash                 2029   17M  77k0.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 17:21:20 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:20| 11  21  68   0   0| 575M 3999M  170M 3101M|5903B 2214B|   0   164k|   0  12.0 |2882  5448 |0.89 0.71 0.49|1.0   0 468|   0     0 |bash                 2029 3.2%2836k  30k|bash                 2029 2836k  30k3.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 17:21:21 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:21| 18  19  62   0   0| 595M 3979M  170M 3102M|7414B 2160B|   0    20k|   0  5.00 |4146  7391 |0.89 0.71 0.49|4.0   0 298|   0     0 |systemd              1    6.2%   0    0 |bash                 2029 1906k  15k1.5%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 27 17:21:22 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:22| 47   8  45   1   0| 682M 3891M  170M 3102M|6718B 2160B|   0    31M|   0   668 |2164  1540 |0.97 0.73 0.49|  0 2.0  84|   0     0 |uwsgi                26696 24%  11M  73k|uwsgi                26696  11M  73k 24%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 17:21:23 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:23| 45   5  48   2   0| 734M 3838M  170M 3103M|9243B 2160B| 148k  556k|5.00  91.0 |1286  2997 |0.97 0.73 0.49|4.0   0   0|   0     0 |uwsgi                26696 25%6030k 459k|uwsgi                266956174k 460k 24%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 27 17:21:24 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:24| 29  11  60   0   0| 755M 3815M  170M 3104M|7047B 1998B|   0   232k|   0  33.0 |2479  5488 |0.97 0.73 0.49|1.0   0 169|   0     0 |keystone-manage      269728.5%2255k  37k|keystone-manage      269722255k  37k8.5%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 27 17:21:25 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:25| 24   3  74   0   0| 810M 3760M  170M 3104M|6365B 2106B|   0  2052k|   0  16.0 | 719   841 |0.97 0.73 0.49|1.0   0 1.0|   0     0 |keystone-manage      26972 25%  14M  37k|keystone-manage      26972  14M  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 27 17:21:26 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:26| 23   3  73   1   0| 833M 3737M  170M 3104M|7455B 2160B|   0   712k|   0  62.0 |1339  2310 |0.97 0.73 0.49|1.0   0 4.0|   0     0 |keystone-manage      26972 23%2823k  15k|keystone-manage      269722823k  15k 23%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 27 17:21:27 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:27| 22   5  73   0   0| 784M 3786M  170M 3104M|7944B 2160B|   0  3092k|   0  70.0 |1208  1520 |0.98 0.73 0.50|1.0   0  54|   0     0 |openstack            27054 22%8020k  73k|bash                 2029   19M  89k  0%|mysqld       203M|   0     0 |  14    5    0   10    0
Mar 27 17:21:28 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:28| 21   4  74   2   0| 808M 3761M  170M 3104M|6346B 2202B|  68k    0 |17.0     0 |1116  1557 |0.98 0.73 0.50|1.0   0 1.0|   0     0 |openstack            27054 12%3371k   0 |openstack            270543371k   0  12%|mysqld       205M|   0     0 |  14   25    0   12    0
Mar 27 17:21:29 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:29| 22   5  73   0   0| 783M 3787M  170M 3104M|6084B 2106B|   0  1252k|   0  8.00 |1134  1897 |0.98 0.73 0.50|1.0   0  62|   0     0 |openstack            27117 14%4325k  73k|bash                 2029   11M  76k0.5%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 27 17:21:30 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:30| 23   4  73   0   0| 765M 3805M  170M 3104M|7307B 2214B|   0     0 |   0     0 |1025  1656 |0.98 0.73 0.50|4.0   0  31|   0     0 |uwsgi                266961.5%3492B9443B|bash                 2029   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 27 17:21:31 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:31| 22   5  73   0   0| 801M 3769M  170M 3105M|  16k 2160B|   0     0 |   0     0 | 876  1209 |0.98 0.73 0.50|1.0   0  70|   0     0 |openstack            27218 23%8174k  73k|openstack            272188174k  73k 23%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 27 17:21:32 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:32| 23   4  73   1   0| 775M 3794M  170M 3105M|6269B 2106B|   0  9708k|   0   135 |1285  2066 |0.98 0.74 0.50|1.0   0  21|   0     0 |uwsgi                266963.8%  58k  16k|bash                 2029   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 27 17:21:33 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:33| 23   3  74   0   0| 807M 3762M  170M 3105M|8696B 2214B|   0     0 |   0     0 | 720   799 |0.98 0.74 0.50|1.0   0 2.0|   0     0 |openstack            27241 25%8421k  73k|openstack            272418421k  73k 25%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 27 17:21:34 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:34| 22   6  71   0   0| 778M 3791M  170M 3105M|7737B 2094B|   0   776k|   0  15.0 |1491  2538 |0.98 0.74 0.50|1.0   0  73|   0     0 |uwsgi                266968.2% 835k  16k|bash                 2029   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 27 17:21:35 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:35| 22   3  74   0   0| 815M 3754M  170M 3105M|6793B 2052B|   0   568k|   0  19.0 | 702   918 |0.98 0.74 0.50|1.0   0 2.0|   0     0 |openstack            27316 25%9635k  73k|openstack            273169635k  73k 25%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 27 17:21:36 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:36| 21   6  72   0   0| 780M 3789M  170M 3105M|7109B 2160B|   0   248k|   0  6.00 |1403  2769 |0.98 0.74 0.50|1.0   0 102|   0     0 |uwsgi                266967.0%5042B  16k|bash                 2029   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 27 17:21:37 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:37| 23   4  73   0   0| 817M 3752M  170M 3105M|  15k 2106B|   0  2440k|   0  31.0 | 913  1081 |0.98 0.74 0.50|1.0   0 2.0|   0     0 |openstack            27418 23%9334k  73k|openstack            274189334k  73k 23%|mysqld       205M|   0     0 |  14   31    0   46    0
Mar 27 17:21:38 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:38| 23   5  73   0   0| 800M 3769M  170M 3105M|  12k 2214B|   0     0 |   0     0 |1092  1746 |0.98 0.74 0.50|1.0   0  70|   0     0 |openstack            27490 17%7095k  73k|bash                 2029   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 27 17:21:39 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:39| 23   3  74   0   0| 772M 3796M  170M 3105M|8881B 2254B|   0   340k|   0  3.00 |1106  1718 |0.98 0.74 0.50|1.0   0 6.0|   0     0 |uwsgi                266957.5% 834k  12k|uwsgi                26695 834k  12k7.5%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 27 17:21:40 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:40| 22   5  74   0   0| 816M 3752M  170M 3105M|6235B 2160B|   0   456k|   0  14.0 | 858  1433 |0.98 0.74 0.50|1.0   0  66|   0     0 |openstack            27562 23%  10M  73k|bash                 2029   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 27 17:21:41 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:41| 21   6  73   0   0| 785M 3784M  170M 3105M|8201B 2160B|   0   324k|   0  14.0 |1149  1905 |0.98 0.74 0.50|1.0   0  68|   0     0 |openstack            276328.8%2600k   0 |bash                 2029   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 27 17:21:42 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:42| 23   3  73   0   0| 821M 3748M  170M 3105M|8515B 2106B|   0  1968k|   0  52.0 | 942  1032 |0.98 0.75 0.51|1.0   0 2.0|   0     0 |openstack            27632 23%8782k  73k|openstack            276328782k  73k 23%|mysqld       205M|   0     0 |  14   31    0   62    0
Mar 27 17:21:43 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:43| 22   5  73   0   0| 802M 3767M  170M 3105M|8591B 2160B|   0   352k|   0  9.00 |1095  1632 |0.98 0.75 0.51|1.0   0  74|   0     0 |openstack            27706 17%6572k  73k|bash                 2029   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 27 17:21:44 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:44| 22   5  73   0   0| 778M 3790M  170M 3105M|8532B 1998B|   0   220k|   0  3.00 |1138  1745 |0.98 0.75 0.51|1.0   0  77|   0     0 |uwsgi                266952.0%2539B7591B|bash                 2029   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 27 17:21:45 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:45| 25   2  74   0   0| 815M 3753M  170M 3105M|8231B 2160B|   0   456k|   0  16.0 | 831   951 |0.98 0.75 0.51|1.0   0 2.0|   0     0 |openstack            27785 25%9364k  73k|openstack            277859364k  73k 25%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 27 17:21:46 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:46| 21   5  73   0   0| 784M 3784M  170M 3105M|7564B 2160B|   0   172k|   0  3.00 |1363  2106 |0.98 0.75 0.51|1.0   0  87|   0     0 |openstack            278727.8%2045k   0 |bash                 2029   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 27 17:21:47 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:47| 23   3  74   0   0| 822M 3747M  170M 3105M|8270B 2160B|   0  1328k|   0  11.0 | 988  1290 |0.98 0.75 0.51|1.0   0 2.0|   0     0 |openstack            27872 23%9347k  73k|openstack            278729347k  73k 23%|mysqld       205M|   0     0 |  14   31    0   75    0
Mar 27 17:21:48 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:48| 20   7  73   0   0| 801M 3768M  170M 3105M|  17k 2160B|   0   168k|   0  3.00 |1269  1880 |0.98 0.75 0.51|1.0   0  99|   0     0 |openstack            27973 17%6047k  73k|bash                 2029   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 27 17:21:49 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:49| 22   4  74   0   0| 774M 3795M  170M 3105M|  17k 2160B|   0   380k|   0  14.0 |1188  1922 |0.98 0.75 0.51|1.0   0  39|   0     0 |uwsgi                266952.0%2483B7596B|bash                 2029   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 17:21:50 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:50| 21   6  72   0   0| 810M 3758M  170M 3106M|8561B 2160B|   0   380k|   0  12.0 |1191  1679 |0.98 0.75 0.51|1.0   0 107|   0     0 |openstack            28119 21%8266k  73k|openstack            281198266k  73k 21%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 27 17:21:51 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:51| 23   3  73   0   0| 784M 3785M  170M 3106M|8430B 2160B|   0   268k|   0  7.00 |1482  2172 |0.98 0.75 0.51|1.0   0  21|   0     0 |uwsgi                266954.2%6165B  20k|bash                 2029   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 27 17:21:52 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:52| 22   4  74   0   0| 820M 3748M  170M 3106M|7047B 2160B|   0  1812k|   0   116 | 875  1043 |0.99 0.76 0.51|1.0   0 2.0|   0     0 |openstack            28142 25%9395k  73k|openstack            281429395k  73k 25%|mysqld       205M|   0     0 |  14   31    0   92    0
Mar 27 17:21:53 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:53| 23   5  71   0   0| 790M 3778M  170M 3106M|6238B 2052B|   0   124k|   0  3.00 |1412  2222 |0.99 0.76 0.51|1.0   0  72|   0     0 |openstack            28215 12%3031k  37k|bash                 2029   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 27 17:21:54 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:54| 23   3  74   0   0| 824M 3745M  170M 3106M|7246B 2160B|   0   388k|   0  9.00 | 890  1178 |0.99 0.76 0.51|1.0   0 1.0|   0     0 |openstack            28215 22%8346k  37k|openstack            282158346k  37k 22%|mysqld       205M|   0     0 |  14   31    0  102    0
Mar 27 17:21:55 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:55| 20   8  71   0   0| 788M 3780M  170M 3106M|7605B 1998B|   0     0 |   0     0 |1703  2855 |0.99 0.76 0.51|1.0   0 168|   0     0 |openstack            283859.0%2721k   0 |bash                 2029   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 27 17:21:56 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:56| 24   3  74   0   0| 824M 3744M  170M 3106M|8223B 2214B|   0     0 |   0     0 | 923  1440 |0.99 0.76 0.51|1.0   0 4.0|   0     0 |openstack            28385 20%8657k  73k|openstack            283858657k  73k 20%|mysqld       205M|   0     0 |  14   31    0  114    0
Mar 27 17:21:57 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:57| 23   4  71   1   0| 808M 3760M  170M 3106M|  11k 2160B|   0  3788k|   0   337 |1788  1578 |0.99 0.76 0.51|1.0   0  23|   0     0 |openstack            28410 19%8020k  73k|bash                 2029   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 27 17:21:58 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:58| 24   5  71   0   0| 785M 3783M  170M 3106M|8727B 2160B|   0   272k|   0  12.0 |1431  2314 |0.99 0.76 0.51|1.0   0  71|   0     0 |uwsgi                266953.2%5159B  15k|bash                 2029   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  125    0
Mar 27 17:21:59 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:21:59| 23   3  74   0   0| 824M 3744M  170M 3106M|8243B 2160B|   0   704k|   0  21.0 | 715   960 |0.99 0.76 0.51|4.0   0 2.0|   0     0 |openstack            28484 25%9423k  73k|openstack            284849423k  73k 25%|mysqld       205M|   0     0 |  14   31    0  124    0
Mar 27 17:22:00 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:00| 21   8  71   0   0| 787M 3781M  170M 3106M|8617B 2106B|   0     0 |   0     0 |1826  3234 |0.99 0.76 0.51|1.0   0 168|   0     0 |openstack            286548.0%2063k   0 |bash                 2029   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 27 17:22:01 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:01| 23   3  74   0   0| 824M 3743M  170M 3106M|6904B 2214B|   0     0 |   0     0 |1001  1374 |0.99 0.76 0.51|1.0   0 2.0|   0     0 |openstack            28654 21%9314k  73k|openstack            286549314k  73k 21%|mysqld       205M|   0     0 |  14   31    0  138    0
Mar 27 17:22:02 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:02| 23   4  73   0   0| 800M 3768M  170M 3106M|6205B 2160B|   0     0 |   0     0 |1138  1577 |0.99 0.77 0.52|1.0   0  23|   0     0 |openstack            28677 18%6026k  73k|bash                 2029   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 27 17:22:03 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:03| 24   3  73   0   0| 822M 3745M  170M 3106M|  18k 2094B|   0   780k|   0  5.00 |1286  1802 |0.99 0.77 0.52|1.0   0   0|   0     0 |openstack            28677 19%5343k   0 |openstack            286775343k   0  19%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 27 17:22:04 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:04| 22   6  72   0   0| 813M 3755M  170M 3106M|8638B 2160B|   0   276k|   0  6.00 | 990  1320 |0.99 0.77 0.52|1.0   0  73|   0     0 |openstack            28750 22%8674k  73k|bash                 2029   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 27 17:22:05 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:05| 20   8  71   0   0| 777M 3791M  170M 3106M|  15k 2052B|   0     0 |   0     0 |1983  3385 |0.99 0.77 0.52|1.0   0 167|   0     0 |uwsgi                266953.8%4924B  16k|bash                 2029   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  159    0
Mar 27 17:22:06 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:06| 23   4  73   0   0| 816M 3751M  170M 3106M|9059B 2202B|   0   476k|   0  14.0 | 857   968 |0.99 0.77 0.52|1.0   0 5.0|   0     0 |openstack            28920 25%9583k  73k|openstack            289209583k  73k 25%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 27 17:22:07 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:07| 22   4  73   0   0| 785M 3782M  170M 3107M|8467B 2106B|   0     0 |   0     0 |1394  2245 |0.99 0.77 0.52|1.0   0  21|   0     0 |openstack            289455.8%2045k   0 |bash                 2029   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 27 17:22:08 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:08| 23   3  73   0   0| 817M 3750M  170M 3107M|6606B 2214B|   0  2456k|   0  60.0 | 837   964 |0.99 0.77 0.52|1.0   0 2.0|   0     0 |openstack            28945 25%8346k  73k|openstack            289458346k  73k 25%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 27 17:22:09 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:09| 24   5  70   0   0| 788M 3779M  170M 3107M|8074B 2160B|   0   288k|   0  8.00 |1347  2367 |0.99 0.77 0.52|1.0   0  71|   0     0 |openstack            290187.0%2063k   0 |bash                 2029   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 27 17:22:10 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:10| 24   3  73   0   0| 824M 3743M  170M 3107M|6581B 2106B|   0   520k|   0  15.0 | 989  1328 |0.99 0.77 0.52|3.0   0 2.0|   0     0 |openstack            29018 22%9314k  73k|openstack            290189314k  73k 22%|mysqld       205M|   0     0 |  14   31    0  176    0
Mar 27 17:22:11 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:11| 21   6  73   0   0| 791M 3776M  170M 3107M|8161B 2106B|   0   252k|   0  6.00 |1507  2570 |0.99 0.77 0.52|1.0   0 110|   0     0 |openstack            29129 12%3253k  37k|bash                 2029   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 27 17:22:12 cloud-provider-iscsi-0000000053 dstat.sh[24535]: 27-03 17:22:12| 22   4  73   0   0| 776M 3791M  170M 3107M|  18k 2160B|   0   260k|   0  3.00 |1166  1641 |1.07 0.79 0.53|1.0   0  36|   0     0 |uwsgi                266951.5%3541B9419B|bash                 2029   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0  187    0
