-- Logs begin at Mon 2020-03-30 16:48:26 UTC, end at Tue 2020-03-31 02:13:06 UTC. --
Mar 31 01:42:22 cloud-provider-iscsi-0000000079 systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 01:42:23 cloud-provider-iscsi-0000000079 dstat.sh[24088]: [286B blob data]
Mar 31 01:42:23 cloud-provider-iscsi-0000000079 dstat.sh[24088]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 01:42:33 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:33| 13   4  72  11   0| 642M 4159M  147M 2917M|6951B 1998B|   0  6960k|   0   584 |4324    11k|0.65 0.66 0.47|  0 1.0   0|   0     0 |keystone-manage      254127.8%  36k 286k|python3.6            6056  271k 565k1.5%|mysqld       196M|   0     0 |  14    7    0    6    0
Mar 31 01:42:34 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:34| 11   5  71  13   0| 644M 4155M  147M 2918M|  10k 2106B|   0  8520k|   0   658 |3887  9016 |0.65 0.66 0.47|2.0   0 2.0|   0     0 |keystone-manage      254126.2%  32k  21k|keystone-manage      25412  32k  21k6.2%|mysqld       197M|   0     0 |  14    7    0    6    0
Mar 31 01:42:35 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:35| 10   5  70  14   0| 646M 4152M  148M 2918M|7055B 2160B|   0    45M|   0  1032 |4409  9366 |0.65 0.66 0.47|1.0 1.0   0|   0     0 |mysqld               233686.2%   0    0 |keystone-manage      25412  23k  15k4.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Mar 31 01:42:36 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:36| 22   5  68   4   0| 647M 4149M  148M 2920M|9427B 2160B|   0  4232k|   0   279 |5042    13k|0.65 0.66 0.47|1.0   0   0|   0     0 |keystone-manage      25412 16%  75k 564k|python3.6            6056  532k1109k3.2%|mysqld       199M|   0     0 |  14    7    0    6    0
Mar 31 01:42:37 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:37| 11   6  71  12   0| 648M 4148M  148M 2921M|  16k 2202B|   0  7544k|   0   623 |4678    10k|0.65 0.66 0.47|  0 1.0   0|   0     0 |keystone-manage      254128.0%  30k 149k|python3.6            6056  141k 295k0.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 31 01:42:38 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:38| 17   3  72   8   0| 648M 4147M  149M 2921M|8176B 2160B|   0  6392k|   0   473 |3688    10k|0.76 0.69 0.48|2.0   0   0|   0     0 |mysqld               233685.5%   0    0 |bash                 2305   16M1877k  0%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 01:42:39 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:39| 22   4  74   0   0| 620M 4175M  149M 2921M|7565B 2160B|   0     0 |   0     0 |1075  1505 |0.76 0.69 0.48|1.0   0  78|   0     0 |keystone-manage      25492 21%9781k  37k|keystone-manage      254929781k  37k 21%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 01:42:40 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:40| 23   4  72   1   0| 601M 4193M  149M 2921M|9288B 2106B|   0  8336k|   0   144 |1311  1492 |0.76 0.69 0.48|2.0   0  11|   0     0 |keystone-manage      25503 11%5321k  37k|bash                 2305   16M  39k0.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 01:42:41 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:41| 23   3  72   2   0| 645M 4149M  149M 2922M|7933B 2160B|   0  9984k|   0   213 |1225  1414 |0.76 0.69 0.48|2.0   0   0|   0     0 |keystone-manage      25503 25%  11M1362B|keystone-manage      25503  11M1362B 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 01:42:42 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:42|  9  20  66   4   0| 581M 4211M  149M 2924M|6976B 2214B|   0  7052k|   0   173 |3133  5696 |0.76 0.69 0.48|1.0   0 404|   0     0 |bash                 2305 4.0%  18M  64k|bash                 2305   18M  64k4.0%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 01:42:43 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:43| 12  19  67   2   0| 581M 4210M  149M 2924M|7890B 2052B|   0   988k|   0   127 |3844  6894 |0.78 0.69 0.48|2.0   0 331|   0     0 |systemd              1    4.0%   0    0 |bash                 2305 2589k  18k1.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Mar 31 01:42:44 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:44| 42  11  47   0   0| 665M 4126M  149M 2925M|6526B 2052B|   0   504k|   0  6.00 |2184  4215 |0.78 0.69 0.48|3.0   0 141|   0     0 |uwsgi                26247 21%9333k  37k|uwsgi                262479333k  37k 21%|mysqld       201M|   0     0 |  14    7    0    7    0
Mar 31 01:42:45 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:45| 47   6  47   1   0| 731M 4058M  149M 2926M|5840B 2160B| 148k  264k|5.00  31.0 |1013  4400 |0.78 0.69 0.48|4.0   0   0|   0     0 |uwsgi                26248 26%7942k 436k|uwsgi                262487942k 436k 26%|mysqld       201M|   0     0 |  14    7    0    7    0
Mar 31 01:42:46 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:46| 30  11  59   0   0| 750M 4038M  149M 2927M|6819B 2052B|   0    24k|   0  1.00 |2636  4743 |0.78 0.69 0.48|2.0   0 166|   0     0 |uwsgi                262478.5% 231k  38k|keystone-manage      265243029k  37k7.8%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 31 01:42:47 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:47| 23   3  74   0   0| 805M 3984M  149M 2927M|8187B 2268B|   0     0 |   0     0 | 727   755 |0.78 0.69 0.48|2.0   0   0|   0     0 |keystone-manage      26524 25%  13M   0 |keystone-manage      26524  13M   0  25%|mysqld       201M|   0     0 |  14    5    0    8    0
Mar 31 01:42:48 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:48| 22   4  73   1   0| 823M 3965M  149M 2927M|9719B 2202B|   0  2048k|   0   146 |1451  2065 |0.79 0.70 0.49|1.0   0 2.0|   0     0 |keystone-manage      26524 23%1666k  13k|keystone-manage      265241666k  13k 23%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 31 01:42:49 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:49| 21   5  74   0   0| 782M 4006M  149M 2927M|  10k 2160B|   0     0 |   0     0 |1026  1257 |0.79 0.70 0.49|2.0   0  53|   0     0 |openstack            26600 21%8897k  37k|bash                 2305   18M  50k  0%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 31 01:42:50 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:50| 21   3  73   3   0| 758M 4029M  149M 2927M|  16k 2160B|  72k    0 |18.0     0 |1250  1925 |0.79 0.70 0.49|1.0   0  16|   0     0 |uwsgi                262476.2% 131k9793B|bash                 2305   11M  39k0.2%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 31 01:42:51 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:51| 22   4  74   0   0| 793M 3995M  149M 2927M|6745B 2106B|   0    12M|   0   297 |1394  1199 |0.79 0.70 0.49|1.0   0  46|   0     0 |openstack            26662 23%8402k  37k|openstack            266628402k  37k 23%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 31 01:42:52 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:52| 22   7  71   0   0| 769M 4019M  149M 2927M|7528B 2214B|   0  1592k|   0  20.0 |1402  2161 |0.79 0.70 0.49|1.0   0  99|   0     0 |openstack            267624.2%1917k   0 |bash                 2305   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 31 01:42:53 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:53| 23   3  73   0   0| 807M 3980M  149M 2927M|8265B 2052B|   0  2116k|   0  60.0 | 957  1164 |0.81 0.70 0.49|1.0   0 1.0|   0     0 |openstack            26762 24%9227k  37k|openstack            267629227k  37k 24%|mysqld       205M|   0     0 |  14   31    0   24    0
Mar 31 01:42:54 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:54| 23   4  73   0   0| 792M 3995M  149M 2928M|6948B 2052B|   0     0 |   0     0 |1226  1995 |0.81 0.70 0.49|2.0   0  24|   0     0 |openstack            26784 15%7739k  37k|bash                 2305   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 31 01:42:55 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:55| 23   4  73   0   0| 766M 4021M  149M 2928M|5900B 2160B|   0   332k|   0  8.00 |1394  2259 |0.81 0.70 0.49|2.0   0  31|   0     0 |uwsgi                262477.0% 685k  15k|bash                 2305   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 31 01:42:56 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:56| 22   5  72   1   0| 807M 3980M  149M 2928M|7138B 2160B|   0  3276k|   0  43.0 | 839  1230 |0.81 0.70 0.49|1.0   0  43|   0     0 |openstack            26860 24%  10M  37k|openstack            26860  10M  37k 24%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 31 01:42:57 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:57| 21   6  72   0   0| 775M 4012M  149M 2928M|9429B 2254B|   0     0 |   0     0 |1617  2914 |0.81 0.70 0.49|2.0   0 100|   0     0 |openstack            269616.5%2388k   0 |bash                 2305   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 31 01:42:58 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:58| 24   2  74   0   0| 811M 3976M  149M 2928M|7392B 2106B|   0   568k|   0  15.0 |1041  1495 |0.83 0.71 0.49|2.0   0 1.0|   0     0 |openstack            26961 21%8757k  37k|openstack            269618757k  37k 21%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 31 01:42:59 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:42:59| 21   5  73   0   0| 796M 3991M  149M 2928M|6128B 2160B|   0   292k|   0  6.00 |1131  1490 |0.83 0.71 0.49|2.0   0  69|   0     0 |openstack            27030 19%7740k  37k|bash                 2305   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 31 01:43:00 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:00| 23   3  73   0   0| 767M 4020M  149M 2928M|7464B 2214B|   0   204k|   0  3.00 |1179  1744 |0.83 0.71 0.49|1.0   0  11|   0     0 |uwsgi                262487.0% 683k  12k|bash                 2305   11M  39k  0%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 31 01:43:01 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:01| 22   5  73   1   0| 804M 3983M  149M 2928M|  14k 2160B|   0  1632k|   0  67.0 |1116  1346 |0.83 0.71 0.49|2.0   0  60|   0     0 |openstack            27101 22%9131k  37k|openstack            271019131k  37k 22%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 31 01:43:02 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:02| 21   6  73   0   0| 787M 4000M  149M 2928M|  14k 2160B|   0   316k|   0  11.0 |1250  2038 |0.83 0.71 0.49|2.0   0  69|   0     0 |openstack            271709.2%4227k  37k|bash                 2305   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 31 01:43:03 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:03| 23   3  74   0   0| 814M 3973M  149M 2928M|7762B 2160B|   0   648k|   0  23.0 | 916  1272 |0.84 0.71 0.49|1.0   0   0|   0     0 |openstack            27170 23%6922k  33B|openstack            271706922k  33B 23%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 31 01:43:04 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:04| 21   6  73   0   0| 801M 3986M  149M 2928M|7282B 1890B|   0   248k|   0  12.0 |1133  1939 |0.84 0.71 0.49|2.0   0  75|   0     0 |openstack            27243 20%7740k  37k|bash                 2305   11M  40k0.5%|mysqld       205M|   0     0 |  14   29    0   65    0
Mar 31 01:43:05 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:05| 21   6  73   0   0| 777M 4009M  149M 2928M|7770B 2214B|   0   340k|   0  3.00 |1218  1736 |0.84 0.71 0.49|1.0   0  77|   0     0 |openstack            273233.0%1926k   0 |bash                 2305   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 31 01:43:06 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:06| 23   3  73   0   0| 815M 3972M  149M 2928M|9638B 2160B|   0  2720k|   0  17.0 | 831  1060 |0.84 0.71 0.49|2.0   0 1.0|   0     0 |openstack            27323 23%9233k  37k|openstack            273239233k  37k 23%|mysqld       205M|   0     0 |  14   31    0   71    0
Mar 31 01:43:07 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:07| 22   6  73   0   0| 796M 3991M  149M 2928M|7684B 2160B|   0   176k|   0  3.00 |1258  1781 |0.84 0.71 0.49|1.0   0  86|   0     0 |openstack            27409 15%6471k  37k|bash                 2305   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 31 01:43:08 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:08| 23   3  73   0   0| 768M 4019M  149M 2928M|  10k 2160B|   0   296k|   0  3.00 |1014  1458 |0.85 0.72 0.50|2.0   0  16|   0     0 |uwsgi                262472.8%2483B7336B|bash                 2305   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 31 01:43:09 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:09| 21   6  73   0   0| 807M 3980M  149M 2928M|  11k 2160B|   0   280k|   0  6.00 |1023  1442 |0.85 0.72 0.50|1.0   0  82|   0     0 |openstack            27507 22%9718k  37k|openstack            275079718k  37k 22%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 31 01:43:10 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:10| 22   7  71   0   0| 779M 4007M  149M 2928M|7764B 2160B|   0   384k|   0  20.0 |1482  2705 |0.85 0.72 0.50|3.0   0 144|   0     0 |openstack            276527.0%2055k   0 |bash                 2305   11M  43k  0%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 31 01:43:11 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:11| 23   3  74   0   0| 816M 3971M  149M 2928M|9343B 2160B|   0  1632k|   0  35.0 |1110  1587 |0.85 0.72 0.50|2.0   0 1.0|   0     0 |openstack            27652 22%9089k  37k|openstack            276529089k  37k 22%|mysqld       205M|   0     0 |  14   31    0   88    0
Mar 31 01:43:12 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:12| 23   4  73   0   0| 801M 3985M  149M 2928M|6772B 2160B|   0     0 |   0     0 | 949  1494 |0.85 0.72 0.50|2.0   0  22|   0     0 |openstack            27674 18%7740k  37k|bash                 2305   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 31 01:43:13 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:13| 22   5  72   0   0| 778M 4009M  149M 2929M|7364B 2052B|   0   356k|   0  3.00 |1276  2277 |0.87 0.72 0.50|2.0   0  71|   0     0 |uwsgi                262483.2%5162B  15k|bash                 2305   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 31 01:43:14 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:14| 23   4  73   0   0| 817M 3970M  149M 2929M|7397B 1998B|   0   372k|   0  10.0 | 752  1069 |0.87 0.72 0.50|1.0   0 3.0|   0     0 |openstack            27746 24%9224k  37k|openstack            277469224k  37k 24%|mysqld       205M|   0     0 |  14   31    0  101    0
Mar 31 01:43:15 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:15| 19   9  72   0   0| 781M 4006M  149M 2929M|8198B 2214B|   0     0 |   0     0 |1575  3008 |0.87 0.72 0.50|1.0   0 168|   0     0 |openstack            279177.8%2400k   0 |bash                 2305   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 31 01:43:16 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:16| 24   3  73   1   0| 817M 3969M  149M 2929M|6221B 2160B|   0  2980k|   0   180 |1151  1546 |0.87 0.72 0.50|2.0   0 1.0|   0     0 |openstack            27917 21%8744k  37k|openstack            279178744k  37k 21%|mysqld       205M|   0     0 |  14   31    0  115    0
Mar 31 01:43:17 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:17| 23   4  74   0   0| 802M 3985M  149M 2929M|  15k 2160B|   0     0 |   0     0 |1059  1403 |0.87 0.72 0.50|2.0   0  22|   0     0 |openstack            27939 18%7890k  37k|bash                 2305   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 31 01:43:18 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:18| 23   5  71   1   0| 781M 4005M  149M 2929M|7286B 2160B|   0   756k|   0  20.0 |1339  2286 |0.88 0.73 0.50|2.0   0  71|   0     0 |openstack            280117.8%2639k   0 |bash                 2305   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 31 01:43:19 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:19| 23   4  74   0   0| 817M 3969M  149M 2929M|7756B 2160B|   0   544k|   0  14.0 | 933  1219 |0.88 0.73 0.50|2.0   0 1.0|   0     0 |openstack            28011 21%8505k  37k|openstack            280118505k  37k 21%|mysqld       205M|   0     0 |  14   30    0  129    1
Mar 31 01:43:20 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:20| 20   9  71   0   0| 790M 3996M  149M 2929M|7853B 2160B|   0     0 |   0     0 |1661  2959 |0.88 0.73 0.50|2.0   0 169|   0     0 |openstack            28180 11%4653k  37k|bash                 2305   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 31 01:43:21 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:21| 25   2  73   0   0| 817M 3969M  149M 2929M|  14k 2160B|   0  4096B|   0  1.00 |1180  1654 |0.88 0.73 0.50|2.0   0   0|   0     0 |openstack            28180 19%6490k   0 |openstack            281806490k   0  19%|mysqld       205M|   0     0 |  14   31    0  140    0
Mar 31 01:43:22 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:22| 23   3  74   0   0| 802M 3984M  149M 2929M|6134B 2202B|   0     0 |   0     0 | 923  1172 |0.88 0.73 0.50|2.0   0  22|   0     0 |openstack            28202 19%8157k  37k|bash                 2305   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 31 01:43:23 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:23| 22   6  72   0   0| 789M 3997M  149M 2929M|7188B 2052B|   0   304k|   0  3.00 |1423  2199 |0.97 0.75 0.51|2.0   0  72|   0     0 |openstack            282748.5%4135k  37k|bash                 2305   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 31 01:43:24 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:24| 24   3  73   0   0| 818M 3968M  149M 2929M|8362B 2052B|   0   368k|   0  9.00 | 945  1287 |0.97 0.75 0.51|2.0   0 2.0|   0     0 |openstack            28274 21%7009k   0 |openstack            282747009k   0  21%|mysqld       205M|   0     0 |  14   31    0  153    0
Mar 31 01:43:25 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:25| 19  10  71   0   0| 787M 3999M  149M 2929M|7178B 2160B|   0   160k|   0  6.00 |1665  2696 |0.97 0.75 0.51|2.0   0 169|   0     0 |openstack            28445 11%3947k  37k|bash                 2305   11M  46k0.5%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 31 01:43:26 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:26| 24   3  73   0   0| 818M 3968M  149M 2929M|6386B 2160B|   0     0 |   0     0 |1097  1716 |0.97 0.75 0.51|2.0   0   0|   0     0 |openstack            28445 19%7197k   1B|openstack            284457197k   1B 19%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 31 01:43:27 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:27| 22   4  73   1   0| 811M 3974M  149M 2929M|6478B 2160B|   0  4120k|   0   221 |1275  1041 |0.97 0.75 0.51|1.0   0  22|   0     0 |openstack            28467 22%  10M  37k|bash                 2305   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 31 01:43:28 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:28| 22   6  72   0   0| 793M 3993M  149M 2929M|8812B 2160B|   0   676k|   0  20.0 |1530  2424 |0.97 0.75 0.51|1.0   0  72|   0     0 |openstack            28539 12%5217k  37k|bash                 2305   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 31 01:43:29 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:29| 23   4  73   0   0| 817M 3968M  149M 2929M|9154B 2160B|   0     0 |   0     0 |1072  1637 |0.97 0.75 0.51|2.0   0   0|   0     0 |openstack            28539 18%5927k   0 |openstack            285395927k   0  18%|mysqld       205M|   0     0 |  14   31    0  180    0
Mar 31 01:43:30 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:30| 21   6  73   0   0| 797M 3988M  149M 2929M|8944B 2160B|   0     0 |   0     0 |1282  1845 |0.97 0.75 0.51|1.0   0 110|   0     0 |openstack            28649 15%6346k  37k|bash                 2305   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 31 01:43:31 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:31| 21   7  73   0   0| 773M 4013M  149M 2929M|7246B 2160B|   0   364k|   0  9.00 |1333  1986 |0.97 0.75 0.51|2.0   0  97|   0     0 |uwsgi                262482.0%3541B9099B|bash                 2305   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  187    0
Mar 31 01:43:32 cloud-provider-iscsi-0000000079 dstat.sh[24088]: 31-03 01:43:32| 23   4  73   1   0| 816M 3970M  149M 2929M|8595B 2160B|   0   644k|   0  22.0 | 729   774 |0.97 0.75 0.51|1.0   0 1.0|   0     0 |openstack            28747 25%  10M  37k|openstack            28747  10M  37k 25%|mysqld       205M|   0     0 |  14   31    0  187    0
