-- Logs begin at Wed 2020-04-08 17:25:47 UTC, end at Wed 2020-04-08 22:54:17 UTC. --
Apr 08 22:23:12 cloud-provider-iscsi-0000000202 systemd[1]: Started Devstack devstack@dstat.service.
Apr 08 22:23:12 cloud-provider-iscsi-0000000202 dstat.sh[24251]: [286B blob data]
Apr 08 22:23:12 cloud-provider-iscsi-0000000202 dstat.sh[24251]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 08 22:23:22 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:22| 13   5  71  12   0| 643M 4148M  148M 2926M|8037B 2052B|   0    12M|   0   989 |5410    12k|1.05 0.80 0.53|1.0   0   0|   0     0 |mysqld               235268.5%   0    0 |keystone-manage      25561  40k  25k6.2%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 08 22:23:23 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:23| 21   5  69   5   0| 645M 4144M  148M 2927M|7062B 2160B|   0  6992k|   0   507 |6032    16k|1.05 0.80 0.53|1.0   0 2.0|   0     0 |keystone-manage      25561 15%  72k 376k|python3.6            5877  347k 724k2.5%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 08 22:23:24 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:24| 20   5  68   6   0| 645M 4142M  148M 2928M|  15k 2160B|   0  8548k|   0   715 |5893    14k|1.05 0.80 0.53|  0 1.0   0|   0     0 |keystone-manage      25561 11%  44k 355k|python3.6            5877  338k 704k2.2%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 08 22:23:25 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:25| 17   7  71   6   0| 576M 4211M  149M 2928M|8684B 2160B|   0  5804k|   0   424 |3404  8499 |1.05 0.80 0.53|1.0   0  54|   0     0 |mysqld               235265.0%   0    0 |bash                 2126   17M1894k0.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 22:23:26 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:26| 23   5  71   2   0| 617M 4170M  149M 2929M|  12k 2160B|   0    38M|   0   271 |1096  1425 |1.05 0.80 0.53|1.0   0  24|   0     0 |keystone-manage      25641 24%9782k  37k|keystone-manage      256419782k  37k 24%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 22:23:27 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:27| 23   3  74   0   0| 587M 4199M  149M 2929M|  10k 2160B|   0  6988k|   0  67.0 | 964  1403 |1.04 0.80 0.53|1.0   0  11|   0     0 |keystone-manage      256528.0%2338k  37k|bash                 2126   16M  39k0.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 22:23:28 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:28| 23   3  74   0   0| 643M 4142M  149M 2931M|  11k 2160B|   0  6616k|   0   137 |1077  1604 |1.04 0.80 0.53|1.0   0   0|   0     0 |keystone-manage      25652 25%  14M1362B|keystone-manage      25652  14M1362B 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 22:23:29 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:29| 11  20  68   0   0| 577M 4207M  149M 2932M|7194B 2160B|   0   144k|   0  11.0 |2777  5830 |1.04 0.80 0.53|2.0   0 463|   0     0 |bash                 2126 3.2%  18M  68k|bash                 2126   18M  68k3.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 22:23:30 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:30| 14  20  65   0   0| 585M 4198M  149M 2932M|  11k 2160B|   0    20k|   0  5.00 |4313  7355 |1.04 0.80 0.53|3.0   0 282|   0     0 |systemd              1    7.0%   0    0 |bash                 2126 2187k  15k1.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 22:23:31 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:31| 47   8  44   1   0| 674M 4109M  149M 2933M|8208B 2052B| 128k 3984k|1.00   175 |1728  2131 |1.04 0.80 0.53|2.0   0 127|   0     0 |uwsgi                26394 25%9886k  37k|uwsgi                26395  11M  37k 24%|mysqld       201M|   0     0 |  14    7    0    7    0
Apr 08 22:23:32 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:32| 47   7  45   0   0| 734M 4046M  149M 2935M|  16k 2052B|  20k    0 |4.00     0 |1329  6366 |1.12 0.82 0.54|2.0   0  35|   0     0 |uwsgi                26394 25%7105k  80k|uwsgi                263947105k  80k 25%|mysqld       201M|   0     0 |  14    5    0    8    0
Apr 08 22:23:33 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:33| 26   9  65   0   0| 777M 4003M  149M 2935M|7657B 2160B|   0     0 |   0     0 |2008  3118 |1.12 0.82 0.54|1.0   0 141|   0     0 |keystone-manage      26670 19%9782k  37k|keystone-manage      266709782k  37k 19%|mysqld       201M|   0     0 |  14    5    0    8    0
Apr 08 22:23:34 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:34| 23   3  74   1   0| 815M 3965M  149M 2935M|  17k 2160B|   0  2308k|   0   180 |1030   904 |1.12 0.82 0.54|1.0   0 2.0|   0     0 |keystone-manage      26670 23%7850k9539B|keystone-manage      266707850k9539B 23%|mysqld       203M|   0     0 |  14    7    0    8    0
Apr 08 22:23:35 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:35| 22   5  72   0   0| 753M 4027M  149M 2935M|9295B 2160B|   0   540k|   0  60.0 |1442  2330 |1.12 0.82 0.54|1.0   0  52|   0     0 |openstack            267556.2%2037k   0 |bash                 2126   18M  50k  0%|mysqld       203M|   0     0 |  14    5    0   11    0
Apr 08 22:23:36 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:36| 24   3  73   1   0| 789M 3991M  149M 2935M|  12k 2106B|   0  5604k|   0   113 | 876  1117 |1.12 0.82 0.54|1.0   0 1.0|   0     0 |openstack            26755 25%9206k  37k|openstack            267559206k  37k 25%|mysqld       203M|   0     0 |  14    7    0   11    0
Apr 08 22:23:37 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:37| 21   3  73   3   0| 756M 4024M  149M 2935M|9121B 2202B|  72k    0 |18.0     0 |1173  1741 |1.19 0.84 0.55|1.0   0  26|   0     0 |uwsgi                263948.2% 131k9793B|bash                 2126   11M  39k0.2%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 08 22:23:38 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:38| 22   5  73   0   0| 797M 3982M  149M 2935M|9029B 2214B|   0   864k|   0  15.0 | 866  1030 |1.19 0.84 0.55|1.0   0  36|   0     0 |openstack            26817 24%  10M  37k|openstack            26817  10M  37k 24%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 08 22:23:39 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:39| 22   6  72   0   0| 788M 3991M  149M 2935M|7999B 2202B|   0     0 |   0     0 |1208  2097 |1.19 0.84 0.55|1.0   0 100|   0     0 |openstack            26917 13%6865k  37k|bash                 2126   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   21    0
Apr 08 22:23:40 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:40| 23   4  73   0   0| 767M 4012M  149M 2936M|6629B 2106B|   0     0 |   0     0 |1133  2014 |1.19 0.84 0.55|1.0   0  21|   0     0 |openstack            269393.5%1945k   0 |bash                 2126   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   29    0
Apr 08 22:23:41 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:41| 23   4  74   0   0| 804M 3976M  149M 2936M|7449B 1998B|   0  9836k|   0   135 | 713   745 |1.19 0.84 0.55|1.0   0 1.0|   0     0 |openstack            26939 25%9275k  37k|openstack            269399275k  37k 25%|mysqld       205M|   0     0 |  14   30    0   30    0
Apr 08 22:23:42 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:42| 22   6  71   0   0| 775M 4004M  149M 2936M|8417B 2160B|   0   788k|   0  15.0 |1494  2525 |1.17 0.84 0.55|2.0   0  73|   0     0 |openstack            270137.2%2941k  37k|bash                 2126   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Apr 08 22:23:43 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:43| 23   4  73   0   0| 810M 3969M  149M 2936M|  14k 2106B|   0   524k|   0  15.0 |1010  1398 |1.17 0.84 0.55|1.0   0 3.0|   0     0 |openstack            27013 21%8290k   0 |openstack            270138290k   0  21%|mysqld       205M|   0     0 |  14   31    0   41    0
Apr 08 22:23:44 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:44| 21   6  73   0   0| 787M 3992M  149M 2936M|6775B 2214B|   0     0 |   0     0 |1458  2291 |1.17 0.84 0.55|1.0   0 101|   0     0 |openstack            27116 14%5687k  37k|bash                 2126   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0   45    0
Apr 08 22:23:45 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:45| 22   5  72   0   0| 767M 4012M  149M 2936M|5748B 2160B|   0     0 |   0     0 |1193  1780 |1.17 0.84 0.55|1.0   0  68|   0     0 |openstack            271851.8%1262k   0 |bash                 2126   11M  40k0.5%|mysqld       205M|   0     0 |  14   29    0   50    0
Apr 08 22:23:46 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:46| 23   4  73   1   0| 810M 3969M  149M 2936M|8398B 2160B|   0  2800k|   0  40.0 |1114  1159 |1.17 0.84 0.55|1.0   0 1.0|   0     0 |openstack            27185 23%9985k  37k|openstack            271859985k  37k 23%|mysqld       205M|   0     0 |  14   31    0   53    0
Apr 08 22:23:47 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:47| 21   6  73   0   0| 781M 3997M  149M 2936M|6735B 2160B|   0   356k|   0  9.00 |1151  1724 |1.16 0.85 0.55|1.0   0  71|   0     0 |openstack            27256 11%3904k  37k|bash                 2126   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   56    0
Apr 08 22:23:48 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:48| 23   3  74   0   0| 812M 3967M  149M 2936M|  10k 2160B|   0   280k|   0  8.00 | 841  1238 |1.16 0.85 0.55|1.0   0   0|   0     0 |openstack            27256 21%7332k  33B|openstack            272567332k  33B 21%|mysqld       205M|   0     0 |  14   29    0   60    0
Apr 08 22:23:49 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:49| 21   6  73   0   0| 799M 3980M  149M 2936M|7149B 2160B|   0   280k|   0  6.00 | 933  1271 |1.16 0.85 0.55|1.0   0  69|   0     0 |openstack            27325 20%7742k  37k|bash                 2126   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   60    0
Apr 08 22:23:50 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:50| 21   6  73   0   0| 779M 4000M  149M 2936M|7657B 1998B|   0   328k|   0  9.00 |1232  1715 |1.16 0.85 0.55|1.0   0  73|   0     0 |openstack            273988.0%3071k  37k|bash                 2126   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   64    0
Apr 08 22:23:51 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:51| 23   4  73   0   0| 765M 4013M  149M 2936M|  15k 2106B|   0   332k|   0  9.00 | 999  1274 |1.16 0.85 0.55|4.0   0  27|   0     0 |uwsgi                263952.0%2538B7331B|bash                 2126   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   68    0
Apr 08 22:23:52 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:52| 23   5  72   1   0| 813M 3966M  149M 2936M|8281B 2160B|   0  5592k|   0   345 |1559  1184 |1.15 0.85 0.56|2.0   0  51|   0     0 |openstack            27476 23%  11M  37k|openstack            27476  11M  37k 23%|mysqld       205M|   0     0 |  14   29    0   68    0
Apr 08 22:23:53 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:53| 21   6  73   0   0| 791M 3988M  149M 2936M|7382B 2160B|   0   364k|   0  9.00 |1340  2024 |1.15 0.85 0.56|2.0   0  88|   0     0 |openstack            27564 13%5687k  37k|bash                 2126   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Apr 08 22:23:54 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:54| 24   2  74   0   0| 813M 3965M  149M 2936M|7459B 2160B|   0   376k|   0  15.0 | 919  1260 |1.15 0.85 0.56|1.0   0   0|   0     0 |openstack            27564 21%   -    - |python2              24306  28k 446B  0%|mysqld       205M|   0     0 |  14   29    0   78    0
Apr 08 22:23:55 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:55| 21   6  73   0   0| 803M 3975M  149M 2936M|6974B 2160B|   0   316k|   0  12.0 |1094  1643 |1.15 0.85 0.56|1.0   0  98|   0     0 |openstack            27662 20%8837k  37k|bash                 2126   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   78    0
Apr 08 22:23:56 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:56| 20   8  72   0   0| 778M 4001M  149M 2936M|6195B 2160B|   0   404k|   0  19.0 |1401  2561 |1.15 0.85 0.56|1.0   0 144|   0     0 |openstack            278076.5%2056k   0 |bash                 2126   11M  43k  0%|mysqld       205M|   0     0 |  14   29    0   83    0
Apr 08 22:23:57 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:57| 23   3  73   0   0| 814M 3964M  149M 2936M|5317B 2106B|   0  2080k|   0  33.0 | 911  1159 |1.13 0.85 0.56|2.0   0 1.0|   0     0 |openstack            27807 23%9176k  37k|openstack            278079176k  37k 23%|mysqld       205M|   0     0 |  14   31    0   86    0
Apr 08 22:23:58 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:58| 23   4  73   0   0| 789M 3989M  149M 2936M|6049B 2214B|   0     0 |   0     0 |1253  1940 |1.13 0.85 0.56|2.0   0  22|   0     0 |openstack            27829 14%5566k  37k|bash                 2126   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   92    0
Apr 08 22:23:59 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:23:59| 22   4  74   0   0| 812M 3966M  149M 2936M|  17k 1998B|   0     0 |   0     0 | 855  1123 |1.13 0.85 0.56|1.0   0   0|   0     0 |openstack            27829 22%5657k   0 |openstack            278295657k   0  22%|mysqld       205M|   0     0 |  14   31    0   96    0
Apr 08 22:24:00 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:00| 22   6  72   0   0| 798M 3980M  149M 2936M|6446B 2106B|   0   292k|   0  3.00 |1065  1778 |1.13 0.85 0.56|1.0   0  72|   0     0 |openstack            27901 17%7475k  37k|bash                 2126   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Apr 08 22:24:01 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:01| 24   2  73   0   0| 815M 3963M  149M 2937M|  16k 2160B|   0   304k|   0  6.00 |1124  1802 |1.13 0.85 0.56|1.0   0   0|   0     0 |openstack            27901 18%3756k 725B|openstack            279013756k 725B 18%|mysqld       205M|   0     0 |  14   29    0  109    0
Apr 08 22:24:02 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:02| 19  10  72   0   0| 796M 3982M  149M 2937M|8531B 2160B|   0   300k|   0  5.00 |1317  2083 |1.20 0.87 0.57|1.0   0 169|   0     0 |openstack            28070 17%6768k  37k|bash                 2126   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Apr 08 22:24:03 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:03| 24   4  72   0   0| 769M 4009M  149M 2937M|9042B 2106B|   0     0 |   0     0 |1242  1879 |1.20 0.87 0.57|2.0   0  23|   0     0 |uwsgi                263953.0%6161B  19k|bash                 2126   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  118    0
Apr 08 22:24:04 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:04| 23   3  74   0   0| 808M 3970M  149M 2937M|6413B 2214B|   0     0 |   0     0 | 735   764 |1.20 0.87 0.57|1.0   0 1.0|   0     0 |openstack            28094 25%9406k  37k|openstack            280949406k  37k 25%|mysqld       205M|   0     0 |  14   29    0  118    0
Apr 08 22:24:05 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:05| 23   6  71   0   0| 786M 3991M  149M 2937M|7096B 2254B|   0   608k|   0  15.0 |1309  2180 |1.20 0.87 0.57|2.0   0  72|   0     0 |openstack            281669.2%4176k  37k|bash                 2126   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Apr 08 22:24:06 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:06| 22   4  74   0   0| 816M 3962M  149M 2937M|9749B 2160B|   0   288k|   0  6.00 |1066  1499 |1.20 0.87 0.57|1.0   0   0|   0     0 |openstack            28166 18%7055k   0 |openstack            281667055k   0  18%|mysqld       205M|   0     0 |  14   31    0  132    0
Apr 08 22:24:07 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:07| 20   8  71   0   0| 793M 3985M  149M 2937M|  11k 2160B|   0  1488k|   0   102 |1651  2440 |1.35 0.91 0.58|2.0   0 169|   0     0 |openstack            28335 14%5769k  37k|bash                 2126   11M  46k  0%|mysqld       205M|   0     0 |  14   29    0  135    0
Apr 08 22:24:08 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:08| 25   3  72   0   0| 769M 4009M  149M 2937M|9184B 2160B|   0   416k|   0  6.00 |1223  1791 |1.35 0.91 0.58|2.0   0  21|   0     0 |uwsgi                263953.0%6173B  19k|bash                 2126   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  144    0
Apr 08 22:24:09 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:09| 23   3  74   0   0| 808M 3970M  149M 2937M|7632B 1890B|   0   556k|   0  21.0 | 652   754 |1.35 0.91 0.58|2.0   0 1.0|   0     0 |openstack            28357 25%9895k  37k|openstack            283579895k  37k 25%|mysqld       205M|   0     0 |  14   29    0  141    0
Apr 08 22:24:10 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:10| 23   6  71   0   0| 782M 3995M  149M 2937M|  14k 2214B|   0   172k|   0  3.00 |1356  2120 |1.35 0.91 0.58|1.0   0  72|   0     0 |openstack            284299.5%3754k  37k|bash                 2126   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Apr 08 22:24:11 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:11| 23   4  73   0   0| 815M 3962M  149M 2937M|6715B 2160B|   0   376k|   0  9.00 |1061  1472 |1.35 0.91 0.58|2.0   0   0|   0     0 |openstack            28429 20%7478k   0 |openstack            284297478k   0  20%|mysqld       205M|   0     0 |  14   31    0  155    0
Apr 08 22:24:12 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:12| 20   9  71   0   0| 788M 3990M  149M 2937M|  15k 2106B|   0   476k|   0  2.00 |1401  2452 |1.32 0.91 0.58|2.0   0 169|   0     0 |openstack            28598 12%4337k  37k|bash                 2126   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Apr 08 22:24:13 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:13| 25   2  73   0   0| 815M 3962M  149M 2937M|7592B 2214B|   0     0 |   0     0 |1066  1681 |1.32 0.91 0.58|1.0   0 2.0|   0     0 |openstack            28598 19%6895k   1B|openstack            285986895k   1B 19%|mysqld       205M|   0     0 |  14   29    0  167    0
Apr 08 22:24:14 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:14| 22   4  74   0   0| 800M 3978M  149M 2937M|9604B 2106B|   0     0 |   0     0 | 833   979 |1.32 0.91 0.58|2.0   0  22|   0     0 |openstack            28622 21%7742k  37k|bash                 2126   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  167    0
Apr 08 22:24:15 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:15| 23   5  72   0   0| 779M 3998M  149M 2937M|8389B 2160B|   0   600k|   0  21.0 |1268  2187 |1.32 0.91 0.58|1.0   0  71|   0     0 |openstack            286944.0%2037k   0 |bash                 2126   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  175    0
Apr 08 22:24:16 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:16| 22   4  73   0   0| 815M 3962M  149M 2937M|  12k 2214B|   0   668k|   0  21.0 | 811   913 |1.32 0.91 0.58|1.0   0 1.0|   0     0 |openstack            28694 24%9192k  37k|openstack            286949192k  37k 24%|mysqld       205M|   0     0 |  14   31    0  176    0
Apr 08 22:24:17 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:17| 21   7  72   0   0| 788M 3989M  149M 2937M|9248B 2160B|   0  2216k|   0  56.0 |1524  2466 |1.29 0.91 0.58|3.0   0 110|   0     0 |openstack            28804 11%4711k  37k|bash                 2126   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0  182    0
Apr 08 22:24:18 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:18| 23   4  73   0   0| 767M 4010M  149M 2937M|8994B 1998B|   0   304k|   0  4.00 |1058  1471 |1.29 0.91 0.58|3.0   0  39|   0     0 |uwsgi                263951.5%3539B9099B|bash                 2126   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  187    0
Apr 08 22:24:19 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:19| 21   5  73   0   0| 809M 3968M  149M 2937M|9770B 2106B|   0   268k|   0  5.00 | 839  1152 |1.29 0.91 0.58|2.0   0  59|   0     0 |openstack            28902 22%  10M  37k|openstack            28902  10M  37k 22%|mysqld       205M|   0     0 |  14   29    0  187    0
Apr 08 22:24:20 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:20| 20   9  71   0   0| 781M 3996M  149M 2937M|8578B 2160B|   0   296k|   0  9.00 |1388  2316 |1.29 0.91 0.58|1.0   0 144|   0     0 |openstack            290478.2%2908k  37k|bash                 2126   11M  43k0.5%|mysqld       205M|   0     0 |  14   29    0  192    0
Apr 08 22:24:21 cloud-provider-iscsi-0000000202 dstat.sh[24251]: 08-04 22:24:21| 24   3  73   0   0| 816M 3961M  149M 2937M|7685B 2160B|   0   308k|   0  6.00 | 954  1495 |1.29 0.91 0.58|2.0   0 1.0|   0     0 |openstack            29047 20%8324k   0 |openstack            290478324k   0  20%|mysqld       205M|   0     0 |  14   31    0  200    0
