-- Logs begin at Tue 2020-03-10 10:12:36 UTC, end at Tue 2020-03-10 10:58:41 UTC. --
Mar 10 10:56:21 cloud-provider1-0000012634 systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 10:56:21 cloud-provider1-0000012634 dstat.sh[30373]: [286B blob data]
Mar 10 10:56:21 cloud-provider1-0000012634 dstat.sh[30373]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 10:56:40 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:40| 11  20  66   3   0| 577M 3917M  168M 3175M|5284B 2160B|   0  4412k|   0   139 |3180  5936 |0.81 0.78 0.56|2.0   0 464|   0     0 |bash                 2062 3.2%  19M 105k|bash                 2062   19M 105k3.2%|mysqld       201M|   0     0 |  14    6    0    6    0
Mar 10 10:56:41 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:41| 17  20  63   0   0| 593M 3900M  168M 3176M|8823B 2160B|   0   112k|   0  11.0 |4666  7278 |0.81 0.78 0.56|5.0   0 307|   0     0 |systemd              1    7.0%   0    0 |bash                 2062 2213k  16k1.5%|mysqld       201M|   0     0 |  14    6    0    6    0
Mar 10 10:56:42 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:42| 47   9  44   0   0| 679M 3815M  168M 3176M|  10k 2160B| 128k  112k|1.00  6.00 |1405  1858 |0.81 0.78 0.56|2.0   0 105|   0     0 |uwsgi                32523 25%9724k  73k|uwsgi                32524  11M  73k 25%|mysqld       201M|   0     0 |  14    8    0    6    0
Mar 10 10:56:43 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:43| 47   5  47   0   0| 742M 3750M  168M 3178M|6281B 2106B|  20k  160k|4.00  15.0 |1007  2782 |0.81 0.78 0.56|2.0   0   0|   0     0 |uwsgi                32523 25%7651k 317k|uwsgi                325237651k 317k 25%|mysqld       201M|   0     0 |  14    8    0    6    0
Mar 10 10:56:44 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:44| 27  10  63   0   0| 768M 3722M  168M 3178M|6317B 2160B|   0   112k|   0  16.0 |2120  4400 |0.98 0.82 0.57|1.0   0 167|   0     0 |keystone-manage      332   13%5314k  37k|keystone-manage      332  5314k  37k 13%|mysqld       201M|   0     0 |  14    6    0    7    0
Mar 10 10:56:45 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:45| 23   3  74   0   0| 820M 3670M  168M 3178M|  13k 1986B|   0     0 |   0     0 | 519   768 |0.98 0.82 0.57|1.0   0 1.0|   0     0 |keystone-manage      332   25%  12M  39k|keystone-manage      332    12M  39k 25%|mysqld       201M|   0     0 |  14    6    0    7    0
Mar 10 10:56:46 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:46| 21   5  73   1   0| 754M 3736M  168M 3178M|7734B 2214B|   0  1316k|   0  62.0 |1278  2114 |0.98 0.82 0.57|1.0   0  54|   0     0 |mysqld               296501.2%   0    0 |bash                 2062   19M  89k  0%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 10:56:47 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:47| 24   3  73   0   0| 794M 3696M  168M 3178M|6302B 2160B|   0  2196k|   0  63.0 | 850  1011 |0.98 0.82 0.57|1.0   0 2.0|   0     0 |openstack            423   25%9982k  73k|openstack            423  9982k  73k 25%|mysqld       203M|   0     0 |  14    6    0   10    0
Mar 10 10:56:48 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:48|  4   1  95   0   0| 800M 3690M  168M 3178M|6947B 2606B|   0   176k|   0  6.00 | 409   571 |0.98 0.82 0.57|  0   0   0|   0     0 |openstack            423  3.5% 997k   0 |openstack            423   997k   0 3.5%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:49 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:49|  1   1  98   0   0| 800M 3690M  168M 3178M|8082B 2160B|   0  9976k|   0   128 | 475   547 |0.91 0.80 0.57|  0   0   0|   0     0 |kworker/u8:0         1285 0.5%   0    0 |python2              30411  14k 450B0.5%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:50 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:50|  1   0  99   0   0| 800M 3690M  168M 3178M|6393B 2106B|   0     0 |   0     0 | 294   416 |0.91 0.80 0.57|  0   0   0|   0     0 |                                        |python2              30411  14k 419B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:51 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:51|  1   1  99   0   0| 800M 3690M  168M 3178M|6641B 2160B|   0     0 |   0     0 | 328   530 |0.91 0.80 0.57|  0   0 2.0|   0     0 |etcd                 313720.5%   0    0 |python2              30411  14k 431B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:52 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:52|  1   1  99   0   0| 800M 3690M  168M 3178M|7716B 2214B|   0     0 |   0     0 | 284   431 |0.91 0.80 0.57|  0   0   0|   0     0 |beam.smp             216050.2%   0    0 |python2              30411  14k 425B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:53 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:53|  1   1  99   0   0| 800M 3690M  168M 3178M|  14k 1944B|   0     0 |   0     0 | 302   453 |0.91 0.80 0.57|  0   0   0|   0     0 |beam.smp             216050.2%   0    0 |python2              30411  14k 426B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:54 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:54|  1   1  99   0   0| 800M 3690M  168M 3178M|6914B 2106B|   0  2788k|   0  11.0 | 322   452 |0.83 0.79 0.57|  0   0   0|   0     0 |rcu_sched            8    0.2%   0    0 |python2              30411  14k 442B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:55 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:55|  1   0  99   0   0| 800M 3690M  168M 3178M|5729B 2214B|   0     0 |   0     0 | 305   429 |0.83 0.79 0.57|  0   0   0|   0     0 |systemd-journal      389  0.2%   0    0 |python2              30411  14k 419B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:56 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:56|  0   1  99   0   0| 800M 3690M  168M 3178M|5935B 2160B|   0     0 |   0     0 | 308   468 |0.83 0.79 0.57|  0   0   0|   0     0 |python2              304110.2%  14k 419B|python2              30411  14k 419B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:57 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:57|  1   0  99   0   0| 800M 3690M  168M 3178M|4888B 2254B|   0     0 |   0     0 | 290   472 |0.83 0.79 0.57|  0   0   0|   0     0 |etcd                 313720.2%   0    0 |python2              30411  14k 419B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:58 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:58|  1   0  99   0   0| 800M 3690M  168M 3178M|5324B 2160B|   0     0 |   0     0 | 245   350 |0.83 0.79 0.57|  0   0   0|   0     0 |irqbalance           803  0.2%   0    0 |python2              30411  14k 415B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:56:59 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:56:59|  1   0  96   3   0| 800M 3690M  168M 3178M|5835B 2160B|   0  2012k|   0   204 | 730   502 |0.77 0.78 0.56|  0 1.0   0|   0     0 |kworker/0:1H         292  0.2%   0    0 |python2              30411  14k 455B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:00 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:00|  1   0  96   3   0| 800M 3690M  168M 3178M|6190B 2160B|   0  3296k|   0   170 | 598   444 |0.77 0.78 0.56|  0   0   0|   0     0 |kworker/u8:0         1285 0.2%   0    0 |python2              30411  14k 453B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:01 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:01|  1   1  98   0   0| 800M 3690M  168M 3178M|7948B 1944B|   0     0 |   0     0 | 343   479 |0.77 0.78 0.56|  0   0 2.0|   0     0 |mysqld               296500.5%   0    0 |python2              30411  14k 431B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:02 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:02|  1   0  98   0   0| 800M 3690M  168M 3178M|  11k 2160B|   0     0 |   0     0 | 301   414 |0.77 0.78 0.56|  0   0   0|   0     0 |beam.smp             216050.5%   0    0 |python2              30411  14k 426B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:03 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:03|  1   0  99   0   0| 800M 3690M  168M 3178M|6872B 2160B|   0     0 |   0     0 | 319   466 |0.77 0.78 0.56|  0   0   0|   0     0 |etcd                 313720.2%   0    0 |python2              30411  14k 419B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:04 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:04|  1   1  99   0   0| 800M 3690M  168M 3178M|7428B 2160B|   0   168k|   0  2.00 | 345   468 |0.70 0.76 0.56|  0   0   0|   0     0 |beam.smp             216050.2%   0    0 |python2              30411  14k 436B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:05 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:05|  0   1  98   0   0| 800M 3690M  168M 3178M|  22k 2160B|   0  1648k|   0  6.00 | 350   488 |0.70 0.76 0.56|  0   0   0|   0     0 |kworker/u8:0         1285 0.2%   0    0 |python2              30411  14k 442B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:06 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:06|  1   0  99   0   0| 800M 3690M  168M 3178M|8099B 2160B|   0     0 |   0     0 | 320   458 |0.70 0.76 0.56|  0   0   0|   0     0 |python2              304110.2%  14k 425B|python2              30411  14k 425B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:07 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:07|  1   0  99   0   0| 800M 3690M  168M 3178M|5557B 2106B|   0     0 |   0     0 | 278   442 |0.70 0.76 0.56|  0   0   0|   0     0 |beam.smp             216050.5%   0    0 |python2              30411  14k 415B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:08 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:08|  1   0  99   0   0| 800M 3690M  168M 3178M|6770B 2160B|   0     0 |   0     0 | 300   425 |0.70 0.76 0.56|  0   0   0|   0     0 |python2              304110.2%  14k 425B|python2              30411  14k 425B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:09 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:09|  1   0  99   1   0| 800M 3690M  168M 3178M|6689B 2160B|   0   144k|   0  3.00 | 326   480 |0.65 0.75 0.56|  0   0   0|   0     0 |                                        |python2              30411  14k 446B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:10 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:10|  0   1  99   0   0| 800M 3690M  168M 3178M|6730B 1998B|   0   244k|   0  2.00 | 328   482 |0.65 0.75 0.56|  0   0   0|   0     0 |systemd-journal      389  0.2%   0    0 |python2              30411  14k 440B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:11 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:11|  1   1  99   0   0| 800M 3690M  168M 3178M|6700B 2160B|   0     0 |   0     0 | 331   513 |0.65 0.75 0.56|1.0   0 2.0|   0     0 |beam.smp             216050.2%   0    0 |python2              30411  14k 435B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:12 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:12|  1   1  98   0   0| 800M 3690M  168M 3178M|5659B 2160B|   0     0 |   0     0 | 302   488 |0.65 0.75 0.56|1.0   0   0|   0     0 |beam.smp             216050.2%   0    0 |python2              30411  14k 425B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:13 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:13|  1   1  99   0   0| 800M 3690M  168M 3178M|6377B 2106B|   0     0 |   0     0 | 329   510 |0.65 0.75 0.56|1.0   0   0|   0     0 |beam.smp             216050.2%   0    0 |python2              30411  14k 425B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:14 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:14|  1   1  99   0   0| 800M 3690M  168M 3178M|7362B 2214B|   0    56k|   0  3.00 | 322   494 |0.60 0.74 0.55|1.0   0   0|   0     0 |beam.smp             216050.2%   0    0 |python2              30411  14k 445B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:15 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:15|  1   1  98   1   0| 800M 3690M  168M 3178M|5018B 2160B|   0  2880k|   0   166 | 484   573 |0.60 0.74 0.55|1.0   0   0|   0     0 |kworker/u8:2         103  0.5%   0    0 |python2              30411  14k 455B0.2%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:16 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:16|  0   1  99   0   0| 800M 3690M  168M 3178M|5228B 2106B|   0     0 |   0     0 | 299   448 |0.60 0.74 0.55|1.0   0   0|   0     0 |beam.smp             216050.2%   0    0 |python2              30411  14k 419B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:17 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:17|  1   1  99   0   0| 800M 3690M  168M 3178M|5615B 1998B|   0     0 |   0     0 | 306   470 |0.60 0.74 0.55|1.0   0   0|   0     0 |beam.smp             216050.2%   0    0 |python2              30411  14k 425B  0%|mysqld       203M|   0     0 |  14    7    0   10    0
Mar 10 10:57:18 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:18|  1   0  99   0   0| 800M 3690M  168M 3178M|6010B 2160B|   0     0 |   0     0 | 335   465 |0.60 0.74 0.55|1.0   0   0|   0     0 |python2              304110.5%  14k 422B|python2              30411  14k 422B0.5%|mysqld       203M|   0     0 |  14    7    0    8    0
Mar 10 10:57:19 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:19|  1   1  99   0   0| 800M 3690M  168M 3178M|6446B 2160B|   0   152k|   0  2.00 | 338   495 |0.55 0.73 0.55|1.0   0   0|   0     0 |kworker/2:2          667  0.2%   0    0 |python2              30411  14k 437B  0%|mysqld       203M|   0     0 |  14    7    0    8    0
Mar 10 10:57:20 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:20|  1   1  99   0   0| 800M 3690M  168M 3178M|  15k 2160B|   0    20k|   0  1.00 | 321   441 |0.55 0.73 0.55|1.0   0   0|   0     0 |beam.smp             216050.2%   0    0 |python2              30411  14k 441B  0%|mysqld       203M|   0     0 |  14    7    0    8    0
Mar 10 10:57:21 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:21|  1   1  98   0   0| 800M 3690M  168M 3178M|  15k 2106B|   0     0 |   0     0 | 363   557 |0.55 0.73 0.55|1.0   0 2.0|   0     0 |beam.smp             216050.5%   0    0 |python2              30411  14k 431B0.2%|mysqld       203M|   0     0 |  14    7    0    8    0
Mar 10 10:57:22 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:22|  1   1  99   0   0| 800M 3690M  168M 3178M|  11k 2214B|   0     0 |   0     0 | 314   457 |0.55 0.73 0.55|1.0   0   0|   0     0 |etcd                 313720.2%   0    0 |python2              30411  14k 425B  0%|mysqld       203M|   0     0 |  14    7    0    8    0
Mar 10 10:57:23 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:23|  1   1  99   0   0| 800M 3690M  168M 3178M|7135B 2160B|   0     0 |   0     0 | 304   432 |0.55 0.73 0.55|1.0   0   0|   0     0 |etcd                 313720.2%   0    0 |python2              30411  14k 420B  0%|mysqld       203M|   0     0 |  14    7    0    8    0
Mar 10 10:57:24 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:24|  1   1  99   0   0| 800M 3690M  168M 3178M|6505B 2052B|   0    32k|   0  2.00 | 357   528 |0.50 0.71 0.55|1.0   0   0|   0     0 |beam.smp             216050.5%   0    0 |python2              30411  14k 444B0.2%|mysqld       203M|   0     0 |  14    7    0    8    0
Mar 10 10:57:25 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:25|  1   1  98   0   0| 800M 3690M  168M 3178M|6042B 2052B|   0   248k|   0  41.0 | 373   517 |0.50 0.71 0.55|1.0   0   0|   0     0 |etcd                 313720.2%   0    0 |python2              30411  14k 446B  0%|mysqld       203M|   0     0 |  14    7    0    8    0
Mar 10 10:57:26 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:26|  1   1  99   0   0| 800M 3690M  168M 3178M|8128B 2160B|   0     0 |   0     0 | 340   455 |0.50 0.71 0.55|1.0   0   0|   0     0 |beam.smp             216050.5%   0    0 |python2              30411  14k 424B0.2%|mysqld       203M|   0     0 |  14    7    0    6    0
Mar 10 10:57:27 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:27|  1   0  99   0   0| 800M 3690M  168M 3178M|5552B 2106B|   0     0 |   0     0 | 299   433 |0.50 0.71 0.55|1.0   0   0|   0     0 |etcd                 313720.5%   0    0 |python2              30411  14k 418B  0%|mysqld       203M|   0     0 |  14    7    0    6    0
Mar 10 10:57:28 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:28|  1   0  99   0   0| 800M 3690M  168M 3178M|5298B 2214B|   0     0 |   0     0 | 298   432 |0.50 0.71 0.55|1.0   0   0|   0     0 |kworker/u8:2         103  0.2%   0    0 |python2              30411  14k 418B0.2%|mysqld       203M|   0     0 |  14    7    0    6    0
Mar 10 10:57:29 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:29|  1   1  99   0   0| 800M 3690M  168M 3178M|8962B 2160B|   0    32k|   0  2.00 | 365   506 |0.46 0.70 0.54|1.0   0   0|   0     0 |systemd-journal      389  0.2%   0    0 |python2              30411  14k 444B0.2%|mysqld       203M|   0     0 |  14    7    0    6    0
Mar 10 10:57:30 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:30|  1   1  99   0   0| 800M 3690M  168M 3178M|6453B 2160B|   0     0 |   0     0 | 356   519 |0.46 0.70 0.54|1.0   0   0|   0     0 |kworker/u8:0         1285 0.2%   0    0 |python2              30411  14k 424B  0%|mysqld       203M|   0     0 |  14    7    0    6    0
Mar 10 10:57:31 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:31|  1   1  99   0   0| 800M 3690M  168M 3178M|7169B 2106B|   0     0 |   0     0 | 353   507 |0.46 0.70 0.54|1.0   0 2.0|   0     0 |beam.smp             216050.5%   0    0 |python2              30411  14k 430B  0%|mysqld       203M|   0     0 |  14    7    0    6    0
Mar 10 10:57:32 cloud-provider1-0000012634 dstat.sh[30373]: 10-03 10:57:32|  1   1  99   0   0| 800M 3690M  168M 3178M|6124B 2160B|   0     0 |   0     0 | 289   438 |0.46 0.70 0.54|1.0   0   0|   0     0 |python2              304110.2%  14k 424B|python2              30411  14k 424B0.2%|mysqld       203M|   0     0 |  14    7    0    6    0
