-- Logs begin at Thu 2020-04-16 18:02:05 UTC, end at Thu 2020-04-16 19:30:31 UTC. --
Apr 16 18:59:12 cloud-provider-iscsi-0000000303 systemd[1]: Started Devstack devstack@dstat.service.
Apr 16 18:59:12 cloud-provider-iscsi-0000000303 dstat.sh[24085]: [286B blob data]
Apr 16 18:59:12 cloud-provider-iscsi-0000000303 dstat.sh[24085]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 16 18:59:22 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:22| 18   6  70   7   0| 644M 3720M  147M 3342M|6381B 2106B|   0  8408k|   0   698 |4447    12k|0.92 0.85 0.60|  0 1.0   0|   0     0 |keystone-manage      25402 11%  50k 298k|python3.6            5903  276k 576k2.2%|mysqld       196M|   0     0 |  14    8    0    6    0
Apr 16 18:59:23 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:23| 13   6  70  11   0| 647M 3715M  148M 3343M|  14k 2214B|   0    13M|   0  1044 |5505    12k|1.01 0.87 0.61|1.0   0   0|   0     0 |mysqld               233619.0%   0    0 |keystone-manage      25402  35k  22k6.8%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 16 18:59:24 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:24| 22   5  68   4   0| 649M 3712M  148M 3344M|5414B 2106B|   0  5076k|   0   345 |4571    13k|1.01 0.87 0.61|1.0   0   0|   0     0 |keystone-manage      25402 17%  67k 372k|python3.6            5903  346k 723k2.8%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 16 18:59:25 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:25| 19   7  67   7   0| 650M 3710M  149M 3345M|6559B 2160B|   0  8688k|   0   713 |5445    14k|1.01 0.87 0.61|1.0   0   0|   0     0 |keystone-manage      25402 12%  49k 357k|python3.6            5903  339k 706k2.0%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 16 18:59:26 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:26| 18   6  72   4   0| 585M 3774M  149M 3346M|  16k 2214B|   0    14M|   0   481 |4349  8671 |1.01 0.87 0.61|1.0   0  77|   0     0 |mysqld               233614.8%   0    0 |bash                 2151   17M1898k0.8%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 16 18:59:27 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:27| 23   4  72   1   0| 643M 3716M  149M 3346M|7868B 2244B|   0  7160k|   0  76.0 |1261  1567 |1.01 0.87 0.61|1.0   0 3.0|   0     0 |keystone-manage      25482 25%  14M   0 |keystone-manage      25482  14M   0  25%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 16 18:59:28 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:28| 23   3  73   1   0| 625M 3733M  149M 3347M|8731B 2160B|   0  7052k|   0  69.0 |1109  1526 |1.01 0.88 0.61|1.0   0  11|   0     0 |keystone-manage      25495 20%  11M  37k|bash                 2151   16M  39k0.2%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 16 18:59:29 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:29| 15  14  70   1   0| 580M 3776M  149M 3348M|9353B 1944B|   0  6672k|   0   136 |2630  4059 |1.01 0.88 0.61|1.0   0 258|   0     0 |bash                 2151 2.5%  17M  56k|bash                 2151   17M  56k2.5%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 16 18:59:30 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:30| 13  22  64   0   0| 584M 3771M  149M 3349M|6399B 2160B|   0   188k|   0  16.0 |3024  6453 |1.01 0.88 0.61|1.0   0 442|   0     0 |systemd-journal      145582.2%   0    0 |bash                 2151 3626k  26k2.0%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 16 18:59:31 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:31| 37  14  49   0   0| 643M 3712M  149M 3350M|7316B 2160B|   0     0 |   0     0 |3117  4792 |1.01 0.88 0.61|2.0   0 172|   0     0 |uwsgi                26237 16%6221k  37k|uwsgi                262386910k  37k 16%|mysqld       200M|   0     0 |  14    8    0    7    0
Apr 16 18:59:32 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:32| 47   4  49   1   0| 727M 3627M  149M 3351M|6664B 2160B| 148k 4188k|5.00   191 |1204   886 |1.01 0.88 0.61|2.0   0   0|   0     0 |uwsgi                26238 25%9681k 184k|uwsgi                26237  10M 394k 25%|mysqld       200M|   0     0 |  14    8    0    7    0
Apr 16 18:59:33 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:33| 37  11  53   0   0| 752M 3600M  149M 3352M|6675B 2106B|   0     0 |   0     0 |2400  8707 |1.01 0.88 0.62|1.0   0 171|   0     0 |uwsgi                26237 14% 784k 110k|keystone-manage      265102350k  37k7.0%|mysqld       200M|   0     0 |  14    6    0    8    0
Apr 16 18:59:34 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:34| 23   3  74   0   0| 794M 3558M  149M 3352M|7694B 2214B|   0     0 |   0     0 | 641   751 |1.01 0.88 0.62|1.0   0   0|   0     0 |keystone-manage      26510 25%  11M   0 |keystone-manage      26510  11M   0  25%|mysqld       200M|   0     0 |  14    6    0    8    0
Apr 16 18:59:35 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:35| 23   3  74   0   0| 825M 3527M  149M 3352M|6985B 2106B|   0  1604k|   0  28.0 |1061  1519 |1.01 0.88 0.62|1.0   0 2.0|   0     0 |keystone-manage      26510 24%4005k  11k|keystone-manage      265104005k  11k 24%|mysqld       203M|   0     0 |  14   12    0    8    0
Apr 16 18:59:36 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:36| 21   6  73   0   0| 763M 3589M  149M 3352M|6549B 2214B|   0   268k|   0  33.0 |1102  1758 |1.01 0.88 0.62|1.0   0  53|   0     0 |openstack            26593 12%3948k  37k|bash                 2151   18M  50k0.2%|mysqld       203M|   0     0 |  14    6    0   11    0
Apr 16 18:59:37 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:37| 24   3  73   0   0| 797M 3555M  149M 3352M|5953B 2160B|   0  2768k|   0  64.0 | 879  1310 |1.01 0.88 0.62|1.0   0 2.0|   0     0 |openstack            26593 20%7297k   0 |openstack            265937297k   0  20%|mysqld       203M|   0     0 |  14   16    0   12    0
Apr 16 18:59:38 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:38| 20   5  73   2   0| 770M 3581M  149M 3352M|6559B 2160B|  72k    0 |18.0     0 |1319  2035 |1.01 0.88 0.62|1.0   0  61|   0     0 |openstack            266578.2%2037k   0 |bash                 2151   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   16    0
Apr 16 18:59:39 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:39| 23   3  74   0   0| 800M 3552M  149M 3352M|5717B 1944B|   0   804k|   0  7.00 | 751   966 |1.01 0.88 0.62|1.0   0 1.0|   0     0 |openstack            26657 25%7962k  37k|openstack            266577962k  37k 25%|mysqld       205M|   0     0 |  14   30    0   16    0
Apr 16 18:59:40 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:40| 21   7  72   0   0| 775M 3577M  149M 3352M|9426B 2160B|   0     0 |   0     0 |1326  2151 |1.01 0.88 0.62|1.0   0  99|   0     0 |openstack            267578.8%2731k   0 |bash                 2151   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   21    0
Apr 16 18:59:41 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:41| 23   3  74   0   0| 810M 3542M  149M 3352M|8077B 2160B|   0   312k|   0  6.00 | 737  1129 |1.01 0.88 0.62|1.0   0 1.0|   0     0 |openstack            26757 23%8502k  37k|openstack            267578502k  37k 23%|mysqld       205M|   0     0 |  14   32    0   23    0
Apr 16 18:59:42 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:42| 24   4  72   0   0| 794M 3557M  149M 3353M|7022B 2160B|   0  9836k|   0   137 |1196  1830 |1.01 0.88 0.62|1.0   0  22|   0     0 |openstack            26779 16%7743k  37k|bash                 2151   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   29    0
Apr 16 18:59:43 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:43| 23   3  73   1   0| 812M 3540M  149M 3353M|6983B 2160B|   0  1108k|   0  27.0 |1124  1970 |1.01 0.88 0.62|1.0   0 2.0|   0     0 |openstack            26779 16%3482k   0 |openstack            267793482k   0  16%|mysqld       205M|   0     0 |  14   30    0   37    0
Apr 16 18:59:44 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:44| 23   5  72   0   0| 807M 3544M  149M 3353M|  13k 2160B|   0  3368k|   0  58.0 |1048  1426 |1.01 0.88 0.62|1.0   0  72|   0     0 |openstack            26853 22%  10M  37k|bash                 2151   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0   37    0
Apr 16 18:59:45 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:45| 20   7  73   0   0| 775M 3577M  149M 3353M|  19k 2106B|   0     0 |   0     0 |1585  2747 |1.01 0.88 0.62|1.0   0 100|   0     0 |uwsgi                262374.5%5041B  16k|bash                 2151   11M  44k  0%|mysqld       205M|   0     0 |  14   30    0   45    0
Apr 16 18:59:46 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:46| 23   3  74   0   0| 811M 3540M  149M 3353M|8742B 2214B|   0   312k|   0  6.00 | 681   894 |1.01 0.88 0.62|1.0   0 1.0|   0     0 |openstack            26954 25%9247k  37k|openstack            269549247k  37k 25%|mysqld       205M|   0     0 |  14   30    0   46    0
Apr 16 18:59:47 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:47| 22   6  73   0   0| 795M 3556M  149M 3353M|6948B 2160B|   0  2476k|   0  31.0 |1227  2096 |1.01 0.88 0.62|1.0   0  71|   0     0 |openstack            27023 15%6596k  37k|bash                 2151   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   50    0
Apr 16 18:59:48 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:48| 24   2  73   0   0| 817M 3534M  149M 3353M|9732B 2160B|   0   332k|   0  3.00 |1046  1690 |1.01 0.89 0.62|1.0   0 2.0|   0     0 |openstack            27023 15%4652k  33B|openstack            270234652k  33B 15%|mysqld       205M|   0     0 |  14   30    0   56    0
Apr 16 18:59:49 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:49| 21   6  73   0   0| 802M 3549M  149M 3353M|9192B 1944B|   0   456k|   0  15.0 |1023  1399 |1.01 0.89 0.62|1.0   0  69|   0     0 |openstack            27096 21%7743k  37k|bash                 2151   11M  40k  0%|mysqld       205M|   0     0 |  14   30    0   56    0
Apr 16 18:59:50 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:50| 23   4  73   0   0| 771M 3580M  149M 3353M|  18k 2160B|   0   288k|   0  12.0 |1031  1722 |1.01 0.89 0.62|6.0   0  52|   0     0 |uwsgi                262384.2%2534B7793B|bash                 2151   11M  40k0.2%|mysqld       205M|   0     0 |  14   30    0   60    0
Apr 16 18:59:51 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:51| 22   4  74   0   0| 809M 3542M  149M 3353M|6474B 2202B|   0   556k|   0  19.0 | 766   966 |1.01 0.89 0.62|1.0   0  17|   0     0 |openstack            27165 25%9871k  37k|openstack            271659871k  37k 25%|mysqld       205M|   0     0 |  14   30    0   60    0
Apr 16 18:59:52 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:52| 22   5  72   1   0| 793M 3558M  149M 3353M|9094B 2148B|   0  5240k|   0   332 |1551  1840 |1.01 0.89 0.62|1.0   0  73|   0     0 |openstack            27238 11%5423k  37k|bash                 2151   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   64    0
Apr 16 18:59:53 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:53| 22   6  73   0   0| 773M 3577M  149M 3353M|7544B 2214B|   0   448k|   0  9.00 |1244  1810 |1.01 0.89 0.62|1.0   0  77|   0     0 |uwsgi                262382.0%2538B7331B|bash                 2151   11M  40k0.5%|mysqld       205M|   0     0 |  14   30    0   68    0
Apr 16 18:59:54 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:54| 23   3  73   0   0| 803M 3547M  149M 3353M|6893B 2160B|   0   408k|   0  15.0 | 705   875 |1.09 0.90 0.63|1.0   0 1.0|   0     0 |openstack            27316 25%6953k  37k|openstack            273166953k  37k 25%|mysqld       205M|   0     0 |  14   30    0   68    0
Apr 16 18:59:55 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:55| 22   5  73   0   0| 776M 3575M  149M 3353M|6706B 2160B|   0   196k|   0  3.00 |1333  2052 |1.09 0.90 0.63|1.0   0  85|   0     0 |openstack            274022.5%1351k   0 |bash                 2151   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   73    0
Apr 16 18:59:56 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:56| 24   3  74   0   0| 811M 3539M  149M 3353M|7974B 2160B|   0   448k|   0  15.0 | 721   955 |1.09 0.90 0.63|1.0   0 1.0|   0     0 |openstack            27402 25%8929k  37k|openstack            274028929k  37k 25%|mysqld       205M|   0     0 |  14   30    0   73    0
Apr 16 18:59:57 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:57| 21   6  73   0   0| 782M 3569M  149M 3353M|7306B 2160B|   0  1172k|   0  17.0 |1358  2407 |1.09 0.90 0.63|1.0   0  99|   0     0 |openstack            275027.2%2731k   0 |bash                 2151   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0   78    0
Apr 16 18:59:58 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:58| 25   2  73   0   0| 818M 3532M  149M 3353M|5797B 2160B|   0   488k|   0  11.0 | 932  1598 |1.09 0.90 0.63|1.0   0 1.0|   0     0 |openstack            27502 20%8507k  37k|openstack            275028507k  37k 20%|mysqld       205M|   0     0 |  14   30    0   83    0
Apr 16 18:59:59 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 18:59:59| 21   8  71   0   0| 797M 3553M  149M 3353M|6553B 1944B|   0   344k|   0  14.0 |1210  2051 |1.32 0.96 0.65|1.0   0 145|   0     0 |openstack            27647 18%6003k  37k|bash                 2151   11M  43k0.2%|mysqld       205M|   0     0 |  14   30    0   83    0
Apr 16 19:00:00 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:00| 24   2  73   0   0| 818M 3533M  149M 3353M|  15k 2106B|   0   340k|   0  12.0 |1318  2150 |1.32 0.96 0.65|1.0   0   0|   0     0 |openstack            27647 17%5230k   1B|openstack            276475230k   1B 17%|mysqld       205M|   0     0 |  14   30    0   92    0
Apr 16 19:00:01 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:01| 23   3  74   0   0| 802M 3548M  149M 3353M|  11k 2160B|   0   320k|   0  6.00 | 868  1075 |1.32 0.96 0.65|1.0   0  22|   0     0 |openstack            27669 21%7743k  37k|bash                 2151   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0   92    0
Apr 16 19:00:02 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:02| 23   5  72   1   0| 772M 3578M  149M 3354M|7460B 2214B|   0   420k|   0  13.0 |1217  2298 |1.32 0.96 0.65|1.0   0  69|   0     0 |uwsgi                262383.8%5161B  15k|bash                 2151   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  100    0
Apr 16 19:00:03 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:03| 23   3  74   0   0| 814M 3536M  149M 3354M|  23k 2160B|   0  1000k|   0  31.0 | 798   888 |1.32 0.96 0.65|1.0   0 3.0|   0     0 |openstack            27741 25%  10M  37k|openstack            27741  10M  37k 25%|mysqld       205M|   0     0 |  14   30    0  100    0
Apr 16 19:00:04 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:04| 20   9  71   0   0| 782M 3568M  149M 3354M|6576B 2254B|   0     0 |   0     0 |1739  3405 |1.37 0.97 0.66|1.0   0 168|   0     0 |openstack            279104.5%2037k   0 |bash                 2151   11M  46k  0%|mysqld       205M|   0     0 |  14   30    0  109    0
Apr 16 19:00:05 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:05| 24   3  74   0   0| 815M 3536M  149M 3354M|8368B 2160B|   0   312k|   0  6.00 | 760   834 |1.37 0.97 0.66|1.0   0 1.0|   0     0 |openstack            27910 25%8485k  37k|openstack            279108485k  37k 25%|mysqld       205M|   0     0 |  14   30    0  109    0
Apr 16 19:00:06 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:06| 24   3  73   0   0| 780M 3570M  149M 3354M|6185B 2160B|   0     0 |   0     0 |1427  2149 |1.37 0.97 0.66|1.0   0  21|   0     0 |openstack            279329.2%2056k   0 |bash                 2151   11M  41k0.2%|mysqld       205M|   0     0 |  14   30    0  118    0
Apr 16 19:00:07 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:07| 24   3  73   0   0| 817M 3533M  149M 3354M|6013B 2160B|   0  1256k|   0  94.0 |1050  1109 |1.37 0.97 0.66|1.0   0 3.0|   0     0 |openstack            27932 23%9169k  37k|openstack            279329169k  37k 23%|mysqld       205M|   0     0 |  14   32    0  121    0
Apr 16 19:00:08 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:08| 23   5  72   0   0| 806M 3544M  149M 3354M|9535B 2052B|   0   696k|   0  12.0 |1342  2103 |1.37 0.97 0.66|1.0   0  72|   0     0 |openstack            28006 17%7743k  37k|bash                 2151   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  126    0
Apr 16 19:00:09 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:09| 21   6  72   0   0| 771M 3579M  149M 3354M|9151B 2052B|   0   268k|   0  6.00 |1687  2689 |1.42 0.99 0.66|1.0   0  86|   0     0 |uwsgi                262373.8%6161B  19k|bash                 2151   11M  45k0.2%|mysqld       205M|   0     0 |  14   30    0  132    0
Apr 16 19:00:10 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:10| 23   5  72   0   0| 814M 3536M  149M 3354M|9228B 2160B|   0   564k|   0  21.0 |1015  1416 |1.42 0.99 0.66|1.0   0  83|   0     0 |openstack            28175 23%  10M  37k|openstack            28175  10M  37k 23%|mysqld       205M|   0     0 |  14   30    0  132    0
Apr 16 19:00:11 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:11| 23   4  73   0   0| 781M 3569M  149M 3354M|8526B 2160B|   0     0 |   0     0 |1236  1845 |1.42 0.99 0.66|1.0   0  21|   0     0 |openstack            281977.8%2056k   0 |bash                 2151   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  141    0
Apr 16 19:00:12 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:12| 24   3  73   0   0| 818M 3532M  149M 3354M|9224B 2160B|   0  4096B|   0  1.00 |1021  1313 |1.42 0.99 0.66|1.0   0 1.0|   0     0 |openstack            28197 20%9169k  37k|openstack            281979169k  37k 20%|mysqld       205M|   0     0 |  14   32    0  147    0
Apr 16 19:00:13 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:13| 23   5  72   0   0| 807M 3543M  149M 3354M|8112B 2160B|   0   312k|   0  3.00 |1171  1639 |1.42 0.99 0.66|1.0   0  72|   0     0 |openstack            28269 17%7821k  37k|bash                 2151   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  149    0
Apr 16 19:00:14 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:14| 22   6  72   0   0| 770M 3579M  149M 3354M|8772B 2160B|   0  4096B|   0  1.00 |1653  2832 |1.39 0.99 0.67|1.0 1.0  97|   0     0 |uwsgi                262384.8%4923B  15k|bash                 2151   11M  46k0.5%|mysqld       205M|   0     0 |  14   30    0  158    0
Apr 16 19:00:15 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:15| 21   6  73   0   0| 815M 3535M  149M 3354M|9034B 2160B|   0   640k|   0  13.0 |1038  1402 |1.39 0.99 0.67|1.0   0  72|   0     0 |openstack            28438 24%  10M  37k|openstack            28438  10M  37k 24%|mysqld       205M|   0     0 |  14   30    0  158    0
Apr 16 19:00:16 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:16| 23   3  73   0   0| 781M 3569M  149M 3354M|  24k 2160B|   0    48k|   0  5.00 |1424  2146 |1.39 0.99 0.67|1.0   0  21|   0     0 |openstack            284609.2%2056k   0 |bash                 2151   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  167    0
Apr 16 19:00:17 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:17| 24   3  74   0   0| 818M 3532M  149M 3354M|8312B 2160B|   0     0 |   0     0 | 860   997 |1.39 0.99 0.67|1.0   0 3.0|   0     0 |openstack            28460 24%9169k  37k|openstack            284609169k  37k 24%|mysqld       205M|   0     0 |  14   32    0  169    0
Apr 16 19:00:18 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:18| 22   7  71   1   0| 798M 3552M  149M 3354M|8393B 2052B|   0  3284k|   0  73.0 |1453  2175 |1.39 0.99 0.67|1.0   0  72|   0     0 |openstack            28534 15%5763k  37k|bash                 2151   11M  37k  0%|mysqld       205M|   0     0 |  14   30    0  173    0
Apr 16 19:00:19 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:19| 24   3  74   0   0| 820M 3530M  149M 3354M|6935B 2052B|   0     0 |   0     0 | 971  1454 |1.36 0.99 0.67|1.0   0   0|   0     0 |openstack            28534 19%5470k   0 |openstack            285345470k   0  19%|mysqld       205M|   0     0 |  14   32    0  178    0
Apr 16 19:00:20 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:20| 20   7  73   0   0| 798M 3551M  149M 3354M|7191B 2160B|   0     0 |   0     0 |1402  2253 |1.36 0.99 0.67|1.0   0 110|   0     0 |openstack            28644 13%6011k  37k|bash                 2151   11M  44k0.2%|mysqld       205M|   0     0 |  14   30    0  182    0
Apr 16 19:00:21 cloud-provider-iscsi-0000000303 dstat.sh[24085]: 16-04 19:00:21| 21   5  73   0   0| 777M 3572M  149M 3355M|8535B 2160B|   0   380k|   0  9.00 |1387  2182 |1.36 0.99 0.67|1.0   0  97|   0     0 |uwsgi                262382.0%3539B9099B|bash                 2151   11M  41k  0%|mysqld       205M|   0     0 |  14   30    0  187    0
