-- Logs begin at Mon 2020-03-30 17:41:19 UTC, end at Mon 2020-03-30 21:43:36 UTC. --
Mar 30 21:32:56 cloud-provider-iscsi-0000000080 systemd[1]: Started Devstack devstack@dstat.service.
Mar 30 21:32:56 cloud-provider-iscsi-0000000080 dstat.sh[23854]: [286B blob data]
Mar 30 21:32:56 cloud-provider-iscsi-0000000080 dstat.sh[23854]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 30 21:33:09 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:09| 15   4  72  10   0| 645M 4175M  147M 2898M|9399B 2160B|   0  8580k|   0   671 |5015    10k|0.84 0.79 0.54|1.0 1.0   0|   0     0 |keystone-manage      251648.8%  47k  31k|keystone-manage      25164  47k  31k8.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 30 21:33:10 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:10| 17   6  73   3   0| 587M 4233M  148M 2898M|9824B 2160B|   0  2884k|   0   218 |2541  4677 |0.84 0.79 0.54|2.0   0  78|   0     0 |keystone-manage      252466.8%2228k  37k|bash                 2070   17M1881k0.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 30 21:33:11 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:11| 24   3  73   0   0| 638M 4181M  148M 2898M|7486B 2160B|   0  6888k|   0  73.0 | 995  1369 |0.85 0.79 0.54|2.0   0 2.0|   0     0 |keystone-manage      25246 25%  13M   0 |keystone-manage      25246  13M   0  25%|mysqld       200M|   0     0 |  14    5    0    8    0
Mar 30 21:33:12 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:12| 24   4  72   1   0| 610M 4209M  148M 2899M|7552B 2106B|   0  8180k|   0   134 |1208  1461 |0.85 0.79 0.54|2.0   0  11|   0     0 |keystone-manage      25259 18%7996k  37k|bash                 2070   16M  39k0.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 30 21:33:13 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:13| 24   3  72   2   0| 576M 4241M  148M 2900M|8822B 2160B|   0  9212k|   0   144 |1345  1802 |0.85 0.79 0.54|2.0   0  20|   0     0 |mysqld               231360.5%   0    0 |bash                 2070   16M  39k  0%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 30 21:33:14 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:14| 10  21  69   0   0| 576M 4241M  148M 2901M|  16k 2052B|   0   252k|   0  14.0 |2688  5060 |0.85 0.79 0.54|2.0   0 437|   0     0 |bash                 2070 3.8%2408k  28k|bash                 2070 2408k  28k3.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 30 21:33:15 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:15| 16  18  65   0   0| 582M 4234M  148M 2902M|6977B 2106B|   0    24k|   0  6.00 |3324  6088 |0.85 0.79 0.54|6.0   0 287|   0     0 |systemd              1    6.8%   0    0 |bash                 2070 2293k  15k1.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 30 21:33:16 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:16| 46   9  44   1   0| 676M 4140M  148M 2902M|6993B 2160B| 128k    0 |1.00     0 |1319  1987 |0.95 0.81 0.55|3.0   0 130|   0     0 |uwsgi                26003 25%  11M  37k|uwsgi                26004  11M  37k 24%|mysqld       200M|   0     0 |  14    7    0    7    0
Mar 30 21:33:17 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:17| 47   6  46   0   0| 730M 4083M  148M 2904M|  14k 2106B|  20k  448k|4.00  51.0 |1056  4430 |0.95 0.81 0.55|3.0   0   0|   0     0 |uwsgi                26003 25%6004k 418k|uwsgi                260036004k 418k 25%|mysqld       200M|   0     0 |  14    7    0    7    0
Mar 30 21:33:18 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:18| 27  12  60   0   0| 756M 4057M  148M 2904M|9236B 2202B|   0  2888k|   0   175 |2586  4341 |0.95 0.81 0.55|2.0   0 169|   0     0 |keystone-manage      262769.8%5292k  37k|keystone-manage      262765292k  37k9.8%|mysqld       200M|   0     0 |  14    5    0    8    0
Mar 30 21:33:19 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:19| 23   3  74   1   0| 809M 4004M  148M 2904M|8296B 2214B|   0  2420k|   0   211 |1174   956 |0.95 0.81 0.55|2.0   0   0|   0     0 |keystone-manage      26276 24%  12M9143B|keystone-manage      26276  12M9143B 24%|mysqld       200M|   0     0 |  14    5    0    8    0
Mar 30 21:33:20 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:20| 22   5  73   1   0| 747M 4066M  148M 2904M|7036B 2160B|   0   624k|   0  65.0 |1384  2356 |0.95 0.81 0.55|2.0   0  54|   0     0 |openstack            263572.2%1072k   0 |bash                 2070   18M  50k  0%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 30 21:33:21 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:21| 24   3  73   0   0| 784M 4028M  148M 2904M|5894B 2160B|   0  2656k|   0  73.0 | 887  1086 |0.95 0.81 0.55|4.0   0 3.0|   0     0 |openstack            26357 25%9455k  37k|openstack            263579455k  37k 25%|mysqld       203M|   0     0 |  14    5    0   11    0
Mar 30 21:33:22 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:22| 21   4  73   2   0| 756M 4057M  148M 2904M|7806B 2106B|  72k    0 |18.0     0 |1361  2145 |0.95 0.81 0.55|4.0   0  50|   0     0 |uwsgi                260038.8% 131k9793B|bash                 2070   11M  39k0.2%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 30 21:33:23 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:23| 23   3  74   0   0| 793M 4019M  148M 2904M|6775B 2214B|   0    10M|   0   133 | 940  1025 |0.95 0.81 0.55|2.0   0  12|   0     0 |openstack            26421 24%9278k  37k|openstack            264219278k  37k 24%|mysqld       205M|   0     0 |  14   29    0   16    0
Mar 30 21:33:24 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:24| 20   7  72   0   0| 770M 4042M  148M 2904M|6468B 1944B|   0     0 |   0     0 |1263  2011 |0.95 0.81 0.55|2.0   0  99|   0     0 |openstack            265218.5%2941k  37k|bash                 2070   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   21    0
Mar 30 21:33:25 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:25| 25   2  73   0   0| 805M 4007M  148M 2905M|7773B 2160B|   0     0 |   0     0 |1008  1651 |0.95 0.81 0.55|2.0   0 1.0|   0     0 |openstack            26521 20%8203k   0 |openstack            265218203k   0  20%|mysqld       205M|   0     0 |  14   31    0   28    0
Mar 30 21:33:26 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:26| 22   4  74   0   0| 790M 4022M  148M 2905M|  16k 2160B|   0     0 |   0     0 | 878  1050 |0.96 0.82 0.55|2.0   0  22|   0     0 |openstack            26543 19%7809k  37k|bash                 2070   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   29    0
Mar 30 21:33:27 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:27| 22   5  72   0   0| 768M 4044M  148M 2905M|7064B 2106B|   0   856k|   0  29.0 |1447  2561 |0.96 0.82 0.55|2.0   0  73|   0     0 |uwsgi                260037.0% 685k  15k|bash                 2070   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 30 21:33:28 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:28| 23   4  73   1   0| 804M 4008M  148M 2905M|7276B 2214B|   0    10M|   0   375 |1470  1101 |0.96 0.82 0.55|2.0   0 1.0|   0     0 |openstack            26617 25%9073k  37k|openstack            266179073k  37k 25%|mysqld       205M|   0     0 |  14   29    0   37    0
Mar 30 21:33:29 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:29| 21   7  72   0   0| 772M 4040M  148M 2905M|6391B 2160B|   0     0 |   0     0 |1672  2760 |0.96 0.82 0.55|2.0   0 100|   0     0 |openstack            267186.8%2055k   0 |bash                 2070   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0   45    0
Mar 30 21:33:30 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:30| 22   4  74   0   0| 808M 4004M  148M 2905M|7015B 2160B|   0     0 |   0     0 | 963  1224 |0.96 0.82 0.55|2.0   0 1.0|   0     0 |openstack            26718 21%9090k  37k|openstack            267189090k  37k 21%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 30 21:33:31 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:31| 21   6  73   0   0| 794M 4017M  148M 2905M|  10k 2160B|   0     0 |   0     0 |1037  1369 |0.96 0.82 0.56|3.0   0  70|   0     0 |openstack            26787 20%7740k  37k|bash                 2070   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   50    0
Mar 30 21:33:32 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:32| 22   5  73   0   0| 764M 4048M  148M 2905M|6591B 2106B|   0   412k|   0  9.00 |1243  1811 |0.96 0.82 0.56|3.0   0  44|   0     0 |uwsgi                260047.2% 683k  12k|bash                 2070   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 30 21:33:33 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:33| 22   5  73   0   0| 806M 4006M  148M 2905M|5785B 2106B|   0  1624k|   0  60.0 | 912   977 |0.96 0.82 0.56|2.0   0  28|   0     0 |openstack            26860 24%  10M  37k|openstack            26860  10M  37k 24%|mysqld       205M|   0     0 |  14   29    0   56    0
Mar 30 21:33:34 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:34| 21   6  73   0   0| 780M 4031M  148M 2905M|5788B 1998B|   0   416k|   0  12.0 |1326  1943 |0.96 0.82 0.56|3.0   0  69|   0     0 |openstack            269299.8%3947k  37k|bash                 2070   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   60    0
Mar 30 21:33:35 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:35| 21   6  73   0   0| 765M 4047M  148M 2905M|6375B 2214B|   0   332k|   0  9.00 |1062  1607 |0.96 0.82 0.56|2.0   0  56|   0     0 |uwsgi                260041.5%2541B7333B|bash                 2070   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 30 21:33:36 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:36| 22   4  74   0   0| 804M 4008M  148M 2905M|6944B 2160B|   0   572k|   0  21.0 | 836   943 |0.96 0.82 0.56|2.0   0  17|   0     0 |openstack            27002 24%9619k  37k|openstack            270029619k  37k 24%|mysqld       205M|   0     0 |  14   29    0   64    0
Mar 30 21:33:37 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:37| 20   7  73   0   0| 782M 4029M  148M 2905M|8750B 2160B|   0   176k|   0  3.00 |1195  1715 |0.96 0.82 0.56|2.0   0  78|   0     0 |openstack            270809.8%3968k  37k|bash                 2070   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   68    0
Mar 30 21:33:38 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:38| 22   4  74   0   0| 812M 4000M  148M 2905M|5823B 2244B|   0  1044k|   0  4.00 | 893  1223 |0.96 0.82 0.56|1.0 1.0   0|   0     0 |openstack            27080 20%7190k  33B|openstack            270807190k  33B 20%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 30 21:33:39 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:39| 21   6  73   0   0| 798M 4013M  148M 2905M|6287B 2160B|   0   264k|   0  7.00 |1048  1461 |0.96 0.82 0.56|3.0   0  86|   0     0 |openstack            27166 18%7739k  37k|bash                 2070   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   73    0
Mar 30 21:33:40 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:40| 23   3  74   0   0| 765M 4047M  148M 2905M|5806B 2106B|   0   204k|   0  3.00 |1063  1606 |0.96 0.82 0.56|3.0   0  39|   0     0 |uwsgi                260033.2%2483B7337B|bash                 2070   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 30 21:33:41 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:41| 23   4  73   0   0| 805M 4006M  148M 2905M|4944B 2106B|   0   560k|   0  19.0 | 834  1204 |0.97 0.83 0.56|3.0   0  59|   0     0 |openstack            27264 23%  10M  37k|openstack            27264  10M  37k 23%|mysqld       205M|   0     0 |  14   29    0   78    0
Mar 30 21:33:42 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:42| 21   7  71   0   0| 778M 4034M  148M 2905M|  14k 2268B|   0   412k|   0  20.0 |1520  2658 |0.97 0.83 0.56|2.0   0 146|   0     0 |openstack            274116.8%2269k   0 |bash                 2070   11M  43k0.5%|mysqld       205M|   0     0 |  14   29    0   83    0
Mar 30 21:33:43 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:43| 23   4  73   0   0| 814M 3998M  148M 2905M|6592B 1998B|   0   816k|   0  11.0 |1037  1496 |0.97 0.83 0.56|2.0   0 1.0|   0     0 |openstack            27411 20%8875k  37k|openstack            274118875k  37k 20%|mysqld       205M|   0     0 |  14   31    0   89    0
Mar 30 21:33:44 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:44| 23   4  73   0   0| 798M 4013M  148M 2906M|8000B 2052B|   0   372k|   0  6.00 |1035  1369 |0.97 0.83 0.56|2.0   0  22|   0     0 |openstack            27433 19%7740k  37k|bash                 2070   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   92    0
Mar 30 21:33:45 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:45| 23   5  72   0   0| 777M 4034M  148M 2906M|7529B 2214B|   0   324k|   0  11.0 |1325  2234 |0.97 0.83 0.56|2.0   0  71|   0     0 |openstack            275055.2%1964k   0 |bash                 2070   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 30 21:33:46 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:46| 23   3  74   0   0| 810M 4001M  148M 2906M|  20k 2106B|   0   972k|   0  28.0 | 722   810 |0.97 0.83 0.56|3.0   0 1.0|   0     0 |openstack            27505 25%9065k  37k|openstack            275059065k  37k 25%|mysqld       205M|   0     0 |  14   29    0  100    0
Mar 30 21:33:47 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:47| 21   8  71   0   0| 778M 4034M  148M 2906M|7831B 2214B|   0     0 |   0     0 |1826  3347 |0.97 0.83 0.56|3.0   0 168|   0     0 |openstack            276746.2%2055k   0 |bash                 2070   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  109    0
Mar 30 21:33:48 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:48| 24   3  73   0   0| 814M 3997M  148M 2906M|7314B 2160B|   0     0 |   0     0 | 948  1363 |0.97 0.83 0.56|2.0   0 1.0|   0     0 |openstack            27674 21%9089k  37k|openstack            276749089k  37k 21%|mysqld       205M|   0     0 |  14   31    0  115    0
Mar 30 21:33:49 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:49| 22   5  73   0   0| 793M 4018M  148M 2906M|5838B 2160B|   0   876k|   0  89.0 |1223  1551 |0.97 0.83 0.56|2.0   0  22|   0     0 |openstack            27696 18%6390k  37k|bash                 2070   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  118    0
Mar 30 21:33:50 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:50| 24   3  74   0   0| 811M 4000M  148M 2906M|8403B 2160B|   0   420k|   0  6.00 |1118  1716 |0.97 0.83 0.56|2.0   0   0|   0     0 |openstack            27696 19%4745k   0 |openstack            276964745k   0  19%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 30 21:33:51 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:51| 22   5  72   0   0| 812M 3999M  148M 2906M|  10k 2160B|   0   416k|   0  10.0 | 919  1338 |0.97 0.83 0.57|3.0   0  72|   0     0 |openstack            27768 23%  11M  37k|bash                 2070   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  126    0
Mar 30 21:33:52 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:52| 20  10  71   0   0| 777M 4034M  148M 2906M|7943B 2160B|   0     0 |   0     0 |1890  3389 |0.97 0.83 0.57|2.0   0 170|   0     0 |openstack            279395.0%1927k   0 |bash                 2070   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  135    0
Mar 30 21:33:53 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:53| 23   3  74   0   0| 814M 3997M  148M 2906M|  16k 1998B|   0   684k|   0  19.0 |1013  1396 |0.97 0.83 0.57|2.0   0 1.0|   0     0 |openstack            27939 21%9217k  37k|openstack            279399217k  37k 21%|mysqld       205M|   0     0 |  14   31    0  137    0
Mar 30 21:33:54 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:54| 22   5  73   0   0| 797M 4014M  148M 2906M|8859B 2106B|   0   464k|   0  3.00 |1199  1669 |0.97 0.83 0.57|3.0   0  22|   0     0 |openstack            27961 17%7739k  37k|bash                 2070   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 30 21:33:55 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:55| 23   5  72   0   0| 777M 4034M  148M 2906M|8066B 2160B|   0   304k|   0  3.00 |1244  2055 |0.97 0.83 0.57|2.0   0  71|   0     0 |uwsgi                260043.0%5177B  15k|bash                 2070   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 30 21:33:56 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:56| 23   3  74   0   0| 809M 4001M  148M 2906M|7426B 2160B|   0   408k|   0  15.0 | 772   794 |0.97 0.84 0.57|2.0   0 1.0|   0     0 |openstack            28033 25%8293k  37k|openstack            280338293k  37k 25%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 30 21:33:57 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:57| 22   6  71   0   0| 777M 4033M  148M 2906M|8962B 2254B|   0     0 |   0     0 |1823  3230 |0.97 0.84 0.57|2.0   0 168|   0     0 |uwsgi                260033.5%6175B  19k|bash                 2070   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 30 21:33:58 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:58| 23   3  74   0   0| 813M 3997M  148M 2906M|6597B 2160B|   0   296k|   0  5.00 | 749   877 |0.97 0.84 0.57|2.0   0 1.0|   0     0 |openstack            28202 24%9198k  37k|openstack            282029198k  37k 24%|mysqld       205M|   0     0 |  14   31    0  160    0
Mar 30 21:33:59 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:33:59| 24   3  73   0   0| 792M 4018M  148M 2906M|7635B 2160B|   0  2692k|   0   109 |1400  1930 |0.97 0.84 0.57|1.0   0  22|   0     0 |openstack            28224 15%5932k  37k|bash                 2070   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 30 21:34:00 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:34:00| 25   2  73   0   0| 812M 3998M  148M 2906M|8574B 2160B|   0   340k|   0  8.00 |1162  1710 |0.97 0.84 0.57|1.0   0   0|   0     0 |openstack            28224 18%5203k   0 |openstack            282245203k   0  18%|mysqld       205M|   0     0 |  14   29    0  175    0
Mar 30 21:34:01 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:34:01| 21   6  72   0   0| 808M 4002M  148M 2907M|  18k 2160B|   0   324k|   0  11.0 |1034  1452 |0.98 0.84 0.57|2.0   0  72|   0     0 |openstack            28296 23%9962k  37k|bash                 2070   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 30 21:34:02 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:34:02| 20   8  72   0   0| 773M 4037M  148M 2907M|8542B 2160B|   0     0 |   0     0 |1775  2872 |0.98 0.84 0.57|3.0   0 111|   0     0 |uwsgi                260044.0%4909B  15k|bash                 2070   11M  44k  0%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 30 21:34:03 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:34:03| 23   4  73   0   0| 809M 4001M  148M 2907M|  13k 2052B|   0   612k|   0  20.0 | 798   882 |0.98 0.84 0.57|2.0   0 1.0|   0     0 |openstack            28408 25%8995k  37k|openstack            284088995k  37k 25%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 30 21:34:04 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:34:04| 20   8  73   0   0| 783M 4027M  148M 2907M|7814B 2052B|   0   172k|   0  4.00 |1288  1955 |0.98 0.84 0.57|2.0   0  98|   0     0 |openstack            285068.8%3657k  37k|bash                 2070   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  187    0
Mar 30 21:34:05 cloud-provider-iscsi-0000000080 dstat.sh[23854]: 30-03 21:34:05| 24   3  73   0   0| 814M 3996M  148M 2907M|7595B 2160B|   0     0 |   0     0 | 905  1167 |0.98 0.84 0.57|2.0   0   0|   0     0 |openstack            28506 20%7492k  33B|openstack            285067492k  33B 20%|mysqld       205M|   0     0 |  14   29    0  192    0
