-- Logs begin at Wed 2020-04-22 15:06:38 UTC, end at Wed 2020-04-22 17:12:24 UTC. --
Apr 22 16:40:51 cloud-provider-iscsi-0000000364 systemd[1]: Started Devstack devstack@dstat.service.
Apr 22 16:40:51 cloud-provider-iscsi-0000000364 dstat.sh[23785]: [286B blob data]
Apr 22 16:40:51 cloud-provider-iscsi-0000000364 dstat.sh[23785]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 22 16:41:01 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:01| 15   6  70  10   0| 639M 3724M  145M 3346M|6675B 2160B|   0  6528k|   0   542 |4852    11k|1.00 0.74 0.51|1.0   0   0|   0     0 |keystone-manage      251028.2%  39k 292k|python3.6            5859  274k 572k2.0%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 22 16:41:02 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:02|  4   5  60  32   0| 641M 3722M  145M 3347M|6732B 2160B|   0    89M|   0  1207 |2603  3059 |1.00 0.74 0.51|  0 1.0 2.0|   0     0 |kworker/u8:1         1298 2.5%   0    0 |keystone-manage      25102  11k6647B2.0%|mysqld       197M|   0     0 |  14    7    0    6    0
Apr 22 16:41:03 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:03| 10   4  71  14   0| 642M 3719M  146M 3347M|  15k 2160B|   0  8704k|   0   715 |4483  7099 |1.08 0.76 0.52|1.0   0   0|   0     0 |mysqld               230586.8%   0    0 |keystone-manage      25102  25k  16k5.0%|mysqld       198M|   0     0 |  14    7    0    6    0
Apr 22 16:41:04 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:04| 14   6  71   9   0| 644M 3716M  146M 3348M|8434B 2052B|   0  5624k|   0   450 |4617  9800 |1.08 0.76 0.52|1.0   0   0|   0     0 |keystone-manage      251029.2%  30k 347k|python3.6            5859  337k 702k2.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 22 16:41:05 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:05| 19   5  70   6   0| 645M 3714M  146M 3349M|5988B 2160B|   0  5276k|   0   369 |5731    12k|1.08 0.76 0.52|1.0   0   0|   0     0 |keystone-manage      25102 14%  65k 369k|python3.6            5859  344k 718k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 22 16:41:06 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:06| 13   5  70  12   0| 646M 3712M  147M 3349M|6504B 2160B|   0  8448k|   0   669 |3648  9111 |1.08 0.76 0.52|  0 1.0   0|   0     0 |keystone-manage      251027.8%  42k  28k|keystone-manage      25102  42k  28k7.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 22 16:41:07 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:07| 19   6  71   4   0| 587M 3771M  147M 3349M|  17k 2160B|   0  3604k|   0   265 |2256  5518 |1.08 0.76 0.52|1.0   0  78|   0     0 |keystone-manage      251827.2%2247k  37k|bash                 2111   17M1898k1.0%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 22 16:41:08 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:08| 24   3  71   3   0| 631M 3726M  147M 3350M|7872B 2160B|   0  6888k|   0  74.0 | 849  1300 |1.08 0.76 0.52|1.0   0   0|   0     0 |keystone-manage      25182 25%  12M   0 |keystone-manage      25182  12M   0  25%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 22 16:41:09 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:09| 22   5  69   4   0| 607M 3750M  147M 3350M|9291B 2052B|   0  7184k|   0  69.0 |1024  1514 |1.08 0.76 0.52|1.0   0  11|   0     0 |keystone-manage      25193 17%7586k  37k|bash                 2111   16M  39k  0%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 22 16:41:10 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:10| 22   5  71   2   0| 576M 3779M  147M 3352M|7439B 2160B|   0  6500k|   0   135 |1448  2064 |1.08 0.76 0.52|1.0   0  55|   0     0 |bash                 2111 0.5%  16M  42k|bash                 2111   16M  42k0.5%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 22 16:41:11 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:11| 10  23  68   0   0| 576M 3778M  147M 3353M|6923B 2160B|   0   212k|   0  13.0 |2865  5484 |1.08 0.76 0.52|1.0   0 482|   0     0 |bash                 2111 3.2%2939k  31k|bash                 2111 2939k  31k3.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 22 16:41:12 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:12| 20  18  62   0   0| 598M 3756M  147M 3353M|8392B 2106B|   0    16k|   0  4.00 |3904  8278 |1.08 0.76 0.52|3.0   0 257|   0     0 |systemd              1    7.2%   0    0 |bash                 2111 1775k  13k1.2%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 22 16:41:13 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:13| 46   8  45   1   0| 681M 3673M  147M 3354M|  11k 2214B| 128k 3956k|1.00   171 |1466  1570 |1.15 0.78 0.53|2.0   0  80|   0     0 |uwsgi                25937 25%  11M  37k|uwsgi                25937  11M  37k 25%|mysqld       201M|   0     0 |  14    7    0    7    0
Apr 22 16:41:14 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:14| 45   6  47   1   0| 731M 3621M  147M 3356M|7701B 2052B|  20k  312k|4.00  39.0 |2137  6288 |1.15 0.78 0.53|2.0   0   0|   0     0 |uwsgi                25937 24%5569k 510k|uwsgi                259375569k 510k 24%|mysqld       201M|   0     0 |  14    7    0    7    0
Apr 22 16:41:15 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:15| 29  10  61   0   0| 752M 3599M  147M 3356M|8723B 2160B|   0    32k|   0  2.00 |2553  4340 |1.15 0.78 0.53|1.0   0 175|   0     0 |keystone-manage      26211 11%3772k  37k|keystone-manage      262113772k  37k 11%|mysqld       201M|   0     0 |  14    5    0    8    0
Apr 22 16:41:16 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:16| 23   3  73   0   0| 804M 3547M  147M 3356M|9388B 2160B|   0  1296k|   0  4.00 | 719   782 |1.15 0.78 0.53|1.0   0   0|   0     0 |keystone-manage      26211 25%  12M   0 |keystone-manage      26211  12M   0  25%|mysqld       201M|   0     0 |  14    5    0    8    0
Apr 22 16:41:17 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:17| 22   5  72   1   0| 745M 3605M  147M 3356M|  15k 2106B|   0   676k|   0  66.0 |1411  2321 |1.15 0.78 0.53|1.0   0  54|   0     0 |mysqld               230581.5%   0    0 |bash                 2111   18M  50k0.2%|mysqld       203M|   0     0 |  14    5    0   11    0
Apr 22 16:41:18 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:18| 23   4  73   0   0| 790M 3561M  147M 3356M|6817B 2106B|   0  9180k|   0   114 | 740   753 |1.38 0.84 0.55|1.0   0 1.0|   0     0 |openstack            26297 25%  10M  37k|openstack            26297  10M  37k 25%|mysqld       203M|   0     0 |  14   11    0   12    0
Apr 22 16:41:19 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:19| 21   3  73   3   0| 755M 3595M  147M 3356M|  10k 2160B|  72k    0 |18.0     0 |1330  1969 |1.38 0.84 0.55|2.0   0  20|   0     0 |uwsgi                259379.0% 129k8816B|bash                 2111   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 22 16:41:20 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:20| 21   6  73   0   0| 798M 3553M  147M 3356M|6340B 2160B|   0  1964k|   0  21.0 | 871  1149 |1.38 0.84 0.55|1.0   0  42|   0     0 |openstack            26359 24%  10M  37k|openstack            26359  10M  37k 24%|mysqld       205M|   0     0 |  14   29    0   16    0
Apr 22 16:41:21 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:21| 22   6  72   0   0| 783M 3568M  147M 3356M|8137B 2202B|   0     0 |   0     0 |1196  2102 |1.38 0.84 0.55|1.0   0 100|   0     0 |openstack            26459 12%5684k  37k|bash                 2111   11M  41k0.5%|mysqld       205M|   0     0 |  14   29    0   21    0
Apr 22 16:41:22 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:22| 24   3  72   0   0| 758M 3592M  147M 3357M|7935B 2160B|   0  4624k|   0  96.0 |1307  2403 |1.38 0.84 0.55|2.0   0  19|   0     0 |uwsgi                259372.8%  59k  16k|bash                 2111   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   29    0
Apr 22 16:41:23 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:23| 22   5  73   0   0| 795M 3555M  147M 3357M|7164B 2106B|   0  2868k|   0  30.0 | 798   867 |1.51 0.87 0.56|1.0   0 5.0|   0     0 |openstack            26483 25%9008k  37k|openstack            264838955k  37k 25%|mysqld       205M|   0     0 |  14   29    0   29    0
Apr 22 16:41:24 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:24| 23   6  71   0   0| 769M 3581M  147M 3357M|5810B 2106B|   0   380k|   0  9.00 |1373  2456 |1.51 0.87 0.56|1.0   0  73|   0     0 |uwsgi                259376.8% 685k  15k|bash                 2111   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0   38    0
Apr 22 16:41:25 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:25| 23   4  73   0   0| 805M 3545M  147M 3357M|8682B 2148B|   0   372k|   0  12.0 | 763   782 |1.51 0.87 0.56|1.0   0 1.0|   0     0 |openstack            26557 25%9171k  37k|openstack            265579171k  37k 25%|mysqld       205M|   0     0 |  14   29    0   38    0
Apr 22 16:41:26 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:26| 21   8  72   0   0| 772M 3578M  147M 3357M|8856B 2214B|   0     0 |   0     0 |1702  2863 |1.51 0.87 0.56|1.0   0 100|   0     0 |openstack            266586.8%2056k   0 |bash                 2111   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0   46    0
Apr 22 16:41:27 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:27| 24   3  72   0   0| 809M 3541M  147M 3357M|  11k 2052B|   0   640k|   0  20.0 | 905  1268 |1.51 0.87 0.56|2.0   0 1.0|   0     0 |openstack            26658 22%9178k  37k|openstack            266589178k  37k 22%|mysqld       205M|   0     0 |  14   31    0   50    0
Apr 22 16:41:28 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:28| 22   6  73   0   0| 795M 3555M  147M 3357M|  11k 2106B|   0  1060k|   0  44.0 |1093  1350 |1.47 0.88 0.56|1.0   0  69|   0     0 |openstack            26727 18%7743k  37k|bash                 2111   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   51    0
Apr 22 16:41:29 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:29| 24   3  73   0   0| 809M 3541M  147M 3357M|9603B 2214B|   0   388k|   0  3.00 | 987  1582 |1.47 0.88 0.56|1.0   0 2.0|   0     0 |uwsgi                259386.8% 684k  12k|bash                 26684  11M  37k0.2%|mysqld       205M|   0     0 |  14   29    0   57    0
Apr 22 16:41:30 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:30| 22   6  73   0   0| 801M 3548M  147M 3357M|7677B 2160B|   0   288k|   0  6.00 | 934  1230 |1.47 0.88 0.56|1.0   0  69|   0     0 |openstack            26798 22%8408k  37k|bash                 2111   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0   57    0
Apr 22 16:41:31 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:31| 21   7  72   0   0| 776M 3574M  147M 3357M|  16k 2160B|   0   244k|   0  8.00 |1237  1837 |1.47 0.88 0.56|1.0   0  68|   0     0 |openstack            268674.5%2037k   0 |bash                 2111   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   62    0
Apr 22 16:41:32 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:32| 24   3  73   0   0| 813M 3537M  147M 3357M|5917B 1998B|   0   532k|   0  15.0 | 972  1262 |1.47 0.88 0.56|1.0   0 3.0|   0     0 |openstack            26867 23%9201k  37k|openstack            268679201k  37k 23%|mysqld       205M|   0     0 |  14   29    0   65    0
Apr 22 16:41:33 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:33| 22   5  73   0   0| 802M 3547M  147M 3357M|  14k 2214B|   0  4944k|   0   318 |1502  1272 |1.43 0.88 0.56|1.0   0  73|   0     0 |openstack            26942 21%8820k  37k|bash                 2111   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   65    0
Apr 22 16:41:34 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:34| 21   7  72   0   0| 782M 3568M  147M 3357M|  11k 2106B|   0   408k|   0  10.0 |1265  1869 |1.43 0.88 0.56|2.0   0  78|   0     0 |openstack            27020 11%3905k  37k|bash                 2111   11M  40k0.2%|mysqld       205M|   0     0 |  14   29    0   69    0
Apr 22 16:41:35 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:35| 24   3  72   0   0| 814M 3535M  147M 3357M|  10k 2214B|   0   924k|   0  27.0 | 983  1378 |1.43 0.88 0.56|1.0   0   0|   0     0 |openstack            27020 22%7343k  33B|openstack            270207343k  33B 22%|mysqld       205M|   0     0 |  14   29    0   74    0
Apr 22 16:41:36 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:36| 21   6  73   0   0| 801M 3549M  147M 3357M|7017B 2052B|   0     0 |   0     0 |1014  1321 |1.43 0.88 0.56|2.0   0  86|   0     0 |openstack            27106 21%8172k  37k|bash                 2111   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   74    0
Apr 22 16:41:37 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:37| 21   6  73   0   0| 782M 3568M  147M 3357M|7948B 2106B|   0   304k|   0  3.00 |1355  2290 |1.43 0.88 0.56|2.0   0  98|   0     0 |openstack            272047.8%3846k  37k|bash                 2111   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0   79    0
Apr 22 16:41:38 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:38| 25   3  72   0   0| 815M 3535M  147M 3357M|9120B 2214B|   0  1424k|   0  23.0 |1155  1575 |1.39 0.88 0.57|1.0   0   0|   0     0 |openstack            27204 19%7392k  33B|openstack            272047392k  33B 19%|mysqld       205M|   0     0 |  14   29    0   84    0
Apr 22 16:41:39 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:39| 21   8  71   0   0| 801M 3548M  147M 3357M|8097B 2160B|   0   432k|   0  13.0 |1248  1979 |1.39 0.88 0.57|1.0   0 145|   0     0 |openstack            27349 18%7743k  37k|bash                 2111   11M  43k0.2%|mysqld       205M|   0     0 |  14   29    0   84    0
Apr 22 16:41:40 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:40| 23   4  73   0   0| 776M 3573M  147M 3357M|7398B 2160B|   0   312k|   0  6.00 |1209  1966 |1.39 0.88 0.57|1.0   0  21|   0     0 |openstack            273714.2%1926k   0 |bash                 2111   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0   93    0
Apr 22 16:41:41 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:41| 23   3  73   0   0| 806M 3543M  147M 3357M|8333B 2106B|   0   364k|   0  13.0 | 756   801 |1.39 0.88 0.57|1.0   0 1.0|   0     0 |openstack            27371 25%8037k  37k|openstack            273718037k  37k 25%|mysqld       205M|   0     0 |  14   29    0   93    0
Apr 22 16:41:42 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:42| 23   6  71   0   0| 778M 3571M  147M 3358M|6404B 2106B|   0   292k|   0  9.00 |1299  2133 |1.39 0.88 0.57|1.0   0  73|   0     0 |openstack            274457.0%2257k   0 |bash                 2111   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  101    0
Apr 22 16:41:43 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:43| 24   3  73   0   0| 815M 3534M  147M 3358M|7366B 2160B|   0   444k|   0  13.0 | 968  1391 |1.36 0.88 0.57|1.0   0 1.0|   0     0 |openstack            27445 22%8976k  37k|openstack            274458976k  37k 22%|mysqld       205M|   0     0 |  14   31    0  107    0
Apr 22 16:41:44 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:44| 20   9  71   0   0| 795M 3554M  147M 3358M|  14k 2160B|   0   208k|   0  6.00 |1543  2525 |1.36 0.88 0.57|1.0   0 169|   0     0 |openstack            27614 13%6011k  37k|bash                 2111   11M  46k  0%|mysqld       205M|   0     0 |  14   29    0  110    0
Apr 22 16:41:45 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:45| 24   3  72   0   0| 767M 3582M  147M 3358M|6349B 2052B|   0   768k|   0  20.0 |1308  1979 |1.36 0.88 0.57|1.0   0  21|   0     0 |uwsgi                259383.2%6161B  19k|bash                 2111   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  119    0
Apr 22 16:41:46 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:46| 24   3  73   0   0| 806M 3543M  147M 3358M|7300B 2160B|   0   280k|   0  5.00 | 725   776 |1.36 0.88 0.57|1.0   0 1.0|   0     0 |openstack            27636 25%9541k  37k|openstack            276369541k  37k 25%|mysqld       205M|   0     0 |  14   29    0  119    0
Apr 22 16:41:47 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:47| 24   5  71   0   0| 787M 3562M  147M 3358M|6081B 2160B|   0   280k|   0  11.0 |1221  2051 |1.36 0.88 0.57|2.0   0  72|   0     0 |openstack            27708 10%4312k  37k|bash                 2111   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  124    0
Apr 22 16:41:48 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:48| 24   3  72   0   0| 816M 3533M  147M 3358M|7546B 2160B|   0   668k|   0  22.0 | 870  1215 |1.25 0.87 0.57|1.0   0   0|   0     0 |openstack            27708 21%6921k   0 |openstack            277086921k   0  21%|mysqld       205M|   0     0 |  14   31    0  129    0
Apr 22 16:41:49 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:49| 20  10  70   0   0| 789M 3559M  147M 3358M|7201B 2160B|   0  1644k|   0  93.0 |1696  2454 |1.25 0.87 0.57|1.0   0 169|   0     0 |openstack            27877 12%4856k  37k|bash                 2111   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  133    0
Apr 22 16:41:50 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:50| 24   4  72   0   0| 768M 3581M  147M 3358M|6885B 2254B|   0     0 |   0     0 |1071  1641 |1.25 0.87 0.57|1.0   0 1.0|   0     0 |uwsgi                259373.0%4923B  15k|bash                 2111   11M  40k  0%|mysqld       205M|   0     0 |  14   29    0  142    0
Apr 22 16:41:51 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:51| 23   4  74   0   0| 809M 3539M  147M 3358M|  14k 2052B|   0     0 |   0     0 | 811   990 |1.25 0.87 0.57|1.0   0  21|   0     0 |openstack            27899 24%  10M  37k|openstack            27899  10M  37k 24%|mysqld       205M|   0     0 |  14   29    0  142    0
Apr 22 16:41:52 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:52| 23   7  71   0   0| 781M 3567M  147M 3358M|5767B 2106B|   0   412k|   0  3.00 |1260  2056 |1.25 0.87 0.57|1.0   0  73|   0     0 |openstack            279738.5%2543k   0 |bash                 2111   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  150    0
Apr 22 16:41:53 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:53| 23   3  73   0   0| 816M 3533M  147M 3358M|8010B 2160B|   0   408k|   0  14.0 | 717   721 |1.23 0.87 0.57|2.0   0 1.0|   0     0 |openstack            27973 25%8687k  37k|openstack            279738687k  37k 25%|mysqld       205M|   0     0 |  14   31    0  151    0
Apr 22 16:41:54 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:54| 20   9  71   0   0| 782M 3566M  147M 3358M|  17k 2160B|   0  2112k|   0  52.0 |1886  2843 |1.23 0.87 0.57|1.0   0 169|   0     0 |openstack            281428.8%3013k  37k|bash                 2111   11M  46k0.2%|mysqld       205M|   0     0 |  14   29    0  159    0
Apr 22 16:41:55 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:55| 25   2  73   0   0| 816M 3532M  147M 3358M|9658B 2052B|   0     0 |   0     0 | 930  1282 |1.23 0.87 0.57|1.0   0   0|   0     0 |openstack            28142 19%8220k   0 |openstack            281428220k   0  19%|mysqld       205M|   0     0 |  14   31    0  164    0
Apr 22 16:41:56 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:56| 24   3  73   0   0| 800M 3548M  147M 3358M|8495B 2214B|   0     0 |   0     0 | 891  1261 |1.23 0.87 0.57|1.0   0  22|   0     0 |openstack            28164 19%7743k  37k|bash                 2111   11M  41k0.2%|mysqld       205M|   0     0 |  14   29    0  166    0
Apr 22 16:41:57 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:57| 24   4  72   0   0| 779M 3569M  147M 3358M|6796B 2160B|   0   372k|   0  9.00 |1268  2189 |1.23 0.87 0.57|1.0   0  71|   0     0 |openstack            282365.5%2037k   0 |bash                 2111   11M  37k  0%|mysqld       205M|   0     0 |  14   29    0  174    0
Apr 22 16:41:58 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:58| 24   3  73   0   0| 816M 3532M  147M 3358M|7067B 2106B|   0   352k|   0  12.0 | 764   950 |1.23 0.87 0.57|1.0   0 1.0|   0     0 |openstack            28236 24%9196k  37k|openstack            282369196k  37k 24%|mysqld       205M|   0     0 |  14   31    0  176    0
Apr 22 16:41:59 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:41:59| 21   7  72   0   0| 795M 3553M  147M 3358M|7126B 2214B|   0     0 |   0     0 |1411  2408 |1.21 0.87 0.57|1.0   0 110|   0     0 |openstack            28346 13%6065k  37k|bash                 2111   11M  44k0.2%|mysqld       205M|   0     0 |  14   29    0  183    0
Apr 22 16:42:00 cloud-provider-iscsi-0000000364 dstat.sh[23785]: 22-04 16:42:00| 23   4  73   0   0| 767M 3581M  147M 3358M|6750B 1998B|   0   776k|   0  24.0 |1012  1527 |1.21 0.87 0.57|1.0   0  28|   0     0 |uwsgi                259381.8%3539B9099B|bash                 2111   11M  41k  0%|mysqld       205M|   0     0 |  14   29    0  188    0
