-- Logs begin at Mon 2020-03-16 21:57:01 UTC, end at Tue 2020-03-17 04:17:17 UTC. --
Mar 17 03:45:17 cloud-provider1-0000016698 systemd[1]: Started Devstack devstack@dstat.service.
Mar 17 03:45:17 cloud-provider1-0000016698 dstat.sh[30404]: [286B blob data]
Mar 17 03:45:17 cloud-provider1-0000016698 dstat.sh[30404]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 17 03:46:16 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:16| 23   3  73   0   0| 782M 3697M  170M 3187M|5742B 2160B|   0    72k|   0  6.00 |1206  1923 |0.90 0.75 0.55|1.0   0  21|   0     0 |openstack            2120 3.2%1959k   0 |bash                 2051   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 17 03:46:17 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:17| 23   3  74   0   0| 820M 3659M  170M 3187M|5775B 2106B|   0   320k|   0  15.0 | 768   901 |0.90 0.75 0.55|1.0   0 2.0|   0     0 |openstack            2120  24%9407k  73k|openstack            2120 9407k  73k 24%|mysqld       205M|   0     0 |  14   31    0  142    0
Mar 17 03:46:18 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:18| 22   5  72   0   0| 801M 3678M  170M 3187M|5905B 2214B|   0    36k|   0  3.00 |1401  2144 |0.90 0.75 0.55|1.0   0  73|   0     0 |openstack            2193  14%6026k  73k|bash                 2051   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 17 03:46:19 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:19| 23   3  74   0   0| 822M 3657M  170M 3187M|7797B 1944B|   0     0 |   0     0 |1057  1507 |0.91 0.75 0.56|1.0   0   0|   0     0 |openstack            2193  20%5352k   0 |openstack            2193 5352k   0  20%|mysqld       205M|   0     0 |  14   31    0  155    0
Mar 17 03:46:20 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:20| 20   9  71   0   0| 796M 3683M  170M 3187M|7443B 2106B|   0     0 |   0     0 |1528  2569 |0.91 0.75 0.56|1.0   0 170|   0     0 |openstack            2363  13%4918k  73k|bash                 2051   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 17 03:46:21 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:21| 24   3  73   0   0| 823M 3656M  170M 3187M|8331B 2214B|   0  2632k|   0  58.0 |1295  1866 |0.91 0.75 0.56|2.0   0   0|   0     0 |openstack            2363  18%6459k   1B|openstack            2363 6459k   1B 18%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 17 03:46:22 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:22| 23   3  74   0   0| 816M 3663M  170M 3187M|8188B 2106B|   0     0 |   0     0 | 861  1094 |0.91 0.75 0.56|1.0   0  23|   0     0 |openstack            2386  22%  10M  73k|bash                 2051   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  167    0
Mar 17 03:46:23 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:23| 22   6  72   0   0| 794M 3684M  170M 3187M|8915B 2214B|   0   236k|   0  20.0 |1323  2325 |0.91 0.75 0.56|1.0   0  73|   0     0 |openstack            2459  12%4629k  73k|bash                 2051   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 17 03:46:24 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:24| 24   2  73   0   0| 823M 3656M  170M 3187M|6974B 2160B|   0    84k|   0  6.00 |1078  1817 |0.92 0.75 0.56|1.0   0   0|   0     0 |openstack            2459  17%6748k 725B|openstack            2459 6748k 725B 17%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 17 03:46:25 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:25| 19   9  72   0   0| 804M 3675M  170M 3187M|9085B 2106B|   0     0 |   0     0 |1350  1913 |0.92 0.75 0.56|1.0   0 113|   0     0 |openstack            2570  17%6977k  73k|bash                 2051   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  182    0
Mar 17 03:46:26 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:26| 21   5  73   0   0| 781M 3697M  170M 3187M|9991B 2160B|   0   180k|   0  15.0 |1382  2056 |0.92 0.75 0.56|1.0   0  97|   0     0 |openstack            2671 2.0%1372k   0 |bash                 2051   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0  187    0
Mar 17 03:46:27 cloud-provider1-0000016698 dstat.sh[30404]: 17-03 03:46:27| 23   3  73   0   0| 818M 3661M  170M 3187M|  15k 1998B|   0   404k|   0  17.0 | 787   897 |0.92 0.75 0.56|1.0   0 2.0|   0     0 |openstack            2671  25%9243k  73k|openstack            2671 9243k  73k 25%|mysqld       205M|   0     0 |  14   29    0  187    0
