-- Logs begin at Tue 2020-03-10 15:05:46 UTC, end at Tue 2020-03-10 16:28:34 UTC. --
Mar 10 15:57:34 cloud-provider1-0000013003 systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 15:57:34 cloud-provider1-0000013003 dstat.sh[30237]: [286B blob data]
Mar 10 15:57:34 cloud-provider1-0000013003 dstat.sh[30237]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 15:57:44 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:44| 10   4  72  14   0| 642M 3786M  168M 3239M|  19k 2106B|   0  9148k|   0   735 |3727  8570 |1.04 0.77 0.55|  0 1.0   0|   0     0 |mysqld               295096.2%   0    0 |keystone-manage      31544  28k  18k5.0%|mysqld       198M|   0     0 |  14    7    0    5    0
Mar 10 15:57:45 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:45| 12   5  72  10   0| 644M 3782M  169M 3240M|8276B 2160B|   0  7504k|   0   598 |3415  9696 |1.04 0.77 0.55|1.0   0   0|   0     0 |keystone-manage      315448.0%  28k 224k|python               5813  211k 438k1.2%|mysqld       199M|   0     0 |  14    7    0    5    0
Mar 10 15:57:46 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:46| 22   4  69   5   0| 645M 3779M  169M 3241M|  15k 2214B|   0  5524k|   0   386 |5343    15k|1.04 0.77 0.55|1.0   0   0|   0     0 |keystone-manage      31544 15%  72k 532k|python               5813  507k1055k2.8%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 10 15:57:47 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:47| 14   4  71  11   0| 646M 3778M  170M 3241M|6406B 2160B|   0  9996k|   0   731 |5508    13k|1.04 0.77 0.55|1.0 2.0 2.0|   0     0 |keystone-manage      315448.2%  47k  33k|keystone-manage      31544  47k  33k8.2%|mysqld       200M|   0     0 |  14    7    0    5    0
Mar 10 15:57:48 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:48| 16   8  71   5   0| 582M 3841M  170M 3241M|7258B 2160B|   0    33M|   0   476 |2742  4672 |1.04 0.77 0.55|1.0   0  78|   0     0 |keystone-manage      316256.5%2212k  37k|bash                 1903   18M2010k0.8%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 15:57:49 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:49| 23   4  74   0   0| 624M 3799M  170M 3242M|6464B 2160B|   0  6684k|   0  69.0 |1047  1321 |1.03 0.77 0.56|1.0   0 1.0|   0     0 |keystone-manage      31625 25%  11M  37k|keystone-manage      31625  11M  37k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 15:57:50 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:50| 23   4  73   0   0| 594M 3828M  170M 3242M|6067B 1944B|   0  6880k|   0  69.0 |1005  1410 |1.03 0.77 0.56|1.0   0  11|   0     0 |keystone-manage      31637 14%5344k  37k|bash                 1903   17M  76k0.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 15:57:51 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:51| 23   3  74   0   0| 643M 3778M  170M 3244M|7882B 2160B|   0  6176k|   0   131 |1277  1553 |1.03 0.77 0.56|1.0   0 1.0|   0     0 |keystone-manage      31637 25%  12M  38k|keystone-manage      31637  12M  38k 25%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 15:57:52 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:52| 13  18  69   0   0| 573M 3847M  170M 3244M|7157B 2160B|   0   136k|   0  10.0 |2615  4645 |1.03 0.77 0.56|1.0   0 404|   0     0 |bash                 1903 3.5%  19M 101k|bash                 1903   19M 101k3.5%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 15:57:53 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:53| 15  21  63   1   0| 573M 3846M  170M 3245M|8497B 2254B|   0    36M|   0   515 |4775  7713 |1.03 0.77 0.56|2.0   0 329|   0     0 |systemd              1    6.5%   0    0 |bash                 1903 2588k  18k1.2%|mysqld       200M|   0     0 |  14    5    0    6    0
Mar 10 15:57:54 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:54| 44  11  45   0   0| 652M 3767M  170M 3245M|7072B 2160B|   0     0 |   0     0 |2082  2531 |1.11 0.79 0.56|2.0   0 146|   0     0 |uwsgi                32387 22%8079k  37k|uwsgi                323869398k  73k 22%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 10 15:57:55 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:55| 46   5  49   1   0| 723M 3695M  170M 3246M|  16k 2160B| 148k    0 |5.00     0 | 988   784 |1.11 0.79 0.56|2.0   0 1.0|   0     0 |uwsgi                32387 25%8542k  37k|uwsgi                323868291k 395k 24%|mysqld       200M|   0     0 |  14    7    0    6    0
Mar 10 15:57:56 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:56| 37  12  51   0   0| 752M 3664M  170M 3248M|7063B 2160B|   0     0 |   0     0 |2506  9047 |1.11 0.79 0.56|2.0   0 166|   0     0 |uwsgi                32387 15%1615k 121k|keystone-manage      326632212k  37k6.2%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 10 15:57:57 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:57| 22   4  73   0   0| 805M 3611M  170M 3248M|5907B 2160B|   0     0 |   0     0 | 718   823 |1.11 0.79 0.56|2.0   0 3.0|   0     0 |keystone-manage      32663 25%  13M  37k|keystone-manage      32663  13M  37k 25%|mysqld       200M|   0     0 |  14    5    0    7    0
Mar 10 15:57:58 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:58| 23   4  73   1   0| 830M 3586M  170M 3248M|6151B 2160B|   0  2204k|   0  68.0 |1335  2211 |1.11 0.79 0.56|1.0   0 2.0|   0     0 |keystone-manage      32663 23%3091k  15k|keystone-manage      326633091k  15k 23%|mysqld       202M|   0     0 |  14   11    0    7    0
Mar 10 15:57:59 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:57:59| 21   6  73   0   0| 778M 3638M  170M 3248M|5752B 1944B|   0  2004k|   0  68.0 |1054  1529 |1.10 0.80 0.57|1.0   0  54|   0     0 |openstack            32742 17%7475k  73k|bash                 1903   19M  89k0.2%|mysqld       202M|   0     0 |  14    5    0   10    0
Mar 10 15:58:00 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:00| 21   2  74   3   0| 802M 3613M  170M 3248M|6813B 2106B|  68k    0 |17.0     0 | 963  1285 |1.10 0.80 0.57|1.0   0   0|   0     0 |openstack            32742 12%3892k   0 |openstack            327423892k   0  12%|mysqld       205M|   0     0 |  14   25    0   12    0
Mar 10 15:58:01 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:01| 22   5  73   0   0| 782M 3633M  170M 3248M|6074B 2214B|   0     0 |   0     0 |1152  1656 |1.10 0.80 0.57|1.0   0  63|   0     0 |openstack            339   12%4803k  73k|bash                 1903   11M  76k  0%|mysqld       205M|   0     0 |  14   29    0   15    0
Mar 10 15:58:02 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:02| 24   2  74   0   0| 809M 3607M  170M 3248M|5588B 2160B|   0     0 |   0     0 | 881  1288 |1.10 0.80 0.57|1.0   0   0|   0     0 |openstack            339   21%6555k  33B|openstack            339  6555k  33B 21%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 10 15:58:03 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:03| 21   6  72   1   0| 798M 3618M  170M 3248M|5983B 2160B|   0    12M|   0   127 |1232  1668 |1.10 0.80 0.57|1.0   0 101|   0     0 |openstack            453   21%7996k  73k|bash                 1903   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   20    0
Mar 10 15:58:04 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:04| 23   4  73   0   0| 771M 3644M  170M 3248M|  14k 2160B|   0     0 |   0     0 |1247  1992 |1.09 0.80 0.57|1.0   0  21|   0     0 |openstack            477  3.5%1946k   0 |bash                 1903   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0   28    0
Mar 10 15:58:05 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:05| 23   3  74   0   0| 809M 3606M  170M 3248M|8305B 2160B|   0     0 |   0     0 | 777   908 |1.09 0.80 0.57|1.0   0 2.0|   0     0 |openstack            477   24%9397k  73k|openstack            477  9397k  73k 24%|mysqld       205M|   0     0 |  14   31    0   30    0
Mar 10 15:58:06 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:06| 22   6  72   0   0| 786M 3629M  170M 3248M|  17k 2160B|   0   160k|   0  13.0 |1290  2308 |1.09 0.80 0.57|1.0   0  75|   0     0 |openstack            552   13%4285k  73k|bash                 1903   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   36    0
Mar 10 15:58:07 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:07| 24   3  73   0   0| 814M 3601M  170M 3248M|8352B 2160B|   0     0 |   0     0 | 814  1010 |1.09 0.80 0.57|4.0   0 2.0|   0     0 |openstack            552   19%7068k   0 |openstack            552  7068k   0  19%|mysqld       205M|   0     0 |  14   31    0   38    0
Mar 10 15:58:08 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:08| 21   6  73   0   0| 784M 3631M  170M 3249M|  10k 1944B|   0  2436k|   0  33.0 |1461  2354 |1.09 0.80 0.57|1.0   0 101|   0     0 |openstack            658   11%3846k  37k|bash                 1903   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0   44    0
Mar 10 15:58:09 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:09| 22   4  74   0   0| 814M 3601M  170M 3249M|8752B 2160B|   0   368k|   0  15.0 | 952  1260 |1.09 0.80 0.57|1.0   0 1.0|   0     0 |openstack            658   22%7507k  37k|openstack            658  7507k  37k 22%|mysqld       205M|   0     0 |  14   31    0   48    0
Mar 10 15:58:10 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:10| 21   6  73   0   0| 799M 3616M  170M 3249M|9812B 2160B|   0     0 |   0     0 |1093  1389 |1.09 0.80 0.57|1.0   0  70|   0     0 |openstack            728   18%7996k  73k|bash                 1903   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   49    0
Mar 10 15:58:11 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:11| 24   3  74   0   0| 818M 3597M  170M 3249M|7610B 2160B|   0    52k|   0  3.00 | 986  1479 |1.09 0.80 0.57|1.0   0 2.0|   0     0 |openstack            728   14%3371k  33B|openstack            728  3371k  33B 14%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 10 15:58:12 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:12| 21   6  73   0   0| 800M 3615M  170M 3249M|5240B 1998B|   0   216k|   0  15.0 |1100  1441 |1.09 0.80 0.57|2.0   0  70|   0     0 |openstack            800   18%6827k  73k|bash                 1903   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   55    0
Mar 10 15:58:13 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:13| 23   3  74   0   0| 818M 3596M  170M 3249M|  14k 2268B|   0  4788k|   0   357 |1498  1263 |1.09 0.80 0.57|2.0   0   0|   0     0 |openstack            800   18%4531k  33B|openstack            800  4531k  33B 18%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 10 15:58:14 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:14| 21   6  73   0   0| 805M 3609M  170M 3249M|8655B 2214B|   0   120k|   0  12.0 | 897  1354 |1.08 0.81 0.57|2.0   0  70|   0     0 |openstack            882   21%7996k  73k|bash                 1903   11M  77k0.2%|mysqld       205M|   0     0 |  14   29    0   59    0
Mar 10 15:58:15 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:15| 21   6  73   0   0| 781M 3633M  170M 3249M|7656B 2148B|   0   120k|   0  9.00 |1160  1742 |1.08 0.81 0.57|2.0   0  72|   0     0 |openstack            959  7.0%2021k   0 |bash                 1903   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   63    0
Mar 10 15:58:16 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:16| 22   4  73   0   0| 818M 3597M  170M 3249M|6100B 2214B|   0   308k|   0  14.0 | 770   899 |1.08 0.81 0.57|1.0   0 2.0|   0     0 |openstack            959   24%9337k  73k|openstack            959  9337k  73k 24%|mysqld       205M|   0     0 |  14   31    0   65    0
Mar 10 15:58:17 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:17| 22   5  73   0   0| 801M 3613M  170M 3249M|7513B 1944B|   0    32k|   0  3.00 |1097  1755 |1.08 0.81 0.57|1.0   0  81|   0     0 |openstack            1045  17%7126k  73k|bash                 1903   11M  76k0.2%|mysqld       205M|   0     0 |  14   29    0   67    0
Mar 10 15:58:18 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:18| 22   4  73   0   0| 770M 3644M  170M 3249M|6600B 2160B|   0  1156k|   0  8.00 |1065  1478 |1.08 0.81 0.57|1.0   0  36|   0     0 |uwsgi                323872.0%3551B9923B|bash                 1903   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 10 15:58:19 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:19| 22   5  73   0   0| 809M 3606M  170M 3249M|  14k 2106B|   0   320k|   0  19.0 | 923  1212 |1.07 0.81 0.58|1.0   0  51|   0     0 |openstack            1134  23%9234k  73k|openstack            1134 9234k  73k 23%|mysqld       205M|   0     0 |  14   29    0   72    0
Mar 10 15:58:20 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:20| 21   6  73   0   0| 781M 3633M  170M 3249M|5595B 2214B|   0    36k|   0  3.00 |1398  2195 |1.07 0.81 0.58|2.0   0  97|   0     0 |openstack            1234 6.0%1928k   0 |bash                 1903   11M  77k  0%|mysqld       205M|   0     0 |  14   29    0   77    0
Mar 10 15:58:21 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:21| 23   4  74   0   0| 819M 3595M  170M 3249M|9170B 2160B|   0   216k|   0  15.0 | 806   826 |1.07 0.81 0.58|1.0   0 2.0|   0     0 |openstack            1234  25%9427k  73k|openstack            1234 9427k  73k 25%|mysqld       205M|   0     0 |  14   31    0   78    0
Mar 10 15:58:22 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:22| 21   7  72   0   0| 787M 3627M  170M 3249M|5579B 2160B|   0   208k|   0  21.0 |1452  2561 |1.07 0.81 0.58|1.0   0 145|   0     0 |openstack            1382  10%3126k  37k|bash                 1903   11M  80k0.2%|mysqld       205M|   0     0 |  14   29    0   82    0
Mar 10 15:58:23 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:23| 24   3  73   1   0| 820M 3594M  170M 3249M|6885B 2160B|   0  1536k|   0   138 |1150  1285 |1.07 0.81 0.58|2.0   0 1.0|   0     0 |openstack            1382  21%8227k  37k|openstack            1382 8227k  37k 21%|mysqld       205M|   0     0 |  14   31    0   87    0
Mar 10 15:58:24 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:24| 22   5  73   0   0| 801M 3613M  170M 3249M|  19k 2160B|   0   124k|   0  8.00 |1149  1546 |1.07 0.81 0.58|2.0   0  23|   0     0 |openstack            1405  17%7290k  73k|bash                 1903   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0   91    0
Mar 10 15:58:25 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:25| 24   4  72   0   0| 781M 3633M  170M 3249M|8891B 2160B|   0   140k|   0  11.0 |1233  1990 |1.07 0.81 0.58|2.0   0  71|   0     0 |uwsgi                323863.5%5162B  16k|bash                 1903   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 10 15:58:26 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:26| 23   3  74   0   0| 816M 3598M  170M 3249M|  10k 1944B|   0   620k|   0  27.0 | 794   832 |1.07 0.81 0.58|1.0   0 2.0|   0     0 |openstack            1484  25%8899k  73k|openstack            1484 8899k  73k 25%|mysqld       205M|   0     0 |  14   29    0   99    0
Mar 10 15:58:27 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:27| 20   8  72   0   0| 777M 3637M  170M 3249M|7145B 2160B|   0     0 |   0     0 |1659  3098 |1.07 0.81 0.58|1.0   0 170|   0     0 |uwsgi                323863.8%4909B  16k|bash                 1903   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 10 15:58:28 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:28| 22   4  73   0   0| 816M 3598M  170M 3249M|7181B 2160B|   0  1268k|   0  32.0 | 739   758 |1.07 0.81 0.58|1.0 1.0 2.0|   0     0 |openstack            1654  25%9738k  73k|openstack            1654 9738k  73k 25%|mysqld       205M|   0     0 |  14   29    0  108    0
Mar 10 15:58:29 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:29| 23   4  73   0   0| 782M 3632M  170M 3249M|6007B 2160B|   0    24k|   0  4.00 |1406  2106 |1.06 0.82 0.58|2.0   0  21|   0     0 |openstack            1679 9.0%2039k   0 |bash                 1903   11M  78k  0%|mysqld       205M|   0     0 |  14   29    0  117    0
Mar 10 15:58:30 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:30| 23   3  74   0   0| 818M 3596M  170M 3249M|5874B 2160B|   0     0 |   0     0 | 725   807 |1.06 0.82 0.58|1.0   0 2.0|   0     0 |openstack            1679  25%9302k  73k|openstack            1679 9302k  73k 25%|mysqld       205M|   0     0 |  14   30    0  119    0
Mar 10 15:58:31 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:31| 23   6  71   0   0| 790M 3624M  170M 3249M|6504B 2160B|   0   168k|   0  15.0 |1371  2155 |1.06 0.82 0.58|1.0   0  72|   0     0 |openstack            1752  12%4044k  37k|bash                 1903   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  123    0
Mar 10 15:58:32 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:32| 24   3  73   0   0| 820M 3593M  170M 3249M|6572B 2160B|   0     0 |   0     0 | 949  1305 |1.06 0.82 0.58|2.0   0 1.0|   0     0 |openstack            1752  21%7309k  37k|openstack            1752 7309k  37k 21%|mysqld       205M|   0     0 |  14   31    0  128    0
Mar 10 15:58:33 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:33| 20   9  71   0   0| 787M 3627M  170M 3249M|  10k 2160B|   0     0 |   0     0 |1675  2648 |1.06 0.82 0.58|3.0   0 169|   0     0 |openstack            1923 9.5%2987k  37k|bash                 1903   11M  83k0.2%|mysqld       205M|   0     0 |  14   29    0  132    0
Mar 10 15:58:34 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:34| 24   3  73   0   0| 821M 3593M  170M 3250M|  15k 2160B|   0   804k|   0  22.0 | 945  1136 |1.06 0.82 0.58|1.0   0 1.0|   0     0 |openstack            1923  23%8366k  37k|openstack            1923 8366k  37k 23%|mysqld       205M|   0     0 |  14   31    0  135    0
Mar 10 15:58:35 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:35| 22   5  73   0   0| 799M 3615M  170M 3250M|8895B 1944B|   0     0 |   0     0 |1291  1867 |1.06 0.82 0.58|2.0   0  23|   0     0 |openstack            1946  14%5936k  73k|bash                 1903   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  141    0
Mar 10 15:58:36 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:36| 24   3  73   1   0| 819M 3594M  170M 3250M|9428B 2160B|   0  1956k|   0  62.0 |1499  1920 |1.06 0.82 0.58|2.0   0 2.0|   0     0 |openstack            1946  20%5408k   0 |openstack            1946 5408k   0  20%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 10 15:58:37 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:37| 23   5  72   0   0| 810M 3604M  170M 3250M|7145B 2160B|   0     0 |   0     0 |1023  1464 |1.06 0.82 0.58|1.0   0  75|   0     0 |openstack            2021  21%8669k  73k|bash                 1903   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  149    0
Mar 10 15:58:38 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:38| 21   5  73   0   0| 772M 3641M  170M 3250M|8138B 2202B|   0    48k|   0  5.00 |1600  2423 |1.06 0.82 0.58|1.0   0  49|   0     0 |uwsgi                323864.0%4924B  16k|bash                 1903   11M  81k0.2%|mysqld       205M|   0     0 |  14   29    0  158    0
Mar 10 15:58:39 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:39| 20   8  72   0   0| 808M 3605M  170M 3250M|8450B 2160B|   0   852k|   0  97.0 |1337  1760 |1.05 0.82 0.59|2.0   0 121|   0     0 |openstack            2193  20%7996k  73k|openstack            2193 7996k  73k 20%|mysqld       205M|   0     0 |  14   29    0  156    0
Mar 10 15:58:40 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:40| 23   4  73   0   0| 775M 3638M  170M 3250M|5732B 2160B|   0    36k|   0  6.00 |1483  2126 |1.05 0.82 0.59|2.0   0  21|   0     0 |uwsgi                323863.8%6165B  19k|bash                 1903   11M  78k0.2%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 10 15:58:41 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:41| 23   4  73   0   0| 815M 3598M  170M 3250M|7497B 2160B|   0   576k|   0  29.0 | 861   971 |1.05 0.82 0.59|2.0   0 2.0|   0     0 |openstack            2216  25%9955k  73k|openstack            2216 9955k  73k 25%|mysqld       205M|   0     0 |  14   29    0  165    0
Mar 10 15:58:42 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:42| 24   4  72   0   0| 790M 3623M  170M 3250M|6133B 2160B|   0   456k|   0  10.0 |1429  2299 |1.05 0.82 0.59|2.0   0  72|   0     0 |openstack            2289  11%3808k  37k|bash                 1903   11M  73k  0%|mysqld       205M|   0     0 |  14   29    0  173    0
Mar 10 15:58:43 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:43| 24   3  74   0   0| 822M 3591M  170M 3250M|7028B 2202B|   0  3220k|   0  58.0 |1095  1463 |1.05 0.82 0.59|1.0   0 1.0|   0     0 |openstack            2289  21%7545k  37k|openstack            2289 7545k  37k 21%|mysqld       205M|   0     0 |  14   31    0  176    0
Mar 10 15:58:44 cloud-provider1-0000013003 dstat.sh[30237]: 10-03 15:58:44| 22   6  72   0   0| 789M 3624M  170M 3250M|  20k 2160B|   0   348k|   0  34.0 |1590  2473 |1.05 0.83 0.59|2.0   0 110|   0     0 |openstack            2400  11%3705k  37k|bash                 1903   11M  81k  0%|mysqld       205M|   0     0 |  14   29    0  182    0
